eco_max,emerg_max,total_committed,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,total_gen,total_losses,wind_generation_mw,solar_generation_mw,forecast_load_mw,prelim_load_avg_hourly,mw,mcp,mcp_capped,as_req_mw,total_mw,as_mw,ss_mw,ircmwt2,nsr_mw,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,actual_flow,sched_flow,inadv_flow,system_energy_price_rt
159721.4,160868.8,168344.6,17,0,91250.732,3956.56245,587.98672,281.48228,383.00117,11248.79,0,92898.378,310.1,369.565,152.472,28176,29342.5,2628.337,26.09,26.09,2366.5,2366.5,2246.5,241,120,344,56.28,73.04,13.76,3,0,101,101,38.46
159163,160467.7,168344.6,20.23,0.91,87645.795,2049.82392,593.81579,214.73009,456.01723,13707.44,2235.05,94230.36,296.6,277.354,11.554,28343,29287.5,2590.962,15.17,15.17,2372.5,2372.5,2308.4,241,64.1,344,51.66,63.68,9.76,2.26,0,80,80,27.86
157297.1,159269.6,168344.6,23.44,1.01,80894.581,3769.87747,568.67066,211.12369,431.33913,15076.63,1801.43,95118.173,304.3,188.878,-2.706,28179,29054,2563.692,16.72,16.72,2375.5,2375.5,2289.5,125,86,344,43.88,53.23,7.88,1.47,0,69,69,22.77
157566.3,159572.8,168344.6,4.47,0,76208.918,642.29552,372.9477,239.97322,182.18908,1888.83,0,93271.064,305.7,133.189,-1.89,28179,28206,2508.052,10.73,10.73,2378.5,2378.5,2206.6,125,171.9,344,39.16,46.02,5.77,1.09,0,71,71,22.42
157401.3,159376.8,168344.6,5.89,0.94,74341.617,340.36431,374.21994,244.69735,180.81068,2461.09,886.47,89115.275,289.3,82.561,-1.904,28179,26749.5,2370.323,7.85,7.85,2380,2380,2178,67,202,293,39.02,46.14,5.99,1.13,0,81,81,26
157530.5,159344.9,168344.6,2.45,0.99,73799.429,394.20279,367.81875,241.6684,176.45951,1037.21,916.21,85525.257,266.2,89.335,-1.884,28179,25214,2272.006,6.14,6.14,2381.5,2381.5,2371.4,67,10.1,725,32.71,36.41,2.78,0.92,0,85,85,24.64
154450.4,157409.5,168839.3,2.23,0.93,74260.234,368.83254,367.14861,239.39786,177.62396,925.8,983.18,82738.738,268.2,132.283,-1.895,27324,24183.2,2146.245,2.89,2.89,2389,2389,2310.7,275,78.3,725,34.48,44.42,8.99,0.95,0,62,62,20.73
153465.3,156470.6,168839.3,6.34,0,75832.031,490.22729,361.38783,236.0461,169.59402,2569.59,0,81951.723,257.7,173.886,-2.853,27891,23546.9,2064.43,5.56,5.56,2390.5,2390.5,2083.2,275,307.3,725,33.51,40.99,6.75,0.73,0,47,47,24.69
153779.4,156808.4,168839.3,14.62,2.46,78368.866,337.93799,550.73718,252.37547,368.21339,9052.96,2929.91,81393.901,248.5,233.808,-1.837,28231,23198.3,2055.182,6.42,6.42,2393.5,2393.5,2109.1,275,284.4,725,32.26,39.63,6.69,0.68,0,96,96,24.66
153276.6,156337.8,168839.3,39.99,4.23,82055.949,5724.66554,547.96024,329.56719,289.89234,24331.8,4899.25,81076.649,250.9,246.684,-1.931,28753,23303.9,2069.511,7.44,7.44,2393.5,2393.5,1862.9,275,530.6,293,32.23,39.84,6.9,0.71,0,105,105,29.48
153001.3,155669.7,168839.3,17.6,0.49,85812.603,1433.17627,571.1594,261.5526,365.99949,11056.94,943.85,82063.237,264.2,330.816,-1.826,28615,24028.1,2152.933,8.17,8.17,2393.5,2393.5,1969.7,245,423.8,293,35.12,44.49,8.52,0.85,0,111,111,25.91
154625.9,156744.3,168839.3,8.56,0,88386.118,3578.68189,569.92117,268.53996,361.20281,5402.88,0,84534.023,303,412.965,-1.81,28615,25805.9,2316.975,6.5,6.5,2395,2395,1844.7,273,550.3,293,39.1,52.32,12.06,1.16,0,117,117,35.67
154883.1,156473.3,168839.3,5.54,0,89614.669,8951.7787,587.38439,273.00346,376.30339,3580.99,0,90032.375,312.6,421.402,-1.785,28615,28602.2,2620.411,33.03,33.03,2395,2395,1830.4,204,564.6,293,62.03,82.9,18.49,2.38,0,100,100,25.46
155108.8,156720.1,168839.3,18.07,0,89131.498,2194.72588,601.13867,267.99928,393.96366,11989.84,0,95346.846,341.8,445.419,-2.889,28615,30663.4,2799.067,48.79,48.79,2398,2398,1997.2,204,400.8,344,97.57,129.43,27.35,4.51,0,112,112,51.25
155987.9,157710.1,168839.3,31.15,0,86039.979,2890.47858,598.38703,259.92377,398.2925,20745.62,0,97087.34,325.8,558.286,19.423,27993,30816.2,2875.406,18.68,18.68,2395,2395,2132.5,204,262.5,344,71.35,94.01,19.4,3.26,0,112,112,65.16
157331.6,159176.3,168839.3,18.48,0,83990.589,1856.24108,364.6569,196.86156,218.86107,7951.49,0,96678.498,294.1,647.691,105.863,28651,30207.5,2834.963,5.92,5.92,2389,2432,2174,88,258,776,48.54,61.57,10.73,2.3,0,107,107,38.09
157240.8,159155.2,168839.3,12.36,0,83389.805,706.67503,335.07992,202.88807,179.37859,4694.43,0,94439.396,281.5,701.975,184.027,28651,29229,2709.894,3.09,3.09,2383,2428,2111.6,67,316.4,776,45.07,56.53,9.05,2.41,0,90,90,31.47
156703.7,159142.4,168839.3,14.35,1.71,83426.226,257.9996,374.78582,229.7402,197.36663,6123.31,3127.67,92187.245,285.2,752.556,281.09,29662,28446.1,2636.364,6.4,6.4,2372.5,2421,2173.4,30,247.6,776,38.18,47.06,6.68,2.2,0,80,80,26.76
157021.5,159656,168839.3,16.95,0.33,84228.62,1063.90377,362.59646,179.00547,232.99918,7007.25,262.81,90598.381,283.8,815.929,390.527,29636,28015.6,2561.711,8.18,8.18,2363.5,2363.5,1907.7,30,455.8,344,36.25,44.27,5.88,2.14,0,50,50,28.78
156950.7,159544.7,168839.3,37,0.96,84613.798,6128.3352,331.06786,127.886,206.89306,12739.55,661.36,89875.007,284.2,794.525,425.183,29636,27771.4,2549.727,6.59,6.59,2359,2359,2066.6,67,292.4,344,34.98,43.46,6.35,2.13,0,58,58,26.74
157818.2,160341.5,168839.3,40.4,0.67,86013.488,7283.99618,408.62059,100.07803,312.31963,16858.01,688.91,89248.31,280,684.94,402.419,29636,27668.6,2570.095,1.5,1.5,2357.5,2357.5,2237.5,104,120,344,31.62,38.73,5.13,1.98,0,66,66,29.53
158025.3,160541.6,168839.3,50.58,0,86909.146,13603.62681,364.80402,152.6967,261.34657,20174.38,0,88778.111,299.7,648.365,297.74,29636,27964.5,2599.097,0.94,0.94,2360.5,2360.5,2141.3,30,219.2,344,30.54,37.25,4.75,1.96,0,62,62,27.88
157188.3,159449,168839.3,25.7,0,87909.907,3905.84726,362.10977,167.13925,244.53112,10739.34,0,90536.844,303.1,627.102,134.439,28354,29105,2675.923,5.27,5.27,2368,2368,2028.1,30,339.9,344,35.12,44.61,7.38,2.11,0,54,54,25.41
156506.5,158083.4,168839.3,33.3,0,88558.919,3754.2633,360.21803,182.39581,228.32787,13510.97,0,92452.107,332.6,578.098,56.424,29083,30676.2,2833.38,5.8,5.8,2383,2428,2092.3,88,335.7,776,44.94,61.65,14.06,2.65,0,49,49,24.71
156398.2,157846.2,168839.3,19.46,0.46,87486.404,7582.15432,610.39215,187.33363,485.47184,13116.27,928.24,96692.684,347.3,474.149,13.098,29627,32309.2,2884.807,16.08,16.08,2389,2389,1921.8,146,467.2,344,68.5,98.01,25.08,4.43,0,27,27,24.19
157209.1,158627.8,168839.3,22.01,2.59,83505.792,1513.16168,552.06951,178.21537,430.75058,13527.82,3473.14,97665.8,369.6,379.228,-1.605,29627,32502.8,2896.342,10.76,10.76,2389,2389,1986.4,146,402.6,344,52.83,73.25,17.41,3.01,0,18,18,27.31
158196.2,159983,168839.3,15.49,1.71,76620.941,877.17657,564.42743,189.95991,448.35588,9896.35,3080.18,96974.667,366.8,525.405,-1.855,31082,31933.6,2823.011,8.15,8.15,2390.5,2390.5,2088.4,146,302.1,344,48.13,72.19,21.46,2.6,0,21,21,27.08
158402.4,160163.7,168839.3,6.73,0.69,72400.735,27.80814,380.73991,178.77214,246.96776,2876.47,869.34,96220.504,344.3,693.552,-1.82,31041,30788.7,2756.273,5.03,5.03,2392,2434,2280.8,88,153.2,776,41.95,58.21,14.23,2.03,0,15,15,27.2
157931.3,159729.6,168839.3,5.55,1.24,70877.972,56.43787,354.54356,173.24402,226.29951,2230.72,996.21,92321.957,330.8,722.739,-1.847,31041,29037,2595.787,7.34,7.34,2392,2392,2204,30,188,725,39.16,51.95,10.91,1.88,0,7,7,27.92
157898.5,159694.3,168839.3,5,1.26,71173.387,65.19752,359.89716,233.94368,170.95345,2047.69,1017.44,88760.971,349.7,661.21,-1.822,30956,27567,2468.574,6.29,6.29,2393.5,2393.5,2228.4,67,165.1,725,38.28,49.02,9.1,1.64,0,8,8,26.75
157363.1,159782.3,168839.3,7.94,1.5,72061.505,231.45052,367.91175,206.78395,207.12778,3287.09,1623.65,85995.955,346.7,649.327,-2.855,30956,26482,2345.29,0.04,0.04,2390.5,2390.5,1963.4,215,427.1,725,34.89,42.75,6.33,1.53,0,10,10,56.08
156995.3,159567.4,168839.3,6.81,1.31,73845.431,68.39963,349.81961,237.2674,158.55218,2722.31,937.39,86012.995,343.9,608.563,-1.847,30055,25943.3,2284.051,1.84,1.84,2389,2389,1582.6,215,806.4,293,34.85,42.64,6.25,1.54,0,4,4,29.08
157043.3,159615.9,168839.3,13.53,2.77,76926.687,822.50392,543.16485,206.77854,406.3863,8325.52,3209.08,86147.964,343.2,565.122,-1.789,31113,25782.5,2280.523,0.04,0.04,2389,2389,1656,215,733,293,34.61,42.66,6.58,1.47,0,0,0,28.69
157225.8,159806.9,168839.3,13.45,2.21,80898.181,584.55702,552.59779,181.35685,442.24094,8393.79,3490.69,86778.485,342.7,521.295,-1.815,31113,25935.6,2280.502,0.31,0.31,2392,2392,1595.5,215,796.5,293,34.83,43.6,7.31,1.46,0,0,0,29.87
158104.4,160172.8,168839.3,26.5,2.26,85098.629,2158.74456,604.35846,114.43735,507.5785,16420.41,3757.1,88213.898,361.7,547.282,-2.882,31113,26706.1,2351.087,0.04,0.04,2393.5,2393.5,1703.4,178,690.1,725,36.81,47.5,9.04,1.65,0,0,0,57.98
158916.8,160578.5,168839.3,12.52,1.84,88037.307,3299.7346,539.39334,252.07511,351.19224,7540.28,3420.28,92737.384,430.1,679.899,-1.79,31367,28706.3,2605.704,1.25,1.25,2393.5,2393.5,1471,104,922.5,293,40.57,57.35,14.65,2.13,0,0,0,25.49
160543.1,161830.5,168839.3,13.72,0,89426.472,4185.29267,543.2737,248.47683,364.79687,8392.66,0,98528.066,515.2,652.087,-1.753,31260,31850,2919.582,14.96,14.96,2393.5,2393.5,1653.1,204,740.4,293,72.83,105.27,28.43,4.01,0,0,0,37.67
160879.2,162290.1,168839.3,22.65,0,88598.751,3260.03944,565.96406,230.22678,395.81461,14181.61,0,104032.163,569.8,625.298,-1.857,31260,33871.2,3178.599,18.04,18.04,2393.5,2393.5,1506.1,204,887.4,344,97.59,149.79,46.44,5.76,0,3,3,75.63
162393.8,163819.5,168839.3,14,0,85526.237,4991.18901,593.15819,237.8226,421.33557,9213.84,0,105564.116,508.1,520.925,9.746,31217,33516.7,3157.671,13.07,13.07,2389,2389,1775.2,204,613.8,344,59.92,88.47,25.21,3.34,0,10,10,45.86
162832.5,164577.2,168839.3,3.58,0.91,83274.782,1176.4944,366.49405,229.09046,183.78481,1508.58,1014.83,102281.581,394.1,485.411,60.759,31217,31663.8,2988.266,0.05,0.05,2381.5,2381.5,1889.1,73,492.4,344,38.61,50.49,10.06,1.82,0,8,8,35.97
161757,163650.6,168839.3,3.62,0.92,82348.204,52.5625,371.41341,230.73798,187.48181,1536.76,991.2,98532.75,309,577.929,162.798,30540,29907.7,2836.512,3.42,3.42,2363.5,2415,1930.9,30,484.1,776,32.89,39.75,5.13,1.73,0,13,13,34.89
160760.4,162932.4,168839.3,15.06,0.93,82019.004,20.09007,365.98617,227.04727,185.03729,6233.03,816.92,94797.35,294.6,635.828,318.987,31420,28621.6,2690.523,8.76,8.76,2350,3664.9,1863.6,30,1801.3,344,32.37,39.31,5.41,1.53,0,19,19,33.01
159980,162525.6,168839.3,14.98,0.92,82534.763,102.55944,367.18168,228.56622,185.12768,6213.52,948.03,92096.687,282.1,698.368,545.753,31420,27754.7,2612.615,7.65,7.65,2338,2338,1963.1,30,374.9,344,31.03,36.88,4.38,1.47,0,22,22,30.99
160234.6,162716.5,168839.3,7.68,1.26,83340.379,106.27593,363.28177,238.01723,171.71403,3142.17,1790.16,90168.567,284.6,679.448,635.509,31420,27239.7,2571.042,6.69,6.69,2330.5,2330.5,1736.2,30,594.3,344,29.85,35.67,4.33,1.49,0,17,17,26.64
161414.6,163799.1,168839.3,7.89,0.97,84569.753,483.13267,380.00958,229.43357,198.60989,3379.28,1066.37,88675.099,287.4,721.198,752.147,31068,27018.9,2537.018,2.12,2.12,2326,2326,1912.7,0,413.3,344,26.22,30.14,2.62,1.3,0,33,33,27.38
161903.7,164275.3,168839.3,9.03,0.31,86453.226,126.7556,326.79173,190.07229,158.52352,3278.69,322.6,89266.261,305.1,679.412,763.295,30997,27452.2,2572.447,1.86,1.86,2333.5,2333.5,2020,0,313.5,344,25.94,29.09,1.85,1.3,0,45,45,25.36
161362.8,163596.8,168839.3,8,0,89179.473,69.60412,341.67989,227.60898,157.36526,3078.45,0,90032.134,363.1,730.136,638.192,30997,28579.7,2624.41,5.6,5.6,2342.5,2342.5,1981,6,361.5,344,29.17,33.33,2.6,1.56,0,69,69,28.59
160204.7,162083.2,168839.3,15.56,0,92858.718,4014.64241,368.387,236.27745,179.5911,6482.62,0,92511.763,384.4,727.611,416.092,30912,30094.6,2766.604,8.28,8.28,2357.5,2411,2089.1,0,321.9,776,35.03,42.15,5.07,2.05,0,73,73,95.29
159791,161189.7,168839.3,17.57,0,95667.516,9012.69396,509.85732,253.49564,323.2054,9990.44,0,95627.03,394.4,684.005,150.347,30912,31763.7,2828.489,13.24,13.24,2357.5,2357.5,1902.8,146,454.7,344,46.61,57.21,7.62,2.98,0,21,21,80.38
160881.7,162207.2,168839.3,52.78,0.23,92886.662,13175.25523,556.18842,189.29868,440.83898,33393,363.67,97818.576,437,579.398,7.012,30394,32111.2,2841.417,8.12,8.12,2351.5,2351.5,2167.1,146,184.4,344,41.1,51.23,7.51,2.62,0,3,3,47.32
159009.2,160966.9,168839.3,29.73,0.82,85653.522,15018.95463,542.52197,174.72449,438.46951,18295.43,1240.23,97821.83,473.4,465.568,-1.722,31138,31686,2812.371,4.51,4.51,2353,2408,2388.7,146,19.3,776,37.14,46.74,7.5,2.1,0,0,0,36.57
158689.8,160540.5,168839.3,6.81,0.9,80672.605,226.84557,368.97015,206.69342,209.59305,2803.8,961.44,95194.479,466.7,329.989,-1.866,31138,30656,2722.31,4.64,4.64,2353,2408,2252.7,146,155.3,776,32.89,40.25,5.57,1.79,0,0,0,40.54
158599.7,160450.4,168839.3,6.82,1.16,78487.34,1119.31239,363.7613,208.49484,201.26298,2808.2,1061.53,91821.427,452.9,203.368,-1.88,31138,29086.8,2579.148,5.87,5.87,2354.5,2358,2142.4,30,215.6,725,31,37.19,4.59,1.6,0,10,10,40.19
158542.2,160394.4,168839.3,5.96,0.97,77827.029,97.19965,365.56335,207.08699,204.02411,2451.84,942.69,88298.223,414.1,103.163,-1.849,30511,27680.6,2450.93,5.03,5.03,2354.5,2354.5,1809.7,30,544.8,293,29.26,35.3,4.49,1.55,0,52,52,35.76
159869.7,162034.9,168839.3,6.99,1.02,78083.073,294.08424,360.24313,158.81471,238.3163,2768.75,1031.09,85205.811,394.8,37.052,-2.896,30321,26613.7,2328.156,0.51,0.51,2368,2368,1938.7,215,429.3,293,28.23,37.71,7.97,1.51,0,54,54,43.16
159044.1,161408,168839.3,8.47,0,78976.976,249.99526,366.38959,162.366,244.02359,3443.06,0,84197.433,397,23.519,-1.836,30321,26099,2301.613,5.38,5.38,2368,2368,2131.6,215,236.4,725,27.5,37.69,8.73,1.46,0,46,46,45.18
159216.6,161583.4,168839.3,17.49,2.69,81314.728,1103.97135,552.26643,212.59087,411.24184,10909.9,5382.76,83897.817,391.9,40.038,-1.854,30151,25874.1,2262.49,11.69,11.69,2369.5,2369.5,1826.5,215,543,293,27.39,38.03,9.18,1.46,0,61,61,38.11
159692.8,162066.1,168839.3,23.47,3.84,84827.614,2314.46717,548.84318,232.14204,387.91178,14263.9,5267.28,83829.114,409,127.595,-1.882,30151,26014.5,2277.988,11.05,11.05,2368,2368,1792.6,215,575.4,293,27.57,38.5,9.46,1.47,0,66,66,37.79
160333.3,162204.3,168839.3,25.94,1.78,88559.156,2265.83066,576.09226,166.59865,475.95928,16563.05,3160.39,85534.531,411.6,171.851,-2.833,29922,26721.6,2345.459,6.3,6.3,2369.5,2369.5,2045.4,141,324.1,725,30.68,44.95,12.62,1.65,0,59,59,38.68
161348.3,162833.6,168839.3,35.45,0.77,91214.541,6395.68664,618.04695,176.07413,515.88369,24551.72,1361.79,89992.65,433.3,221.936,-1.804,30518,28609.2,2533.507,5.42,5.42,2369.5,2369.5,2246.4,104,123.1,725,36.8,63.23,23.97,2.46,0,43,43,51.04
162468.5,163668.9,168839.3,22.69,0,92363.669,8524.13567,593.1518,310.39396,358.27482,15031.4,0,95581.934,507.9,327.929,-1.824,30518,31557.6,2874.208,5.61,5.61,2369.5,2369.5,2242.4,30,127.1,725,118.37,-15.63,-143.64,9.64,0,22,22,105.81
162539.1,163837,168839.3,65.12,0.66,91465.084,34056.51768,590.23037,252.86753,409.30584,43180.94,853.15,100572.653,591.7,473.942,-1.933,30518,33417.3,3062.149,8.25,8.25,2369.5,2369.5,1762.6,88,606.9,344,142.92,34.6,-119.17,10.85,0,26,26,306.69
163564,164921,168839.3,19.72,0.46,88000.67,4745.09046,617.76759,256.59047,430.89098,13616.09,950.85,102549.893,544.9,619.073,28.49,29555,33203.1,3069.802,10.89,10.89,2363.5,2363.5,2170.6,88,192.9,344,102,-42.25,-151.17,6.92,0,20,20,125.91
164837.2,166711.4,168839.3,17.27,0.75,85555.437,491.56386,552.3818,243.05391,375.18996,10685.72,1265.93,99331.983,420,615.118,211.478,29340,31348.5,2938.952,4.34,4.34,2353,2408,2290.7,58,117.3,776,57.87,-40.16,-101.34,3.31,0,10,10,32.99
164404.3,166467.1,168839.3,5.01,0.5,84852.685,263.23557,375.83909,239.01203,184.86905,2131.8,702.54,95683.735,360.6,684.185,350.265,29340,29469.5,2764.274,5.1,5.1,2336.5,2397,2019.6,0,377.4,776,30.57,40.37,8.03,1.77,0,3,3,34.01
163130.4,165561.6,168839.3,11.91,0.82,85564.274,154.69281,373.30434,237.03574,183.11264,5000.71,918.54,92542.853,322.3,716.873,348.477,29084,28041,2607.166,4.95,4.95,2327.5,2391,2103.4,0,287.6,776,29.97,38.87,7.38,1.52,0,1,1,29.03
162656,165137.5,168839.3,19.89,0.38,86942.299,706.61379,369.6148,243.23925,171.77823,8222.18,530.36,89125.416,305.7,718.567,328.961,29084,27073.9,2556.621,4.73,4.73,2318.5,2385,2183.4,0,201.6,776,27.94,35.43,6.2,1.29,0,0,0,28.78
163062,165141.2,168839.3,12.02,0.25,88533.657,185.13592,368.09773,233.36711,180.41507,5014.12,292.21,87950.564,280.4,646.322,306.202,29073,26512,2486.525,4.99,4.99,2314,2314,1991,0,323,344,26.97,34.21,6.07,1.17,0,1,1,27.31
162326,164450.8,168839.3,21.83,0.53,90099.338,637.87455,365.92541,229.26607,182.65836,9048.27,449.77,87184.197,258.2,614.009,238.891,29510,26240.2,2473.24,3.24,3.24,2314,2314,2148,0,166,344,24.64,30.3,4.52,1.14,0,6,6,21.91
162904.6,165035.4,168839.3,5.61,0,91511.592,196.25464,376.22657,227.11837,196.74381,2391.68,0,86938.036,255.6,594.219,171.908,29510,26524.2,2489.481,2.66,2.66,2317,2317,2260,0,57,344,25.15,30.67,4.28,1.24,0,6,6,24.56
161843.1,163757.1,168839.3,6.24,0,92249.574,1328.63989,356.92571,243.40313,160.13943,2515.79,0,88058.056,269,630.306,104.352,29510,27489.2,2585.327,3.81,3.81,2324.5,2324.5,2293.6,0,30.9,344,27.94,33.14,3.92,1.28,0,24,24,24.25
160771.3,162360.3,168839.3,20.17,0.62,92822.949,3018.91296,599.84963,249.58445,419.73055,13465.21,987.63,89304.609,308.7,680.027,50.456,28140,28649.4,2649.226,4.9,4.9,2336.5,2397,2160.9,116,236.1,776,34,42.23,6.33,1.9,0,28,28,72.64
160178.1,161555.7,168839.3,14.91,0,91881.793,8802.48955,599.23181,251.94647,423.9259,10095.29,0,90666.746,325.4,666.917,13.497,27860,29806.6,2670.476,8.81,8.81,2336.5,3664.9,2209.6,146,1455.3,776,40.24,50.88,8.22,2.42,0,35,35,41.82
160223,161623.4,168839.3,48.98,1.87,87868.192,3522.5801,568.47391,169.72669,468.42903,31111.19,2919.87,91477.13,315.6,634.775,-1.403,27860,29723.1,2651.042,4.6,4.6,2341,2400,2227.8,146,172.2,776,35.17,43.75,6.34,2.24,0,41,41,125.5
159487.6,161443,168839.3,20.79,2.84,80946.789,1752.79037,633.28983,181.72447,472.36329,13615.49,5523.99,90561.94,322.7,538.701,-1.837,27647,29194.5,2580.202,6.13,6.13,2341,2400,2198.2,146,201.8,776,32.19,40.64,6.33,2.12,0,30,30,71.69
159073.5,161064.6,168839.3,15.57,1.61,76588.474,371.53211,602.19,159.55131,469.37808,9809.27,3084.12,89153.838,336.2,470.816,-1.808,27647,28355.2,2528.502,5.8,5.8,2339.5,2399,2158.8,146,240.2,776,31.6,38.6,5.07,1.93,0,28,28,46.97
158893,160713.1,168839.3,3.44,1.01,74768.627,353.04568,380.37865,167.46207,245.28012,1418.03,1107.82,86187.159,331.6,529.282,-1.847,28033,27128.9,2410.397,5.83,5.83,2339.5,2348,2169.4,30,178.6,725,30.51,35.85,3.58,1.76,0,41,41,37.84
158859.3,160676.9,168839.3,5.78,0.9,74779.108,273.9145,387.7406,163.92189,253.50699,2412.51,989.66,83112.375,321,642.796,-2.841,27842,25793,2319.64,5.21,5.21,2338,2338,2002,67,336,296,24.22,27.79,2.15,1.42,0,43,43,45.32
154127.4,157042.6,168839.3,7.73,1.8,75704.166,315.34411,382.4215,170.5469,243.76803,3201.54,1547.97,79672.606,282.9,638.317,-1.852,28108,24743,2243.768,0.04,0.04,2339.5,2449.7,2449.7,238,0,728,26.44,30.42,2.31,1.67,0,58,58,24.53
153226.1,156200.8,168839.3,6.57,0,77581.183,476.63841,356.10863,166.28056,220.71807,2556.84,0,78767.753,262.1,621.103,-1.823,28108,24054.8,2156.81,5.59,5.59,2339.5,2351,2199.4,238,151.6,728,28.13,32.68,2.84,1.71,0,85,85,29.01
152933.3,155948.5,168839.3,13.78,1.69,80693.059,151.43483,573.06228,215.76258,432.18292,8932.97,2985.45,78502.22,250.9,686.608,-2.647,28108,23696.2,2121.587,9.06,9.06,2375.5,2375.5,1908,0,467.5,347,28.92,32.8,2.08,1.8,0,76,76,26.52
152597.8,155637.8,168839.3,21.52,0.92,84728.238,1956.52774,548.00588,212.67469,410.13377,13415.47,1379.43,78327.596,251.7,746.092,-1.848,26757,23637.1,2094.445,3.36,3.36,2339.5,2339.5,2282.7,238,56.8,296,28.4,32.75,2.61,1.74,0,65,65,26.38
152360.9,155406.8,168839.3,11.98,0.7,89066.965,1183.63429,550.96192,176.56515,449.65503,7462.42,1119.81,78673.851,254.1,871.592,-1.848,26371,23890.8,2135.326,3.54,3.54,2347,2347,2261,238,86,296,30.26,38.33,6.13,1.94,0,72,72,20.97
152512.2,155127.5,168839.3,6,0,92578.396,4607.99899,609.13377,205.7362,466.85166,4016.4,0,80088.055,279.4,968.75,-1.842,26371,24754.6,2176.669,3.93,3.93,2351.5,2351.5,2264.2,238,87.3,296,30.77,42.1,9.18,2.15,0,81,81,27.25
153842.6,155977.5,168839.3,15.67,0,94514.568,2448.48448,570.75642,199.11749,434.10327,9937.63,0,81778.433,306.9,966.561,-1.824,26307,25984.5,2307.299,5.55,5.55,2351.5,3664.9,2270.6,67,1394.3,296,33.22,50.32,14.45,2.65,0,46,46,75.99
154461.9,156433,168839.3,22.65,0,95233.926,1823.32923,606.50205,201.1113,469.11559,15164.54,0,85073.156,328.4,913.821,-1.903,26307,27233.6,2459.132,4.19,4.19,2354.5,2374.7,2374.7,30,0,728,40.25,63.28,19.6,3.43,0,30,30,152.75
155883.7,157901.3,168839.3,75.43,0,93108.661,10937.97697,596.01373,199.65174,459.93856,50426.08,0,87638.433,325,934.008,3.792,26440,27977.2,2504.438,6.17,6.17,2344,2450.5,2450.5,30,0,779,44.05,67.16,19.54,3.57,0,44,44,84.93
156263.1,158354.7,168839.3,14.21,0.61,90322.396,1377.31073,611.48118,165.34224,479.98036,9139.1,974.63,87403.034,277.4,918.619,45.821,26533,27790.7,2444.158,3.24,3.24,2341,2431.5,2431.5,30,0,779,34.19,47.7,10.93,2.58,0,14,14,27.3
154782.3,157051.1,168839.3,7.81,0,88656.078,923.3346,363.80518,222.58541,190.96992,3197.47,0,86743.944,247.1,788.667,137.1,26734,26918.1,2368.179,3.24,3.24,2335,2378.5,2378.5,0,0,347,29.47,38.03,6.67,1.89,0,12,12,26.41
153271.6,155936.2,168839.3,3.82,0.82,88029.335,156.6153,369.53717,231.79837,188.14694,1602.67,1182.47,84885.581,227.8,688.385,345.838,26734,26053.4,2254.878,8.59,8.59,2326,2326,2170,0,156,347,29.39,37.19,5.97,1.83,0,3,3,24.64
152633.2,155442.1,168839.3,0.01,0,88264.135,362.46361,379.18167,244.19443,187.39314,4.31,0,82306.755,224.8,583.152,529.666,26734,25150.6,2175.142,8.99,8.99,2314,2314,2159.1,0,154.9,347,28.51,35.33,5.19,1.63,0,2,2,20.76
152442.6,155301.9,168839.3,0.27,0,88563.299,134.53724,376.86236,243.4926,185.64264,121.66,0,81318.96,220.9,439.494,621.967,25948,24761.3,2142.878,9.39,9.39,2308,2308,2109.2,0,198.8,347,26.37,32.77,4.95,1.45,0,0,0,19.92
152681.6,155541.8,168839.3,0.54,0,89023.643,257.76629,369.17136,241.08611,179.61754,216.41,0,81203.73,200.8,369.097,748.82,25785,24808.8,2149.048,8.74,8.74,2312.5,2312.5,2185.2,0,127.3,347,25.38,31.93,5.17,1.38,0,3,3,18.35
152873.9,155733.2,168839.3,0.45,0,90075.893,196.79279,358.35496,233.63516,175.06757,173.16,0,80931.904,210.6,226.43,754.339,25785,24946,2201.464,8.51,8.51,2317,2317,2195.5,0,121.5,347,25.85,32.09,4.82,1.42,0,7,7,17.24
152374.3,154864,168839.3,0,0,92114.196,0,392.46876,118.55174,0,0,0,81791.678,224.4,167.779,632.735,25481,25583.7,2278.072,7.12,7.12,2317,2317,2189.8,0,127.2,347,27.49,33.37,4.36,1.52,0,7,7,20.57
152142.6,154137.3,168839.3,21.75,0.68,94569.997,5534.91716,583.27153,242.23228,405.59812,14107.07,1623.96,82424.828,245.6,127.11,401.036,25481,26494.7,2329.564,11.62,11.62,2323,2391,2213,141,178,779,31.63,38.81,5.38,1.8,0,3,3,29.66
152135.9,154074.8,168839.3,15.8,0.49,95504.408,577.87647,588.32988,244.31684,410.16929,10231.65,1307.77,84271.23,252.2,71.669,149.897,25354,27578.2,2389.464,19.58,19.58,2332,2332,2037.7,204,294.3,347,37.48,46.48,6.92,2.08,0,9,9,25.6
