wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.6110467,-1.0835532,0.15634401,-1.0949751,-1.1026316,1.4250165,1.821751,-1.2857342,1.771711,-0.9074495,-1.4139938,1.4479785,1.7330337,1.7694165,-1.0281913,-1.1926124,-1.2122941,-1.2959768,1.0007358,-0.84153116,0.5124957,1.7204803,-1.3688227,0.81823003,-1.2472411,-1.191336,-1.3453908,-1.2370403,-1.1816626,-0.8105768,-1.0037233,-1.2880714,-1.2998035,1.7977648,-1.1281471,-1.1631911,1.277037,-1.2575433,-1.0862615,1.890086,1.7372549,1.1289344
1.6237574,-1.1071284,0.08689982,-1.115791,-1.1202186,1.4443848,1.8313901,-1.3083702,1.7753277,-0.9311237,-1.4275429,1.475523,1.7580137,1.776911,-1.0552893,-1.2107675,-1.2286197,-1.3182716,1.0252044,-0.87464833,0.46204564,1.7390287,-1.3843769,0.8074203,-1.2673546,-1.2067801,-1.3569747,-1.2539964,-1.200626,-0.844102,-1.0388242,-1.3010135,-1.3145022,1.823402,-1.1374291,-1.1852682,1.3117032,-1.2800761,-1.1094985,1.9023695,1.7513398,1.1560353
1.6316444,-1.1310768,-0.0019749287,-1.1360294,-1.1300129,1.46333,1.84662,-1.3258703,1.7796407,-0.9597357,-1.4189755,1.4925089,1.7813544,1.8103977,-1.0834758,-1.2283069,-1.2447819,-1.3322089,1.0523988,-0.91137016,0.42260915,1.7399664,-1.3996938,0.8003883,-1.2756506,-1.2221669,-1.3688482,-1.2707074,-1.231264,-0.8745997,-1.0574535,-1.314032,-1.3393178,1.8421873,-1.1565694,-1.2020146,1.3463428,-1.2972702,-1.1310068,1.9154949,1.7708632,1.1885048
1.6675068,-1.160931,-0.089799106,-1.154802,-1.154593,1.4964851,1.8498359,-1.3426733,1.7867008,-0.9845374,-1.4304278,1.5056124,1.830648,1.8159912,-1.1034682,-1.2455634,-1.2607776,-1.3468173,1.0921932,-0.94437486,0.3662279,1.7503757,-1.408177,0.787935,-1.2898566,-1.2308733,-1.3875318,-1.2842515,-1.2428579,-0.8981207,-1.0837479,-1.3225827,-1.352294,1.8585988,-1.1814905,-1.2185848,1.3752023,-1.3127117,-1.1507268,1.9119072,1.7737267,1.2169861
1.6917244,-1.1689843,-0.16574652,-1.1688205,-1.1688955,1.5242939,1.8924918,-1.3562298,1.8101261,-1.0064662,-1.4419547,1.5256547,1.8539755,1.8336486,-1.1202571,-1.2625498,-1.2765632,-1.3613768,1.1284544,-0.9705957,0.29533976,1.7874783,-1.4232602,0.78942955,-1.3040168,-1.2462517,-1.3949978,-1.3005801,-1.2694511,-0.9249898,-1.1001887,-1.3399868,-1.353921,1.8680798,-1.211438,-1.2349787,1.4057178,-1.3470801,-1.1660122,1.9197913,1.7776159,1.2487636
1.7045114,-1.1864892,-0.2470825,-1.1839511,-1.1829288,1.5395764,1.9067832,-1.3697397,1.8172786,-1.0232557,-1.4535222,1.5347037,1.8642397,1.8418084,-1.1381406,-1.2792742,-1.2922266,-1.3752916,1.1577663,-1.000326,0.21564858,1.7960615,-1.4381124,0.7833336,-1.3181237,-1.2677033,-1.4078559,-1.3167429,-1.2833577,-0.94783515,-1.1175058,-1.3528763,-1.3668132,1.8849466,-1.225596,-1.2501488,1.4289132,-1.3557899,-1.1840658,1.9246782,1.8001719,1.2768244
1.7182803,-1.1991689,-0.33185178,-1.1957021,-1.199934,1.5750432,1.908443,-1.3831965,1.8274335,-1.0443223,-1.4651226,1.5450896,1.8729138,1.8697822,-1.1665479,-1.2957444,-1.3077216,-1.3896255,1.1981544,-1.0297238,0.12975292,1.8068868,-1.4546932,0.77264863,-1.3321692,-1.2834212,-1.4186218,-1.3326675,-1.296767,-0.9666795,-1.1346923,-1.3653425,-1.3797053,1.8990177,-1.2441984,-1.2581799,1.4419212,-1.3646988,-1.2013838,1.925928,1.8064667,1.3057587
1.7297872,-1.2163514,-0.40872002,-1.2138389,-1.2145144,1.6025438,1.9172212,-1.3853592,1.8463784,-1.0728245,-1.4767469,1.5675468,1.9016627,1.8809004,-1.1828744,-1.3119675,-1.3230492,-1.4038252,1.2155248,-1.0585245,0.045281574,1.8152713,-1.4515065,0.76015526,-1.3461484,-1.2977554,-1.4294838,-1.3483611,-1.3099328,-1.00189,-1.1460472,-1.3746457,-1.3924031,1.9017391,-1.2658867,-1.2742119,1.4591138,-1.3810406,-1.2179848,1.9459236,1.8189932,1.3391144
1.7618264,-1.2325522,-0.47401378,-1.2381487,-1.230881,1.6385828,1.9528906,-1.3981969,1.8625753,-1.0892689,-1.4883883,1.5822864,1.9119493,1.8973577,-1.2000551,-1.3279517,-1.3362,-1.4178905,1.2369235,-1.0842184,-0.039940473,1.8450054,-1.4568352,0.7368447,-1.360055,-1.3120277,-1.4404309,-1.3694127,-1.3231107,-1.0221884,-1.158249,-1.387302,-1.4052043,1.9177793,-1.2783829,-1.2896689,1.4914813,-1.3898396,-1.2360457,1.9588941,1.842962,1.3567426
1.7838075,-1.2534299,-0.5346784,-1.2615598,-1.2496915,1.6688673,1.9625251,-1.4072691,1.8734272,-1.1115578,-1.5000366,1.5954446,1.9294827,1.9147515,-1.2174326,-1.3437037,-1.3510532,-1.4318228,1.2674879,-1.1068662,-0.13053598,1.8565844,-1.4649172,0.7171477,-1.3738854,-1.3262311,-1.4514542,-1.383931,-1.3362886,-1.0433084,-1.181553,-1.4066509,-1.4180477,1.9427652,-1.2908986,-1.3140217,1.5050457,-1.3973128,-1.2552203,1.9675809,1.8601713,1.3919679
1.8026183,-1.2686592,-0.5897271,-1.2751359,-1.2814435,1.6934853,1.9773666,-1.420663,1.8803864,-1.1350753,-1.5116849,1.6181945,1.93571,1.9174784,-1.2331717,-1.3592308,-1.3660197,-1.445623,1.294041,-1.1309677,-0.21702619,1.8775405,-1.4705865,0.70924026,-1.3876346,-1.3403598,-1.462543,-1.3983028,-1.3661859,-1.0626955,-1.1968656,-1.4185076,-1.4308559,1.9658664,-1.3034803,-1.3277584,1.539282,-1.4065409,-1.2724758,1.9678301,1.8755318,1.411495
1.8158672,-1.2837788,-0.6459241,-1.2907449,-1.2942482,1.7063543,1.9892014,-1.4339769,1.9104329,-1.1574761,-1.5233332,1.634911,1.9362812,1.9416806,-1.2158625,-1.3745406,-1.3863246,-1.4592924,1.3191099,-1.155844,-0.30610004,1.9038248,-1.4764637,0.6840374,-1.3843563,-1.3668447,-1.473746,-1.4125296,-1.3892394,-1.0704957,-1.212086,-1.4303983,-1.4436234,1.981572,-1.3202823,-1.3414559,1.5632621,-1.4159362,-1.2894262,1.9897617,1.8862777,1.4296175
1.8305019,-1.2987843,-0.6983383,-1.3062073,-1.3140017,1.7402986,1.995951,-1.4472088,1.9170979,-1.1776602,-1.5349717,1.6417919,1.9474015,1.9587512,-1.229385,-1.3896391,-1.4082496,-1.4615538,1.3362156,-1.1736492,-0.38361984,1.9151522,-1.482551,0.6598587,-1.3972688,-1.3825442,-1.4849374,-1.4266131,-1.3981473,-1.0942525,-1.2235711,-1.4597154,-1.4826096,1.9947413,-1.3345804,-1.3502877,1.5847739,-1.4299489,-1.3060881,1.9941224,1.894096,1.4607108
1.8418698,-1.313672,-0.7448323,-1.3215063,-1.3210115,1.747547,2.0087965,-1.4603564,1.9269396,-1.2052523,-1.5465952,1.6529474,1.9679193,1.9588462,-1.2441583,-1.4045335,-1.4210016,-1.471687,1.3782378,-1.1919059,-0.45849583,1.9244497,-1.4888477,0.63904285,-1.4101532,-1.4028244,-1.4961681,-1.4405549,-1.4072614,-1.1112998,-1.2436103,-1.4685373,-1.4987358,1.9907824,-1.3466595,-1.3619235,1.5842836,-1.4394248,-1.3235935,1.9977882,1.9084946,1.4844619
1.8497375,-1.3266661,-0.78933823,-1.3396997,-1.3316739,1.7649221,2.0090206,-1.4734178,1.9418539,-1.221948,-1.5581993,1.6633903,1.9767727,1.9635998,-1.2549628,-1.4192306,-1.4476271,-1.4847025,1.4061612,-1.2112318,-0.5286181,1.9285219,-1.4953517,0.6042227,-1.438578,-1.4129237,-1.5074309,-1.454357,-1.4165463,-1.1309791,-1.2626722,-1.5020177,-1.5047376,1.9889908,-1.3706568,-1.3734453,1.6021267,-1.448929,-1.3382351,2.000413,1.9130169,1.5007784
1.855144,-1.3480242,-0.83248097,-1.337323,-1.340468,1.7804273,2.012545,-1.4863908,1.9417584,-1.2403554,-1.5697768,1.6642836,1.9922196,1.9721128,-1.2658248,-1.4337363,-1.4578954,-1.4976261,1.4241059,-1.2306389,-0.59044063,1.9458505,-1.50206,0.56770504,-1.4500524,-1.4270219,-1.5212033,-1.4763181,-1.4349123,-1.1518745,-1.2743547,-1.5083603,-1.5109456,1.9949957,-1.3811063,-1.3661709,1.6195054,-1.4585745,-1.3537053,2.0137517,1.91631,1.530554
1.8811203,-1.3914,-0.87161386,-1.3508992,-1.3514936,1.7930653,2.0289702,-1.4992748,1.9510885,-1.256822,-1.6108247,1.6768885,2.0003757,1.973076,-1.2905234,-1.4473219,-1.468267,-1.5104576,1.4424684,-1.2564883,-0.6487553,1.959956,-1.5037014,0.5212473,-1.4598645,-1.4439216,-1.541526,-1.490171,-1.4436177,-1.1742946,-1.2845372,-1.5143557,-1.5173577,2.0111103,-1.3916835,-1.37704,1.6390048,-1.4829649,-1.368968,2.0120747,1.9347245,1.5447488
1.9025055,-1.4033233,-0.9055127,-1.3644303,-1.3626333,1.8096958,2.0573685,-1.512069,1.9698334,-1.2715758,-1.6158798,1.6898317,2.0057917,1.9873239,-1.3034931,-1.4614903,-1.4787326,-1.5231959,1.4488095,-1.2735614,-0.70599914,1.9851043,-1.5097166,0.45519996,-1.4698014,-1.4618536,-1.5511454,-1.5022658,-1.4524953,-1.1923283,-1.3144428,-1.5205555,-1.5341536,2.0147057,-1.4137715,-1.377458,1.6591617,-1.491076,-1.3840293,2.0273824,1.9578454,1.5588081
1.9191431,-1.4127334,-0.9380872,-1.3777537,-1.3738753,1.817238,2.071743,-1.5247717,1.976568,-1.2862549,-1.6211269,1.7080219,2.018639,2.0008268,-1.3164935,-1.4755105,-1.4892828,-1.5358413,1.4725345,-1.2901897,-0.74719906,1.9955667,-1.5171442,0.37491432,-1.4798533,-1.4667625,-1.5608646,-1.5143305,-1.4615366,-1.2066996,-1.3235183,-1.5303835,-1.5401802,2.0492296,-1.4240726,-1.3935806,1.6611587,-1.4992416,-1.3988947,2.0361776,1.978853,1.5844699
1.9361908,-1.4205981,-0.9695891,-1.3911551,-1.3852091,1.8320965,2.093858,-1.5373836,1.9751706,-1.3008538,-1.6265655,1.7228284,2.0220082,2.021363,-1.3304147,-1.489358,-1.4999084,-1.5449171,1.5060601,-1.3065614,-0.79094857,2.0163999,-1.5247582,0.29084837,-1.4900105,-1.4751123,-1.5706743,-1.5263606,-1.4707329,-1.221074,-1.3344885,-1.5429134,-1.5464077,2.059559,-1.4334997,-1.4061115,1.6711597,-1.5075792,-1.4135698,2.0436096,1.9840064,1.6116805
1.9341794,-1.4286624,-1.0032564,-1.4045293,-1.4107995,1.8570244,2.1056902,-1.5499034,1.9749413,-1.3151963,-1.632195,1.7453895,2.0251687,2.063514,-1.3472539,-1.4894545,-1.5186142,-1.5536002,1.5207022,-1.3300464,-0.82672155,2.0352848,-1.5325528,0.19866191,-1.5002638,-1.4869821,-1.5805665,-1.5383502,-1.4800758,-1.2255944,-1.345364,-1.5490123,-1.550592,2.0591326,-1.4430773,-1.4167229,1.6963478,-1.5160819,-1.4280599,2.0588977,1.9902827,1.6404082
1.943343,-1.4369205,-1.03291,-1.417837,-1.4131335,1.8700739,2.1118639,-1.5623319,1.9883025,-1.3285345,-1.6380144,1.7652508,2.0251892,2.0764878,-1.3598566,-1.5027877,-1.5285022,-1.5661823,1.5582683,-1.3455689,-0.8621587,2.046433,-1.5405215,0.09350203,-1.5106037,-1.4954636,-1.590533,-1.5502981,-1.4895557,-1.2390527,-1.3563634,-1.5553105,-1.5569392,2.066951,-1.4527956,-1.427439,1.7101386,-1.5247419,-1.4423709,2.0583951,1.993754,1.6553733
1.9538761,-1.4453655,-1.0650326,-1.4310739,-1.4273754,1.8748264,2.132797,-1.574669,2.0069668,-1.3425965,-1.6440214,1.794429,2.036937,2.077169,-1.3714627,-1.5159947,-1.538483,-1.5936887,1.5713726,-1.3615012,-0.90338737,2.0498955,-1.5486572,-0.01060844,-1.5210218,-1.4765317,-1.6005652,-1.5621989,-1.5366498,-1.2536852,-1.3694078,-1.5618045,-1.578043,2.076856,-1.4441991,-1.4382491,1.7168692,-1.533551,-1.4565078,2.0722673,2.004158,1.6730032
1.9545705,-1.4511635,-1.0942861,-1.4442364,-1.4385396,1.8927119,2.1585345,-1.5869149,2.0154772,-1.3565819,-1.6502138,1.7941558,2.039859,2.0842004,-1.3817607,-1.5290735,-1.54855,-1.6035496,1.5984147,-1.3760899,-0.9363728,2.0489647,-1.5569532,-0.12056385,-1.5315088,-1.4824393,-1.6143783,-1.5740504,-1.5437025,-1.2682678,-1.3866885,-1.5684916,-1.5959889,2.083351,-1.4534509,-1.4491429,1.7386211,-1.5413616,-1.4704756,2.0618737,2.0067253,1.6924257
1.9614953,-1.4494448,-1.1153232,-1.457322,-1.4416673,1.9020329,2.167646,-1.5990705,2.0173411,-1.3704865,-1.6565883,1.7987105,2.0463417,2.089846,-1.384275,-1.5234171,-1.5586936,-1.6133963,1.6286073,-1.3918084,-0.9663564,2.0521495,-1.5654018,-0.23398791,-1.5420564,-1.4885888,-1.6267756,-1.594536,-1.5470988,-1.2827921,-1.4101151,-1.5753682,-1.6008657,2.0998213,-1.4628528,-1.4601115,1.7422792,-1.550501,-1.4991401,2.0792296,2.0191736,1.7154299
1.9720461,-1.4491949,-1.1363922,-1.4703283,-1.43327,1.907425,2.1697748,-1.6111355,2.0133924,-1.3843067,-1.6631416,1.8048698,2.051976,2.0991514,-1.3970989,-1.5353775,-1.5689063,-1.6233066,1.6498939,-1.4063377,-0.9897799,2.0561492,-1.573995,-0.3398683,-1.5526568,-1.494946,-1.6363723,-1.6052175,-1.5506659,-1.3084328,-1.4196036,-1.5824292,-1.6059349,2.1109974,-1.4723955,-1.4711454,1.7532086,-1.5597625,-1.5099925,2.0796418,2.0179844,1.7441796
1.9874316,-1.4581535,-1.1516747,-1.483253,-1.4424058,1.9267546,2.1832247,-1.6231112,2.0324104,-1.3863362,-1.6698693,1.822028,2.0635884,2.1005588,-1.4094338,-1.5472991,-1.5791804,-1.6332736,1.6668295,-1.4202816,-1.0155102,2.0788057,-1.5827253,-0.4310448,-1.5633008,-1.5181435,-1.6460383,-1.6159025,-1.5544081,-1.3214618,-1.4447395,-1.5896708,-1.6111971,2.127025,-1.4820697,-1.4946712,1.7619566,-1.5691375,-1.5208719,2.0968523,2.0126462,1.7641823
1.9958321,-1.4769846,-1.1741557,-1.4960942,-1.4516995,1.9408265,2.1805842,-1.6286834,2.0465455,-1.4152774,-1.676767,1.8258055,2.0705016,2.1061356,-1.4202507,-1.5591793,-1.5895069,-1.6432908,1.6805246,-1.4326901,-1.0409398,2.0929213,-1.5915843,-0.5071927,-1.5739828,-1.5241747,-1.6557659,-1.626596,-1.558329,-1.3345052,-1.4516917,-1.5970867,-1.616652,2.132246,-1.4918662,-1.4916266,1.7938317,-1.578617,-1.5317942,2.0989885,2.0185094,1.7754261
2.0073059,-1.4860715,-1.1989346,-1.5088506,-1.4611425,1.9446137,2.1860154,-1.6406721,2.0506809,-1.437115,-1.6838298,1.8310671,2.0799232,2.1066978,-1.4541172,-1.5710127,-1.5998788,-1.6533496,1.7059668,-1.448165,-1.0757803,2.0982778,-1.6005642,-0.5806896,-1.5846964,-1.5300403,-1.665549,-1.6244173,-1.562433,-1.3475486,-1.4591879,-1.6203007,-1.6222991,2.147539,-1.5017756,-1.5111884,1.826992,-1.5881926,-1.54275,2.1077793,2.029255,1.7918638
2.022968,-1.4948227,-1.2191811,-1.5446525,-1.4707249,1.9451522,2.1949737,-1.6526165,2.0640297,-1.4471437,-1.6910516,1.8456789,2.0821695,2.1198483,-1.4632263,-1.5827972,-1.6102891,-1.6634446,1.7092305,-1.4616585,-1.0989486,2.1004977,-1.6096568,-0.6481674,-1.5954318,-1.5361085,-1.6753808,-1.6350911,-1.566723,-1.360592,-1.4668934,-1.6262376,-1.6281371,2.1538556,-1.5117886,-1.523186,1.8484099,-1.5978565,-1.5537336,2.1074924,2.0601053,1.8037565
2.028774,-1.5037291,-1.2371773,-1.5515509,-1.4804378,1.9601839,2.1903982,-1.6644586,2.0651405,-1.456296,-1.6984273,1.8636395,2.0805714,2.1198483,-1.46884,-1.5945302,-1.6376746,-1.6735706,1.7224312,-1.4750596,-1.1229694,2.115243,-1.6188538,-0.705984,-1.6061857,-1.5423778,-1.6852528,-1.6457813,-1.5712017,-1.3800665,-1.4747909,-1.6323631,-1.634164,2.1580682,-1.5476906,-1.5533228,1.8641604,-1.6076007,-1.564737,2.117821,2.0600762,1.8085458
2.0343585,-1.5386752,-1.2525024,-1.5571672,-1.4902717,1.9691279,2.1939733,-1.6762006,2.0896988,-1.4647574,-1.7059507,1.8663709,2.10962,2.122963,-1.4783427,-1.6062089,-1.6527534,-1.6837186,1.7428253,-1.4883237,-1.14455,2.1353555,-1.6281468,-0.76249236,-1.6169487,-1.5488455,-1.6951609,-1.6564567,-1.5758715,-1.3954501,-1.4828745,-1.6386744,-1.6403773,2.1721888,-1.5540578,-1.5580016,1.8691716,-1.6174166,-1.5871471,2.1178505,2.0651865,1.8132765
2.0372794,-1.5509332,-1.269903,-1.562983,-1.507967,1.977229,2.1939733,-1.687845,2.0915654,-1.481967,-1.7136152,1.8801143,2.1191592,2.125778,-1.4879768,-1.6178322,-1.6569179,-1.6938859,1.7515311,-1.4883263,-1.1655238,2.1354027,-1.6375285,-0.81183183,-1.627723,-1.5555091,-1.7050986,-1.6671301,-1.5830541,-1.4074959,-1.4911368,-1.6451681,-1.6581583,2.1835618,-1.560476,-1.5628748,1.8869829,-1.6272963,-1.5966134,2.1140506,2.0804484,1.8373486
2.044344,-1.5594465,-1.2909135,-1.5689969,-1.5172455,1.9892297,2.1937923,-1.699394,2.1041987,-1.491859,-1.7214139,1.8741003,2.13795,2.151473,-1.4986396,-1.6293982,-1.6715447,-1.7040675,1.767991,-1.5011814,-1.1824965,2.1469593,-1.646991,-0.8601726,-1.6585267,-1.5836097,-1.715059,-1.6777937,-1.5880598,-1.4195449,-1.4995711,-1.6331645,-1.6526409,2.1962297,-1.5670884,-1.5679443,1.903768,-1.6372336,-1.6061695,2.1291835,2.0826786,1.8411406
2.0514355,-1.5649595,-1.3017211,-1.5664458,-1.52665,1.9984548,2.1937883,-1.7108494,2.104165,-1.5018595,-1.7293403,1.8902875,2.1485977,2.161775,-1.5084677,-1.6409048,-1.6767445,-1.7142534,1.8047239,-1.5139817,-1.2014601,2.1666026,-1.6565262,-0.8973091,-1.6649145,-1.5879784,-1.725038,-1.6884433,-1.5932232,-1.4316134,-1.5081694,-1.6395378,-1.6585462,2.1962297,-1.5738913,-1.5732104,1.9112155,-1.6472198,-1.6158079,2.1319077,2.0833552,1.8467289
2.0559359,-1.5706317,-1.3180796,-1.5730255,-1.5361727,2.0044758,2.1937883,-1.7222136,2.0966115,-1.511959,-1.7373877,1.8904995,2.1486645,2.162201,-1.5183842,-1.6523514,-1.6808243,-1.7244394,1.8264194,-1.5266893,-1.2268052,2.1666136,-1.6661274,-0.93720466,-1.6714793,-1.6071798,-1.7350297,-1.6990746,-1.5985811,-1.4436977,-1.5169238,-1.6460927,-1.664636,2.2169363,-1.5808806,-1.5881151,1.9170034,-1.6600676,-1.6255214,2.1310525,2.085899,1.8574804
2.0610278,-1.5765015,-1.3371843,-1.5798028,-1.5496861,2.0256913,2.2216868,-1.7334878,2.1041284,-1.5221487,-1.7455487,1.8975015,2.1656272,2.1635997,-1.5283972,-1.663737,-1.685081,-1.7346253,1.8362935,-1.5393039,-1.2452972,2.1695104,-1.6757867,-0.97194654,-1.6782173,-1.6109582,-1.7450308,-1.7096857,-1.6041334,-1.455783,-1.5258263,-1.6528251,-1.6709069,2.220886,-1.5880518,-1.5966463,1.9211339,-1.6699066,-1.6353015,2.130593,2.0895977,1.8699291
2.062354,-1.5825669,-1.3482862,-1.5726802,-1.559128,2.0422733,2.2216935,-1.7446748,2.1123536,-1.5324196,-1.7538168,1.9207597,2.1683736,2.1649356,-1.5374748,-1.6750596,-1.6895173,-1.7448113,1.8602864,-1.5518255,-1.2653184,2.184731,-1.685498,-1.003445,-1.6851231,-1.6119566,-1.7550318,-1.7202694,-1.609879,-1.4678661,-1.5348685,-1.6597303,-1.6773558,2.2295384,-1.5953993,-1.6015768,1.947396,-1.6797892,-1.6451415,2.1368115,2.1058989,1.8789624
2.067617,-1.5888264,-1.3630998,-1.5734936,-1.5686646,2.0595458,2.2284548,-1.7557762,2.1130583,-1.5427629,-1.7621843,1.9166213,2.1740003,2.176559,-1.5471201,-1.6863196,-1.6941345,-1.7549876,1.8679186,-1.5642544,-1.2816752,2.1932642,-1.6952536,-1.0336453,-1.6921921,-1.6158258,-1.7650329,-1.7308275,-1.615817,-1.4799346,-1.5440415,-1.6668037,-1.6839783,2.2295392,-1.6029178,-1.6066997,1.9664457,-1.6897082,-1.6550338,2.1424778,2.1058652,1.8890318
2.0962856,-1.595277,-1.3777741,-1.5800905,-1.5782982,2.080998,2.2399104,-1.7667937,2.1146703,-1.5531707,-1.7706449,1.9312192,2.1818511,2.1813302,-1.556864,-1.6975166,-1.698934,-1.7651527,1.873578,-1.5765904,-1.291807,2.2044454,-1.7321463,-1.0653455,-1.6994185,-1.6200732,-1.775034,-1.7413558,-1.6444807,-1.5048292,-1.5533372,-1.6740398,-1.6907704,2.2337575,-1.6106012,-1.612016,1.9928901,-1.6996576,-1.6649709,2.1584942,2.1344266,1.8974075
2.0859787,-1.6019154,-1.3922929,-1.5868759,-1.5880204,2.0887735,2.2399104,-1.7777294,2.1145568,-1.5636342,-1.7791913,1.9380535,2.1969802,2.184444,-1.5666994,-1.70865,-1.700441,-1.7753015,1.8694804,-1.5888344,-1.308275,2.2188618,-1.7358774,-1.0926702,-1.706797,-1.6245049,-1.7850254,-1.7518514,-1.647894,-1.4858826,-1.5627471,-1.6814326,-1.6977271,2.248534,-1.6184427,-1.6199795,1.9983798,-1.7096324,-1.6749476,2.1582503,2.1458569,1.9046029
2.0825932,-1.6087382,-1.4066583,-1.5938457,-1.5978228,2.0956135,2.254115,-1.788585,2.1592011,-1.5741454,-1.7878166,1.9418259,2.1970177,2.184444,-1.5889717,-1.7197189,-1.7056943,-1.7650653,1.8725374,-1.6009866,-1.3245748,2.219872,-1.7364869,-1.1173102,-1.714321,-1.6032834,-1.7950077,-1.7623125,-1.6514732,-1.4893602,-1.572262,-1.688976,-1.7048435,2.2486382,-1.6264355,-1.6222833,1.9975997,-1.7196263,-1.6849571,2.1532414,2.1458719,1.916406
2.0888307,-1.6157402,-1.4208724,-1.6009948,-1.6076976,2.0925994,2.262105,-1.7993612,2.1592011,-1.5846983,-1.7965145,1.9534086,2.2049644,2.2030146,-1.5973939,-1.7307235,-1.7111306,-1.7742776,1.8821889,-1.6130478,-1.3497666,2.233713,-1.7371397,-1.1384573,-1.721984,-1.6067525,-1.8049748,-1.7727374,-1.6552223,-1.4944494,-1.5818735,-1.6966639,-1.7121135,2.2486382,-1.6345727,-1.6281594,1.999399,-1.7296338,-1.7155101,2.1623428,2.1588237,1.9260844
2.090893,-1.6229168,-1.4349377,-1.6083186,-1.6176379,2.1195202,2.2695224,-1.8100609,2.1697097,-1.595284,-1.8052791,1.9717528,2.2049644,2.2036352,-1.6059511,-1.7416639,-1.7167474,-1.7835386,1.8868359,-1.6250194,-1.3643208,2.2337148,-1.7378361,-1.1610838,-1.7297796,-1.6104102,-1.8149239,-1.7831248,-1.6591444,-1.4997435,-1.5915737,-1.7044896,-1.719531,2.258341,-1.6428473,-1.6342242,1.9999326,-1.7396517,-1.7270702,2.1688643,2.1595812,1.9396924
2.0907114,-1.6302625,-1.4488565,-1.6158108,-1.6276344,2.1356266,2.2705185,-1.820685,2.1942348,-1.6058977,-1.814103,1.9778024,2.2194643,2.2222357,-1.6146369,-1.7525405,-1.7225432,-1.7928369,1.9038931,-1.6369011,-1.37874,2.2337148,-1.7385798,-1.1829412,-1.7377013,-1.6142418,-1.8248532,-1.7934735,-1.663243,-1.5052434,-1.6013546,-1.7124462,-1.7270906,2.258341,-1.6512513,-1.6404752,2.0046217,-1.7496696,-1.7303861,2.1687932,2.1734157,1.9589784
2.0957901,-1.6377714,-1.464218,-1.6234653,-1.6475793,2.1381385,2.2695735,-1.8312359,2.1966171,-1.6165314,-1.8229806,1.9971465,2.2398448,2.246937,-1.623444,-1.7633531,-1.7475789,-1.8021678,1.9064502,-1.6486944,-1.3930252,2.2337148,-1.7393736,-1.2058774,-1.7457416,-1.6182507,-1.8347616,-1.8037803,-1.6675203,-1.5109495,-1.6112075,-1.7205266,-1.7347848,2.258341,-1.6597778,-1.646909,2.004871,-1.7596874,-1.7338616,2.1687932,2.1923177,1.9665987
2.0950084,-1.656497,-1.4815276,-1.6312761,-1.670171,2.1513605,2.2807894,-1.8417134,2.2127771,-1.6271797,-1.8319062,2.0095172,2.240787,2.246948,-1.6528319,-1.7741017,-1.7516714,-1.8115244,1.9252732,-1.6604004,-1.4071769,2.2337148,-1.7402205,-1.222477,-1.753894,-1.6224399,-1.8446461,-1.814047,-1.6719784,-1.5168611,-1.6211249,-1.7287238,-1.7426077,2.258341,-1.6684186,-1.6535223,2.010846,-1.7697053,-1.7375004,2.1680326,2.1935751,1.987709
2.1138408,-1.6632366,-1.4943949,-1.6392361,-1.6735142,2.148711,2.2919824,-1.8521203,2.222191,-1.6378363,-1.840874,2.0087337,2.240787,2.2494593,-1.6583376,-1.7847865,-1.7559364,-1.8209043,1.9330733,-1.6720201,-1.4211956,2.2539818,-1.7411232,-1.2423651,-1.7621514,-1.6268121,-1.8545043,-1.8242693,-1.6766188,-1.5229771,-1.6310995,-1.7649807,-1.7505522,2.2700272,-1.7020118,-1.6603107,2.0129693,-1.7797207,-1.7413057,2.174883,2.203866,2.0196836
