gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,total_pjm_reg_purchases,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.0,0.0,0.034838192,0.0,0.0,0.0,0.0,0.050403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012146405,0.0,0.0,0.0,0.006563595,0.0
0.0,0.0,0.0,0.034409683,0.0,0.0,0.0,0.0,0.05002286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012517989,0.0,0.0,0.0,0.0064469213,0.0
0.0,0.0,0.0,0.03482753,0.0,0.0,0.0,0.0,0.05041975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012293775,0.0,0.0,0.0,0.0068696593,0.0
0.0,0.0,0.0,0.034496557,0.0,0.0,0.0,0.0,0.049565356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012196244,0.0,0.0,0.0,0.006417143,0.0
0.0,0.0,0.0,0.03413842,0.0,0.0,0.0,0.0,0.049196575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119858375,0.0,0.0,0.0,0.0064637833,0.0
0.0,0.0,0.0,0.034594852,0.0,0.0,0.0,0.0,0.049070686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011929779,0.0,0.0,0.0,0.006403222,0.0
0.0,0.0,0.0,0.034210946,0.0,0.0,0.0,0.0,0.0497236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011761319,0.0,0.0,0.0,0.0062084915,0.0
0.0,0.0,0.0,0.034544103,0.0,0.0,0.0,0.0,0.049034458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012030462,0.0,0.0,0.0,0.006692882,0.0
0.0,0.0,0.0,0.034476496,0.0,0.0,0.0,0.0,0.048416257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012005445,0.0,0.0,0.0,0.0065781064,0.0
0.0,0.0,0.0,0.034122277,0.0,0.0,0.0,0.0,0.048459157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012017088,0.0,0.0,0.0,0.0064949533,0.0
0.0,0.0,0.0,0.034118637,0.0,0.0,0.0,0.0,0.048403982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01211545,0.0,0.0,0.0,0.0066833673,0.0
0.0,0.0,0.0,0.034067743,0.0,0.0,0.0,0.0,0.04771222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012223071,0.0,0.0,0.0,0.006564996,0.0
0.0,0.0,0.0,0.033620138,0.0,0.0,0.0,0.0,0.047729246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203099,0.0,0.0,0.0,0.006183889,0.0
0.0,0.0,0.0,0.033429008,0.0,0.0,0.0,0.0,0.04757532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012011983,0.0,0.0,0.0,0.0062263384,0.0
0.0,0.0,0.0,0.03383625,0.0,0.0,0.0,0.0,0.04769227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011968709,0.0,0.0,0.0,0.006116086,0.0
0.0,0.0,0.0,0.03391863,0.0,0.0,0.0,0.0,0.04719768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012357648,0.0,0.0,0.0,0.0060109417,0.0
0.0,0.0,0.0,0.033344865,0.0,0.0,0.0,0.0,0.047100175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01156184,0.0,0.0,0.0,0.006549221,0.0
0.0,0.0,0.0,0.03380258,0.0,0.0,0.0,0.0,0.046488844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012225216,0.0,0.0,0.0,0.006157107,0.0
0.0,0.0,0.0,0.03341716,0.0,0.0,0.0,0.0,0.046634432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012187319,0.0,0.0,0.0,0.0060578478,0.0
0.0,0.0,0.0,0.033482626,0.0,0.0,0.0,0.0,0.046081413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012019887,0.0,0.0,0.0,0.0063131424,0.0
0.0,0.0,0.0,0.033373706,0.0,0.0,0.0,0.0,0.04623396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120024355,0.0,0.0,0.0,0.006468762,0.0
0.0,0.0,0.0,0.033061747,0.0,0.0,0.0,0.0,0.046446543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011648263,0.0,0.0,0.0,0.006074089,0.0
0.0,0.0,0.0,0.033864006,0.0,0.0,0.0,0.0,0.0465055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118201515,0.0,0.0,0.0,0.0061689443,0.0
0.0,0.0,0.0,0.03318452,0.0,0.0,0.0,0.0,0.046064287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011900034,0.0,0.0,0.0,0.0062000486,0.0
0.0,0.0,0.0,0.032788556,0.0,0.0,0.0,0.0,0.04532021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210286,0.0,0.0,0.0,0.006038632,0.0
0.0,0.0,0.0,0.033190615,0.0,0.0,0.0,0.0,0.045618825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011809319,0.0,0.0,0.0,0.006042652,0.0
0.0,0.0,0.0,0.032986246,0.0,0.0,0.0,0.0,0.045258246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012124116,0.0,0.0,0.0,0.005793844,0.0
0.0,0.0,0.0,0.033226945,0.0,0.0,0.0,0.0,0.045009285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012030121,0.0,0.0,0.0,0.00625808,0.0
0.0,0.0,0.0,0.033353146,0.0,0.0,0.0,0.0,0.04603301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011657847,0.0,0.0,0.0,0.006811586,0.0
0.0,0.0,0.0,0.033471707,0.0,0.0,0.0,0.0,0.045678332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01186808,0.0,0.0,0.0,0.006229931,0.0
0.0,0.0,0.0,0.033366367,0.0,0.0,0.0,0.0,0.04564538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117426,0.0,0.0,0.0,0.0061954902,0.0
0.0,0.0,0.0,0.03347034,0.0,0.0,0.0,0.0,0.04566506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011604074,0.0,0.0,0.0,0.0059970794,0.0
0.0,0.0,0.0,0.03322551,0.0,0.0,0.0,0.0,0.044738904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012306001,0.0,0.0,0.0,0.006421973,0.0
0.0,0.0,0.0,0.03314539,0.0,0.0,0.0,0.0,0.045033745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012017062,0.0,0.0,0.0,0.0058643245,0.0
0.0,0.0,0.0,0.032809928,0.0,0.0,0.0,0.0,0.04425552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011775497,0.0,0.0,0.0,0.005918686,0.0
0.0,0.0,0.0,0.03227887,0.0,0.0,0.0,0.0,0.04378635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011602512,0.0,0.0,0.0,0.0061476063,0.0
0.0,0.0,0.0,0.03274668,0.0,0.0,0.0,0.0,0.044433933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012230291,0.0,0.0,0.0,0.0060471348,0.0
0.0,0.0,0.0,0.03301079,0.0,0.0,0.0,0.0,0.044049002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011999738,0.0,0.0,0.0,0.005797663,0.0
0.0,0.0,0.0,0.032386404,0.0,0.0,0.0,0.0,0.043760445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011454005,0.0,0.0,0.0,0.005758161,0.0
0.0,0.0,0.0,0.032577224,0.0,0.0,0.0,0.0,0.04410421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011972341,0.0,0.0,0.0,0.0056692674,0.0
0.0,0.0,0.0,0.032941934,0.0,0.0,0.0,0.0,0.044140637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113579435,0.0,0.0,0.0,0.006071013,0.0
0.0,0.0,0.0,0.03278647,0.0,0.0,0.0,0.0,0.044016078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012014096,0.0,0.0,0.0,0.0056825364,0.0
0.0,0.0,0.0,0.03300788,0.0,0.0,0.0,0.0,0.044007886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012077806,0.0,0.0,0.0,0.0057445276,0.0
0.0,0.0,0.0,0.032882113,0.0,0.0,0.0,0.0,0.04393503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011760586,0.0,0.0,0.0,0.0058661783,0.0
0.0,0.0,0.0,0.032818522,0.0,0.0,0.0,0.0,0.04373488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011793334,0.0,0.0,0.0,0.00626401,0.0
0.0,0.0,0.0,0.033060588,0.0,0.0,0.0,0.0,0.043537926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011847145,0.0,0.0,0.0,0.0057780677,0.0
0.0,0.0,0.0,0.03223531,0.0,0.0,0.0,0.0,0.04297417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012234695,0.0,0.0,0.0,0.0060772104,0.0
0.0,0.0,0.0,0.032804046,0.0,0.0,0.0,0.0,0.04299697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012238076,0.0,0.0,0.0,0.0059662126,0.0
0.0,0.0,0.0,0.032331113,0.0,0.0,0.0,0.0,0.043378167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012136557,0.0,0.0,0.0,0.005801974,0.0
0.0,0.0,0.0,0.032346934,0.0,0.0,0.0,0.0,0.042992953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120521905,0.0,0.0,0.0,0.006210248,0.0
0.0,0.0,0.0,0.032252192,0.0,0.0,0.0,0.0,0.0428515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011715961,0.0,0.0,0.0,0.0062919063,0.0
0.0,0.0,0.0,0.032350555,0.0,0.0,0.0,0.0,0.04288479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011868624,0.0,0.0,0.0,0.0059000496,0.0
0.0,0.0,0.0,0.031950273,0.0,0.0,0.0,0.0,0.042484883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012230854,0.0,0.0,0.0,0.0057346853,0.0
0.0,0.0,0.0,0.03209706,0.0,0.0,0.0,0.0,0.04251357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012114418,0.0,0.0,0.0,0.0056823394,0.0
0.0,0.0,0.0,0.03193872,0.0,0.0,0.0,0.0,0.042122904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011897502,0.0,0.0,0.0,0.005899907,0.0
0.0,0.0,0.0,0.032110292,0.0,0.0,0.0,0.0,0.042458087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011561568,0.0,0.0,0.0,0.0057790116,0.0
0.0,0.0,0.0,0.0320577,0.0,0.0,0.0,0.0,0.043015044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011870248,0.0,0.0,0.0,0.0057471446,0.0
0.0,0.0,0.0,0.031986583,0.0,0.0,0.0,0.0,0.042125188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118726995,0.0,0.0,0.0,0.005797474,0.0
0.0,0.0,0.0,0.03190475,0.0,0.0,0.0,0.0,0.042039312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117839,0.0,0.0,0.0,0.00577951,0.0
0.0,0.0,0.0,0.031366277,0.0,0.0,0.0,0.0,0.04153247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011663676,0.0,0.0,0.0,0.005836667,0.0
0.0,0.0,0.0,0.031570565,0.0,0.0,0.0,0.0,0.04194507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011781018,0.0,0.0,0.0,0.0056655826,0.0
0.0,0.0,0.0,0.031230021,0.0,0.0,0.0,0.0,0.04201546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012205337,0.0,0.0,0.0,0.0054896567,0.0
0.0,0.0,0.0,0.031161197,0.0,0.0,0.0,0.0,0.041805506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012216637,0.0,0.0,0.0,0.005891738,0.0
0.0,0.0,0.0,0.031285666,0.0,0.0,0.0,0.0,0.041760955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011990877,0.0,0.0,0.0,0.005909279,0.0
0.0,0.0,0.0,0.031143855,0.0,0.0,0.0,0.0,0.041399065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011885328,0.0,0.0,0.0,0.006002158,0.0
0.0,0.0,0.0,0.031103516,0.0,0.0,0.0,0.0,0.04168956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011624334,0.0,0.0,0.0,0.0060187755,0.0
0.0,0.0,0.0,0.030715223,0.0,0.0,0.0,0.0,0.041374374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011676434,0.0,0.0,0.0,0.0055372887,0.0
0.0,0.0,0.0,0.03078605,0.0,0.0,0.0,0.0,0.04146817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012358305,0.0,0.0,0.0,0.005918087,0.0
0.0,0.0,0.0,0.030801492,0.0,0.0,0.0,0.0,0.041370075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011971186,0.0,0.0,0.0,0.005520258,0.0
0.0,0.0,0.0,0.030871633,0.0,0.0,0.0,0.0,0.04096549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011945068,0.0,0.0,0.0,0.005427974,0.0
0.0,0.0,0.0,0.030717151,0.0,0.0,0.0,0.0,0.041194785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011867082,0.0,0.0,0.0,0.005902148,0.0
0.0,0.0,0.0,0.030820366,0.0,0.0,0.0,0.0,0.04135931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011507144,0.0,0.0,0.0,0.005965844,0.0
0.0,0.0,0.0,0.030486036,0.0,0.0,0.0,0.0,0.04208277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01066644,0.0,0.0,0.0,0.0057051075,0.0
0.0,0.0,0.0,0.03077113,0.0,0.0,0.0,0.0,0.04099816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011749361,0.0,0.0,0.0,0.0057209586,0.0
0.0,0.0,0.0,0.030995913,0.0,0.0,0.0,0.0,0.04159597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011286698,0.0,0.0,0.0,0.005535882,0.0
0.0,0.0,0.0,0.030886328,0.0,0.0,0.0,0.0,0.040585436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011437029,0.0,0.0,0.0,0.006016586,0.0
0.0,0.0,0.0,0.030850152,0.0,0.0,0.0,0.0,0.040512327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011550757,0.0,0.0,0.0,0.0055978065,0.0
0.0,0.0,0.0,0.030919522,0.0,0.0,0.0,0.0,0.04044876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011106973,0.0,0.0,0.0,0.005760776,0.0
0.0,0.0,0.0,0.030418534,0.0,0.0,0.0,0.0,0.040061243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115913,0.0,0.0,0.0,0.0057257474,0.0
0.0,0.0,0.0,0.030536704,0.0,0.0,0.0,0.0,0.0400921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010957269,0.0,0.0,0.0,0.005485415,0.0
0.0,0.0,0.0,0.029702855,0.0,0.0,0.0,0.0,0.039934967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011048705,0.0,0.0,0.0,0.0058943485,0.0
0.0,0.0,0.0,0.030251052,0.0,0.0,0.0,0.0,0.03956263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011113349,0.0,0.0,0.0,0.005387518,0.0
0.0,0.0,0.0,0.03039675,0.0,0.0,0.0,0.0,0.039648294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010952809,0.0,0.0,0.0,0.0053417487,0.0
0.0,0.0,0.0,0.030083593,0.0,0.0,0.0,0.0,0.039454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011301891,0.0,0.0,0.0,0.00557733,0.0
0.0,0.0,0.0,0.029730324,0.0,0.0,0.0,0.0,0.03997133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010488852,0.0,0.0,0.0,0.005851534,0.0
0.0,0.0,0.0,0.028881492,0.0,0.0,0.0,0.0,0.039673198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010552663,0.0,0.0,0.0,0.0055956715,0.0
0.0,0.0,0.0,0.028903741,0.0,0.0,0.0,0.0,0.040250156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010252468,0.0,0.0,0.0,0.0053925305,0.0
0.0,0.0,0.0,0.028734768,0.0,0.0,0.0,0.0,0.03995879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010484774,0.0,0.0,0.0,0.0054755444,0.0
0.0,0.0,0.0,0.028958265,0.0,0.0,0.0,0.0,0.040242765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010483076,0.0,0.0,0.0,0.005530237,0.0
0.0,0.0,0.0,0.02912814,0.0,0.0,0.0,0.0,0.040359076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009715853,0.0,0.0,0.0,0.005290072,0.0
