wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.22839445,0.03897301,1.58e-43,0.0,0.17678332,0.047656734,0.015604323,0.17216285,0.24162303,0.0,0.24661194,0.0,0.2844303,0.29003197,6.055372e-08,0.26775977,0.16575411,0.25728887,0.0,0.14633097,0.004592677,0.008092885,0.0,0.119233996,0.0,0.0,0.1495291,0.0,0.0,0.15674004,0.19439612,0.17142966,0.11996576,0.24997766,0.23131874,0.0,0.0,0.0,0.10619897,0.19721098,0.19220378,0.0,0.19626637,0.37231055,0.35414264,0.11536218,0.3180405,0.23711543
0.2208265,0.039046932,0.0,0.0,0.17871499,0.044250745,0.015411168,0.17193395,0.23846799,0.0,0.24590534,0.0,0.2707257,0.28709602,1.889437e-08,0.26564565,0.16602345,0.26709613,0.0,0.153459,0.0036439924,0.0070665367,0.0,0.11477908,0.0,0.0,0.15037882,0.0,0.0,0.157569,0.19253366,0.17365408,0.1109716,0.24466115,0.23210832,0.0,0.0,0.0,0.10012842,0.19814436,0.20096125,0.0,0.19219626,0.37146682,0.35325378,0.116356306,0.31624925,0.23695572
0.2368698,0.03778351,0.0,0.0,0.17220347,0.042574275,0.01407682,0.16880593,0.22600777,0.0,0.25687787,0.0,0.27533105,0.28762558,5.4001474e-09,0.27686843,0.1636204,0.26119226,0.0,0.15337917,0.0029381693,0.005870063,0.0,0.113062754,0.0,0.0,0.14727733,0.0,0.0,0.15430425,0.18992124,0.16948918,0.114020966,0.24795184,0.22741596,0.0,0.0,0.0,0.104199514,0.18460725,0.2024918,0.0,0.18959613,0.3681094,0.3499277,0.12054143,0.3180413,0.23345841
0.22231887,0.03488399,0.0,0.0,0.18236731,0.040256407,0.013155271,0.16442925,0.22663142,0.0,0.25273803,0.0,0.27665132,0.28045705,1.4042641e-09,0.27170688,0.16554151,0.2573152,0.0,0.1504867,0.0022373425,0.005015687,0.0,0.112399645,0.0,0.0,0.14564359,0.0,0.0,0.14993624,0.19665766,0.1752414,0.11163737,0.23083891,0.22812876,0.0,0.0,0.0,0.09990101,0.1874747,0.19774817,0.0,0.19168368,0.36724913,0.34439632,0.11633251,0.31787905,0.23264146
0.22706379,0.03309321,0.0,0.0,0.17769216,0.03634008,0.013338677,0.16200657,0.22521952,0.0,0.24650528,0.0,0.27047178,0.27490595,3.2980324e-10,0.26224917,0.16797848,0.2559641,0.0,0.14903335,0.0017487387,0.0042397473,0.0,0.1151034,0.0,0.0,0.1418658,0.0,0.0,0.15598585,0.19428004,0.17006639,0.10846527,0.23603973,0.22737673,0.0,0.0,0.0,0.09711237,0.18901202,0.19316821,0.0,0.19471008,0.36809304,0.34210914,0.1154576,0.3143982,0.23262908
0.22660269,0.031302355,0.0,0.0,0.17365396,0.035594665,0.012590679,0.16121675,0.22700784,0.0,0.23632346,0.0,0.2713032,0.274345,6.9400506e-11,0.27135992,0.1666982,0.25680122,0.0,0.14764081,0.0013068385,0.0033722895,0.0,0.11205105,0.0,0.0,0.1447838,0.0,0.0,0.15456063,0.19052948,0.16912362,0.10916855,0.2308447,0.21850507,0.0,0.0,0.0,0.098818645,0.18217544,0.18851765,0.0,0.18836682,0.36792225,0.33944485,0.10996716,0.30908036,0.22100207
0.22361164,0.029453764,0.0,0.0,0.17537515,0.033586144,0.013093796,0.1592214,0.2218498,0.0,0.23645663,0.0,0.2659836,0.27404726,1.2971935e-11,0.26748714,0.16193192,0.24386168,0.0,0.14562303,0.0009520814,0.0027409126,0.0,0.110567644,0.0,0.0,0.14612286,0.0,0.0,0.15220028,0.1882124,0.16591015,0.10820518,0.23119235,0.21936046,0.0,0.0,0.0,0.100965895,0.18243231,0.18884476,0.0,0.19450453,0.36576146,0.33557352,0.11168389,0.31295934,0.23166236
0.22490723,0.02697136,0.0,0.0,0.16856153,0.031056039,0.012228891,0.15876174,0.22693783,0.0,0.2344043,0.0,0.26923224,0.27241477,2.133478e-12,0.2590501,0.16443692,0.24650387,0.0,0.14695138,0.0006906631,0.0021058384,0.0,0.107754104,0.0,0.0,0.13796563,0.0,0.0,0.14564517,0.18694295,0.16621453,0.10610131,0.22756077,0.21768743,0.0,0.0,0.0,0.100697756,0.18193449,0.1831438,0.0,0.18703322,0.36171594,0.33794472,0.10731234,0.30147934,0.22205177
0.21545763,0.024939656,0.0,0.0,0.16515091,0.028861888,0.011456512,0.15715033,0.22229138,0.0,0.23298287,0.0,0.25873393,0.27018762,3.0561038e-13,0.26782766,0.16199015,0.24316375,0.0,0.147653,0.00047718786,0.0016293374,0.0,0.10330686,0.0,0.0,0.13875246,0.0,0.0,0.15190004,0.18594556,0.16919342,0.104733676,0.22690764,0.21813533,0.0,0.0,0.0,0.09580729,0.17613904,0.18719159,0.0,0.1875502,0.355179,0.33669108,0.110386334,0.3031212,0.22385646
0.2192373,0.023392035,0.0,0.0,0.17139837,0.025551837,0.010836686,0.15473162,0.2118226,0.0,0.24479549,0.0,0.253374,0.26731646,3.7705533e-14,0.2478172,0.16172706,0.23799685,0.0,0.14828642,0.00032710785,0.0012035951,0.0,0.0979509,0.0,0.0,0.13795136,0.0,0.0,0.14346716,0.17906037,0.17072849,0.10230873,0.23033737,0.2158069,0.0,0.0,0.0,0.09559081,0.18104768,0.18269062,0.0,0.18977134,0.3525915,0.33242485,0.108427696,0.30629906,0.22806676
0.21898183,0.022355262,0.0,0.0,0.16562729,0.02427996,0.01062185,0.1545856,0.20966421,0.0,0.23792696,0.0,0.25996143,0.26985,3.9584602e-15,0.256873,0.15565757,0.24216442,0.0,0.14923993,0.00021577814,0.0008891772,0.0,0.09467921,0.0,0.0,0.13815512,0.0,0.0,0.1485396,0.17378339,0.16600838,0.09865317,0.2245546,0.21405993,0.0,0.0,0.0,0.09558466,0.17907481,0.18410471,0.0,0.1847252,0.3475071,0.32994932,0.10647156,0.29787555,0.2232636
0.21751608,0.020863757,0.0,0.0,0.16960278,0.02239236,0.010245527,0.15326162,0.21871173,0.0,0.23536888,0.0,0.25462475,0.26440704,3.4896077e-16,0.25619453,0.15965648,0.23542206,0.0,0.14772645,0.00013824661,0.0006413456,0.0,0.09017862,0.0,0.0,0.1395607,0.0,0.0,0.14125101,0.17419882,0.16441932,0.09663252,0.22368485,0.21202205,0.0,0.0,0.0,0.0988453,0.1826364,0.18235606,0.0,0.17830025,0.34811375,0.32737377,0.10128915,0.29954633,0.22441934
0.20979555,0.01859674,0.0,0.0,0.16370471,0.01934942,0.00956286,0.15104946,0.21148017,0.0,0.22612059,0.0,0.2545561,0.26250017,2.546047e-17,0.2502557,0.15940727,0.2331139,0.0,0.14442901,8.522317e-05,0.00044360867,0.0,0.089899145,0.0,0.0,0.14106235,0.0,0.0,0.14567907,0.17200822,0.16290933,0.09553566,0.22464976,0.2133087,0.0,0.0,0.0,0.0975483,0.18124221,0.17860018,0.0,0.17303573,0.35042366,0.3294391,0.10142526,0.28928742,0.21831052
0.21511868,0.016302196,0.0,0.0,0.16142103,0.017482996,0.008855957,0.14750229,0.21468773,0.0,0.22435397,0.0,0.2482712,0.2538032,1.5132457e-18,0.2521512,0.15463084,0.23031901,0.0,0.14226633,5.0956787e-05,0.0002986989,0.0,0.09072553,0.0,0.0,0.13941285,0.0,0.0,0.1463418,0.1773574,0.1637394,0.10061867,0.22410819,0.20836322,0.0,0.0,0.0,0.09254026,0.1772145,0.18445782,0.0,0.17783457,0.34458455,0.32266974,0.10031757,0.28409803,0.22071597
0.20758802,0.0150537165,0.0,0.0,0.15489174,0.01585982,0.008814636,0.14647336,0.20856546,0.0,0.22697854,0.0,0.2516106,0.25379175,7.200268e-20,0.25097808,0.15715112,0.23217379,0.0,0.14204964,2.925163e-05,0.00019644154,0.0,0.092043094,0.0,0.0,0.13872088,0.0,0.0,0.13758518,0.17906481,0.15884165,0.10092928,0.21509415,0.20250283,0.0,0.0,0.0,0.09508335,0.18127811,0.17951909,0.0,0.17989737,0.337935,0.31929493,0.09663094,0.29622203,0.219592
0.19820507,0.013356655,0.0,0.0,0.15449096,0.014170678,0.008288384,0.1408935,0.20788375,0.0,0.22160915,0.0,0.2531075,0.2540371,2.6907602e-21,0.24984685,0.15577625,0.2278104,0.0,0.1424817,1.6095424e-05,0.0001236964,0.0,0.09122807,0.0,0.0,0.13557181,0.0,0.0,0.14255044,0.17999458,0.15768114,0.09051672,0.21055977,0.2076326,0.0,0.0,0.0,0.09872297,0.17672375,0.18391006,0.0,0.17809872,0.3397548,0.31699312,0.10065629,0.29151252,0.21487482
0.2096729,0.012156257,0.0,0.0,0.1530933,0.013174162,0.0077025527,0.1396855,0.20931818,0.0,0.22804272,0.0,0.24389149,0.2533131,7.732665e-23,0.24923144,0.15311776,0.22244917,0.0,0.14212292,8.495552e-06,7.5765965e-05,0.0,0.0809342,0.0,0.0,0.13437386,0.0,0.0,0.1353954,0.16452459,0.15987834,0.087680034,0.21073811,0.21342026,0.0,0.0,0.0,0.0935575,0.17775829,0.17878416,0.0,0.17028297,0.33345017,0.31523266,0.09914615,0.2865947,0.21565297
0.20928773,0.0109397,0.0,0.0,0.15385097,0.011398736,0.0071180435,0.14030528,0.21006392,0.0,0.21838021,0.0,0.24818397,0.2511618,1.6694805e-24,0.25138605,0.15485442,0.22192858,0.0,0.14452249,4.2680845e-06,4.4651457e-05,0.0,0.07010234,0.0,0.0,0.13495342,0.0,0.0,0.14084692,0.15260297,0.1540013,0.09108529,0.21323723,0.20697552,0.0,0.0,0.0,0.0939711,0.18013087,0.16706005,0.0,0.16386883,0.33683935,0.30965564,0.1054768,0.27612528,0.2149987
0.20554477,0.009150423,0.0,0.0,0.15423281,0.009745648,0.0065065897,0.136096,0.21168518,0.0,0.21468396,0.0,0.24664274,0.25093517,2.6387333e-26,0.25157875,0.15310368,0.22512785,0.0,0.14180647,2.0382536e-06,2.514544e-05,0.0,0.07154527,0.0,0.0,0.1336988,0.0,0.0,0.14028028,0.15417235,0.14935794,0.08864178,0.21214904,0.2046086,0.0,0.0,0.0,0.09736327,0.17201413,0.16921566,0.0,0.17228091,0.33065963,0.30717275,0.10410507,0.2795444,0.21620557
0.20191933,0.0077303504,0.0,0.0,0.1553436,0.008440493,0.005848502,0.13754411,0.20373395,0.0,0.22282429,0.0,0.24184875,0.2525412,2.9665867e-28,0.24585558,0.14966838,0.22283539,0.0,0.14464112,9.212081e-07,1.3595807e-05,0.0,0.074617065,0.0,0.0,0.13391568,0.0,0.0,0.13879594,0.15783243,0.15618087,0.088884495,0.21070081,0.20526764,0.0,0.0,0.0,0.09231649,0.17240572,0.17299114,0.0,0.16402037,0.329314,0.30407554,0.10382776,0.27690747,0.21718188
0.20412265,0.006472359,0.0,0.0,0.1554587,0.0071225143,0.005089016,0.13337609,0.20571715,0.0,0.22642961,0.0,0.2411952,0.24808185,2.2970331e-30,0.24928461,0.15010764,0.21912366,0.0,0.14293759,3.924435e-07,7.022037e-06,0.0,0.074502714,0.0,0.0,0.12911677,0.0,0.0,0.13719411,0.1638078,0.15382162,0.08911476,0.2102734,0.19870469,0.0,0.0,0.0,0.09368546,0.1730148,0.16928877,0.0,0.16794777,0.31708017,0.30463243,0.10162381,0.2734224,0.20978987
0.20503807,0.005592207,0.0,0.0,0.15262207,0.0059804586,0.0045532165,0.13134664,0.1991112,0.0,0.22567813,0.0,0.23987833,0.24881053,1.1813632e-32,0.24049097,0.1510523,0.21415707,0.0,0.14693469,1.5682906e-07,3.4531515e-06,0.0,0.07498325,0.0,0.0,0.1353747,0.0,0.0,0.13456708,0.1631436,0.14874512,0.087910056,0.2038124,0.19020544,0.0,0.0,0.0,0.0930238,0.16919264,0.16974637,0.0,0.16319443,0.32165042,0.29930353,0.09574669,0.27922803,0.2083157
0.20406914,0.004466657,0.0,0.0,0.14946885,0.0048061763,0.003972267,0.1319246,0.19936971,0.0,0.20967594,0.0,0.23041196,0.24255139,3.8734137e-35,0.23267128,0.1468782,0.214897,0.0,0.14191313,5.8518992e-08,1.6096401e-06,0.0,0.0756633,0.0,0.0,0.12778263,0.0,0.0,0.13791059,0.16629486,0.15308526,0.08497075,0.20953675,0.19301999,0.0,0.0,0.0,0.09106991,0.17023072,0.1672898,0.0,0.1676351,0.32729056,0.29685307,0.096211776,0.2691529,0.2119729
0.19518958,0.0034274217,0.0,0.0,0.15174107,0.0039172843,0.003461762,0.13031311,0.20048194,0.0,0.21219185,0.0,0.23558632,0.24199726,7.7267805e-38,0.23583981,0.14320211,0.2150991,0.0,0.1391896,2.0280813e-08,7.0884454e-07,0.0,0.07258062,0.0,0.0,0.12907495,0.0,0.0,0.13468915,0.16497023,0.15357472,0.08730172,0.20180574,0.19336556,0.0,0.0,0.0,0.090709195,0.16920857,0.1693898,0.0,0.1593887,0.31343228,0.30061978,0.09206033,0.2717771,0.20703007
0.19894345,0.0026501608,0.0,0.0,0.14696044,0.003204423,0.0029501521,0.12977354,0.19649975,0.0,0.20627086,0.0,0.23479736,0.2396704,8.8869e-41,0.23717277,0.14393556,0.21061982,0.0,0.13576598,6.4915957e-09,2.9362775e-07,0.0,0.07137433,0.0,0.0,0.12627043,0.0,0.0,0.13307855,0.16604231,0.14560309,0.08509454,0.20440488,0.19850203,0.0,0.0,0.0,0.0908059,0.16578056,0.16565594,0.0,0.15752186,0.3163037,0.29398075,0.101877116,0.27026543,0.2077357
0.19401474,0.0019737573,0.0,0.0,0.1431633,0.002594351,0.002351119,0.12659848,0.1945851,0.0,0.197901,0.0,0.23388605,0.2402475,5.6e-44,0.24353205,0.14189863,0.20878011,0.0,0.13398226,1.9072781e-09,1.138693e-07,0.0,0.06766954,0.0,0.0,0.132102,0.0,0.0,0.13749337,0.16519727,0.14575706,0.08529316,0.19912393,0.19063579,0.0,0.0,0.0,0.093043834,0.16261807,0.15766324,0.0,0.16141728,0.317718,0.29240066,0.096870124,0.2665872,0.20175566
0.18825191,0.0014606705,0.0,0.0,0.14381267,0.0019282969,0.0019084804,0.12469986,0.19011848,0.0,0.2087112,0.0,0.23188251,0.23896396,0.0,0.22901343,0.14485985,0.2041369,0.0,0.1338853,5.109621e-10,4.113845e-08,0.0,0.066591084,0.0,0.0,0.12039163,0.0,0.0,0.1334727,0.16417055,0.14837795,0.08458046,0.20519309,0.18623288,0.0,0.0,0.0,0.09129398,0.16681506,0.16422303,0.0,0.1593074,0.29986402,0.2843488,0.094252646,0.27310202,0.21071899
0.1917035,0.0010844213,0.0,0.0,0.14278711,0.0014896024,0.0015480253,0.12383978,0.18685386,0.0,0.20122252,0.0,0.23148958,0.23686905,0.0,0.22569078,0.14119443,0.20594512,0.0,0.14123365,1.2392273e-10,1.3770304e-08,0.0,0.07089572,0.0,0.0,0.116476744,0.0,0.0,0.13455036,0.17177616,0.14862637,0.082299754,0.19677705,0.19466299,0.0,0.0,0.0,0.084726766,0.16301203,0.16184822,0.0,0.153951,0.2997758,0.28527418,0.09315303,0.26093918,0.20441847
0.18836218,0.0007614794,0.0,0.0,0.14445272,0.0010980875,0.0011277976,0.124410465,0.19224755,0.0,0.2009245,0.0,0.23103659,0.23492913,0.0,0.22710958,0.14563967,0.2068788,0.0,0.14168471,2.6996726e-11,4.245526e-09,0.0,0.0663517,0.0,0.0,0.12262469,0.0,0.0,0.13596438,0.16467658,0.14538758,0.0842151,0.19376256,0.18572259,0.0,0.0,0.0,0.08721278,0.16264258,0.15730217,0.0,0.15704851,0.29705516,0.28442124,0.09409371,0.26449957,0.20409442
0.1895213,0.000511902,0.0,0.0,0.14737214,0.00078574824,0.00083254074,0.12214893,0.18795869,0.0,0.20477486,0.0,0.22649205,0.23657687,0.0,0.2258216,0.14223422,0.20622592,0.0,0.13799447,5.2383757e-12,1.1979884e-09,0.0,0.06354243,0.0,0.0,0.113825195,0.0,0.0,0.13342825,0.1609127,0.14699763,0.08151568,0.18887012,0.18955423,0.0,0.0,0.0,0.08575025,0.16320837,0.15673287,0.0,0.15353139,0.29593647,0.28351948,0.094791494,0.2614073,0.2023402
0.18861836,0.00033782618,0.0,0.0,0.1474123,0.00056537497,0.0005828159,0.11773503,0.19145569,0.0,0.19371784,0.0,0.22120182,0.22902575,0.0,0.2330469,0.13631375,0.19866955,0.0,0.13961294,8.9705543e-13,3.0727057e-10,0.0,0.06228765,0.0,0.0,0.11850728,0.0,0.0,0.13093144,0.16568986,0.14310053,0.08305095,0.18116468,0.18653902,0.0,0.0,0.0,0.08772269,0.15309842,0.15848297,0.0,0.15161346,0.2944028,0.2874489,0.09186438,0.2640615,0.19932212
0.19161063,0.00021376016,0.0,0.0,0.1375272,0.00038648813,0.00039231998,0.11732824,0.18765555,0.0,0.20509931,0.0,0.22630063,0.23231633,0.0,0.22955509,0.13742432,0.19413139,0.0,0.13854174,1.3422869e-13,7.110428e-11,0.0,0.058126155,0.0,0.0,0.11751624,0.0,0.0,0.12711051,0.16860993,0.13421494,0.07746549,0.19337387,0.1812918,0.0,0.0,0.0,0.08919242,0.15834236,0.1649441,0.0,0.1484344,0.29259735,0.2767101,0.09293235,0.2584944,0.1972334
0.18428563,0.00012996259,0.0,0.0,0.1426685,0.00025442446,0.000257384,0.11544999,0.18605806,0.0,0.20083423,0.0,0.22300711,0.2256336,0.0,0.22376911,0.13580066,0.19940297,0.0,0.13494143,1.736049e-14,1.472533e-11,0.0,0.053534172,0.0,0.0,0.11488568,0.0,0.0,0.12860252,0.16589233,0.13812985,0.07702981,0.18825491,0.17915003,0.0,0.0,0.0,0.091305405,0.15800503,0.15506737,0.0,0.15138362,0.29115307,0.27595913,0.09241876,0.26131314,0.19138548
0.18570699,7.670272e-05,0.0,0.0,0.14141448,0.00016294104,0.00016205826,0.1134343,0.18650937,0.0,0.1993602,0.0,0.22677201,0.23108412,0.0,0.22407283,0.134301,0.19939321,0.0,0.14025073,1.917927e-15,2.705323e-12,0.0,0.053827114,0.0,0.0,0.1136683,0.0,0.0,0.12543954,0.16407737,0.13700983,0.078786194,0.1841017,0.18483105,0.0,0.0,0.0,0.08692756,0.15885596,0.15481466,0.0,0.14655542,0.2923274,0.2731662,0.09391778,0.26281193,0.18870582
0.18446472,4.3153064e-05,0.0,0.0,0.14187849,0.000101577294,9.816099e-05,0.11307991,0.18507595,0.0,0.19604452,0.0,0.21780658,0.22138925,0.0,0.22144528,0.13072121,0.1976736,0.0,0.13378836,1.7867166e-16,4.3673493e-13,0.0,0.05223577,0.0,0.0,0.109663434,0.0,0.0,0.12713225,0.16121145,0.13329624,0.07849292,0.18933475,0.18580379,0.0,0.0,0.0,0.08151989,0.15410264,0.1559927,0.0,0.14276816,0.2858149,0.275006,0.09243472,0.252698,0.19369629
0.18685293,2.3389564e-05,0.0,0.0,0.14078923,6.0330414e-05,5.720839e-05,0.11268429,0.18693255,0.0,0.18977156,0.0,0.22267205,0.2208889,0.0,0.21830772,0.13459755,0.20090131,0.0,0.13621214,1.38393065e-17,6.131458e-14,0.0,0.050142672,0.0,0.0,0.11109352,0.0,0.0,0.12562196,0.16146414,0.14150457,0.07523448,0.1876316,0.17983577,0.0,0.0,0.0,0.085092776,0.15629981,0.15313803,0.0,0.14708312,0.28351521,0.27267358,0.093552895,0.25032273,0.18730974
0.1771454,1.2033336e-05,0.0,0.0,0.13687737,3.4578723e-05,3.1956857e-05,0.11073212,0.18632847,0.0,0.1920523,0.0,0.21906467,0.22357233,0.0,0.21820466,0.13413537,0.19433361,0.0,0.1324991,8.776279e-19,7.402178e-15,0.0,0.048316848,0.0,0.0,0.11598765,0.0,0.0,0.12794296,0.1639045,0.13241892,0.07495412,0.18434116,0.18235144,0.0,0.0,0.0,0.08182717,0.15519215,0.15489098,0.0,0.14724985,0.28502643,0.2689909,0.09070501,0.25302103,0.18504088
0.18031771,5.9038684e-06,0.0,0.0,0.13696533,1.9058494e-05,1.7055821e-05,0.10815078,0.18090825,0.0,0.18798567,0.0,0.21433377,0.22102876,0.0,0.22346707,0.1338373,0.19325067,0.0,0.13003194,4.4802558e-20,7.590449e-16,0.0,0.048310813,0.0,0.0,0.11239867,0.0,0.0,0.122891724,0.1621554,0.12893534,0.07464468,0.18456492,0.17735073,0.0,0.0,0.0,0.08429032,0.14865136,0.15617853,0.0,0.14245959,0.2813818,0.26874873,0.09263871,0.2502873,0.1913773
0.17582402,2.7451492e-06,0.0,0.0,0.13426839,1.0007222e-05,8.691167e-06,0.10747413,0.1781578,0.0,0.1888949,0.0,0.21678632,0.22002745,0.0,0.21371573,0.13140793,0.1934378,0.0,0.12859988,1.8072717e-21,6.523222e-17,0.0,0.045888,0.0,0.0,0.10233943,0.0,0.0,0.120448075,0.16503167,0.13439943,0.07223357,0.18042874,0.17476067,0.0,0.0,0.0,0.082459725,0.15568504,0.15514316,0.0,0.14499739,0.28029197,0.26959342,0.08955357,0.24687116,0.19514802
0.17670742,1.2058006e-06,0.0,0.0,0.13928288,5.0161157e-06,4.2084944e-06,0.1071567,0.1771907,0.0,0.19447511,0.0,0.21131957,0.21612558,0.0,0.21752422,0.13101228,0.19150542,0.0,0.13126056,5.6439615e-23,4.629925e-18,0.0,0.04249028,0.0,0.0,0.108993664,0.0,0.0,0.11851897,0.16055784,0.13422388,0.07333829,0.17820594,0.17335542,0.0,0.0,0.0,0.08085443,0.15613212,0.1549197,0.0,0.143677,0.2755862,0.26638576,0.09008436,0.24749754,0.19458131
0.1799996,4.979075e-07,0.0,0.0,0.13093914,2.3854263e-06,1.930155e-06,0.10660711,0.17959198,0.0,0.18939413,0.0,0.20775531,0.21541695,0.0,0.20969796,0.13113081,0.1905254,0.0,0.12948906,1.334041e-24,2.6707175e-19,0.0,0.042528976,0.0,0.0,0.10993923,0.0,0.0,0.12486488,0.16336778,0.13106672,0.0721957,0.17846943,0.17196514,0.0,0.0,0.0,0.0815118,0.14502439,0.14660603,0.0,0.1394404,0.2740272,0.26608384,0.09008438,0.24682023,0.19029151
0.17748956,1.9239134e-07,0.0,0.0,0.13056026,1.073767e-06,8.3521996e-07,0.10404383,0.17925939,0.0,0.18161769,0.0,0.20802113,0.2168917,0.0,0.21145733,0.13032158,0.18738174,0.0,0.12470599,2.3275478e-26,1.23017864e-20,0.0,0.042112958,0.0,0.0,0.11204369,0.0,0.0,0.11971254,0.16593067,0.13282798,0.07196986,0.17719488,0.16932522,0.0,0.0,0.0,0.08162004,0.14981005,0.14644977,0.0,0.14376718,0.27442187,0.26487073,0.0833356,0.242844,0.18731174
0.17102665,6.9242326e-08,0.0,0.0,0.13254842,4.5559628e-07,3.3952483e-07,0.10405235,0.17647474,0.0,0.18893953,0.0,0.20863312,0.21373549,0.0,0.21127915,0.13352889,0.18796584,0.0,0.1272208,2.9152144e-28,4.437851e-22,0.0,0.040818207,0.0,0.0,0.106172785,0.0,0.0,0.12197431,0.16096948,0.12962362,0.0739419,0.18018614,0.17486867,0.0,0.0,0.0,0.08534551,0.15097274,0.14843094,0.0,0.14273335,0.27427775,0.25505653,0.0841473,0.24860811,0.18144971
0.17212504,2.3079526e-08,0.0,0.0,0.12938648,1.8108524e-07,1.2903249e-07,0.10418993,0.17741752,0.0,0.18635719,0.0,0.2084893,0.21234196,0.0,0.20487091,0.13169964,0.1912402,0.0,0.13016826,2.5407821e-30,1.2273133e-23,0.0,0.032614164,0.0,0.0,0.10450485,0.0,0.0,0.11730889,0.15442522,0.13001527,0.07121767,0.17430189,0.1740301,0.0,0.0,0.0,0.08498484,0.1491599,0.14470005,0.0,0.13854979,0.2697676,0.2623272,0.08807471,0.24820542,0.18835095
0.17079414,7.0826123e-09,0.0,0.0,0.13022308,6.718046e-08,4.5609973e-08,0.1001285,0.17657462,0.0,0.1800662,0.0,0.20785289,0.21146087,0.0,0.21692826,0.12815207,0.18503112,0.0,0.124622725,1.4880454e-32,2.5412032e-25,0.0,0.031219453,0.0,0.0,0.10611699,0.0,0.0,0.123929456,0.15288608,0.12447739,0.07081256,0.17354952,0.16974626,0.0,0.0,0.0,0.085694075,0.1460732,0.14937091,0.0,0.1439162,0.27431843,0.25832638,0.08682018,0.24743313,0.18436705
0.17285551,1.988632e-09,0.0,0.0,0.13541426,2.3137973e-08,1.4912453e-08,0.10187456,0.17520876,0.0,0.18240343,0.0,0.20269589,0.20893897,0.0,0.20973887,0.12960856,0.18504994,0.0,0.12692164,5.629617e-35,3.837265e-27,0.0,0.030926023,0.0,0.0,0.11001509,0.0,0.0,0.118287735,0.15739407,0.12638138,0.069335625,0.17419362,0.16780314,0.0,0.0,0.0,0.083843336,0.1485099,0.14761265,0.0,0.13626659,0.26745993,0.25551346,0.08629132,0.24353777,0.18229453
0.17201741,5.0732907e-10,0.0,0.0,0.12963893,7.35664e-09,4.482816e-09,0.09903134,0.16574079,0.0,0.16939326,0.0,0.19796373,0.21348496,0.0,0.20964248,0.12759328,0.18075101,0.0,0.12366122,1.3154436e-37,4.1038964e-29,0.0,0.029524365,0.0,0.0,0.10806873,0.0,0.0,0.12114035,0.16141467,0.12923262,0.07012808,0.17185733,0.16739336,0.0,0.0,0.0,0.08436871,0.1468353,0.14918786,0.0,0.13768886,0.26626053,0.2580628,0.08147074,0.23866071,0.18475801
0.16955605,1.1672022e-10,0.0,0.0,0.12723546,2.1458657e-09,1.2309355e-09,0.09952,0.17381959,0.0,0.17969292,0.0,0.20434552,0.20886898,0.0,0.20513321,0.12380181,0.18666637,0.0,0.1306265,1.80325e-40,3.0084152e-31,0.0,0.028562328,0.0,0.0,0.106718786,0.0,0.0,0.11833458,0.16403954,0.122144796,0.06510676,0.1744001,0.16807692,0.0,0.0,0.0,0.08404851,0.14472075,0.14373934,0.0,0.1332188,0.26624018,0.25335205,0.08733448,0.23791748,0.17973945
0.16746907,2.4021294e-11,0.0,0.0,0.13122761,5.7041544e-10,3.0658012e-10,0.098214105,0.17109278,0.0,0.17282714,0.0,0.20345832,0.20705329,0.0,0.19712079,0.12664212,0.18365791,0.0,0.12355431,1.37e-43,1.4569245e-33,0.0,0.027447194,0.0,0.0,0.10234728,0.0,0.0,0.12048875,0.16152889,0.13004424,0.06492172,0.16703759,0.16695705,0.0,0.0,0.0,0.07931913,0.14360397,0.14163767,0.0,0.1387269,0.26122922,0.2517498,0.0845939,0.23335408,0.18228774
