center,target_label,plot_label,combo_name,method,protected_feature_count,l1_selected_count,feature_count,best_test_r2,best_train_r2,min_test_loss,min_train_loss,final_test_r2,final_train_r2,final_test_loss,final_train_loss,best_epoch,output_dir,l1_run_dir
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,Pearson,12,3,12,0.8990747332572937,0.9343737363815308,0.09638651117693814,0.06562629350248658,0.8960214853286743,0.9326338768005371,0.09930244591882134,0.06736613619535547,100,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/Pearson,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,Spearman,12,3,12,0.9073359370231628,0.9399785399436951,0.08849682221075565,0.06002143895769283,0.9015828371047974,0.9345523118972778,0.09399118096136101,0.06544771451790037,149,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/Spearman,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,Lasso,12,3,12,0.916833221912384,0.9536787271499634,0.077240765537029,0.04632127049480758,0.9084488153457642,0.9502649307250977,0.08502773545282684,0.04973507540527835,147,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/Lasso,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,ElasticNet,12,3,12,0.9141140580177307,0.962403416633606,0.07976615832391361,0.03759656370691237,0.9079517126083374,0.9575647115707397,0.0854894276559523,0.04243529862860519,147,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/ElasticNet,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,RandomForest,12,3,12,0.9300695061683655,0.9685168266296387,0.064947618557431,0.03148316381483217,0.913637101650238,0.9608203768730164,0.080209157533293,0.03917963728228907,73,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/RandomForest,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
total_lmp_da,total_lmp_da,"total_lmp_da
n=12/all=66",,XGBoost,12,3,12,0.9208559393882751,0.9592000842094421,0.07350466719012044,0.04079991867692661,0.9100850224494934,0.9426916837692261,0.08350812907428502,0.05730834799279578,120,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/XGBoost,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_total_lmp_da/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,DNN_AllFeatures,8,15,67,0.8494500517845154,0.986961305141449,0.15203061440346263,0.013038691158479606,0.8390399217605591,0.9829182028770447,0.16254314240749654,0.017081808671426287,74,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/DNN_AllFeatures,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,L1GateDNN,8,15,8,0.8844594955444336,0.914361298084259,0.11018619149472547,0.0856387230948539,0.8831664323806763,0.914361298084259,0.11141936147275071,0.0856387230948539,144,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,NMI,8,15,8,0.7539109587669373,0.7690074443817139,0.23435216763622413,0.23099252251380858,0.7508877515792847,0.7690074443817139,0.237231225319649,0.23099252251380858,112,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/NMI,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,Pearson,8,15,8,0.7215263843536377,0.7509154081344604,0.2655688233707593,0.249084609893711,0.7162399888038635,0.7480627298355103,0.2706101986082041,0.2519372311300418,147,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/Pearson,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,Spearman,8,15,8,0.7215263843536377,0.7509154081344604,0.2655688233707593,0.249084609893711,0.7162399888038635,0.7480627298355103,0.2706101986082041,0.2519372311300418,147,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/Spearman,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,Lasso,8,15,8,0.49200254678726196,0.654727578163147,0.4844561374010561,0.34527244617222547,0.4794918894767761,0.6523404121398926,0.49638704775266995,0.34765963382928566,148,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/Lasso,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,ElasticNet,8,15,8,0.4537014961242676,0.6120139360427856,0.5209822881516052,0.3879860228168207,0.44403284788131714,0.6022436618804932,0.5302028861949348,0.39775634311846886,115,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/ElasticNet,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,RandomForest,8,15,8,0.8169963955879211,0.8368047475814819,0.17427553581796826,0.16319524024647222,0.814922571182251,0.8366045951843262,0.1762504357691497,0.16339535804648275,146,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/RandomForest,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8/all=67",,XGBoost,8,15,8,0.8673925399780273,0.8847782015800476,0.12646228110324167,0.11522180122256194,0.8635194897651672,0.8824795484542847,0.13015580848369696,0.11752041662211592,143,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/XGBoost,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_primary_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,DNN_AllFeatures,18,1,68,0.8967359662055969,0.9868232011795044,0.09462258584297649,0.013176818385373582,0.8874101042747498,0.986362636089325,0.10316797939878775,0.0136373626229138,33,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/DNN_AllFeatures,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,L1GateDNN,18,1,18,0.8978617191314697,0.9700025320053101,0.09359100166276642,0.029997484657620765,0.8944496512413025,0.9692167639732361,0.09671754555822146,0.03078326607452639,131,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,NMI,18,1,18,0.812332034111023,0.8805344700813293,0.19660540635178725,0.1194655612525899,0.8022353649139404,0.8730030655860901,0.20718293435582955,0.1269969595523071,126,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/NMI,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,Pearson,18,1,18,0.8586293458938599,0.9280325174331665,0.14810327166206624,0.07196748910802846,0.853742778301239,0.9256466031074524,0.153222585786942,0.07435339280297125,144,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/Pearson,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,Spearman,18,1,18,0.8436543941497803,0.9123599529266357,0.1637913983859564,0.08764006110236612,0.8436259031295776,0.9123599529266357,0.1638211968299597,0.08764006110236612,144,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/Spearman,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,Lasso,18,1,18,0.8611561059951782,0.9180468320846558,0.127224984419782,0.08195319117212414,0.8583217859268188,0.9180468320846558,0.12982212130843504,0.08195319117212414,125,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/Lasso,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,ElasticNet,18,1,18,0.8574366569519043,0.9241873621940613,0.1306331409595725,0.07581263823075253,0.8546425700187683,0.9241873621940613,0.13319342265405307,0.07581263823075253,130,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/ElasticNet,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,RandomForest,18,1,18,0.8949406147003174,0.9531266093254089,0.09626768048988973,0.04687338763553845,0.8864502310752869,0.9504655599594116,0.10404755696427168,0.04953447442777415,104,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/RandomForest,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
da_as_total_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,"da_as_total_mw_thirty_minutes_reserve
n=18/all=68",,XGBoost,18,1,18,0.8846973180770874,0.950283408164978,0.10565374784807606,0.049716605642891445,0.8822662234306335,0.950283408164978,0.1078814151356133,0.049716605642891445,141,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/XGBoost,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/manual_exclude_n_v2_script6/CenterOn_da_as_total_mw_thirty_minutes_reserve/L1GateDNN_source
