area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
-1.9973464,-1.8947302,-1.4772853,-1.8947338,-1.8929222,-1.8221658,-1.6292939,-1.8536818,2.2755163,-1.8980557,2.1421292,2.146993,2.0752592,2.1174505,-1.9757676,-1.8402903,-1.5876551,-1.7570113,-1.7276734,-1.8279203,-1.5449522,1.950383,-1.5202817,-1.9832865,-1.8732402,-1.9457015,2.3388464,2.0269468,-1.8145019,-1.5340253,-1.4607986,-1.3020033,-1.788139,-1.959242,1.9739289,2.309453,-1.6597937,2.1500783,-1.3731757,-1.7939022
-2.0066946,-1.9037732,-1.487994,-1.90372,-1.9024317,-1.8294214,-1.636842,-1.8620329,2.3124795,-1.9081076,2.1379466,2.1527088,2.0874777,2.1151068,-1.9851319,-1.8461864,-1.5979967,-1.7639524,-1.731901,-1.8322213,-1.5559114,1.9500103,-1.5252161,-1.9928248,-1.8823322,-1.9528638,2.339671,2.0469747,-1.8231313,-1.5425414,-1.4641378,-1.3144459,-1.7982671,-1.9687562,2.000077,2.309453,-1.6701404,2.1500783,-1.3786408,-1.7961411
-2.0159967,-1.9128319,-1.49877,-1.9127227,-1.9119217,-1.8368003,-1.6445509,-1.8704497,2.3124843,-1.9180967,2.1415792,2.168034,2.0876958,2.1151588,-1.9944592,-1.8522404,-1.6083804,-1.7710403,-1.736304,-1.8366905,-1.5668916,1.9727709,-1.5303509,-2.0023103,-1.8914418,-1.9601275,2.3457088,2.0469635,-1.8318228,-1.5512066,-1.4707731,-1.3260206,-1.8083696,-1.9782271,2.0047417,2.309453,-1.6804944,2.1680307,-1.3862202,-1.7985042
-2.0252578,-1.9218917,-1.4909936,-1.9217347,-1.9213911,-1.8442967,-1.652409,-1.8789271,2.3124843,-1.9280231,2.1415803,2.1800475,2.0879884,2.1269865,-2.0037491,-1.8584479,-1.6187974,-1.7782693,-1.7408838,-1.8413291,-1.5778843,1.9743605,-1.5356871,-2.0117414,-1.9005635,-1.9674863,2.346084,2.0469298,-1.8405701,-1.5600126,-1.4774913,-1.3377086,-1.8184447,-1.9876553,2.0161018,2.309453,-1.6577072,2.1904016,-1.3920639,-1.8009963
-2.034478,-1.9309664,-1.5010676,-1.9307609,-1.930836,-1.8519038,-1.6604097,-1.8874588,2.3124843,-1.9378887,2.1507697,2.180069,2.0770667,2.1269865,-2.0130014,-1.8648047,-1.629243,-1.7856334,-1.7456409,-1.8461361,-1.5888891,1.9709773,-1.541225,-2.0211217,-1.9096905,-1.9749353,2.346084,2.0568419,-1.8493673,-1.5783073,-1.484553,-1.3494823,-1.8284885,-1.9970394,2.0339115,2.309453,-1.661838,2.2006512,-1.3981236,-1.8036218
-2.043652,-1.940043,-1.5112406,-1.939787,-1.9402567,-1.8596156,-1.668546,-1.8960391,2.3124843,-1.9476949,2.1720078,2.180069,2.0882366,2.1497753,-2.0222156,-1.8713064,-1.6397092,-1.793126,-1.7505761,-1.8511115,-1.5710374,1.9698249,-1.5469645,-2.0304508,-1.9188175,-1.9824677,2.3590417,2.064311,-1.8582091,-1.5865446,-1.4990704,-1.3613312,-1.8385007,-2.0063818,2.0297124,2.309453,-1.6661825,2.2108471,-1.4089849,-1.8063848
-2.0527837,-1.9491155,-1.5214999,-1.9488132,-1.9496503,-1.8674251,-1.6768101,-1.904663,2.3198802,-1.957442,2.1796048,2.1830926,2.0944016,2.152108,-2.0313885,-1.8779477,-1.6501919,-1.8007414,-1.7556887,-1.8562542,-1.5778102,1.9742165,-1.5529048,-2.03973,-1.9279445,-1.9900788,2.3689039,2.0659688,-1.8670896,-1.6155338,-1.506013,-1.3732436,-1.84848,-2.0156794,2.037978,2.309453,-1.6707087,2.2108731,-1.4182009,-1.80929
-2.0618749,-1.9581753,-1.5318369,-1.9578394,-1.9590175,-1.8753268,-1.6851953,-1.913325,2.3289468,-1.9671319,2.1911683,2.2008665,2.096763,2.1549258,-2.0405235,-1.8847234,-1.6606804,-1.808473,-1.7609782,-1.8615624,-1.5848866,1.9938669,-1.5590445,-2.0489593,-1.9370716,-1.9977621,2.3689039,2.0889542,-1.876005,-1.6207486,-1.513152,-1.3852104,-1.8584248,-2.0249362,2.058371,2.294767,-1.6754179,2.231293,-1.4245389,-1.8123413
-2.0709257,-1.9672351,-1.5688651,-1.9668655,-1.9683551,-1.8833137,-1.6936941,-1.9220213,2.3687637,-1.9767655,2.1888494,2.200888,2.115855,2.1606896,-2.0496206,-1.8916277,-1.6711789,-1.8163136,-1.766443,-1.8670343,-1.5921427,1.9982189,-1.5653808,-2.0581422,-1.9461986,-2.0055103,2.3689039,2.0908394,-1.8849498,-1.626153,-1.5204839,-1.3972207,-1.8683336,-2.0341508,2.0605962,2.2947612,-1.6803113,2.2402918,-1.4336623,-1.8155421
-2.0799317,-1.9762831,-1.573168,-1.9758828,-1.9776626,-1.8913802,-1.7022989,-1.9307462,2.368895,-1.9863429,2.1950731,2.2166758,2.1158872,2.1606896,-2.05868,-1.898656,-1.6816741,-1.8242571,-1.7720814,-1.8726677,-1.5995723,2.0005689,-1.5719113,-2.0672739,-1.955323,-2.0133238,2.3689039,2.0982122,-1.8939184,-1.6317484,-1.5280032,-1.409265,-1.878205,-2.0433197,2.078379,2.3005824,-1.6853893,2.2402918,-1.440308,-1.8188962
-2.0888965,-1.9853222,-1.5770454,-1.9848921,-1.9869398,-1.8995196,-1.7110019,-1.9394954,2.368895,-1.9958662,2.1950731,2.215509,2.118689,2.1606896,-2.0677016,-1.9058014,-1.6921626,-1.8322974,-1.7778914,-1.8784593,-1.6071699,1.9952372,-1.5786325,-2.0763624,-1.9644332,-2.0211926,2.3689039,2.1009295,-1.902907,-1.6375339,-1.5357043,-1.4213355,-1.888039,-2.0524483,2.0754545,2.3005824,-1.6906517,2.2402918,-1.447167,-1.8224068
-2.0978217,-1.9943477,-1.581103,-1.993888,-1.9961857,-1.9077265,-1.7197968,-1.9482647,2.3648067,-2.005336,2.1977289,2.2105863,2.1397772,2.169831,-2.0766854,-1.9130591,-1.7026485,-1.8404269,-1.7838696,-1.8844056,-1.6149286,2.0005744,-1.6044974,-2.0854018,-1.9735326,-2.0291114,2.3689039,2.1074216,-1.9119128,-1.6435072,-1.5435812,-1.4334208,-1.897835,-2.0615366,2.0921547,2.3140852,-1.6960976,2.240361,-1.454236,-1.8260767
-2.1067076,-2.003357,-1.5876893,-2.0028722,-2.005402,-1.9159946,-1.7286752,-1.9570513,2.3648067,-2.0147545,2.2302673,2.2541082,2.1628711,2.1986766,-2.0856314,-1.9204222,-1.7131202,-1.8486398,-1.7900128,-1.8905032,-1.6228427,2.0341856,-1.6093547,-2.094396,-1.9826186,-2.0370765,2.3689039,2.114322,-1.9209298,-1.6496663,-1.5516272,-1.458806,-1.9075907,-2.0705838,2.1051872,2.314089,-1.701726,2.240362,-1.461511,-1.8299086
-2.1155543,-2.012348,-1.5953108,-2.011848,-2.0145824,-1.9243191,-1.7376314,-1.9658498,2.3648067,-2.024119,2.235389,2.2704692,2.1651075,2.2116268,-2.0945358,-1.9278848,-1.7235755,-1.8569293,-1.7963175,-1.8967476,-1.6309048,2.0403705,-1.6479309,-2.1033485,-1.9916885,-2.045086,2.3689039,2.129873,-1.929956,-1.656008,-1.5598353,-1.4776978,-1.9173068,-2.0795863,2.1341496,2.3429072,-1.707535,2.2515094,-1.4740223,-1.8339043
-2.1243575,-2.0213237,-1.5996962,-2.020793,-2.0237296,-1.9326935,-1.7466575,-1.9746574,2.3648067,-2.0334344,2.2359147,2.2822556,2.1687338,2.2168617,-2.1034029,-1.935441,-1.7340102,-1.8652897,-1.8027791,-1.9031343,-1.6391077,2.0405753,-1.6508315,-2.1122534,-2.0007405,-2.0531313,2.3764265,2.143901,-1.9389821,-1.6872901,-1.5681981,-1.4867318,-1.9269831,-2.0885491,2.139139,2.3429072,-1.6840295,2.2494936,-1.4866116,-1.8380657
-2.1331217,-2.030273,-1.6042693,-2.0297322,-2.032843,-1.9411137,-1.7557465,-1.9834651,2.3648067,-2.0426981,2.2359147,2.28226,2.166563,2.2102163,-2.1122327,-1.9430848,-1.7444237,-1.8737152,-1.8093932,-1.9096587,-1.6474439,2.038464,-1.6538318,-2.121115,-2.009777,-2.061209,2.4029388,2.1439064,-1.9480083,-1.6937256,-1.5767077,-1.4959126,-1.9366174,-2.0974727,2.1438656,2.3429072,-1.6878221,2.2492843,-1.4935918,-1.8423941
-2.1418478,-2.0392077,-1.6090317,-2.0386407,-2.0419226,-1.9495733,-1.7648933,-1.9922876,2.3648067,-2.0519154,2.245215,2.2911994,2.1726243,2.2401826,-2.1210253,-1.9508108,-1.7548126,-1.8821988,-1.8161544,-1.9163154,-1.6559064,2.0519524,-1.6569865,-2.1299357,-2.0187864,-2.0693128,2.4095662,2.166681,-1.9570345,-1.6957375,-1.5853568,-1.5052317,-1.9462118,-2.106357,2.1464314,2.3429072,-1.6917871,2.2492843,-1.5007712,-1.8468903
-2.150536,-2.0481162,-1.6139847,-2.0475335,-2.0509677,-1.958069,-1.77409,-2.0011032,2.3726256,-2.0610807,2.245215,2.2911985,2.1726243,2.2416937,-2.1297808,-1.9586122,-1.7651743,-1.8907357,-1.8230579,-1.9230993,-1.6644872,2.0657938,-1.6603005,-2.1387155,-2.0277746,-2.0774481,2.4095302,2.1667,-1.9660606,-1.6978661,-1.5941375,-1.5146806,-1.9557633,-2.1152015,2.1420095,2.3429072,-1.6959268,2.2378006,-1.5081451,-1.8515546
-2.1591866,-2.0569987,-1.6191293,-2.0564084,-2.0599778,-1.9665962,-1.7833326,-2.0099108,2.3834167,-2.0702026,2.245215,2.3045547,2.1726243,2.2455196,-2.1384995,-1.9664838,-1.775505,-1.8993207,-1.8300979,-1.9300046,-1.6731789,2.065353,-1.6637772,-2.147449,-2.0367436,-2.0856023,2.4095302,2.181768,-1.9750859,-1.7001166,-1.6030412,-1.5242496,-1.9652746,-2.1240032,2.1492605,2.3429072,-1.7002436,2.2377567,-1.5157086,-1.8563869
-2.1677995,-2.0658598,-1.6244656,-2.0652502,-2.0689518,-1.9751483,-1.7926133,-2.0187185,2.3834302,-2.0792737,2.2665584,2.303301,2.1884587,2.240381,-2.1471815,-1.9744203,-1.7858042,-1.9079471,-1.8372688,-1.9370264,-1.7071501,2.0864496,-1.6674207,-2.156143,-2.0456858,-2.0937712,2.4095302,2.1902049,-1.9840952,-1.7024943,-1.6120601,-1.5339304,-1.9747428,-2.1327665,2.141584,2.3429072,-1.704739,2.247537,-1.5234559,-1.8613864
-2.1763752,-2.0746973,-1.6299931,-2.0740714,-2.0778906,-1.9837248,-1.8019277,-2.0275261,2.4032795,-2.0883005,2.2665539,2.3032858,2.1884613,2.251988,-2.1558268,-1.9824153,-1.7960699,-1.916611,-1.8445646,-1.9441578,-1.7077096,2.1007025,-1.6712347,-2.1647975,-2.0545993,-2.1019566,2.4252024,2.191469,-1.9930966,-1.7050036,-1.6211861,-1.5437138,-1.9841702,-2.141492,2.1548238,2.3429072,-1.7094145,2.2518895,-1.5313804,-1.866552
-2.1849108,-2.083505,-1.6357112,-2.08287,-2.0867941,-1.9923189,-1.8112689,-2.0363164,2.4036436,-2.0972848,2.264343,2.318313,2.1884613,2.2593584,-2.1644359,-1.9904643,-1.8063004,-1.9253082,-1.8519788,-1.9513938,-1.7083083,2.1091123,-1.675222,-2.1734133,-2.0634887,-2.1101592,2.4212408,2.2109063,-2.0020852,-1.7076495,-1.6576973,-1.5726044,-1.9935546,-2.1501794,2.1548238,2.3489866,-1.7402809,2.25189,-1.5531309,-1.8718821
-2.1934102,-2.0922837,-1.6554042,-2.091644,-2.0956624,-2.0009248,-1.8206354,-2.0450904,2.4050224,-2.1062188,2.264343,2.3185904,2.1726127,2.2787123,-2.1730068,-1.9985626,-1.8164932,-1.9340329,-1.859506,-1.9587289,-1.7089474,2.1053536,-1.6793859,-2.1819904,-2.0723526,-2.1183617,2.4212408,2.2100143,-2.011061,-1.7104368,-1.6608229,-1.5828266,-2.0028977,-2.1588292,2.1637068,2.3489866,-1.7423551,2.25189,-1.5605085,-1.877374
-2.2018733,-2.101036,-1.6693612,-2.1003845,-2.1044953,-2.0095413,-1.8300195,-2.0538645,2.4050312,-2.1151114,2.2687564,2.313841,2.1785526,2.2805605,-2.1815417,-2.006704,-1.8266479,-1.9427812,-1.867139,-1.9661559,-1.7096306,2.1232715,-1.683728,-2.1905248,-2.0811896,-2.1265643,2.4392192,2.2152925,-2.0200136,-1.7133696,-1.6638595,-1.5887427,-2.0121977,-2.1674416,2.1834157,2.3489866,-1.7445447,2.2638543,-1.5674417,-1.8830264
-2.2103004,-2.1097612,-1.6728437,-2.1090991,-2.1132927,-2.0181808,-1.8626157,-2.0626075,2.4039803,-2.1239626,2.2882793,2.3192713,2.1785526,2.294205,-2.190041,-2.0148857,-1.836764,-1.9515487,-1.8748719,-1.9736699,-1.7103599,2.1279125,-1.6882505,-2.1990216,-2.0899973,-2.1347668,2.4393358,2.218177,-2.0289557,-1.7164527,-1.6670511,-1.594853,-2.0214574,-2.1760168,2.185528,2.3489866,-1.7468575,2.2655456,-1.5745605,-1.8888348
-2.218692,-2.118458,-1.6764925,-2.1177871,-2.1220548,-2.0268204,-1.862892,-2.071348,2.4046493,-2.132769,2.2889714,2.319289,2.189004,2.2942069,-2.1985052,-2.0231013,-1.846839,-1.960332,-1.8826982,-1.9812654,-1.7111386,2.1351337,-1.6929544,-2.207481,-2.0987728,-2.1429694,2.4638543,2.218177,-2.0378678,-1.7196903,-1.6704025,-1.6011548,-2.030677,-2.1845524,2.1980443,2.3489866,-1.7492989,2.2655184,-1.5818595,-1.8947964
-2.2270484,-2.127126,-1.6803113,-2.1264474,-2.1307817,-2.03546,-1.8631876,-2.0800576,2.3991373,-2.1415324,2.3023634,2.3348756,2.1921282,2.2942069,-2.206934,-2.031346,-1.8568732,-1.9691236,-1.890612,-1.9889355,-1.7119696,2.1581461,-1.6978412,-2.2159033,-2.1075194,-2.151172,2.4638543,2.2310386,-2.0467663,-1.7230864,-1.6739173,-1.6076456,-2.0398526,-2.1930516,2.2058682,2.3444788,-1.7518731,2.2843385,-1.5893335,-1.9009074
-2.2353697,-2.1357646,-1.6843032,-2.1350794,-2.1394732,-2.0440996,-1.863503,-2.0887587,2.4011598,-2.1502557,2.3023634,2.3380275,2.1872826,2.2942069,-2.215328,-2.0396159,-1.8668649,-1.9779313,-1.898607,-1.9966757,-1.7128556,2.158228,-1.7029109,-2.224289,-2.1162367,-2.1593745,2.4638543,2.2528048,-2.0556412,-1.7266443,-1.6775991,-1.6387784,-2.0489862,-2.2015147,2.205934,2.3444788,-1.7545847,2.2843516,-1.6022477,-1.907163
-2.2436564,-2.1443706,-1.6884708,-2.1436825,-2.1481295,-2.0527391,-1.8638434,-2.097432,2.4011598,-2.1589394,2.3048117,2.3380275,2.1869054,2.2942069,-2.2236874,-2.0479155,-1.8768146,-1.9867389,-1.9066769,-2.0044806,-1.7138013,2.158228,-1.7081629,-2.2326381,-2.1249242,-2.167577,2.4638543,2.2528126,-2.0644882,-1.7303675,-1.6814516,-1.6423259,-2.05808,-2.209942,2.2044234,2.3675363,-1.7574387,2.2843516,-1.6096835,-1.9135593
-2.2519085,-2.152946,-1.6928164,-2.1522548,-2.1567507,-2.0613692,-1.8642058,-2.1060853,2.399686,-2.167583,2.3048368,2.3380275,2.2193964,2.307443,-2.2320125,-2.056222,-1.8867204,-1.9955466,-1.9148159,-2.0123434,-1.7148088,2.1643171,-1.7135967,-2.2409513,-2.1335814,-2.1757796,2.4638543,2.254011,-2.0733142,-1.7342594,-1.6854777,-1.6459403,-2.0671341,-2.218334,2.203821,2.3675363,-1.7604386,2.290137,-1.6172849,-1.9200913
-2.2601266,-2.1614912,-1.6973412,-2.160795,-2.165337,-2.0699751,-1.8645947,-2.1147213,2.3991008,-2.1761832,2.3048368,2.3380275,2.2445445,2.307443,-2.2403038,-2.064559,-1.8965834,-2.0043542,-1.9230182,-2.0202606,-1.7158824,2.1643171,-1.7192109,-2.249229,-2.1422079,-2.1839752,2.4638543,2.254011,-2.0821173,-1.7383219,-1.68968,-1.6497251,-2.0761483,-2.2266905,2.2097852,2.3640392,-1.7635889,2.290152,-1.6250452,-1.9267538
-2.2683108,-2.170006,-1.7020473,-2.1693053,-2.1738887,-2.078581,-1.8650093,-2.1233273,2.3991008,-2.184745,2.3048368,2.3380275,2.2455196,2.3386955,-2.2485611,-2.072896,-1.9064014,-2.013162,-1.9312785,-2.0282257,-1.7170256,2.1883175,-1.7250034,-2.2574713,-2.1508033,-2.1921442,2.4638543,2.254011,-2.0908914,-1.7425574,-1.6940604,-1.6642655,-2.085118,-2.2350123,2.2097852,2.3800569,-1.7668936,2.2766473,-1.6329582,-1.9335409
-2.2764614,-2.1784904,-1.7069348,-2.1777859,-2.1824055,-2.087187,-1.8654541,-2.1319096,2.3991008,-2.193269,2.3048368,2.3463304,2.2455196,2.3386955,-2.256785,-2.081233,-1.9161756,-2.0219696,-1.9395907,-2.0362372,-1.7182425,2.189036,-1.7309718,-2.2656786,-2.1593678,-2.200313,2.4638543,2.2550404,-2.099636,-1.7469673,-1.6986209,-1.6678973,-2.094049,-2.2432992,2.2145972,2.382297,-1.7703563,2.278289,-1.6410164,-1.9404478
-2.2845786,-2.186944,-1.7120045,-2.1862361,-2.1908877,-2.0957632,-1.8659297,-2.1404703,2.3991008,-2.2017553,2.3048368,2.3564985,2.2455196,2.3386955,-2.2649753,-2.0896013,-1.925906,-2.0307646,-1.9479495,-2.044287,-1.7195371,2.189036,-1.737113,-2.2738514,-2.1679008,-2.2084656,2.4638543,2.2550404,-2.108355,-1.7515535,-1.7033621,-1.6716962,-2.102941,-2.2515519,2.2194412,2.382297,-1.7739797,2.2964323,-1.649213,-1.9474688
-2.2926629,-2.1953666,-1.7172556,-2.1946561,-2.1993356,-2.1043355,-1.8664379,-2.1490076,2.3991008,-2.2102041,2.3048368,2.370107,2.2403264,2.3386955,-2.2731326,-2.097972,-1.9355905,-2.0395386,-1.9563513,-2.0523713,-1.720914,2.189036,-1.7434237,-2.2819898,-2.1764026,-2.216601,2.4638543,2.2550404,-2.117047,-1.7563163,-1.7082858,-1.6579398,-2.1117945,-2.2597704,2.2194412,2.382297,-1.7777673,2.2964392,-1.6575407,-1.9545977
-2.3007145,-2.2037585,-1.7226872,-2.2030456,-2.2077494,-2.1128874,-1.8669807,-2.1575127,2.3991008,-2.218616,2.3048368,2.3778129,2.2338626,2.373853,-2.2812572,-2.1063426,-1.9452311,-2.0483127,-1.9647897,-2.0604858,-1.7223772,2.1973197,-1.7499001,-2.2900941,-2.1848729,-2.2247257,2.4763083,2.2668457,-2.1257112,-1.7612559,-1.7133906,-1.6618457,-2.1206093,-2.2679553,2.2194412,2.382297,-1.7817215,2.2964392,-1.6659919,-1.9618292
-2.3087337,-2.2121193,-1.7282985,-2.2114046,-2.216129,-2.121426,-1.8675613,-2.1659918,2.3991008,-2.2269912,2.2970958,2.3778145,2.2534392,2.374432,-2.2893493,-2.11471,-1.9548273,-2.057068,-1.9732605,-2.0686238,-1.723931,2.1958203,-1.7565371,-2.2981648,-2.1933107,-2.2328274,2.4788253,2.2668457,-2.134347,-1.7663717,-1.718677,-1.6659274,-2.129384,-2.2761066,2.2404363,2.382297,-1.785844,2.322506,-1.6745594,-1.9691572
-2.3167207,-2.2204492,-1.7340866,-2.219733,-2.224475,-2.1299415,-1.8681817,-2.1744454,2.3991008,-2.2353292,2.305033,2.416244,2.2531772,2.374432,-2.297409,-2.123047,-1.9643778,-2.0658085,-1.9817588,-2.0767927,-1.7255802,2.2224422,-1.7633307,-2.3062022,-2.2017157,-2.2409158,2.4788253,2.2832007,-2.142953,-1.7716634,-1.7241437,-1.6701874,-2.1381185,-2.2842247,2.2405503,2.382297,-1.790137,2.3225076,-1.683235,-1.9765761
-2.3246758,-2.228748,-1.7400497,-2.228031,-2.2327871,-2.1384466,-1.8688438,-2.1828728,2.3991008,-2.2436297,2.3057263,2.4207003,2.2699196,2.374432,-2.3054368,-2.1313841,-1.9738842,-2.0745332,-1.9902822,-2.0849755,-1.7273291,2.2283401,-1.7702751,-2.3142064,-2.2100892,-2.2489839,2.4788253,2.2901258,-2.151526,-1.7771292,-1.7297896,-1.6746275,-2.1468153,-2.2923098,2.2405503,2.382297,-1.7946019,2.3225076,-1.692012,-1.9840797
-2.3325994,-2.2370162,-1.7461842,-2.236298,-2.241066,-2.1469185,-1.8695505,-2.1912735,2.3991008,-2.251895,2.3057263,2.4207003,2.2699196,2.374432,-2.313433,-2.1397212,-1.9833465,-2.08324,-1.9988256,-2.093178,-1.7291825,2.2256646,-1.7773654,-2.322178,-2.2184312,-2.2570305,2.4788253,2.2901504,-2.1600697,-1.7827673,-1.7356119,-1.6792499,-2.1554747,-2.300362,2.2565978,2.4194207,-1.799239,2.3225076,-1.700882,-1.9916623
-2.3404915,-2.2452524,-1.7524871,-2.2445343,-2.2493117,-2.1553762,-1.8703052,-2.199644,2.3991008,-2.2601252,2.3057263,2.4207003,2.2699196,2.374432,-2.3213973,-2.1480582,-1.9927636,-2.091924,-2.0073922,-2.1013806,-1.7311459,2.2251246,-1.7845954,-2.330117,-2.2267418,-2.265065,2.4921994,2.2781186,-2.1685836,-1.7885753,-1.7416085,-1.6840557,-2.1640968,-2.3083823,2.2566998,2.4194345,-1.8040487,2.3084593,-1.7098384,-1.9993185
-2.3483524,-2.2534559,-1.7589538,-2.2527373,-2.2575245,-2.163814,-1.8711101,-2.207984,2.415528,-2.2683208,2.3269348,2.439381,2.2776787,2.374432,-2.3293304,-2.156374,-2.0021346,-2.1005948,-2.0159645,-2.109613,-1.7332234,2.232974,-1.791959,-2.338024,-2.2350209,-2.273066,2.5074651,2.2822785,-2.1770678,-1.7945504,-1.7477762,-1.6890453,-2.1726823,-2.3163702,2.262285,2.4194345,-1.8090305,2.3084593,-1.7472719,-2.0070426
-2.3561823,-2.2616286,-1.7655808,-2.2609098,-2.2657044,-2.1722212,-1.871969,-2.2162962,2.4155962,-2.276482,2.3341484,2.454957,2.2754207,2.374432,-2.3372304,-2.1646774,-2.0114639,-2.1092343,-2.0245368,-2.117849,-1.7354199,2.232974,-1.79945,-2.3458989,-2.2432685,-2.2810526,2.5074651,2.2980552,-2.1855216,-1.8006891,-1.7541109,-1.6942189,-2.181231,-2.3243263,2.2625244,2.4194345,-1.8141842,2.3159862,-1.7497847,-2.0148282
-2.3639815,-2.2697706,-1.7723625,-2.269052,-2.2738519,-2.180609,-1.8728843,-2.2245803,2.4155962,-2.2846093,2.3345969,2.4667408,2.2662573,2.374432,-2.345099,-2.1729767,-2.0207517,-2.1178548,-2.0331213,-2.1260853,-1.7377406,2.250527,-1.8070624,-2.3537424,-2.2514849,-2.2890198,2.5074651,2.2967327,-2.193945,-1.8069875,-1.760609,-1.6995757,-2.1897433,-2.3322508,2.2625244,2.446175,-1.8195083,2.341645,-1.7512931,-2.0226748
-2.371747,-2.277882,-1.7792939,-2.2771637,-2.2819672,-2.1889758,-1.8738595,-2.2328362,2.4155962,-2.292703,2.3373382,2.4667408,2.266242,2.4017448,-2.3529365,-2.1812465,-2.0299928,-2.1264558,-2.0417273,-2.1343215,-1.7401897,2.2703478,-1.8147894,-2.3615544,-2.25967,-2.296956,2.5074651,2.2967327,-2.2023377,-1.8134413,-1.767266,-1.7051147,-2.1982193,-2.340144,2.2646058,2.442946,-1.8250005,2.341645,-1.7528949,-2.0305703
-2.379482,-2.285963,-1.7863696,-2.2852452,-2.2900503,-2.1973128,-1.874898,-2.2410638,2.3959858,-2.3007631,2.3621402,2.4667408,2.266242,2.4017448,-2.3607435,-2.1895146,-2.039191,-2.1350281,-2.0503333,-2.1425576,-1.7427726,2.2621555,-1.8226246,-2.3693354,-2.2678242,-2.3048742,2.5074651,2.2967327,-2.2107,-1.8200461,-1.7740768,-1.7108347,-2.2066596,-2.348006,2.266977,2.4616797,-1.8306588,2.341645,-1.7545937,-2.038516
-2.3871868,-2.2940137,-1.7935835,-2.2932966,-2.2981017,-2.2056236,-1.8760036,-2.249263,2.395985,-2.3087902,2.363966,2.4667408,2.266242,2.4017448,-2.36852,-2.1977508,-2.0483482,-2.1724591,-2.0589118,-2.1507938,-1.7454937,2.2591872,-1.7935672,-2.3770854,-2.2759473,-2.3127728,2.5074651,2.2967327,-2.2190318,-1.8267965,-1.7810361,-1.7167335,-2.2150626,-2.355837,2.266977,2.4616797,-1.8364807,2.341645,-1.7563945,-2.0465026
-2.3948612,-2.3020341,-1.8009298,-2.301318,-2.3061213,-2.2139113,-1.8771799,-2.257432,2.395985,-2.3167846,2.3911076,2.4667408,2.285577,2.4017448,-2.3762662,-2.2059796,-2.0574641,-2.1730878,-2.0674841,-2.15903,-1.7483569,2.271821,-1.7952611,-2.3848047,-2.2840397,-2.3206391,2.5074651,2.2967327,-2.2273328,-1.8336875,-1.7881384,-1.7228079,-2.2234304,-2.3636363,2.2746804,2.4616797,-1.8424622,2.3423712,-1.7583021,-2.0545273
-2.4025056,-2.3100245,-1.8084022,-2.3093092,-2.3141096,-2.2221746,-1.8784306,-2.2655687,2.4251575,-2.3247466,2.3928473,2.4667408,2.3214126,2.4017448,-2.3839822,-2.2141821,-2.0665333,-2.1731215,-2.0760565,-2.1672401,-1.7513672,2.2771757,-1.7970569,-2.3924935,-2.2921016,-2.3284838,2.5074651,2.2967327,-2.2356026,-1.8407134,-1.7953779,-1.729055,-2.2317634,-2.371403,2.2749546,2.4610817,-1.8486007,2.3423712,-1.7603208,-2.0625865
-2.41012,-2.3179848,-1.8159945,-2.3172708,-2.3220668,-2.2304108,-1.8797597,-2.2736769,2.4256222,-2.3326764,2.3928473,2.4667408,2.3260994,2.4017448,-2.391668,-2.222367,-2.0755625,-2.1731734,-2.0846288,-2.1754427,-1.7545285,2.3043375,-1.7989582,-2.4001517,-2.300133,-2.336307,2.5074651,2.3093262,-2.2438395,-1.8478681,-1.8027486,-1.7354711,-2.2400618,-2.3791392,2.2972715,2.4610817,-1.8548914,2.3423712,-1.762456,-2.070676
-2.4177043,-2.3259153,-1.8237001,-2.3252027,-2.329993,-2.2386158,-1.8811717,-2.2817562,2.4256222,-2.3405743,2.3928473,2.4667408,2.3260994,2.4017448,-2.3993242,-2.230536,-2.0845516,-2.1732407,-2.0931993,-2.1836452,-1.7578448,2.3143725,-1.8009702,-2.4077797,-2.3081338,-2.3441062,2.5074651,2.3093262,-2.2520459,-1.8551462,-1.810244,-1.7420518,-2.2483258,-2.386845,2.301812,2.4610817,-1.86133,2.3423712,-1.7647125,-2.0787888
