total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.20579112,0.16926809,5.8867e-40,0.22987768,5.2797112e-17,4.1744625e-15,0.1148346,0.21047713,1.311163e-05,0.12291325,4.2758896e-34,7.3660274e-05,0.103649,0.06162738,6.04441e-16,2.442515e-21,1.246e-42,0.0556516,0.107124045,1.6402483e-29,3.7887413e-30,1.0450595e-27,9.9634385e-14,9.464384e-28,0.02355203,2.06695e-32,1.07781984e-35,0.11482775,1.2262964e-32,0.0,3.6423214e-29,0.090652056,3.7068605e-16,1.750937e-11,3.575367e-16,0.029036755,0.11931561,0.00038484912,0.2714963,0.05280178,0.35626817,0.161943,5.710256e-14,0.09629429,0.08527745,0.06140388
0.20206289,0.17026731,2.1e-43,0.22699979,2.5156e-18,2.8387086e-16,0.11145392,0.20723403,5.211915e-06,0.11915035,5.7203896e-37,3.6738358e-05,0.09854827,0.061902832,3.7337533e-17,4.6273227e-23,0.0,0.05919154,0.106658615,6.2487787e-32,1.272362e-32,5.728921e-30,9.433579e-15,4.908838e-30,0.023721602,3.942166e-35,1.0551326e-38,0.11258358,2.3616806e-35,0.0,1.3630626e-31,0.08835762,1.6460512e-17,2.4130262e-12,2.1029709e-17,0.027203383,0.11925437,0.00023948244,0.26937085,0.051554546,0.3462515,0.15916465,5.1140622e-15,0.09442447,0.08254203,0.059734017
0.19678576,0.1642951,0.0,0.22000015,9.409295e-20,1.5623857e-17,0.1089915,0.2053827,1.930159e-06,0.117852695,4.21192e-40,1.7209424e-05,0.09863012,0.060086984,1.8515342e-18,6.336233e-25,0.0,0.054613978,0.1035484,1.469659e-34,2.6031208e-35,2.0130092e-32,7.433101e-16,1.6227754e-32,0.021871481,4.307566e-38,5.48e-42,0.111282185,2.608611e-38,0.0,3.143237e-34,0.085137844,5.702992e-19,2.8542354e-13,9.888281e-19,0.026892925,0.11623258,0.00014360902,0.262847,0.050831348,0.34381172,0.15359722,3.7939442e-16,0.095627524,0.08345194,0.0596531
0.19383168,0.16083162,0.0,0.21578419,2.7051678e-21,6.835726e-19,0.11011648,0.20128664,6.633377e-07,0.1152802,1.6e-43,7.6517135e-06,0.09411891,0.060303323,7.2333584e-20,6.0841725e-27,0.0,0.05592909,0.101417646,2.0269572e-37,3.075598e-38,4.3304492e-35,4.8000345e-17,3.2632567e-35,0.022054033,2.5307e-41,1e-45,0.110936604,1.5512e-41,0.0,4.241383e-37,0.086326405,1.5084913e-20,2.8618936e-14,3.646093e-20,0.025212992,0.11606815,8.306689e-05,0.2556163,0.04820845,0.34069127,0.14941943,2.2950465e-17,0.09345413,0.082350954,0.058917567
0.19086242,0.15978545,0.0,0.21096672,5.8400736e-23,2.33081e-20,0.10908212,0.20011802,2.1033267e-07,0.112429634,0.0,3.1996556e-06,0.09069822,0.060077634,2.1805456e-21,3.96011e-29,0.0,0.0556132,0.098526046,1.54457e-40,1.972e-41,5.4105894e-38,2.4981208e-18,3.7829806e-38,0.021443632,7e-45,0.0,0.10864482,4e-45,0.0,3.15414e-40,0.08431082,2.9738057e-22,2.399699e-15,1.0321406e-21,0.025632003,0.11532822,4.614648e-05,0.25382987,0.047486257,0.33190057,0.15089259,1.112672e-18,0.092240736,0.07984085,0.0592039
0.1860654,0.15308608,0.0,0.20713823,9.225415e-25,6.059742e-22,0.10526519,0.20155016,6.116352e-08,0.112336546,0.0,1.2529389e-06,0.089925595,0.0576591,4.9573742e-23,1.6816554e-31,0.0,0.052878223,0.09729505,6e-44,7e-45,3.6933e-41,1.0286592e-19,2.3752e-41,0.019885771,0.0,0.0,0.10755949,0.0,0.0,1.2e-43,0.083821684,4.2540543e-24,1.6578709e-16,2.1911046e-23,0.02477757,0.11169476,2.4532155e-05,0.24987271,0.04722044,0.3273078,0.148312,4.2419887e-20,0.09246387,0.0812693,0.057380173
0.18228607,0.15273972,0.0,0.20006028,1.0360333e-26,1.17249745e-23,0.10935948,0.19505948,1.6203662e-08,0.110549234,0.0,4.5681998e-07,0.08659303,0.061684813,8.28633e-25,4.461026e-34,0.0,0.052966706,0.09609876,0.0,0.0,1.3e-44,3.2839826e-21,7e-45,0.020272803,0.0,0.0,0.10558447,0.0,0.0,0.0,0.08291345,4.286154e-26,9.2847616e-18,3.3985264e-25,0.025283223,0.11115359,1.2445967e-05,0.24806704,0.045295898,0.3204871,0.1464087,1.2453915e-21,0.09388906,0.08007075,0.057640985
0.1810343,0.15336938,0.0,0.1981565,8.008835e-29,1.6436019e-25,0.104555,0.19107838,3.8819086e-09,0.108846664,0.0,1.5443612e-07,0.08651854,0.06048028,9.899436e-27,7.0343497e-37,0.0,0.052208684,0.093281955,0.0,0.0,0.0,7.948066e-23,0.0,0.02013356,0.0,0.0,0.10422495,0.0,0.0,0.0,0.08193844,2.9417133e-28,4.1405697e-19,3.741292e-27,0.025916638,0.11117765,6.002154e-06,0.24100417,0.045254264,0.32101232,0.14616303,2.7512095e-23,0.09255224,0.081618,0.055047013
0.17515603,0.14861675,0.0,0.19524075,4.1097572e-31,1.6198614e-27,0.1042426,0.19489388,8.3448265e-10,0.108832054,0.0,4.8103065e-08,0.083739795,0.058789123,8.189617e-29,6.2255e-40,0.0,0.051505126,0.091807306,0.0,0.0,0.0,1.4225325e-24,0.0,0.020921256,0.0,0.0,0.1020721,0.0,0.0,0.0,0.07970458,1.3245242e-30,1.4417175e-20,2.8297975e-29,0.026243927,0.11085323,2.7424792e-06,0.24106047,0.043530036,0.31177852,0.13991454,4.4572973e-25,0.09540911,0.08224825,0.054693934
0.1725079,0.14638272,0.0,0.19327277,1.3436321e-33,1.08530004e-29,0.103005156,0.18952338,1.5959259e-10,0.10837284,0.0,1.3718995e-08,0.08132216,0.05602906,4.527858e-31,2.89e-43,0.0,0.05285428,0.090353146,0.0,0.0,0.0,1.8314857e-26,0.0,0.018987518,0.0,0.0,0.10376516,0.0,0.0,0.0,0.07934767,3.74897e-33,3.8354256e-22,1.4178466e-31,0.02543348,0.11134504,1.1818569e-06,0.23545477,0.041579176,0.31090125,0.13706246,5.146789e-27,0.09281339,0.08081732,0.056507286
0.16998532,0.1470349,0.0,0.18795423,2.6707644e-36,4.7593815e-32,0.099353865,0.184045,2.6902924e-11,0.10480801,0.0,3.5589085e-09,0.08098882,0.057317853,1.607148e-33,0.0,0.0,0.050527893,0.08898969,0.0,0.0,0.0,1.6446852e-28,0.0,0.018231347,0.0,0.0,0.104410686,0.0,0.0,0.0,0.078028135,6.353032e-36,7.610879e-24,4.5153034e-34,0.025543546,0.109260455,4.78292e-07,0.2328759,0.040533654,0.3058498,0.13548565,4.1023683e-29,0.09121669,0.07931573,0.055124678
0.16753945,0.14295322,0.0,0.18387513,3.058445e-39,1.308596e-34,0.10168067,0.18226376,3.957345e-12,0.1021932,0.0,8.336102e-10,0.07860398,0.05701082,3.4986573e-36,0.0,0.0,0.049884737,0.08745963,0.0,0.0,0.0,9.950916e-31,0.0,0.018282149,0.0,0.0,0.09926751,0.0,0.0,0.0,0.077835955,6.092968e-39,1.0968953e-25,8.718631e-37,0.026652778,0.10837794,1.8090083e-07,0.22836177,0.040819332,0.30298814,0.13544895,2.177497e-31,0.09101529,0.080121554,0.054961294
0.16552809,0.14255413,0.0,0.17804337,1.896e-42,2.1476693e-37,0.09961372,0.17989747,5.0241235e-13,0.10369091,0.0,1.7490229e-10,0.07541465,0.054733146,4.432339e-39,0.0,0.0,0.051717266,0.085758515,0.0,0.0,0.0,3.900932e-33,0.0,0.018195271,0.0,0.0,0.09899157,0.0,0.0,0.0,0.075834386,3.097e-42,1.1145401e-27,9.66815e-40,0.026203662,0.10611971,6.3616774e-08,0.22642063,0.040439215,0.29725,0.13435048,7.390181e-34,0.09019291,0.077579424,0.05452269
0.16349927,0.14136744,0.0,0.17687827,0.0,1.98787e-40,0.09830412,0.17840433,5.4397442e-14,0.10571428,0.0,3.2585937e-11,0.07399131,0.055304088,3.074e-42,0.0,0.0,0.050736375,0.08556787,0.0,0.0,0.0,9.477843e-36,0.0,0.018240614,0.0,0.0,0.0978432,0.0,0.0,0.0,0.07518782,1e-45,7.722592e-30,5.77e-43,0.025134552,0.10399549,2.0684329e-08,0.22461082,0.041356325,0.2925225,0.12971157,1.5311551e-36,0.08819644,0.07688936,0.053614333
0.16060966,0.13883673,0.0,0.17373931,0.0,9.7e-44,0.097026,0.17453864,4.9578774e-15,0.101592116,0.0,5.340323e-12,0.07131126,0.054831058,1e-45,0.0,0.0,0.04832904,0.0840399,0.0,0.0,0.0,1.3563814e-38,0.0,0.017707009,0.0,0.0,0.09795105,0.0,0.0,0.0,0.075242825,0.0,3.514603e-32,0.0,0.024790263,0.10181233,6.180483e-09,0.21947077,0.040079407,0.2909471,0.13236603,1.836278e-39,0.08682921,0.07520993,0.054109704
0.16044419,0.13819379,0.0,0.17053959,0.0,0.0,0.0980529,0.17529924,3.7499604e-16,0.10267586,0.0,7.6199496e-13,0.07096915,0.055732973,0.0,0.0,0.0,0.046360865,0.0812297,0.0,0.0,0.0,1.0779e-41,0.0,0.017316235,0.0,0.0,0.09755585,0.0,0.0,0.0,0.074743785,0.0,1.006858e-34,0.0,0.025389409,0.10842119,1.6860562e-09,0.2161856,0.039973233,0.2834714,0.12813954,1.198e-42,0.08864864,0.076224655,0.052025687
0.15614663,0.13737488,0.0,0.16911104,0.0,0.0,0.09620928,0.17257927,2.3173859e-17,0.1027441,0.0,9.361264e-14,0.07017076,0.05566127,0.0,0.0,0.0,0.04706059,0.081178255,0.0,0.0,0.0,4e-45,0.0,0.01633766,0.0,0.0,0.09557987,0.0,0.0,0.0,0.07395155,0.0,1.7295654e-37,0.0,0.024395036,0.098324105,4.1697246e-10,0.21354799,0.03840841,0.2799338,0.12972361,0.0,0.08887941,0.07518446,0.05128016
0.15477888,0.1337891,0.0,0.16714066,0.0,0.0,0.09284531,0.1722405,1.1502225e-18,0.102362655,0.0,9.782036e-15,0.067274615,0.052810527,0.0,0.0,0.0,0.04931919,0.08054206,0.0,0.0,0.0,0.0,0.0,0.016920576,0.0,0.0,0.09323573,0.0,0.0,0.0,0.07446808,0.0,1.6844e-40,0.0,0.024652252,0.09745084,9.276726e-11,0.21086743,0.038822573,0.27663267,0.12762794,0.0,0.089351244,0.07496865,0.050180715
0.15304899,0.1319962,0.0,0.16492365,0.0,0.0,0.09486489,0.17123781,4.500019e-20,0.10247247,0.0,8.579589e-16,0.06578145,0.054638743,0.0,0.0,0.0,0.049606096,0.07857088,0.0,0.0,0.0,0.0,0.0,0.016246129,0.0,0.0,0.09196981,0.0,0.0,0.0,0.071069546,0.0,8.7e-44,0.0,0.023251379,0.0954682,1.8412645e-11,0.20792723,0.037291545,0.27347162,0.12872525,0.0,0.088639274,0.07356659,0.051236708
0.15077986,0.13252535,0.0,0.16183048,0.0,0.0,0.09149925,0.1672505,1.3592474e-21,0.103269234,0.0,6.2250384e-17,0.06321119,0.05192685,0.0,0.0,0.0,0.04849915,0.07753376,0.0,0.0,0.0,0.0,0.0,0.01564107,0.0,0.0,0.09141901,0.0,0.0,0.0,0.069381766,0.0,0.0,0.0,0.022774335,0.093492255,3.23106e-12,0.20647193,0.036255397,0.27094585,0.12327644,0.0,0.09029893,0.072355084,0.050986804
0.14836328,0.13023618,0.0,0.16107182,0.0,0.0,0.095124,0.1668422,3.098075e-23,0.10082327,0.0,3.6774663e-18,0.06260671,0.048998605,0.0,0.0,0.0,0.04602565,0.07625514,0.0,0.0,0.0,0.0,0.0,0.017091554,0.0,0.0,0.09095925,0.0,0.0,0.0,0.068725094,0.0,0.0,0.0,0.02394818,0.09414582,4.963818e-13,0.20388246,0.03651624,0.26734912,0.12396854,0.0,0.08847314,0.075056165,0.04928111
0.14484894,0.12842903,0.0,0.15766892,0.0,0.0,0.092898324,0.16436732,5.194839e-25,0.099452786,0.0,1.7382444e-19,0.061536934,0.050545696,0.0,0.0,0.0,0.046163213,0.07503652,0.0,0.0,0.0,0.0,0.0,0.015892876,0.0,0.0,0.08996417,0.0,0.0,0.0,0.06937463,0.0,0.0,0.0,0.021926427,0.094070435,6.605258e-14,0.20267166,0.03636344,0.26190364,0.12471469,0.0,0.086566016,0.0718485,0.04944656
0.14423549,0.12622304,0.0,0.1548046,0.0,0.0,0.09124892,0.16239469,6.2297536e-27,0.096842915,0.0,6.4490664e-21,0.05979193,0.05252094,0.0,0.0,0.0,0.04582018,0.07435902,0.0,0.0,0.0,0.0,0.0,0.015274208,0.0,0.0,0.09097106,0.0,0.0,0.0,0.07016704,0.0,0.0,0.0,0.023782823,0.093228795,7.525134e-15,0.2005794,0.037492756,0.25879902,0.12333129,0.0,0.08611659,0.07563068,0.04987061
0.14360921,0.12511435,0.0,0.15344809,0.0,0.0,0.09317526,0.16078635,5.177006e-29,0.098452605,0.0,1.8387287e-22,0.059293564,0.04992133,0.0,0.0,0.0,0.044818502,0.073843196,0.0,0.0,0.0,0.0,0.0,0.0153342765,0.0,0.0,0.090443306,0.0,0.0,0.0,0.06682413,0.0,0.0,0.0,0.024189124,0.08971258,7.247353e-16,0.19690168,0.036708128,0.25978577,0.11960355,0.0,0.08637648,0.07408181,0.048311297
0.1404437,0.12282919,0.0,0.15130085,0.0,0.0,0.08934682,0.16135482,2.877355e-31,0.0969702,0.0,3.935639e-24,0.056960788,0.050501645,0.0,0.0,0.0,0.046037216,0.073200025,0.0,0.0,0.0,0.0,0.0,0.014757119,0.0,0.0,0.08855295,0.0,0.0,0.0,0.06761585,0.0,0.0,0.0,0.024537297,0.09146331,5.8192685e-17,0.19494222,0.037373,0.25353575,0.12010199,0.0,0.08666898,0.072086185,0.046560764
0.13872878,0.12574494,0.0,0.15005815,0.0,0.0,0.088101454,0.15957929,1.0275627e-33,0.095388114,0.0,6.16196e-26,0.057916038,0.049390923,0.0,0.0,0.0,0.045449432,0.07202939,0.0,0.0,0.0,0.0,0.0,0.015071614,0.0,0.0,0.086569026,0.0,0.0,0.0,0.066079244,0.0,0.0,0.0,0.023225635,0.0900795,3.8370655e-18,0.19388036,0.03607986,0.2518825,0.115427345,0.0,0.08266329,0.07375345,0.04750095
0.1379071,0.121182874,0.0,0.14503726,0.0,0.0,0.089434505,0.15840346,2.2527464e-36,0.09387657,0.0,6.856028e-28,0.05462775,0.049397882,0.0,0.0,0.0,0.043608736,0.07240887,0.0,0.0,0.0,0.0,0.0,0.014100709,0.0,0.0,0.08615443,0.0,0.0,0.0,0.06505348,0.0,0.0,0.0,0.024025569,0.08742072,2.0434164e-19,0.19122691,0.03451464,0.25089496,0.116140895,0.0,0.085626476,0.070724934,0.046443924
0.13625744,0.11678335,0.0,0.14459027,0.0,0.0,0.08532707,0.15344758,2.87714e-39,0.09390075,0.0,5.2484585e-30,0.055269472,0.05124057,0.0,0.0,0.0,0.045371268,0.070675045,0.0,0.0,0.0,0.0,0.0,0.01479771,0.0,0.0,0.085994326,0.0,0.0,0.0,0.06423865,0.0,0.0,0.0,0.021968478,0.08995416,8.630143e-21,0.18660273,0.037615128,0.24691764,0.11524666,0.0,0.08290613,0.070689455,0.04527191
0.13416502,0.118248895,0.0,0.14240867,0.0,0.0,0.08741259,0.15537405,2.015e-42,0.09363762,0.0,2.6656153e-32,0.054105323,0.04784728,0.0,0.0,0.0,0.044552483,0.06961318,0.0,0.0,0.0,0.0,0.0,0.014403652,0.0,0.0,0.08503822,0.0,0.0,0.0,0.06562284,0.0,0.0,0.0,0.023106255,0.08771742,2.8330648e-22,0.18561569,0.03613699,0.24141084,0.11428498,0.0,0.08642671,0.07317664,0.046367016
0.1325665,0.1182108,0.0,0.14151521,0.0,0.0,0.08793279,0.1520689,1e-45,0.092088275,0.0,8.6197026e-35,0.051895466,0.049586773,0.0,0.0,0.0,0.04380779,0.06852807,0.0,0.0,0.0,0.0,0.0,0.014312858,0.0,0.0,0.084909126,0.0,0.0,0.0,0.06719642,0.0,0.0,0.0,0.022260549,0.08801698,7.070342e-24,0.18234655,0.036126,0.24054639,0.114143625,0.0,0.08443893,0.07233651,0.04469374
0.13134402,0.11637106,0.0,0.14020315,0.0,0.0,0.08511855,0.14974183,0.0,0.09055646,0.0,1.6932994e-37,0.050945874,0.04738461,0.0,0.0,0.0,0.044559337,0.0682561,0.0,0.0,0.0,0.0,0.0,0.013326849,0.0,0.0,0.08163766,0.0,0.0,0.0,0.06500745,0.0,0.0,0.0,0.02208773,0.08748397,1.3088876e-25,0.18153557,0.035337634,0.23737888,0.1121037,0.0,0.08360395,0.07269514,0.04502303
0.1315767,0.116100356,0.0,0.1388762,0.0,0.0,0.08626578,0.14888255,0.0,0.08937196,0.0,1.91457e-40,0.049225774,0.049734205,0.0,0.0,0.0,0.045818314,0.06769966,0.0,0.0,0.0,0.0,0.0,0.013657129,0.0,0.0,0.081701726,0.0,0.0,0.0,0.06503295,0.0,0.0,0.0,0.022086542,0.08707389,1.7489722e-27,0.17792942,0.03512027,0.23601809,0.11202104,0.0,0.07973134,0.07121868,0.045233116
0.12928227,0.11343992,0.0,0.13656099,0.0,0.0,0.08257945,0.14672607,0.0,0.091481596,0.0,1.18e-43,0.048541516,0.048750874,0.0,0.0,0.0,0.044796586,0.06707764,0.0,0.0,0.0,0.0,0.0,0.014626339,0.0,0.0,0.08286584,0.0,0.0,0.0,0.06556713,0.0,0.0,0.0,0.023230504,0.08363586,1.636248e-29,0.17693263,0.033152062,0.2332223,0.111549444,0.0,0.08393411,0.07202514,0.043003473
0.1280502,0.114185534,0.0,0.135872,0.0,0.0,0.08333512,0.14631781,0.0,0.090152726,0.0,0.0,0.049976263,0.047291387,0.0,0.0,0.0,0.04363497,0.06557899,0.0,0.0,0.0,0.0,0.0,0.01426836,0.0,0.0,0.08375199,0.0,0.0,0.0,0.06295627,0.0,0.0,0.0,0.024415415,0.08336559,1.0357566e-31,0.17588632,0.034168385,0.22886562,0.11212351,0.0,0.08285275,0.06787565,0.044107556
0.1273669,0.11368414,0.0,0.13544302,0.0,0.0,0.083859555,0.14632073,0.0,0.09028086,0.0,0.0,0.04820696,0.04815918,0.0,0.0,0.0,0.041842703,0.06464294,0.0,0.0,0.0,0.0,0.0,0.013982233,0.0,0.0,0.083239906,0.0,0.0,0.0,0.06279413,0.0,0.0,0.0,0.023055533,0.0837422,4.26846e-34,0.17429672,0.03180801,0.22601284,0.11061697,0.0,0.08313829,0.07002582,0.043500014
0.12638944,0.11187127,0.0,0.13317613,0.0,0.0,0.08393781,0.14460796,0.0,0.08863933,0.0,0.0,0.046690114,0.04739234,0.0,0.0,0.0,0.04440975,0.06307289,0.0,0.0,0.0,0.0,0.0,0.013246368,0.0,0.0,0.08332117,0.0,0.0,0.0,0.061867777,0.0,0.0,0.0,0.023169944,0.07943303,1.09617314e-36,0.17289107,0.031509195,0.22436711,0.106766336,0.0,0.08238046,0.06865746,0.044151142
0.12229333,0.110483654,0.0,0.12994337,0.0,0.0,0.080720544,0.14537433,0.0,0.08956927,0.0,0.0,0.04545851,0.047828015,0.0,0.0,0.0,0.044284064,0.06287477,0.0,0.0,0.0,0.0,0.0,0.01357162,0.0,0.0,0.08151709,0.0,0.0,0.0,0.062853105,0.0,0.0,0.0,0.023806935,0.081516236,1.668498e-39,0.17094204,0.032009695,0.22389674,0.10797763,0.0,0.08038944,0.06810181,0.044675507
0.12184187,0.10774269,0.0,0.13078819,0.0,0.0,0.07834006,0.14073554,0.0,0.0884648,0.0,0.0,0.04597251,0.04752109,0.0,0.0,0.0,0.04199569,0.06234784,0.0,0.0,0.0,0.0,0.0,0.013920419,0.0,0.0,0.08135219,0.0,0.0,0.0,0.06185428,0.0,0.0,0.0,0.025617152,0.07634026,1.421e-42,0.17056757,0.030432642,0.22114767,0.108390726,0.0,0.07699053,0.07121224,0.04299916
0.12007068,0.10664469,0.0,0.12773608,0.0,0.0,0.080469094,0.13895811,0.0,0.08930535,0.0,0.0,0.044783473,0.045919362,0.0,0.0,0.0,0.042114332,0.061957203,0.0,0.0,0.0,0.0,0.0,0.013144075,0.0,0.0,0.07964507,0.0,0.0,0.0,0.061382156,0.0,0.0,0.0,0.02575584,0.07918278,0.0,0.16728334,0.03196919,0.21911444,0.106226094,0.0,0.08323543,0.06858768,0.04254038
0.1194713,0.1052899,0.0,0.12784664,0.0,0.0,0.078524604,0.13795097,0.0,0.088097274,0.0,0.0,0.043820392,0.047289375,0.0,0.0,0.0,0.040909767,0.061361834,0.0,0.0,0.0,0.0,0.0,0.013602178,0.0,0.0,0.08027701,0.0,0.0,0.0,0.06178443,0.0,0.0,0.0,0.026395181,0.07871,0.0,0.16496657,0.032001045,0.21819209,0.105797045,0.0,0.0787835,0.06735589,0.041640002
0.1173399,0.104733236,0.0,0.12598656,0.0,0.0,0.07828352,0.13766658,0.0,0.084813565,0.0,0.0,0.04291261,0.045047987,0.0,0.0,0.0,0.04234938,0.060190283,0.0,0.0,0.0,0.0,0.0,0.01405786,0.0,0.0,0.08228013,0.0,0.0,0.0,0.06124592,0.0,0.0,0.0,0.025790874,0.078962415,0.0,0.16249292,0.031088071,0.21627448,0.10282895,0.0,0.08152706,0.06547866,0.04287398
0.117173195,0.10554551,0.0,0.12605982,0.0,0.0,0.07760287,0.13698797,0.0,0.082201116,0.0,0.0,0.0422472,0.044695586,0.0,0.0,0.0,0.041638434,0.060399383,0.0,0.0,0.0,0.0,0.0,0.01386673,0.0,0.0,0.0781477,0.0,0.0,0.0,0.058305196,0.0,0.0,0.0,0.024926662,0.07703539,0.0,0.16372606,0.031083109,0.2131133,0.10274933,0.0,0.07872865,0.06912721,0.04088383
0.116915,0.10334035,0.0,0.124617375,0.0,0.0,0.07475051,0.13657409,0.0,0.08381699,0.0,0.0,0.042063184,0.043602932,0.0,0.0,0.0,0.040524386,0.059753414,0.0,0.0,0.0,0.0,0.0,0.013065234,0.0,0.0,0.07779282,0.0,0.0,0.0,0.059329275,0.0,0.0,0.0,0.02530477,0.077953056,0.0,0.16280812,0.03186531,0.21092933,0.102699004,0.0,0.078639455,0.06738131,0.043517273
0.11504217,0.10251574,0.0,0.12167271,0.0,0.0,0.07881483,0.13359153,0.0,0.08681761,0.0,0.0,0.04073522,0.04418447,0.0,0.0,0.0,0.039181467,0.05863777,0.0,0.0,0.0,0.0,0.0,0.0131925475,0.0,0.0,0.07656525,0.0,0.0,0.0,0.058650788,0.0,0.0,0.0,0.024836153,0.07738517,0.0,0.15992126,0.032425396,0.20968567,0.104015864,0.0,0.07840156,0.06779771,0.041743934
0.11297921,0.100888915,0.0,0.12234649,0.0,0.0,0.07589235,0.13521516,0.0,0.08429862,0.0,0.0,0.039873745,0.04547132,0.0,0.0,0.0,0.04104227,0.057837352,0.0,0.0,0.0,0.0,0.0,0.012722608,0.0,0.0,0.07713894,0.0,0.0,0.0,0.05761272,0.0,0.0,0.0,0.02572622,0.07908327,0.0,0.15879813,0.032627925,0.20812236,0.09936003,0.0,0.0783193,0.06875064,0.042477522
0.11233988,0.10192611,0.0,0.11983237,0.0,0.0,0.07846655,0.13222297,0.0,0.08448017,0.0,0.0,0.039873485,0.045988277,0.0,0.0,0.0,0.041015945,0.057796378,0.0,0.0,0.0,0.0,0.0,0.013019476,0.0,0.0,0.07752656,0.0,0.0,0.0,0.057818856,0.0,0.0,0.0,0.026679685,0.07512244,0.0,0.15703471,0.0317226,0.20788662,0.10115441,0.0,0.0796484,0.066669144,0.04274919
0.11222511,0.10204307,0.0,0.119998515,0.0,0.0,0.0761875,0.13375044,0.0,0.083570264,0.0,0.0,0.03811663,0.043690324,0.0,0.0,0.0,0.041413907,0.05764084,0.0,0.0,0.0,0.0,0.0,0.012928641,0.0,0.0,0.07765476,0.0,0.0,0.0,0.057415012,0.0,0.0,0.0,0.02716363,0.07465807,0.0,0.15674587,0.030978987,0.20491005,0.09895572,0.0,0.07587572,0.06595387,0.04331172
0.11083058,0.09883236,0.0,0.120197095,0.0,0.0,0.077684104,0.13447963,0.0,0.07975331,0.0,0.0,0.038095348,0.043646164,0.0,0.0,0.0,0.040534522,0.05652626,0.0,0.0,0.0,0.0,0.0,0.013174558,0.0,0.0,0.07635617,0.0,0.0,0.0,0.05580437,0.0,0.0,0.0,0.027856734,0.07509417,0.0,0.15481156,0.030661447,0.20338558,0.09850982,0.0,0.07474612,0.06566701,0.04111332
0.10977494,0.097389646,0.0,0.118089385,0.0,0.0,0.07535519,0.12964804,0.0,0.08109364,0.0,0.0,0.038620293,0.04323926,0.0,0.0,0.0,0.03866854,0.05624987,0.0,0.0,0.0,0.0,0.0,0.012605286,0.0,0.0,0.074718595,0.0,0.0,0.0,0.05629693,0.0,0.0,0.0,0.029763497,0.076264635,0.0,0.15385067,0.031934053,0.20083526,0.096710935,0.0,0.07851163,0.066297956,0.042050026
0.109448716,0.09763035,0.0,0.11840511,0.0,0.0,0.07585483,0.12873545,0.0,0.08088402,0.0,0.0,0.03841758,0.043890692,0.0,0.0,0.0,0.040232774,0.055383813,0.0,0.0,0.0,0.0,0.0,0.012270981,0.0,0.0,0.07378912,0.0,0.0,0.0,0.057595197,0.0,0.0,0.0,0.025308322,0.074946,0.0,0.15372117,0.032201696,0.19871338,0.0986779,0.0,0.07734419,0.06718774,0.041046705
0.10713769,0.09852189,0.0,0.11735979,0.0,0.0,0.07457594,0.12700449,0.0,0.08281676,0.0,0.0,0.03839406,0.042270467,0.0,0.0,0.0,0.038417898,0.056322895,0.0,0.0,0.0,0.0,0.0,0.012259246,0.0,0.0,0.07298994,0.0,0.0,0.0,0.054810204,0.0,0.0,0.0,0.027567012,0.07390038,0.0,0.15112741,0.03307003,0.19879383,0.09644911,0.0,0.075930126,0.06666284,0.040229503
0.106394656,0.0984608,0.0,0.11535032,0.0,0.0,0.07132324,0.12887484,0.0,0.082334004,0.0,0.0,0.037725404,0.04118539,0.0,0.0,0.0,0.039690327,0.05515611,0.0,0.0,0.0,0.0,0.0,0.013052448,0.0,0.0,0.07510913,0.0,0.0,0.0,0.057382196,0.0,0.0,0.0,0.025127145,0.07399341,0.0,0.15037978,0.033214897,0.19628388,0.09723573,0.0,0.07724559,0.06331593,0.04083599
0.106872894,0.0971409,0.0,0.115175605,0.0,0.0,0.07054861,0.12534788,0.0,0.08273383,0.0,0.0,0.037225988,0.04233923,0.0,0.0,0.0,0.03866344,0.05499853,0.0,0.0,0.0,0.0,0.0,0.012883706,0.0,0.0,0.07382749,0.0,0.0,0.0,0.054044187,0.0,0.0,0.0,0.025283545,0.0698623,0.0,0.14922231,0.03172603,0.19452697,0.09725116,0.0,0.076090135,0.06399397,0.04018124
