wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.042432826,0.0,4.9019366e-10,0.004107382,0.017664762,0.015780624,0.08663797,3.0606287e-05,0.011989349,0.046479065,0.0,8.852732e-09,0.07316034,0.059613924,9.943821e-39,1.7523607e-05,0.0,4.820705e-22,3.53696e-40,0.0,6.214518e-17,0.17387418,5.8157434e-38,1.4143122e-18,0.0,6.0701364e-24,0.0,0.0,0.0,0.046593253,0.0,0.0,0.0,0.04506116,0.0,9.738311e-39,4.5418896e-13,0.022168366,0.14343293,0.19601607,0.057749547,0.024699014
0.04120355,0.0,9.9120205e-11,0.0033514246,0.017734028,0.016390372,0.08661673,1.2672427e-05,0.011735255,0.04517428,0.0,1.9966133e-09,0.07195198,0.060111873,5.853e-42,8.619217e-06,0.0,8.047754e-24,1.51e-43,0.0,3.3431234e-18,0.17063946,3.8866e-41,5.524683e-20,0.0,6.4255876e-26,0.0,0.0,0.0,0.04509066,0.0,0.0,0.0,0.0441972,0.0,4.364e-42,4.5916474e-14,0.01994147,0.14199726,0.19345722,0.057963233,0.024147905
0.04017953,0.0,1.7743225e-11,0.0026503738,0.017536212,0.01675385,0.08794582,4.8791658e-06,0.012174013,0.04450357,0.0,4.0210524e-10,0.07384617,0.05947527,1e-45,4.019058e-06,0.0,9.5998936e-26,0.0,0.0,1.4269977e-19,0.16740589,1.3e-44,1.6653566e-21,0.0,4.654772e-28,0.0,0.0,0.0,0.04714911,0.0,0.0,0.0,0.042929355,0.0,1e-45,3.8846697e-15,0.017971542,0.14027277,0.19032764,0.05849414,0.025961122
0.040146258,0.0,2.78464e-12,0.0020490985,0.017715065,0.016508305,0.08476096,1.7473475e-06,0.013172635,0.043325383,0.0,7.16684e-11,0.069321245,0.057676174,0.0,1.7702755e-06,0.0,7.927617e-28,0.0,0.0,4.7372836e-21,0.16422546,0.0,3.7860868e-23,0.0,2.2237035e-30,0.0,0.0,0.0,0.047489632,0.0,0.0,0.0,0.042149298,0.0,0.0,2.7100226e-16,0.015909204,0.13786294,0.1887178,0.05724612,0.02442991
0.04088589,0.0,3.7913222e-13,0.0015602859,0.016927801,0.016808562,0.08262432,5.789772e-07,0.0126776695,0.04326951,0.0,1.1195412e-11,0.069864936,0.057427205,0.0,7.333669e-07,0.0,4.3738403e-30,0.0,0.0,1.1963984e-22,0.16215125,0.0,6.32877e-25,0.0,6.717897e-33,0.0,0.0,0.0,0.048368566,0.0,0.0,0.0,0.04181298,0.0,0.0,1.5338787e-17,0.014236566,0.13745372,0.18687508,0.058569986,0.024920737
0.039689247,0.0,4.4270062e-14,0.0011560088,0.016521158,0.017197253,0.082143,1.7650488e-07,0.012665912,0.042689253,0.0,1.5166373e-12,0.07141232,0.057288777,0.0,2.8442543e-07,0.0,1.548722e-32,0.0,0.0,2.2430272e-24,0.1571197,0.0,7.561517e-27,0.0,1.2234118e-35,0.0,0.0,0.0,0.046416402,0.0,0.0,0.0,0.042692024,0.0,0.0,6.9197e-19,0.012495543,0.13648616,0.18432684,0.057412148,0.025082313
0.039248846,0.0,4.3781706e-15,0.00082944706,0.016664514,0.01786999,0.083836704,4.919496e-08,0.012080305,0.042324096,0.0,1.7613817e-13,0.06879809,0.057097413,0.0,1.027537e-07,0.0,3.36204e-35,0.0,0.0,3.03806e-26,0.1540342,0.0,6.25644e-29,0.0,1.2709679e-38,0.0,0.0,0.0,0.04576796,0.0,0.0,0.0,0.042280305,0.0,0.0,2.4398595e-20,0.010962604,0.13594352,0.18040328,0.057241034,0.023187174
0.038165532,0.0,3.6174244e-16,0.0005817801,0.01751874,0.018069023,0.08184638,1.2450198e-08,0.012602758,0.04123116,0.0,1.7318246e-14,0.06677602,0.05729978,0.0,3.439213e-08,0.0,4.2455353e-38,0.0,0.0,2.8839135e-28,0.15045585,0.0,3.4597587e-31,0.0,7.063e-42,0.0,0.0,0.0,0.045102086,0.0,0.0,0.0,0.041316647,0.0,0.0,6.580358e-22,0.009436008,0.13275814,0.17750685,0.056472633,0.022860298
0.037731983,0.0,2.4600141e-17,0.00039500376,0.01693204,0.018730192,0.08100696,2.8395575e-09,0.013737008,0.04003215,0.0,1.4219264e-15,0.066563666,0.0557249,0.0,1.0602146e-08,0.0,2.9342e-41,0.0,0.0,1.8544358e-30,0.14805058,0.0,1.228359e-33,0.0,1e-45,0.0,0.0,0.0,0.0469744,0.0,0.0,0.0,0.0408556,0.0,0.0,1.3254692e-23,0.008014898,0.13189751,0.17295334,0.057032175,0.024109492
0.038134627,0.0,1.3545423e-18,0.000258556,0.01630231,0.01792591,0.08079569,5.7888555e-10,0.01334518,0.040327292,0.0,9.6041684e-17,0.06660186,0.05537307,0.0,2.9911593e-09,0.0,1e-44,0.0,0.0,7.7735904e-33,0.14423408,0.0,2.6749404e-36,0.0,0.0,0.0,0.0,0.0,0.04473725,0.0,0.0,0.0,0.039615903,0.0,0.0,1.9418096e-25,0.006670237,0.12914476,0.17320824,0.057187025,0.024439484
0.03841365,0.0,5.931303e-20,0.00016438177,0.016378177,0.018362455,0.078133985,1.04556336e-10,0.0143521195,0.03951848,0.0,5.249467e-18,0.066999495,0.054136463,0.0,7.6701606e-10,0.0,0.0,0.0,0.0,2.0337156e-35,0.142392,0.0,3.390143e-39,0.0,0.0,0.0,0.0,0.0,0.043637443,0.0,0.0,0.0,0.038497843,0.0,0.0,2.0087274e-27,0.0056089484,0.12902012,0.16895376,0.054270856,0.023905529
0.037533782,0.0,2.0249442e-21,0.00010073167,0.016083643,0.018801967,0.07903733,1.6570566e-11,0.014853934,0.039511073,0.0,2.2803772e-19,0.06375138,0.055524778,0.0,1.7743852e-10,0.0,0.0,0.0,0.0,3.1591243e-38,0.14026868,0.0,2.353e-42,0.0,0.0,0.0,0.0,0.0,0.041616987,0.0,0.0,0.0,0.037979454,0.0,0.0,1.4194916e-29,0.0046092793,0.12678641,0.16721809,0.053974137,0.025238056
0.035591636,0.0,5.2733704e-23,5.940516e-05,0.016769912,0.019679314,0.07633635,2.2803556e-12,0.01577118,0.039373867,0.0,7.718026e-21,0.0667775,0.0526959,0.0,3.673302e-11,0.0,0.0,0.0,0.0,2.7506e-41,0.13901982,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,0.045267843,0.0,0.0,0.0,0.038963135,0.0,0.0,6.6015886e-32,0.0036994098,0.124027014,0.16354911,0.054290082,0.024081212
0.037307896,0.0,1.0225227e-24,3.366084e-05,0.015683232,0.020716451,0.0775078,2.6939586e-13,0.016381731,0.038554247,0.0,1.9910967e-22,0.066068925,0.05323595,0.0,6.7455863e-12,0.0,0.0,0.0,0.0,1.3e-44,0.13568439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04415199,0.0,0.0,0.0,0.03898001,0.0,0.0,1.9369387e-34,0.0029526819,0.12316582,0.16141574,0.05409718,0.023354856
0.035853308,0.0,1.4371292e-26,1.8272429e-05,0.016659195,0.021100497,0.07704016,2.6983588e-14,0.017290447,0.037456583,0.0,3.821408e-24,0.064317934,0.05438478,0.0,1.0884196e-12,0.0,0.0,0.0,0.0,0.0,0.1324302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04257471,0.0,0.0,0.0,0.038342375,0.0,0.0,3.4164571e-37,0.0023057722,0.122581586,0.15974821,0.052883502,0.021921054
0.036061775,0.0,1.4208201e-28,9.471749e-06,0.016234139,0.021412322,0.075850084,2.2606437e-15,0.017337326,0.03891801,0.0,5.311133e-26,0.06338101,0.053649843,0.0,1.5271644e-13,0.0,0.0,0.0,0.0,0.0,0.1311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04372184,0.0,0.0,0.0,0.03703833,0.0,0.0,3.42664e-40,0.0017563006,0.120946646,0.15710196,0.051898584,0.022392126
0.035947997,0.0,9.554698e-31,4.6750747e-06,0.015559038,0.022131883,0.0775163,1.5607667e-16,0.016985366,0.037449274,0.0,5.1870556e-28,0.06539944,0.053033758,0.0,1.842422e-14,0.0,0.0,0.0,0.0,0.0,0.13028148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04228698,0.0,0.0,0.0,0.03827904,0.0,0.0,1.84e-43,0.0013311056,0.120542295,0.1544085,0.053082556,0.022966744
0.036179222,0.0,4.2081364e-33,2.189052e-06,0.016061157,0.021284401,0.075157665,8.7368214e-18,0.018006615,0.037826747,0.0,3.4417403e-30,0.065648966,0.051237334,0.0,1.8878456e-15,0.0,0.0,0.0,0.0,0.0,0.12739778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043982126,0.0,0.0,0.0,0.036632486,0.0,0.0,0.0,0.000975741,0.11881989,0.15230337,0.055179354,0.023117423
0.035784483,0.0,1.1628266e-35,9.685942e-07,0.015173492,0.023259813,0.07376842,3.8951152e-19,0.020398617,0.037125327,0.0,1.493675e-32,0.06355569,0.052078683,0.0,1.6210249e-16,0.0,0.0,0.0,0.0,0.0,0.12492243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442729,0.0,0.0,0.0,0.035884045,0.0,0.0,0.0,0.0006989274,0.11652519,0.15133101,0.0535647,0.024186207
0.034396246,0.0,1.9194429e-38,4.032653e-07,0.01578831,0.02529252,0.073571615,1.3561384e-20,0.02149617,0.037970565,0.0,4.0609674e-35,0.063150674,0.052078817,0.0,1.1494423e-17,0.0,0.0,0.0,0.0,0.0,0.122809395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473488,0.0,0.0,0.0,0.03538812,0.0,0.0,0.0,0.0004930627,0.11708775,0.14746265,0.051189825,0.021302616
0.031913023,0.0,1.7885e-41,1.5725729e-07,0.01537036,0.02412482,0.07507904,3.6081705e-22,0.023543583,0.037267204,0.0,6.583914e-38,0.061324775,0.05166826,0.0,6.6233634e-19,0.0,0.0,0.0,0.0,0.0,0.120279245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044067025,0.0,0.0,0.0,0.0362933,0.0,0.0,0.0,0.00033621571,0.11486432,0.14605913,0.050159022,0.021419438
0.033664413,0.0,8e-45,5.7152132e-08,0.015429442,0.02556553,0.07331907,7.162191e-24,0.022285944,0.037364855,0.0,6.0131e-41,0.060006414,0.051035922,0.0,3.0472284e-20,0.0,0.0,0.0,0.0,0.0,0.12186579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041691966,0.0,0.0,0.0,0.03449889,0.0,0.0,0.0,0.00022320118,0.113712214,0.14550918,0.050369006,0.022662966
0.033810064,0.0,0.0,1.9253346e-08,0.015522363,0.024599588,0.071268186,1.0327771e-25,0.024617743,0.036202006,0.0,3e-44,0.06369991,0.05086076,0.0,1.097846e-21,0.0,0.0,0.0,0.0,0.0,0.11741078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04438729,0.0,0.0,0.0,0.034867175,0.0,0.0,0.0,0.0001436404,0.11306044,0.1447246,0.048053697,0.022897992
0.03365281,0.0,0.0,5.977159e-09,0.0157552,0.025812529,0.07090456,1.0501828e-27,0.024916088,0.03689357,0.0,0.0,0.05863235,0.05006109,0.0,3.031753e-23,0.0,0.0,0.0,0.0,0.0,0.118219435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045645516,0.0,0.0,0.0,0.035824638,0.0,0.0,0.0,8.963489e-05,0.11183062,0.1402792,0.048743486,0.023176622
0.034992423,0.0,0.0,1.6992263e-09,0.015981846,0.025641527,0.07163667,7.2838934e-30,0.026473416,0.036329526,0.0,0.0,0.06134332,0.049038,0.0,6.2673125e-25,0.0,0.0,0.0,0.0,0.0,0.11633643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04297147,0.0,0.0,0.0,0.035136353,0.0,0.0,0.0,5.3836146e-05,0.107519746,0.1424324,0.04580423,0.02188403
0.032622926,0.0,0.0,4.393435e-10,0.015678773,0.026962081,0.07172935,3.3190835e-32,0.026893886,0.035130877,0.0,0.0,0.061263744,0.050070394,0.0,9.447006e-27,0.0,0.0,0.0,0.0,0.0,0.114172004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044019163,0.0,0.0,0.0,0.036485773,0.0,0.0,0.0,3.1227522e-05,0.108348034,0.13890931,0.047433596,0.022543972
0.03198896,0.0,0.0,1.0254949e-10,0.015971677,0.027716435,0.07044644,9.5229294e-35,0.027481196,0.03489442,0.0,0.0,0.062214736,0.048456036,0.0,1.0083604e-28,0.0,0.0,0.0,0.0,0.0,0.11435611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04426937,0.0,0.0,0.0,0.03427335,0.0,0.0,0.0,1.7374503e-05,0.10598198,0.13899456,0.047567453,0.023288254
0.032975774,0.0,0.0,2.1436321e-11,0.015503996,0.026368663,0.07078555,1.638823e-37,0.02816846,0.03559064,0.0,0.0,0.061800364,0.05027058,0.0,7.375852e-31,0.0,0.0,0.0,0.0,0.0,0.11313186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04452934,0.0,0.0,0.0,0.035289098,0.0,0.0,0.0,9.257054e-06,0.10435568,0.13949819,0.049455546,0.023878904
0.0318219,0.0,0.0,3.9780458e-12,0.016210197,0.028195295,0.06987242,1.59948e-40,0.02928001,0.036115494,0.0,0.0,0.06184416,0.049001727,0.0,3.5633895e-33,0.0,0.0,0.0,0.0,0.0,0.110754214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044097226,0.0,0.0,0.0,0.034024477,0.0,0.0,0.0,4.7088474e-06,0.10667638,0.13734145,0.048538275,0.024052981
0.031882837,0.0,0.0,6.4920487e-13,0.015956424,0.030211862,0.07015112,8.3e-44,0.030939696,0.035853967,0.0,0.0,0.061020594,0.049554233,0.0,1.09049436e-35,0.0,0.0,0.0,0.0,0.0,0.111149006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045186006,0.0,0.0,0.0,0.0348744,0.0,0.0,0.0,2.2769552e-06,0.107326575,0.1358815,0.047423523,0.022584904
0.032546967,0.0,0.0,9.22183e-14,0.017157886,0.030884964,0.07038111,0.0,0.03167422,0.034773793,0.0,0.0,0.06412951,0.051189803,0.0,2.0155106e-38,0.0,0.0,0.0,0.0,0.0,0.1098085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045745943,0.0,0.0,0.0,0.03501516,0.0,0.0,0.0,1.0429628e-06,0.104843676,0.13661328,0.047608268,0.022988873
0.031277303,0.0,0.0,1.12748725e-14,0.016877677,0.030905556,0.07061736,0.0,0.03153455,0.034240812,0.0,0.0,0.061769843,0.050701622,0.0,2.1296e-41,0.0,0.0,0.0,0.0,0.0,0.10776826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045129623,0.0,0.0,0.0,0.03465331,0.0,0.0,0.0,4.5078366e-07,0.105566174,0.13397193,0.047556963,0.022709107
0.029684056,0.0,0.0,1.1721039e-15,0.017336044,0.03164352,0.07224091,0.0,0.031764556,0.033927076,0.0,0.0,0.06331803,0.049693644,0.0,1.3e-44,0.0,0.0,0.0,0.0,0.0,0.10749176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044121545,0.0,0.0,0.0,0.033452332,0.0,0.0,0.0,1.8298864e-07,0.103117324,0.13026765,0.04691192,0.022689221
0.029880635,0.0,0.0,1.0223398e-16,0.017674942,0.029915415,0.07158226,0.0,0.032951277,0.034357123,0.0,0.0,0.060064547,0.050210346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107955195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04388967,0.0,0.0,0.0,0.03429689,0.0,0.0,0.0,6.944931e-08,0.10181885,0.12956679,0.045094136,0.023103349
0.031016763,0.0,0.0,7.373556e-18,0.017390441,0.030578325,0.06969477,0.0,0.03229896,0.034533866,0.0,0.0,0.06340065,0.049639452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10703556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044253834,0.0,0.0,0.0,0.03472962,0.0,0.0,0.0,2.4512982e-08,0.10042694,0.12788878,0.0447958,0.02150567
0.031140821,0.0,0.0,4.3279977e-19,0.01733281,0.03157851,0.06839081,0.0,0.03363396,0.033711452,0.0,0.0,0.06337307,0.050401106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10549231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044603743,0.0,0.0,0.0,0.033082526,0.0,0.0,0.0,8.002094e-09,0.099398226,0.12844425,0.046233255,0.022648932
0.031029165,0.0,0.0,2.031545e-20,0.01708608,0.030590786,0.07085597,0.0,0.032339472,0.034101944,0.0,0.0,0.06160876,0.05046466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10476621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480307,0.0,0.0,0.0,0.033251204,0.0,0.0,0.0,2.4014324e-09,0.098761305,0.12708278,0.04597091,0.025198577
0.030471012,0.0,0.0,7.480646e-22,0.016612671,0.030980054,0.06984166,0.0,0.032385435,0.033486687,0.0,0.0,0.0614204,0.049458437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04469169,0.0,0.0,0.0,0.034174472,0.0,0.0,0.0,6.582075e-10,0.09814192,0.12490054,0.04407551,0.023417821
0.031139528,0.0,0.0,2.1154944e-23,0.01712573,0.032045476,0.06957711,0.0,0.033963937,0.031854935,0.0,0.0,0.060048833,0.047730755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102633685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045578077,0.0,0.0,0.0,0.033187386,0.0,0.0,0.0,1.636126e-10,0.09706265,0.12467976,0.045061015,0.023479126
0.0298156,0.0,0.0,4.488006e-25,0.01758102,0.03372689,0.069057494,0.0,0.033539873,0.03255732,0.0,0.0,0.06165703,0.047393136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102412805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045084942,0.0,0.0,0.0,0.033548158,0.0,0.0,0.0,3.6602336e-11,0.0964591,0.124664985,0.046068624,0.022543153
0.0310511,0.0,0.0,6.959196e-27,0.016625209,0.032787375,0.068280086,0.0,0.03367024,0.03181752,0.0,0.0,0.060937386,0.04925901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100204036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04409005,0.0,0.0,0.0,0.033409644,0.0,0.0,0.0,7.308644e-12,0.09765103,0.12230114,0.044925667,0.022488812
0.030358287,0.0,0.0,7.6618073e-29,0.017563235,0.03338115,0.06814556,0.0,0.033575583,0.03214601,0.0,0.0,0.05894856,0.04744615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10043359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04359692,0.0,0.0,0.0,0.034971923,0.0,0.0,0.0,1.2908945e-12,0.09678426,0.12111888,0.046383787,0.023328682
0.029698096,0.0,0.0,5.7979773e-31,0.017922511,0.032534838,0.06790912,0.0,0.03315174,0.032158803,0.0,0.0,0.062744305,0.04800019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09994479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042289943,0.0,0.0,0.0,0.033120073,0.0,0.0,0.0,1.9972062e-13,0.096187904,0.12054915,0.045895297,0.022333352
0.030025989,0.0,0.0,2.9076497e-33,0.01820627,0.032520268,0.06538442,0.0,0.03332906,0.031851016,0.0,0.0,0.060754485,0.04847608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098598026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04400918,0.0,0.0,0.0,0.0334065,0.0,0.0,0.0,2.6780275e-14,0.09543703,0.11954877,0.046634816,0.022293054
0.027686296,0.0,0.0,9.2721565e-36,0.018109422,0.034817036,0.06749782,0.0,0.034492172,0.03200346,0.0,0.0,0.060068868,0.048950076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09793285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04332118,0.0,0.0,0.0,0.032553148,0.0,0.0,0.0,3.0763468e-15,0.09388637,0.12023065,0.043607637,0.022333557
0.028331155,0.0,0.0,1.7936172e-38,0.017592363,0.03374283,0.067016065,0.0,0.032636795,0.03204671,0.0,0.0,0.061793864,0.046704233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09636096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044352226,0.0,0.0,0.0,0.03296662,0.0,0.0,0.0,2.9895165e-16,0.09331872,0.119826436,0.046018682,0.022610122
0.028531605,0.0,0.0,1.9936e-41,0.018118635,0.034118373,0.06560832,0.0,0.032960836,0.03153365,0.0,0.0,0.062885314,0.048158314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09571503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04419384,0.0,0.0,0.0,0.032398157,0.0,0.0,0.0,2.4239323e-17,0.0935391,0.11852152,0.045410275,0.022435134
0.030204594,0.0,0.0,1.3e-44,0.018107159,0.034383927,0.06713575,0.0,0.033366416,0.033179056,0.0,0.0,0.058232233,0.04715315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09479134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041832194,0.0,0.0,0.0,0.0321788,0.0,0.0,0.0,1.6152604e-18,0.09371668,0.1163308,0.043377228,0.022908052
0.030385641,0.0,0.0,0.0,0.018000308,0.034758803,0.06685351,0.0,0.034341503,0.03176323,0.0,0.0,0.059796568,0.047765065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09522436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043177593,0.0,0.0,0.0,0.031786937,0.0,0.0,0.0,8.701384e-20,0.09245238,0.11983176,0.044191077,0.02122657
0.029784359,0.0,0.0,0.0,0.018189285,0.03708708,0.06600735,0.0,0.03357711,0.031197183,0.0,0.0,0.06095855,0.04754157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09448094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04168675,0.0,0.0,0.0,0.032605186,0.0,0.0,0.0,3.7210995e-21,0.090486124,0.11918196,0.045134664,0.022700554
0.03031402,0.0,0.0,0.0,0.017051797,0.036053624,0.064905174,0.0,0.034962147,0.031741917,0.0,0.0,0.05900905,0.04848979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09347096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371022,0.0,0.0,0.0,0.031624038,0.0,0.0,0.0,1.2382568e-22,0.09017119,0.11696172,0.04472123,0.022273464
0.029360652,0.0,0.0,0.0,0.017506218,0.035067525,0.06613657,0.0,0.03202446,0.029288352,0.0,0.0,0.059969228,0.046812188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042682294,0.0,0.0,0.0,0.034599356,0.0,0.0,0.0,3.1363441e-24,0.09029502,0.1149279,0.045862127,0.021151
0.028432636,0.0,0.0,0.0,0.017851217,0.035562538,0.06526969,0.0,0.03294665,0.030713126,0.0,0.0,0.058807887,0.04698504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092713736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042318936,0.0,0.0,0.0,0.032047737,0.0,0.0,0.0,5.900635e-26,0.08897521,0.114809655,0.044131067,0.021922601
0.029909788,0.0,0.0,0.0,0.01802021,0.036793288,0.06448137,0.0,0.034454037,0.029766709,0.0,0.0,0.060322285,0.046960678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09130894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04324849,0.0,0.0,0.0,0.03259104,0.0,0.0,0.0,8.024998e-28,0.0887165,0.11340544,0.04282104,0.021161629
0.03044495,0.0,0.0,0.0,0.017630687,0.036295407,0.06404131,0.0,0.034741607,0.029811298,0.0,0.0,0.058698818,0.04651643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09339044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04451167,0.0,0.0,0.0,0.031578213,0.0,0.0,0.0,7.654277e-30,0.08751437,0.11169855,0.043791004,0.02411634
0.029749617,0.0,0.0,0.0,0.01745328,0.03677336,0.06636392,0.0,0.03371604,0.029659668,0.0,0.0,0.05804473,0.047255505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09193495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04147658,0.0,0.0,0.0,0.031638555,0.0,0.0,0.0,4.949074e-32,0.08745194,0.112040535,0.044913486,0.022144705
0.02853583,0.0,0.0,0.0,0.018493734,0.036641162,0.06511137,0.0,0.033535093,0.030135838,0.0,0.0,0.058410686,0.04688626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09154447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041670218,0.0,0.0,0.0,0.030910661,0.0,0.0,0.0,2.0877165e-34,0.0869433,0.11010412,0.04315796,0.02232252
0.028386977,0.0,0.0,0.0,0.017176563,0.03713279,0.06577626,0.0,0.035100687,0.029140303,0.0,0.0,0.061399426,0.047514025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04159522,0.0,0.0,0.0,0.03047892,0.0,0.0,0.0,5.5013242e-37,0.08581146,0.110313825,0.04389212,0.021775018
0.02905219,0.0,0.0,0.0,0.016738735,0.037847593,0.06611905,0.0,0.034508534,0.030497806,0.0,0.0,0.05969577,0.04648674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08935675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04209935,0.0,0.0,0.0,0.029683307,0.0,0.0,0.0,8.61608e-40,0.08652467,0.10935494,0.04359847,0.020753505
0.030416425,0.0,0.0,0.0,0.017775333,0.03745525,0.06468652,0.0,0.03628329,0.029009912,0.0,0.0,0.05706299,0.047042537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089646004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043312903,0.0,0.0,0.0,0.030006142,0.0,0.0,0.0,7.57e-43,0.08574769,0.10966091,0.04387827,0.021853
0.029160297,0.0,0.0,0.0,0.017665569,0.038110413,0.06498108,0.0,0.033778712,0.0287504,0.0,0.0,0.059262197,0.047386225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08906048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044161547,0.0,0.0,0.0,0.029867627,0.0,0.0,0.0,0.0,0.08454488,0.10945543,0.043968003,0.02097117
