wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.020908197,0.06364374,0.09369332,0.038733274,0.0,0.15058735,0.0070300754,0.0,0.039165936,0.0,0.0,0.0,0.0,0.0,0.26810005,0.0,0.0,0.0,0.0,0.33099928,0.0,0.0,0.00053616916,0.008070227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024459053,0.0,0.0,0.0,0.0,0.044822935,0.0
0.020195015,0.06272423,0.092109405,0.03833735,0.0,0.14974193,0.0067861606,0.0,0.039258976,0.0,0.0,0.0,0.0,0.0,0.26700798,0.0,0.0,0.0,0.0,0.3288782,0.0,0.0,0.00035678656,0.008217785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022511547,0.0,0.0,0.0,0.0,0.04358168,0.0
0.019992162,0.061520707,0.09084914,0.03817739,0.0,0.1482168,0.0065088645,0.0,0.038674176,0.0,0.0,0.0,0.0,0.0,0.26538882,0.0,0.0,0.0,0.0,0.32788688,0.0,0.0,0.00023112733,0.007972088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022622507,0.0,0.0,0.0,0.0,0.04382055,0.0
0.019991884,0.061285008,0.08959574,0.03740757,0.0,0.14879039,0.0064063,0.0,0.037629314,0.0,0.0,0.0,0.0,0.0,0.26538363,0.0,0.0,0.0,0.0,0.3257865,0.0,0.0,0.00014483662,0.007852635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021663541,0.0,0.0,0.0,0.0,0.043528013,0.0
0.02015326,0.060466878,0.087898985,0.038504224,0.0,0.1472891,0.0063257916,0.0,0.0377436,0.0,0.0,0.0,0.0,0.0,0.26400447,0.0,0.0,0.0,0.0,0.32433283,0.0,0.0,8.762447e-05,0.007823118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023093585,0.0,0.0,0.0,0.0,0.04261736,0.0
0.020430412,0.06010065,0.08651417,0.03775197,0.0,0.14668852,0.006288714,0.0,0.03696954,0.0,0.0,0.0,0.0,0.0,0.26238847,0.0,0.0,0.0,0.0,0.32297564,0.0,0.0,5.1098697e-05,0.00792199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022944055,0.0,0.0,0.0,0.0,0.043475527,0.0
0.019223556,0.05942127,0.08481643,0.037556622,0.0,0.14540349,0.0061200834,0.0,0.037535306,0.0,0.0,0.0,0.0,0.0,0.26142597,0.0,0.0,0.0,0.0,0.3209236,0.0,0.0,2.8618624e-05,0.008012474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022780687,0.0,0.0,0.0,0.0,0.043017317,0.0
0.019870546,0.058224566,0.0834567,0.03729549,0.0,0.14446267,0.0060923616,0.0,0.036871407,0.0,0.0,0.0,0.0,0.0,0.26016688,0.0,0.0,0.0,0.0,0.32010457,0.0,0.0,1.5359905e-05,0.007576452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022457074,0.0,0.0,0.0,0.0,0.04242643,0.0
0.019358998,0.057964645,0.0827261,0.037081663,0.0,0.14327343,0.0061467737,0.0,0.036119577,0.0,0.0,0.0,0.0,0.0,0.25918695,0.0,0.0,0.0,0.0,0.31853512,0.0,0.0,7.870329e-06,0.007856827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022693738,0.0,0.0,0.0,0.0,0.043552067,0.0
0.018682424,0.057061106,0.080516264,0.03699424,0.0,0.14247705,0.0058177356,0.0,0.036336157,0.0,0.0,0.0,0.0,0.0,0.2571772,0.0,0.0,0.0,0.0,0.3174637,0.0,0.0,3.8381118e-06,0.007496488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022494901,0.0,0.0,0.0,0.0,0.04105076,0.0
0.019219335,0.055235725,0.08018792,0.036281593,0.0,0.14199264,0.0057761045,0.0,0.036400028,0.0,0.0,0.0,0.0,0.0,0.25722536,0.0,0.0,0.0,0.0,0.31462312,0.0,0.0,1.7728662e-06,0.008018651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022183351,0.0,0.0,0.0,0.0,0.04255316,0.0
0.018180091,0.055481635,0.07893022,0.03708582,0.0,0.14152259,0.0057018553,0.0,0.035338,0.0,0.0,0.0,0.0,0.0,0.2561013,0.0,0.0,0.0,0.0,0.31334788,0.0,0.0,7.735729e-07,0.0074355802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022618873,0.0,0.0,0.0,0.0,0.041175082,0.0
0.017979909,0.054974534,0.07768018,0.03638427,0.0,0.14154445,0.0054125977,0.0,0.034624346,0.0,0.0,0.0,0.0,0.0,0.2537936,0.0,0.0,0.0,0.0,0.31232795,0.0,0.0,3.172339e-07,0.0076321587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02208196,0.0,0.0,0.0,0.0,0.04220237,0.0
0.017330416,0.05436445,0.07629009,0.037034646,0.0,0.1401096,0.0052275257,0.0,0.034917295,0.0,0.0,0.0,0.0,0.0,0.25265998,0.0,0.0,0.0,0.0,0.31041446,0.0,0.0,1.2170302e-07,0.008111956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021473104,0.0,0.0,0.0,0.0,0.042243913,0.0
0.018016458,0.0536286,0.075167865,0.03701811,0.0,0.13880365,0.0051772255,0.0,0.034156244,0.0,0.0,0.0,0.0,0.0,0.2518604,0.0,0.0,0.0,0.0,0.30915305,0.0,0.0,4.345603e-08,0.007473561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021126585,0.0,0.0,0.0,0.0,0.042062137,0.0
0.01764594,0.052698825,0.07425504,0.036914818,0.0,0.1378432,0.0052124825,0.0,0.034562875,0.0,0.0,0.0,0.0,0.0,0.2512729,0.0,0.0,0.0,0.0,0.3073571,0.0,0.0,1.436304e-08,0.0075855767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127676,0.0,0.0,0.0,0.0,0.0423296,0.0
0.017344968,0.052108888,0.07350024,0.037813347,0.0,0.13771121,0.005088726,0.0,0.03341669,0.0,0.0,0.0,0.0,0.0,0.25024697,0.0,0.0,0.0,0.0,0.30576432,0.0,0.0,4.368631e-09,0.0074500553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021341749,0.0,0.0,0.0,0.0,0.042114463,0.0
0.016962856,0.05210134,0.07196734,0.037441168,0.0,0.13701329,0.0048339767,0.0,0.0333521,0.0,0.0,0.0,0.0,0.0,0.24889314,0.0,0.0,0.0,0.0,0.30451345,0.0,0.0,1.2148873e-09,0.0073034507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020738626,0.0,0.0,0.0,0.0,0.040177245,0.0
0.01751854,0.05078006,0.070827484,0.03667175,0.0,0.13628373,0.004699594,0.0,0.032806784,0.0,0.0,0.0,0.0,0.0,0.24717085,0.0,0.0,0.0,0.0,0.30350068,0.0,0.0,3.0673608e-10,0.007394627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021427184,0.0,0.0,0.0,0.0,0.04032231,0.0
0.01668008,0.050448775,0.06996294,0.035162937,0.0,0.13556606,0.004567249,0.0,0.033207405,0.0,0.0,0.0,0.0,0.0,0.24683745,0.0,0.0,0.0,0.0,0.30195266,0.0,0.0,6.978435e-11,0.0071727927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022184402,0.0,0.0,0.0,0.0,0.041176893,0.0
0.016973684,0.050669115,0.06892755,0.035622716,0.0,0.13514246,0.0043659788,0.0,0.031899687,0.0,0.0,0.0,0.0,0.0,0.24554259,0.0,0.0,0.0,0.0,0.30024028,0.0,0.0,1.4189353e-11,0.00748019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02025354,0.0,0.0,0.0,0.0,0.040184766,0.0
0.016818263,0.04949944,0.067816705,0.036557037,0.0,0.13439341,0.0045649265,0.0,0.03202908,0.0,0.0,0.0,0.0,0.0,0.24407148,0.0,0.0,0.0,0.0,0.29949865,0.0,0.0,2.5557631e-12,0.007140249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021089382,0.0,0.0,0.0,0.0,0.040644765,0.0
0.016827796,0.04955566,0.06668505,0.03553517,0.0,0.13310069,0.004541055,0.0,0.031582497,0.0,0.0,0.0,0.0,0.0,0.24336654,0.0,0.0,0.0,0.0,0.29874253,0.0,0.0,4.0386485e-13,0.0074081635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020462634,0.0,0.0,0.0,0.0,0.041187566,0.0
0.016516281,0.049178425,0.06573657,0.035576858,0.0,0.13226491,0.004503622,0.0,0.031625245,0.0,0.0,0.0,0.0,0.0,0.24287295,0.0,0.0,0.0,0.0,0.29633367,0.0,0.0,5.5405445e-14,0.0072711306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021318933,0.0,0.0,0.0,0.0,0.04106159,0.0
0.016210092,0.048499532,0.06473637,0.035322137,0.0,0.13135433,0.0046198987,0.0,0.03136655,0.0,0.0,0.0,0.0,0.0,0.2412385,0.0,0.0,0.0,0.0,0.29503378,0.0,0.0,6.5238427e-15,0.007136843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020661544,0.0,0.0,0.0,0.0,0.040402338,0.0
0.016186664,0.04813186,0.06441854,0.03482938,0.0,0.13226756,0.0042772903,0.0,0.031094931,0.0,0.0,0.0,0.0,0.0,0.24083123,0.0,0.0,0.0,0.0,0.29280972,0.0,0.0,6.511452e-16,0.0073907543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020890044,0.0,0.0,0.0,0.0,0.04072239,0.0
0.016033467,0.047782484,0.06299255,0.034679994,0.0,0.13088581,0.003951671,0.0,0.03033153,0.0,0.0,0.0,0.0,0.0,0.2394159,0.0,0.0,0.0,0.0,0.29247087,0.0,0.0,5.4346137e-17,0.007041435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020620862,0.0,0.0,0.0,0.0,0.039784174,0.0
0.016308334,0.047007572,0.06205389,0.034749307,0.0,0.13015254,0.0040512513,0.0,0.030620687,0.0,0.0,0.0,0.0,0.0,0.23889478,0.0,0.0,0.0,0.0,0.29079503,0.0,0.0,3.7369257e-18,0.0067748013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02053408,0.0,0.0,0.0,0.0,0.041265316,0.0
0.01613193,0.046611317,0.061184302,0.03452613,0.0,0.12960888,0.004089711,0.0,0.030435098,0.0,0.0,0.0,0.0,0.0,0.23783496,0.0,0.0,0.0,0.0,0.28956974,0.0,0.0,2.0827547e-19,0.007349114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020291813,0.0,0.0,0.0,0.0,0.03845708,0.0
0.016239729,0.046495177,0.060058583,0.034191042,0.0,0.12844813,0.003792472,0.0,0.030400729,0.0,0.0,0.0,0.0,0.0,0.23705816,0.0,0.0,0.0,0.0,0.28882933,0.0,0.0,9.242051e-21,0.0067465203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019526659,0.0,0.0,0.0,0.0,0.040134437,0.0
0.01591925,0.045993563,0.05972382,0.034706652,0.0,0.12790973,0.003538873,0.0,0.030078178,0.0,0.0,0.0,0.0,0.0,0.23595381,0.0,0.0,0.0,0.0,0.28783795,0.0,0.0,3.2015043e-22,0.007189938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019510934,0.0,0.0,0.0,0.0,0.039669473,0.0
0.01536438,0.04541829,0.059377648,0.034729708,0.0,0.12760103,0.00365678,0.0,0.029578375,0.0,0.0,0.0,0.0,0.0,0.23559198,0.0,0.0,0.0,0.0,0.28582022,0.0,0.0,8.471456e-24,0.0071240566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021320067,0.0,0.0,0.0,0.0,0.03900336,0.0
0.015050638,0.04541222,0.057929564,0.034680527,0.0,0.12740457,0.0035807618,0.0,0.028972544,0.0,0.0,0.0,0.0,0.0,0.23478755,0.0,0.0,0.0,0.0,0.28554982,0.0,0.0,1.6716198e-25,0.0071808877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019602014,0.0,0.0,0.0,0.0,0.03843714,0.0
0.015720598,0.04519305,0.05687628,0.033955585,0.0,0.12702088,0.0035534734,0.0,0.029214093,0.0,0.0,0.0,0.0,0.0,0.2335342,0.0,0.0,0.0,0.0,0.2836168,0.0,0.0,2.3949407e-27,0.006941386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020008517,0.0,0.0,0.0,0.0,0.038347334,0.0
0.015311043,0.045378283,0.056042627,0.034661174,0.0,0.12697643,0.003409693,0.0,0.028699404,0.0,0.0,0.0,0.0,0.0,0.23237622,0.0,0.0,0.0,0.0,0.28234223,0.0,0.0,2.4182306e-29,0.006790017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019516988,0.0,0.0,0.0,0.0,0.038646117,0.0
0.014769124,0.044889234,0.05563459,0.03377702,0.0,0.12593466,0.0032522061,0.0,0.027935509,0.0,0.0,0.0,0.0,0.0,0.23179072,0.0,0.0,0.0,0.0,0.28156152,0.0,0.0,1.6643944e-31,0.0065589137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950734,0.0,0.0,0.0,0.0,0.037654646,0.0
0.014944287,0.043735776,0.054816402,0.033609,0.0,0.1254304,0.0030680068,0.0,0.028421434,0.0,0.0,0.0,0.0,0.0,0.23119842,0.0,0.0,0.0,0.0,0.27996546,0.0,0.0,7.520564e-34,0.0066069686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019624148,0.0,0.0,0.0,0.0,0.036721334,0.0
0.014526492,0.04376253,0.054353043,0.033411384,0.0,0.12544121,0.0028839167,0.0,0.027617034,0.0,0.0,0.0,0.0,0.0,0.23006973,0.0,0.0,0.0,0.0,0.27875474,0.0,0.0,2.1378477e-36,0.006870112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019408748,0.0,0.0,0.0,0.0,0.037296835,0.0
0.014777039,0.044224754,0.05336828,0.03327229,0.0,0.12421865,0.002905695,0.0,0.027420789,0.0,0.0,0.0,0.0,0.0,0.22926112,0.0,0.0,0.0,0.0,0.2778932,0.0,0.0,3.641584e-39,0.006672233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019111501,0.0,0.0,0.0,0.0,0.038034655,0.0
0.014402375,0.044376343,0.05266396,0.033109266,0.0,0.12337884,0.0029138944,0.0,0.02779781,0.0,0.0,0.0,0.0,0.0,0.22835262,0.0,0.0,0.0,0.0,0.2768266,0.0,0.0,3.514e-42,0.007018167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019585917,0.0,0.0,0.0,0.0,0.037262056,0.0
0.014503514,0.04338364,0.05176203,0.033162396,0.0,0.123192064,0.002817327,0.0,0.027247611,0.0,0.0,0.0,0.0,0.0,0.22733523,0.0,0.0,0.0,0.0,0.27537608,0.0,0.0,1e-45,0.0068558566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019120822,0.0,0.0,0.0,0.0,0.038157687,0.0
0.014069369,0.043268982,0.051901486,0.0330334,0.0,0.12300285,0.0028240257,0.0,0.027498651,0.0,0.0,0.0,0.0,0.0,0.22703426,0.0,0.0,0.0,0.0,0.2738655,0.0,0.0,0.0,0.0063668694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01882636,0.0,0.0,0.0,0.0,0.03828928,0.0
0.014969728,0.04264783,0.050860785,0.033428915,0.0,0.1224084,0.0025684196,0.0,0.02676802,0.0,0.0,0.0,0.0,0.0,0.22633696,0.0,0.0,0.0,0.0,0.2733571,0.0,0.0,0.0,0.006485748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018923359,0.0,0.0,0.0,0.0,0.039375275,0.0
0.01402622,0.042604238,0.05025895,0.033151984,0.0,0.12220102,0.0024376863,0.0,0.026858646,0.0,0.0,0.0,0.0,0.0,0.22540444,0.0,0.0,0.0,0.0,0.27237216,0.0,0.0,0.0,0.0069016046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518219,0.0,0.0,0.0,0.0,0.03736596,0.0
0.014752823,0.04217019,0.049549807,0.03359377,0.0,0.12139489,0.0024827025,0.0,0.026440678,0.0,0.0,0.0,0.0,0.0,0.22439834,0.0,0.0,0.0,0.0,0.2714555,0.0,0.0,0.0,0.006608838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018957676,0.0,0.0,0.0,0.0,0.038714107,0.0
0.0146014355,0.04254758,0.048569918,0.03296193,0.0,0.11998627,0.002543692,0.0,0.026726231,0.0,0.0,0.0,0.0,0.0,0.22383477,0.0,0.0,0.0,0.0,0.27040425,0.0,0.0,0.0,0.0068531074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202235,0.0,0.0,0.0,0.0,0.037649103,0.0
0.014670697,0.04225474,0.04831106,0.03246662,0.0,0.12000681,0.002326027,0.0,0.02656454,0.0,0.0,0.0,0.0,0.0,0.22305642,0.0,0.0,0.0,0.0,0.26953655,0.0,0.0,0.0,0.006810703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019603463,0.0,0.0,0.0,0.0,0.03872669,0.0
0.01433035,0.041800346,0.047703743,0.032598652,0.0,0.119983464,0.0022009148,0.0,0.02571307,0.0,0.0,0.0,0.0,0.0,0.22211544,0.0,0.0,0.0,0.0,0.2684728,0.0,0.0,0.0,0.006899429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018438322,0.0,0.0,0.0,0.0,0.03815345,0.0
0.014112283,0.041546926,0.047201745,0.03213108,0.0,0.11917819,0.0020404593,0.0,0.026122505,0.0,0.0,0.0,0.0,0.0,0.22119404,0.0,0.0,0.0,0.0,0.2672588,0.0,0.0,0.0,0.0070032626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019140635,0.0,0.0,0.0,0.0,0.037981685,0.0
0.014257215,0.041413415,0.046989102,0.03257823,0.0,0.11943673,0.0018964629,0.0,0.026215691,0.0,0.0,0.0,0.0,0.0,0.22106792,0.0,0.0,0.0,0.0,0.26568636,0.0,0.0,0.0,0.0066208355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019826984,0.0,0.0,0.0,0.0,0.038257286,0.0
0.013823232,0.040694162,0.04618452,0.032306004,0.0,0.118961126,0.0018265765,0.0,0.025311312,0.0,0.0,0.0,0.0,0.0,0.21972401,0.0,0.0,0.0,0.0,0.2645259,0.0,0.0,0.0,0.006542942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009357,0.0,0.0,0.0,0.0,0.037589196,0.0
0.014196734,0.040815853,0.0457303,0.031786673,0.0,0.11778301,0.0016356339,0.0,0.025362395,0.0,0.0,0.0,0.0,0.0,0.21909988,0.0,0.0,0.0,0.0,0.26375493,0.0,0.0,0.0,0.006936691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01929124,0.0,0.0,0.0,0.0,0.037638158,0.0
0.013677766,0.040385306,0.04538196,0.032330487,0.0,0.11732293,0.0015180727,0.0,0.025545731,0.0,0.0,0.0,0.0,0.0,0.21893272,0.0,0.0,0.0,0.0,0.26286116,0.0,0.0,0.0,0.006612309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019036105,0.0,0.0,0.0,0.0,0.03789438,0.0
0.013626669,0.040721133,0.044552214,0.03178521,0.0,0.11742868,0.0014640432,0.0,0.024928676,0.0,0.0,0.0,0.0,0.0,0.21819352,0.0,0.0,0.0,0.0,0.2614259,0.0,0.0,0.0,0.006989729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019259501,0.0,0.0,0.0,0.0,0.03833048,0.0
0.01402836,0.040331636,0.04405985,0.03252014,0.0,0.11719919,0.0012680484,0.0,0.024636654,0.0,0.0,0.0,0.0,0.0,0.21709627,0.0,0.0,0.0,0.0,0.26064676,0.0,0.0,0.0,0.0060546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019528149,0.0,0.0,0.0,0.0,0.038097363,0.0
0.014478075,0.03919656,0.04298435,0.03115098,0.0,0.11652298,0.0010402112,0.0,0.025119014,0.0,0.0,0.0,0.0,0.0,0.21567576,0.0,0.0,0.0,0.0,0.26026776,0.0,0.0,0.0,0.006848003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019258969,0.0,0.0,0.0,0.0,0.037306126,0.0
0.013489104,0.039258067,0.042991243,0.031618647,0.0,0.1164764,0.0008411576,0.0,0.024512632,0.0,0.0,0.0,0.0,0.0,0.21544407,0.0,0.0,0.0,0.0,0.25852117,0.0,0.0,0.0,0.0065173274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018683266,0.0,0.0,0.0,0.0,0.038202282,0.0
0.014550296,0.039063573,0.042185444,0.03191532,0.0,0.115584075,0.00066592277,0.0,0.024700085,0.0,0.0,0.0,0.0,0.0,0.2151976,0.0,0.0,0.0,0.0,0.25794393,0.0,0.0,0.0,0.006148114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019121692,0.0,0.0,0.0,0.0,0.037667114,0.0
0.013200741,0.039764464,0.042087197,0.031749375,0.0,0.11598038,0.00048276008,0.0,0.024513522,0.0,0.0,0.0,0.0,0.0,0.21480067,0.0,0.0,0.0,0.0,0.25708848,0.0,0.0,0.0,0.0062082186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018738037,0.0,0.0,0.0,0.0,0.037514653,0.0
0.013381654,0.039353613,0.04163169,0.03165881,0.0,0.11602112,0.0003371842,0.0,0.024624385,0.0,0.0,0.0,0.0,0.0,0.21453948,0.0,0.0,0.0,0.0,0.2557486,0.0,0.0,0.0,0.0062294253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018268712,0.0,0.0,0.0,0.0,0.037403278,0.0
0.013431005,0.039378174,0.04126189,0.03149744,0.0,0.114482224,0.0002159028,0.0,0.024428759,0.0,0.0,0.0,0.0,0.0,0.21431285,0.0,0.0,0.0,0.0,0.25553116,0.0,0.0,0.0,0.0063648727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893414,0.0,0.0,0.0,0.0,0.03721679,0.0
0.013883158,0.039063316,0.041041207,0.031247145,0.0,0.11461533,0.00012993583,0.0,0.02358697,0.0,0.0,0.0,0.0,0.0,0.2133781,0.0,0.0,0.0,0.0,0.25531211,0.0,0.0,0.0,0.0062292027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018515194,0.0,0.0,0.0,0.0,0.038439266,0.0
0.013114449,0.038368445,0.04063243,0.030860646,0.0,0.11440475,7.418868e-05,0.0,0.024144553,0.0,0.0,0.0,0.0,0.0,0.21240504,0.0,0.0,0.0,0.0,0.25447345,0.0,0.0,0.0,0.006615857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018466294,0.0,0.0,0.0,0.0,0.037347708,0.0
0.013856883,0.039014596,0.039839372,0.031452674,0.0,0.113903575,3.9749197e-05,0.0,0.024496755,0.0,0.0,0.0,0.0,0.0,0.21216068,0.0,0.0,0.0,0.0,0.25336364,0.0,0.0,0.0,0.0063361716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018472789,0.0,0.0,0.0,0.0,0.037173964,0.0
0.013179918,0.038482085,0.039684825,0.03145799,0.0,0.11411187,2.0347528e-05,0.0,0.02341431,0.0,0.0,0.0,0.0,0.0,0.21110445,0.0,0.0,0.0,0.0,0.25172237,0.0,0.0,0.0,0.00669529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019375298,0.0,0.0,0.0,0.0,0.037380517,0.0
0.013651425,0.038699754,0.0391403,0.031379767,0.0,0.114186585,9.8685305e-06,0.0,0.02359364,0.0,0.0,0.0,0.0,0.0,0.21063477,0.0,0.0,0.0,0.0,0.2508374,0.0,0.0,0.0,0.0061199423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018922921,0.0,0.0,0.0,0.0,0.03833455,0.0
