area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
0.0,0.0,0.0,0.0,3.1042211e-35,0.0,0.0,0.0,1.1399962e-18,0.056271147,1.2391694e-19,8.975758e-24,0.079490885,2.7619423e-08,0.0,0.0,3.1065013e-16,0.13056888,0.014226143,0.51180196,0.1294271,0.0,0.0,0.0,1.3762267e-08,0.031570844,0.2246972,0.11056806,0.0,1.107e-42,0.0,1.423e-41,0.15841848,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.9323783e-38,0.0,0.0,0.0,4.8373096e-20,0.055763718,4.3335124e-21,1.4396275e-25,0.07901557,7.8186355e-09,0.0,0.0,2.0560069e-17,0.13174738,0.0121586,0.50537384,0.12682787,0.0,0.0,0.0,3.4918086e-09,0.030237215,0.22422856,0.10789703,0.0,0.0,0.0,6e-45,0.15948145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.404e-41,0.0,0.0,0.0,1.595945e-21,0.055022467,1.1584607e-22,1.6443833e-27,0.080485314,2.0122461e-09,0.0,0.0,1.0992759e-18,0.13234022,0.009995352,0.5003762,0.12532711,0.0,0.0,0.0,7.9858287e-10,0.030642353,0.21738067,0.10746915,0.0,0.0,0.0,0.0,0.15673333,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.1e-44,0.0,0.0,0.0,4.0043163e-23,0.053669706,2.3112627e-24,1.2953889e-29,0.079407394,4.6734233e-10,0.0,0.0,4.6623883e-20,0.13208926,0.008185981,0.49672925,0.123053186,0.0,0.0,0.0,1.6329067e-10,0.029788846,0.21772826,0.105754435,0.0,0.0,0.0,0.0,0.15493105,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455674e-25,0.05324785,3.3510947e-26,6.7885604e-32,0.07746505,9.716081e-11,0.0,0.0,1.5375013e-21,0.13354121,0.0066151125,0.49352098,0.121046826,0.0,0.0,0.0,2.9588946e-11,0.029631948,0.21262555,0.10372037,0.0,0.0,0.0,0.0,0.15477383,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024395e-26,0.053048007,3.4277918e-28,2.2720646e-34,0.07896752,1.7924606e-11,0.0,0.0,3.855789e-23,0.13306397,0.0051999185,0.48862883,0.11849516,0.0,0.0,0.0,4.705964e-12,0.029394817,0.20786461,0.10117114,0.0,0.0,0.0,0.0,0.15281829,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.441303e-29,0.051944256,2.392764e-30,4.635994e-37,0.07914683,2.906588e-12,0.0,0.0,7.175472e-25,0.13384254,0.0040119532,0.48471448,0.116819754,0.0,0.0,0.0,6.500937e-13,0.028852416,0.20479766,0.09971625,0.0,0.0,0.0,0.0,0.1507609,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02001e-31,0.052249774,1.0979707e-32,5.46686e-40,0.07879098,4.100207e-13,0.0,0.0,9.6425265e-27,0.13234933,0.0030457138,0.47983417,0.115355805,0.0,0.0,0.0,7.7120364e-14,0.027878864,0.20406951,0.096156076,0.0,0.0,0.0,0.0,0.14936468,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500623e-33,0.05009892,3.1744133e-35,3.5e-43,0.07917792,4.975458e-14,0.0,0.0,9.076555e-29,0.13177377,0.0022442664,0.4755228,0.11291357,0.0,0.0,0.0,7.759593e-15,0.028694894,0.19938582,0.09725889,0.0,0.0,0.0,0.0,0.14708154,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.477677e-36,0.049661,5.5090014e-38,0.0,0.07610889,5.1302956e-15,0.0,0.0,5.783996e-31,0.13408734,0.0016290137,0.47011697,0.111009985,0.0,0.0,0.0,6.5328295e-16,0.02797025,0.19830246,0.09562273,0.0,0.0,0.0,0.0,0.1465228,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954108e-39,0.0489407,5.427e-41,0.0,0.07933472,4.4353303e-16,0.0,0.0,2.4010651e-33,0.1348998,0.00114809,0.46516082,0.109910056,0.0,0.0,0.0,4.5344225e-17,0.027253723,0.1955107,0.0938697,0.0,0.0,0.0,0.0,0.14538836,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.565e-42,0.048617456,2.8e-44,0.0,0.07756894,3.1683453e-17,0.0,0.0,6.215551e-36,0.13387445,0.00078612496,0.460695,0.10941281,0.0,0.0,0.0,2.5530152e-18,0.027708167,0.19073045,0.0941069,0.0,0.0,0.0,0.0,0.14528392,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-45,0.04751155,0.0,0.0,0.07832055,1.8403724e-18,0.0,0.0,9.544317e-39,0.13457178,0.0005207451,0.45759654,0.110036634,0.0,0.0,0.0,1.1454037e-19,0.027548017,0.18781756,0.093340665,0.0,0.0,0.0,0.0,0.14267153,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04865913,0.0,0.0,0.07570143,8.541085e-20,0.0,0.0,8.206e-42,0.13586552,0.00033437798,0.45391014,0.106111474,0.0,0.0,0.0,4.0153556e-21,0.02734219,0.18644197,0.09089569,0.0,0.0,0.0,0.0,0.14112961,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046360176,0.0,0.0,0.076703236,3.1064192e-21,0.0,0.0,4e-45,0.13458812,0.00020726644,0.44773403,0.10784394,0.0,0.0,0.0,1.0763573e-22,0.026903478,0.18493703,0.089047976,0.0,0.0,0.0,0.0,0.13957195,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046299525,0.0,0.0,0.07612777,8.667355e-23,0.0,0.0,0.0,0.1350772,0.0001241176,0.44314554,0.10603981,0.0,0.0,0.0,2.1540876e-24,0.026887009,0.18308654,0.08840115,0.0,0.0,0.0,0.0,0.13861138,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648392,0.0,0.0,0.07600941,1.811974e-24,0.0,0.0,0.0,0.13510376,7.1445116e-05,0.44025204,0.10327804,0.0,0.0,0.0,3.1340208e-26,0.026700009,0.18246715,0.087104775,0.0,0.0,0.0,0.0,0.13840687,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046606548,0.0,0.0,0.07565016,2.76497e-26,0.0,0.0,0.0,0.13613561,3.941601e-05,0.4363011,0.10262594,0.0,0.0,0.0,3.2181558e-28,0.026659401,0.17904352,0.086285196,0.0,0.0,0.0,0.0,0.1359118,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044930298,0.0,0.0,0.07754707,2.9911524e-28,0.0,0.0,0.0,0.13431865,2.0803802e-05,0.43259677,0.10154437,0.0,0.0,0.0,2.2561316e-30,0.026114916,0.1781842,0.08602676,0.0,0.0,0.0,0.0,0.13519463,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044222083,0.0,0.0,0.076216824,2.2203508e-30,0.0,0.0,0.0,0.13427565,1.04616765e-05,0.42884684,0.10000142,0.0,0.0,0.0,1.04026945e-32,0.025992407,0.17844275,0.0855662,0.0,0.0,0.0,0.0,0.1333011,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043836206,0.0,0.0,0.077120654,1.09016624e-32,0.0,0.0,0.0,0.13187099,4.998455e-06,0.4269136,0.098244466,0.0,0.0,0.0,3.0238278e-35,0.025586287,0.17513688,0.0836898,0.0,0.0,0.0,0.0,0.13276757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437201,0.0,0.0,0.07898098,3.3961955e-35,0.0,0.0,0.0,0.13288246,2.259631e-06,0.42410198,0.09778969,0.0,0.0,0.0,5.279413e-38,0.02631985,0.17122981,0.08383118,0.0,0.0,0.0,0.0,0.13174042,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044276286,0.0,0.0,0.07678067,6.4020775e-38,0.0,0.0,0.0,0.13389598,9.627364e-07,0.4200297,0.09686691,0.0,0.0,0.0,5.2361e-41,0.026233418,0.1702924,0.082489714,0.0,0.0,0.0,0.0,0.13077322,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044278648,0.0,0.0,0.07994574,6.9144e-41,0.0,0.0,0.0,0.13259324,3.8481028e-07,0.41587272,0.09682881,0.0,0.0,0.0,2.8e-44,0.025320856,0.17052379,0.08124443,0.0,0.0,0.0,0.0,0.12867457,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043494754,0.0,0.0,0.07853785,4e-44,0.0,0.0,0.0,0.13420926,1.4362135e-07,0.41195625,0.09547767,0.0,0.0,0.0,0.0,0.02509056,0.16642123,0.080480285,0.0,0.0,0.0,0.0,0.12930174,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043246187,0.0,0.0,0.07737879,0.0,0.0,0.0,0.0,0.13313071,4.978626e-08,0.4089775,0.09567554,0.0,0.0,0.0,0.0,0.024611538,0.16383696,0.08033898,0.0,0.0,0.0,0.0,0.12859838,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04279595,0.0,0.0,0.078368545,0.0,0.0,0.0,0.0,0.13382757,1.593883e-08,0.40553793,0.093481824,0.0,0.0,0.0,0.0,0.024049852,0.16356914,0.07960498,0.0,0.0,0.0,0.0,0.12658474,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042084362,0.0,0.0,0.0787058,0.0,0.0,0.0,0.0,0.13135755,4.6839226e-09,0.40451267,0.092039816,0.0,0.0,0.0,0.0,0.024596147,0.16200553,0.07780997,0.0,0.0,0.0,0.0,0.12582947,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041397803,0.0,0.0,0.07677836,0.0,0.0,0.0,0.0,0.13357466,1.2551061e-09,0.39962614,0.09123705,0.0,0.0,0.0,0.0,0.02413748,0.16111301,0.07884341,0.0,0.0,0.0,0.0,0.12457571,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04229386,0.0,0.0,0.080759175,0.0,0.0,0.0,0.0,0.133914,3.0446962e-10,0.396716,0.09143461,0.0,0.0,0.0,0.0,0.024275597,0.15974188,0.07695834,0.0,0.0,0.0,0.0,0.123236254,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041847162,0.0,0.0,0.07940905,0.0,0.0,0.0,0.0,0.13298899,6.6345554e-11,0.39331278,0.08917227,0.0,0.0,0.0,0.0,0.023435177,0.16036837,0.07596548,0.0,0.0,0.0,0.0,0.122625925,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042073436,0.0,0.0,0.07944797,0.0,0.0,0.0,0.0,0.13228646,1.2876983e-11,0.39396375,0.08875818,0.0,0.0,0.0,0.0,0.023523642,0.15666576,0.0753266,0.0,0.0,0.0,0.0,0.120585635,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040965967,0.0,0.0,0.0786049,0.0,0.0,0.0,0.0,0.13126151,2.2057803e-12,0.3888785,0.08901307,0.0,0.0,0.0,0.0,0.023699006,0.15584867,0.07551999,0.0,0.0,0.0,0.0,0.12061012,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040718373,0.0,0.0,0.078944504,0.0,0.0,0.0,0.0,0.13281895,3.3015927e-13,0.38601413,0.087816246,0.0,0.0,0.0,0.0,0.02340456,0.15373717,0.074531615,0.0,0.0,0.0,0.0,0.12005563,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039834764,0.0,0.0,0.07693749,0.0,0.0,0.0,0.0,0.13298298,4.2715275e-14,0.3836169,0.08620181,0.0,0.0,0.0,0.0,0.022177916,0.15360369,0.07459962,0.0,0.0,0.0,0.0,0.12019084,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04061073,0.0,0.0,0.07686595,0.0,0.0,0.0,0.0,0.13254526,4.7207276e-15,0.381723,0.085630834,0.0,0.0,0.0,0.0,0.02284906,0.15016177,0.07337405,0.0,0.0,0.0,0.0,0.11914578,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039863206,0.0,0.0,0.079724595,0.0,0.0,0.0,0.0,0.1319366,4.399454e-16,0.37656638,0.086525515,0.0,0.0,0.0,0.0,0.022278558,0.1493276,0.07232558,0.0,0.0,0.0,0.0,0.1183959,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04045174,0.0,0.0,0.07609827,0.0,0.0,0.0,0.0,0.1293134,3.4090753e-17,0.37443647,0.083684355,0.0,0.0,0.0,0.0,0.022661956,0.14979431,0.07226762,0.0,0.0,0.0,0.0,0.11766041,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039507277,0.0,0.0,0.077104695,0.0,0.0,0.0,0.0,0.1321188,2.1628498e-18,0.3702611,0.085002966,0.0,0.0,0.0,0.0,0.022313008,0.14760894,0.07174048,0.0,0.0,0.0,0.0,0.11595873,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039326165,0.0,0.0,0.07684469,0.0,0.0,0.0,0.0,0.13102192,1.1046552e-19,0.36953864,0.08322141,0.0,0.0,0.0,0.0,0.022306496,0.14752205,0.07062406,0.0,0.0,0.0,0.0,0.11540942,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038611744,0.0,0.0,0.07757702,0.0,0.0,0.0,0.0,0.13078298,4.4583246e-21,0.3651062,0.08295529,0.0,0.0,0.0,0.0,0.021564258,0.14369528,0.07119448,0.0,0.0,0.0,0.0,0.115166545,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039041623,0.0,0.0,0.078921184,0.0,0.0,0.0,0.0,0.13050556,1.3930791e-22,0.36401063,0.082085505,0.0,0.0,0.0,0.0,0.021738004,0.14458533,0.06894069,0.0,0.0,0.0,0.0,0.11420538,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038426135,0.0,0.0,0.07756955,0.0,0.0,0.0,0.0,0.13070808,3.2947634e-24,0.3618246,0.0814274,0.0,0.0,0.0,0.0,0.021122655,0.1430095,0.06864674,0.0,0.0,0.0,0.0,0.11208767,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03779795,0.0,0.0,0.07632189,0.0,0.0,0.0,0.0,0.12836967,5.752257e-26,0.3583577,0.08060467,0.0,0.0,0.0,0.0,0.021054853,0.14249557,0.06841528,0.0,0.0,0.0,0.0,0.11325379,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03787547,0.0,0.0,0.07616881,0.0,0.0,0.0,0.0,0.12722908,7.2097207e-28,0.35661435,0.0799572,0.0,0.0,0.0,0.0,0.021301327,0.13931191,0.06712647,0.0,0.0,0.0,0.0,0.11192201,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368548,0.0,0.0,0.07708143,0.0,0.0,0.0,0.0,0.12658761,6.2885626e-30,0.35217375,0.08067284,0.0,0.0,0.0,0.0,0.02053477,0.14002566,0.06617523,0.0,0.0,0.0,0.0,0.10944697,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03775085,0.0,0.0,0.07504953,0.0,0.0,0.0,0.0,0.12562227,3.6860802e-32,0.35007945,0.08052764,0.0,0.0,0.0,0.0,0.020779781,0.13610986,0.06664406,0.0,0.0,0.0,0.0,0.109114215,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036471013,0.0,0.0,0.07775596,0.0,0.0,0.0,0.0,0.12687595,1.3958139e-34,0.34661418,0.07975466,0.0,0.0,0.0,0.0,0.020337917,0.13811238,0.06628813,0.0,0.0,0.0,0.0,0.10785889,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036573052,0.0,0.0,0.07637841,0.0,0.0,0.0,0.0,0.12788898,3.264823e-37,0.34608522,0.07857458,0.0,0.0,0.0,0.0,0.020634936,0.13876961,0.06533523,0.0,0.0,0.0,0.0,0.107368775,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036958072,0.0,0.0,0.07726166,0.0,0.0,0.0,0.0,0.12419187,4.48047e-40,0.34244776,0.07861466,0.0,0.0,0.0,0.0,0.02050258,0.1358833,0.06400917,0.0,0.0,0.0,0.0,0.10850419,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03673945,0.0,0.0,0.07465804,0.0,0.0,0.0,0.0,0.12637293,3.4e-43,0.34212995,0.07673024,0.0,0.0,0.0,0.0,0.02018651,0.13469182,0.06500408,0.0,0.0,0.0,0.0,0.10680856,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036427855,0.0,0.0,0.07534077,0.0,0.0,0.0,0.0,0.1244514,0.0,0.3387275,0.07763395,0.0,0.0,0.0,0.0,0.020383827,0.13543178,0.063619606,0.0,0.0,0.0,0.0,0.10655087,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035622388,0.0,0.0,0.07382881,0.0,0.0,0.0,0.0,0.12361747,0.0,0.33752674,0.07746358,0.0,0.0,0.0,0.0,0.020301566,0.13355124,0.06454832,0.0,0.0,0.0,0.0,0.10457466,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035467345,0.0,0.0,0.075503886,0.0,0.0,0.0,0.0,0.12253289,0.0,0.3358742,0.07598039,0.0,0.0,0.0,0.0,0.01936627,0.13460027,0.06301016,0.0,0.0,0.0,0.0,0.105131984,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03542016,0.0,0.0,0.07466231,0.0,0.0,0.0,0.0,0.123708874,0.0,0.3324648,0.07641589,0.0,0.0,0.0,0.0,0.01962692,0.13111487,0.06361782,0.0,0.0,0.0,0.0,0.10384987,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035765674,0.0,0.0,0.07373142,0.0,0.0,0.0,0.0,0.121237,0.0,0.3302164,0.07470526,0.0,0.0,0.0,0.0,0.019959804,0.13058768,0.063697204,0.0,0.0,0.0,0.0,0.103949144,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03588657,0.0,0.0,0.07234926,0.0,0.0,0.0,0.0,0.12245974,0.0,0.32957578,0.07459565,0.0,0.0,0.0,0.0,0.019481642,0.12988956,0.06260323,0.0,0.0,0.0,0.0,0.10361148,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03543971,0.0,0.0,0.07372131,0.0,0.0,0.0,0.0,0.121103585,0.0,0.32667252,0.07373713,0.0,0.0,0.0,0.0,0.020036563,0.1281386,0.06292437,0.0,0.0,0.0,0.0,0.102442175,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035623588,0.0,0.0,0.07367103,0.0,0.0,0.0,0.0,0.12111759,0.0,0.3237387,0.07484697,0.0,0.0,0.0,0.0,0.019856472,0.1294017,0.061742444,0.0,0.0,0.0,0.0,0.10202401,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03568172,0.0,0.0,0.072478056,0.0,0.0,0.0,0.0,0.119651094,0.0,0.3227569,0.07318865,0.0,0.0,0.0,0.0,0.019389952,0.13111769,0.061947465,0.0,0.0,0.0,0.0,0.10140607,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035085093,0.0,0.0,0.072743386,0.0,0.0,0.0,0.0,0.12043093,0.0,0.32044414,0.07389687,0.0,0.0,0.0,0.0,0.019903876,0.12919691,0.061608963,0.0,0.0,0.0,0.0,0.10104227,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035612214,0.0,0.0,0.07273953,0.0,0.0,0.0,0.0,0.1209132,0.0,0.31972548,0.073389776,0.0,0.0,0.0,0.0,0.020042907,0.12932019,0.061319508,0.0,0.0,0.0,0.0,0.10050574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035424687,0.0,0.0,0.07323672,0.0,0.0,0.0,0.0,0.11907144,0.0,0.31727943,0.07184214,0.0,0.0,0.0,0.0,0.019645121,0.1272814,0.061367337,0.0,0.0,0.0,0.0,0.10086352,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034904126,0.0,0.0,0.07252007,0.0,0.0,0.0,0.0,0.120767355,0.0,0.3140362,0.07318799,0.0,0.0,0.0,0.0,0.018908082,0.12584153,0.06069658,0.0,0.0,0.0,0.0,0.098724,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03470651,0.0,0.0,0.07219205,0.0,0.0,0.0,0.0,0.118633926,0.0,0.31128594,0.07253119,0.0,0.0,0.0,0.0,0.018898284,0.12577586,0.060614124,0.0,0.0,0.0,0.0,0.099472515,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035011835,0.0,0.0,0.07376367,0.0,0.0,0.0,0.0,0.11894013,0.0,0.31132653,0.071592726,0.0,0.0,0.0,0.0,0.01891404,0.12491123,0.060381707,0.0,0.0,0.0,0.0,0.098025694,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035293136,0.0,0.0,0.072542995,0.0,0.0,0.0,0.0,0.11850627,0.0,0.31024668,0.07178918,0.0,0.0,0.0,0.0,0.018635023,0.12417849,0.059532493,0.0,0.0,0.0,0.0,0.09738719,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034652904,0.0,0.0,0.07047296,0.0,0.0,0.0,0.0,0.11733803,0.0,0.30733782,0.07212002,0.0,0.0,0.0,0.0,0.018539313,0.12213859,0.05916211,0.0,0.0,0.0,0.0,0.09714376,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034788862,0.0,0.0,0.07003305,0.0,0.0,0.0,0.0,0.116158545,0.0,0.3057971,0.07144849,0.0,0.0,0.0,0.0,0.018502671,0.12291083,0.0591711,0.0,0.0,0.0,0.0,0.096092395,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430853,0.0,0.0,0.070403814,0.0,0.0,0.0,0.0,0.116229095,0.0,0.30347815,0.07279276,0.0,0.0,0.0,0.0,0.018674297,0.121378,0.058595605,0.0,0.0,0.0,0.0,0.095695294,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033931028,0.0,0.0,0.06885608,0.0,0.0,0.0,0.0,0.1174711,0.0,0.3029193,0.06966998,0.0,0.0,0.0,0.0,0.018458623,0.121036716,0.05965341,0.0,0.0,0.0,0.0,0.09551232,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034033947,0.0,0.0,0.069591336,0.0,0.0,0.0,0.0,0.115842625,0.0,0.30072063,0.07059105,0.0,0.0,0.0,0.0,0.019178424,0.11847538,0.05906486,0.0,0.0,0.0,0.0,0.094731525,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034070365,0.0,0.0,0.06988595,0.0,0.0,0.0,0.0,0.11434105,0.0,0.2980634,0.06906725,0.0,0.0,0.0,0.0,0.018521354,0.12140704,0.05861727,0.0,0.0,0.0,0.0,0.09390396,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429272,0.0,0.0,0.069688946,0.0,0.0,0.0,0.0,0.11396306,0.0,0.29788673,0.06947521,0.0,0.0,0.0,0.0,0.018687498,0.12016954,0.05711786,0.0,0.0,0.0,0.0,0.09423722,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03400241,0.0,0.0,0.06927076,0.0,0.0,0.0,0.0,0.11392278,0.0,0.2962228,0.068947636,0.0,0.0,0.0,0.0,0.018348457,0.118590236,0.056120634,0.0,0.0,0.0,0.0,0.09381484,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033883467,0.0,0.0,0.068635985,0.0,0.0,0.0,0.0,0.1130017,0.0,0.29393646,0.06936374,0.0,0.0,0.0,0.0,0.018579973,0.11668167,0.056993745,0.0,0.0,0.0,0.0,0.09269791,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033586722,0.0,0.0,0.06969782,0.0,0.0,0.0,0.0,0.11340099,0.0,0.2927631,0.06865553,0.0,0.0,0.0,0.0,0.018276725,0.11879326,0.056140464,0.0,0.0,0.0,0.0,0.091770336,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032468915,0.0,0.0,0.0683134,0.0,0.0,0.0,0.0,0.11280608,0.0,0.28988823,0.068247505,0.0,0.0,0.0,0.0,0.018327765,0.11700628,0.056342755,0.0,0.0,0.0,0.0,0.09139464,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03251926,0.0,0.0,0.06854966,0.0,0.0,0.0,0.0,0.11299797,0.0,0.28848818,0.067837596,0.0,0.0,0.0,0.0,0.018385945,0.114711866,0.05612687,0.0,0.0,0.0,0.0,0.09134257,0.0,0.0,0.0
