total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.036266718,0.5137977,0.10493924,2.0699705e-17,4.7658817e-13,0.5446762,4.0007855e-08,1.10460724e-10,3.54608e-24,0.59614897,0.29575956,1.0096428e-20,5.314739e-13,1.566252e-20,0.1525199,1.7738971e-07,0.08158518,0.2536679,0.0006835956,0.28799677,8.600931e-25,2.76648e-29,1.6191386e-16,0.16442722,0.0005447911,3.3766657e-08,1.6139385e-05,0.013659713,1.6282504e-05,0.062041625,0.07474167,1.2986658e-26,1.9337327e-11,0.022081079,1.1491187e-09,0.35649627,0.32521224,9.262849e-14,2.5161863e-15,0.2090425,2.6494408e-14,0.10429992,0.22889477,6.054223e-22,3.5320404e-17,0.81057656,0.5645514,0.02554243,0.3032995,0.18147592,0.22290231,0.087346934,0.03102279,2.4766926e-17,6.484062e-08,0.19847387,0.04691797
0.031363707,0.48800814,0.10503058,6.839011e-19,4.3258444e-14,0.5445581,9.6887485e-09,1.606346e-11,2.9509425e-26,0.5827249,0.28645948,1.6990219e-22,4.7679596e-14,2.8328684e-22,0.15125744,4.679531e-08,0.08089471,0.24856932,0.00037522134,0.28182814,6.462885e-27,7.537714e-32,6.824386e-18,0.16485596,0.00030332018,8.509402e-09,6.7706646e-06,0.013576479,6.7438164e-06,0.06134654,0.072867334,6.498062e-29,2.3864018e-12,0.018989585,2.0203884e-10,0.34573558,0.31242487,6.797882e-15,1.38522e-16,0.20702882,1.7834529e-15,0.102987885,0.22703911,8.136979e-24,1.3382651e-18,0.80805385,0.54333186,0.021706732,0.29404137,0.17805283,0.21093062,0.08798832,0.02735424,9.155214e-19,1.501052e-08,0.19790943,0.04557633
0.027408011,0.49039054,0.1016513,1.7152378e-20,3.2529993e-15,0.5348073,2.1054478e-09,2.0122127e-12,1.637707e-28,0.5751914,0.29436246,2.040396e-24,3.5403237e-15,3.6813346e-24,0.14715956,1.1153742e-08,0.08182773,0.24535598,0.00019488687,0.2724047,3.2060727e-29,1.2202783e-34,2.2311328e-19,0.16081607,0.0001601757,1.9305713e-09,2.6715675e-06,0.011579542,2.612069e-06,0.060206313,0.072513565,2.0599382e-31,2.5029753e-13,0.017077059,3.1073644e-11,0.34273475,0.30073863,4.0597622e-16,6.0547338e-18,0.20367372,9.69777e-17,0.10376986,0.22594024,7.640616e-26,3.8963264e-20,0.78886545,0.54810697,0.019525649,0.27997947,0.16918784,0.19537051,0.08632577,0.023260618,2.5948483e-20,3.106995e-09,0.20034,0.044053372
0.022596778,0.48476556,0.10133122,3.1862875e-22,1.9951792e-16,0.5248403,4.071274e-10,2.1452538e-13,5.8223627e-31,0.56967753,0.29000244,1.6942302e-26,2.1417608e-16,3.3327638e-26,0.14740962,2.3830888e-09,0.07643392,0.24790448,9.622914e-05,0.2637131,1.0072062e-31,1.1085213e-37,5.5335067e-21,0.159176,8.1172715e-05,3.9107564e-10,9.766397e-07,0.010797534,9.4230444e-07,0.05909743,0.07094589,3.9457755e-34,2.20176e-14,0.014764541,4.1361363e-12,0.3308797,0.28662592,1.9389722e-17,2.0599116e-19,0.2005255,4.1832774e-18,0.097675495,0.22259507,4.843776e-28,8.516555e-22,0.78515875,0.52422875,0.016206715,0.27013814,0.16101675,0.18742022,0.08729247,0.019948594,5.5080525e-22,5.7004595e-10,0.20086189,0.04358913
0.019200783,0.48141047,0.10411977,4.2658387e-24,9.810677e-18,0.5170258,6.941083e-11,1.9210451e-14,1.2666293e-33,0.5624286,0.29452074,9.3869615e-29,1.0375435e-17,2.0304376e-28,0.14616215,4.5250836e-10,0.076250374,0.24475175,4.5040255e-05,0.25393325,1.9109104e-34,5.285e-41,1.0157178e-22,0.1576862,3.901229e-05,7.010828e-11,3.3136467e-07,0.010843265,3.147957e-07,0.05678843,0.06879328,4.3243344e-37,1.600953e-15,0.012635804,4.709628e-13,0.32059965,0.28153917,7.2656867e-19,5.3365585e-21,0.19922262,1.4032388e-19,0.09680989,0.21948756,1.9945724e-30,1.3619329e-23,0.7805813,0.51639575,0.014068481,0.26865113,0.15833041,0.18340291,0.08657576,0.016533857,8.530974e-24,9.182314e-11,0.20933722,0.043594215
0.015711077,0.46191996,0.10363281,3.9923563e-26,3.7951525e-19,0.51740116,1.0329503e-11,1.4243031e-15,1.599647e-36,0.5579459,0.29914024,3.3335447e-31,3.9490466e-19,8.005425e-31,0.14506625,7.565398e-11,0.07411282,0.23555005,1.9873869e-05,0.25147524,2.072954e-37,1.3e-44,1.3425478e-24,0.15681022,1.7733499e-05,1.10153145e-11,1.0345078e-07,0.010797313,9.678345e-08,0.052702647,0.06549146,2.54459e-40,9.4705874e-17,0.011249001,4.529518e-14,0.31553996,0.26958147,2.0914683e-20,1.0275202e-22,0.19395357,3.5805183e-21,0.097755484,0.21232438,5.1057744e-33,1.5482461e-25,0.76892436,0.5046318,0.011913106,0.2608207,0.16281113,0.18353847,0.0866848,0.013513354,9.364541e-26,1.2851846e-11,0.20193896,0.043075133
0.012684839,0.4560005,0.107973635,2.5239993e-28,1.1311584e-20,0.50502735,1.3272691e-12,8.606563e-17,1.103262e-39,0.55191404,0.28768036,7.248088e-34,1.1564317e-20,1.9538365e-33,0.14123987,1.1024358e-11,0.07317429,0.23291713,8.245992e-06,0.24077205,1.20643e-40,0.0,1.2392644e-26,0.15381314,7.602804e-06,1.5009227e-12,2.9566673e-08,0.010900018,2.722374e-08,0.04977231,0.061404295,7.4e-44,4.4790383e-18,0.009129273,3.6287895e-15,0.31115907,0.2646309,4.5181065e-22,1.4312635e-24,0.18887484,6.782088e-23,0.09622943,0.20924859,7.72651e-36,1.2115518e-27,0.76014525,0.4907415,0.010130841,0.2509761,0.15604946,0.17946918,0.08381526,0.010586713,7.052292e-28,1.5453896e-12,0.19810577,0.040206943
0.010169643,0.44716623,0.10713748,1.037067e-30,2.5385042e-22,0.49881485,1.45515e-13,4.1659214e-18,3.87e-43,0.539803,0.28837454,9.154356e-37,2.54577e-22,2.805302e-36,0.13870886,1.3848264e-12,0.071573384,0.23104325,3.2029766e-06,0.23418601,3.5e-44,0.0,7.718728e-29,0.15423353,3.0641793e-06,1.7533551e-13,7.68666e-09,0.011888616,6.9569044e-09,0.04906564,0.06126466,0.0,1.6613491e-19,0.007908645,2.3851842e-16,0.3149737,0.26198635,7.137457e-24,1.3995057e-26,0.184195,9.28114e-25,0.09073159,0.2080826,6.521681e-39,6.294231e-30,0.7423006,0.48757747,0.008365791,0.24210109,0.1496814,0.17248334,0.08831905,0.008403518,3.512546e-30,1.5769531e-13,0.20135851,0.039897595
0.008165944,0.44379464,0.10572011,2.650469e-33,4.181137e-24,0.49518996,1.343684e-14,1.5848522e-19,0.0,0.524868,0.28803968,6.31822e-40,4.10598e-24,2.233803e-39,0.14075957,1.481614e-13,0.06860598,0.22965029,1.1587697e-06,0.2254304,0.0,0.0,3.1205082e-31,0.149672,1.1520815e-06,1.7341754e-14,1.8035985e-09,0.011070412,1.6028163e-09,0.050515138,0.059891842,0.0,4.731623e-21,0.0065921396,1.2650351e-17,0.29779732,0.24345617,8.0108455e-26,9.2874306e-29,0.18455727,8.902521e-27,0.093711875,0.20159462,2.868e-42,2.0837837e-32,0.7385746,0.47471586,0.007234465,0.23090123,0.15476508,0.15542531,0.084435865,0.0062418063,1.1100697e-32,1.3472983e-14,0.19747901,0.038772035
0.0063398434,0.42875716,0.10275917,4.0069466e-36,4.9126898e-26,0.49056047,1.0303353e-15,4.6404287e-21,0.0,0.52418727,0.28888598,2.21e-43,4.7148605e-26,9.2e-43,0.13759977,1.33251615e-14,0.06904299,0.23008005,3.8829626e-07,0.22080767,0.0,0.0,7.835349e-34,0.15052226,4.0272855e-07,1.4324802e-15,3.789478e-10,0.011888042,3.3027286e-10,0.047465652,0.05990189,0.0,1.0107849e-22,0.00510418,5.315678e-19,0.29278645,0.23902291,6.1849637e-28,4.026789e-31,0.18275736,5.785665e-29,0.08999691,0.1988777,0.0,4.1955925e-35,0.7326217,0.4679246,0.0058114086,0.23154177,0.14942028,0.15548389,0.08369238,0.0045695878,2.1230708e-35,9.496868e-16,0.19904573,0.039997183
0.0048171044,0.43985114,0.11087478,3.38095e-39,3.988742e-28,0.48534355,6.4598035e-17,1.0217674e-22,0.0,0.5190352,0.31152156,0.0,3.733004e-28,0.0,0.13544165,9.930603e-16,0.06737821,0.23922586,1.1984267e-07,0.21045803,0.0,0.0,1.1617626e-36,0.14823858,1.3006974e-07,9.735511e-17,7.069571e-11,0.012213609,6.0332475e-11,0.051306594,0.062051438,0.0,1.5780417e-24,0.00404272,1.7343657e-20,0.2889582,0.22071996,3.1677214e-30,1.09247295e-33,0.18371935,2.4518496e-31,0.09083052,0.19597669,0.0,4.8690167e-38,0.7144889,0.4422576,0.0047272085,0.22763157,0.14035855,0.15255344,0.08214411,0.0032223512,2.3270472e-38,5.4346143e-17,0.21091229,0.038111538
0.0035642178,0.43235615,0.11055152,1.487e-42,2.159315e-30,0.48015624,3.2556266e-18,1.6489367e-24,0.0,0.50949097,0.3106711,0.0,1.9657754e-30,0.0,0.13737527,6.037017e-17,0.06643143,0.23100501,3.3845346e-08,0.20619515,0.0,0.0,9.59472e-40,0.14503045,3.8579056e-08,5.35531e-18,1.1598698e-11,0.0119361635,9.677298e-12,0.04809645,0.06041636,0.0,1.7490894e-26,0.0032835356,4.297214e-22,0.28121376,0.21791095,1.03288676e-32,1.7652248e-36,0.18140742,6.487247e-34,0.08860799,0.19888479,0.0,3.0597e-41,0.7105668,0.4322874,0.0035748587,0.21726905,0.1518597,0.1450197,0.08277652,0.0022300254,1.3719e-41,2.4804975e-18,0.2031377,0.036836497
0.0026295672,0.42535666,0.10824924,0.0,7.485145e-33,0.4715951,1.2945211e-19,1.8952984e-26,0.0,0.5008464,0.3069007,0.0,6.6098415e-33,0.0,0.1323477,2.9425782e-18,0.06617063,0.22609225,8.687539e-09,0.19883946,0.0,0.0,4.12e-43,0.14731479,1.0439065e-08,2.3417868e-19,1.6565765e-12,0.011797727,1.348861e-12,0.044011004,0.057919223,0.0,1.3324859e-28,0.0023500584,7.888499e-24,0.27917105,0.21489471,2.0459607e-35,1.60454e-39,0.181276,1.0196508e-36,0.085258245,0.19290581,0.0,1e-44,0.7050266,0.42162853,0.0027105152,0.20719308,0.13819094,0.14265493,0.08277222,0.0014860973,4e-45,8.8559604e-20,0.20818949,0.036426734
0.0018709595,0.40336427,0.107984625,0.0,1.5866754e-35,0.47711924,3.978325e-21,1.5026657e-28,0.0,0.4926316,0.30362394,0.0,1.3547343e-35,0.0,0.12878442,1.1283964e-19,0.065543175,0.22457126,2.0116524e-09,0.19436878,0.0,0.0,0.0,0.14336677,2.5589182e-09,7.980678e-21,2.0368752e-13,0.013769134,1.6153765e-13,0.041008897,0.05727212,0.0,6.727262e-31,0.0016404418,1.0439064e-25,0.27655512,0.210049,2.3327362e-38,7.68e-43,0.17934035,8.98894e-40,0.08878345,0.18673904,0.0,0.0,0.69938296,0.40930334,0.0020208578,0.1934257,0.1428898,0.13135427,0.08058726,0.0009513028,0.0,2.4206227e-21,0.20527622,0.03520681
0.0013111263,0.39895275,0.106949925,0.0,1.9507538e-38,0.4692446,9.236895e-23,7.927267e-31,0.0,0.49086455,0.2996052,0.0,1.6044614e-38,0.0,0.13292083,3.3338945e-21,0.06263553,0.22039294,4.1682813e-10,0.19140954,0.0,0.0,0.0,0.14135823,5.6380745e-10,2.0737798e-22,2.1300195e-14,0.013521412,1.6417559e-14,0.04078861,0.055734437,0.0,2.159819e-33,0.0011622409,9.658452e-28,0.26887274,0.20389299,1.4379e-41,0.0,0.17490229,4.16e-43,0.08617463,0.18481731,0.0,0.0,0.6914813,0.42310512,0.0015425569,0.19016598,0.13706902,0.127871,0.082484625,0.0005908051,0.0,4.946405e-23,0.20550248,0.035545405
0.0008886449,0.38239965,0.10957742,0.0,1.3081e-41,0.4712646,1.5799093e-24,2.6715872e-33,0.0,0.48262912,0.2922727,0.0,1.0319e-41,0.0,0.1290448,7.41599e-23,0.062759034,0.21420445,7.661282e-11,0.19071172,0.0,0.0,0.0,0.14155352,1.10731015e-10,4.0104947e-24,1.8693844e-15,0.012746753,1.3970702e-15,0.03855782,0.054182652,0.0,4.2068844e-36,0.0007688023,6.037107e-30,0.26485386,0.19813554,4e-45,0.0,0.17341074,0.0,0.083646715,0.18339355,0.0,0.0,0.6813518,0.4071227,0.0011088193,0.18566924,0.13167424,0.116641104,0.07854728,0.00035095663,0.0,7.359725e-25,0.19557124,0.0344028
0.00058396166,0.38278857,0.11035953,0.0,4e-45,0.45582303,1.9356591e-26,5.490915e-36,0.0,0.47086298,0.293772,0.0,3e-45,0.0,0.123048455,1.2105779e-24,0.05909496,0.21809788,1.2372283e-11,0.18394955,0.0,0.0,0.0,0.14048935,1.9208806e-11,5.6190593e-26,1.35708e-16,0.014263688,9.8084655e-17,0.037399728,0.053352553,0.0,4.709223e-39,0.00049887353,2.4525278e-32,0.25083143,0.1975266,0.0,0.0,0.1749443,0.0,0.08858202,0.18250547,0.0,0.0,0.6816717,0.39408913,0.0007800921,0.17694096,0.1342802,0.105318226,0.07677584,0.00020051813,0.0,7.742238e-27,0.18690525,0.034098316
0.00037451528,0.37437454,0.10753884,0.0,0.0,0.45598468,1.64625e-28,6.525017e-39,0.0,0.46748772,0.29254803,0.0,0.0,0.0,0.12284947,1.4094122e-26,0.061416112,0.21489881,1.7374067e-12,0.1802436,0.0,0.0,0.0,0.13617598,2.9143205e-12,5.535107e-28,8.020492e-18,0.013757878,5.5904067e-18,0.03649078,0.052937232,0.0,2.845e-42,0.0003129469,6.1967895e-35,0.2550261,0.18987527,0.0,0.0,0.16838054,0.0,0.08361046,0.17495732,0.0,0.0,0.6631248,0.4069149,0.0005429048,0.168342,0.13137366,0.104576185,0.08260199,0.00011016543,0.0,5.571835e-29,0.19269629,0.03405054
0.0002326231,0.3781189,0.10600089,0.0,0.0,0.4518138,9.382898e-31,4.214e-42,0.0,0.4619846,0.2858492,0.0,0.0,0.0,0.12322217,1.1335986e-28,0.05899478,0.21464537,2.0977843e-13,0.17226419,0.0,0.0,0.0,0.13619936,3.8255995e-13,3.7066105e-30,3.7923437e-19,0.014270109,2.541266e-19,0.033671647,0.051409125,0.0,1e-45,0.00018330947,9.2601653e-38,0.24486107,0.18327278,0.0,0.0,0.16907507,0.0,0.08054431,0.17762378,0.0,0.0,0.6627027,0.38992664,0.00036356135,0.16394712,0.12052263,0.096336655,0.0787723,5.7567016e-05,0.0,2.6433327e-31,0.1873399,0.03377744
0.00013863704,0.36184993,0.10424097,0.0,0.0,0.4503759,3.444078e-33,1e-45,0.0,0.45100188,0.29031795,0.0,0.0,0.0,0.12416165,6.077048e-31,0.059313037,0.21838294,2.1512413e-14,0.17075369,0.0,0.0,0.0,0.1340621,4.294329e-14,1.6246325e-32,1.407324e-20,0.013397134,9.035476e-21,0.036051862,0.050784107,0.0,0.0,0.00010278478,7.721e-41,0.23740876,0.17773443,0.0,0.0,0.16547623,0.0,0.08180877,0.18342294,0.0,0.0,0.6533049,0.3773546,0.00024478155,0.16167434,0.124592066,0.09191078,0.07723335,2.8681216e-05,0.0,7.92643e-34,0.18260197,0.033579454
7.955998e-05,0.35724324,0.106331915,0.0,0.0,0.4399277,7.7810795e-36,0.0,0.0,0.45622852,0.29353848,0.0,0.0,0.0,0.12218239,2.0851547e-33,0.05916132,0.21281327,1.848678e-15,0.16322663,0.0,0.0,0.0,0.13426079,4.0697663e-15,4.46462e-35,4.013009e-22,0.01302808,2.4592503e-22,0.033799533,0.04748072,0.0,0.0,5.39299e-05,3.4e-44,0.23794253,0.17008428,0.0,0.0,0.16765967,0.0,0.07853806,0.17585745,0.0,0.0,0.6430567,0.37435004,0.00015473174,0.15670857,0.12137588,0.090256624,0.07982974,1.3570621e-05,0.0,1.4320074e-36,0.1901539,0.031066233
4.3734195e-05,0.3541419,0.10902796,0.0,0.0,0.43826577,1.0272511e-38,0.0,0.0,0.43317822,0.29527795,0.0,0.0,0.0,0.121565595,4.372719e-36,0.05825463,0.21350329,1.3119167e-16,0.16435938,0.0,0.0,0.0,0.12842555,3.211115e-16,7.323395e-38,8.589673e-24,0.012447654,5.003457e-24,0.033871103,0.04879638,0.0,0.0,2.674234e-05,0.0,0.24059853,0.16293643,0.0,0.0,0.16410975,0.0,0.0822966,0.1742624,0.0,0.0,0.6377032,0.37869418,9.424633e-05,0.14997196,0.12192201,0.08527939,0.07887765,6.0685297e-06,0.0,1.474848e-39,0.19182716,0.03093248
2.3091303e-05,0.3512653,0.11258497,0.0,0.0,0.43757087,7.462e-42,0.0,0.0,0.43379465,0.2864372,0.0,0.0,0.0,0.11650487,5.314944e-39,0.057447784,0.21166651,7.565661e-18,0.1584527,0.0,0.0,0.0,0.13142748,2.0773816e-17,6.7747e-41,1.3447536e-25,0.013672417,7.411002e-26,0.03196916,0.045601472,0.0,0.0,1.2579279e-05,0.0,0.23052736,0.15532765,0.0,0.0,0.16750059,0.0,0.0805071,0.16870293,0.0,0.0,0.62593526,0.36200762,5.532799e-05,0.14589366,0.12191776,0.0839797,0.077183895,2.55568e-06,0.0,8.11e-43,0.1929955,0.030153947
1.1603452e-05,0.34266898,0.108553976,0.0,0.0,0.43258962,3e-45,0.0,0.0,0.4231041,0.2859979,0.0,0.0,0.0,0.11535411,3.52e-42,0.05783576,0.20886998,3.4835877e-19,0.15203966,0.0,0.0,0.0,0.12826481,1.0836113e-18,3.4e-44,1.4959289e-27,0.012389831,7.7594393e-28,0.028178163,0.04593494,0.0,0.0,5.594165e-06,0.0,0.22435291,0.15339269,0.0,0.0,0.1602533,0.0,0.07866977,0.16809967,0.0,0.0,0.6223951,0.36261097,3.1560252e-05,0.1342519,0.116709754,0.08375235,0.079189874,1.0089487e-06,0.0,0.0,0.18836166,0.02999229
5.5411037e-06,0.33419064,0.108487196,0.0,0.0,0.42707765,0.0,0.0,0.0,0.4307762,0.2729537,0.0,0.0,0.0,0.113864794,1e-45,0.057348736,0.21308574,1.2560924e-20,0.14989264,0.0,0.0,0.0,0.12583801,4.4743582e-20,0.0,1.1448085e-29,0.0143723525,5.5565727e-30,0.027739303,0.044489726,0.0,0.0,2.314212e-06,0.0,0.22676964,0.15088794,0.0,0.0,0.15702039,0.0,0.07716984,0.16451444,0.0,0.0,0.6180359,0.36156338,1.7221495e-05,0.136498,0.11396052,0.07949763,0.07360006,3.7153643e-07,0.0,0.0,0.18203813,0.02951025
2.5030663e-06,0.33242595,0.1124721,0.0,0.0,0.4178305,0.0,0.0,0.0,0.428656,0.2798253,0.0,0.0,0.0,0.11125746,0.0,0.054664392,0.20918877,3.4716885e-22,0.14262758,0.0,0.0,0.0,0.124275,1.4331266e-21,0.0,5.8117463e-32,0.015524719,2.6222916e-32,0.028766125,0.043966398,0.0,0.0,8.980943e-07,0.0,0.22227813,0.14643179,0.0,0.0,0.15839303,0.0,0.07437034,0.1595613,0.0,0.0,0.6030738,0.35184863,8.845618e-06,0.13285884,0.11175162,0.07026762,0.07762415,1.2695205e-07,0.0,0.0,0.17878348,0.028397368
1.0660533e-06,0.3383395,0.10856398,0.0,0.0,0.41228166,0.0,0.0,0.0,0.41433474,0.2768602,0.0,0.0,0.0,0.11225168,0.0,0.055723622,0.20195317,7.18303e-24,0.14115322,0.0,0.0,0.0,0.124942206,3.481844e-23,0.0,1.8782411e-34,0.014214118,7.819535e-35,0.02860192,0.04498984,0.0,0.0,3.232785e-07,0.0,0.21847549,0.14224792,0.0,0.0,0.1606874,0.0,0.07435202,0.1624195,0.0,0.0,0.593115,0.3466968,4.4008607e-06,0.12926313,0.1044135,0.067640565,0.076732986,4.001779e-08,0.0,0.0,0.18702123,0.03013828
4.2599933e-07,0.3294502,0.10921957,0.0,0.0,0.41340542,0.0,0.0,0.0,0.4046137,0.27446318,0.0,0.0,0.0,0.11105276,0.0,0.053840283,0.20084594,1.0837126e-25,0.13942723,0.0,0.0,0.0,0.1208381,6.2593934e-25,0.0,3.6870369e-37,0.013955239,1.4042515e-37,0.027261717,0.04333112,0.0,0.0,1.0779017e-07,0.0,0.21411951,0.13847272,0.0,0.0,0.15312819,0.0,0.07433539,0.16307704,0.0,0.0,0.59208703,0.3368057,2.0796815e-06,0.12512422,0.10909294,0.06806132,0.07525346,1.1564958e-08,0.0,0.0,0.17772917,0.030367153
1.5893528e-07,0.32687458,0.10836946,0.0,0.0,0.40641096,0.0,0.0,0.0,0.40413976,0.2696217,0.0,0.0,0.0,0.108283296,0.0,0.056744583,0.19900972,1.1578372e-27,0.13417035,0.0,0.0,0.0,0.121132955,8.099828e-27,0.0,4.16515e-40,0.014174915,1.43693e-40,0.03166156,0.042293392,0.0,0.0,3.308081e-08,0.0,0.20676391,0.13557638,0.0,0.0,0.15434474,0.0,0.07424059,0.15949476,0.0,0.0,0.59015113,0.33504742,9.3010215e-07,0.12290263,0.10573835,0.06514015,0.074441426,3.0435645e-09,0.0,0.0,0.1795119,0.028886879
5.5078505e-08,0.32427937,0.10944999,0.0,0.0,0.4036906,0.0,0.0,0.0,0.39862287,0.26995274,0.0,0.0,0.0,0.10624334,0.0,0.055084895,0.20187046,8.477674e-30,0.13113312,0.0,0.0,0.0,0.1215102,7.315836e-29,0.0,2.54e-43,0.014840833,7.8e-44,0.029076878,0.04165446,0.0,0.0,9.2863495e-09,0.0,0.20436332,0.12920703,0.0,0.0,0.15342563,0.0,0.072375774,0.15599553,0.0,0.0,0.5809507,0.32946414,3.9036547e-07,0.12177714,0.10398189,0.06452424,0.07045411,7.240953e-10,0.0,0.0,0.17082684,0.028375505
1.762704e-08,0.31285506,0.11252242,0.0,0.0,0.39331767,0.0,0.0,0.0,0.39029828,0.27033272,0.0,0.0,0.0,0.10281229,0.0,0.055559732,0.19395728,4.1000367e-32,0.12618402,0.0,0.0,0.0,0.117820784,4.4554287e-31,0.0,0.0,0.015694292,0.0,0.02992759,0.038494732,0.0,0.0,2.3686453e-09,0.0,0.20134622,0.13303418,0.0,0.0,0.14799255,0.0,0.07290082,0.1488929,0.0,0.0,0.5731771,0.3227158,1.537272e-07,0.11128832,0.10539549,0.063244075,0.06993985,1.5450556e-10,0.0,0.0,0.16998962,0.027683768
5.1782365e-09,0.3187395,0.11116124,0.0,0.0,0.38840884,0.0,0.0,0.0,0.3929539,0.26430613,0.0,0.0,0.0,0.10417863,0.0,0.05761165,0.19913596,1.2561451e-34,0.12108627,0.0,0.0,0.0,0.11650149,1.7596045e-33,0.0,0.0,0.01517329,0.0,0.02830528,0.041529875,0.0,0.0,5.4481486e-10,0.0,0.19398473,0.12244629,0.0,0.0,0.15018797,0.0,0.06979588,0.14602475,0.0,0.0,0.56626225,0.32045457,5.645451e-08,0.11048442,0.10495684,0.06499794,0.07201318,2.9315647e-11,0.0,0.0,0.17264324,0.027323635
1.3870357e-09,0.31318662,0.11193757,0.0,0.0,0.3861071,0.0,0.0,0.0,0.3827158,0.26406524,0.0,0.0,0.0,0.1044975,0.0,0.05539721,0.195297,2.324524e-37,0.11884659,0.0,0.0,0.0,0.11543653,4.311187e-36,0.0,0.0,0.014591712,0.0,0.027152192,0.04225322,0.0,0.0,1.1208308e-10,0.0,0.19124222,0.12205405,0.0,0.0,0.14910306,0.0,0.07128338,0.14962311,0.0,0.0,0.55594593,0.31651968,1.9227725e-08,0.110823184,0.09864293,0.059418313,0.071187854,4.9001653e-12,0.0,0.0,0.17479706,0.02660584
3.3633352e-10,0.30823356,0.11311017,0.0,0.0,0.3862431,0.0,0.0,0.0,0.3743226,0.26633188,0.0,0.0,0.0,0.1033345,0.0,0.054842055,0.19447775,2.45942e-40,0.11571727,0.0,0.0,0.0,0.11407055,6.228546e-39,0.0,0.0,0.014789951,0.0,0.02473568,0.042166878,0.0,0.0,2.0444473e-11,0.0,0.19192359,0.12432815,0.0,0.0,0.15209596,0.0,0.06989776,0.14121698,0.0,0.0,0.55197275,0.3110061,6.041198e-09,0.10390052,0.10097792,0.058728084,0.069681056,7.1429337e-13,0.0,0.0,0.17736873,0.027406286
7.3255096e-11,0.3070234,0.107562274,0.0,0.0,0.37818006,0.0,0.0,0.0,0.37594113,0.25939345,0.0,0.0,0.0,0.10020041,0.0,0.0578368,0.18865007,1.4e-43,0.11034281,0.0,0.0,0.0,0.1141836,5.004e-42,0.0,0.0,0.015042401,0.0,0.022388292,0.041463755,0.0,0.0,3.2748994e-12,0.0,0.18647635,0.11930178,0.0,0.0,0.14642155,0.0,0.068785414,0.14061677,0.0,0.0,0.5516181,0.30445918,1.7393508e-09,0.104610726,0.102641165,0.058197673,0.07149892,8.980678e-14,0.0,0.0,0.17265472,0.027236814
1.4210876e-11,0.2970997,0.11544429,0.0,0.0,0.37711874,0.0,0.0,0.0,0.37613937,0.25507075,0.0,0.0,0.0,0.10195532,0.0,0.057288036,0.19037157,0.0,0.110751346,0.0,0.0,0.0,0.111273184,1e-45,0.0,0.0,0.01615582,0.0,0.0229261,0.041537736,0.0,0.0,4.5592235e-13,0.0,0.18909648,0.11793511,0.0,0.0,0.14422683,0.0,0.06618455,0.15030769,0.0,0.0,0.5385702,0.30730802,4.559798e-10,0.10069544,0.10010652,0.056525625,0.06947155,9.622541e-15,0.0,0.0,0.16925627,0.026203087
2.4329321e-12,0.29662505,0.11548028,0.0,0.0,0.36544448,0.0,0.0,0.0,0.36343563,0.26028708,0.0,0.0,0.0,0.10118452,0.0,0.05938561,0.18635356,0.0,0.10553174,0.0,0.0,0.0,0.11263816,0.0,0.0,0.0,0.016227232,0.0,0.022049507,0.04158862,0.0,0.0,5.4542268e-14,0.0,0.18813476,0.10962608,0.0,0.0,0.14345722,0.0,0.06745153,0.13920705,0.0,0.0,0.5372917,0.30563647,1.080298e-10,0.09986031,0.098951824,0.054096382,0.071032204,8.6721187e-16,0.0,0.0,0.17507996,0.02724336
