solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.15366755,3.7462737e-12,0.10936707,0.12315793,0.07704288,0.20987436,0.13415316,0.24664083,1.3412992e-07,0.0017664434,0.2502523,0.22490591,0.060991857,0.21299197,0.14936906,8.3696905e-18,3.845565e-10,1.4636778e-10,0.048816405,0.03164144,0.0,5.312382e-18,0.058757674,0.06720356,0.0,8.366812e-12,0.0017750016,0.22168832,0.007489059,0.0010842409,0.12309776,9.623667e-11,0.13192093,1.1497515e-16,9.646281e-06,0.04307176,0.2415277,0.41928843
0.15351166,5.226923e-13,0.10720919,0.123476185,0.07413027,0.21183029,0.13644698,0.24381743,4.3448736e-08,0.0014395844,0.24846935,0.22258778,0.059082918,0.21262842,0.148475,3.4513232e-19,7.714685e-11,2.630453e-11,0.046660017,0.03018826,0.0,2.6000388e-19,0.057302546,0.06484655,0.0,1.2130195e-12,0.0011533938,0.21604754,0.00592262,0.00068967603,0.12166219,1.3204899e-11,0.12995732,7.194014e-18,4.5839556e-06,0.043313783,0.24524048,0.41346657
0.15161997,6.2674834e-14,0.10506297,0.12475896,0.07223134,0.21397728,0.13315709,0.24052672,1.2930031e-08,0.00088724,0.24753563,0.21727312,0.05704264,0.21199389,0.14611734,1.1038017e-20,1.3694348e-11,4.146391e-12,0.044906493,0.02964406,0.0,1.0017764e-20,0.05557723,0.06432832,0.0,1.5160972e-13,0.0007354754,0.22627123,0.00473653,0.00040556988,0.121603064,1.5550413e-12,0.130999,3.6190685e-19,2.0614684e-06,0.042204123,0.23969382,0.4057162
0.14971454,6.3794604e-15,0.10400413,0.12512477,0.067572504,0.20827492,0.13336101,0.23599677,3.5119678e-09,0.0005548853,0.24314536,0.21483979,0.055590816,0.2112652,0.14848794,2.6772768e-22,2.1300745e-12,5.672827e-13,0.044300664,0.028948149,0.0,2.975863e-22,0.054714296,0.063811205,0.0,1.6139974e-14,0.00044628116,0.22084753,0.0036817067,0.0002237283,0.122208856,1.5522074e-13,0.13419113,1.4366832e-20,8.73443e-07,0.041422278,0.2344715,0.40540457
0.14760296,5.438394e-16,0.10107321,0.124526724,0.06516788,0.20536846,0.13161895,0.2349825,8.644556e-10,0.0003027699,0.24708302,0.2149887,0.053292744,0.20638038,0.14859352,4.804116e-24,2.87259e-13,6.659567e-14,0.042215604,0.028383125,0.0,6.6603684e-24,0.053917125,0.062215183,0.0,1.4443808e-15,0.0002618842,0.22219232,0.0027820424,0.000115576506,0.12351302,1.2955438e-14,0.13044314,4.408794e-22,3.4707975e-07,0.041198388,0.23631729,0.3944207
0.15051953,3.826112e-17,0.09927932,0.12235002,0.064905465,0.20389144,0.12940985,0.23306175,1.9134794e-10,0.0001582874,0.24544886,0.21509318,0.05071327,0.2083947,0.14760162,6.203883e-26,3.3202106e-14,6.625049e-15,0.042051084,0.028434377,0.0,1.0947945e-25,0.05379504,0.06060313,0.0,1.0710748e-16,0.00014600497,0.21461825,0.0020416442,5.5895973e-05,0.1214354,8.908139e-16,0.12421529,1.0223227e-23,1.2871914e-07,0.040765595,0.23238268,0.39024597
0.14920089,2.185953e-18,0.09776686,0.121237576,0.062099554,0.20518781,0.13206816,0.22997326,3.7771432e-11,7.529264e-05,0.24101691,0.21227176,0.050577104,0.20670038,0.14672244,5.59063e-28,3.247917e-15,5.5094845e-16,0.039563317,0.02717256,0.0,1.2845931e-27,0.052889038,0.061871555,0.0,6.478631e-18,7.849835e-05,0.21242915,0.0014878203,2.5463747e-05,0.1217839,4.9645048e-17,0.13168317,1.7466802e-25,4.4318575e-08,0.037823875,0.23456813,0.385739
0.14776188,9.963909e-20,0.096627586,0.12398664,0.05974425,0.20461462,0.13245319,0.23174424,6.589041e-12,3.3306696e-05,0.23469998,0.21110635,0.049423102,0.20474243,0.1488281,3.3961424e-30,2.6522777e-16,3.7734686e-17,0.03806956,0.026446106,0.0,1.0422892e-29,0.053717114,0.061165076,0.0,3.1417496e-19,3.9832015e-05,0.2097535,0.0010403021,1.0903314e-05,0.12201216,2.2026575e-18,0.12839362,2.1379795e-27,1.4085483e-08,0.036085024,0.22916436,0.38233525
0.14663297,3.553595e-21,0.09417211,0.12417636,0.056024384,0.19996352,0.12645918,0.2316672,1.0058144e-12,1.3721406e-05,0.23691861,0.21409647,0.04757895,0.20595777,0.14333807,1.3374817e-32,1.7810646e-17,2.094044e-18,0.03672794,0.02592916,0.0,5.6426415e-32,0.054127224,0.059706654,0.0,1.1985105e-20,1.9222458e-05,0.21319357,0.0007057987,4.3743757e-06,0.11990603,7.628641e-20,0.12810467,1.8169337e-29,4.1068695e-09,0.03482798,0.21957299,0.37509224
0.14809363,9.70568e-23,0.09330866,0.12391725,0.054038398,0.19771025,0.124314405,0.22613406,1.3292062e-13,5.245415e-06,0.23348261,0.21178377,0.04580592,0.20537275,0.14904198,3.2666865e-35,9.674587e-19,9.2482554e-20,0.035746343,0.025106011,0.0,1.9575138e-34,0.05336594,0.06001377,0.0,3.5221438e-22,8.767851e-06,0.20920573,0.00046508203,1.6377346e-06,0.12187141,2.018103e-21,0.122795306,1.0349618e-31,1.0911836e-09,0.03655097,0.21886599,0.3710273
0.14707057,1.9823534e-24,0.09073015,0.11989095,0.049395308,0.2004594,0.12397544,0.2251269,1.5030493e-14,1.8640816e-06,0.2335658,0.2066004,0.04342348,0.1997942,0.14722078,4.7030026e-38,4.1746503e-20,3.1870956e-21,0.0344324,0.02440762,0.0,4.156015e-37,0.052032165,0.06003391,0.0,7.791514e-24,3.7735613e-06,0.21139,0.0002986289,5.694773e-07,0.11801436,3.9809616e-23,0.12897912,3.7973346e-34,2.62291e-10,0.036491882,0.22219649,0.36565366
0.14861444,2.949004e-26,0.088100955,0.122197956,0.048430655,0.19685455,0.12537216,0.22610916,1.4359126e-15,6.122543e-07,0.23103337,0.20042297,0.042224687,0.20572919,0.14448641,3.7632e-41,1.4027893e-21,8.385665e-23,0.032699015,0.023710169,0.0,5.12214e-40,0.05088292,0.058858536,0.0,1.2645808e-25,1.5227828e-06,0.21262676,0.0001846806,1.8291838e-07,0.11652981,5.7014217e-25,0.12634182,8.577192e-37,5.6592488e-11,0.035149332,0.22492719,0.3599937
0.14524534,3.1026647e-28,0.08778046,0.117401496,0.046693955,0.19354345,0.1231325,0.22910474,1.1429227e-16,1.8489207e-07,0.22800215,0.20679562,0.039789166,0.20655704,0.14964035,1.5e-44,3.5908838e-23,1.6444553e-24,0.03171082,0.023209045,0.0,3.45e-43,0.05195554,0.059483435,0.0,1.4634421e-27,5.737249e-07,0.20341223,0.00010970107,5.3941204e-08,0.120519504,5.7543166e-27,0.12946147,1.132314e-39,1.0867327e-11,0.036639012,0.2164009,0.3559213
0.14629228,2.2338876e-30,0.08477029,0.1221657,0.043415453,0.1928068,0.12426367,0.22568145,7.464978e-18,5.1012954e-08,0.22560437,0.20146984,0.039766185,0.20411506,0.14218137,0.0,6.834043e-25,2.3400517e-26,0.029916415,0.02227439,0.0,0.0,0.050637126,0.057426114,0.0,1.1696098e-29,2.0101513e-07,0.2072116,6.283404e-05,1.4508348e-08,0.12025147,3.95849e-29,0.13134772,8.23e-43,1.8401745e-12,0.03616302,0.21890163,0.3517933
0.14388484,1.06061145e-32,0.08316999,0.12123194,0.04161992,0.19236372,0.12192799,0.22133398,3.9347467e-19,1.2770221e-08,0.2239712,0.19984248,0.036628306,0.20734438,0.13842922,0.0,9.411882e-27,2.3452307e-28,0.02776731,0.021300165,0.0,0.0,0.05309024,0.05619476,0.0,6.228062e-32,6.504898e-08,0.20169164,3.44063e-05,3.5337449e-09,0.12138932,1.7875828e-31,0.13142364,0.0,2.7202134e-13,0.03364351,0.22039695,0.34491882
0.14234793,3.1840707e-35,0.08199347,0.11733523,0.04022342,0.19499591,0.12473927,0.222881,1.6433247e-20,2.8786498e-09,0.22092378,0.20175487,0.033720747,0.21217105,0.14283134,0.0,9.1011035e-29,1.600962e-30,0.027757987,0.02125049,0.0,0.0,0.052090146,0.056003038,0.0,2.1216895e-34,1.934308e-08,0.19864099,1.804682e-05,7.7338197e-10,0.11716742,5.0780506e-34,0.130287,0.0,3.4721927e-14,0.03355202,0.21445116,0.3454826
0.14232115,5.761301e-38,0.07983265,0.12311606,0.03721344,0.19079278,0.12084358,0.21908864,5.329466e-22,5.79518e-10,0.22181784,0.19985257,0.03375354,0.20188996,0.14294007,0.0,5.973689e-31,7.168831e-33,0.026104618,0.020261742,0.0,0.0,0.05195354,0.056665476,0.0,4.415168e-37,5.248837e-09,0.20103137,9.017511e-06,1.5081085e-10,0.1149788,8.643197e-37,0.1291654,0.0,3.7817213e-15,0.032862645,0.2100567,0.33708957
0.14216189,5.9454e-41,0.0790213,0.121788464,0.036501613,0.18390508,0.11884698,0.21758482,1.3125623e-23,1.0326437e-10,0.22128065,0.19970897,0.031464078,0.20496762,0.14422777,0.0,2.561918e-33,2.0176042e-35,0.024279758,0.019131066,0.0,0.0,0.05172274,0.05779012,0.0,5.32198e-40,1.2904229e-09,0.20285216,4.2696156e-06,2.5964354e-11,0.11372936,8.33307e-40,0.1304178,0.0,3.4690846e-16,0.030314099,0.21178223,0.3354566
0.1428915,3.2e-44,0.07690415,0.11991943,0.03308056,0.18831123,0.116461076,0.21873434,2.3950453e-25,1.6129357e-11,0.21879174,0.1982723,0.028707039,0.201399,0.14641836,0.0,6.8749896e-36,3.398908e-38,0.023224957,0.018762685,0.0,0.0,0.05061108,0.059230864,0.0,3.49e-43,2.852766e-10,0.20054063,1.9131787e-06,3.9075913e-12,0.11745225,4.26e-43,0.12880686,0.0,2.6424996e-17,0.029329421,0.20783912,0.33106413
0.14344329,0.0,0.0763479,0.12600228,0.03146418,0.18709107,0.122866526,0.2198778,3.150261e-27,2.185116e-12,0.21637915,0.19845429,0.028221086,0.20179453,0.1458435,0.0,1.0986875e-38,3.2397e-41,0.022571998,0.018564772,0.0,0.0,0.05341704,0.057835814,0.0,0.0,5.623698e-11,0.1965253,8.073349e-07,5.085456e-13,0.11188468,0.0,0.13234061,0.0,1.6456568e-18,0.029697273,0.21196684,0.32759705
0.14364173,0.0,0.073035546,0.121839434,0.028051913,0.18687157,0.11805573,0.21904978,2.896797e-29,2.538175e-13,0.21786188,0.19871308,0.025200926,0.1980786,0.14208071,0.0,9.875e-42,1.7e-44,0.020794997,0.017471006,0.0,0.0,0.05176974,0.057416305,0.0,0.0,9.796188e-12,0.19332024,3.1944964e-07,5.6561753e-14,0.1131989,0.0,0.12933521,0.0,8.237341e-20,0.025822105,0.21031505,0.32537198
0.14151394,0.0,0.07191618,0.11962237,0.026197076,0.18689395,0.118186295,0.2155669,1.7993012e-31,2.49636e-14,0.21433538,0.19351162,0.0234226,0.1985441,0.1451261,0.0,4e-45,0.0,0.020478932,0.017276714,0.0,0.0,0.05099012,0.05860785,0.0,0.0,1.4931014e-12,0.19290432,1.17931386e-07,5.307712e-15,0.11075192,0.0,0.1307226,0.0,3.2525408e-21,0.027053555,0.20715368,0.31841975
0.13890506,0.0,0.0701835,0.12528883,0.024447942,0.18808462,0.11758556,0.21208641,7.262217e-34,2.050594e-15,0.21420105,0.19246683,0.022424439,0.19904609,0.1417523,0.0,0.0,0.0,0.018654028,0.016486097,0.0,0.0,0.051380124,0.056985687,0.0,0.0,1.9699504e-13,0.19475837,4.040537e-08,4.143681e-16,0.1159657,0.0,0.12854189,0.0,9.923897e-23,0.02673878,0.20285228,0.31946352
0.14358784,0.0,0.06972385,0.12243049,0.022627791,0.18845403,0.11553995,0.2118008,1.8226012e-36,1.3858859e-16,0.21128194,0.19098616,0.019902825,0.20171268,0.1425389,0.0,0.0,0.0,0.01686829,0.015170265,0.0,0.0,0.049968794,0.059086096,0.0,0.0,2.2237105e-14,0.19327773,1.277353e-08,2.65026e-17,0.109756455,0.0,0.13028465,0.0,2.286982e-24,0.024607347,0.20574448,0.31284738
0.14028075,0.0,0.068906404,0.1237491,0.020375418,0.1825488,0.11637101,0.21270467,2.704395e-39,7.580813e-18,0.20886098,0.19578955,0.018050082,0.2009837,0.14516698,0.0,0.0,0.0,0.01568592,0.014630993,0.0,0.0,0.047362134,0.05569038,0.0,0.0,2.120416e-15,0.18664774,3.7030718e-09,1.3655255e-18,0.10803214,0.0,0.13152403,0.0,3.8813685e-26,0.02353809,0.1994688,0.3122474
0.14253351,0.0,0.06665997,0.12319009,0.0189319,0.18607152,0.11671731,0.20861207,2.238e-42,3.2961886e-19,0.21003625,0.18919818,0.016501164,0.20230669,0.14360553,0.0,0.0,0.0,0.014880083,0.014181396,0.0,0.0,0.047602367,0.05603863,0.0,0.0,1.6843649e-16,0.1884472,9.778407e-10,5.563956e-20,0.11164971,0.0,0.12941924,0.0,4.716636e-28,0.023625545,0.20043887,0.3081332
0.14109327,0.0,0.06494683,0.12499991,0.016604146,0.18417358,0.11636773,0.21047491,1e-45,1.1168463e-20,0.20847857,0.19245037,0.014704763,0.19862778,0.14225195,0.0,0.0,0.0,0.013368617,0.013360592,0.0,0.0,0.04886898,0.05654159,0.0,0.0,1.09776066e-17,0.1935873,2.3348987e-10,1.7566648e-21,0.10903886,0.0,0.12892443,0.0,3.9769776e-30,0.02209125,0.20048058,0.3065527
0.13380675,0.0,0.062909596,0.12468462,0.014979834,0.18036057,0.11420572,0.20753115,0.0,2.884992e-22,0.20905045,0.18795887,0.0124839675,0.20158969,0.14098507,0.0,0.0,0.0,0.012456625,0.0127438605,0.0,0.0,0.04841443,0.05675214,0.0,0.0,5.772755e-19,0.18849064,5.0018975e-11,4.201825e-23,0.109034024,0.0,0.1309579,0.0,2.2460387e-32,0.020285966,0.20073499,0.30571854
0.13550235,0.0,0.062183432,0.12273305,0.01293537,0.18544547,0.112685725,0.20872794,0.0,5.5453514e-24,0.2063602,0.1891259,0.0106552625,0.19595847,0.14369485,0.0,0.0,0.0,0.011465029,0.012125583,0.0,0.0,0.048219893,0.058085732,0.0,0.0,2.404894e-20,0.19198589,9.531252e-12,7.426759e-25,0.110098384,0.0,0.1279248,0.0,8.163957e-35,0.01989355,0.19991784,0.30015972
0.13937503,0.0,0.06283623,0.1251899,0.011531264,0.18401863,0.11410656,0.2072195,0.0,7.7204516e-26,0.20636138,0.19040269,0.00899711,0.19920409,0.14386569,0.0,0.0,0.0,0.01013472,0.011074589,0.0,0.0,0.04855922,0.057618562,0.0,0.0,7.7780827e-22,0.1890638,1.6005699e-12,9.434586e-27,0.10852146,0.0,0.12686853,0.0,1.8251274e-37,0.019610807,0.19774324,0.29447973
0.13414477,0.0,0.060208246,0.124524154,0.0099972915,0.17985919,0.11497356,0.20738058,0.0,7.554936e-28,0.20256747,0.18711032,0.0074440124,0.19874997,0.1432257,0.0,0.0,0.0,0.009079445,0.010401746,0.0,0.0,0.04847468,0.05566772,0.0,0.0,1.9099656e-23,0.18408075,2.3448778e-13,8.351325e-29,0.10745128,0.0,0.13150977,0.0,2.3822e-40,0.018889716,0.19495626,0.29676363
0.13356788,0.0,0.059741843,0.12132033,0.008652792,0.18048836,0.11069348,0.20356332,0.0,5.0241215e-30,0.20281821,0.1859861,0.00578657,0.1978914,0.14619376,0.0,0.0,0.0,0.00784174,0.0095941,0.0,0.0,0.046168264,0.054761883,0.0,0.0,3.4739437e-25,0.18572982,2.964246e-14,4.9750194e-31,0.102778055,0.0,0.1293665,0.0,1.71e-43,0.018755559,0.1945974,0.29249543
0.13417669,0.0,0.05745364,0.123452514,0.0073433733,0.17813693,0.11010313,0.19836712,0.0,2.185944e-32,0.20084348,0.18618122,0.0046977783,0.19731271,0.1420015,0.0,0.0,0.0,0.006977493,0.009035657,0.0,0.0,0.046928566,0.05948335,0.0,0.0,4.553417e-27,0.18829714,3.194867e-15,1.9177564e-33,0.10939545,0.0,0.13011938,0.0,0.0,0.018419191,0.19626394,0.29051602
0.1344176,0.0,0.05668629,0.12217871,0.005916333,0.18184371,0.11031263,0.20277008,0.0,5.9601564e-35,0.19586837,0.18868841,0.003562539,0.19600318,0.14376536,0.0,0.0,0.0,0.0058741225,0.008103288,0.0,0.0,0.04658361,0.056074288,0.0,0.0,4.1710882e-29,0.18232758,2.8977487e-16,4.5747974e-36,0.1038012,0.0,0.12436216,0.0,0.0,0.015386764,0.19409505,0.28955314
0.13418971,0.0,0.055843018,0.12266479,0.004919187,0.17663063,0.10978929,0.20029047,0.0,9.694432e-38,0.19659494,0.18723242,0.0027123292,0.19705515,0.1418482,0.0,0.0,0.0,0.004961776,0.007334282,0.0,0.0,0.047339562,0.053653266,0.0,0.0,2.579993e-31,0.18507922,2.180408e-17,6.416746e-39,0.10319669,0.0,0.12751357,0.0,0.0,0.014688992,0.1929686,0.2844961
0.13188177,0.0,0.054992374,0.12303005,0.0039652227,0.17897029,0.10955959,0.20009772,0.0,8.8866e-41,0.19947079,0.18467033,0.0019124557,0.19360214,0.14487863,0.0,0.0,0.0,0.004029203,0.006517182,0.0,0.0,0.045481335,0.05434637,0.0,0.0,1.0365508e-33,0.18522134,1.3399686e-18,4.987e-42,0.102013744,0.0,0.1258865,0.0,0.0,0.014568692,0.18882455,0.28176007
0.12988512,0.0,0.05244349,0.11940965,0.0031503537,0.17765124,0.11116619,0.19620556,0.0,4.3e-44,0.20022963,0.18301086,0.0013400102,0.19460641,0.14429152,0.0,0.0,0.0,0.0033465223,0.0059065726,0.0,0.0,0.046852928,0.05458536,0.0,0.0,2.5883038e-36,0.18204702,6.61128e-20,1e-45,0.10961006,0.0,0.13175736,0.0,0.0,0.013438591,0.19127527,0.27823627
0.13091996,0.0,0.051856637,0.12084889,0.0024497616,0.17605516,0.11014321,0.19928582,0.0,0.0,0.19789255,0.18769403,0.0009146969,0.19115771,0.14265038,0.0,0.0,0.0,0.0026635563,0.0051889257,0.0,0.0,0.04434375,0.053354546,0.0,0.0,3.819113e-39,0.17894821,2.5699633e-21,0.0,0.106618464,0.0,0.12753722,0.0,0.0,0.012697278,0.19344717,0.2763934
0.12923883,0.0,0.050566714,0.12043471,0.0018688537,0.17993976,0.10776403,0.19848372,0.0,0.0,0.19766778,0.18433745,0.00059904193,0.1936863,0.14352015,0.0,0.0,0.0,0.0020574366,0.004462725,0.0,0.0,0.044292904,0.054976318,0.0,0.0,3.14e-42,0.18187816,7.708988e-23,0.0,0.105950475,0.0,0.13170835,0.0,0.0,0.011961884,0.19157591,0.2748497
0.13341413,0.0,0.04928429,0.11834417,0.0013802279,0.17521352,0.10927578,0.19657809,0.0,0.0,0.1929817,0.1802219,0.0003712137,0.19515727,0.14413333,0.0,0.0,0.0,0.0015664021,0.0038321423,0.0,0.0,0.044434857,0.057155643,0.0,0.0,1e-45,0.1822405,1.7439425e-24,0.0,0.1025491,0.0,0.13131681,0.0,0.0,0.010839309,0.19149777,0.27388087
0.1321527,0.0,0.04804716,0.12014914,0.0009895191,0.17638554,0.111994825,0.19489388,0.0,0.0,0.19216377,0.18384588,0.00022262544,0.19178388,0.1432311,0.0,0.0,0.0,0.0011529665,0.003218437,0.0,0.0,0.043321036,0.054579426,0.0,0.0,0.0,0.17759214,2.9005328e-26,0.0,0.102411866,0.0,0.12944376,0.0,0.0,0.009563673,0.18791308,0.27238533
0.13361327,0.0,0.04649053,0.12033188,0.00069705537,0.17639825,0.112131715,0.19489966,0.0,0.0,0.19270918,0.17981407,0.00012740899,0.19217163,0.14586113,0.0,0.0,0.0,0.0008075712,0.0025756652,0.0,0.0,0.04263236,0.052996423,0.0,0.0,0.0,0.1773841,3.447743e-28,0.0,0.10476463,0.0,0.12985095,0.0,0.0,0.008480806,0.18609557,0.26838395
0.13273855,0.0,0.045156304,0.118100226,0.00048078646,0.17575589,0.10818216,0.19349056,0.0,0.0,0.1916063,0.18083438,6.995567e-05,0.19572552,0.14225985,0.0,0.0,0.0,0.00055902626,0.0020872436,0.0,0.0,0.041943356,0.05299231,0.0,0.0,0.0,0.17886572,2.8376157e-30,0.0,0.106928356,0.0,0.12621763,0.0,0.0,0.0072155427,0.18661317,0.26663727
0.13020054,0.0,0.04431917,0.120954104,0.00032147166,0.17498657,0.10806676,0.19127783,0.0,0.0,0.19185096,0.1842785,3.6607846e-05,0.19062844,0.14244105,0.0,0.0,0.0,0.000375378,0.0016577991,0.0,0.0,0.04353713,0.05362411,0.0,0.0,0.0,0.18164751,1.5605832e-32,0.0,0.09898143,0.0,0.12615974,0.0,0.0,0.0063397135,0.18861382,0.2633068
0.1318801,0.0,0.042334724,0.11390589,0.00020718233,0.17529662,0.106617585,0.19259506,0.0,0.0,0.19137871,0.18199356,1.8132318e-05,0.18914072,0.14482285,0.0,0.0,0.0,0.00024313526,0.0012816975,0.0,0.0,0.04422613,0.054987334,0.0,0.0,0.0,0.17546229,5.509001e-35,0.0,0.101599984,0.0,0.12757881,0.0,0.0,0.004884392,0.19008914,0.26233146
0.13469596,0.0,0.041574076,0.11774029,0.00012938652,0.17266625,0.11083211,0.19247803,0.0,0.0,0.18852182,0.18222825,8.5333495e-06,0.18859683,0.14070363,0.0,0.0,0.0,0.00015179437,0.00096875516,0.0,0.0,0.0418839,0.055140804,0.0,0.0,0.0,0.17492002,1.1924373e-37,0.0,0.10511508,0.0,0.12898435,0.0,0.0,0.004156089,0.18510346,0.25961307
0.13171408,0.0,0.04005556,0.116989374,7.8063065e-05,0.17674857,0.11123899,0.19059634,0.0,0.0,0.1862841,0.18433924,3.7868617e-06,0.19150202,0.14127842,0.0,0.0,0.0,9.123409e-05,0.00071574136,0.0,0.0,0.042664617,0.05540929,0.0,0.0,0.0,0.17248318,1.50159e-40,0.0,0.10140874,0.0,0.12751693,0.0,0.0,0.003364122,0.18273927,0.26090726
0.13210414,0.0,0.038696866,0.12048273,4.5023746e-05,0.17359653,0.107179984,0.18924002,0.0,0.0,0.18617633,0.18293633,1.5816513e-06,0.18728364,0.14421302,0.0,0.0,0.0,5.2558116e-05,0.00051135605,0.0,0.0,0.044389218,0.0548654,0.0,0.0,0.0,0.1805633,1.04e-43,0.0,0.10010175,0.0,0.12812144,0.0,0.0,0.0025841238,0.18789971,0.2592572
0.13112384,0.0,0.037206396,0.113549046,2.5012956e-05,0.17488462,0.10743535,0.18868206,0.0,0.0,0.18736161,0.18364798,6.1805036e-07,0.18818538,0.14251252,0.0,0.0,0.0,2.9034882e-05,0.00035578458,0.0,0.0,0.041503858,0.051721435,0.0,0.0,0.0,0.179585,0.0,0.0,0.10107015,0.0,0.124533676,0.0,0.0,0.0017802726,0.1835589,0.25680432
0.13191839,0.0,0.035477526,0.11565433,1.326254e-05,0.17501941,0.10910123,0.18729663,0.0,0.0,0.188307,0.17811467,2.2514662e-07,0.18903245,0.139667,0.0,0.0,0.0,1.5334143e-05,0.0002408333,0.0,0.0,0.04128993,0.05245435,0.0,0.0,0.0,0.17505372,0.0,0.0,0.099788405,0.0,0.12520799,0.0,0.0,0.0011870796,0.18399136,0.25573355
0.13143621,0.0,0.034603607,0.11379754,6.711925e-06,0.17299221,0.10813403,0.18611908,0.0,0.0,0.18652222,0.17726596,7.601331e-08,0.18639971,0.14161164,0.0,0.0,0.0,7.717096e-06,0.0001579394,0.0,0.0,0.042077545,0.052055296,0.0,0.0,0.0,0.1745897,0.0,0.0,0.10124258,0.0,0.12726833,0.0,0.0,0.0007462697,0.18820497,0.2526681
0.12897152,0.0,0.0337232,0.11250921,3.2281455e-06,0.17423646,0.11055448,0.18740799,0.0,0.0,0.18724816,0.18174239,2.365376e-08,0.1859466,0.14492777,0.0,0.0,0.0,3.6904037e-06,0.00010053591,0.0,0.0,0.041274596,0.052868668,0.0,0.0,0.0,0.1738514,0.0,0.0,0.09584082,0.0,0.12506618,0.0,0.0,0.0004332597,0.18160184,0.25097895
0.13135423,0.0,0.031799216,0.11469824,1.4701881e-06,0.16948463,0.110856846,0.18516831,0.0,0.0,0.1850101,0.17799951,6.7409904e-09,0.18807335,0.14135455,0.0,0.0,0.0,1.669666e-06,6.168985e-05,0.0,0.0,0.041810587,0.04935828,0.0,0.0,0.0,0.16950156,0.0,0.0,0.09546955,0.0,0.12502629,0.0,0.0,0.00023547308,0.18516433,0.2506842
0.1302711,0.0,0.030823682,0.11231284,6.312749e-07,0.17071682,0.108552404,0.18295005,0.0,0.0,0.18463443,0.1817682,1.7474101e-09,0.18809907,0.14142138,0.0,0.0,0.0,7.1194074e-07,3.6501806e-05,0.0,0.0,0.041156426,0.05282236,0.0,0.0,0.0,0.1773913,0.0,0.0,0.09483471,0.0,0.12561375,0.0,0.0,0.00012176605,0.18258756,0.24530098
0.12919848,0.0,0.029171268,0.11138535,2.5434997e-07,0.17234658,0.10698228,0.18320298,0.0,0.0,0.18436421,0.17826019,4.0901268e-10,0.18758623,0.14117064,0.0,0.0,0.0,2.8478325e-07,2.075851e-05,0.0,0.0,0.041086838,0.050097287,0.0,0.0,0.0,0.176714,0.0,0.0,0.09394471,0.0,0.12470144,0.0,0.0,5.8357135e-05,0.1801216,0.24799186
0.12973353,0.0,0.028226124,0.110635355,9.575166e-08,0.16960755,0.106954135,0.1817674,0.0,0.0,0.18297899,0.18196188,8.575536e-11,0.18437521,0.14312866,0.0,0.0,0.0,1.0636869e-07,1.1316485e-05,0.0,0.0,0.04105707,0.050950557,0.0,0.0,0.0,0.17027895,0.0,0.0,0.09737514,0.0,0.12581748,0.0,0.0,2.6127691e-05,0.18324882,0.24394628
0.12905964,0.0,0.026293503,0.11097813,3.350501e-08,0.16943513,0.10666954,0.18449353,0.0,0.0,0.1818865,0.17767775,1.5965798e-11,0.18694477,0.14042611,0.0,0.0,0.0,3.6904243e-08,5.8977776e-06,0.0,0.0,0.040271394,0.053326383,0.0,0.0,0.0,0.17132455,0.0,0.0,0.09411872,0.0,0.124343544,0.0,0.0,1.0893547e-05,0.180921,0.24575813
0.12743567,0.0,0.024990143,0.110036515,1.0835053e-08,0.16605747,0.106883906,0.1804774,0.0,0.0,0.18289745,0.17619848,2.614722e-12,0.18257424,0.14016926,0.0,0.0,0.0,1.1825558e-08,2.927649e-06,0.0,0.0,0.037995487,0.052411012,0.0,0.0,0.0,0.16951004,0.0,0.0,0.09805837,0.0,0.12817992,0.0,0.0,4.2205916e-06,0.18106386,0.24338955
0.12961932,0.0,0.02383907,0.10988724,3.2188978e-09,0.17123124,0.11209692,0.18020006,0.0,0.0,0.18363118,0.17443053,3.7282737e-13,0.18468888,0.13962023,0.0,0.0,0.0,3.4786056e-09,1.3796293e-06,0.0,0.0,0.03889109,0.050414648,0.0,0.0,0.0,0.1654826,0.0,0.0,0.097168356,0.0,0.12634058,0.0,0.0,1.5226171e-06,0.17952448,0.24094594
