solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
1.6553224,1.6610485,1.6233273,-0.16891094,-1.4753813,2.1630418,-1.334128,-1.5306996,-1.4801687,-1.7502334,-1.5254554,-1.7192006,-1.5935038,2.212015,-1.5328089,-1.2861824,-1.5831585,-1.5931826,-1.679124,-1.7382498,-1.7595099,-1.7444073,-1.7539032,-1.657276,-1.64864,-1.5366993,-1.6539149,2.00393,-1.505162,-1.3923866,-1.636568
1.6737748,1.679912,1.6357601,-0.30117658,-1.4879382,2.1630418,-1.3512815,-1.5432726,-1.4945428,-1.7616019,-1.5385151,-1.7293193,-1.6062483,2.2159328,-1.5502957,-1.3050112,-1.5955206,-1.6050466,-1.6890523,-1.7495505,-1.7705642,-1.7552226,-1.7648898,-1.6670736,-1.66371,-1.5424689,-1.6651433,2.0042207,-1.5138395,-1.4082471,-1.6489646
1.6790488,1.7158432,1.6385028,-0.41313934,-1.4950359,2.182273,-1.3680587,-1.5557537,-1.508696,-1.7728615,-1.5514448,-1.739438,-1.6188475,2.2149704,-1.5629696,-1.3233367,-1.6077772,-1.6201743,-1.6990113,-1.7607535,-1.7815317,-1.7659769,-1.775798,-1.6769183,-1.675324,-1.5533906,-1.6763211,2.012814,-1.522163,-1.4238113,-1.6612216
1.696151,1.7342708,1.6554035,-0.51922995,-1.5091081,2.1911147,-1.3844817,-1.5681431,-1.5226393,-1.7840159,-1.5642468,-1.7495568,-1.6313069,2.2288406,-1.5755311,-1.3410354,-1.6199305,-1.6309372,-1.7089937,-1.7718618,-1.7924145,-1.7766718,-1.7866288,-1.6868026,-1.6868104,-1.5643964,-1.6874466,2.0161948,-1.530615,-1.439095,-1.6733449
1.7118605,1.7577077,1.6762904,-0.60438657,-1.5229778,2.1911147,-1.4005724,-1.5804406,-1.5363818,-1.7950686,-1.5769248,-1.7596674,-1.6436313,2.2288406,-1.5879827,-1.3584573,-1.645301,-1.6416397,-1.7189955,-1.7828784,-1.8032149,-1.7873055,-1.7973844,-1.696721,-1.698215,-1.5754168,-1.6985188,2.0338893,-1.5392218,-1.4541136,-1.6853386
1.720277,1.7834637,1.6871554,-0.6806957,-1.536654,2.1899767,-1.41635,-1.5926476,-1.5499336,-1.8060229,-1.5894816,-1.7697693,-1.6558257,2.2458298,-1.6003249,-1.377693,-1.6548836,-1.6523323,-1.7290133,-1.7938057,-1.8139348,-1.7978797,-1.8080653,-1.706666,-1.7095389,-1.5864432,-1.7095369,2.053364,-1.5501249,-1.4688807,-1.6972085
1.7247121,1.7907097,1.7024083,-0.7454137,-1.5501451,2.2170155,-1.4318323,-1.6176585,-1.5633026,-1.8168826,-1.6019198,-1.7798564,-1.6678947,2.2679381,-1.6125611,-1.3940573,-1.6733567,-1.6630225,-1.7390379,-1.8046458,-1.8245754,-1.8083937,-1.818673,-1.7166349,-1.7207831,-1.5974696,-1.7205001,2.0603523,-1.5588793,-1.4834087,-1.7089583
1.7481726,1.8206291,1.7139624,-0.80306464,-1.5634592,2.2191062,-1.4470353,-1.6275604,-1.576497,-1.8276503,-1.6142422,-1.7899289,-1.6798424,2.2679381,-1.6246928,-1.4092811,-1.6835327,-1.6737052,-1.7490726,-1.8154014,-1.8351394,-1.8188479,-1.8292094,-1.7266191,-1.731948,-1.608496,-1.7314062,2.0699792,-1.5677688,-1.4977098,-1.7205923
1.764173,1.845248,1.7302507,-0.85537875,-1.5766035,2.2191062,-1.461974,-1.6375172,-1.5895239,-1.8383296,-1.6264518,-1.7999835,-1.6916729,2.2679381,-1.636722,-1.4195132,-1.6921996,-1.6843737,-1.7591072,-1.8260748,-1.8456281,-1.8292431,-1.8396757,-1.73662,-1.7430356,-1.6195115,-1.742256,2.0753536,-1.5767854,-1.5046247,-1.732115
1.7751026,1.8513339,1.7436303,-0.9010121,-1.5895851,2.233199,-1.4766626,-1.6475219,-1.6023904,-1.8489228,-1.6385516,-1.8100146,-1.7033898,2.2670894,-1.6486503,-1.4352257,-1.7009652,-1.7087853,-1.7691319,-1.8366675,-1.8560439,-1.8395787,-1.8500726,-1.746621,-1.7540462,-1.6305151,-1.7530489,2.075318,-1.5859207,-1.5178219,-1.7435297
1.7860079,1.8629987,1.7607498,-0.9424834,-1.6024103,2.2424703,-1.4911137,-1.6650563,-1.615103,-1.8594323,-1.6505435,-1.8200237,-1.714997,2.2770078,-1.6604801,-1.4506478,-1.7098216,-1.717306,-1.7791498,-1.8471824,-1.8663871,-1.8498561,-1.8604017,-1.7566221,-1.7649816,-1.641501,-1.7637835,2.0819843,-1.5951661,-1.531715,-1.7548404
1.7785519,1.8699338,1.7754928,-0.98211807,-1.6150854,2.2511976,-1.5053393,-1.6746864,-1.6276679,-1.8698608,-1.6624302,-1.8300062,-1.7264977,2.2845922,-1.6722134,-1.4657803,-1.7187628,-1.7259246,-1.7891573,-1.857621,-1.8695877,-1.8600752,-1.870664,-1.7666231,-1.7758422,-1.6524665,-1.7744612,2.081959,-1.6045136,-1.5454057,-1.76605
1.7864623,1.8837185,1.7865897,-1.0180342,-1.627616,2.2579534,-1.5193504,-1.6840411,-1.6400905,-1.8802111,-1.6742144,-1.8399622,-1.7378953,2.2845922,-1.683852,-1.4806395,-1.7277805,-1.7346346,-1.7991517,-1.8679856,-1.8799616,-1.8702365,-1.8808608,-1.7766242,-1.78663,-1.6634058,-1.7850798,2.0947132,-1.6139548,-1.558904,-1.7771618
1.795991,1.8939945,1.796997,-1.0512652,-1.6400076,2.2579534,-1.533157,-1.693462,-1.6523765,-1.8904842,-1.6858984,-1.8498878,-1.7491931,2.2967916,-1.6953971,-1.500914,-1.7368681,-1.7434282,-1.8091291,-1.8782768,-1.8903601,-1.8735836,-1.8909935,-1.7866195,-1.7973453,-1.6743181,-1.7956413,2.103369,-1.623482,-1.5699087,-1.7881789
1.8010452,1.9271276,1.8071054,-1.0825964,-1.6522654,2.2637153,-1.5467683,-1.7029417,-1.664531,-1.9006836,-1.6974849,-1.8597821,-1.760394,2.2967808,-1.7068514,-1.5145456,-1.7460194,-1.7522994,-1.8190875,-1.8884976,-1.900674,-1.8828259,-1.9010633,-1.7966033,-1.8079892,-1.6851993,-1.8061442,2.1171582,-1.6330867,-1.5831995,-1.7991042
1.8130662,1.94637,1.8237934,-1.1116692,-1.6643938,2.2643101,-1.5601937,-1.7124735,-1.6765583,-1.9108105,-1.7089751,-1.869644,-1.7714999,2.2956886,-1.7182165,-1.5280118,-1.7552267,-1.7612404,-1.829025,-1.8986491,-1.9109062,-1.8930783,-1.9110713,-1.8065708,-1.8185635,-1.6960462,-1.8165896,2.1179037,-1.6427617,-1.5963093,-1.80994
1.8356895,1.9630108,1.8250676,-1.1396885,-1.676398,2.2869935,-1.5734409,-1.7220521,-1.6884632,-1.9208666,-1.7203723,-1.8794723,-1.7825147,2.3170836,-1.7294939,-1.5413184,-1.764485,-1.7702444,-1.8389363,-1.9087329,-1.921059,-1.9032573,-1.9210176,-1.8165199,-1.8290689,-1.7068571,-1.8269773,2.1299748,-1.6525002,-1.6092466,-1.8206894
1.8594253,1.9744688,1.83688,-1.1664414,-1.6882818,2.2869935,-1.5865182,-1.7316695,-1.7002498,-1.9308542,-1.7316779,-1.8892657,-1.7934402,2.3171763,-1.7406855,-1.5544707,-1.7737868,-1.8053377,-1.8488235,-1.9187506,-1.9311352,-1.9133639,-1.9309051,-1.8264488,-1.8395065,-1.7176303,-1.8604467,2.1405368,-1.6622936,-1.622019,-1.8313545
1.860624,1.9918684,1.8451321,-1.1904851,-1.700049,2.2983794,-1.5994323,-1.7413212,-1.7119222,-1.9407752,-1.7428945,-1.8990228,-1.8042791,2.3192997,-1.751793,-1.567474,-1.7831277,-1.8085111,-1.858682,-1.9287038,-1.9411371,-1.923401,-1.9407327,-1.8363565,-1.8498772,-1.7283629,-1.8630135,2.1412039,-1.6721358,-1.634634,-1.8419378
1.8716333,2.0215783,1.8653549,-1.2122611,-1.711704,2.3088877,-1.6121902,-1.751,-1.7234843,-1.9506309,-1.7540241,-1.9087427,-1.8150337,2.3367994,-1.7628185,-1.5803331,-1.7925005,-1.8118179,-1.8685107,-1.938594,-1.9510672,-1.9333701,-1.9505035,-1.846239,-1.8601825,-1.7390536,-1.8657147,2.1411703,-1.68202,-1.6470982,-1.8524415
1.8635607,2.0318143,1.869417,-1.2351443,-1.7232504,2.3088877,-1.6247975,-1.7607033,-1.7349396,-1.9604225,-1.7650683,-1.9184252,-1.8257062,2.3399217,-1.7737623,-1.593053,-1.8019029,-1.8152806,-1.8783089,-1.9484214,-1.9609275,-1.943273,-1.9602166,-1.8560959,-1.8704232,-1.7497008,-1.8685539,2.148174,-1.69194,-1.6594177,-1.8628674
1.8782957,2.0431519,1.8866069,-1.2570852,-1.7346914,2.3138697,-1.6372609,-1.7704234,-1.7462913,-1.9701519,-1.7760289,-1.9280701,-1.8362983,2.3683348,-1.7846272,-1.6056377,-1.8113264,-1.8189019,-1.8880749,-1.9581887,-1.9707195,-1.9531112,-1.969874,-1.8659228,-1.8806003,-1.7603037,-1.8715351,2.1650565,-1.7018892,-1.6715984,-1.873218
1.8819015,2.0435903,1.894031,-1.2781786,-1.7460301,2.313873,-1.6495855,-1.7801555,-1.757543,-1.9798212,-1.7869078,-1.9376755,-1.8468126,2.388003,-1.795415,-1.618092,-1.8207685,-1.8226848,-1.8978074,-1.9678962,-1.9804453,-1.9628859,-1.9794769,-1.8757206,-1.8907145,-1.77086,-1.874662,2.1728868,-1.7118633,-1.683646,-1.8834946
1.8997432,2.0581384,1.9138917,-1.2985067,-1.7572695,2.3228002,-1.661777,-1.7899002,-1.768697,-1.9894302,-1.797707,-1.9472413,-1.8572509,2.3953497,-1.8061259,-1.6309484,-1.8302243,-1.8266313,-1.9075053,-1.9775461,-1.9901069,-1.9725988,-1.989026,-1.8854872,-1.9007676,-1.7813691,-1.8779382,2.1774898,-1.7218555,-1.6955655,-1.8936995
1.9195763,2.0675194,1.9260514,-1.3181405,-1.7684128,2.3230286,-1.6738394,-1.7996491,-1.7797568,-1.9989821,-1.8084285,-1.9567684,-1.8676152,2.3953497,-1.8167627,-1.6444277,-1.8396875,-1.8307436,-1.9171679,-1.9871384,-1.9997064,-1.982252,-1.9985213,-1.8952212,-1.9107599,-1.7918304,-1.8813663,2.1743178,-1.7318587,-1.7073613,-1.9038345
1.9561578,2.0711043,1.9351925,-1.3371428,-1.779463,2.3230286,-1.685778,-1.809398,-1.7907249,-2.0084777,-1.8190728,-1.9662545,-1.8779064,2.3953497,-1.827326,-1.6563514,-1.8491518,-1.8350228,-1.9267944,-1.9966753,-2.009243,-1.9918451,-2.0079625,-1.9049215,-1.9206926,-1.8022434,-1.8849494,2.2049963,-1.7448469,-1.7190386,-1.9139011
1.9681916,2.071587,1.975199,-1.3566089,-1.7904227,2.3277383,-1.6975967,-1.8191464,-1.8016044,-2.0179148,-1.8296428,-1.9757006,-1.8881272,2.3953497,-1.8378175,-1.6681731,-1.8586277,-1.8394704,-1.9363834,-2.006157,-2.0187218,-2.0013814,-2.0173557,-1.9145871,-1.9305668,-1.812607,-1.8886899,2.2140608,-1.7584984,-1.7306014,-1.923901
1.9679662,2.0985632,1.9788486,-1.3722086,-1.801294,2.3277576,-1.7092996,-1.8288785,-1.8123972,-2.0273004,-1.8401393,-1.9851066,-1.8982791,2.3953497,-1.8482387,-1.6798947,-1.8680909,-1.8440862,-1.9459344,-2.0155854,-2.0281441,-2.010861,-2.0266957,-1.9242172,-1.9403834,-1.8229212,-1.8925893,2.2160587,-1.7678213,-1.7420534,-1.9495225
1.9862559,2.1066935,2.0034735,-1.3896803,-1.8120797,2.3277576,-1.7208911,-1.8386073,-1.8231057,-2.0366304,-1.8505639,-1.9944712,-1.9083633,2.3953497,-1.858591,-1.6915182,-1.877554,-1.8488708,-1.9554479,-2.0249593,-2.0375078,-2.020287,-2.0359883,-1.9338112,-1.9501429,-1.8331851,-1.8966497,2.2160587,-1.7771832,-1.7533989,-1.9567473
1.9972456,2.1173136,2.0239937,-1.4066975,-1.8227822,2.3277576,-1.7323743,-1.8483226,-1.8337322,-2.0459092,-1.8609182,-2.003796,-1.9183816,2.4164295,-1.8688755,-1.703046,-1.8870139,-1.8538234,-1.9649234,-2.0342844,-2.0468163,-2.029655,-2.0452302,-1.943368,-1.9598471,-1.8433986,-1.9008723,2.2338307,-1.7865785,-1.7646412,-1.9640698
2.0077353,2.119999,2.0285401,-1.423293,-1.8334035,2.333336,-1.743753,-1.8580219,-1.8442793,-2.0551367,-1.8712037,-2.0130816,-1.9283354,2.416433,-1.8790934,-1.7144805,-1.8964603,-1.8589431,-1.9743586,-2.0435548,-2.056074,-2.0389733,-2.0544245,-1.9528863,-1.9694963,-1.8535616,-1.9052576,2.2339199,-1.7960014,-1.7757834,-1.9714849
2.0228002,2.1283126,2.0346913,-1.4411566,-1.843945,2.336889,-1.7550303,-1.8677038,-1.8547487,-2.0643137,-1.8814216,-2.0223231,-1.9382261,2.4249957,-1.8892461,-1.7258232,-1.9058934,-1.8642284,-1.9837551,-2.0527787,-2.0652738,-2.048237,-2.0635726,-1.9623672,-1.9790907,-1.8636739,-1.9098057,2.23828,-1.8054484,-1.7868291,-1.9789857
2.02553,2.144003,2.0516407,-1.4574243,-1.8544099,2.336889,-1.7662095,-1.8773649,-1.865142,-2.073441,-1.8915733,-2.031524,-1.9480544,2.425594,-1.899335,-1.7370764,-1.9153119,-1.8696774,-1.993113,-2.0619502,-2.0744267,-2.0574522,-2.072671,-1.97181,-1.9886322,-1.8737355,-1.9145168,2.2466924,-1.8149134,-1.7977809,-1.9865671
2.038216,2.1621861,2.0663033,-1.472703,-1.8647993,2.3522215,-1.7772934,-1.887005,-1.8754618,-2.0825214,-1.9016603,-2.0406854,-1.9578228,2.425594,-1.9093608,-1.7482424,-1.9247131,-1.8752874,-2.0024323,-2.0710757,-2.0835245,-2.066615,-2.0817266,-1.9812131,-1.9981213,-1.8837464,-1.9193898,2.247126,-1.8243934,-1.8086421,-1.9942234
2.050598,2.1626139,2.0624876,-1.4876875,-1.8751158,2.3744671,-1.7882847,-1.8966222,-1.8857099,-2.0915515,-1.911684,-2.0498075,-1.9675312,2.425594,-1.9193245,-1.7593225,-1.9340955,-1.881056,-2.0117097,-2.0801532,-2.092578,-2.0757318,-2.090735,-1.9905772,-2.0075588,-1.8937067,-1.9244239,2.2674375,-1.8338838,-1.8194147,-2.001949
2.062559,2.1686683,2.0735857,-1.5023957,-1.8853604,2.3744671,-1.7991861,-1.9062126,-1.8958873,-2.1005385,-1.9216446,-2.0588906,-1.9771821,2.425594,-1.9292284,-1.7703191,-1.9434541,-1.8869793,-2.020946,-2.0891826,-2.101577,-2.0847964,-2.0996976,-1.9999027,-2.016948,-1.9036165,-1.9296175,2.2840664,-1.8433806,-1.8301018,-2.0097373
2.078418,2.1765895,2.07898,-1.5168434,-1.895535,2.3744671,-1.8100004,-1.9157765,-1.9059958,-2.1094756,-1.9315443,-2.0679297,-1.9867752,2.4274263,-1.9390721,-1.7812337,-1.9527912,-1.8930538,-2.0301435,-2.0981693,-2.1105325,-2.0938177,-2.1086187,-2.0091896,-2.026282,-1.913476,-1.934968,2.2840664,-1.8528774,-1.840706,-2.0175858
2.087845,2.1901608,2.083348,-1.531046,-1.9056413,2.3783386,-1.8207299,-1.9253129,-1.9160376,-2.1183689,-1.9413842,-2.0769293,-1.9963129,2.4475083,-1.948858,-1.7920682,-1.962104,-1.8992751,-2.039302,-2.1071076,-2.1194398,-2.1027892,-2.1174963,-2.0184364,-2.0355718,-1.9232852,-1.9404731,2.2845595,-1.8623742,-1.851229,-2.0254872
2.0908957,2.2023594,2.0881834,-1.5450163,-1.915681,2.4008355,-1.8313767,-1.9348185,-1.9260136,-2.1272202,-1.9511646,-2.08589,-2.0057962,2.454528,-1.9817238,-1.8028244,-1.9713907,-1.9056394,-2.0484219,-2.1160018,-2.1283007,-2.1117158,-2.126328,-2.0276408,-2.0448081,-1.9330448,-1.94613,2.292228,-1.8718672,-1.8616732,-2.033437
2.0917153,2.2023551,2.109072,-1.5587673,-1.9256557,2.401846,-1.8419434,-1.9442931,-1.9359252,-2.1360247,-1.9608874,-2.0948122,-2.0152254,2.454528,-1.9854074,-1.8135031,-1.9806501,-1.9121412,-2.0575023,-2.1248546,-2.1371193,-2.1206002,-2.1351194,-2.0368066,-2.0540001,-1.9427547,-1.951935,2.3141913,-1.8813472,-1.8720415,-2.0414286
2.0973868,2.2023215,2.110216,-1.5723101,-1.9355658,2.415213,-1.8524315,-1.9537363,-1.9457744,-2.1447861,-1.9705535,-2.1036959,-2.0246007,2.454528,-1.9892439,-1.8241072,-1.9898823,-1.9187757,-2.0665398,-2.1336632,-2.1458912,-2.1294365,-2.1438706,-2.0459337,-2.0631442,-1.9524156,-1.9578846,2.3161166,-1.8908197,-1.8823347,-2.0494595
2.0998998,2.2172031,2.1067374,-1.590901,-1.9454137,2.429015,-1.8628434,-1.9631469,-1.9555627,-2.153507,-1.9801633,-2.1125407,-2.0339265,2.454528,-1.9932346,-1.8346373,-1.999085,-1.925538,-2.0755386,-2.1424272,-2.1546192,-2.13823,-2.1525807,-2.0550222,-2.0722406,-1.9620277,-1.9639746,2.3161166,-1.9002796,-1.8925552,-2.0575266
2.1024015,2.2194557,2.1087372,-1.6034464,-1.9552011,2.429015,-1.873181,-1.972524,-1.96529,-2.1621878,-1.9897186,-2.1213436,-2.0431983,2.454528,-1.9973803,-1.845095,-2.0082598,-1.9324219,-2.0844991,-2.151151,-2.1633065,-2.146983,-2.161247,-2.0640721,-2.0812945,-1.9715912,-1.9702004,2.3278522,-1.9097235,-1.9027051,-2.065626
2.1022298,2.2194674,2.1086364,-1.6158643,-1.9649276,2.4501307,-1.8834462,-1.9818672,-1.9749595,-2.1708243,-1.9992201,-2.1301086,-2.0524232,2.4576788,-2.001682,-1.8554825,-2.0174026,-1.9394221,-2.0934212,-2.1598349,-2.1719532,-2.1556942,-2.1698744,-2.0730808,-2.0902998,-1.981106,-1.9765579,2.3288195,-1.9191494,-1.9127859,-2.073752
2.102856,2.229364,2.1144857,-1.6281604,-1.9745964,2.4501307,-1.8936404,-1.9911757,-1.9845703,-2.1794202,-2.0086687,-2.1388361,-2.087825,2.4789174,-2.0061383,-1.8658005,-2.0265129,-1.946533,-2.1023052,-2.1684785,-2.1805546,-2.16436,-2.1784635,-2.0820491,-2.0992613,-1.9905733,-1.9830412,2.3358202,-1.9285558,-1.9227991,-2.0818954
2.1396322,2.2488313,2.1320992,-1.6403378,-1.9842067,2.4501307,-1.9037653,-2.0004482,-1.9941251,-2.1879773,-2.0180647,-2.1475263,-2.0900245,2.4789648,-2.0107489,-1.8760505,-2.0355906,-1.9537486,-2.1111512,-2.1770785,-2.189116,-2.1729865,-2.187014,-2.0909793,-2.1081812,-1.9999934,-1.9896461,2.335814,-1.9379419,-1.9327463,-2.0900643
2.1417873,2.245146,2.1300888,-1.6524001,-1.9937613,2.4680762,-1.9138229,-2.009685,-2.0036235,-2.196496,-2.0274098,-2.1561792,-2.0923352,2.4789648,-2.0155146,-1.8862338,-2.0446362,-1.9610633,-2.1199558,-2.1856399,-2.1976385,-2.1815739,-2.1955268,-2.0998714,-2.1170568,-2.0093641,-1.9963671,2.335814,-1.9473046,-1.9426292,-2.0982404
2.1449385,2.2451124,2.1537268,-1.66435,-2.0032604,2.468143,-1.9238147,-2.0188859,-2.0130682,-2.2049766,-2.0367045,-2.1647954,-2.094768,2.4974992,-2.0204313,-1.8963518,-2.0536492,-1.9684706,-2.1287224,-2.194163,-2.2061224,-2.1901224,-2.2040021,-2.1087255,-2.1258879,-2.0186915,-2.0031986,2.335814,-1.9566424,-1.9524496,-2.106443
2.1459568,2.2450788,2.1604257,-1.676191,-2.012705,2.4674366,-1.9337413,-2.0280504,-2.0224614,-2.2134192,-2.0459502,-2.173375,-2.0973241,2.4974992,-2.0255,-1.9064059,-2.062629,-1.9759654,-2.1374516,-2.2026484,-2.2145681,-2.1986325,-2.2124372,-2.1175418,-2.1346786,-2.027974,-2.010135,2.335814,-1.9659548,-1.9622078,-2.1146455
2.1458223,2.2450452,2.1656272,-1.6879257,-2.0220983,2.4674366,-1.943605,-2.0371788,-2.031799,-2.221822,-2.055146,-2.181918,-2.100007,2.4974992,-2.030716,-1.9163973,-2.0715752,-1.9835418,-2.146144,-2.2110963,-2.2229757,-2.2071006,-2.2208352,-2.1263206,-2.1434295,-2.0372076,-2.0171702,2.335814,-1.9752406,-1.9719062,-2.122848
2.1650577,2.251618,2.1703398,-1.6995573,-2.0314362,2.4674366,-1.9534073,-2.0462706,-2.0410895,-2.2301872,-2.0642967,-2.190424,-2.1028206,2.4974992,-2.0360777,-1.9263265,-2.0804877,-1.9911934,-2.1547992,-2.219507,-2.2313426,-2.2155309,-2.229197,-2.1350589,-2.1521392,-2.046399,-2.0242991,2.335814,-1.9844968,-1.9815457,-2.1310506
2.1486037,2.251782,2.1703682,-1.7110883,-2.040727,2.4674366,-1.9631488,-2.0553257,-2.0503247,-2.2385159,-2.073396,-2.1988926,-2.1057677,2.5067616,-2.0415826,-1.9361959,-2.0893662,-1.9989154,-2.1634178,-2.2278807,-2.2396727,-2.2239242,-2.237523,-2.1437595,-2.1608055,-2.0555463,-2.0315177,2.3433793,-1.9937248,-1.9911276,-2.1392531
2.1599429,2.2517483,2.1732557,-1.7225214,-2.0499628,2.4674366,-1.9728315,-2.0643442,-2.0595148,-2.2468085,-2.0824523,-2.2073257,-2.108851,2.5191538,-2.0472262,-1.9460052,-2.0982106,-2.0067005,-2.1719997,-2.2362158,-2.2479663,-2.2322807,-2.2458134,-2.1524231,-2.1694329,-2.0646462,-2.038817,2.343403,-2.0029194,-2.0006537,-2.1474557
2.1739566,2.2517147,2.1848292,-1.7338591,-2.059153,2.4805262,-1.9824557,-2.0733259,-2.0686526,-2.2550657,-2.091462,-2.2157238,-2.112073,2.5191538,-2.053005,-1.955757,-2.1070206,-2.014548,-2.1805453,-2.244515,-2.256224,-2.2406008,-2.2540686,-2.16105,-2.178022,-2.073705,-2.0461936,2.343403,-2.012087,-2.0101213,-2.1556582
2.1769195,2.251681,2.1890125,-1.7451038,-2.0682917,2.4805262,-1.9920241,-2.0822706,-2.0777447,-2.2632875,-2.100425,-2.2240868,-2.1154351,2.5191538,-2.0589147,-1.9654506,-2.115796,-2.0224483,-2.189055,-2.2527785,-2.264446,-2.248885,-2.2622888,-2.1696405,-2.1865728,-2.0827224,-2.053643,2.343403,-2.021223,-2.0195377,-2.1638608
2.1782138,2.2906382,2.188955,-1.7562577,-2.0773842,2.4805262,-2.0015342,-2.0911758,-2.0867898,-2.2714744,-2.1093464,-2.2324152,-2.1189394,2.5191538,-2.0649514,-1.9750888,-2.124537,-2.0303981,-2.1975288,-2.261007,-2.2726328,-2.2571335,-2.2704744,-2.1781948,-2.195086,-2.0916932,-2.0611575,2.3677692,-2.0303268,-2.0289001,-2.1720634
2.1987457,2.2936661,2.1922922,-1.7673234,-2.0864308,2.4805262,-2.0109937,-2.1000445,-2.0957866,-2.2796266,-2.1182237,-2.240709,-2.1225884,2.5191538,-2.0711117,-1.9846718,-2.1332428,-2.0383902,-2.205966,-2.2692008,-2.2807846,-2.2653468,-2.2786257,-2.186713,-2.2035615,-2.1006224,-2.068736,2.3685553,-2.0393977,-2.03821,-2.180266
2.1985269,2.3003123,2.2090168,-1.7783028,-2.0954282,2.4805262,-2.020395,-2.1088765,-2.1047409,-2.2877445,-2.1270552,-2.2489688,-2.1263824,2.5402818,-2.077388,-1.9941998,-2.1419141,-2.0464227,-2.2143674,-2.27736,-2.288902,-2.273525,-2.2867432,-2.1951954,-2.2119975,-2.1095116,-2.0763693,2.3685553,-2.0484354,-2.0474699,-2.1884491
2.2299469,2.3109922,2.215269,-1.7891979,-2.1043832,2.4805262,-2.0297482,-2.117672,-2.1136487,-2.2958286,-2.1358461,-2.2571948,-2.1303208,2.5404515,-2.0837781,-2.0036738,-2.150551,-2.0544913,-2.222734,-2.285485,-2.2969851,-2.2816687,-2.294827,-2.2036424,-2.2203963,-2.1183608,-2.0840528,2.3736176,-2.0574396,-2.0566778,-2.196618
2.2301064,2.3212075,2.2152355,-1.8000109,-2.1132922,2.4805262,-2.0390463,-2.1264312,-2.1225111,-2.303879,-2.1445968,-2.265387,-2.1344056,2.5404515,-2.0902758,-2.0130987,-2.1591537,-2.062593,-2.231066,-2.2935762,-2.3050344,-2.2897782,-2.3028774,-2.212054,-2.2287588,-2.1271665,-2.0917833,2.3736176,-2.0664098,-2.0658376,-2.204787
2.2300391,2.3204253,2.2196717,-1.8107436,-2.1221557,2.4805262,-2.0482967,-2.135154,-2.1313326,-2.311896,-2.1533058,-2.2735462,-2.1386364,2.5585291,-2.0968752,-2.0224674,-2.167722,-2.0707233,-2.239364,-2.301634,-2.31305,-2.2978537,-2.310895,-2.2204306,-2.2370856,-2.1359313,-2.0995579,2.3736176,-2.075346,-2.0749488,-2.2129247
2.2384126,2.3204253,2.2196236,-1.821398,-2.1309779,2.4805262,-2.0574944,-2.1438408,-2.1401126,-2.3198802,-2.1619713,-2.2816722,-2.1430113,2.558533,-2.1035712,-2.0317905,-2.1762562,-2.0788734,-2.2476277,-2.3096588,-2.3210325,-2.3058956,-2.3188798,-2.2287724,-2.2453768,-2.1446571,-2.1073692,2.3736176,-2.0842478,-2.084011,-2.22106
2.2284763,2.3204253,2.242104,-1.8319752,-2.1397593,2.4805262,-2.0666475,-2.1524916,-2.1488461,-2.3278317,-2.170598,-2.2897656,-2.1475298,2.558533,-2.1103606,-2.0410583,-2.1847563,-2.0870423,-2.2558577,-2.3176506,-2.328982,-2.3139043,-2.3268323,-2.2370799,-2.2536328,-2.1533444,-2.1152136,2.3736176,-2.093115,-2.0930302,-2.2291691
2.2197692,2.3204253,2.241236,-1.842478,-2.148494,2.4805262,-2.0757473,-2.1611066,-2.1575396,-2.335751,-2.1791859,-2.2978263,-2.152192,2.558533,-2.1172361,-2.0502818,-2.1932225,-2.0952306,-2.2640543,-2.32561,-2.3368993,-2.32188,-2.3347526,-2.245353,-2.261854,-2.1619933,-2.123086,2.3736176,-2.1019478,-2.101998,-2.2372708
2.2196896,2.3157651,2.2412024,-1.8529075,-2.1571884,2.5016565,-2.0848036,-2.1696858,-2.1661935,-2.3436382,-2.1877356,-2.3058548,-2.156995,2.558533,-2.1241937,-2.0594535,-2.201655,-2.1034331,-2.2722178,-2.333537,-2.3447843,-2.3298233,-2.342641,-2.253592,-2.2700405,-2.1706042,-2.130986,2.3736176,-2.110746,-2.1109233,-2.245343
