solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt
1.4561995,-0.55158633,1.6942623,-0.86930966,1.5063497,1.9776284,-0.77885026,1.6006888,1.5499591,-0.900143,1.7281368,1.9357616,1.9465668,1.7087827,-0.63163316,0.28912425,-0.8260701,1.6317881,-0.48460054,-0.46772677,-1.1947111,1.4326469,1.7480935,0.92900145,-1.0517623,-1.065839,-1.1327386,-0.95381576,0.99542487,-0.84635043,-0.09419496,1.767516,-1.0461326,1.8418849,-0.99810535,-1.1203113,-0.7967977
1.4731361,-0.5915515,1.7113775,-0.88776106,1.503672,1.9852269,-0.80152947,1.6305456,1.5599304,-0.91185194,1.7665465,1.947961,1.9653237,1.7233886,-0.6621522,0.2926189,-0.8453216,1.6459014,-0.51105225,-0.506788,-1.2065476,1.4627506,1.7576772,0.9430495,-1.0779663,-1.0735266,-1.1408628,-0.98183525,1.0414912,-0.8699103,-0.1055892,1.7690964,-1.0575514,1.8459762,-1.0128617,-1.1321731,-0.8051178
1.4958671,-0.6186966,1.7243693,-0.9106488,1.5143744,1.9988234,-0.8211195,1.6604044,1.5687504,-0.9319175,1.7959243,1.9511606,1.975305,1.7398849,-0.68168306,0.29468864,-0.86861163,1.6707281,-0.5479592,-0.53859645,-1.2252069,1.4932843,1.7726771,0.9674089,-1.0908909,-1.0872636,-1.1454668,-0.99680084,1.0943491,-0.88754565,-0.11911497,1.7890371,-1.076834,1.848312,-1.0219973,-1.1665123,-0.81935614
1.5128492,-0.6487456,1.7439889,-0.92910236,1.5299321,2.0057511,-0.8492973,1.6766016,1.5884486,-0.94754994,1.8226212,1.9725077,2.0020208,1.7419376,-0.69665307,0.29031393,-0.8815552,1.6862938,-0.5881969,-0.5737221,-1.2376924,1.5054998,1.7842236,0.99272525,-1.1076188,-1.1256819,-1.1539319,-1.0165008,1.1439217,-0.9006841,-0.12599754,1.78274,-1.0909871,1.8569872,-1.0368686,-1.181586,-0.8352614
1.518262,-0.6867447,1.7485788,-0.9435947,1.5379626,2.0190263,-0.85595447,1.6913586,1.5982255,-0.9668008,1.8389055,1.9845487,2.0141807,1.7543876,-0.7205334,0.27866295,-0.9031094,1.7189876,-0.6177373,-0.6082933,-1.254877,1.5382335,1.8231031,1.003213,-1.1311928,-1.1352166,-1.1592072,-1.0407757,1.1908804,-0.9146602,-0.15167725,1.8219379,-1.0970215,1.8626488,-1.052958,-1.1893811,-0.84682584
1.5261024,-0.7212272,1.767025,-0.961271,1.5707979,2.0251937,-0.8631349,1.7188468,1.6069255,-0.9807608,1.8624067,1.9935042,2.01694,1.7708801,-0.74563485,0.28045005,-0.9282037,1.7209657,-0.64771783,-0.6420505,-1.2691045,1.5491036,1.8317688,1.0329403,-1.137337,-1.1445552,-1.1680168,-1.0616611,1.2390732,-0.92921174,-0.16635807,1.8521034,-1.1086051,1.8730533,-1.0643073,-1.1935984,-0.85940003
1.5256847,-0.75212914,1.7598902,-0.9700601,1.6116453,2.043177,-0.8787719,1.7312067,1.6181427,-0.99345845,1.8657612,1.9910783,2.0184128,1.7865087,-0.7733052,0.28895,-0.93971264,1.732953,-0.6663765,-0.67351365,-1.2888383,1.5849395,1.8315974,1.0695573,-1.1661267,-1.1541492,-1.1688083,-1.075475,1.2725999,-0.9371843,-0.18968368,1.8659668,-1.1009231,1.8868768,-1.0695739,-1.2076607,-0.86856717
1.55006,-0.7654943,1.7766007,-0.9862302,1.6464816,2.0549521,-0.88803256,1.7620771,1.6357067,-1.0120686,1.881606,1.9895114,2.0297484,1.7961184,-0.7824849,0.26874313,-0.9534624,1.7290878,-0.6911451,-0.6918327,-1.3025993,1.6043918,1.8362192,1.1055902,-1.1793853,-1.1506982,-1.2054461,-1.0697818,1.3049811,-0.95895624,-0.21366796,1.8827683,-1.1040564,1.8964107,-1.080151,-1.2181638,-0.880396
1.5789202,-0.78861326,1.7820951,-1.0097868,1.6633722,2.0574949,-0.9111234,1.7734991,1.6458511,-1.0360216,1.905129,2.0143487,2.0399077,1.8296115,-0.8204547,0.27270925,-0.9758892,1.7375857,-0.7163776,-0.72379667,-1.316338,1.6147199,1.8548675,1.1436253,-1.1901227,-1.1578826,-1.2159494,-1.0867019,1.3314832,-0.9653612,-0.230062,1.903372,-1.1082563,1.8992933,-1.0905894,-1.225863,-0.9033364
1.5871567,-0.8228649,1.8168966,-1.0280685,1.6658704,2.0744686,-0.9208977,1.780596,1.6667229,-1.0539967,1.915714,2.0451868,2.0541358,1.8514719,-0.82434136,0.27030483,-1.0057933,1.7425165,-0.7512489,-0.7464719,-1.3300432,1.6390841,1.8679583,1.1876734,-1.203973,-1.1564814,-1.2222466,-1.0961605,1.3802408,-0.98404217,-0.26965183,1.9282792,-1.1251063,1.9113988,-1.1016601,-1.2355072,-0.9130826
1.5958883,-0.85090184,1.812722,-1.0358503,1.6821187,2.1009364,-0.9400924,1.7935994,1.682111,-1.063375,1.9479752,2.0395074,2.0625257,1.8633916,-0.84947115,0.278732,-1.023954,1.7541554,-0.77084893,-0.76800746,-1.3674091,1.6525835,1.877459,1.2240726,-1.2178668,-1.1693342,-1.2386907,-1.105888,1.4204615,-1.0044869,-0.29312602,1.9339253,-1.1371869,1.9258871,-1.1124805,-1.2484018,-0.93230045
1.6448679,-0.8819181,1.8058307,-1.0578984,1.6903248,2.1122952,-0.9473641,1.796549,1.7075629,-1.0720295,1.9575275,2.0426447,2.074705,1.8800625,-0.8686376,0.28870296,-1.0514075,1.7650117,-0.79472023,-0.7910544,-1.3741822,1.6796916,1.8813044,1.2397025,-1.2335604,-1.175742,-1.2399254,-1.120872,1.4593843,-1.017324,-0.33319026,1.9362876,-1.1502222,1.9293866,-1.1237441,-1.2597342,-0.945598
1.6468325,-0.9012955,1.8166065,-1.0804441,1.723107,2.1451988,-0.95875955,1.8228534,1.7332755,-1.0858365,1.9753597,2.0627556,2.074705,1.9086995,-0.89205235,0.2989967,-1.0716027,1.7688127,-0.80707115,-0.82121855,-1.3811778,1.7000325,1.8948615,1.2750754,-1.2630928,-1.186693,-1.2798342,-1.1367397,1.4785244,-1.0379041,-0.36872464,1.9505849,-1.1641752,1.9314733,-1.135031,-1.2588037,-0.95954186
1.6694504,-0.9156896,1.8382189,-1.0851611,1.7412878,2.146067,-0.9805213,1.8241514,1.7408962,-1.0890833,1.994153,2.0879686,2.0709763,1.9144142,-0.9172633,0.3083649,-1.0725762,1.7818115,-0.8276734,-0.8428691,-1.3821683,1.7113472,1.9034923,1.3017131,-1.2908311,-1.202979,-1.2842187,-1.1464518,1.5143188,-1.0377921,-0.3817384,1.9505713,-1.1833287,1.9412348,-1.154055,-1.2611798,-0.95729536
1.688585,-0.94257057,1.8499144,-1.0808395,1.7492051,2.1466055,-0.99046767,1.8373622,1.74227,-1.1059972,1.9957355,2.0848022,2.0709763,1.9175578,-0.93141294,0.32484353,-1.0818319,1.7989111,-0.859665,-0.865151,-1.3893905,1.7316047,1.920567,1.3248816,-1.289967,-1.2133744,-1.2887557,-1.1564114,1.543358,-1.0510583,-0.40199977,1.9585824,-1.1870785,1.9560583,-1.1745642,-1.2710028,-0.9530057
1.7006645,-0.970218,1.8554949,-1.0967376,1.762253,2.159516,-1.0028797,1.8381848,1.7592367,-1.1138738,2.0192885,2.0926993,2.0709763,1.9578235,-0.9605717,0.32531407,-1.0900533,1.8008887,-0.8846006,-0.8914946,-1.3874125,1.7467886,1.9313239,1.3413078,-1.2943265,-1.223974,-1.2935088,-1.1666092,1.5700775,-1.0599948,-0.43995202,1.9654956,-1.195062,1.9542459,-1.1749293,-1.2802523,-0.9657131
1.728946,-0.98484635,1.8739303,-1.1080987,1.7867138,2.1721487,-1.0118833,1.8648956,1.7673359,-1.1275537,2.0267968,2.0961218,2.0727217,1.9579891,-0.97650474,0.3206626,-1.0981634,1.8336474,-0.90283644,-0.92142344,-1.395692,1.7420894,1.9466443,1.3608671,-1.3048698,-1.2327844,-1.2935301,-1.1770355,1.6048697,-1.0565984,-0.4669489,1.9711721,-1.2039038,1.9734471,-1.1874567,-1.2903913,-0.9777344
1.7359053,-1.001441,1.8929545,-1.1213858,1.7973186,2.1721487,-1.0255829,1.8821645,1.7758833,-1.1413832,2.031395,2.1000836,2.076457,1.9614972,-0.9934278,0.3130965,-1.1104132,1.8434197,-0.9209743,-0.94392705,-1.4065624,1.7862936,1.9718117,1.3809334,-1.3090982,-1.2519336,-1.2987976,-1.1843493,1.6184185,-1.0837679,-0.49427328,1.9902272,-1.2185873,1.9874527,-1.2012607,-1.304765,-0.99591297
1.7403411,-1.0187839,1.894538,-1.1278228,1.8192358,2.1749957,-1.0409043,1.8934507,1.7707174,-1.163395,2.0311897,2.1059842,2.089405,1.9679867,-1.0165086,0.31719404,-1.1364576,1.8523484,-0.94082737,-0.97020197,-1.4061161,1.8201784,1.9655781,1.3946506,-1.3091381,-1.2583083,-1.305285,-1.2051601,1.6371886,-1.0946828,-0.5172621,1.9945732,-1.2242297,2.009779,-1.2128224,-1.314949,-1.009597
1.7523323,-1.0446393,1.91484,-1.1653557,1.8354259,2.1876411,-1.040344,1.9159368,1.7877476,-1.1901485,2.040758,2.1196373,2.1111314,1.9835099,-1.0317422,0.31409898,-1.1376373,1.8554202,-0.9571699,-0.986603,-1.4148233,1.8364972,1.9679831,1.4279473,-1.3142236,-1.2666491,-1.3172394,-1.2347953,1.653969,-1.1058054,-0.5462121,2.0140278,-1.243953,2.0168064,-1.2245435,-1.3261333,-1.027098
1.7782823,-1.0596429,1.924396,-1.1694648,1.8307668,2.1913419,-1.0640197,1.9255311,1.7990893,-1.2055947,2.0468698,2.133833,2.1175327,1.9868071,-1.0468742,0.31705418,-1.1457216,1.8762604,-0.9632955,-1.0113981,-1.4238001,1.8592591,1.9823581,1.4465455,-1.3200904,-1.2761652,-1.322858,-1.2520621,1.6931326,-1.1199927,-0.5736118,2.0243506,-1.2536142,2.0218046,-1.2277975,-1.3366128,-1.0349936
1.7849785,-1.0737343,1.9571178,-1.169687,1.8425578,2.2120984,-1.0652417,1.933307,1.7978818,-1.2279737,2.0608764,2.1323118,2.1147838,2.000977,-1.0492513,0.32812768,-1.1554407,1.8904272,-0.99929804,-1.0266317,-1.4329466,1.8673888,1.9792653,1.4705446,-1.3256108,-1.2858874,-1.3287066,-1.2601876,1.7145582,-1.134693,-0.5918591,2.0427947,-1.2622955,2.0407112,-1.2316532,-1.3422261,-1.0561259
1.8075432,-1.0942047,1.9702543,-1.1789199,1.8450596,2.2215664,-1.0805107,1.9388802,1.8111684,-1.2310338,2.0731876,2.1358352,2.115032,1.9995619,-1.0631243,0.33375016,-1.1716872,1.8969766,-1.0155101,-1.03557,-1.4202865,1.876438,1.990542,1.487243,-1.3282267,-1.2958033,-1.360936,-1.2682317,1.7364693,-1.1378309,-0.6167441,2.046796,-1.2606372,2.0515966,-1.2561569,-1.3531154,-1.0620205
1.8128008,-1.1115783,1.9748402,-1.1973726,1.8405846,2.2381754,-1.0875899,1.9362053,1.8157588,-1.2369955,2.075757,2.135927,2.1352372,2.0089598,-1.0776515,0.3452446,-1.1811694,1.9070296,-1.0294125,-1.0270569,-1.417513,1.8843553,1.9952842,1.5179173,-1.3373538,-1.3173825,-1.3692034,-1.2771294,1.7391112,-1.1482481,-0.6401958,2.046796,-1.268467,2.0614762,-1.2378258,-1.3641262,-1.072919
1.8392637,-1.1256028,1.9884274,-1.2139899,1.8515502,2.2387412,-1.0827593,1.9579386,1.8436993,-1.2474962,2.104213,2.1465333,2.1313598,2.027332,-1.0903785,0.3483594,-1.1926917,1.9179928,-1.057455,-1.0478759,-1.42421,1.8975655,2.002902,1.5400872,-1.3434927,-1.3263433,-1.3734577,-1.2958742,1.7506047,-1.1791364,-0.670382,2.0479078,-1.2762157,2.0825098,-1.2426078,-1.3752453,-1.090813
1.849629,-1.1460762,1.9999511,-1.2222298,1.8805109,2.2314458,-1.0872647,1.9861863,1.8596371,-1.2582058,2.106741,2.176695,2.1313598,2.033524,-1.0994995,0.34642696,-1.2055742,1.9255811,-1.0702977,-1.0579717,-1.433546,1.9147931,2.0029635,1.5634577,-1.349859,-1.3355018,-1.363939,-1.2944783,1.7710162,-1.1926848,-0.70104176,2.0506537,-1.2934204,2.0942001,-1.247616,-1.3864622,-1.1093974
1.8510034,-1.1628686,2.0016727,-1.2310387,1.9185127,2.2314343,-1.0978281,1.9923474,1.8944151,-1.283236,2.1083605,2.1928346,2.152406,2.0386462,-1.1168728,0.35266605,-1.2177682,1.9277304,-1.0800297,-1.0766139,-1.4405293,1.9194458,2.0044749,1.5773603,-1.3601772,-1.3448536,-1.3678075,-1.3017815,1.7849882,-1.2011737,-0.7218595,2.0549283,-1.300912,2.1058562,-1.2528547,-1.3977655,-1.1077851
1.8451236,-1.1706983,2.0115528,-1.2395138,1.9218841,2.2350657,-1.1054769,2.0018537,1.9043074,-1.2922186,2.1106048,2.195703,2.1453254,2.038601,-1.1291617,0.34974647,-1.2178869,1.9410756,-1.0962987,-1.0881916,-1.4477228,1.9374675,2.0041883,1.5920743,-1.3668429,-1.3543895,-1.3725146,-1.31786,1.810694,-1.1977633,-0.7446321,2.0614426,-1.293286,2.1293995,-1.2583271,-1.4091451,-1.1246502
1.8536197,-1.1793416,2.0229354,-1.2477831,1.9333462,2.2351496,-1.1154605,2.0055823,1.9091135,-1.3014132,2.1160672,2.1957085,2.1738353,2.0356374,-1.1618502,0.37203598,-1.2266666,1.9515972,-1.1111678,-1.099996,-1.4497604,1.9454373,2.01009,1.5989263,-1.3639569,-1.3641002,-1.3774341,-1.3386477,1.8379654,-1.2333803,-0.77421856,2.0638428,-1.3000295,2.1341908,-1.2640364,-1.4205909,-1.131666
1.8794786,-1.1931329,2.041482,-1.2722074,1.9541365,2.2351496,-1.1182262,2.03188,1.9143533,-1.3108116,2.1159058,2.1991174,2.1739478,2.0315287,-1.1657091,0.37491515,-1.226445,1.9540825,-1.1160336,-1.1143497,-1.4574858,1.9655464,2.0249815,1.6208218,-1.3679296,-1.3689672,-1.3825688,-1.3400736,1.8458518,-1.2391287,-0.80102694,2.0652583,-1.3070103,2.1353242,-1.2753338,-1.4320933,-1.1457517
1.8960768,-1.2327881,2.0652037,-1.2792327,1.9531529,2.2351496,-1.1451951,2.0408404,1.9191971,-1.3048356,2.136206,2.2122047,2.1739478,2.0692017,-1.1758343,0.38017514,-1.2357146,1.9543817,-1.1263536,-1.129815,-1.4654056,1.9673903,2.0345266,1.6395503,-1.3751292,-1.3998308,-1.3915373,-1.3445753,1.8641601,-1.2438923,-0.825532,2.086997,-1.3142276,2.1353242,-1.2817713,-1.4436424,-1.1564003
1.9014845,-1.2362518,2.071853,-1.2902279,1.948682,2.2351496,-1.1638379,2.042933,1.9493684,-1.3130805,2.1460545,2.2113822,2.1837199,2.0867596,-1.1863984,0.37851375,-1.2392567,1.9566844,-1.1430503,-1.1389011,-1.473513,1.9852328,2.0345266,1.673347,-1.3825828,-1.4057667,-1.4212793,-1.3494238,1.8848692,-1.2501577,-0.8501897,2.0989053,-1.3167758,2.1353242,-1.2879134,-1.45523,-1.167269
1.8960607,-1.2450546,2.08593,-1.290694,1.9544152,2.241718,-1.1841906,2.04345,1.9540008,-1.3224075,2.1544313,2.210434,2.1837199,2.0930192,-1.1948177,0.38684613,-1.246737,1.9538394,-1.1547136,-1.1646497,-1.481801,2.0025613,2.0414083,1.7064108,-1.3958296,-1.4210504,-1.4247067,-1.3357573,1.9140294,-1.2581376,-0.8726202,2.1141064,-1.3279835,2.1402981,-1.2942953,-1.4668483,-1.1862277
1.9033675,-1.2583579,2.1083555,-1.2964334,1.9620918,2.2594082,-1.1823754,2.0634005,1.9636987,-1.3319559,2.1595776,2.2333102,2.1815717,2.097577,-1.2125986,0.39167273,-1.2610725,1.9647074,-1.1764575,-1.1782373,-1.5248286,2.0027838,2.062964,1.7063968,-1.4034051,-1.4268304,-1.4278189,-1.3382801,1.9421536,-1.2704217,-0.89177865,2.1184728,-1.3399935,2.1535752,-1.3050905,-1.4784878,-1.1969148
1.905664,-1.2680041,2.1131105,-1.3040447,1.9755363,2.2594082,-1.1879154,2.0649717,1.9808967,-1.3416868,2.1563585,2.2343276,2.1841133,2.0974553,-1.2317456,0.385424,-1.2710845,1.9669672,-1.1877416,-1.1887608,-1.5352527,2.0150228,2.0696108,1.7354,-1.4111902,-1.4328275,-1.4201797,-1.3431792,1.9667639,-1.2783585,-0.91590816,2.1184728,-1.3477612,2.1628454,-1.3134756,-1.5140722,-1.2076199
1.929122,-1.2828951,2.11741,-1.3102735,1.9853305,2.2594082,-1.1978905,2.0671158,1.9833423,-1.3485961,2.1562855,2.2474728,2.1911802,2.0974553,-1.2395269,0.37052256,-1.2931932,1.9798067,-1.1988323,-1.1950753,-1.5390579,2.0182035,2.0760841,1.7465262,-1.418693,-1.4390414,-1.4236313,-1.3671753,1.9870933,-1.3012059,-0.93104875,2.1417062,-1.355748,2.1773686,-1.3202924,-1.5116032,-1.235505
1.9413922,-1.3022438,2.1439946,-1.3166758,1.9984144,2.2617524,-1.2001396,2.085131,1.9837425,-1.3587753,2.1562855,2.2496097,2.1912057,2.0974553,-1.247539,0.3763683,-1.2986553,1.9781367,-1.212114,-1.200692,-1.5357603,2.0502925,2.0749032,1.7491109,-1.4268863,-1.4454708,-1.4272621,-1.3720906,1.9952725,-1.3067422,-0.94559956,2.148711,-1.3639497,2.1825185,-1.3324617,-1.5154681,-1.2447206
1.9514208,-1.3100728,2.143996,-1.323304,2.0050733,2.2693014,-1.2234414,2.0876577,1.9914044,-1.3637071,2.1684926,2.259005,2.1912057,2.1285944,-1.261151,0.36197272,-1.3232801,2.0130131,-1.2235016,-1.211902,-1.5400062,2.0509324,2.0926776,1.7578846,-1.4352865,-1.4521135,-1.431076,-1.3768255,1.9970813,-1.312486,-0.9633935,2.1484785,-1.3694649,2.191993,-1.3657085,-1.5195476,-1.2522589
1.9666026,-1.3131969,2.1466134,-1.3387089,2.019265,2.2693021,-1.2280648,2.099787,2.0079486,-1.3740276,2.168503,2.259168,2.2281423,2.1340666,-1.2856565,0.36929378,-1.3311256,2.014081,-1.2425061,-1.2221183,-1.5444423,2.0526233,2.0943632,1.7776042,-1.4438702,-1.459689,-1.4383186,-1.383884,1.9976022,-1.3125656,-0.9645402,2.155414,-1.4054487,2.207986,-1.3740515,-1.5238156,-1.2671645
1.9709797,-1.3155528,2.159832,-1.3452116,2.0343058,2.2693021,-1.2329122,2.1194553,2.0229237,-1.3847783,2.168503,2.259168,2.2382598,2.1371834,-1.2920969,0.37038234,-1.3379773,2.0320318,-1.2534425,-1.2325357,-1.5490713,2.0795095,2.0943632,1.7786666,-1.4727132,-1.4667192,-1.4424144,-1.3881928,2.0041044,-1.318859,-0.9772244,2.1444159,-1.3945297,2.244375,-1.3761917,-1.5282755,-1.2766324
1.988374,-1.3189231,2.1908846,-1.3519449,2.056652,2.2859182,-1.2378722,2.1151247,2.0423958,-1.3956404,2.1737611,2.2609694,2.2440317,2.1338196,-1.298776,0.3648764,-1.32733,2.0467105,-1.2645414,-1.2450409,-1.5538952,2.0795646,2.0916321,1.7891855,-1.4784077,-1.4739531,-1.4576893,-1.3927183,2.00779,-1.3240587,-0.9837572,2.1414967,-1.4001509,2.2445173,-1.3807411,-1.5329298,-1.2788894
2.0039973,-1.3279806,2.1900318,-1.3589072,2.0610301,2.2860837,-1.2395809,2.1185937,2.0389395,-1.399541,2.1997766,2.279019,2.2440474,2.1338196,-1.3056942,0.3665498,-1.3350168,2.0421615,-1.2757926,-1.2557138,-1.558916,2.0894363,2.1013482,1.8076899,-1.4843113,-1.4887196,-1.4925302,-1.3974513,2.0334358,-1.3306637,-1.0033321,2.1414967,-1.4059924,2.2530663,-1.3831085,-1.5290154,-1.2875311
2.0186923,-1.335111,2.2065532,-1.3660955,2.0729344,2.2879293,-1.2390711,2.1236556,2.055474,-1.410147,2.1997786,2.278993,2.2729378,2.1394641,-1.3092617,0.3641852,-1.342951,2.0429342,-1.3110173,-1.2665603,-1.5642573,2.1130574,2.1308005,1.8343801,-1.4904244,-1.5032564,-1.4942491,-1.4023943,2.0394375,-1.337185,-1.0204048,2.168976,-1.4120544,2.2614279,-1.3856146,-1.5341365,-1.2879691
2.023288,-1.3513608,2.2069497,-1.3935888,2.0770855,2.2879293,-1.2439395,2.134553,2.0673356,-1.420841,2.213569,2.278993,2.2729466,2.1631315,-1.3165137,0.3692832,-1.3511038,2.0495539,-1.3185619,-1.2775687,-1.5672445,2.1153512,2.1320128,1.8446786,-1.4967451,-1.531786,-1.5100969,-1.4099892,2.0510075,-1.3443795,-1.0347393,2.177757,-1.4183363,2.2614586,-1.388266,-1.5394585,-1.3019831
2.0365777,-1.3611004,2.205567,-1.398512,2.0785072,2.2879293,-1.2452797,2.1347797,2.067371,-1.4316331,2.2304988,2.278618,2.2866862,2.178171,-1.3239985,0.36834705,-1.3750783,2.0405934,-1.3246219,-1.2884262,-1.5729151,2.116557,2.1373403,1.8665481,-1.5032713,-1.5365994,-1.5116919,-1.4152716,2.0597005,-1.3519024,-1.0552483,2.1827266,-1.4400395,2.2614586,-1.3910683,-1.5449818,-1.3143479
2.0665193,-1.3703437,2.2109149,-1.4054711,2.104006,2.2879293,-1.2734644,2.1388962,2.0963535,-1.4043118,2.2453418,2.281927,2.2866914,2.1753004,-1.3421642,0.36262542,-1.3877213,2.0410037,-1.3149301,-1.2996991,-1.5787913,2.1166394,2.137322,1.8698077,-1.5129098,-1.5410124,-1.5133847,-1.4207695,2.0736327,-1.3596478,-1.0915444,2.180908,-1.4468304,2.2614586,-1.3940281,-1.550706,-1.3247858
2.07661,-1.3839885,2.2109149,-1.4107715,2.1125977,2.2879293,-1.2743515,2.1486177,2.1130514,-1.4310683,2.2598083,2.2978826,2.3102422,2.206798,-1.3492454,0.3635261,-1.3943375,2.0409906,-1.3200144,-1.3111398,-1.5848633,2.1136951,2.1633074,1.8949541,-1.5197034,-1.5456183,-1.5124245,-1.4264841,2.0901377,-1.3676105,-1.1151239,2.1935306,-1.4696848,2.2614586,-1.3971504,-1.5566306,-1.3479861
2.0847297,-1.3932723,2.243057,-1.4162756,2.1233063,2.3173237,-1.2793148,2.1478982,2.1130893,-1.4349556,2.2676108,2.310886,2.3102748,2.211875,-1.3565412,0.36114424,-1.4011719,2.040957,-1.3074385,-1.3389033,-1.5911286,2.1154232,2.1853614,1.9087646,-1.5266795,-1.550419,-1.5122625,-1.4324157,2.0994453,-1.3757851,-1.1270411,2.2241383,-1.4739287,2.2614586,-1.4004416,-1.5627539,-1.35719
2.0847354,-1.4027253,2.2432191,-1.4078605,2.1233063,2.3273249,-1.2846899,2.1556213,2.1234019,-1.4383768,2.275937,2.3121657,2.3102748,2.211875,-1.371162,0.35840136,-1.4038087,2.067368,-1.3131479,-1.3475823,-1.5975848,2.1389806,2.204528,1.9121145,-1.5338485,-1.5554161,-1.5143205,-1.4385643,2.1037073,-1.3841653,-1.1352289,2.2385182,-1.4783577,2.2614586,-1.403907,-1.5690737,-1.3665221
2.094288,-1.4123385,2.2531428,-1.412773,2.1432455,2.3258617,-1.292622,2.15584,2.142224,-1.4419745,2.2826335,2.3121657,2.299503,2.2216494,-1.3784024,0.34682128,-1.4111825,2.067368,-1.3173286,-1.3564636,-1.6042284,2.1488876,2.1978536,1.9165996,-1.5412055,-1.5606114,-1.5148181,-1.4720602,2.112264,-1.3927443,-1.1482701,2.263221,-1.482985,2.2614586,-1.4075524,-1.5755872,-1.3760315
2.1035159,-1.4221025,2.2531428,-1.4178993,2.1706793,2.3256803,-1.2924539,2.1861002,2.1438925,-1.4457542,2.2826335,2.3200073,2.299503,2.2244997,-1.3858624,0.32860714,-1.4369524,2.076369,-1.3156849,-1.3655388,-1.611055,2.1544628,2.198012,1.9321047,-1.5487449,-1.5660048,-1.5171465,-1.4744253,2.1287029,-1.4015142,-1.1579078,2.2633207,-1.4878131,2.2614586,-1.4126692,-1.5822909,-1.3857085
2.1070404,-1.4320073,2.2517772,-1.4232395,2.1801057,2.3256803,-1.2985108,2.1873848,2.1610377,-1.4497203,2.2826335,2.334894,2.3115804,2.22086,-1.3935379,0.31744248,-1.4443369,2.0934668,-1.3221943,-1.3748,-1.6180611,2.15727,2.1971636,1.9399416,-1.5564607,-1.5972493,-1.5196091,-1.4768816,2.137459,-1.4104671,-1.1700939,2.2633207,-1.4928442,2.2718346,-1.4160908,-1.5891814,-1.3924521
2.1072068,-1.4420433,2.251775,-1.4200765,2.1983469,2.3256803,-1.304807,2.1933537,2.1599243,-1.4538773,2.2809613,2.3348958,2.312016,2.2251089,-1.4014237,0.3051034,-1.4498694,2.099095,-1.3289384,-1.3842374,-1.6252409,2.15727,2.1949408,1.9411904,-1.5643471,-1.599555,-1.5222116,-1.4794786,2.1469584,-1.4433554,-1.1717777,2.2633207,-1.5236347,2.277455,-1.4202278,-1.6065408,-1.3865937
2.1156318,-1.4522003,2.251775,-1.4259079,2.1983511,2.330144,-1.3188831,2.1933582,2.168954,-1.4582288,2.2966003,2.352214,2.312016,2.2442746,-1.420717,0.2936309,-1.4556155,2.11373,-1.3359157,-1.3938425,-1.6325896,2.1670606,2.1918802,1.941416,-1.5723968,-1.6019914,-1.5249592,-1.4822215,2.1469584,-1.4487985,-1.1888005,2.2665112,-1.5295682,2.3007376,-1.428877,-1.6129646,-1.3858799
2.112023,-1.4624689,2.251775,-1.4319593,2.2061632,2.3376913,-1.3254594,2.1988673,2.184447,-1.4627789,2.297682,2.3522165,2.3226125,2.2442749,-1.413367,0.28630453,-1.4568788,2.126817,-1.3431237,-1.4036051,-1.6401004,2.1718726,2.202882,1.9416678,-1.5806032,-1.5952305,-1.5278574,-1.4851164,2.1794388,-1.4539206,-1.2020096,2.2665112,-1.5320863,2.3007388,-1.4362359,-1.619557,-1.3958267
2.1119785,-1.4728389,2.2784615,-1.4262184,2.205274,2.3482268,-1.3319908,2.20141,2.201912,-1.4675305,2.297682,2.365805,2.3397088,2.2544136,-1.4204528,0.27913707,-1.4318987,2.134322,-1.3505595,-1.4135158,-1.6477681,2.1744053,2.204246,1.9476712,-1.5889587,-1.5979849,-1.530911,-1.4841658,2.1998544,-1.4592522,-1.210039,2.2665112,-1.5347456,2.3007388,-1.4425483,-1.6375185,-1.4059169
2.1487687,-1.4833012,2.2784913,-1.430379,2.2031186,2.3479223,-1.334198,2.216195,2.1973095,-1.4724863,2.297682,2.3665903,2.3410053,2.2544444,-1.4277856,0.2690128,-1.4373988,2.1343653,-1.358219,-1.4284214,-1.6555855,2.1752656,2.204246,1.9599572,-1.5974556,-1.6008877,-1.5341259,-1.485261,2.2021143,-1.4647949,-1.223642,2.2790055,-1.5375522,2.3081975,-1.4471534,-1.643571,-1.4161409
