wind_generation_mw,solar_generation_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
-1.6487769,-1.3363311,-0.22666971,-1.4614171,-1.5419961,-1.5904446,1.8341126,-1.3416601,-1.2306464,-1.6279545,-1.5992974,2.0508342,-1.43691,-1.6822685,-1.4351187,-1.6167865,-1.6500812,-1.6951296,-1.5809804,-1.6936013,-1.6129813,-1.4879159,-1.5550435,-1.5258068,-1.5403317,-1.6658247,1.8798101,-1.6462238,-1.3940971,-1.4772111,-1.5013907,-1.679931,-1.3135916,-1.4544727
-1.6600307,-1.3536942,-0.31017074,-1.4730502,-1.5552573,-1.6005718,1.8574932,-1.357027,-1.2504002,-1.6385419,-1.6121705,2.0811253,-1.4517837,-1.6942143,-1.4497731,-1.6292305,-1.6612772,-1.7070029,-1.5939957,-1.705651,-1.6255982,-1.5019876,-1.5571928,-1.5328226,-1.553947,-1.677436,1.8859857,-1.6586696,-1.4095856,-1.4915714,-1.515275,-1.6914097,-1.3251783,-1.4681019
-1.6712347,-1.3706543,-0.3913391,-1.4878236,-1.5717814,-1.610752,1.8734437,-1.3738811,-1.2678651,-1.6538187,-1.624883,2.096017,-1.4669125,-1.7060359,-1.4642155,-1.6415426,-1.6724275,-1.7187506,-1.6068486,-1.7175605,-1.6380696,-1.5158622,-1.5699388,-1.5452108,-1.5673708,-1.6889603,1.8924313,-1.670966,-1.4248143,-1.5057149,-1.5291507,-1.697415,-1.3426741,-1.481348
-1.6823872,-1.3872384,-0.45856094,-1.5023447,-1.5856005,-1.6209774,1.9011009,-1.3903875,-1.2844741,-1.6639743,-1.637442,2.1125038,-1.4817679,-1.7177371,-1.4784548,-1.6537269,-1.68353,-1.730378,-1.6195464,-1.7293355,-1.6504014,-1.5295479,-1.5826862,-1.558326,-1.5806123,-1.7003988,1.8925875,-1.683119,-1.4397959,-1.5196515,-1.5428277,-1.7087322,-1.3597649,-1.4960678
-1.6934869,-1.4034697,-0.5236298,-1.5166247,-1.597925,-1.6312424,1.9265964,-1.4065462,-1.2943915,-1.6741523,-1.6498535,2.1130657,-1.4963652,-1.7293222,-1.4924988,-1.6657878,-1.6945828,-1.7418898,-1.6320953,-1.7409822,-1.6625984,-1.543053,-1.5953027,-1.5717226,-1.5936793,-1.7117525,1.906923,-1.6951351,-1.4545419,-1.5333909,-1.5563154,-1.7201991,-1.3764766,-1.5105312
-1.7045329,-1.4171337,-0.5878425,-1.530676,-1.6101462,-1.6415387,1.9391568,-1.4223791,-1.3125584,-1.6843504,-1.6621238,2.12652,-1.5107182,-1.740796,-1.5063555,-1.6777294,-1.7055848,-1.7258335,-1.6445011,-1.7525057,-1.6776127,-1.5563844,-1.6077925,-1.5849361,-1.6086355,-1.723023,1.9178901,-1.7070197,-1.4690628,-1.5469416,-1.5696224,-1.7315689,-1.3928329,-1.5247525
-1.7155226,-1.4328771,-0.65500116,-1.5445106,-1.6222655,-1.6518624,1.9553847,-1.4379052,-1.3302834,-1.6945642,-1.6742584,2.128612,-1.5248404,-1.7521615,-1.5200319,-1.6895555,-1.7165346,-1.7339447,-1.656769,-1.7639112,-1.6892685,-1.5695497,-1.6201586,-1.5979756,-1.6211933,-1.7342116,1.9291788,-1.7187779,-1.4833688,-1.5665153,-1.5827562,-1.742844,-1.4088556,-1.539613
-1.7264571,-1.4514709,-0.7078316,-1.5581396,-1.6342847,-1.6622053,1.964062,-1.4531423,-1.3430493,-1.7047838,-1.6862626,2.1308188,-1.5387428,-1.763423,-1.5335348,-1.70127,-1.7274314,-1.7421902,-1.6689045,-1.7752035,-1.7008268,-1.5825548,-1.6324048,-1.6108477,-1.6336056,-1.7453196,1.934683,-1.7304149,-1.4888923,-1.5789447,-1.595724,-1.7540274,-1.4245644,-1.5533112
-1.7373354,-1.4662621,-0.7571743,-1.5715728,-1.6462058,-1.6598839,1.9725491,-1.4681063,-1.3602633,-1.7150114,-1.698141,2.1404793,-1.5524373,-1.7745836,-1.5468712,-1.712876,-1.738274,-1.7505398,-1.6809124,-1.7863859,-1.7122904,-1.595406,-1.6445342,-1.6235602,-1.6458857,-1.7563478,1.9388949,-1.7419347,-1.5029804,-1.5912722,-1.608533,-1.7651211,-1.4205809,-1.5668105
-1.7481556,-1.4808143,-0.8037931,-1.5848196,-1.65803,-1.6589756,1.9779258,-1.4828125,-1.3779321,-1.7252375,-1.7098982,2.1625226,-1.565934,-1.7856467,-1.5600468,-1.7243766,-1.7490611,-1.7589865,-1.6927973,-1.7974634,-1.7236612,-1.6081094,-1.6565504,-1.63612,-1.6580386,-1.7672982,1.9760478,-1.7533423,-1.5168687,-1.6035001,-1.6211896,-1.7761271,-1.4272183,-1.5801206
-1.7589191,-1.4951392,-0.84400284,-1.597889,-1.6697592,-1.6678021,1.9888673,-1.5008097,-1.394331,-1.7354571,-1.721539,2.1730049,-1.579242,-1.796615,-1.5730678,-1.7357752,-1.7597934,-1.7675229,-1.7045634,-1.8084399,-1.7349415,-1.6363052,-1.6684558,-1.648533,-1.6882555,-1.7781721,1.9949659,-1.764641,-1.5305663,-1.6156291,-1.6336995,-1.7870477,-1.418069,-1.5932499
-1.7696241,-1.5092477,-0.87553823,-1.6142902,-1.6813956,-1.6767272,2.0020413,-1.5146495,-1.4103878,-1.7456766,-1.7330673,2.1764092,-1.5923703,-1.807492,-1.5859398,-1.7470751,-1.7704704,-1.7761427,-1.7162147,-1.8193184,-1.7461327,-1.645665,-1.6802541,-1.6608052,-1.6975702,-1.7889704,2.013137,-1.7758353,-1.5440811,-1.6276609,-1.6460689,-1.7978853,-1.4350579,-1.606207
-1.7802714,-1.5231498,-0.9147672,-1.6240804,-1.69294,-1.6857433,2.020861,-1.5283047,-1.426125,-1.7558796,-1.7444861,2.2046142,-1.605327,-1.8182797,-1.5986673,-1.7582783,-1.7810901,-1.7848381,-1.7277553,-1.8301023,-1.7572376,-1.6551032,-1.6919478,-1.6729422,-1.705634,-1.7996945,2.0270624,-1.7869284,-1.5523232,-1.639597,-1.6583028,-1.8086416,-1.4462866,-1.6189996
-1.7908604,-1.5368555,-0.95018995,-1.6364949,-1.7043949,-1.6948428,2.0336883,-1.5417123,-1.4415619,-1.76607,-1.7558002,2.2070205,-1.61812,-1.8289812,-1.6112559,-1.7693882,-1.7916541,-1.7936038,-1.7391886,-1.8407955,-1.7682577,-1.6646129,-1.7035396,-1.6849492,-1.7138191,-1.8103464,2.0287604,-1.7979238,-1.5657208,-1.6478107,-1.6704065,-1.8193179,-1.4575702,-1.6316346
-1.8013912,-1.5503728,-0.96813273,-1.6487762,-1.715762,-1.7040188,2.0423234,-1.5550258,-1.4567158,-1.7762434,-1.7670127,2.2070205,-1.6307557,-1.8395988,-1.6237103,-1.7804072,-1.802162,-1.8024331,-1.7505183,-1.8513998,-1.779195,-1.6741867,-1.7150321,-1.6968305,-1.722119,-1.8209261,2.0327687,-1.8088245,-1.5808953,-1.6597576,-1.6823841,-1.8299172,-1.4689009,-1.6441189
-1.8118644,-1.5637106,-0.9957039,-1.6609285,-1.7270423,-1.713264,2.0440214,-1.5681754,-1.4716017,-1.7863955,-1.7781268,2.2128694,-1.6432412,-1.8501352,-1.6360348,-1.791338,-1.8126123,-1.8113189,-1.7617475,-1.8619188,-1.7900513,-1.6838174,-1.7264283,-1.7085915,-1.7305254,-1.8314354,2.032615,-1.819634,-1.5937846,-1.6715981,-1.6942407,-1.8404404,-1.4802706,-1.6564585
-1.8222792,-1.576876,-1.0122415,-1.672956,-1.7382377,-1.7225707,2.0439835,-1.5811671,-1.486235,-1.7965242,-1.7891452,2.212767,-1.6555821,-1.8605919,-1.6482334,-1.7982079,-1.8230067,-1.820256,-1.7728796,-1.8723553,-1.8008277,-1.693499,-1.7377303,-1.724935,-1.7390317,-1.8418758,2.0458229,-1.8303541,-1.6065156,-1.683335,-1.7059802,-1.8508902,-1.4916726,-1.6686593
-1.8326371,-1.5898767,-1.0426562,-1.684863,-1.7493498,-1.7319332,2.0443306,-1.5940073,-1.5006285,-1.8066283,-1.8000714,2.215931,-1.6677848,-1.8709717,-1.6603105,-1.8091856,-1.8333448,-1.8292377,-1.7839168,-1.882711,-1.8115269,-1.7032244,-1.74894,-1.7359638,-1.7476307,-1.8522482,2.058476,-1.8409886,-1.6191027,-1.6949712,-1.7176068,-1.8612667,-1.5030965,-1.6807266
-1.8429363,-1.6027192,-1.0716573,-1.6966536,-1.7603803,-1.7413454,2.0656998,-1.6067007,-1.5147947,-1.8167048,-1.8109076,2.215931,-1.6798545,-1.8812762,-1.67227,-1.8200659,-1.8436263,-1.83826,-1.7948629,-1.8929888,-1.82215,-1.7129872,-1.7600603,-1.746924,-1.7563155,-1.862554,2.068068,-1.8515396,-1.6315508,-1.7065089,-1.7291237,-1.8715726,-1.5145372,-1.6926659
-1.8531792,-1.6154096,-1.1040125,-1.708332,-1.7713307,-1.7508,2.0920608,-1.6192534,-1.5287449,-1.8267509,-1.8216568,2.215931,-1.6917962,-1.891508,-1.6841155,-1.8308507,-1.8538523,-1.8473161,-1.8057195,-1.903191,-1.832699,-1.7227805,-1.7710934,-1.7578161,-1.7650787,-1.8727942,2.0824518,-1.8620098,-1.6438645,-1.7179499,-1.7405349,-1.8818092,-1.5165263,-1.7044817
-1.863365,-1.627954,-1.128915,-1.7199006,-1.782203,-1.760292,2.1045105,-1.6316701,-1.5424899,-1.8367662,-1.8323214,2.239227,-1.7036148,-1.9016681,-1.6958499,-1.8415444,-1.8640225,-1.842121,-1.8164898,-1.9133198,-1.8431745,-1.732602,-1.782041,-1.7686405,-1.7739142,-1.8829701,2.086508,-1.8724005,-1.6560493,-1.7292976,-1.7518436,-1.8919781,-1.5076674,-1.7161784
-1.8734943,-1.6403581,-1.1524246,-1.7313641,-1.7929974,-1.769815,2.1089373,-1.6439555,-1.556039,-1.8467488,-1.842904,2.239227,-1.7153145,-1.9117585,-1.7074772,-1.8521489,-1.8741369,-1.8512028,-1.8271761,-1.9233766,-1.8535789,-1.7424431,-1.7929052,-1.7793977,-1.782815,-1.893082,2.0852327,-1.8827152,-1.668109,-1.7325513,-1.7630527,-1.9020808,-1.5181693,-1.7277602
-1.8835682,-1.652627,-1.171138,-1.742725,-1.8037169,-1.7793651,2.1291301,-1.6561143,-1.5694011,-1.8566974,-1.8534067,2.2393076,-1.7268994,-1.9217813,-1.7190002,-1.8626678,-1.8841966,-1.8603096,-1.8377808,-1.9333638,-1.8639137,-1.7522992,-1.8036883,-1.7900885,-1.791775,-1.903132,2.0850906,-1.8929548,-1.6800486,-1.7426666,-1.774166,-1.9121183,-1.5277334,-1.7392312
-1.8935863,-1.6647657,-1.1882116,-1.7539866,-1.8143613,-1.7889358,2.1332054,-1.6681505,-1.5825849,-1.8666108,-1.8638308,2.2393076,-1.7383742,-1.931738,-1.7304219,-1.8731037,-1.894202,-1.8694402,-1.8483052,-1.9432833,-1.8741798,-1.7621658,-1.8143922,-1.8007134,-1.8007877,-1.9131211,2.099107,-1.9031222,-1.6918712,-1.753964,-1.7851856,-1.9220924,-1.5342253,-1.7505953
-1.9035491,-1.6767786,-1.2084613,-1.7651522,-1.8249334,-1.798522,2.1510777,-1.680068,-1.5955985,-1.8764877,-1.8741798,2.2438025,-1.7497417,-1.9416298,-1.7417451,-1.8834586,-1.9041529,-1.8785871,-1.8587526,-1.9531368,-1.8843788,-1.7720358,-1.8238481,-1.8112732,-1.8098475,-1.9230492,2.1017213,-1.9132191,-1.7035811,-1.765162,-1.7961147,-1.9320033,-1.545087,-1.7618561
-1.9134576,-1.6886703,-1.2274455,-1.7762235,-1.8354342,-1.8081197,2.1682467,-1.6808017,-1.6084489,-1.8863261,-1.8844543,2.2582076,-1.761006,-1.9514579,-1.7529727,-1.8937353,-1.9140496,-1.8877478,-1.8691242,-1.9629261,-1.8945118,-1.7819192,-1.8344792,-1.8217684,-1.8189479,-1.932919,2.1097007,-1.9232467,-1.7151815,-1.7762637,-1.8069552,-1.9418535,-1.5559809,-1.7730167
-1.9233124,-1.7004447,-1.2477993,-1.7872045,-1.8458649,-1.817726,2.1682467,-1.69255,-1.6211432,-1.8961266,-1.8946571,2.2704785,-1.7721703,-1.9612247,-1.7641075,-1.9039365,-1.9238933,-1.89692,-1.8794225,-1.9726518,-1.9045806,-1.7917867,-1.8450298,-1.8321992,-1.8280845,-1.9427298,2.122359,-1.933207,-1.726676,-1.7872717,-1.81771,-1.9516437,-1.5668993,-1.7840805
-1.933114,-1.7121061,-1.2675288,-1.7980968,-1.8562266,-1.8273405,2.1682467,-1.7042602,-1.6348037,-1.9058888,-1.9047897,2.286431,-1.7832379,-1.970931,-1.7751518,-1.9140637,-1.9336845,-1.9060974,-1.8896483,-1.9823164,-1.9145862,-1.8016533,-1.855502,-1.8425671,-1.8372526,-1.9524843,2.1233726,-1.9431016,-1.7380677,-1.798189,-1.8283819,-1.961375,-1.5656828,-1.79505
-1.9428625,-1.7236575,-1.2866864,-1.8089031,-1.8665208,-1.836955,2.1856833,-1.695518,-1.6471188,-1.9156101,-1.9148537,2.286767,-1.7942113,-1.9805781,-1.7861078,-1.9241189,-1.9434233,-1.9152749,-1.8998042,-1.9919212,-1.9245292,-1.8115144,-1.865898,-1.8528728,-1.8464448,-1.9621818,2.1286404,-1.9529324,-1.7493598,-1.8090184,-1.8389722,-1.9710486,-1.5766324,-1.805929
-1.9525584,-1.735103,-1.2911586,-1.8196257,-1.8767486,-1.846557,2.1859677,-1.7060267,-1.651373,-1.9252917,-1.9248507,2.3018086,-1.8050938,-1.9901673,-1.7969778,-1.9341044,-1.9531103,-1.9244523,-1.9098917,-2.0014658,-1.9344114,-1.821364,-1.8762195,-1.8631169,-1.8556594,-1.971824,2.1540117,-1.9627008,-1.7605553,-1.819762,-1.8371725,-1.9806662,-1.5875915,-1.8167189
-1.9622027,-1.7464457,-1.3103436,-1.8302666,-1.8869112,-1.8561547,2.1886194,-1.7165217,-1.6636559,-1.934933,-1.9347823,2.3018107,-1.8158882,-1.9997,-1.8077644,-1.944022,-1.9627461,-1.9336298,-1.9199123,-2.010956,-1.9442344,-1.831197,-1.8864689,-1.8732995,-1.8648889,-2.0062933,2.1552944,-1.9724079,-1.7716569,-1.830422,-1.8477168,-1.9902271,-1.598557,-1.8274232
-1.9717959,-1.7576889,-1.3284997,-1.822586,-1.8970098,-1.865743,2.2031648,-1.7269983,-1.6758009,-1.9445324,-1.9446502,2.3018107,-1.8265967,-2.0091753,-1.8191005,-1.9538735,-1.9723313,-1.9427956,-1.9298679,-2.0203874,-1.953998,-1.8410128,-1.8966475,-1.8834229,-1.8741336,-2.013171,2.1865046,-1.9820552,-1.7826672,-1.8410012,-1.8581825,-1.9997339,-1.6095204,-1.8380442
-1.9813386,-1.7688358,-1.346192,-1.8326051,-1.9070462,-1.8753201,2.2088974,-1.7374511,-1.6878132,-1.9540914,-1.954456,2.3018107,-1.8372215,-2.0186,-1.8296834,-1.9636605,-1.9818665,-1.9519563,-1.9397593,-2.0297651,-1.9637042,-1.8508083,-1.9067566,-1.8934859,-1.8833834,-2.01491,2.1810482,-1.9916439,-1.7935883,-1.8515017,-1.8685712,-2.009189,-1.6204796,-1.8485839
-1.9908315,-1.8021016,-1.3527895,-1.8425927,-1.9170208,-1.8848815,2.2054703,-1.74788,-1.6996984,-1.9636077,-1.9641998,2.3018107,-1.8477652,-2.0279665,-1.8401849,-1.9733841,-1.991352,-1.9611019,-1.9495878,-2.0390909,-1.9733542,-1.8605827,-1.9167986,-1.9034915,-1.8926449,-2.016749,2.1807382,-2.001176,-1.8044232,-1.8619249,-1.8788853,-2.0185878,-1.631433,-1.8590446
-2.0002751,-1.8084689,-1.3696682,-1.8525473,-1.9269344,-1.894425,2.2054663,-1.7582802,-1.7114608,-1.9730836,-1.9738847,2.3018107,-1.8582304,-2.0372844,-1.8506138,-1.9830462,-2.0007887,-1.9702357,-1.9593557,-2.0483606,-1.982948,-1.8703338,-1.9267745,-1.9134381,-1.9019064,-2.0186918,2.2018774,-2.0106506,-1.8151742,-1.8722738,-1.889126,-2.027938,-1.6423717,-1.869429
-2.00967,-1.8148487,-1.386181,-1.8624674,-1.9367893,-1.9039493,2.2054663,-1.768651,-1.7231054,-1.9825163,-1.9835103,2.311956,-1.8686185,-2.0465481,-1.8609719,-1.992649,-2.010179,-1.9793543,-1.9690634,-2.0575833,-1.9924874,-1.8800582,-1.9366858,-1.9233284,-1.9111679,-2.0207446,2.206342,-2.0200732,-1.8258433,-1.8825487,-1.8992956,-2.037235,-1.6532915,-1.8797379
-2.019017,-1.8213809,-1.4027935,-1.872352,-1.9465848,-1.9134531,2.2053897,-1.7789899,-1.7346362,-1.9919087,-1.9930793,2.3119736,-1.878932,-2.055764,-1.8712611,-2.0021904,-2.0195172,-1.9884555,-1.9787128,-2.06675,-2.0019748,-1.8897551,-1.9465344,-1.9331627,-1.9204135,-2.0229099,2.2108119,-2.0294383,-1.8364325,-1.8927528,-1.9093959,-2.0464845,-1.6641904,-1.8899742
-2.0283148,-1.8280605,-1.4186937,-1.8822002,-1.9563236,-1.9229333,2.2138424,-1.7892948,-1.7460572,-2.0012598,-2.00259,2.338527,-1.8891722,-2.0649276,-1.8814824,-2.0116777,-2.0288107,-1.9975382,-1.9883043,-2.0758722,-2.0114067,-1.8994238,-1.9563218,-1.942941,-1.9296582,-2.0251915,2.2296693,-2.038753,-1.8469436,-1.9028872,-1.9194285,-2.055682,-1.6750629,-1.9001396
-2.0375693,-1.8348826,-1.4341894,-1.8920115,-1.9660058,-1.9323885,2.2198613,-1.7995641,-1.7573718,-2.010565,-2.0120497,2.3402944,-1.8993415,-2.0740466,-1.8916373,-2.0211077,-2.0380578,-2.0065994,-1.9978399,-2.0849414,-2.020789,-1.9090624,-1.966048,-1.9526647,-1.9388902,-2.0275946,2.2363918,-2.048015,-1.8573793,-1.9129537,-1.9293948,-2.0648358,-1.6561049,-1.9102355
-2.0467722,-1.8418413,-1.4445155,-1.9017832,-1.9756321,-1.9418176,2.239861,-1.8097968,-1.768584,-2.0198302,-2.021451,2.3402944,-1.9094415,-2.0831127,-1.9017272,-2.030482,-2.0472565,-2.0156424,-2.0073183,-2.0939655,-2.0301187,-1.9186686,-1.9757161,-1.9623349,-1.9481119,-2.0301225,2.239335,-2.057227,-1.8677408,-1.9229537,-1.9392968,-2.0739362,-1.6627138,-1.9202636
-2.055932,-1.8489311,-1.4468511,-1.9115164,-1.9852043,-1.9512204,2.2496133,-1.8199903,-1.7796972,-2.0290554,-2.0308032,2.3402944,-1.9194735,-2.0921357,-1.911753,-2.0398061,-2.0564127,-2.0246546,-2.0167458,-2.1029425,-2.0393999,-1.9282422,-1.9853255,-1.9719518,-1.9573189,-2.0327783,2.2393014,-2.0663884,-1.87803,-1.932889,-1.9491358,-2.0829937,-1.6695205,-1.9302256
-2.0650485,-1.8561465,-1.4613986,-1.9212109,-1.9947231,-1.9605925,2.2649562,-1.830144,-1.7907143,-2.0382404,-2.0401008,2.345297,-1.9294395,-2.1011112,-1.921716,-2.0490723,-2.0655217,-2.0336466,-2.026117,-2.1118717,-2.04863,-1.9377825,-1.9948789,-1.9815162,-1.966509,-2.0355659,2.2392678,-2.0755026,-1.8882487,-1.9427612,-1.9589123,-2.0920048,-1.6764958,-1.940123
-2.0741158,-1.8634808,-1.4757348,-1.9308636,-2.0041866,-1.9699354,2.2718747,-1.8402582,-1.8016381,-2.047381,-2.0493495,2.3498948,-1.9393412,-2.1100402,-1.931618,-2.0582914,-2.0745854,-2.0426154,-2.0354407,-2.1207585,-2.0578148,-1.9472886,-2.004375,-1.9910288,-1.9756806,-2.0384889,2.2392342,-2.084566,-1.8983984,-1.9525706,-1.9686289,-2.1009686,-1.6836342,-1.9499574
-2.0831413,-1.8709283,-1.4898688,-1.9404768,-2.013601,-1.9792479,2.279749,-1.8503294,-1.8124716,-2.0564802,-2.0585463,2.3752825,-1.9491799,-2.1189272,-1.9414594,-2.0674562,-2.0836077,-2.0515575,-2.044708,-2.129599,-2.0669475,-1.9567589,-2.0138173,-2.000491,-1.9848326,-2.0415494,2.2392006,-2.0935862,-1.9084806,-1.9623196,-1.978286,-2.1098905,-1.6909302,-1.9597303
-2.0921257,-1.8784827,-1.5038084,-1.9500487,-2.0229638,-1.988529,2.2998114,-1.8603594,-1.8232176,-2.0655398,-2.067697,2.3752825,-1.958956,-2.127769,-1.9512417,-2.076576,-2.0925865,-2.060468,-2.0539303,-2.1383948,-2.076037,-1.9661934,-2.0232093,-2.0099018,-1.9939643,-2.044751,2.2467968,-2.1025558,-1.918497,-1.9544723,-1.9878857,-2.1187687,-1.6983777,-1.9694421
-2.1010625,-1.8861381,-1.5175617,-1.9595795,-2.0322766,-1.9977777,2.3044984,-1.8703454,-1.8338784,-2.0745602,-2.0767953,2.3794985,-1.9686722,-2.1365657,-1.960966,-2.0856419,-2.1015193,-2.069352,-2.0630982,-2.1471496,-2.0850782,-1.9755918,-2.0325444,-2.0192637,-2.003075,-2.048096,2.2674065,-2.1114817,-1.928449,-1.9517065,-1.9974279,-2.1276004,-1.7059706,-1.9790957
-2.109958,-1.8938878,-1.5311365,-1.9690691,-2.0415394,-2.0069928,2.3061042,-1.8802885,-1.8444567,-2.083541,-2.0858502,2.3794985,-1.978329,-2.1453218,-1.9706337,-2.094664,-2.1104116,-2.0782084,-2.0722218,-2.1558635,-2.0940735,-1.9849535,-2.0418327,-2.0285769,-2.012154,-2.0515869,2.2695155,-2.1203654,-1.9383383,-1.9584554,-2.0069149,-2.1363914,-1.7137021,-1.9886904
-2.118813,-1.9017258,-1.5445396,-1.9785169,-2.0507555,-2.016175,2.3061042,-1.8901876,-1.8549546,-2.0924773,-2.0948553,2.394476,-1.9879282,-2.1540375,-1.9802446,-2.1036372,-2.1192636,-2.0870364,-2.0812953,-2.1645315,-2.1030269,-1.9942784,-2.0510657,-2.0378406,-2.0212114,-2.0552237,2.266218,-2.1292005,-1.9481648,-1.965321,-2.0163462,-2.145142,-1.7215654,-1.9982288
-2.127628,-1.9096454,-1.557777,-1.9879236,-2.0599205,-2.0253234,2.3127334,-1.9000417,-1.8653746,-2.101375,-2.1038156,2.394487,-1.99747,-2.1627097,-1.9898009,-2.1125643,-2.128074,-2.095835,-2.0903223,-2.1731594,-2.1119337,-2.0035665,-2.060254,-2.0470603,-2.0302444,-2.0590103,2.2661843,-2.1379936,-1.9579314,-1.9722972,-2.0257254,-2.1538506,-1.7295542,-2.0077107
-2.1363986,-1.9176419,-1.5708559,-1.9972879,-2.0690422,-2.0344374,2.328828,-1.9098518,-1.875718,-2.1102343,-2.1127336,2.3984578,-2.0069566,-2.17134,-1.9993035,-2.1214492,-2.1368403,-2.1046038,-2.0993063,-2.181748,-2.1207964,-2.012817,-2.0693886,-2.056228,-2.039251,-2.0629456,2.275407,-2.146746,-1.9676386,-1.9793785,-2.0350528,-2.1625156,-1.737661,-2.0171394
-2.1451285,-1.925708,-1.5837815,-2.0066102,-2.078114,-2.0435169,2.340217,-1.9196169,-1.8859875,-2.1190548,-2.1216028,2.3984578,-2.0163877,-2.1799312,-2.0087533,-2.1302855,-2.1455677,-2.113342,-2.10824,-2.1902976,-2.1296182,-2.022028,-2.078479,-2.0653527,-2.0482268,-2.0670316,2.2765007,-2.1554565,-1.9772879,-1.9865593,-2.0443268,-2.1711419,-1.7458793,-2.0265133
-2.1538196,-1.9338382,-1.601895,-2.015894,-2.0871413,-2.0525615,2.340217,-1.9293363,-1.8961852,-2.1278372,-2.1304295,2.3984578,-2.0257664,-2.1884837,-2.0181499,-2.1390789,-2.154256,-2.1220489,-2.1171315,-2.1988087,-2.1383994,-2.0311995,-2.0875208,-2.0744321,-2.0571723,-2.0712678,2.2949526,-2.1641223,-1.9868798,-1.9938333,-2.0535524,-2.1797292,-1.7542017,-2.0358381
-2.162472,-1.9420282,-1.6139277,-2.0251317,-2.0961263,-2.0615697,2.340217,-1.9390113,-1.9063121,-2.1365814,-2.1392155,2.3984578,-2.0350935,-2.196998,-2.0274959,-2.1478314,-2.162906,-2.1307228,-2.1259816,-2.2072787,-2.1471348,-2.0403333,-2.096516,-2.083464,-2.0660892,-2.0756538,2.294919,-2.1727486,-1.9964164,-2.0011954,-2.0627267,-2.1882782,-1.7626209,-2.0451074
-2.171086,-1.950271,-1.6258711,-2.0343297,-2.1050622,-2.070542,2.3432295,-1.9486414,-1.9163703,-2.145284,-2.1479588,2.3984578,-2.0443676,-2.2054741,-2.036791,-2.1565416,-2.1715176,-2.1393654,-2.1347845,-2.21571,-2.15583,-2.0494294,-2.1054685,-2.092454,-2.0749767,-2.0801897,2.3191252,-2.1813357,-2.0058985,-2.0086393,-2.0718534,-2.196789,-1.7711308,-2.0543306
-2.1796618,-1.9585615,-1.6377269,-2.0434878,-2.113956,-2.079479,2.3432295,-1.9582254,-1.9263616,-2.1539493,-2.1566572,2.3984578,-2.0535932,-2.2139099,-2.0460374,-2.1652067,-2.1800883,-2.1479769,-2.1435454,-2.224104,-2.1644857,-2.058488,-2.1143725,-2.1014013,-2.083834,-2.0848727,2.3264005,-2.1898842,-2.015327,-2.0161614,-2.0809326,-2.20526,-1.7797236,-2.0634997
-2.1881962,-1.9668962,-1.6494961,-2.052606,-2.1228087,-2.0883803,2.3432295,-1.967765,-1.9362873,-2.1625774,-2.165316,2.3984578,-2.062767,-2.222308,-2.0552337,-2.1738322,-2.1886203,-2.1565568,-2.1522663,-2.232461,-2.1731026,-2.0675085,-2.123233,-2.1103015,-2.0926604,-2.089704,2.3395226,-2.1983943,-2.0247009,-2.023754,-2.0899627,-2.2136922,-1.7883936,-2.0726237
-2.1966934,-1.9752685,-1.6611793,-2.061681,-2.1316183,-2.097246,2.3423128,-1.9772601,-1.9461488,-2.1711686,-2.1739357,2.3984578,-2.0718935,-2.2306693,-2.064385,-2.1824183,-2.1971154,-2.1651049,-2.160947,-2.2407818,-2.1816807,-2.0764914,-2.1320524,-2.119161,-2.1014557,-2.0946794,2.3395338,-2.2068627,-2.0340261,-2.0314112,-2.09895,-2.2220876,-1.7971333,-2.0816977
-2.205154,-1.9836746,-1.6727775,-2.0707145,-2.1403832,-2.106076,2.3423035,-1.9867094,-1.955948,-2.179723,-2.1825163,2.3984578,-2.0809727,-2.2389944,-2.0734844,-2.1909657,-2.2055736,-2.1736212,-2.1695843,-2.2490664,-2.1902173,-2.085436,-2.1408286,-2.12798,-2.1102195,-2.0997963,2.3395338,-2.2152932,-2.0432966,-2.0391283,-2.1078887,-2.2304468,-1.805936,-2.090725
-2.2387238,-1.9921092,-1.6842917,-2.0797088,-2.1491084,-2.1148705,2.3423035,-1.9961147,-1.9656866,-2.188241,-2.191057,2.3984578,-2.0900025,-2.2472837,-2.082541,-2.1994734,-2.2139952,-2.1821055,-2.178181,-2.2573154,-2.198715,-2.09434,-2.14956,-2.1367579,-2.1189513,-2.1050532,2.3395338,-2.2236867,-2.0525208,-2.046904,-2.116783,-2.2387698,-1.814797,-2.0997095
