wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.0,0.0,3.965195e-30,0.0,1.689467e-37,0.0,0.0,0.0,0.0,2.0671435e-37,0.06385903,0.0,0.124012634,0.058063004,0.0,0.0,0.0,0.0,0.0,0.07434442,0.0,8.861556e-20,0.0,0.043963213,0.03338559,0.0,2.9394e-41,0.0,0.18066637,0.25236323,0.08106363,0.5762885,0.32365125,0.0,4.9212255e-34,0.0,0.0
0.0,0.0,0.0,1.5311003e-32,0.0,9.5173e-41,0.0,0.0,0.0,0.0,1.32082e-40,0.061846703,0.0,0.12226338,0.056340076,0.0,0.0,0.0,0.0,0.0,0.0766756,0.0,2.660402e-21,0.0,0.04352424,0.034404963,0.0,1e-44,0.0,0.17484742,0.24554569,0.075834945,0.5739539,0.32402018,0.0,8.485767e-37,0.0,0.0
0.0,0.0,0.0,3.6577002e-35,0.0,2.7e-44,0.0,0.0,0.0,0.0,4.2e-44,0.06385864,0.0,0.12596525,0.056255944,0.0,0.0,0.0,0.0,0.0,0.072051615,0.0,6.022391e-23,0.0,0.04043577,0.034597684,0.0,0.0,0.0,0.17438772,0.24696617,0.07555196,0.55914277,0.32092637,0.0,8.29614e-40,0.0,0.0
0.0,0.0,0.0,5.136429e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064586274,0.0,0.12405032,0.054281287,0.0,0.0,0.0,0.0,0.0,0.0741847,0.0,1.0021246e-24,0.0,0.04130515,0.032929312,0.0,0.0,0.0,0.17086479,0.24310845,0.07199534,0.55040693,0.32221672,0.0,4.3e-43,0.0,0.0
0.0,0.0,0.0,3.9961e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064147145,0.0,0.121322475,0.05326106,0.0,0.0,0.0,0.0,0.0,0.0734821,0.0,1.1915257e-26,0.0,0.038494587,0.033408046,0.0,0.0,0.0,0.16813226,0.24099468,0.069288075,0.54710805,0.31963953,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.5e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065188065,0.0,0.117572665,0.05460582,0.0,0.0,0.0,0.0,0.0,0.07322055,0.0,9.807566e-29,0.0,0.03891487,0.034013715,0.0,0.0,0.0,0.16530712,0.23871581,0.06603025,0.5364091,0.31235152,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06556153,0.0,0.117822416,0.053908065,0.0,0.0,0.0,0.0,0.0,0.07320523,0.0,5.3931737e-31,0.0,0.03741832,0.032925006,0.0,0.0,0.0,0.16269875,0.23638123,0.063503765,0.53368735,0.31097624,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06260036,0.0,0.118132666,0.052603547,0.0,0.0,0.0,0.0,0.0,0.07283298,0.0,1.903211e-33,0.0,0.036955502,0.033147696,0.0,0.0,0.0,0.16076241,0.23518944,0.06219448,0.5267302,0.30765468,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061562166,0.0,0.118667364,0.05326588,0.0,0.0,0.0,0.0,0.0,0.072085954,0.0,4.117236e-36,0.0,0.03714044,0.031695217,0.0,0.0,0.0,0.1585043,0.23414308,0.060265772,0.5227609,0.30821317,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06458879,0.0,0.116353005,0.055162568,0.0,0.0,0.0,0.0,0.0,0.07190809,0.0,5.180436e-39,0.0,0.03576241,0.030405425,0.0,0.0,0.0,0.15583599,0.23174344,0.057319533,0.51046854,0.30627435,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06238008,0.0,0.11676566,0.053750843,0.0,0.0,0.0,0.0,0.0,0.073830545,0.0,3.566e-42,0.0,0.03353952,0.03032126,0.0,0.0,0.0,0.1536827,0.23032178,0.055478856,0.5094122,0.30377325,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247718,0.0,0.11421552,0.05183864,0.0,0.0,0.0,0.0,0.0,0.074229866,0.0,1e-45,0.0,0.035494383,0.031810578,0.0,0.0,0.0,0.14946724,0.22631405,0.05324943,0.5009934,0.3088447,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06431532,0.0,0.11173939,0.054439608,0.0,0.0,0.0,0.0,0.0,0.07444171,0.0,0.0,0.0,0.035367925,0.03269269,0.0,0.0,0.0,0.1471819,0.22475398,0.051196642,0.49569547,0.30318296,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063044354,0.0,0.11148972,0.051497772,0.0,0.0,0.0,0.0,0.0,0.07362796,0.0,0.0,0.0,0.034568492,0.031682987,0.0,0.0,0.0,0.14473219,0.22254811,0.048519935,0.49343434,0.30113658,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061912976,0.0,0.10963181,0.05384041,0.0,0.0,0.0,0.0,0.0,0.072778136,0.0,0.0,0.0,0.034060057,0.03018547,0.0,0.0,0.0,0.14306897,0.22236095,0.046793725,0.48156148,0.30261204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061813835,0.0,0.11035105,0.05257935,0.0,0.0,0.0,0.0,0.0,0.07598112,0.0,0.0,0.0,0.032036256,0.031335134,0.0,0.0,0.0,0.13919152,0.21888958,0.04438401,0.4855669,0.29715958,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061164968,0.0,0.109208174,0.052765146,0.0,0.0,0.0,0.0,0.0,0.07562912,0.0,0.0,0.0,0.03333831,0.032111414,0.0,0.0,0.0,0.13865077,0.21963614,0.043236516,0.47325993,0.29401883,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06155008,0.0,0.11017836,0.053589392,0.0,0.0,0.0,0.0,0.0,0.07542067,0.0,0.0,0.0,0.032560676,0.030073708,0.0,0.0,0.0,0.13457723,0.21515739,0.040487308,0.47194633,0.29416886,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06221503,0.0,0.10847221,0.053374935,0.0,0.0,0.0,0.0,0.0,0.07558256,0.0,0.0,0.0,0.034598015,0.030763354,0.0,0.0,0.0,0.13250701,0.21378164,0.038400624,0.46759203,0.29294273,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060674936,0.0,0.108467266,0.05262807,0.0,0.0,0.0,0.0,0.0,0.075010955,0.0,0.0,0.0,0.033386804,0.028914649,0.0,0.0,0.0,0.13094781,0.21309519,0.037353884,0.46220466,0.2917781,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06220947,0.0,0.10509682,0.05308931,0.0,0.0,0.0,0.0,0.0,0.07482058,0.0,0.0,0.0,0.032952078,0.028082795,0.0,0.0,0.0,0.12791608,0.21053958,0.0350088,0.45824197,0.29142478,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060583133,0.0,0.10677684,0.05365458,0.0,0.0,0.0,0.0,0.0,0.076596335,0.0,0.0,0.0,0.032765664,0.028880509,0.0,0.0,0.0,0.12817644,0.2125953,0.033750065,0.45092162,0.2911841,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05909114,0.0,0.10817254,0.052643903,0.0,0.0,0.0,0.0,0.0,0.0742145,0.0,0.0,0.0,0.032577917,0.028751412,0.0,0.0,0.0,0.1252283,0.20976368,0.03173897,0.44790456,0.28764927,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059251163,0.0,0.10658399,0.053120926,0.0,0.0,0.0,0.0,0.0,0.07644375,0.0,0.0,0.0,0.03334932,0.031188268,0.0,0.0,0.0,0.12241587,0.20805937,0.03010988,0.44108644,0.2865506,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058402732,0.0,0.10646564,0.050390437,0.0,0.0,0.0,0.0,0.0,0.07691823,0.0,0.0,0.0,0.031187048,0.029123416,0.0,0.0,0.0,0.12078926,0.20700741,0.028311515,0.44149822,0.28636155,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058369555,0.0,0.10533537,0.051664736,0.0,0.0,0.0,0.0,0.0,0.07655118,0.0,0.0,0.0,0.032133266,0.030139675,0.0,0.0,0.0,0.11936688,0.20645827,0.026957557,0.43429118,0.28097758,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059453614,0.0,0.10435809,0.04974157,0.0,0.0,0.0,0.0,0.0,0.075190045,0.0,0.0,0.0,0.030643173,0.03111167,0.0,0.0,0.0,0.11699923,0.20501798,0.025144512,0.43029162,0.28302515,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058824334,0.0,0.104803115,0.04788022,0.0,0.0,0.0,0.0,0.0,0.07405515,0.0,0.0,0.0,0.030025203,0.03196002,0.0,0.0,0.0,0.11576817,0.20429024,0.023496568,0.42866984,0.28617832,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059031095,0.0,0.10210568,0.048685767,0.0,0.0,0.0,0.0,0.0,0.075918,0.0,0.0,0.0,0.029870676,0.032922287,0.0,0.0,0.0,0.112907454,0.20226996,0.021704806,0.4216255,0.2850118,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058567803,0.0,0.10258751,0.047431655,0.0,0.0,0.0,0.0,0.0,0.07709283,0.0,0.0,0.0,0.029637083,0.032879554,0.0,0.0,0.0,0.11290265,0.20444839,0.020303382,0.41638863,0.28008693,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059359502,0.0,0.1032873,0.049863376,0.0,0.0,0.0,0.0,0.0,0.078312285,0.0,0.0,0.0,0.029910745,0.03107143,0.0,0.0,0.0,0.110655926,0.20287496,0.018964987,0.41574067,0.2789554,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05836546,0.0,0.102240056,0.049242422,0.0,0.0,0.0,0.0,0.0,0.07696911,0.0,0.0,0.0,0.03195923,0.03111275,0.0,0.0,0.0,0.108748384,0.20134118,0.017119605,0.4094731,0.28133973,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059269466,0.0,0.10428805,0.049416494,0.0,0.0,0.0,0.0,0.0,0.07806552,0.0,0.0,0.0,0.030882342,0.031818543,0.0,0.0,0.0,0.10772848,0.20278311,0.015848095,0.40520346,0.2780522,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657647,0.0,0.103305645,0.049579572,0.0,0.0,0.0,0.0,0.0,0.07693249,0.0,0.0,0.0,0.03058657,0.031792082,0.0,0.0,0.0,0.10423603,0.19835605,0.014044308,0.40549916,0.27680495,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057452146,0.0,0.10117753,0.050624806,0.0,0.0,0.0,0.0,0.0,0.078032166,0.0,0.0,0.0,0.031421352,0.030905062,0.0,0.0,0.0,0.103922985,0.20051281,0.012934715,0.40018025,0.27411708,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813521,0.0,0.10169904,0.04802114,0.0,0.0,0.0,0.0,0.0,0.07665584,0.0,0.0,0.0,0.029407479,0.03207453,0.0,0.0,0.0,0.101915866,0.19915761,0.01156495,0.39810756,0.27745724,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05833232,0.0,0.10176693,0.049246084,0.0,0.0,0.0,0.0,0.0,0.07949053,0.0,0.0,0.0,0.030829491,0.03167844,0.0,0.0,0.0,0.099789836,0.19788581,0.010193188,0.39498913,0.27281556,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059338715,0.0,0.10059466,0.050570365,0.0,0.0,0.0,0.0,0.0,0.07772733,0.0,0.0,0.0,0.030104103,0.032712065,0.0,0.0,0.0,0.09936563,0.19933555,0.009032859,0.38985133,0.26833564,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059819918,0.0,0.0975776,0.047275208,0.0,0.0,0.0,0.0,0.0,0.07961393,0.0,0.0,0.0,0.030428529,0.033899993,0.0,0.0,0.0,0.09756578,0.19826433,0.007868106,0.3899472,0.2702247,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05828406,0.0,0.097556666,0.049867786,0.0,0.0,0.0,0.0,0.0,0.08032434,0.0,0.0,0.0,0.029610924,0.033458542,0.0,0.0,0.0,0.09574659,0.19802263,0.006783642,0.3836237,0.2702697,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05762351,0.0,0.099954724,0.048151728,0.0,0.0,0.0,0.0,0.0,0.080417916,0.0,0.0,0.0,0.028507177,0.031170238,0.0,0.0,0.0,0.094174504,0.19674033,0.0057403557,0.38507208,0.273738,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056294892,0.0,0.09855571,0.048531022,0.0,0.0,0.0,0.0,0.0,0.08119266,0.0,0.0,0.0,0.030132333,0.03128025,0.0,0.0,0.0,0.09165348,0.19559963,0.004791362,0.38101667,0.26755077,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05722647,0.0,0.0957314,0.04910419,0.0,0.0,0.0,0.0,0.0,0.081443176,0.0,0.0,0.0,0.031091793,0.03087218,0.0,0.0,0.0,0.09041287,0.19547306,0.003928783,0.37620294,0.26798886,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057712283,0.0,0.09702801,0.049911644,0.0,0.0,0.0,0.0,0.0,0.082778305,0.0,0.0,0.0,0.030855622,0.033802718,0.0,0.0,0.0,0.088824235,0.1957092,0.0031992644,0.37384078,0.26930958,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058775835,0.0,0.09804896,0.048913166,0.0,0.0,0.0,0.0,0.0,0.08398557,0.0,0.0,0.0,0.030363847,0.03443415,0.0,0.0,0.0,0.08690181,0.1943902,0.002535214,0.37023813,0.26816007,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057249896,0.0,0.09960323,0.048832137,0.0,0.0,0.0,0.0,0.0,0.08265475,0.0,0.0,0.0,0.028083166,0.034672886,0.0,0.0,0.0,0.084997796,0.19348751,0.0019626664,0.3682389,0.26384887,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055509448,0.0,0.09997187,0.0521417,0.0,0.0,0.0,0.0,0.0,0.084959224,0.0,0.0,0.0,0.027668806,0.03509395,0.0,0.0,0.0,0.08339854,0.19357707,0.0015124056,0.36720365,0.2643334,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05870517,0.0,0.09531763,0.04954998,0.0,0.0,0.0,0.0,0.0,0.08303176,0.0,0.0,0.0,0.027386526,0.032200746,0.0,0.0,0.0,0.08193981,0.1931755,0.001130772,0.3646644,0.26629296,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057005484,0.0,0.09675425,0.050817426,0.0,0.0,0.0,0.0,0.0,0.08217585,0.0,0.0,0.0,0.027720662,0.032115813,0.0,0.0,0.0,0.0802961,0.19254272,0.00082889997,0.36394617,0.26179317,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05820669,0.0,0.09575739,0.049419668,0.0,0.0,0.0,0.0,0.0,0.0838693,0.0,0.0,0.0,0.028801536,0.032746132,0.0,0.0,0.0,0.07931249,0.1937349,0.0005939148,0.36073065,0.26118365,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054440342,0.0,0.09543189,0.049977537,0.0,0.0,0.0,0.0,0.0,0.08406906,0.0,0.0,0.0,0.028574176,0.0327303,0.0,0.0,0.0,0.07783811,0.19382425,0.00041359453,0.35381737,0.26010975,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054331575,0.0,0.09912269,0.050111946,0.0,0.0,0.0,0.0,0.0,0.08215076,0.0,0.0,0.0,0.029139051,0.03425226,0.0,0.0,0.0,0.07628449,0.1932796,0.00027970187,0.35352558,0.2635523,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05804036,0.0,0.09437958,0.049657762,0.0,0.0,0.0,0.0,0.0,0.08418232,0.0,0.0,0.0,0.029171124,0.03555371,0.0,0.0,0.0,0.073928215,0.19136938,0.00018337111,0.35364956,0.26064238,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056140028,0.0,0.095455475,0.050324637,0.0,0.0,0.0,0.0,0.0,0.08616735,0.0,0.0,0.0,0.028001321,0.033327807,0.0,0.0,0.0,0.07325735,0.19337231,0.00011672767,0.34947795,0.25658157,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05772931,0.0,0.09543431,0.05098373,0.0,0.0,0.0,0.0,0.0,0.08531155,0.0,0.0,0.0,0.029204924,0.032614548,0.0,0.0,0.0,0.07178208,0.19251262,7.167715e-05,0.34491962,0.26017615,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05710709,0.0,0.09406549,0.04871622,0.0,0.0,0.0,0.0,0.0,0.08455104,0.0,0.0,0.0,0.029042456,0.031298652,0.0,0.0,0.0,0.0694483,0.19151996,4.2441894e-05,0.34364104,0.25933725,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055788092,0.0,0.09568025,0.04992171,0.0,0.0,0.0,0.0,0.0,0.08890112,0.0,0.0,0.0,0.029198395,0.034050092,0.0,0.0,0.0,0.06877637,0.19316377,2.4178156e-05,0.34298027,0.25577044,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057125002,0.0,0.09422611,0.049879964,0.0,0.0,0.0,0.0,0.0,0.08648486,0.0,0.0,0.0,0.030200796,0.031989563,0.0,0.0,0.0,0.06623264,0.19114734,1.3200553e-05,0.34069282,0.25645864,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055593744,0.0,0.09444498,0.05122556,0.0,0.0,0.0,0.0,0.0,0.08336223,0.0,0.0,0.0,0.028458372,0.03365473,0.0,0.0,0.0,0.06474072,0.1912139,6.8907493e-06,0.3383361,0.2544203,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05519762,0.0,0.09216881,0.050911933,0.0,0.0,0.0,0.0,0.0,0.08739542,0.0,0.0,0.0,0.028871235,0.03306322,0.0,0.0,0.0,0.06309371,0.19125135,3.4270024e-06,0.3346086,0.25288516,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05469825,0.0,0.09432062,0.051786188,0.0,0.0,0.0,0.0,0.0,0.08520619,0.0,0.0,0.0,0.028942933,0.033180244,0.0,0.0,0.0,0.060754843,0.18816695,1.6178519e-06,0.33526725,0.2523508,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055970747,0.0,0.08961487,0.052182164,0.0,0.0,0.0,0.0,0.0,0.0867574,0.0,0.0,0.0,0.02941214,0.035868008,0.0,0.0,0.0,0.06000244,0.19005845,7.2236475e-07,0.33064082,0.24980782,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055930853,0.0,0.09061575,0.05232357,0.0,0.0,0.0,0.0,0.0,0.08490005,0.0,0.0,0.0,0.029031122,0.035447277,0.0,0.0,0.0,0.058734838,0.1912231,3.0370165e-07,0.32991126,0.2519669,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05640659,0.0,0.09250737,0.052352373,0.0,0.0,0.0,0.0,0.0,0.088653535,0.0,0.0,0.0,0.028642626,0.03559028,0.0,0.0,0.0,0.057262644,0.19099085,1.1967956e-07,0.32799762,0.24825184,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05689351,0.0,0.09177282,0.051865656,0.0,0.0,0.0,0.0,0.0,0.09026773,0.0,0.0,0.0,0.02784516,0.032714732,0.0,0.0,0.0,0.05484005,0.18938075,4.398879e-08,0.32751438,0.24947348,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056146283,0.0,0.09344618,0.05129422,0.0,0.0,0.0,0.0,0.0,0.091360286,0.0,0.0,0.0,0.028583126,0.034652438,0.0,0.0,0.0,0.054473046,0.19261421,1.5000326e-08,0.32422665,0.24550368,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05636641,0.0,0.09196286,0.049889542,0.0,0.0,0.0,0.0,0.0,0.09038912,0.0,0.0,0.0,0.028754426,0.03398979,0.0,0.0,0.0,0.05227523,0.19168429,4.718258e-09,0.32415912,0.2474504,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05683592,0.0,0.08955042,0.049185134,0.0,0.0,0.0,0.0,0.0,0.08674163,0.0,0.0,0.0,0.027079131,0.035048205,0.0,0.0,0.0,0.0503412,0.19078852,1.3604222e-09,0.32353714,0.24458387,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056749936,0.0,0.08897932,0.05257456,0.0,0.0,0.0,0.0,0.0,0.087878644,0.0,0.0,0.0,0.028538149,0.037860535,0.0,0.0,0.0,0.048854046,0.19075842,3.5714334e-10,0.3210205,0.24095203,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056443393,0.0,0.091283955,0.051351152,0.0,0.0,0.0,0.0,0.0,0.08899573,0.0,0.0,0.0,0.028464254,0.03490461,0.0,0.0,0.0,0.04718778,0.19006208,8.4743636e-11,0.31796023,0.24173978,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05643951,0.0,0.08651801,0.051289786,0.0,0.0,0.0,0.0,0.0,0.085261256,0.0,0.0,0.0,0.02920282,0.03265847,0.0,0.0,0.0,0.04567527,0.19088495,1.8031172e-11,0.31666318,0.24268578,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055793907,0.0,0.08877218,0.05142472,0.0,0.0,0.0,0.0,0.0,0.09047271,0.0,0.0,0.0,0.028190913,0.033737727,0.0,0.0,0.0,0.04400042,0.19061564,3.4107907e-12,0.3143281,0.24310058,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05585229,0.0,0.089644514,0.053175766,0.0,0.0,0.0,0.0,0.0,0.088381775,0.0,0.0,0.0,0.02857716,0.035330895,0.0,0.0,0.0,0.042072605,0.18983872,5.6825557e-13,0.31544623,0.24360053,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516863,0.0,0.09145278,0.053526085,0.0,0.0,0.0,0.0,0.0,0.09252513,0.0,0.0,0.0,0.030387808,0.035693523,0.0,0.0,0.0,0.039769005,0.18765621,8.2542846e-14,0.31187284,0.24314223,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053520467,0.0,0.09329323,0.051707275,0.0,0.0,0.0,0.0,0.0,0.09349765,0.0,0.0,0.0,0.028108444,0.035745014,0.0,0.0,0.0,0.03929467,0.1905685,1.033859e-14,0.31184635,0.23974809,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05315288,0.0,0.09241555,0.049939092,0.0,0.0,0.0,0.0,0.0,0.095620364,0.0,0.0,0.0,0.029028596,0.035322722,0.0,0.0,0.0,0.03787792,0.19144528,1.103218e-15,0.3071457,0.23619951,0.0,0.0,0.0,0.0
