total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.11116592,0.0,0.0,8.4e-44,0.059220757,0.0,0.19959332,0.18814926,0.0,0.17309876,0.12684453,6.9953523e-09,3.1958174e-07,0.1460493,0.0,0.13145655,0.0,0.1009116,0.0,3.1e-44,0.0,0.13277674,0.11393936,3.1926126e-28,0.0,0.0,2.7017997e-31,5.270252e-37,0.0,0.06374086,0.0,0.01793582,0.0,0.047489285,0.0,0.06741689,0.0,0.0,0.11545181,9.5796385e-15,0.0,0.13304909,0.06666426,0.0,0.0,0.084986694,0.06947941,0.0,0.0,2.1414624e-30,0.0,9.915855e-34,0.17040682,0.0,0.0,0.23276964,0.36796856
0.0,0.1098298,0.0,0.0,0.0,0.060182706,0.0,0.19567508,0.18532473,0.0,0.16869804,0.13003445,1.5288352e-09,1.1479734e-07,0.1497917,0.0,0.13195443,0.0,0.09888755,0.0,0.0,0.0,0.13356733,0.113158144,2.3336928e-30,0.0,0.0,9.410666e-34,6.73163e-40,0.0,0.0638974,0.0,0.01852285,0.0,0.046496216,0.0,0.064914756,0.0,0.0,0.11985024,7.921283e-16,0.0,0.13045597,0.06838976,0.0,0.0,0.083589934,0.06716755,0.0,0.0,9.992306e-33,0.0,2.4940187e-36,0.1715317,0.0,0.0,0.22978555,0.36429757
0.0,0.11183345,0.0,0.0,0.0,0.059628867,0.0,0.19552661,0.18841818,0.0,0.16667019,0.1267021,2.9767577e-10,3.8187533e-08,0.15124044,0.0,0.13081224,0.0,0.09740216,0.0,0.0,0.0,0.13273603,0.10959689,1.1265873e-32,0.0,0.0,2.006963e-36,4.71e-43,0.0,0.06118387,0.0,0.019029304,0.0,0.046501037,0.0,0.06624197,0.0,0.0,0.113340236,5.3920516e-17,0.0,0.12636468,0.063251615,0.0,0.0,0.08196805,0.06864342,0.0,0.0,2.9429328e-35,0.0,3.709537e-39,0.16939123,0.0,0.0,0.22230606,0.362556
0.0,0.11206934,0.0,0.0,0.0,0.05809524,0.0,0.1993456,0.18443279,0.0,0.16830772,0.12196862,5.116585e-11,1.1694436e-08,0.14809598,0.0,0.123606525,0.0,0.095386714,0.0,0.0,0.0,0.12758335,0.10793584,3.4447782e-35,0.0,0.0,2.485944e-39,0.0,0.0,0.06330595,0.0,0.02049564,0.0,0.045784175,0.0,0.065568104,0.0,0.0,0.11252455,2.9724539e-18,0.0,0.1273962,0.065968685,0.0,0.0,0.08185375,0.06933807,0.0,0.0,5.213407e-38,0.0,3.079e-42,0.16755264,0.0,0.0,0.2266034,0.35586295
0.0,0.10936965,0.0,0.0,0.0,0.05830894,0.0,0.19667263,0.17579652,0.0,0.1676189,0.123357646,7.6868225e-12,3.2759484e-09,0.14311966,0.0,0.12792295,0.0,0.09517168,0.0,0.0,0.0,0.12887953,0.10691042,6.3609545e-38,0.0,0.0,1.682e-42,0.0,0.0,0.063195474,0.0,0.018735502,0.0,0.04700595,0.0,0.06348012,0.0,0.0,0.1129226,1.3033816e-19,0.0,0.12605335,0.066697225,0.0,0.0,0.082789496,0.06481981,0.0,0.0,5.2549e-41,0.0,1e-45,0.1672758,0.0,0.0,0.2181285,0.3509137
0.0,0.11090057,0.0,0.0,0.0,0.05834532,0.0,0.19380113,0.17894088,0.0,0.1631963,0.12121243,9.984817e-13,8.336533e-10,0.14408714,0.0,0.12510692,0.0,0.09381008,0.0,0.0,0.0,0.12880485,0.10625141,6.7142e-41,0.0,0.0,0.0,0.0,0.0,0.062486626,0.0,0.01930904,0.0,0.045703765,0.0,0.06224366,0.0,0.0,0.110982746,4.4568382e-21,0.0,0.12448285,0.067320235,0.0,0.0,0.08329612,0.06621731,0.0,0.0,2.8e-44,0.0,0.0,0.16351354,0.0,0.0,0.22075644,0.34688848
0.0,0.10860485,0.0,0.0,0.0,0.058296945,0.0,0.19315588,0.1749949,0.0,0.16542013,0.12182144,1.1082525e-13,1.9128109e-10,0.14365713,0.0,0.122791775,0.0,0.093048155,0.0,0.0,0.0,0.12674524,0.103740744,3.8e-44,0.0,0.0,0.0,0.0,0.0,0.06042949,0.0,0.019960413,0.0,0.047487523,0.0,0.061655845,0.0,0.0,0.10652296,1.1627887e-22,0.0,0.121888794,0.064578794,0.0,0.0,0.082120925,0.067754455,0.0,0.0,0.0,0.0,0.0,0.16484886,0.0,0.0,0.21656576,0.34267363
0.0,0.1084923,0.0,0.0,0.0,0.058417622,0.0,0.18859242,0.17311293,0.0,0.1608084,0.12065887,1.0376601e-14,3.925177e-11,0.14155799,0.0,0.12356108,0.0,0.09235476,0.0,0.0,0.0,0.12552372,0.10377454,0.0,0.0,0.0,0.0,0.0,0.0,0.06108306,0.0,0.020052891,0.0,0.04368126,0.0,0.06573558,0.0,0.0,0.11108129,2.2594108e-24,0.0,0.11620764,0.066875614,0.0,0.0,0.08232769,0.066144966,0.0,0.0,0.0,0.0,0.0,0.1606864,0.0,0.0,0.21770094,0.3379694
0.0,0.10874702,0.0,0.0,0.0,0.05786158,0.0,0.18965055,0.17091174,0.0,0.15926474,0.120721966,8.081389e-16,7.140229e-12,0.13872021,0.0,0.12031478,0.0,0.09170571,0.0,0.0,0.0,0.12473693,0.102668494,0.0,0.0,0.0,0.0,0.0,0.0,0.060004786,0.0,0.020002661,0.0,0.04509477,0.0,0.062178873,0.0,0.0,0.10933426,3.183097e-26,0.0,0.12285862,0.0661617,0.0,0.0,0.08364007,0.06496604,0.0,0.0,0.0,0.0,0.0,0.16109252,0.0,0.0,0.21644591,0.33654058
0.0,0.108836964,0.0,0.0,0.0,0.057438157,0.0,0.18231189,0.17202415,0.0,0.15980013,0.12012953,5.1552774e-17,1.1404274e-12,0.13580737,0.0,0.12152566,0.0,0.09041467,0.0,0.0,0.0,0.12379793,0.099985965,0.0,0.0,0.0,0.0,0.0,0.0,0.06073119,0.0,0.020632898,0.0,0.043863077,0.0,0.060365025,0.0,0.0,0.11001903,3.155451e-28,0.0,0.120566234,0.06450071,0.0,0.0,0.08162408,0.06809093,0.0,0.0,0.0,0.0,0.0,0.16372317,0.0,0.0,0.21525812,0.33172536
0.0,0.10881781,0.0,0.0,0.0,0.056486305,0.0,0.18143968,0.17172666,0.0,0.158135,0.12108752,2.6486871e-18,1.5826835e-13,0.13825397,0.0,0.11776243,0.0,0.090084165,0.0,0.0,0.0,0.12380335,0.09746762,0.0,0.0,0.0,0.0,0.0,0.0,0.059027236,0.0,0.019934854,0.0,0.04217942,0.0,0.06167728,0.0,0.0,0.107602604,2.1284142e-30,0.0,0.1257896,0.065192096,0.0,0.0,0.08130138,0.064412355,0.0,0.0,0.0,0.0,0.0,0.15577842,0.0,0.0,0.21342301,0.32750168
0.0,0.10738786,0.0,0.0,0.0,0.05660195,0.0,0.17746185,0.1693226,0.0,0.16014491,0.118757665,1.0759122e-19,1.8869577e-14,0.1371903,0.0,0.11958285,0.0,0.08871837,0.0,0.0,0.0,0.123743534,0.09740358,0.0,0.0,0.0,0.0,0.0,0.0,0.05932456,0.0,0.020179598,0.0,0.043501664,0.0,0.060951427,0.0,0.0,0.108132556,9.4061985e-33,0.0,0.11857179,0.062413696,0.0,0.0,0.0777947,0.06103107,0.0,0.0,0.0,0.0,0.0,0.15762722,0.0,0.0,0.20884918,0.32283244
0.0,0.10565258,0.0,0.0,0.0,0.057355877,0.0,0.17592466,0.1646965,0.0,0.15988314,0.11573241,3.3855293e-21,1.9089656e-15,0.1343975,0.0,0.117426194,0.0,0.088751316,0.0,0.0,0.0,0.11947262,0.09841282,0.0,0.0,0.0,0.0,0.0,0.0,0.058691435,0.0,0.019902589,0.0,0.046302166,0.0,0.057041023,0.0,0.0,0.10959599,2.609224e-35,0.0,0.119112685,0.06615531,0.0,0.0,0.07709087,0.06472773,0.0,0.0,0.0,0.0,0.0,0.15435795,0.0,0.0,0.20792317,0.31924352
0.0,0.10694858,0.0,0.0,0.0,0.0568739,0.0,0.18044302,0.17012875,0.0,0.15271038,0.11456018,8.068461e-23,1.6167191e-16,0.13373584,0.0,0.12021507,0.0,0.087772235,0.0,0.0,0.0,0.11511957,0.09718549,0.0,0.0,0.0,0.0,0.0,0.0,0.05912625,0.0,0.01946961,0.0,0.043480802,0.0,0.05858836,0.0,0.0,0.10701239,4.325713e-38,0.0,0.11933998,0.0664154,0.0,0.0,0.07837968,0.06391218,0.0,0.0,0.0,0.0,0.0,0.1525731,0.0,0.0,0.20375307,0.3169123
0.0,0.10502596,0.0,0.0,0.0,0.05720356,0.0,0.17978768,0.16398935,0.0,0.15176451,0.11570713,1.4204369e-24,1.1294244e-17,0.12865488,0.0,0.11928677,0.0,0.08800522,0.0,0.0,0.0,0.11846337,0.09619552,0.0,0.0,0.0,0.0,0.0,0.0,0.057875175,0.0,0.01942994,0.0,0.041816976,0.0,0.05883822,0.0,0.0,0.10698926,4.0503e-41,0.0,0.11463,0.06555933,0.0,0.0,0.078126416,0.06678553,0.0,0.0,0.0,0.0,0.0,0.15112032,0.0,0.0,0.20664757,0.31571674
0.0,0.107635036,0.0,0.0,0.0,0.057755943,0.0,0.17931363,0.16558,0.0,0.15241186,0.11568513,1.7966215e-26,6.4037955e-19,0.12977505,0.0,0.12028511,0.0,0.08712381,0.0,0.0,0.0,0.11767698,0.09576178,0.0,0.0,0.0,0.0,0.0,0.0,0.058638413,0.0,0.021855816,0.0,0.041481603,0.0,0.058687937,0.0,0.0,0.10506454,2e-44,0.0,0.11654342,0.0636753,0.0,0.0,0.077233456,0.06421327,0.0,0.0,0.0,0.0,0.0,0.15075955,0.0,0.0,0.20450594,0.30818808
0.0,0.10454231,0.0,0.0,0.0,0.05767204,0.0,0.1747615,0.16325447,0.0,0.15290935,0.11176438,1.5827811e-28,2.8950992e-20,0.12914667,0.0,0.114519306,0.0,0.087719426,0.0,0.0,0.0,0.12048061,0.094635256,0.0,0.0,0.0,0.0,0.0,0.0,0.05701356,0.0,0.02050968,0.0,0.040756423,0.0,0.05427175,0.0,0.0,0.101234265,0.0,0.0,0.118034326,0.06797278,0.0,0.0,0.079069845,0.062331337,0.0,0.0,0.0,0.0,0.0,0.15689594,0.0,0.0,0.19971552,0.30701727
0.0,0.10538469,0.0,0.0,0.0,0.056515597,0.0,0.17162214,0.1582328,0.0,0.1499857,0.11406153,9.379742e-31,1.0234076e-21,0.12987357,0.0,0.114509106,0.0,0.08439442,0.0,0.0,0.0,0.11890171,0.093602076,0.0,0.0,0.0,0.0,0.0,0.0,0.059513517,0.0,0.020389186,0.0,0.04220042,0.0,0.057253934,0.0,0.0,0.10537043,0.0,0.0,0.11060225,0.064239286,0.0,0.0,0.08025973,0.06356318,0.0,0.0,0.0,0.0,0.0,0.15423445,0.0,0.0,0.20000575,0.30363652
0.0,0.102552705,0.0,0.0,0.0,0.0555811,0.0,0.17515771,0.16137025,0.0,0.15147348,0.10891483,3.5949365e-33,2.7684143e-23,0.12756386,0.0,0.11318954,0.0,0.08278751,0.0,0.0,0.0,0.11592512,0.091046095,0.0,0.0,0.0,0.0,0.0,0.0,0.057176437,0.0,0.021212315,0.0,0.04153124,0.0,0.05247746,0.0,0.0,0.10272865,0.0,0.0,0.112087145,0.063473,0.0,0.0,0.07844692,0.062541254,0.0,0.0,0.0,0.0,0.0,0.15140435,0.0,0.0,0.20092717,0.29726365
0.0,0.100262314,0.0,0.0,0.0,0.055804662,0.0,0.1734287,0.15881354,0.0,0.14556618,0.1123483,8.5213956e-36,5.595674e-25,0.12531766,0.0,0.11741082,0.0,0.0817493,0.0,0.0,0.0,0.11588705,0.08932456,0.0,0.0,0.0,0.0,0.0,0.0,0.05376314,0.0,0.022543145,0.0,0.041775715,0.0,0.055009272,0.0,0.0,0.10107801,0.0,0.0,0.11319448,0.06689675,0.0,0.0,0.07912469,0.062198974,0.0,0.0,0.0,0.0,0.0,0.15020782,0.0,0.0,0.19356172,0.29516676
0.0,0.09947035,0.0,0.0,0.0,0.0568416,0.0,0.17366041,0.16033825,0.0,0.14946909,0.10976514,1.1868538e-38,8.2302305e-27,0.1284948,0.0,0.112083614,0.0,0.08249283,0.0,0.0,0.0,0.115430996,0.088419184,0.0,0.0,0.0,0.0,0.0,0.0,0.055822447,0.0,0.021569574,0.0,0.03888965,0.0,0.05388662,0.0,0.0,0.10327775,0.0,0.0,0.10898277,0.06319712,0.0,0.0,0.07816962,0.060547207,0.0,0.0,0.0,0.0,0.0,0.15062475,0.0,0.0,0.1923684,0.29028985
0.0,0.10183794,0.0,0.0,0.0,0.055902224,0.0,0.1713944,0.16035487,0.0,0.14588214,0.10998826,9.153e-42,8.5524597e-29,0.12370459,0.0,0.11204226,0.0,0.08087496,0.0,0.0,0.0,0.11447103,0.088279724,0.0,0.0,0.0,0.0,0.0,0.0,0.05495424,0.0,0.022525493,0.0,0.04081664,0.0,0.05395,0.0,0.0,0.100933895,0.0,0.0,0.110176116,0.06349095,0.0,0.0,0.0792588,0.06260487,0.0,0.0,0.0,0.0,0.0,0.14580323,0.0,0.0,0.19392075,0.2867936
0.0,0.09969955,0.0,0.0,0.0,0.055873223,0.0,0.16772574,0.1589386,0.0,0.14875712,0.10720488,4e-45,6.0748213e-31,0.12618034,0.0,0.11082759,0.0,0.07910927,0.0,0.0,0.0,0.11371595,0.08808067,0.0,0.0,0.0,0.0,0.0,0.0,0.05401214,0.0,0.021653775,0.0,0.04038055,0.0,0.052588113,0.0,0.0,0.10245105,0.0,0.0,0.11136569,0.060490627,0.0,0.0,0.07814796,0.06400116,0.0,0.0,0.0,0.0,0.0,0.14436266,0.0,0.0,0.19230941,0.28661922
0.0,0.09941692,0.0,0.0,0.0,0.05634134,0.0,0.16464959,0.1574635,0.0,0.14493285,0.10807516,0.0,2.8416746e-33,0.12082848,0.0,0.112699494,0.0,0.08213762,0.0,0.0,0.0,0.1123232,0.08762829,0.0,0.0,0.0,0.0,0.0,0.0,0.05301013,0.0,0.023169994,0.0,0.042125255,0.0,0.053957913,0.0,0.0,0.100517355,0.0,0.0,0.111620665,0.05909125,0.0,0.0,0.08012384,0.06619494,0.0,0.0,0.0,0.0,0.0,0.1468206,0.0,0.0,0.18924007,0.28259748
0.0,0.10216495,0.0,0.0,0.0,0.05627412,0.0,0.16749108,0.15476337,0.0,0.1406826,0.1118042,0.0,8.3926e-36,0.1225219,0.0,0.11311029,0.0,0.08179519,0.0,0.0,0.0,0.110568136,0.085026495,0.0,0.0,0.0,0.0,0.0,0.0,0.051817607,0.0,0.022273103,0.0,0.040377256,0.0,0.049150527,0.0,0.0,0.0990252,0.0,0.0,0.11297165,0.06358256,0.0,0.0,0.07608876,0.06386471,0.0,0.0,0.0,0.0,0.0,0.14637586,0.0,0.0,0.1886851,0.27889943
0.0,0.099673636,0.0,0.0,0.0,0.05492929,0.0,0.16501267,0.15361734,0.0,0.14297293,0.10874175,0.0,1.4913725e-38,0.12182959,0.0,0.108345345,0.0,0.07944374,0.0,0.0,0.0,0.11110953,0.08308372,0.0,0.0,0.0,0.0,0.0,0.0,0.053958785,0.0,0.02200742,0.0,0.039644685,0.0,0.04969744,0.0,0.0,0.099138886,0.0,0.0,0.110750884,0.065444246,0.0,0.0,0.07776233,0.06522997,0.0,0.0,0.0,0.0,0.0,0.14499128,0.0,0.0,0.18978773,0.27822924
0.0,0.098732784,0.0,0.0,0.0,0.056213193,0.0,0.16195004,0.15305793,0.0,0.1472514,0.11008193,0.0,1.5085e-41,0.119642556,0.0,0.10978964,0.0,0.08132579,0.0,0.0,0.0,0.109499924,0.08395321,0.0,0.0,0.0,0.0,0.0,0.0,0.052047428,0.0,0.021815648,0.0,0.040390357,0.0,0.052252885,0.0,0.0,0.10204766,0.0,0.0,0.10806682,0.062185626,0.0,0.0,0.07745365,0.06329243,0.0,0.0,0.0,0.0,0.0,0.1456176,0.0,0.0,0.1854454,0.2753318
0.0,0.10080644,0.0,0.0,0.0,0.05438339,0.0,0.16132161,0.15202805,0.0,0.14097804,0.10665498,0.0,8e-45,0.12188974,0.0,0.109872475,0.0,0.07783956,0.0,0.0,0.0,0.10945309,0.08100014,0.0,0.0,0.0,0.0,0.0,0.0,0.05063993,0.0,0.022377988,0.0,0.040464878,0.0,0.050600953,0.0,0.0,0.09719537,0.0,0.0,0.11451752,0.06211816,0.0,0.0,0.07561592,0.063377194,0.0,0.0,0.0,0.0,0.0,0.14099303,0.0,0.0,0.18635751,0.27098697
0.0,0.099338025,0.0,0.0,0.0,0.054212622,0.0,0.16056196,0.148859,0.0,0.14381434,0.10570412,0.0,0.0,0.12046977,0.0,0.10601459,0.0,0.077737994,0.0,0.0,0.0,0.11136217,0.08013812,0.0,0.0,0.0,0.0,0.0,0.0,0.051349025,0.0,0.023872862,0.0,0.039003327,0.0,0.049497623,0.0,0.0,0.09782731,0.0,0.0,0.10208683,0.06160832,0.0,0.0,0.07339577,0.06256728,0.0,0.0,0.0,0.0,0.0,0.14255424,0.0,0.0,0.18308029,0.26961228
0.0,0.100903176,0.0,0.0,0.0,0.05474306,0.0,0.15907487,0.1487198,0.0,0.1391775,0.10806954,0.0,0.0,0.11722221,0.0,0.10939811,0.0,0.07820452,0.0,0.0,0.0,0.10983956,0.07964009,0.0,0.0,0.0,0.0,0.0,0.0,0.049888466,0.0,0.023727322,0.0,0.03890196,0.0,0.048930723,0.0,0.0,0.09637425,0.0,0.0,0.10989514,0.061442755,0.0,0.0,0.07478616,0.063261606,0.0,0.0,0.0,0.0,0.0,0.13972251,0.0,0.0,0.18566658,0.26411626
0.0,0.10059275,0.0,0.0,0.0,0.054659896,0.0,0.15920043,0.15312533,0.0,0.14242317,0.10321327,0.0,0.0,0.12138114,0.0,0.10658652,0.0,0.07549495,0.0,0.0,0.0,0.1077111,0.07869679,0.0,0.0,0.0,0.0,0.0,0.0,0.05041615,0.0,0.022198813,0.0,0.038463235,0.0,0.047834646,0.0,0.0,0.09461793,0.0,0.0,0.104669385,0.061002497,0.0,0.0,0.07438872,0.063287415,0.0,0.0,0.0,0.0,0.0,0.14023364,0.0,0.0,0.1875923,0.2619165
0.0,0.09994558,0.0,0.0,0.0,0.054667998,0.0,0.162532,0.15100458,0.0,0.13774942,0.10468298,0.0,0.0,0.118079446,0.0,0.10395849,0.0,0.07722151,0.0,0.0,0.0,0.10491788,0.078046456,0.0,0.0,0.0,0.0,0.0,0.0,0.04965253,0.0,0.02479481,0.0,0.040148932,0.0,0.0490966,0.0,0.0,0.09386115,0.0,0.0,0.10367751,0.060969237,0.0,0.0,0.07534064,0.05986414,0.0,0.0,0.0,0.0,0.0,0.13869457,0.0,0.0,0.1792471,0.2630862
0.0,0.09726835,0.0,0.0,0.0,0.05415082,0.0,0.15669374,0.14866948,0.0,0.13930409,0.10325967,0.0,0.0,0.11701228,0.0,0.10669226,0.0,0.078485824,0.0,0.0,0.0,0.106705494,0.076985136,0.0,0.0,0.0,0.0,0.0,0.0,0.050060097,0.0,0.0228895,0.0,0.0382594,0.0,0.047186073,0.0,0.0,0.09611028,0.0,0.0,0.10515909,0.06032678,0.0,0.0,0.07401339,0.06363313,0.0,0.0,0.0,0.0,0.0,0.13856424,0.0,0.0,0.18231665,0.25907373
0.0,0.09863946,0.0,0.0,0.0,0.05416205,0.0,0.161417,0.14566754,0.0,0.14007545,0.1049721,0.0,0.0,0.112876944,0.0,0.10696046,0.0,0.07606366,0.0,0.0,0.0,0.10641064,0.07617948,0.0,0.0,0.0,0.0,0.0,0.0,0.048335124,0.0,0.024815515,0.0,0.03982985,0.0,0.04525322,0.0,0.0,0.09738271,0.0,0.0,0.104690515,0.058762904,0.0,0.0,0.07374137,0.064236514,0.0,0.0,0.0,0.0,0.0,0.13913956,0.0,0.0,0.17404278,0.2579897
0.0,0.09665302,0.0,0.0,0.0,0.055398963,0.0,0.15607287,0.14894234,0.0,0.13566875,0.10492611,0.0,0.0,0.11610819,0.0,0.1078071,0.0,0.077530704,0.0,0.0,0.0,0.107274584,0.076863974,0.0,0.0,0.0,0.0,0.0,0.0,0.04845764,0.0,0.024214221,0.0,0.038685616,0.0,0.04435103,0.0,0.0,0.09417784,0.0,0.0,0.108562216,0.05955636,0.0,0.0,0.07215271,0.061774388,0.0,0.0,0.0,0.0,0.0,0.13550083,0.0,0.0,0.17896165,0.2521876
0.0,0.098598175,0.0,0.0,0.0,0.054251887,0.0,0.15557697,0.14647555,0.0,0.13582534,0.10107182,0.0,0.0,0.11538983,0.0,0.10143829,0.0,0.07660374,0.0,0.0,0.0,0.10547578,0.07488251,0.0,0.0,0.0,0.0,0.0,0.0,0.048693303,0.0,0.023370039,0.0,0.03826629,0.0,0.047152575,0.0,0.0,0.09400501,0.0,0.0,0.10527187,0.05949943,0.0,0.0,0.073999904,0.06278671,0.0,0.0,0.0,0.0,0.0,0.13591549,0.0,0.0,0.1793802,0.25073498
0.0,0.09648363,0.0,0.0,0.0,0.055964045,0.0,0.15473321,0.14262754,0.0,0.13560541,0.101717934,0.0,0.0,0.116064526,0.0,0.10455588,0.0,0.07670862,0.0,0.0,0.0,0.104464926,0.07569376,0.0,0.0,0.0,0.0,0.0,0.0,0.04960828,0.0,0.0239605,0.0,0.037629865,0.0,0.04807765,0.0,0.0,0.09380863,0.0,0.0,0.10187384,0.060595203,0.0,0.0,0.073278494,0.05829122,0.0,0.0,0.0,0.0,0.0,0.13543426,0.0,0.0,0.17756908,0.24800837
0.0,0.09763283,0.0,0.0,0.0,0.055098496,0.0,0.15781942,0.14167047,0.0,0.13411999,0.102358975,0.0,0.0,0.11378309,0.0,0.10384324,0.0,0.07572694,0.0,0.0,0.0,0.10743631,0.075195916,0.0,0.0,0.0,0.0,0.0,0.0,0.05000508,0.0,0.0245038,0.0,0.03868809,0.0,0.04575234,0.0,0.0,0.093785204,0.0,0.0,0.10134178,0.061263368,0.0,0.0,0.0734361,0.061134245,0.0,0.0,0.0,0.0,0.0,0.1366735,0.0,0.0,0.17360313,0.24467005
0.0,0.097796924,0.0,0.0,0.0,0.055285957,0.0,0.15254028,0.14383422,0.0,0.13385372,0.09999502,0.0,0.0,0.11282955,0.0,0.098890156,0.0,0.07727336,0.0,0.0,0.0,0.10299146,0.07512405,0.0,0.0,0.0,0.0,0.0,0.0,0.04794772,0.0,0.023567388,0.0,0.038232207,0.0,0.04622416,0.0,0.0,0.09520728,0.0,0.0,0.10256549,0.061928008,0.0,0.0,0.07510101,0.059098966,0.0,0.0,0.0,0.0,0.0,0.13251919,0.0,0.0,0.17322953,0.2461437
0.0,0.097032845,0.0,0.0,0.0,0.054862216,0.0,0.15393847,0.14576653,0.0,0.13220288,0.09805164,0.0,0.0,0.11066582,0.0,0.102645636,0.0,0.07505256,0.0,0.0,0.0,0.10654334,0.07336005,0.0,0.0,0.0,0.0,0.0,0.0,0.047002353,0.0,0.023224514,0.0,0.038288526,0.0,0.045356218,0.0,0.0,0.09541402,0.0,0.0,0.103947595,0.05861469,0.0,0.0,0.07337177,0.05983457,0.0,0.0,0.0,0.0,0.0,0.13385372,0.0,0.0,0.17643204,0.24201968
0.0,0.0955592,0.0,0.0,0.0,0.054132186,0.0,0.14843038,0.14458445,0.0,0.13241346,0.10208599,0.0,0.0,0.11386856,0.0,0.10216006,0.0,0.075192675,0.0,0.0,0.0,0.10409901,0.07143481,0.0,0.0,0.0,0.0,0.0,0.0,0.044964634,0.0,0.022973234,0.0,0.0382379,0.0,0.045454785,0.0,0.0,0.09607856,0.0,0.0,0.09972037,0.061584204,0.0,0.0,0.07377259,0.060439773,0.0,0.0,0.0,0.0,0.0,0.13133219,0.0,0.0,0.17100714,0.24140061
0.0,0.09397898,0.0,0.0,0.0,0.055309135,0.0,0.14963607,0.14392735,0.0,0.13009293,0.09862883,0.0,0.0,0.1115719,0.0,0.1007661,0.0,0.075136274,0.0,0.0,0.0,0.10418037,0.07123978,0.0,0.0,0.0,0.0,0.0,0.0,0.0463004,0.0,0.025316648,0.0,0.038071252,0.0,0.045205176,0.0,0.0,0.09654908,0.0,0.0,0.09674739,0.058495425,0.0,0.0,0.07797223,0.05715049,0.0,0.0,0.0,0.0,0.0,0.13493124,0.0,0.0,0.17147762,0.23952843
0.0,0.09557967,0.0,0.0,0.0,0.055090833,0.0,0.14948009,0.14492393,0.0,0.13296448,0.09495,0.0,0.0,0.109192975,0.0,0.098571315,0.0,0.07405619,0.0,0.0,0.0,0.1040524,0.070677295,0.0,0.0,0.0,0.0,0.0,0.0,0.04806446,0.0,0.024711506,0.0,0.037106812,0.0,0.04398919,0.0,0.0,0.09354171,0.0,0.0,0.09931017,0.05532927,0.0,0.0,0.072805494,0.061276272,0.0,0.0,0.0,0.0,0.0,0.1340538,0.0,0.0,0.17063281,0.2367897
0.0,0.093996584,0.0,0.0,0.0,0.05553357,0.0,0.14836799,0.14204386,0.0,0.13283223,0.103798576,0.0,0.0,0.10830378,0.0,0.101074055,0.0,0.07357492,0.0,0.0,0.0,0.104811504,0.06935341,0.0,0.0,0.0,0.0,0.0,0.0,0.046815578,0.0,0.023393227,0.0,0.03542586,0.0,0.043540813,0.0,0.0,0.0920643,0.0,0.0,0.09896409,0.058162455,0.0,0.0,0.07423507,0.05986756,0.0,0.0,0.0,0.0,0.0,0.1313595,0.0,0.0,0.16647385,0.23209354
0.0,0.09360449,0.0,0.0,0.0,0.05450576,0.0,0.1487127,0.13949807,0.0,0.13388844,0.095048,0.0,0.0,0.11076627,0.0,0.09862033,0.0,0.071104035,0.0,0.0,0.0,0.10403312,0.06825585,0.0,0.0,0.0,0.0,0.0,0.0,0.0477486,0.0,0.023668526,0.0,0.03835908,0.0,0.045462426,0.0,0.0,0.09107968,0.0,0.0,0.10023741,0.056638334,0.0,0.0,0.074591644,0.059026748,0.0,0.0,0.0,0.0,0.0,0.13088077,0.0,0.0,0.16820106,0.23347488
0.0,0.093438745,0.0,0.0,0.0,0.05455405,0.0,0.14984582,0.14094211,0.0,0.13030598,0.09630385,0.0,0.0,0.107663155,0.0,0.09545413,0.0,0.07398879,0.0,0.0,0.0,0.10018035,0.069101475,0.0,0.0,0.0,0.0,0.0,0.0,0.045640502,0.0,0.02443804,0.0,0.033445287,0.0,0.043122843,0.0,0.0,0.093445204,0.0,0.0,0.096171744,0.058272123,0.0,0.0,0.07402229,0.05993943,0.0,0.0,0.0,0.0,0.0,0.13500452,0.0,0.0,0.1663087,0.23298632
