partition,target,sensitivity_tier,target_kind,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std,nrmse_by_test_std_mean,nrmse_by_test_std_std,pearson_r_mean,pearson_r_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,roc_auc_mean,roc_auc_std,test_r2_evaluable_mean,test_r2_evaluable_std,inferability_grade
01_public27_joint,gen_121_nuclear_1_pg_mw,T3_high,continuous,0.996526817480723,0.0003785919550758294,8.228355407714844,0.4428589461356425,6.052520116170247,0.353615472775529,139.75579833984375,0.0,0.05887666468818983,0.003168806141237277,0.9982975323994955,0.00019881559102804186,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_121_nuclear_1_qg_mvar,T3_high,continuous,0.9623210430145264,0.0024464731414507233,8.63967482248942,0.27975549969064767,4.706058979034424,0.15124739946832927,44.524566650390625,0.0,0.19404287139574686,0.006283172145839205,0.9816673596700033,0.0008239003984515695,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_121_nuclear_1_status,T3_high,binary_status,0.8263183832168579,0.00843678220357189,0.10789869725704193,0.002608951109945269,0.044061329215765,0.005163741549432253,0.2589547336101532,0.0,0.4166701138019562,0.010074936945107396,0.9150434533754984,0.004532356707684362,0.9869095048377917,0.003011669107643221,0.9929447852760735,0.0016231603135365494,0.9979662818221341,0.0002316211215831593,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_122_wind_1_pg_mw,T3_high,continuous,0.9794956048329672,0.002138578914989504,39.77885309855143,2.109520479439779,30.62417984008789,1.4538057134919704,278.0581359863281,0.0,0.1430594821770986,0.007586620672050125,0.9904876550038656,0.0007006798311899499,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_123_steam_3_pg_mw,T3_high,continuous,0.7352285981178284,0.02066237037075648,17.6950626373291,0.6930811191009391,10.518262227376303,1.2860660318517492,34.40634536743164,0.0,0.5142964820067087,0.020143981958457777,0.8735868533452352,0.0009957470400543036,,,,,,,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_123_steam_3_qg_mvar,T3_high,continuous,0.6708411971728007,0.0059327944707425395,1.6832343737284343,0.015199706297840681,0.844167153040568,0.03121940642347824,2.9339566230773926,0.0,0.5737079977989197,0.00518061305233609,0.8361676136652628,0.008910181181318139,,,,,,,1.0,0.0,weak_R2_0.30_0.70
01_public27_joint,gen_123_steam_3_status,T3_high,binary_status,0.715425173441569,0.0014352884976673217,0.12064320345719655,0.0003041816032312618,0.0632871724665165,0.006366032142551903,0.22615467011928558,0.0,0.5334543983141581,0.0013450391143985472,0.8635543982187907,0.004376729553689482,0.9842534623411118,0.000657200078758813,0.8610023856271244,0.011807359675807863,0.9955897565815862,0.003013548264002768,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_216_steam_1_pg_mw,T3_high,continuous,,,0.060760618497927986,0.012289255016900622,0.041248470544815063,0.009511922493980479,0.0,0.0,60760618325.333336,12289254401.622717,0.0,0.0,,,,,,,0.0,0.0,test_segment_has_no_variance
01_public27_joint,gen_216_steam_1_qg_mvar,T3_high,continuous,0.9413965145746866,0.009600105099738179,1.7285263538360596,0.1427530742881604,1.348420778910319,0.12830316537809233,7.156479835510254,0.0,0.24153304596741995,0.019947387905686283,0.9737569689750671,0.002746371616724452,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_218_cc_1_pg_mw,T3_high,continuous,0.9192488392194113,0.0010671277095388285,35.90032704671224,0.23726748396764333,25.13225809733073,0.46359500801452763,126.33692169189453,0.0,0.28416337569554645,0.0018780469315294824,0.9617658058802286,0.0009975620437442188,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_218_cc_1_qg_mvar,T3_high,continuous,0.5298967162768046,0.042914959066136626,3.3349031607309976,0.15149946863342711,2.5051322778066,0.12176572211691407,4.867266654968262,0.0,0.6851696173350016,0.031126204904569445,0.7529466152191162,0.022541724126468928,,,,,,,1.0,0.0,weak_R2_0.30_0.70
01_public27_joint,gen_218_cc_1_status,T3_high,binary_status,0.8677661816279093,0.012720957952265391,0.16549132267634073,0.007964564946737187,0.09922015915314357,0.010122744038299705,0.4554482102394104,0.0,0.3633592625459035,0.017487301610141073,0.9338352481524149,0.00625662532989688,0.970973249857712,0.0005691519635743214,0.9683189246814793,0.004163458549345655,0.996094360012243,0.0007835733274334929,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_223_steam_3_pg_mw,T3_high,continuous,0.03327061732610067,0.23901888341186212,6.006179650624593,0.7247335915029525,3.5415939490000405,0.9404644204792699,6.138234615325928,0.0,0.9784864783287048,0.11806872736785012,0.49745511015256244,0.0607254957413399,,,,,,,1.0,0.0,not_inferable_R2_lt_0.30
01_public27_joint,gen_223_steam_3_qg_mvar,T3_high,continuous,0.9149564901987711,0.008814319231078494,2.293804327646891,0.12080377748049001,1.5480983257293701,0.1009410378148069,7.8729400634765625,0.0,0.29135294755299884,0.015344170301789613,0.9585514465967814,0.0035488389275769023,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_303_wind_1_pg_mw,T3_high,continuous,0.9309664964675903,0.005274001497708709,66.22420120239258,2.5222206288980304,47.05840937296549,2.5559809082065015,252.1719512939453,0.0,0.26261526346206665,0.010001984971989614,0.966152568658193,0.0021105406988004595,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_313_cc_1_pg_mw,T3_high,continuous,0.9594250520070394,0.0036137728685925016,33.03603172302246,1.4924361915431141,22.700930913289387,1.7745386945171036,164.1172332763672,0.0,0.2012953261534373,0.00909371870414672,0.9809188445409139,0.0015899262020686188,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_313_cc_1_qg_mvar,T3_high,continuous,0.8706738948822021,0.005014023541596869,9.639130592346191,0.18769561104427512,6.6325076421101885,0.1228592754205234,26.80708885192871,0.0,0.3595739503701528,0.007001715306331052,0.9360363880793253,0.00485951162258943,,,,,,,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_313_cc_1_status,T3_high,binary_status,0.8119641145070394,0.006217845617556359,0.2091332127650579,0.0034420278131551915,0.11963106443484624,0.003704067337376262,0.4823273718357086,0.0,0.4335918327172597,0.007136287990443584,0.9056702256202698,0.001804455917821876,0.937013849364447,0.004037904885940579,0.9462819852309806,0.0030969043134779213,0.9927287411058664,0.0002299783551275666,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,gen_317_wind_1_pg_mw,T3_high,continuous,0.9295141696929932,0.008389010268416177,67.48434702555339,4.0097556507928855,48.56970469156901,2.866427399589787,254.4853057861328,0.0,0.2651797334353129,0.01575632760304184,0.9662208159764608,0.0017590477892246636,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_321_cc_1_pg_mw,T3_high,continuous,0.9763650894165039,0.0025815188709337063,24.251563390096027,1.348690381159449,15.89141813913981,1.5626793291190442,157.91000366210938,0.0,0.1535783807436625,0.008540881451452254,0.9884931842486063,0.0010459007277047576,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_321_cc_1_qg_mvar,T3_high,continuous,0.9308404127756754,0.00023710647779138282,2.3184498151143393,0.003973195635727932,1.59157661596934,0.02340937192681305,8.816007614135742,0.0,0.2629818320274353,0.0004506785992911709,0.9656696518262228,0.0010296703615570203,,,,,,,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,gen_321_cc_1_status,T3_high,binary_status,0.9311446746190389,0.010304757626165612,0.12732513745625815,0.009503387144991016,0.07967887818813324,0.01047916112866746,0.48612773418426514,0.0,0.26191703975200653,0.019549155501019776,0.9669290582338969,0.004257741041885111,0.988427243407323,0.0011847842911019652,0.9868653237052429,0.001760403173395859,0.9996006572249971,0.0001266014426599677,1.0,0.0,strong_R2_ge_0.90
01_public27_joint,slack_bus_p_mw,T2_operational,continuous,0.7950343688329061,0.005890344308447806,3.6546390056610107,0.05268928333952538,2.4649359385172525,0.07286669813336578,8.072982788085938,0.0,0.4526999592781067,0.006526628527316098,0.8957094748814901,0.002564618827609761,,,,,,,1.0,0.0,usable_R2_0.70_0.90
01_public27_joint,slack_bus_q_mvar,T2_operational,continuous,0.9597503344217936,0.001412854848673964,2.2390153408050537,0.0394558120539525,1.7267828782399495,0.07070999612156599,11.161455154418945,0.0,0.20060246189435324,0.0035350072888593264,0.9819243550300598,0.001286774398505905,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_a34_loading_pct,T3_high,continuous,0.9893871545791626,0.0007903636378169055,3.3568571408589682,0.12497714208500219,2.4666198094685874,0.09658726072274139,32.60000228881836,0.0,0.1029710719982783,0.0038336565471857828,0.9949649373690287,0.00043012598365553767,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_a34_p_from_mw,T3_high,continuous,0.9886699914932251,0.0013288891884856125,17.54946772257487,1.028097906042196,12.887211163838705,0.7337555386209621,165.061279296875,0.0,0.10632092505693436,0.006228582240660596,0.9946744441986084,0.00058391756192554,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_a34_p_to_mw,T3_high,continuous,0.9888488451639811,0.0010039341137703312,18.168460845947266,0.8281850713364154,13.335074742635092,0.8704597768621689,172.17042541503906,0.0,0.10552602509657542,0.004810264445351363,0.9946759939193726,0.0004096582269345481,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_a34_q_from_mvar,T3_high,continuous,0.9910860459009806,0.0010262384261269166,4.668819427490234,0.2679330399458544,3.502614657084147,0.23921648049584465,49.50482177734375,0.0,0.0943103979031245,0.0054122643713272345,0.9957731167475382,0.0002718795314721561,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_a34_q_to_mvar,T3_high,continuous,0.939300000667572,0.00959144272859143,1.7948790788650513,0.142930100798231,1.3137109676996868,0.11655945190447606,7.300573825836182,0.0,0.24585452179114023,0.019577934417001317,0.9727671146392822,0.0026345992179086994,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab1_loading_pct,T3_high,continuous,0.8826062480608622,0.007411718332659848,1.6179536581039429,0.05147014739156439,1.1839077075322468,0.03952928733225478,4.72378396987915,0.0,0.34251221021016437,0.010895967732886693,0.9431514143943787,0.001968248954745528,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_ab1_p_from_mw,T3_high,continuous,0.9140428900718689,0.002271946258955751,2.949005365371704,0.03911053989664354,2.1273741722106934,0.057683714917438574,10.059123039245605,0.0,0.29316724340120953,0.003888053899235326,0.9592754443486532,0.0008476946602595555,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab1_p_to_mw,T3_high,continuous,0.9142488638559977,0.003306001810624749,2.9733708699544272,0.057291590358136205,2.148224433263143,0.03981144585073294,10.155065536499023,0.0,0.2927968204021454,0.005641672558753989,0.9600022832552592,0.0014376909258968283,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab1_q_from_mvar,T3_high,continuous,0.9243767658869425,0.009845338030979875,0.8218066493670145,0.05268734142921,0.6007337967554728,0.049097642016157565,2.99251389503479,0.0,0.27462083101272583,0.017606380295335133,0.9665409525235494,0.002233859127809068,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab1_q_to_mvar,T3_high,continuous,0.9275578856468201,0.010831425605262365,0.7110762198766073,0.052268771489657855,0.5252507130304972,0.054454609731640215,2.646679401397705,0.0,0.2686673104763031,0.01974881785234955,0.9678402741750082,0.0016050100155802403,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab2_loading_pct,T3_high,continuous,0.9870855013529459,0.0006151372501812374,0.3564540445804596,0.008528064510297815,0.2757440507411957,0.007672776583038133,3.137235641479492,0.0,0.11362042526404063,0.00271833850184141,0.9937247435251871,0.0003069813057534801,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab2_p_from_mw,T3_high,continuous,0.9874845345815023,0.0007316919275445905,2.285547971725464,0.06666313776775895,1.7411281665166218,0.04957907167527363,20.435728073120117,0.0,0.11184079200029373,0.003262087155039931,0.9938439329465231,0.00037996295038490187,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab2_p_to_mw,T3_high,continuous,0.9874494473139445,0.0004726251350591058,2.3051649729410806,0.04348206201582541,1.7597350279490154,0.044817416035893794,20.578907012939453,0.0,0.11201590796311696,0.0021129407596754655,0.9938571453094482,0.0002426596741478637,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab2_q_from_mvar,T3_high,continuous,0.988042950630188,0.0005320069290535855,0.35816696286201477,0.008022814668705113,0.27568286657333374,0.00540565192858674,3.276015281677246,0.0,0.10933006306489308,0.0024489554095927708,0.9941229224205017,0.00029934564089942843,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab2_q_to_mvar,T3_high,continuous,0.9858339031537374,0.0007485407882007503,0.26232122381528217,0.006987263577133746,0.19431168337663016,0.008553207043368838,2.2045085430145264,0.0,0.11899306376775105,0.0031695317174023022,0.9929556846618652,0.00035991519866929004,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab3_loading_pct,T3_high,continuous,0.855450173219045,0.017729649426841732,0.731347938378652,0.045796558414625606,0.5365942120552063,0.03224629899497196,1.9261149168014526,0.0,0.37970109780629474,0.023776647780920014,0.9256101846694946,0.009877008470418254,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_ab3_p_from_mw,T3_high,continuous,0.9391896724700928,0.004598572299554803,4.465302308400472,0.16799657343221783,3.3197617530822754,0.1583993370558557,18.116193771362305,0.0,0.246481254696846,0.009273276725328863,0.9693196813265482,0.0022830218020457797,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab3_p_to_mw,T3_high,continuous,0.9382554093996683,0.0056133718164858145,4.506222089131673,0.20315460660484846,3.359150012334188,0.19123312304617243,18.1470947265625,0.0,0.24831644197305044,0.011194875039811205,0.9689677755037943,0.002645780147097321,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab3_q_from_mvar,T3_high,continuous,0.9368480245272318,0.00414605231931766,0.6581136186917623,0.021570971001379398,0.49313201506932575,0.017926124778284876,2.619767665863037,0.0,0.251210684577624,0.00823392723256227,0.9681879679361979,0.0017869717295888993,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ab3_q_to_mvar,T3_high,continuous,0.9317380587259928,0.0029875264753148538,0.6225414276123047,0.013575039559625066,0.45794201890627545,0.013730409411211092,2.3831300735473633,0.0,0.2612284719944,0.005696315029548818,0.9654745856920878,0.0014462552875202635,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_b10_loading_pct,T3_high,continuous,0.6731059749921163,0.08979391724052142,0.7483314077059428,0.10016710449465506,0.5139942765235901,0.06210237921295981,1.3166453838348389,0.0,0.5683621565500895,0.07607751938528856,0.8532985051472982,0.03077207480934197,,,,,,,1.0,0.0,weak_R2_0.30_0.70
02_public27_grouped/branch,branch_b10_p_from_mw,T3_high,continuous,0.7545035282770792,0.08300590128700296,2.968560218811035,0.4948886797745884,2.002067486445109,0.36064983506165665,6.046579360961914,0.0,0.4909486969312032,0.08184607069867518,0.8858316938082377,0.029029389926731507,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_b10_p_to_mw,T3_high,continuous,0.7570327719052633,0.07739908676649063,2.9981053670247397,0.4737664142421269,2.040964682896932,0.35044795884821633,6.132791519165039,0.0,0.4888647198677063,0.0772513561255957,0.8875582218170166,0.026933139011716112,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_b10_q_from_mvar,T3_high,continuous,0.7606085538864136,0.06854203979566267,0.7573350071907043,0.10731162293408725,0.4880034426848094,0.07453254175180644,1.5581921339035034,0.0,0.48603442311286926,0.06886930839267526,0.8900824387868246,0.023816516632708635,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_b10_q_to_mvar,T3_high,continuous,0.87687087059021,0.015251529292910265,0.655457595984141,0.0409552522610634,0.4291032056013743,0.045584327562145116,1.8703747987747192,0.0,0.3504418432712555,0.021896817357047686,0.9530927936236063,0.006305447880785652,,,,,,,1.0,0.0,usable_R2_0.70_0.90
02_public27_grouped/branch,branch_c10_loading_pct,T3_high,continuous,0.9638679226239523,0.002046184827159341,1.1488311688105266,0.03231579455734341,0.8165437380472819,0.029483065472757773,6.045389652252197,0.0,0.19003426531950632,0.0053455259144613914,0.9824442466100057,0.0013597978792096606,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c10_p_from_mw,T3_high,continuous,0.9780203501383463,0.0006274083588718307,3.303439219792684,0.04697252600659212,2.3826119105021157,0.07620892385304079,22.283584594726562,0.0,0.14824541409810385,0.00210794508336538,0.9894119699796041,0.00047598569940409107,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c10_p_to_mw,T3_high,continuous,0.9777688781420389,0.00045824406116061695,3.3807171980539956,0.03487593521198383,2.4291348457336426,0.049517053666081313,22.67481231689453,0.0,0.1490957091252009,0.001538090658253397,0.9892178177833557,0.00044410104076743844,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c10_q_from_mvar,T3_high,continuous,0.9619452953338623,0.0008384643938406927,1.0125321944554646,0.011140994891689475,0.742042601108551,0.014587460341723682,5.190655708312988,0.0,0.1950682650009791,0.0021463587431797037,0.9816352526346842,0.0006935527218945128,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c10_q_to_mvar,T3_high,continuous,0.9621324141820272,0.0011501581260271241,0.6064002315203348,0.009197542149872805,0.434169203042984,0.017608363045291547,3.116441011428833,0.0,0.19458100696404776,0.002951302760374214,0.9812464912732443,0.0006800138870563354,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c2_loading_pct,T3_high,continuous,0.9600538611412048,0.0019550536780749373,5.283896287282308,0.1285387853638286,3.6693356037139893,0.11133859981904079,26.442508697509766,0.0,0.1998258332411448,0.004861069819661758,0.9800744652748108,0.0012182563527243994,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c2_p_from_mw,T3_high,continuous,0.9533541003863016,0.0034104533699130307,9.602129618326822,0.34815899069319445,6.599016348520915,0.2612370732812625,44.47859191894531,0.0,0.21588205297787985,0.007827559805294527,0.976584235827128,0.0019417463158924416,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c2_p_to_mw,T3_high,continuous,0.9563504656155905,0.0031047642916658203,10.423606872558594,0.36769857036087816,7.210127512613933,0.2829570023088461,49.91236114501953,0.0,0.2088381846745809,0.007366878088343231,0.9781420628229777,0.0017860783325570108,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c2_q_from_mvar,T3_high,continuous,0.9825935562451681,0.0027033819214246357,2.811049779256185,0.22046638088627418,1.9854771693547566,0.14646023440794032,21.350215911865234,0.0,0.13166376700003943,0.010326192579908959,0.9917988777160645,0.001071396512344299,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c2_q_to_mvar,T3_high,continuous,0.9181167085965475,0.004908071794236603,1.144479791323344,0.034611861108927014,0.8092998464902242,0.03023887946899715,4.000762939453125,0.0,0.2860653797785441,0.008651306757245663,0.95863938331604,0.0025315042805011964,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c6_loading_pct,T3_high,continuous,0.9428483645121256,0.004437742189073695,11.249894777933756,0.43900872527161433,7.8013529777526855,0.33330405150961107,47.08195495605469,0.0,0.2389428118864695,0.009324356070159566,0.971313993136088,0.0023191842015035293,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c6_p_from_mw,T3_high,continuous,0.944532593091329,0.003928772914711003,22.286020914713543,0.7857997018453686,15.386600176493326,0.4686585765985396,94.66587829589844,0.0,0.23541767398516336,0.00830076954207091,0.9722302158673605,0.0021973000047086993,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c6_p_to_mw,T3_high,continuous,0.9406971335411072,0.004134565641972098,21.4998836517334,0.7466289893135696,14.783707936604818,0.4780630698975156,88.32279968261719,0.0,0.2434239387512207,0.008453415227846447,0.9702690243721008,0.00240367231223923,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c6_q_from_mvar,T3_high,continuous,0.9244873325030009,0.010133623971725703,1.2029428879419963,0.08221376260653354,0.8527892231941223,0.05063725721204478,4.384401321411133,0.0,0.2743687828381856,0.01875142816807898,0.964892586072286,0.003940097999516908,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_c6_q_to_mvar,T3_high,continuous,0.9772485693295797,0.002360590640042742,4.0281446774800616,0.21205959763584767,2.811738650004069,0.12393037679116686,26.730154037475586,0.0,0.15069665014743805,0.00793334875660386,0.9890209833780924,0.0009140099519930811,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ca_1_loading_pct,T3_high,continuous,0.9805768330891927,0.00126021432503446,0.885262926419576,0.028874675987945474,0.6721642017364502,0.03528529916914532,6.354276657104492,0.0,0.13931765655676523,0.004544133752877586,0.9907657106717428,0.0005386870482973228,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ca_1_p_from_mw,T3_high,continuous,0.9864199558893839,0.0010538143579106752,4.396266142527263,0.17136966124649572,3.261579672495524,0.19256823761457653,37.744422912597656,0.0,0.11647459119558334,0.004540264269668699,0.9934262235959371,0.0005734317391535172,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ca_1_p_to_mw,T3_high,continuous,0.9862640500068665,0.0007364983311250677,4.478065808614095,0.11931884730912246,3.33979598681132,0.1466192253650125,38.217681884765625,0.0,0.11717261870702107,0.0031220849327787572,0.993508517742157,0.0004759718412123549,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ca_1_q_from_mvar,T3_high,continuous,0.985896646976471,0.0017257205246213594,0.7222999533017477,0.044676616849172,0.5402694642543793,0.040828919296711605,6.08989143371582,0.0,0.1186063786347707,0.007336197849506012,0.9934128522872925,0.0007345116845516869,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_ca_1_q_to_mvar,T3_high,continuous,0.9760803580284119,0.0014020949430299627,0.3675706088542938,0.010810940123624989,0.2630404035250346,0.012175976938522437,2.3773255348205566,0.0,0.15461517373720804,0.004547519992215579,0.9884145657221476,0.000934338807239367,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_cb_1_loading_pct,T3_high,continuous,0.9814697901407877,0.0013794841212288879,0.8811653057734171,0.03300503308436664,0.6633099913597107,0.036702543838623376,6.476198673248291,0.0,0.13606212039788565,0.005096359208575285,0.9912484884262085,0.0007672941991157774,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_cb_1_p_from_mw,T3_high,continuous,0.9872385660807291,0.0006685781622326875,4.362856864929199,0.1138291182159021,3.239039182662964,0.15159000164108977,38.629539489746094,0.0,0.11294094969828923,0.0029466881294564627,0.9938311179478964,0.0002893292363233504,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_cb_1_p_to_mw,T3_high,continuous,0.9871253768603007,0.0007369073457381532,4.32288138071696,0.12418235339011909,3.2016348838806152,0.1527258121504131,38.10887908935547,0.0,0.11343501756588618,0.0032586203040383716,0.9937602678934733,0.00035471743376354087,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_cb_1_q_from_mvar,T3_high,continuous,0.9812839031219482,0.0002213408351643615,0.38706548015276593,0.002286447874829174,0.28156764308611554,0.007335042839432894,2.829318046569824,0.0,0.13680521647135416,0.0008081252076834582,0.9908838470776876,0.00047178893185844886,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/branch,branch_cb_1_q_to_mvar,T3_high,continuous,0.9862994949022929,0.00099565221000171,0.810237447420756,0.02969751270928264,0.6007516980171204,0.02320369312068894,6.925295352935791,0.0,0.1169968048731486,0.004288267566177055,0.9934983253479004,0.0003157748493385677,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_107_p_injection_mw,T2_operational,continuous,0.9138725996017456,0.0633081916734622,1.562232772509257,0.5703426886074083,1.2390133738517761,0.5438080349215882,5.5546979904174805,0.0,0.28124531110127765,0.10267752966065723,0.9770379463831583,0.0049812878409031,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_107_q_injection_mvar,T2_operational,continuous,0.9757190346717834,0.002203822135925293,1.2523324489593506,0.05707910359760366,0.953794002532959,0.017628948087300637,8.042428016662598,0.0,0.15571572383244833,0.007097247881007317,0.9890701572100321,0.0021846849496667416,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_107_va_deg,T3_high,continuous,0.9504560033480326,0.009684037230930542,0.2358176956574122,0.02259292651279832,0.18394680321216583,0.02654754375049416,1.0626875162124634,0.0,0.22190690537293753,0.021260175793168426,0.9782696962356567,0.0003401254121781555,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_113_p_injection_mw,T2_operational,continuous,0.9480503797531128,0.002419274249693531,6.787868022918701,0.15734483645312314,4.503615856170654,0.2480202996525307,29.786531448364258,0.0,0.2278838058312734,0.005282417567887333,0.9753157099088033,0.0009054975758929403,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_113_q_injection_mvar,T2_operational,continuous,0.9711032112439474,0.0032955002328018362,1.581997036933899,0.08904804190179856,1.177355170249939,0.038622142453320296,9.31620979309082,0.0,0.16981122891108194,0.009558395743240515,0.9870855808258057,0.0005888200073574967,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_115_p_injection_mw,T2_operational,continuous,0.9822095632553101,0.005189196388846827,1.8663937250773113,0.2650429717013475,1.4546566009521484,0.21469517257502113,14.086713790893555,0.0,0.1324931929508845,0.018815103431978317,0.9913907249768575,0.002353529846540556,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_115_q_injection_mvar,T2_operational,continuous,0.9747397104899088,0.004400583134147345,2.2883389790852866,0.19635889832799286,1.7287343740463257,0.19216121249399698,14.433265686035156,0.0,0.15854616463184357,0.013604609011111173,0.9884608785311381,0.0019795384438851308,,,,,,,1.0,0.0,strong_R2_ge_0.90
02_public27_grouped/bus_electrical,bus_115_va_deg,T3_high,continuous,0.9533897439638773,0.0031996947850328715,0.5102436443169912,0.017548047889314966,0.3716377814610799,0.021677756956358818,2.3643300533294678,0.0,0.21580897271633148,0.007421999498534294,0.9781272808710734,0.0013049531947042679,,,,,,,1.0,0.0,strong_R2_ge_0.90
