total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.2015515e-14,0.14636205,5.2027035e-22,1.0168072e-13,0.11884013,0.16897453,0.033420343,0.3143314,3.0176388e-06,0.20526744,0.055187147,0.017868195,0.26312804,0.21758755,9.534684e-07,0.18102616,0.00037430582,0.15041558,0.00027167005,0.10732435,2.346594e-14,7.395091e-12,0.15491919,9.5033405e-31,0.0040376782,0.11995914,0.0015428714,2.5873857e-24,4.3893597e-10,7.495958e-12,0.13404214,9.231622e-06,6.3451644e-22,0.11704072,5.9121676e-15,0.0005684944,2.4757616e-11,0.10272437,0.07764438,1.5024221e-09,8.3430445e-09,0.06443247,0.030665163,0.22207375,1.5730781e-09,0.26446417,0.54091424
9.90592e-16,0.14056186,8.957807e-24,9.898824e-15,0.11702278,0.16382018,0.030906716,0.31497654,1.1699609e-06,0.19690533,0.054382145,0.018277531,0.2600675,0.21742016,3.2208467e-07,0.18453728,0.00021320689,0.14607961,0.00014610859,0.10684517,1.9651018e-15,1.0477707e-12,0.15554361,2.7988295e-33,0.0029346403,0.119167864,0.001040225,2.9341694e-26,7.482328e-11,8.504558e-13,0.13306987,3.853584e-06,1.1350419e-23,0.11424019,3.819044e-16,0.0003155431,3.3847018e-12,0.10022018,0.072488055,3.1536973e-10,1.9715758e-09,0.06489945,0.026612448,0.21288225,3.222118e-10,0.26223937,0.5308338
6.718611e-17,0.14322272,1.1050417e-25,8.038636e-16,0.11467387,0.15796946,0.026870899,0.30815148,4.2219693e-07,0.19854878,0.050517187,0.017091934,0.25784016,0.21469332,1.00277596e-07,0.17943165,0.00011612005,0.15282592,7.475598e-05,0.105055586,1.3556085e-16,1.2770968e-13,0.15198411,4.952731e-36,0.0020602618,0.11707961,0.00067131926,2.2917984e-28,1.1137332e-11,8.1512644e-14,0.12753192,1.5070225e-06,1.4599112e-25,0.11674852,1.9881182e-17,0.00016512646,3.96922e-13,0.098661564,0.07559321,5.8775186e-11,4.1753692e-10,0.06572492,0.02389036,0.21258982,5.848352e-11,0.2530458,0.5213984
3.687826e-18,0.14323114,9.465908e-28,5.363977e-17,0.11337739,0.15716659,0.024082175,0.30389687,1.4113964e-07,0.19026548,0.048932526,0.016497543,0.25872877,0.21684036,2.8581653e-08,0.18188418,6.027537e-05,0.15035278,3.637654e-05,0.107626185,7.579031e-18,1.3228356e-14,0.15173309,4.98099e-39,0.001432821,0.11143617,0.00039947825,1.1891086e-30,1.4319062e-12,6.5089645e-15,0.12722684,5.492117e-07,1.3091074e-27,0.11621664,8.188512e-19,8.196814e-05,3.943102e-14,0.10131343,0.07664821,9.633897e-12,7.856818e-11,0.064773165,0.021931764,0.21140529,9.316339e-12,0.25158054,0.51245916
1.6089432e-19,0.1382159,5.4360685e-30,2.892801e-18,0.11057537,0.15759523,0.020135673,0.29639313,4.3435314e-08,0.1935036,0.04665713,0.016290633,0.25567585,0.2139495,7.410105e-09,0.17323509,2.9796234e-05,0.14503278,1.6722308e-05,0.10884395,3.373346e-19,1.1489861e-15,0.14886402,2.668e-42,0.0009430735,0.110127926,0.00022447648,3.9340538e-33,1.5713787e-13,4.2649229e-16,0.13186991,1.8553753e-07,7.9051006e-30,0.11124907,2.6147192e-20,3.828019e-05,3.2733762e-15,0.09532602,0.07469709,1.3746453e-12,1.3013449e-11,0.06411629,0.020148551,0.21591802,1.2889674e-12,0.24566938,0.5064264
5.469859e-21,0.13895537,2.0114025e-32,1.2382064e-19,0.10886927,0.15885885,0.017985672,0.30084097,1.2234811e-08,0.19090144,0.044676635,0.016558899,0.24898826,0.20958538,1.7342253e-09,0.17613381,1.3954361e-05,0.14579922,7.234859e-06,0.10650183,1.1720057e-20,8.247305e-17,0.14688979,1e-45,0.0006110693,0.109765984,0.00011959972,7.9207506e-36,1.4529768e-14,2.2551976e-17,0.133241,5.776007e-08,3.0912248e-32,0.11053757,6.3293943e-22,1.6829754e-05,2.2371712e-16,0.09657136,0.076827005,1.6885359e-13,1.8780051e-12,0.06412283,0.016971428,0.20938954,1.5313795e-13,0.24267033,0.49570176
1.4176537e-22,0.13941617,4.5833242e-35,4.1231448e-21,0.10769082,0.15662265,0.015337036,0.2976212,3.1310516e-09,0.18940905,0.042040568,0.015764007,0.25238338,0.20656084,3.6350456e-10,0.17526531,6.1658666e-06,0.13795719,2.9380747e-06,0.106552444,3.1102294e-22,4.8145617e-18,0.14940217,0.0,0.00038201112,0.10539424,5.995548e-05,9.197984e-39,1.1161028e-15,9.448935e-19,0.12716621,1.6467862e-08,7.4874255e-35,0.11191663,1.13299035e-23,6.9338716e-06,1.2383624e-17,0.0945262,0.07853741,1.7638941e-14,2.3353062e-13,0.06931125,0.014358367,0.203729,1.5430528e-14,0.23752181,0.48476323
2.7339773e-24,0.14406215,6.1068335e-38,1.04482323e-22,0.10479718,0.1558493,0.013097099,0.2915045,7.2275724e-10,0.1866517,0.040786617,0.015884724,0.2435462,0.20202957,6.764784e-11,0.18013373,2.5628335e-06,0.14258839,1.1146302e-06,0.11113454,6.154796e-24,2.2461118e-19,0.14699984,0.0,0.00022856625,0.105434455,2.8478493e-05,5.787e-42,7.012849e-17,3.074324e-20,0.12883314,4.2706936e-09,1.0675333e-37,0.11021089,1.4588664e-25,2.673052e-06,5.4531344e-19,0.09891195,0.07833266,1.5463489e-15,2.4721883e-14,0.06666609,0.012216592,0.20246133,1.3009393e-15,0.24180987,0.47621796
3.8190685e-26,0.13442804,4.4802e-41,1.9661774e-24,0.10293268,0.14788571,0.010795025,0.28783974,1.4926545e-10,0.18539454,0.037133694,0.01521818,0.2439807,0.20582423,1.1072277e-11,0.17445153,9.970582e-07,0.14326516,3.9339315e-07,0.10563749,8.843063e-26,8.214001e-21,0.1438809,0.0,0.00013175345,0.09975048,1.2766207e-05,1e-45,3.543679e-18,7.5965346e-22,0.12709595,1.0000155e-09,8.446e-41,0.106151775,1.3101758e-27,9.587944e-07,1.8728888e-20,0.09548659,0.074007235,1.1212585e-16,2.198763e-15,0.068297625,0.010277855,0.19969498,9.042339e-17,0.23860897,0.47382244
3.7498292e-28,0.13949306,1.7e-44,2.674078e-26,0.10109056,0.14792797,0.00869527,0.28664833,2.733843e-11,0.18759327,0.03513548,0.014765499,0.24559322,0.20397897,1.5776112e-12,0.17085911,3.6143155e-07,0.13760547,1.2839014e-07,0.106130935,8.95439e-28,2.305083e-22,0.14321443,0.0,7.2903335e-05,0.10133182,5.3700023e-06,0.0,1.4134491e-19,1.39082e-23,0.12697901,2.0973555e-10,3.5e-44,0.108496465,7.927395e-30,3.1834108e-07,4.9088206e-22,0.09269193,0.077470265,6.618494e-18,1.6194643e-16,0.063093424,0.008508847,0.19663255,5.0980804e-18,0.23426169,0.4644119
2.5022835e-30,0.13788119,0.0,2.5499746e-28,0.09911432,0.148676,0.0071012834,0.28070867,4.398362e-12,0.18441635,0.033502396,0.014884064,0.2466914,0.19607759,1.9350342e-13,0.17649753,1.2137369e-07,0.14029852,3.8502588e-08,0.10777424,6.180639e-30,4.8484827e-24,0.14275885,0.0,3.8506667e-05,0.103492476,2.1159144e-06,0.0,4.359564e-21,1.8357381e-25,0.12179486,3.9059155e-11,0.0,0.10474252,3.10773e-32,9.727453e-08,9.5842995e-24,0.095163,0.07295816,3.1252807e-19,9.723047e-18,0.06764341,0.006903321,0.19457634,2.2903483e-19,0.23484167,0.45542753
1.0925749e-32,0.13542339,0.0,1.6479776e-30,0.09862578,0.14715303,0.0056198924,0.27951688,6.1517637e-13,0.18184039,0.03210706,0.015423209,0.23756453,0.19689539,2.018421e-14,0.17301236,3.75494e-08,0.13329461,1.05455396e-08,0.11023494,2.800821e-32,7.4468094e-26,0.14215101,0.0,1.9443918e-05,0.10102188,7.776173e-07,0.0,1.0164251e-22,1.694116e-27,0.123391606,6.3981823e-12,0.0,0.10560555,7.550505e-35,2.7182189e-08,1.3571207e-25,0.09262456,0.0731345,1.1581272e-20,4.676794e-19,0.061808586,0.0051246197,0.19277498,8.039997e-21,0.22879711,0.45315096
2.9899327e-35,0.1355165,0.0,6.94675e-33,0.09618167,0.13996555,0.004289666,0.27885693,7.39591e-14,0.17526862,0.02851683,0.014784158,0.23816507,0.19971372,1.7668272e-15,0.1709824,1.06333715e-08,0.13269155,2.619205e-09,0.10642059,7.985396e-35,8.112233e-28,0.1412033,0.0,9.2910195e-06,0.097916536,2.6498105e-07,0.0,1.7467997e-24,1.056232e-29,0.12151926,9.124644e-13,0.0,0.10313216,1.0804938e-37,6.898451e-09,1.3525887e-27,0.090079926,0.07166422,3.2973878e-22,1.7682126e-20,0.063873634,0.0039819237,0.19365734,2.1581488e-22,0.23032393,0.4443049
4.881914e-38,0.12983873,0.0,1.8286872e-35,0.09328515,0.14512122,0.0032530862,0.2789907,7.549475e-15,0.17808785,0.026827546,0.0151179815,0.23013672,0.1961057,1.279159e-16,0.1696766,2.7376947e-09,0.13365687,5.8539174e-10,0.11021907,1.364387e-37,6.066968e-30,0.1372422,0.0,4.204166e-06,0.09906225,8.32753e-08,0.0,2.151696e-26,4.2799585e-32,0.11980951,1.1203349e-13,0.0,0.10215123,8.586e-41,1.5781147e-09,9.1759435e-30,0.091152206,0.07478881,7.046371e-24,5.1456804e-22,0.0637876,0.0028169954,0.19447866,4.3250163e-24,0.2235621,0.43736768
4.4933e-41,0.1291177,0.0,2.8603035e-38,0.092507735,0.1426049,0.0024100156,0.2714031,6.455578e-16,0.17793009,0.023978887,0.014111651,0.23528995,0.20072116,7.5385825e-18,0.17134254,6.3608974e-10,0.13327166,1.1676206e-10,0.109787054,1.3208e-40,3.0029696e-32,0.13633752,0.0,1.7949434e-06,0.09585767,2.3986242e-08,0.0,1.8411717e-28,1.0786443e-34,0.11923105,1.1699428e-14,0.0,0.10159704,3.5e-44,3.2278308e-10,4.0801735e-32,0.090472676,0.074612714,1.1011892e-25,1.126132e-23,0.06592973,0.0019395277,0.1902255,6.301415e-26,0.22245881,0.43090227
2.2e-44,0.13410749,0.0,2.5097e-41,0.09055919,0.14026144,0.0017099415,0.27038974,4.5568083e-17,0.17678913,0.021885771,0.013688425,0.23269342,0.19395183,3.553882e-19,0.16362827,1.3230234e-10,0.1312153,2.0598299e-11,0.112457775,6.7e-44,9.43754e-35,0.13748913,0.0,7.1828515e-07,0.094044484,6.289696e-09,0.0,1.0566234e-30,1.6076733e-37,0.12231014,1.0254034e-15,0.0,0.10296394,0.0,5.850838e-11,1.1393424e-34,0.08974502,0.077740856,1.2226343e-27,1.8063044e-25,0.062809445,0.0012186099,0.18623646,6.47992e-28,0.21810837,0.42656556
0.0,0.13186918,0.0,1.1e-44,0.0890784,0.1370123,0.0011999744,0.2711129,2.6127705e-18,0.17460226,0.019165935,0.014511515,0.22752406,0.18957962,1.31469615e-20,0.16626821,2.4419331e-11,0.12826754,3.1825879e-12,0.10786862,0.0,1.7961623e-37,0.13610485,0.0,2.6851643e-07,0.09227661,1.4905269e-09,0.0,3.908547e-33,1.3369e-40,0.11968678,7.434146e-17,0.0,0.10384109,0.0,9.308673e-12,1.902501e-37,0.08379008,0.077423826,9.337108e-30,2.06345e-27,0.0626899,0.0007579332,0.18358192,4.549647e-30,0.2107673,0.41785675
0.0,0.12757932,0.0,0.0,0.08717855,0.13665509,0.0008223518,0.27131444,1.1955839e-19,0.16905887,0.017636312,0.0131686935,0.23042975,0.19426662,3.7364406e-22,0.16526634,3.9617923e-12,0.12991112,4.261151e-13,0.11259827,0.0,1.96043e-40,0.13457952,0.0,9.3219505e-08,0.09018325,3.166973e-10,0.0,8.9077e-36,5.7e-44,0.11784411,4.3879835e-18,0.0,0.09902858,0.0,1.2864113e-12,1.79541e-40,0.0840117,0.07462942,4.7293115e-32,1.6258002e-29,0.063132785,0.0004412476,0.18237035,2.1010626e-32,0.21853906,0.4138933
0.0,0.13193019,0.0,0.0,0.08631982,0.13773893,0.00054007326,0.26355025,4.282042e-21,0.17030834,0.0152529,0.014076517,0.22690862,0.18915558,7.969456e-24,0.16489187,5.59186e-13,0.12971212,4.886932e-14,0.114608414,0.0,1.15e-43,0.13525546,0.0,2.9892067e-08,0.09341085,5.9814084e-11,0.0,1.1876013e-38,0.0,0.115562886,2.0721315e-19,0.0,0.09461348,0.0,1.5266873e-13,9e-44,0.08629138,0.07451246,1.5246111e-34,8.52227e-32,0.06514534,0.00023667938,0.1828138,6.1173696e-35,0.2164685,0.40427122
0.0,0.13311663,0.0,0.0,0.083738476,0.13882767,0.00034112573,0.2659147,1.1748967e-22,0.16753486,0.013278091,0.013452842,0.21909118,0.19253723,1.2429476e-25,0.16030341,6.7896304e-14,0.12518646,4.7404453e-15,0.115043186,0.0,0.0,0.13003492,0.0,8.799099e-09,0.09028243,9.94846e-12,0.0,8.723e-42,0.0,0.115760565,7.6798275e-21,0.0,0.09499978,0.0,1.5367773e-14,0.0,0.08304122,0.07169026,2.984651e-37,2.8532735e-34,0.06339378,0.000123852,0.17835508,1.0699228e-37,0.21044917,0.4006238
0.0,0.12934439,0.0,0.0,0.083369546,0.13539483,0.0002093506,0.2658863,2.4116953e-24,0.16893458,0.011051552,0.013075957,0.21953128,0.1912059,1.377076e-27,0.15875262,7.0055236e-15,0.12437054,3.836e-16,0.11246502,0.0,0.0,0.13114074,0.0,2.3622213e-09,0.09103577,1.4423994e-12,0.0,3e-45,0.0,0.118056074,2.187146e-22,0.0,0.09562479,0.0,1.2944387e-15,0.0,0.079621404,0.07375643,3.36146e-40,5.8243646e-37,0.06287779,5.8043493e-05,0.17669936,1.06314e-40,0.20668939,0.39234322
0.0,0.12849586,0.0,0.0,0.08172775,0.13288572,0.00012359316,0.2618077,3.607279e-26,0.1632871,0.008924026,0.013229519,0.22030044,0.18819666,1.0492516e-29,0.15817097,6.0608405e-16,0.124381505,2.5506951e-17,0.11038487,0.0,0.0,0.13104932,0.0,5.74152e-10,0.09161421,1.8029684e-13,0.0,0.0,0.0,0.11752549,4.6755526e-24,0.0,0.094693996,0.0,8.98937e-17,0.0,0.08283456,0.07119523,2.05e-43,6.87179e-40,0.06500772,2.5747662e-05,0.1775596,5.6e-44,0.20726414,0.38681552
0.0,0.12835844,0.0,0.0,0.08054822,0.1324149,7.0040005e-05,0.2575424,3.8178742e-28,0.16452125,0.0075110435,0.0130839115,0.22056116,0.18760493,5.3014666e-32,0.15655215,4.3328475e-17,0.12137305,1.3707905e-18,0.11493012,0.0,0.0,0.13197154,0.0,1.2537356e-10,0.090513386,1.919681e-14,0.0,0.0,0.0,0.112883665,7.310365e-26,0.0,0.093996935,0.0,5.0641527e-18,0.0,0.08252942,0.07304792,0.0,4.4e-43,0.063563205,1.066054e-05,0.17357384,0.0,0.20774536,0.382453
0.0,0.122552626,0.0,0.0,0.07882376,0.13457826,3.7983264e-05,0.25533465,2.7667953e-30,0.16025567,0.0058563994,0.01354324,0.21426067,0.18628746,1.704518e-34,0.15579736,2.5188977e-18,0.12211735,5.8468577e-20,0.115069345,0.0,0.0,0.13086921,0.0,2.4388448e-11,0.08961519,1.7182828e-15,0.0,0.0,0.0,0.11472378,8.121492e-28,0.0,0.08998773,0.0,2.2734227e-19,0.0,0.07938383,0.06954352,0.0,0.0,0.06362115,4.0944683e-06,0.17547439,0.0,0.1997758,0.38224852
0.0,0.12427754,0.0,0.0,0.07652199,0.12843056,1.9681791e-05,0.25229904,1.3230609e-32,0.1585331,0.0045504845,0.012574316,0.21747687,0.18389171,3.3271958e-37,0.1605936,1.1700775e-19,0.12108472,1.9400938e-21,0.11234705,0.0,0.0,0.128081,0.0,4.1877643e-12,0.08827202,1.2745142e-16,0.0,0.0,0.0,0.11450048,6.2068513e-30,0.0,0.089081,0.0,7.9751286e-21,0.0,0.08409149,0.073553815,0.0,0.0,0.06378484,1.4508635e-06,0.16843814,0.0,0.20233355,0.37344155
0.0,0.12383442,0.0,0.0,0.07532559,0.12858398,9.685735e-06,0.25498977,4.0034086e-35,0.16091196,0.0035590571,0.013306455,0.21470556,0.18439792,3.73539e-40,0.15499833,4.2598267e-21,0.12009218,4.8986688e-23,0.11650822,0.0,0.0,0.12832764,0.0,6.284532e-13,0.085129656,7.711565e-18,0.0,0.0,0.0,0.11099596,3.146576e-32,0.0,0.08872388,0.0,2.139393e-22,0.0,0.078844704,0.07335938,0.0,0.0,0.063059226,4.7673896e-07,0.17068292,0.0,0.19852516,0.3699229
0.0,0.123066306,0.0,0.0,0.07280841,0.13135539,4.521644e-06,0.2519584,7.3072317e-38,0.15796615,0.0026067377,0.013414062,0.21012446,0.17914474,2.27e-43,0.15797113,1.1898397e-22,0.1194311,9.184708e-25,0.11598761,0.0,0.0,0.12703471,0.0,8.153631e-14,0.08570522,3.7410432e-19,0.0,0.0,0.0,0.10871659,1.0154276e-34,0.0,0.08744281,0.0,4.2849792e-24,0.0,0.07932538,0.07355437,0.0,0.0,0.06386847,1.4349327e-07,0.17196377,0.0,0.19991817,0.36530834
0.0,0.12695831,0.0,0.0,0.07212076,0.12717575,1.9914924e-06,0.25095382,7.6141e-41,0.1610649,0.0018435207,0.013264971,0.21163547,0.1759286,0.0,0.15239075,2.4903917e-24,0.118192926,1.24445635e-26,0.111418076,0.0,0.0,0.12704086,0.0,9.038383e-15,0.08349104,1.4277504e-20,0.0,0.0,0.0,0.1044518,1.9902523e-37,0.0,0.08530184,0.0,6.239835e-26,0.0,0.08045872,0.072593756,0.0,0.0,0.06200051,3.946054e-08,0.16602717,0.0,0.1941023,0.3617044
0.0,0.121089734,0.0,0.0,0.070729025,0.12124066,8.2560337e-07,0.24666609,4.2e-44,0.15903011,0.0012801425,0.013598759,0.21174382,0.17961128,0.0,0.15481755,3.8051183e-26,0.118712865,1.1820793e-28,0.111769445,0.0,0.0,0.12656745,0.0,8.450863e-16,0.08502549,4.1979333e-22,0.0,0.0,0.0,0.10916887,2.24467e-40,0.0,0.086422525,0.0,6.4135826e-28,0.0,0.08002517,0.07259151,0.0,0.0,0.065310165,9.836463e-09,0.16473739,0.0,0.19556963,0.35887545
0.0,0.12378643,0.0,0.0,0.070308365,0.12436259,3.202471e-07,0.23869346,0.0,0.15633456,0.0008619617,0.013068473,0.20792392,0.17539701,0.0,0.15473495,4.1222325e-28,0.11423943,7.6084413e-31,0.11362196,0.0,0.0,0.13026403,0.0,6.5716317e-17,0.08408005,9.291842e-24,0.0,0.0,0.0,0.11099264,1.37e-43,0.0,0.08774285,0.0,4.5011657e-30,0.0,0.08027448,0.07286113,0.0,0.0,0.06511458,2.2067568e-09,0.16594772,0.0,0.19685037,0.35186672
0.0,0.12065928,0.0,0.0,0.06859335,0.124607265,1.15714094e-07,0.23754995,0.0,0.15634468,0.00055438373,0.012907694,0.2034013,0.17895609,0.0,0.1514238,3.0647393e-30,0.11856241,3.193532e-33,0.111012295,0.0,0.0,0.1271743,0.0,4.185269e-18,0.0830337,1.5090755e-25,0.0,0.0,0.0,0.10935466,0.0,0.0,0.08194085,0.0,2.0778987e-32,0.0,0.07806164,0.07246232,0.0,0.0,0.063139595,4.4189882e-10,0.16021675,0.0,0.19481036,0.3460614
0.0,0.11961503,0.0,0.0,0.06683629,0.12693845,3.8737113e-08,0.23828697,0.0,0.15725622,0.00034550022,0.012630028,0.20161656,0.17183131,0.0,0.14787996,1.5073398e-32,0.11812918,8.368849e-36,0.10931719,0.0,0.0,0.12616967,0.0,2.1464662e-19,0.08171807,1.7476847e-27,0.0,0.0,0.0,0.10686065,0.0,0.0,0.0861507,0.0,6.047966e-35,0.0,0.07634417,0.07487256,0.0,0.0,0.062003758,7.828197e-11,0.16436546,0.0,0.18858883,0.34454632
0.0,0.12078989,0.0,0.0,0.06592683,0.1193945,1.1944881e-08,0.23460345,0.0,0.15582782,0.0002087902,0.012439795,0.20558226,0.17377543,0.0,0.15037927,4.7047554e-35,0.11568532,1.3027044e-38,0.11269482,0.0,0.0,0.12657368,0.0,8.702082e-21,0.08246569,1.3979548e-29,0.0,0.0,0.0,0.10622224,0.0,0.0,0.08299586,0.0,1.057493e-37,0.0,0.074430525,0.07314052,0.0,0.0,0.063376054,1.2149533e-11,0.1616519,0.0,0.18581085,0.3431219
0.0,0.12262919,0.0,0.0,0.064036615,0.11806478,3.3709886e-09,0.23254731,0.0,0.15561593,0.00011971315,0.011960911,0.20366313,0.16783708,0.0,0.14761429,8.887562e-38,0.11568543,1.1372e-41,0.10991153,0.0,0.0,0.12597114,0.0,2.7324418e-22,0.08126641,7.4510155e-32,0.0,0.0,0.0,0.10671553,0.0,0.0,0.0858062,0.0,1.05054e-40,0.0,0.07721689,0.07332907,0.0,0.0,0.061118726,1.6346267e-12,0.15746537,0.0,0.18606383,0.33851996
0.0,0.12425616,0.0,0.0,0.06292875,0.12243972,8.646974e-10,0.23104681,0.0,0.15314259,6.564647e-05,0.01250653,0.20426413,0.16931903,0.0,0.14505608,9.6216e-41,0.11312268,6e-45,0.11019242,0.0,0.0,0.12524934,0.0,6.496944e-24,0.07763725,2.541007e-34,0.0,0.0,0.0,0.10763299,0.0,0.0,0.08213254,0.0,5.6e-44,0.0,0.07462271,0.073651485,0.0,0.0,0.062110137,1.8846238e-13,0.15495968,0.0,0.1902429,0.3308026
0.0,0.1235391,0.0,0.0,0.062015053,0.11868587,2.0011674e-10,0.23157717,0.0,0.1546061,3.433419e-05,0.012258337,0.2021555,0.17085911,0.0,0.14401887,5.6e-44,0.110517815,0.0,0.10548954,0.0,0.0,0.12680155,0.0,1.1408882e-25,0.07920051,5.2940917e-37,0.0,0.0,0.0,0.105629906,0.0,0.0,0.080652766,0.0,0.0,0.0,0.074916184,0.07149758,0.0,0.0,0.063874096,1.838666e-14,0.15925355,0.0,0.18457709,0.32923543
0.0,0.122938864,0.0,0.0,0.06037859,0.11758071,4.1447335e-11,0.22630534,0.0,0.15202668,1.71303e-05,0.012608821,0.20073293,0.16833709,0.0,0.14500222,0.0,0.10992528,0.0,0.11050229,0.0,0.0,0.124065936,0.0,1.4390561e-27,0.080230616,6.39e-40,0.0,0.0,0.0,0.10638634,0.0,0.0,0.0841793,0.0,0.0,0.0,0.07533881,0.07325908,0.0,0.0,0.06364062,1.4971944e-15,0.15780707,0.0,0.18333001,0.3255731
0.0,0.117583506,0.0,0.0,0.05973688,0.11753658,7.615431e-12,0.22554845,0.0,0.15359995,8.073571e-06,0.012118492,0.19907632,0.171085,0.0,0.14111133,0.0,0.110446975,0.0,0.10541737,0.0,0.0,0.12567279,0.0,1.2639374e-29,0.07879778,4.2e-43,0.0,0.0,0.0,0.10685382,0.0,0.0,0.08074395,0.0,0.0,0.0,0.07444044,0.07058473,0.0,0.0,0.06271194,1.0023311e-16,0.15146415,0.0,0.18291421,0.32348353
0.0,0.11870636,0.0,0.0,0.05909758,0.12119984,1.2295375e-12,0.22784275,0.0,0.15063027,3.6025037e-06,0.011416325,0.19422607,0.1686114,0.0,0.13867301,0.0,0.111419424,0.0,0.10802936,0.0,0.0,0.1262363,0.0,7.4653354e-32,0.07802596,0.0,0.0,0.0,0.0,0.10546257,0.0,0.0,0.08138948,0.0,0.0,0.0,0.07221398,0.07161919,0.0,0.0,0.065419406,5.426733e-18,0.15340751,0.0,0.1781966,0.3190893
0.0,0.114841424,0.0,0.0,0.05814859,0.11858012,1.7263919e-13,0.22317556,0.0,0.14758737,1.510711e-06,0.011479455,0.19566917,0.16724703,0.0,0.14220724,0.0,0.10769826,0.0,0.10949098,0.0,0.0,0.12555769,0.0,2.8507297e-34,0.07422439,0.0,0.0,0.0,0.0,0.10575124,0.0,0.0,0.08015856,0.0,0.0,0.0,0.07384453,0.07227473,0.0,0.0,0.06377078,2.3334028e-19,0.1518914,0.0,0.18028702,0.31678364
0.0,0.11644022,0.0,0.0,0.056032542,0.11936907,2.0844432e-14,0.21942171,0.0,0.14633563,5.937466e-07,0.011147726,0.19267356,0.16413033,0.0,0.1422067,0.0,0.10773484,0.0,0.112786256,0.0,0.0,0.123964526,0.0,6.729991e-37,0.07704122,0.0,0.0,0.0,0.0,0.10362259,0.0,0.0,0.07954538,0.0,0.0,0.0,0.075851336,0.06995369,0.0,0.0,0.061081614,7.810954e-21,0.14812759,0.0,0.17444885,0.3146633
0.0,0.11719561,0.0,0.0,0.055184633,0.117021754,2.1377473e-15,0.21750094,0.0,0.1448525,2.1741926e-07,0.010486087,0.19606462,0.1631687,0.0,0.14077325,0.0,0.112329446,0.0,0.10758149,0.0,0.0,0.12431421,0.0,9.33139e-40,0.07749116,0.0,0.0,0.0,0.0,0.103688344,0.0,0.0,0.0818769,0.0,0.0,0.0,0.07182039,0.0701541,0.0,0.0,0.06122714,1.9912279e-22,0.15347598,0.0,0.17581572,0.3103664
0.0,0.1192335,0.0,0.0,0.054333765,0.113289095,1.8374401e-16,0.21565941,0.0,0.14488697,7.3852654e-08,0.010309418,0.19158396,0.16487391,0.0,0.14043592,0.0,0.10566738,0.0,0.10957144,0.0,0.0,0.12384173,0.0,7.16e-43,0.07631866,0.0,0.0,0.0,0.0,0.10440136,0.0,0.0,0.07940961,0.0,0.0,0.0,0.07015211,0.07080082,0.0,0.0,0.061590843,3.772711e-24,0.14879288,0.0,0.17713018,0.30436954
0.0,0.115336806,0.0,0.0,0.052986763,0.11227706,1.3043439e-17,0.21955666,0.0,0.1453715,2.313254e-08,0.009879755,0.19360246,0.16579583,0.0,0.13801482,0.0,0.10680417,0.0,0.105734386,0.0,0.0,0.12585633,0.0,0.0,0.075631246,0.0,0.0,0.0,0.0,0.103643596,0.0,0.0,0.08023608,0.0,0.0,0.0,0.06969249,0.07044339,0.0,0.0,0.05973519,5.170589e-26,0.14709882,0.0,0.17445895,0.3053542
0.0,0.11483297,0.0,0.0,0.05173398,0.11400794,7.525202e-19,0.21675123,0.0,0.14561298,6.638807e-09,0.009213539,0.19331697,0.16074167,0.0,0.13791326,0.0,0.108405195,0.0,0.105748795,0.0,0.0,0.1246014,0.0,0.0,0.07450121,0.0,0.0,0.0,0.0,0.10521015,0.0,0.0,0.08086228,0.0,0.0,0.0,0.07218126,0.06857324,0.0,0.0,0.06221433,4.9734396e-28,0.14576712,0.0,0.17439774,0.3029421
0.0,0.11329081,0.0,0.0,0.050449785,0.11270085,3.4668632e-20,0.21165712,0.0,0.1422235,1.7340741e-09,0.009149426,0.18993194,0.16028918,0.0,0.13640869,0.0,0.10506741,0.0,0.10791433,0.0,0.0,0.12388141,0.0,0.0,0.073726535,0.0,0.0,0.0,0.0,0.104181655,0.0,0.0,0.07853854,0.0,0.0,0.0,0.071912326,0.07111136,0.0,0.0,0.060588073,3.2455726e-30,0.14957546,0.0,0.17041266,0.29979575
