area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
1.3829842,-0.8093312,-1.3162111,-1.057687,1.1197718,-0.8932672,-1.3736477,-1.3731636,-1.1880844,1.5162872,-1.0947313,-1.0991738,1.4996771,-1.0307274,-1.2604661,1.4102216,-1.1572112,1.656517,-1.1808054,-0.5003221,-1.2236029,2.066638,1.5769879,-0.994924,1.428539,2.065611,1.6096004,1.3802162,1.8557171,1.8730904,-1.1522418,-1.2009032,-0.9482273,-1.2882847,-1.2538612,-1.2835315,-1.1015091,-1.2807937,-1.2322665,-1.2371072,-1.4773922
1.3842385,-0.83816236,-1.3292367,-1.0789738,1.1268712,-0.9129009,-1.3867823,-1.3824022,-1.2050673,1.5461978,-1.1119078,-1.1185358,1.5153544,-1.0538087,-1.2651571,1.4156841,-1.170481,1.679238,-1.1942499,-0.5508544,-1.2405546,2.0678418,1.595544,-1.0196723,1.450208,2.09047,1.6146591,1.3944814,1.8741074,1.8911415,-1.1626959,-1.2179716,-0.9734257,-1.2979342,-1.2441157,-1.2993132,-1.1276227,-1.294312,-1.2485678,-1.2534375,-1.4906712
1.3880091,-0.8792443,-1.3400419,-1.1010407,1.123494,-0.93358994,-1.3945948,-1.391816,-1.2211947,1.5621643,-1.1364688,-1.1354252,1.5402883,-1.0760982,-1.2920161,1.4205155,-1.1838664,1.682204,-1.1999557,-0.5984344,-1.253303,2.0852056,1.6226443,-1.0438619,1.4742124,2.0969028,1.6343615,1.4066396,1.8908085,1.9098861,-1.1704609,-1.23945,-0.9921346,-1.3112092,-1.2559497,-1.311623,-1.1326599,-1.3089032,-1.264686,-1.2688909,-1.5038332
1.3965877,-0.9053957,-1.3502958,-1.1167151,1.1236793,-0.94719315,-1.4078487,-1.4013958,-1.2366312,1.5894189,-1.1556427,-1.1521426,1.5623358,-1.0893217,-1.3046371,1.4346945,-1.2039475,1.7029155,-1.2137941,-0.64051867,-1.2705724,2.0941029,1.6212468,-1.0699131,1.5027524,2.102435,1.6561558,1.4262921,1.8982753,1.9351468,-1.1849228,-1.2502692,-1.0155932,-1.3391359,-1.2815351,-1.327872,-1.151386,-1.3234684,-1.2806216,-1.2784387,-1.5168793
1.4075651,-0.9229401,-1.3586968,-1.132385,1.1268436,-0.9691239,-1.4158607,-1.4111319,-1.2549239,1.6063503,-1.1790935,-1.1671312,1.5821493,-1.1052189,-1.3154442,1.4451594,-1.2167084,1.7205919,-1.228889,-0.68557066,-1.2961111,2.1126838,1.6315422,-1.0915519,1.5250318,2.1111083,1.6679443,1.4432929,1.9003848,1.952262,-1.2012733,-1.2681168,-1.0394988,-1.3520156,-1.2914581,-1.3432127,-1.1719552,-1.3382976,-1.2993997,-1.2942008,-1.5298108
1.4117643,-0.9447023,-1.3700166,-1.1554878,1.129857,-0.99317867,-1.4278281,-1.4210148,-1.2800026,1.6392361,-1.198937,-1.1856936,1.5993806,-1.1240953,-1.3282485,1.4550979,-1.2294967,1.7342004,-1.2338969,-0.7272171,-1.3086116,2.128415,1.6350075,-1.1132625,1.5613005,2.1144438,1.6741633,1.4606198,1.9266241,1.952841,-1.2145231,-1.2856184,-1.0508808,-1.3648227,-1.3043432,-1.3557651,-1.1936969,-1.3624341,-1.3053317,-1.3099812,-1.5426294
1.4259473,-0.9773925,-1.381426,-1.1726955,1.1332539,-1.0108813,-1.4410933,-1.4310338,-1.2937666,1.666146,-1.2182943,-1.2020223,1.6212378,-1.1421914,-1.3423561,1.4599164,-1.2425426,1.7544013,-1.2286123,-0.76563287,-1.321089,2.1307878,1.6349645,-1.1353889,1.5760964,2.1144438,1.6785988,1.477719,1.9482429,1.9613135,-1.2219582,-1.2939029,-1.07216,-1.3776308,-1.3129116,-1.3708957,-1.2129947,-1.3754673,-1.3205128,-1.3209871,-1.5450934
1.4519348,-0.99695283,-1.392914,-1.1738099,1.1373812,-1.0266259,-1.454276,-1.4411799,-1.3082854,1.6792183,-1.2433743,-1.2180943,1.6386193,-1.1584052,-1.3551033,1.468055,-1.2555563,1.7699538,-1.2414966,-0.80213416,-1.3364093,2.1508772,1.6373938,-1.1556927,1.6001778,2.1319911,1.6881214,1.4992607,1.9501897,1.9767827,-1.2362316,-1.3112878,-1.0963495,-1.3883427,-1.3296698,-1.3858354,-1.2300342,-1.3884792,-1.3316905,-1.3366039,-1.554989
1.4676238,-1.0188507,-1.4020004,-1.1933111,1.1413438,-1.0365118,-1.4690694,-1.4514424,-1.3343273,1.6850173,-1.26527,-1.2209028,1.6614629,-1.1726425,-1.3678609,1.4752408,-1.2660207,1.8005421,-1.2549174,-0.8422771,-1.3516887,2.1584349,1.6381949,-1.1785638,1.6187125,2.1319962,1.7237082,1.5127299,1.9556187,1.9930912,-1.2414588,-1.3206347,-1.117245,-1.4012547,-1.3394743,-1.4005896,-1.2492484,-1.4082389,-1.3467617,-1.3520155,-1.5677401
1.4823503,-1.0357952,-1.4137392,-1.2082988,1.145481,-1.0569392,-1.481934,-1.4618119,-1.3473852,1.7119776,-1.2827431,-1.2376658,1.6716356,-1.1869708,-1.3806186,1.4824139,-1.2751334,1.8105804,-1.2683728,-0.8750815,-1.3685226,2.158443,1.6343774,-1.1997395,1.6376545,2.1367705,1.7496424,1.5255439,1.9834776,2.0041032,-1.2560227,-1.3406675,-1.1342359,-1.4141392,-1.3494489,-1.4151623,-1.2648743,-1.4127623,-1.3743811,-1.3672266,-1.5803918
1.5054281,-1.0544311,-1.4268869,-1.222828,1.1525921,-1.0730073,-1.4919405,-1.4722781,-1.3597999,1.7426937,-1.2980771,-1.2534817,1.6875236,-1.2036417,-1.3931683,1.4971855,-1.2857571,1.8416125,-1.2818501,-0.89969045,-1.3835224,2.179448,1.6338805,-1.2209479,1.6499316,2.1773007,1.7629478,1.5291213,2.0011485,2.008498,-1.2575023,-1.3657717,-1.1393884,-1.4269876,-1.330667,-1.4295588,-1.2836511,-1.4250997,-1.3875474,-1.3794283,-1.5929224
1.5206819,-1.0695255,-1.4385992,-1.2373412,1.1467689,-1.0866791,-1.5048066,-1.4828321,-1.3722457,1.7687775,-1.3080212,-1.2679689,1.7099092,-1.2342098,-1.4059243,1.5135292,-1.2992723,1.8566474,-1.2953395,-0.9250426,-1.3981082,2.1985745,1.649781,-1.2434903,1.6616392,2.175408,1.7851527,1.5412885,2.0205998,2.0111735,-1.2716811,-1.3801602,-1.1586044,-1.436545,-1.3393657,-1.4410088,-1.302437,-1.4374372,-1.4082614,-1.394423,-1.6053351
1.5369706,-1.0883825,-1.4503416,-1.2518258,1.1508993,-1.0948668,-1.5175815,-1.4934641,-1.3890117,1.7904171,-1.3220158,-1.2798089,1.7137084,-1.2383356,-1.418659,1.5231409,-1.3158342,1.8762417,-1.3088303,-0.95236605,-1.4119757,2.2071383,1.6624974,-1.2592475,1.6875224,2.1902833,1.7969716,1.5697438,2.0387864,2.011392,-1.2858331,-1.3944165,-1.1774958,-1.4565316,-1.3491267,-1.4552256,-1.3114526,-1.4497604,-1.4204904,-1.4092199,-1.6176327
1.5493319,-1.1106197,-1.462106,-1.264805,1.1536058,-1.1204334,-1.5302637,-1.504165,-1.4010855,1.8123448,-1.3364041,-1.2905719,1.7345476,-1.2538146,-1.4244517,1.5135167,-1.3290793,1.8747244,-1.3223107,-0.98014814,-1.4262787,2.2210064,1.6717315,-1.2702383,1.6962757,2.1904573,1.8317447,1.5778816,2.0470784,2.014053,-1.2999457,-1.4085408,-1.1960348,-1.4699496,-1.3582405,-1.4692764,-1.3266475,-1.4620688,-1.432648,-1.4238238,-1.6298177
1.5659918,-1.1273642,-1.4670595,-1.2792969,1.1535408,-1.1360468,-1.5428529,-1.5149271,-1.4131818,1.8127373,-1.343929,-1.3050603,1.7550347,-1.2692366,-1.4356756,1.526349,-1.3423159,1.8931663,-1.3320748,-1.0082552,-1.4404209,2.2270792,1.6948688,-1.2893916,1.7145786,2.1899939,1.8522533,1.5942698,2.0590966,2.0123281,-1.3140105,-1.4225335,-1.2138966,-1.4752339,-1.367541,-1.4877,-1.3416843,-1.4743524,-1.4448173,-1.4382418,-1.6418927
1.5722294,-1.1461273,-1.4789581,-1.293728,1.1518013,-1.149032,-1.5553492,-1.5257405,-1.4252988,1.823135,-1.3599145,-1.3254435,1.7633873,-1.2921141,-1.4484627,1.5481938,-1.3566536,1.9062898,-1.3456789,-1.0344409,-1.454406,2.2291863,1.7087971,-1.3077662,1.7170235,2.194096,1.8535471,1.597713,2.0701432,2.0418274,-1.3280207,-1.4363955,-1.2317942,-1.4870671,-1.3770194,-1.5008937,-1.3596021,-1.4866086,-1.4569768,-1.4524788,-1.6538604
1.5833405,-1.1640298,-1.4928138,-1.3103112,1.1589389,-1.1632267,-1.5677526,-1.5365981,-1.4374291,1.8370558,-1.3759067,-1.3536649,1.7716933,-1.3064762,-1.461199,1.5577047,-1.3697674,1.9264406,-1.3592409,-1.0605161,-1.4700296,2.2406487,1.7123065,-1.3221879,1.724596,2.1984727,1.8628428,1.6257211,2.088232,2.0516593,-1.3297575,-1.4501281,-1.2468506,-1.4989003,-1.3866665,-1.5139704,-1.3740216,-1.498831,-1.469129,-1.4665408,-1.6657237
1.608063,-1.1815209,-1.4783171,-1.3244036,1.1642444,-1.1772482,-1.5580862,-1.5474917,-1.4495648,1.859004,-1.3973703,-1.3650126,1.786715,-1.3207601,-1.4738811,1.5785897,-1.3781773,1.9250582,-1.3727524,-1.0743854,-1.4841926,2.2406487,1.7331342,-1.3365192,1.7362795,2.1989093,1.8730421,1.6408861,2.1022353,2.0614116,-1.3434952,-1.4637324,-1.2498769,-1.5107238,-1.3964727,-1.526931,-1.3775405,-1.5110158,-1.4812629,-1.4650812,-1.6774844
1.6051031,-1.1986554,-1.4868227,-1.3299707,1.1773818,-1.1913257,-1.5688597,-1.5584127,-1.4851884,1.8789824,-1.4261214,-1.3768148,1.8127863,-1.3349664,-1.486505,1.5854809,-1.3911085,1.9349066,-1.3862088,-1.0972092,-1.497523,2.2525992,1.7448803,-1.3507575,1.7426013,2.1989093,1.9034817,1.6574594,2.1117496,2.0695577,-1.3672266,-1.4772093,-1.2670616,-1.5137988,-1.4064275,-1.5397775,-1.3954221,-1.5231577,-1.4933755,-1.4655795,-1.6891451
1.6192491,-1.2142944,-1.4954937,-1.3436525,1.1639866,-1.2085408,-1.5796599,-1.5693574,-1.4884629,1.9046472,-1.4480239,-1.3886753,1.8241861,-1.3490433,-1.4856687,1.6057044,-1.4040664,1.9446718,-1.3996044,-1.1212395,-1.5107249,2.2525992,1.7445854,-1.3648994,1.7576103,2.1989093,1.9204698,1.6643579,2.1302843,2.1055272,-1.3773803,-1.4905608,-1.2834531,-1.5261952,-1.4165215,-1.5525115,-1.4082104,-1.535254,-1.5054622,-1.4758713,-1.7007084
1.6270276,-1.2310266,-1.5043223,-1.3571625,1.1724414,-1.2190411,-1.5904804,-1.5803165,-1.491907,1.9186479,-1.458479,-1.4005843,1.8446499,-1.3630852,-1.5132998,1.6186079,-1.4169898,1.962125,-1.4129349,-1.1438701,-1.5238023,2.2671888,1.7526561,-1.3789412,1.7782294,2.2086933,1.9206767,1.6819929,2.138568,2.1137211,-1.3809772,-1.5037885,-1.2996173,-1.5343105,-1.4267445,-1.5651343,-1.4209756,-1.5473009,-1.5175167,-1.4856433,-1.7121768
1.633217,-1.2457614,-1.5133,-1.3710058,1.1728482,-1.2137856,-1.6013157,-1.5912879,-1.4955256,1.9293976,-1.4677439,-1.4125323,1.8594501,-1.377037,-1.5225682,1.6329374,-1.429872,1.9720178,-1.4261962,-1.164458,-1.5367572,2.2671888,1.772085,-1.406365,1.8000336,2.2268949,1.9228065,1.6889313,2.1390827,2.1191423,-1.3932122,-1.516894,-1.3155595,-1.5460036,-1.437086,-1.5776476,-1.4337082,-1.5592954,-1.5295352,-1.4961445,-1.7235513
1.6513039,-1.2571632,-1.5224183,-1.3847691,1.1699106,-1.2263649,-1.6121572,-1.6232482,-1.4993237,1.930833,-1.475502,-1.4245096,1.8748167,-1.3908954,-1.5319594,1.6506659,-1.4427086,1.9791462,-1.439385,-1.1895659,-1.5495921,2.2671888,1.79863,-1.4183223,1.8023318,2.227001,1.9251206,1.7097117,2.1554592,2.1191442,-1.4054701,-1.5298793,-1.3230783,-1.5576732,-1.4475363,-1.5900533,-1.4464031,-1.5712352,-1.5448885,-1.5067282,-1.7348353
1.6636047,-1.2761099,-1.5316693,-1.401466,1.1708913,-1.2224454,-1.6229987,-1.6287526,-1.5033057,1.9324105,-1.4863796,-1.4365083,1.9027106,-1.4102091,-1.5414677,1.6633155,-1.4530637,1.9866728,-1.461681,-1.2053971,-1.5623091,2.2671888,1.8077213,-1.4298229,1.7980518,2.2344315,1.9402655,1.7120408,2.162017,2.109108,-1.4267923,-1.5427463,-1.3387445,-1.5693129,-1.4580855,-1.6163989,-1.4613433,-1.5831172,-1.5565131,-1.5173774,-1.7460304
1.6926912,-1.2916335,-1.5410434,-1.4148636,1.1753193,-1.2347548,-1.6338402,-1.6344472,-1.5074753,1.9404395,-1.5016432,-1.4485223,1.9075173,-1.4160042,-1.551084,1.6715328,-1.4657687,1.9922794,-1.473404,-1.2237126,-1.5749106,2.2671888,1.8166181,-1.4413716,1.8016244,2.2344315,1.9489304,1.7179838,2.17625,2.113457,-1.4376765,-1.555497,-1.3436908,-1.5955601,-1.4687239,-1.6259296,-1.473731,-1.5949405,-1.5681096,-1.5280837,-1.7571384
1.7098906,-1.2951097,-1.5505322,-1.4280914,1.1882719,-1.2466346,-1.644676,-1.6403313,-1.5168754,1.9439195,-1.5122827,-1.4605404,1.9338677,-1.4219728,-1.5607998,1.6689851,-1.4785807,2.003997,-1.5037812,-1.2474017,-1.5873986,2.2857416,1.8131858,-1.4578867,1.8257098,2.2409594,1.9650006,1.7164398,2.1855564,2.124745,-1.4486456,-1.5681335,-1.3591162,-1.60458,-1.479442,-1.6355371,-1.4892377,-1.6002773,-1.5796771,-1.53884,-1.7681615
1.722495,-1.3103627,-1.5601267,-1.4327068,1.1853695,-1.2591838,-1.6554998,-1.6464021,-1.5213302,1.9507098,-1.5229825,-1.4725585,1.9442172,-1.4346269,-1.5505983,1.6672338,-1.4913214,2.0126266,-1.5159489,-1.2638372,-1.599775,2.2857416,1.8109164,-1.4690353,1.8454415,2.2633147,1.980632,1.7331964,2.198331,2.126242,-1.4596848,-1.5806572,-1.374337,-1.6239489,-1.4902303,-1.6452136,-1.501399,-1.6116405,-1.5912107,-1.5496366,-1.7791017
1.7460108,-1.319507,-1.5757607,-1.4456267,1.2036008,-1.276824,-1.6781313,-1.6526574,-1.5258815,1.9650922,-1.5337343,-1.4845642,1.9492962,-1.4472498,-1.5595361,1.6767759,-1.5039886,2.0211222,-1.5225464,-1.2810001,-1.6120427,2.2857416,1.813128,-1.4766597,1.8480037,2.2743254,1.9804006,1.7444669,2.195818,2.126242,-1.4741364,-1.5930709,-1.3803447,-1.632036,-1.5010803,-1.6549523,-1.5134046,-1.6235,-1.6027076,-1.5604682,-1.7899603
1.7575868,-1.3272462,-1.5859804,-1.4584883,1.2118145,-1.2765185,-1.6872844,-1.6590937,-1.5306293,1.9987727,-1.5445293,-1.496557,1.9538989,-1.4598359,-1.578144,1.6785318,-1.5165796,2.0232956,-1.529343,-1.2988627,-1.6242032,2.2947361,1.8181759,-1.4880627,1.8548295,2.2743714,1.9900447,1.7757591,2.194192,2.137911,-1.4850088,-1.605376,-1.402497,-1.6402477,-1.5119833,-1.6647453,-1.5253794,-1.6352806,-1.6141647,-1.5713257,-1.8007392
1.789226,-1.3424509,-1.5923171,-1.4712874,1.2140957,-1.2885332,-1.6965117,-1.6657072,-1.5355748,2.0086238,-1.5553614,-1.5085306,1.9590969,-1.4723784,-1.586332,1.6895866,-1.5290936,2.0405817,-1.5363342,-1.3152053,-1.6362588,2.301561,1.820924,-1.4994893,1.8511091,2.2743714,2.0061789,1.7852492,2.1941903,2.1567693,-1.4959406,-1.6387722,-1.4181148,-1.6485924,-1.5229299,-1.6745862,-1.5158321,-1.6469812,-1.6255785,-1.5822036,-1.8114407
1.8059812,-1.3574837,-1.6017952,-1.4840205,1.2101077,-1.3335748,-1.705808,-1.6724936,-1.5407196,2.003219,-1.566223,-1.520477,1.9641596,-1.4832792,-1.5946683,1.6980811,-1.5415295,2.04023,-1.5435159,-1.3341167,-1.6482121,2.3222349,1.8373098,-1.5109355,1.8542315,2.2743714,2.0115829,1.783157,2.210893,2.1664917,-1.5069221,-1.6460813,-1.4313645,-1.657062,-1.5339141,-1.653971,-1.5262301,-1.6586034,-1.6369469,-1.5930955,-1.8220656
1.8252015,-1.3723466,-1.6113616,-1.5049047,1.2122455,-1.3391482,-1.7151656,-1.6794481,-1.546065,2.011302,-1.5771065,-1.5323944,1.9753551,-1.4893583,-1.603145,1.6992654,-1.5538851,2.0521371,-1.5508832,-1.3482591,-1.6600648,2.3222537,1.8386998,-1.5268204,1.8657256,2.2743714,2.0170996,1.7818841,2.2127423,2.1695886,-1.5179466,-1.653508,-1.4162909,-1.6656502,-1.5449287,-1.660109,-1.5367109,-1.6701472,-1.648268,-1.6039945,-1.8326168
1.8406411,-1.3870413,-1.6210085,-1.5163879,1.2298127,-1.3445512,-1.7245787,-1.6865658,-1.5516108,2.0167704,-1.5645273,-1.5442775,1.9904138,-1.4941926,-1.6117548,1.7144343,-1.5913768,2.0550182,-1.5584308,-1.3655082,-1.6718192,2.3222537,1.8492972,-1.5378709,1.8857075,2.2766087,2.0160391,1.7951851,2.220672,2.1695886,-1.5290048,-1.6610905,-1.4243064,-1.674348,-1.5559646,-1.6664292,-1.5311217,-1.6816123,-1.6595397,-1.6149032,-1.843094
1.8463235,-1.3967601,-1.6307274,-1.527885,1.2284367,-1.3510246,-1.7340411,-1.6938406,-1.5573568,2.0437844,-1.5733731,-1.556123,2.00464,-1.5064093,-1.6204897,1.7316537,-1.5923835,2.056068,-1.5661523,-1.3783392,-1.7055285,2.3222537,1.8720689,-1.548939,1.8849939,2.2935705,2.0307152,1.794352,2.2262094,2.1829236,-1.5400902,-1.6688225,-1.4304124,-1.6831485,-1.5670162,-1.6729271,-1.5406055,-1.6930001,-1.6707602,-1.6257969,-1.8535001
1.8695803,-1.4113443,-1.6405112,-1.5524584,1.2386953,-1.356851,-1.743545,-1.7012674,-1.563302,2.0517824,-1.591976,-1.5679253,2.0130825,-1.5185827,-1.629342,1.7533997,-1.5942814,2.0889137,-1.5740421,-1.3924047,-1.7119069,2.3414545,1.8736264,-1.5600237,1.8891438,2.2935734,2.0416093,1.8173052,2.246946,2.1855998,-1.5511955,-1.6766974,-1.4423476,-1.6920445,-1.5780762,-1.6795989,-1.5507568,-1.7043113,-1.6819279,-1.6366888,-1.8638363
1.8703105,-1.428058,-1.6503525,-1.5619044,1.2426796,-1.3629047,-1.7530859,-1.7088393,-1.5694449,2.0700912,-1.6006049,-1.5624243,2.0329924,-1.5307108,-1.638303,1.7755867,-1.5964054,2.0908003,-1.5820928,-1.4063556,-1.7184404,2.3414545,1.8760672,-1.5711173,1.8938003,2.315951,2.0251281,1.829609,2.2486527,2.191728,-1.562314,-1.6847079,-1.4485767,-1.7010279,-1.5891362,-1.68644,-1.5609795,-1.7155458,-1.693042,-1.6475666,-1.8741039
1.873378,-1.4575866,-1.688684,-1.5714542,1.2280079,-1.3691857,-1.762658,-1.7165501,-1.5757833,2.0777016,-1.6089355,-1.5735681,2.056614,-1.5370771,-1.6473657,1.7843531,-1.5986526,2.0910418,-1.5821049,-1.4201914,-1.7251393,2.3414545,1.8826349,-1.5822109,1.9048603,2.316908,2.0353105,1.8284967,2.2558699,2.191728,-1.5734413,-1.6928477,-1.4550184,-1.710091,-1.5697396,-1.6934453,-1.5712653,-1.7267051,-1.7041004,-1.6584294,-1.8843042
1.8872806,-1.4686934,-1.6897024,-1.5810988,1.2303756,-1.3707471,-1.772255,-1.7243929,-1.582314,2.0791523,-1.6174028,-1.5847121,2.0661173,-1.5617214,-1.6565217,1.8031108,-1.6010292,2.1001532,-1.5906022,-1.4339116,-1.7319983,2.3414545,1.8895,-1.5933045,1.9157499,2.3226285,2.0464935,1.8571626,2.2558699,2.192958,-1.5845685,-1.7011089,-1.4578669,-1.7192278,-1.5748814,-1.70061,-1.5816071,-1.7377894,-1.7151028,-1.669272,-1.8944386
1.8751451,-1.4796365,-1.6904877,-1.590831,1.2354164,-1.3782477,-1.7818731,-1.7323612,-1.5890337,2.0857127,-1.6259996,-1.595855,2.081679,-1.5718038,-1.665764,1.8201119,-1.6008903,2.1009474,-1.5992362,-1.4475158,-1.7390128,2.343293,1.8907884,-1.6043981,1.9294411,2.3226285,2.0409663,1.8639563,2.260145,2.1943583,-1.595694,-1.7094842,-1.4592559,-1.7284309,-1.5840415,-1.707928,-1.5919963,-1.7487998,-1.7260492,-1.68009,-1.9045084
1.8761958,-1.4906373,-1.6913254,-1.6006423,1.2446074,-1.3851519,-1.7915045,-1.7404478,-1.5959382,2.1144516,-1.6347176,-1.6095451,2.0908744,-1.5819498,-1.6750844,1.8260303,-1.6035678,2.1082385,-1.6079985,-1.4610045,-1.7461766,2.343293,1.9100969,-1.6154777,1.9461182,2.3226285,2.0356388,1.8751715,2.260563,2.188168,-1.6068044,-1.717967,-1.466395,-1.7376935,-1.5896156,-1.7153928,-1.6024265,-1.7597375,-1.7369368,-1.6908821,-1.9145151
1.879602,-1.5016861,-1.6922202,-1.6105243,1.2459416,-1.3922776,-1.8011526,-1.7486461,-1.6030234,2.1134062,-1.6435491,-1.620437,2.097863,-1.5921559,-1.6844758,1.8416167,-1.6064028,2.1065562,-1.6168804,-1.4743779,-1.753485,2.343293,1.9216291,-1.6265429,1.9514387,2.3226285,2.0340788,1.8784711,2.260563,2.1978588,-1.6179029,-1.7265495,-1.4737364,-1.747009,-1.5953735,-1.7229987,-1.6128904,-1.7706023,-1.7477676,-1.7016448,-1.9244591
1.8798242,-1.5127763,-1.6931734,-1.6204691,1.2483027,-1.3996215,-1.8108007,-1.7569485,-1.610284,2.1113293,-1.6524866,-1.6313289,2.1032133,-1.5874977,-1.693931,1.8540361,-1.6093885,2.12683,-1.6258739,-1.4876367,-1.7609308,2.343293,1.9217128,-1.6375887,1.9513537,2.3351328,2.058921,1.8847847,2.260563,2.209656,-1.6289841,-1.7352247,-1.4812754,-1.7563714,-1.6013255,-1.7307391,-1.6233822,-1.781396,-1.7585396,-1.7123748,-1.9343425
1.874207,-1.5238976,-1.6941899,-1.6304696,1.2581348,-1.4071795,-1.8204488,-1.7653477,-1.6177143,2.1077588,-1.6615219,-1.6422093,2.1084871,-1.6073439,-1.7034428,1.8882221,-1.6125299,2.1318703,-1.6349715,-1.5007813,-1.7685077,2.3405075,1.9232891,-1.648609,1.9688872,2.335759,2.0748458,1.9120286,2.2664945,2.2350206,-1.6400415,-1.7439852,-1.4890069,-1.7657737,-1.6074696,-1.738607,-1.6338944,-1.7921196,-1.7692536,-1.7230699,-1.9441662
1.8829533,-1.5350465,-1.6952729,-1.6405196,1.2689018,-1.4139541,-1.8300968,-1.7738377,-1.6253083,2.1130085,-1.6706475,-1.6530766,2.1084871,-1.6163762,-1.7130058,1.9005507,-1.6158319,2.1318412,-1.6508418,-1.5155523,-1.7762098,2.3392239,1.9223131,-1.6596036,1.9793345,2.335759,2.0919425,1.9149156,2.275838,2.235237,-1.6510749,-1.7528247,-1.4969246,-1.7752118,-1.6138029,-1.7465957,-1.64442,-1.8027737,-1.7799087,-1.7337283,-1.9539307
1.9050941,-1.546212,-1.6964267,-1.6506099,1.2718556,-1.4219649,-1.8397449,-1.7824111,-1.6330599,2.1414566,-1.6798565,-1.663926,2.1259136,-1.6255121,-1.722612,1.9278011,-1.6192985,2.144649,-1.6595191,-1.530118,-1.78403,2.3366113,1.9477452,-1.6705679,1.9832029,2.3438897,2.1119714,1.9198892,2.280192,2.2358744,-1.6620775,-1.7617356,-1.505022,-1.7846804,-1.6203227,-1.7546984,-1.654959,-1.8133593,-1.7905054,-1.7443488,-1.963638
1.9082139,-1.5573896,-1.6976545,-1.6607362,1.273625,-1.4301726,-1.8493904,-1.7910618,-1.640962,2.1424747,-1.6891402,-1.6747546,2.1291983,-1.6347456,-1.7322563,1.936794,-1.6229339,2.1440792,-1.6683029,-1.5425845,-1.7919621,2.3490684,1.9533081,-1.6814985,1.9918573,2.3439062,2.1229365,1.9213506,2.3066885,2.2600605,-1.6730487,-1.7707114,-1.5132922,-1.7941716,-1.6270251,-1.7629079,-1.6654979,-1.8238772,-1.8010433,-1.754928,-1.9732889
1.9121203,-1.5685673,-1.6989609,-1.6780294,1.2723187,-1.4406897,-1.8590217,-1.7997823,-1.6490084,2.155307,-1.6984925,-1.685556,2.1411712,-1.6440679,-1.7419312,1.959891,-1.6267422,2.1487424,-1.6771867,-1.5549682,-1.799999,2.3490684,1.9853421,-1.6923934,1.9864846,2.3495996,2.122924,1.9273797,2.3155797,2.2600431,-1.6839855,-1.7797459,-1.5400474,-1.8036828,-1.6339056,-1.7712177,-1.6760368,-1.8343285,-1.8115228,-1.7654659,-1.9828833
1.9111007,-1.5797449,-1.7003499,-1.7091029,1.2781651,-1.4513708,-1.8686404,-1.8085665,-1.6571913,2.1615667,-1.707906,-1.6963307,2.1614742,-1.6534716,-1.751635,1.9788679,-1.6307265,2.1505778,-1.6861638,-1.5672685,-1.8081341,2.3599172,1.9842151,-1.7032508,1.9934354,2.3495996,2.114157,1.9299003,2.3155797,2.2580805,-1.6948841,-1.7888329,-1.5460199,-1.8132105,-1.634764,-1.77962,-1.6865758,-1.8447142,-1.821944,-1.7759597,-1.9924235
1.9300952,-1.5909226,-1.7018257,-1.7141312,1.2578344,-1.4847503,-1.8782442,-1.8174087,-1.6655034,2.1833541,-1.7103908,-1.7070745,2.179466,-1.6629496,-1.7613587,1.9819189,-1.6348902,2.1505442,-1.6952258,-1.5794848,-1.8163607,2.3600044,2.0020926,-1.7140678,2.019991,2.3469105,2.1131012,1.934549,2.3155797,2.266618,-1.7057434,-1.7979658,-1.5521919,-1.8237245,-1.6418252,-1.788109,-1.6970986,-1.8550351,-1.832307,-1.78641,-2.0019116
1.9417747,-1.6020879,-1.7033938,-1.7193412,1.2615517,-1.4887533,-1.8878304,-1.8263022,-1.6739376,2.1865747,-1.7201202,-1.7177848,2.1775012,-1.6724937,-1.7710985,2.0121894,-1.6392359,2.1491656,-1.7043666,-1.5916172,-1.824672,2.3727896,2.0082014,-1.7248427,2.02423,2.3469105,2.1172385,1.9348187,2.3213675,2.2666981,-1.7165619,-1.8071401,-1.5585614,-1.834235,-1.6493627,-1.7966777,-1.7076112,-1.8652924,-1.8426125,-1.7968144,-2.011344
