total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.08e-42,0.021522354,0.0,0.14498746,0.0,0.0,0.06793337,0.12168275,0.0,0.104667045,0.044765353,0.0,0.0728518,0.06437619,0.0,0.028310794,0.0,0.08131931,0.0,0.0,0.0,0.0,0.0,0.0,7.4381757e-07,0.0,0.0,0.0,0.0,0.02412567,0.0,0.0,0.0,0.0,8.8167545e-10,0.0,0.0,0.072854236,0.0,0.0,0.0,0.04598473,0.038582254,0.021401845,0.0,0.0,0.051172685,0.090772,0.17296419,6.96628e-21,0.007457331,0.21442555,0.115923874,0.0,0.0,0.059127726,0.070285864,0.030059192
0.0,0.020652976,0.0,0.14232409,0.0,0.0,0.06724976,0.121264726,0.0,0.10273259,0.043955617,0.0,0.073600575,0.06465361,0.0,0.030250784,0.0,0.07756499,0.0,0.0,0.0,0.0,0.0,0.0,2.7737502e-07,0.0,0.0,0.0,0.0,0.024632385,0.0,0.0,0.0,0.0,1.6055884e-10,0.0,0.0,0.072804764,0.0,0.0,0.0,0.045682374,0.039033003,0.019873757,0.0,0.0,0.046053663,0.095610976,0.17327246,2.2891491e-22,0.0077920686,0.20905666,0.11396622,0.0,0.0,0.05734108,0.070017405,0.033432823
0.0,0.019516088,0.0,0.14032267,0.0,0.0,0.06947432,0.12147743,0.0,0.100950815,0.04532189,0.0,0.074812844,0.0624226,0.0,0.030114105,0.0,0.078122236,0.0,0.0,0.0,0.0,0.0,0.0,9.60669e-08,0.0,0.0,0.0,0.0,0.024507208,0.0,0.0,0.0,0.0,2.5674133e-11,0.0,0.0,0.07177298,0.0,0.0,0.0,0.045601554,0.037343804,0.021076003,0.0,0.0,0.049215518,0.092533,0.16702774,5.71914e-24,0.0070864935,0.21043289,0.115579866,0.0,0.0,0.056564245,0.07149545,0.033060994
0.0,0.01819696,0.0,0.14186737,0.0,0.0,0.06689681,0.118938014,0.0,0.101544045,0.042060375,0.0,0.073989116,0.06313495,0.0,0.028399741,0.0,0.07884349,0.0,0.0,0.0,0.0,0.0,0.0,3.0724532e-08,0.0,0.0,0.0,0.0,0.024006309,0.0,0.0,0.0,0.0,3.5675397e-12,0.0,0.0,0.07381394,0.0,0.0,0.0,0.045840304,0.037597865,0.02092108,0.0,0.0,0.04545593,0.091058746,0.16681686,1.0600032e-25,0.0065304614,0.20747286,0.11214626,0.0,0.0,0.05903542,0.068926066,0.033471417
0.0,0.017591082,0.0,0.1370238,0.0,0.0,0.069675624,0.11990466,0.0,0.09733253,0.042925157,0.0,0.076426916,0.06134602,0.0,0.02830767,0.0,0.079369225,0.0,0.0,0.0,0.0,0.0,0.0,9.0184304e-09,0.0,0.0,0.0,0.0,0.023175307,0.0,0.0,0.0,0.0,4.259177e-13,0.0,0.0,0.071477406,0.0,0.0,0.0,0.047107942,0.03541076,0.020658083,0.0,0.0,0.04610418,0.09201261,0.16521364,1.4182415e-27,0.007137238,0.20494434,0.1137046,0.0,0.0,0.058761,0.06713031,0.032411803
0.0,0.01633653,0.0,0.13832708,0.0,0.0,0.06992008,0.119286984,0.0,0.10073078,0.042286947,0.0,0.07479912,0.059930786,0.0,0.029084131,0.0,0.077266194,0.0,0.0,0.0,0.0,0.0,0.0,2.4131745e-09,0.0,0.0,0.0,0.0,0.022350224,0.0,0.0,0.0,0.0,4.3151528e-14,0.0,0.0,0.06920448,0.0,0.0,0.0,0.04552678,0.03534086,0.021570433,0.0,0.0,0.04799219,0.09521032,0.16282806,1.3287146e-29,0.006639814,0.20298097,0.11178574,0.0,0.0,0.0594612,0.06683335,0.03185511
0.0,0.015498277,0.0,0.13542095,0.0,0.0,0.06701983,0.1170317,0.0,0.10130268,0.04315843,0.0,0.07725813,0.05983847,0.0,0.028596938,0.0,0.07766729,0.0,0.0,0.0,0.0,0.0,0.0,5.8450644e-10,0.0,0.0,0.0,0.0,0.022772238,0.0,0.0,0.0,0.0,3.6603097e-15,0.0,0.0,0.070587724,0.0,0.0,0.0,0.043946788,0.0358262,0.02028626,0.0,0.0,0.044826772,0.0888024,0.16245794,8.4239604e-32,0.006489937,0.20209241,0.109012194,0.0,0.0,0.059886724,0.06820127,0.031847306
0.0,0.013992744,0.0,0.13439076,0.0,0.0,0.06840003,0.11621361,0.0,0.09949816,0.04238204,0.0,0.073674604,0.059884958,0.0,0.028468506,0.0,0.078993134,0.0,0.0,0.0,0.0,0.0,0.0,1.2715244e-10,0.0,0.0,0.0,0.0,0.023038859,0.0,0.0,0.0,0.0,2.56143e-16,0.0,0.0,0.07128085,0.0,0.0,0.0,0.044363033,0.035241462,0.019785522,0.0,0.0,0.046186257,0.09082045,0.16095053,3.4775425e-34,0.006459959,0.20017765,0.11055103,0.0,0.0,0.059649747,0.06532955,0.0322761
0.0,0.0133324675,0.0,0.13101467,0.0,0.0,0.06801615,0.11529588,0.0,0.10023776,0.042987928,0.0,0.07659225,0.05844798,0.0,0.02925705,0.0,0.076591164,0.0,0.0,0.0,0.0,0.0,0.0,2.4634003e-11,0.0,0.0,0.0,0.0,0.021958133,0.0,0.0,0.0,0.0,1.455013e-17,0.0,0.0,0.06944121,0.0,0.0,0.0,0.044535242,0.036854167,0.019358335,0.0,0.0,0.044356212,0.091470644,0.16007578,8.947513e-37,0.0060989372,0.19707617,0.10901785,0.0,0.0,0.058173593,0.06700223,0.030794041
0.0,0.012277251,0.0,0.13090257,0.0,0.0,0.06907371,0.115069725,0.0,0.09921526,0.043709204,0.0,0.07724693,0.059189994,0.0,0.02901058,0.0,0.07839099,0.0,0.0,0.0,0.0,0.0,0.0,4.2113947e-12,0.0,0.0,0.0,0.0,0.021597473,0.0,0.0,0.0,0.0,6.5912016e-19,0.0,0.0,0.07017119,0.0,0.0,0.0,0.043870408,0.036680248,0.020605154,0.0,0.0,0.045912508,0.08920904,0.15790613,1.36477e-39,0.006049662,0.19458434,0.10748037,0.0,0.0,0.05648026,0.062763706,0.031570297
0.0,0.010911399,0.0,0.13016118,0.0,0.0,0.06753832,0.11477409,0.0,0.09840655,0.044194765,0.0,0.07461921,0.057730995,0.0,0.027850365,0.0,0.07786893,0.0,0.0,0.0,0.0,0.0,0.0,6.290148e-13,0.0,0.0,0.0,0.0,0.02197923,0.0,0.0,0.0,0.0,2.3350543e-20,0.0,0.0,0.06972859,0.0,0.0,0.0,0.04468536,0.03640268,0.020099696,0.0,0.0,0.045445576,0.08923418,0.15620258,1.164e-42,0.005808155,0.19237101,0.10886051,0.0,0.0,0.057553362,0.06470728,0.032440923
0.0,0.0099543985,0.0,0.12979393,0.0,0.0,0.0631486,0.114976645,0.0,0.096609004,0.044212304,0.0,0.07487163,0.05941752,0.0,0.029331418,0.0,0.07557759,0.0,0.0,0.0,0.0,0.0,0.0,8.119343e-14,0.0,0.0,0.0,0.0,0.022758348,0.0,0.0,0.0,0.0,6.331533e-22,0.0,0.0,0.06805875,0.0,0.0,0.0,0.042119052,0.03287288,0.0190886,0.0,0.0,0.044651,0.089860514,0.15562978,0.0,0.0062684645,0.19111514,0.10701163,0.0,0.0,0.0565704,0.06546842,0.03338138
0.0,0.009086596,0.0,0.12618111,0.0,0.0,0.06349237,0.11436904,0.0,0.09588186,0.042917114,0.0,0.075699545,0.058402274,0.0,0.028286882,0.0,0.07496543,0.0,0.0,0.0,0.0,0.0,0.0,8.9508335e-15,0.0,0.0,0.0,0.0,0.021452181,0.0,0.0,0.0,0.0,1.2830739e-23,0.0,0.0,0.06872703,0.0,0.0,0.0,0.042684175,0.036989417,0.018733798,0.0,0.0,0.045118466,0.09102388,0.15174462,0.0,0.0057040993,0.1888788,0.108309634,0.0,0.0,0.057827108,0.06468198,0.032506716
0.0,0.008027788,0.0,0.1291366,0.0,0.0,0.0635927,0.112497665,0.0,0.09544288,0.04043402,0.0,0.07548951,0.058272284,0.0,0.028423766,0.0,0.07387358,0.0,0.0,0.0,0.0,0.0,0.0,8.3192336e-16,0.0,0.0,0.0,0.0,0.02296077,0.0,0.0,0.0,0.0,1.8924946e-25,0.0,0.0,0.06861172,0.0,0.0,0.0,0.041015606,0.03499551,0.01908604,0.0,0.0,0.04268703,0.08981682,0.15205659,0.0,0.0052360618,0.18577033,0.10667754,0.0,0.0,0.05536969,0.06721642,0.032929026
0.0,0.0072120824,0.0,0.12598084,0.0,0.0,0.06356386,0.11218075,0.0,0.09518687,0.04222384,0.0,0.07626655,0.057240617,0.0,0.029025404,0.0,0.075368,0.0,0.0,0.0,0.0,0.0,0.0,6.4276453e-17,0.0,0.0,0.0,0.0,0.022778856,0.0,0.0,0.0,0.0,1.9726547e-27,0.0,0.0,0.0696036,0.0,0.0,0.0,0.041454975,0.034490373,0.01942959,0.0,0.0,0.044568084,0.08606513,0.14874877,0.0,0.00545306,0.18728471,0.10268479,0.0,0.0,0.057055064,0.06452449,0.03243372
0.0,0.006336037,0.0,0.12462995,0.0,0.0,0.06408491,0.11058696,0.0,0.09701571,0.04149774,0.0,0.07517557,0.057793368,0.0,0.028958982,0.0,0.07348983,0.0,0.0,0.0,0.0,0.0,0.0,4.0650455e-18,0.0,0.0,0.0,0.0,0.02377923,0.0,0.0,0.0,0.0,1.4059123e-29,0.0,0.0,0.06750169,0.0,0.0,0.0,0.041565474,0.034576792,0.019502513,0.0,0.0,0.044078752,0.086807415,0.1478563,0.0,0.0046840375,0.1840371,0.10402536,0.0,0.0,0.057183944,0.0643253,0.030911535
0.0,0.0056215515,0.0,0.12259088,0.0,0.0,0.06362428,0.109382264,0.0,0.09508853,0.04293819,0.0,0.07653757,0.05762147,0.0,0.02749948,0.0,0.07632354,0.0,0.0,0.0,0.0,0.0,0.0,2.0690695e-19,0.0,0.0,0.0,0.0,0.022996774,0.0,0.0,0.0,0.0,6.600967e-32,0.0,0.0,0.06964884,0.0,0.0,0.0,0.04195252,0.033390734,0.018729182,0.0,0.0,0.045888312,0.083771005,0.14661397,0.0,0.0049236054,0.18253352,0.10428997,0.0,0.0,0.05494749,0.0648175,0.033466414
0.0,0.004803908,0.0,0.12302981,0.0,0.0,0.06350766,0.11155168,0.0,0.09293405,0.04211033,0.0,0.076477185,0.054235425,0.0,0.029081527,0.0,0.076009765,0.0,0.0,0.0,0.0,0.0,0.0,8.319597e-21,0.0,0.0,0.0,0.0,0.021400748,0.0,0.0,0.0,0.0,1.957511e-34,0.0,0.0,0.06815212,0.0,0.0,0.0,0.041668,0.031168167,0.019741805,0.0,0.0,0.044440433,0.0846184,0.14635232,0.0,0.0054476736,0.17836088,0.101926915,0.0,0.0,0.056679063,0.06563384,0.031394962
0.0,0.004187658,0.0,0.12347772,0.0,0.0,0.06247084,0.110436745,0.0,0.091420785,0.040915605,0.0,0.07788591,0.05692856,0.0,0.02942157,0.0,0.07575885,0.0,0.0,0.0,0.0,0.0,0.0,2.589087e-22,0.0,0.0,0.0,0.0,0.02151331,0.0,0.0,0.0,0.0,3.4942711e-37,0.0,0.0,0.06714192,0.0,0.0,0.0,0.04292483,0.032104917,0.018796833,0.0,0.0,0.044179793,0.080147766,0.14422895,0.0,0.005445331,0.17839521,0.10429821,0.0,0.0,0.05415243,0.065351844,0.032606956
0.0,0.0034673496,0.0,0.12084852,0.0,0.0,0.06484059,0.11044763,0.0,0.09220078,0.04084086,0.0,0.07582436,0.05575419,0.0,0.028071415,0.0,0.07373628,0.0,0.0,0.0,0.0,0.0,0.0,6.0964883e-24,0.0,0.0,0.0,0.0,0.022475071,0.0,0.0,0.0,0.0,3.55212e-40,0.0,0.0,0.06977247,0.0,0.0,0.0,0.041323133,0.0332363,0.018107517,0.0,0.0,0.041712068,0.08348445,0.14095068,0.0,0.005566514,0.17724144,0.10049517,0.0,0.0,0.05677538,0.06611753,0.029594233
0.0,0.002903258,0.0,0.120238945,0.0,0.0,0.063278355,0.109340854,0.0,0.09172448,0.0401954,0.0,0.076162025,0.056639336,0.0,0.02914667,0.0,0.07290724,0.0,0.0,0.0,0.0,0.0,0.0,1.0592689e-25,0.0,0.0,0.0,0.0,0.020965438,0.0,0.0,0.0,0.0,1.93e-43,0.0,0.0,0.066023,0.0,0.0,0.0,0.041717667,0.03425361,0.019209938,0.0,0.0,0.04112107,0.08053832,0.14090031,0.0,0.005421926,0.17530346,0.09960244,0.0,0.0,0.055937022,0.06417439,0.030494122
0.0,0.0024104542,0.0,0.11734751,0.0,0.0,0.065838866,0.107397884,0.0,0.09455978,0.0408241,0.0,0.07635688,0.05364828,0.0,0.028621005,0.0,0.07293283,0.0,0.0,0.0,0.0,0.0,0.0,1.3207115e-27,0.0,0.0,0.0,0.0,0.01974995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06749865,0.0,0.0,0.0,0.039670233,0.034816787,0.019189026,0.0,0.0,0.044832435,0.07911826,0.14116582,0.0,0.0057429057,0.17356572,0.100709364,0.0,0.0,0.055391252,0.063245535,0.030672967
0.0,0.0019255637,0.0,0.1171951,0.0,0.0,0.06515437,0.10855078,0.0,0.09280358,0.039164227,0.0,0.07361947,0.05422465,0.0,0.027999349,0.0,0.073049776,0.0,0.0,0.0,0.0,0.0,0.0,1.14537514e-29,0.0,0.0,0.0,0.0,0.019360488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06707628,0.0,0.0,0.0,0.040537074,0.034124836,0.019242432,0.0,0.0,0.04219376,0.07849619,0.13920781,0.0,0.0055672936,0.17379004,0.097370684,0.0,0.0,0.05702287,0.06718603,0.029872235
0.0,0.0015413074,0.0,0.11784418,0.0,0.0,0.06298623,0.10708715,0.0,0.08881201,0.04068075,0.0,0.07422311,0.053302646,0.0,0.028028445,0.0,0.0743497,0.0,0.0,0.0,0.0,0.0,0.0,6.671541e-32,0.0,0.0,0.0,0.0,0.019946497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06799306,0.0,0.0,0.0,0.042241614,0.032793034,0.018462608,0.0,0.0,0.04094802,0.07750021,0.13764785,0.0,0.005300748,0.175019,0.099880435,0.0,0.0,0.054488104,0.064833336,0.031360984
0.0,0.0012152453,0.0,0.11487363,0.0,0.0,0.06300887,0.106245086,0.0,0.088875026,0.04069943,0.0,0.07551739,0.052087665,0.0,0.029366992,0.0,0.07198704,0.0,0.0,0.0,0.0,0.0,0.0,2.508883e-34,0.0,0.0,0.0,0.0,0.020979658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06628539,0.0,0.0,0.0,0.042090215,0.03378982,0.018045917,0.0,0.0,0.04101728,0.081612326,0.1378603,0.0,0.0049047996,0.17254914,0.101100825,0.0,0.0,0.055596974,0.061261125,0.032109868
0.0,0.0009295351,0.0,0.11455499,0.0,0.0,0.062404662,0.105092734,0.0,0.089290574,0.04111024,0.0,0.07399353,0.052861262,0.0,0.026743712,0.0,0.072986566,0.0,0.0,0.0,0.0,0.0,0.0,5.8236067e-37,0.0,0.0,0.0,0.0,0.02160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06561032,0.0,0.0,0.0,0.040286396,0.034114186,0.017514585,0.0,0.0,0.04089458,0.08408594,0.13547489,0.0,0.004901236,0.16988863,0.09862033,0.0,0.0,0.056252837,0.062207498,0.03222762
0.0,0.00069566077,0.0,0.11495421,0.0,0.0,0.061760895,0.106241055,0.0,0.0904929,0.039846808,0.0,0.07215768,0.053473834,0.0,0.028195478,0.0,0.07232821,0.0,0.0,0.0,0.0,0.0,0.0,7.92464e-40,0.0,0.0,0.0,0.0,0.020705163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06573723,0.0,0.0,0.0,0.03863379,0.03180529,0.018728685,0.0,0.0,0.042853065,0.07976739,0.13454248,0.0,0.0044502183,0.1699301,0.09559755,0.0,0.0,0.056428608,0.06604875,0.032047756
0.0,0.00051351276,0.0,0.11335073,0.0,0.0,0.06149077,0.105162255,0.0,0.091012664,0.039641682,0.0,0.071759075,0.052074283,0.0,0.028102022,0.0,0.07113329,0.0,0.0,0.0,0.0,0.0,0.0,5.96e-43,0.0,0.0,0.0,0.0,0.02149795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671628,0.0,0.0,0.0,0.039738346,0.034676526,0.01867745,0.0,0.0,0.04481838,0.08007939,0.13346452,0.0,0.004233737,0.16913293,0.095639855,0.0,0.0,0.05485032,0.06420256,0.032578897
0.0,0.0003720652,0.0,0.112731144,0.0,0.0,0.060997427,0.10634239,0.0,0.08650891,0.039768983,0.0,0.07338239,0.050539367,0.0,0.028209344,0.0,0.07220101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020475287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06459505,0.0,0.0,0.0,0.039363034,0.032973167,0.01862972,0.0,0.0,0.042937126,0.07483191,0.13027005,0.0,0.0038212275,0.16559108,0.09454015,0.0,0.0,0.053521883,0.062202133,0.032380383
0.0,0.00026184614,0.0,0.111797534,0.0,0.0,0.058799423,0.10453834,0.0,0.08931777,0.041360836,0.0,0.07314168,0.05119026,0.0,0.029476777,0.0,0.071494095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020007497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392903,0.0,0.0,0.0,0.037980363,0.0335748,0.017998053,0.0,0.0,0.04037694,0.0777325,0.1291025,0.0,0.0037742283,0.16514672,0.09665598,0.0,0.0,0.05538161,0.06513559,0.031555448
0.0,0.00017928662,0.0,0.109895,0.0,0.0,0.058161475,0.10594411,0.0,0.08807611,0.041904025,0.0,0.07182196,0.049267527,0.0,0.027827946,0.0,0.0704057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019739226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630622,0.0,0.0,0.0,0.038860716,0.03346818,0.018759763,0.0,0.0,0.041959804,0.07825344,0.13014607,0.0,0.0035348278,0.16215989,0.09447534,0.0,0.0,0.0534946,0.062322967,0.031763848
0.0,0.0001192126,0.0,0.109654166,0.0,0.0,0.057868604,0.10259414,0.0,0.087902024,0.0397153,0.0,0.07272055,0.05166289,0.0,0.027369365,0.0,0.07092676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02091886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06500181,0.0,0.0,0.0,0.03767314,0.033316214,0.018260373,0.0,0.0,0.043489046,0.078041896,0.12792385,0.0,0.0033481878,0.16287677,0.09351516,0.0,0.0,0.055733383,0.065220155,0.031888906
0.0,7.708858e-05,0.0,0.108744055,0.0,0.0,0.06106976,0.10104033,0.0,0.09007024,0.039532173,0.0,0.0727974,0.049428783,0.0,0.02903194,0.0,0.071590394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020059854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063346066,0.0,0.0,0.0,0.037292164,0.03318276,0.017882662,0.0,0.0,0.040406812,0.07714466,0.12728254,0.0,0.0030521855,0.16328914,0.094349906,0.0,0.0,0.05433128,0.06420743,0.033440657
0.0,4.8125446e-05,0.0,0.108157985,0.0,0.0,0.0586488,0.10407013,0.0,0.087246224,0.04021364,0.0,0.071237534,0.04946158,0.0,0.027738664,0.0,0.070332445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019848619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06226996,0.0,0.0,0.0,0.03715361,0.03325567,0.019153079,0.0,0.0,0.03995699,0.077765845,0.12812611,0.0,0.0031158298,0.16018511,0.09416737,0.0,0.0,0.05656424,0.06305344,0.03234794
0.0,2.9057634e-05,0.0,0.107870966,0.0,0.0,0.060497846,0.10431194,0.0,0.08896503,0.039878704,0.0,0.07163843,0.049626827,0.0,0.029222785,0.0,0.07058882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019733552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06129012,0.0,0.0,0.0,0.037585795,0.033123594,0.018580686,0.0,0.0,0.042437002,0.07589178,0.12652396,0.0,0.002626629,0.16203395,0.09049935,0.0,0.0,0.053860914,0.06298824,0.03143319
0.0,1.6876511e-05,0.0,0.10633957,0.0,0.0,0.06114153,0.10282542,0.0,0.086790316,0.038785957,0.0,0.07012773,0.04741029,0.0,0.028982505,0.0,0.07092009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020241922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06326113,0.0,0.0,0.0,0.03894929,0.034810036,0.01873279,0.0,0.0,0.04012903,0.08032224,0.1257221,0.0,0.0027226894,0.16083036,0.09660381,0.0,0.0,0.05458991,0.059970144,0.03260379
0.0,9.420054e-06,0.0,0.107298546,0.0,0.0,0.059979886,0.101331964,0.0,0.08589337,0.04017669,0.0,0.07049838,0.048793983,0.0,0.028780313,0.0,0.070788965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020679375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062511474,0.0,0.0,0.0,0.03801172,0.032261234,0.019804003,0.0,0.0,0.040747814,0.07868504,0.12618585,0.0,0.0022417533,0.15871954,0.09216746,0.0,0.0,0.05508279,0.061326716,0.031694327
0.0,5.0353387e-06,0.0,0.104947254,0.0,0.0,0.059641827,0.102246486,0.0,0.08494008,0.03859091,0.0,0.07065845,0.04614122,0.0,0.026618546,0.0,0.0713369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020290377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064579844,0.0,0.0,0.0,0.03746349,0.033783544,0.018493135,0.0,0.0,0.040763814,0.07689312,0.124126844,0.0,0.0019944054,0.1589822,0.09491801,0.0,0.0,0.055510372,0.061657023,0.031575985
0.0,2.568852e-06,0.0,0.10482826,0.0,0.0,0.05711197,0.10124599,0.0,0.08624724,0.040166054,0.0,0.071319394,0.047262874,0.0,0.026707254,0.0,0.07011648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063338295,0.0,0.0,0.0,0.036424387,0.033437323,0.017820677,0.0,0.0,0.04176863,0.07538417,0.12478718,0.0,0.001746303,0.15668829,0.091238946,0.0,0.0,0.056328427,0.06317968,0.032180533
0.0,1.2462904e-06,0.0,0.10304198,0.0,0.0,0.058662068,0.099476054,0.0,0.082836576,0.040001042,0.0,0.06888381,0.047158025,0.0,0.028624086,0.0,0.06933465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020899812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062432602,0.0,0.0,0.0,0.03757415,0.033514068,0.017986568,0.0,0.0,0.04048974,0.07505337,0.12349954,0.0,0.001656106,0.1552265,0.09119736,0.0,0.0,0.056083728,0.062836036,0.029017435
0.0,5.730627e-07,0.0,0.10290421,0.0,0.0,0.05993203,0.09965465,0.0,0.08609589,0.03734005,0.0,0.07045719,0.048146777,0.0,0.0279268,0.0,0.06967152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020961856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062352538,0.0,0.0,0.0,0.036271557,0.03393639,0.018497761,0.0,0.0,0.0398254,0.07578721,0.121498056,0.0,0.0012823915,0.15718435,0.09149532,0.0,0.0,0.054988794,0.06322238,0.029667106
0.0,2.4866324e-07,0.0,0.10155167,0.0,0.0,0.058154065,0.10016646,0.0,0.0854349,0.04045863,0.0,0.06941524,0.046411805,0.0,0.028151553,0.0,0.07093806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019752726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061767317,0.0,0.0,0.0,0.037655108,0.033353064,0.018765109,0.0,0.0,0.041629404,0.07458287,0.1227239,0.0,0.0009519083,0.15421672,0.09088652,0.0,0.0,0.056333993,0.062239204,0.030726017
0.0,1.0138496e-07,0.0,0.101490244,0.0,0.0,0.058732815,0.09988142,0.0,0.08349509,0.040224228,0.0,0.06936321,0.04730309,0.0,0.02836757,0.0,0.070598565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020346424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060142398,0.0,0.0,0.0,0.03719174,0.03612028,0.018449351,0.0,0.0,0.04136126,0.07338613,0.120837174,0.0,0.00065102085,0.1530908,0.091841325,0.0,0.0,0.056523044,0.06402595,0.030746942
0.0,3.8655955e-08,0.0,0.10190052,0.0,0.0,0.058392264,0.1003804,0.0,0.08500553,0.040013384,0.0,0.06911345,0.045901444,0.0,0.027844083,0.0,0.0706533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01985415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641134,0.0,0.0,0.0,0.036735963,0.032820787,0.017796665,0.0,0.0,0.041438676,0.07138816,0.1191652,0.0,0.00041299243,0.15286663,0.092918545,0.0,0.0,0.054970957,0.062192455,0.031840675
0.0,1.3712334e-08,0.0,0.10067344,0.0,0.0,0.061354294,0.0983066,0.0,0.08473267,0.037302565,0.0,0.06804371,0.047376417,0.0,0.027208155,0.0,0.06953984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020711878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061696656,0.0,0.0,0.0,0.036970254,0.030800438,0.017765699,0.0,0.0,0.0394072,0.07309429,0.118009776,0.0,0.00024437244,0.15178499,0.09116629,0.0,0.0,0.05591831,0.063253365,0.031511117
