area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw
2.378018,-1.6870705,2.0796094,1.795115,-1.5051926,1.436191,2.348977,1.9461149,1.9642701,2.2014985,-1.3250101,1.8603046,2.1641586,-1.5205892,1.5357813,2.3865178,2.3141856,-1.4611927,2.1194906
2.378018,-1.6949948,2.1035995,1.7967267,-1.5132062,1.4404472,2.3548381,1.9858552,1.9599078,2.193792,-1.352684,1.8634976,2.1815026,-1.5260435,1.5559555,2.3865216,2.3141856,-1.481229,2.1196666
2.378018,-1.7030485,2.1110828,1.7986265,-1.5213926,1.4529448,2.3548381,1.97697,1.9640932,2.2071097,-1.3603454,1.8571866,2.1842213,-1.5484872,1.5655398,2.391386,2.31589,-1.4873706,2.134266
2.378018,-1.7112244,2.1243117,1.8308411,-1.5297447,1.4640212,2.3548381,1.9891998,1.9846294,2.2071097,-1.3682256,1.8550603,2.1945198,-1.5572951,1.57924,2.3914084,2.31589,-1.4937205,2.138198
2.378018,-1.7195153,2.1349494,1.8402394,-1.5382553,1.4548016,2.3722959,1.9889698,2.0249593,2.2215989,-1.3763187,1.8731158,2.1929367,-1.5611778,1.60084,2.396096,2.31589,-1.5002762,2.1434045
2.3743045,-1.7279149,2.1337335,1.8462708,-1.5469159,1.4520234,2.37235,1.9935676,2.0160706,2.2214456,-1.3789308,1.8877485,2.1929305,-1.5652423,1.6078545,2.396096,2.319387,-1.507035,2.173959
2.3875487,-1.736415,2.1337316,1.838945,-1.5557193,1.45206,2.3918257,2.0083373,2.0369945,2.2364964,-1.3742322,1.8940625,2.203469,-1.5694917,1.6180694,2.4112537,2.3193958,-1.5312787,2.1729198
2.3875575,-1.7450093,2.1481535,1.8589134,-1.5646566,1.4643495,2.39188,2.0092115,2.0542183,2.2365022,-1.387322,1.9061261,2.207473,-1.5739293,1.6179328,2.4220943,2.3135722,-1.5365831,2.1772504
2.4002783,-1.7536899,2.1499891,1.8581711,-1.5737202,1.4590733,2.3952122,2.0089462,2.050029,2.2458758,-1.3981285,1.9110957,2.207575,-1.5785574,1.6194425,2.4220943,2.3230217,-1.5510455,2.1749308
2.4057503,-1.76245,2.1498358,1.8510066,-1.5829009,1.4723485,2.3952122,2.0312595,2.0685596,2.2460637,-1.4086671,1.9113882,2.207575,-1.5833774,1.6182802,2.4220943,2.323061,-1.5562013,2.18502
2.4057503,-1.7964172,2.1520903,1.8338473,-1.5921911,1.474449,2.3952122,2.0313687,2.0688953,2.2460637,-1.4177412,1.9230543,2.2235434,-1.5883914,1.6341435,2.4284158,2.362635,-1.5615557,2.2009895
2.432665,-1.7992032,2.1546586,1.8452141,-1.6015817,1.5005537,2.3952122,2.02953,2.077834,2.2551486,-1.4267379,1.9240948,2.2304363,-1.5935997,1.6329114,2.4284213,2.3626537,-1.567109,2.2009954
2.4335892,-1.8021312,2.1586194,1.8457065,-1.6110654,1.5117033,2.4312367,2.02953,2.0851893,2.251975,-1.4359028,1.9412752,2.2356238,-1.6076845,1.6361548,2.445379,2.3626537,-1.5813667,2.2056854
2.4335892,-1.8052063,2.1591337,1.8434167,-1.6206332,1.5187106,2.4312367,2.036931,2.0935392,2.251975,-1.4452268,1.9436711,2.264834,-1.6127752,1.6308978,2.451208,2.3853607,-1.5868083,2.2168376
2.4544897,-1.808432,2.1591337,1.8649426,-1.6302783,1.525562,2.4390762,2.0654235,2.1168785,2.2425516,-1.4547006,1.9627216,2.2702396,-1.618054,1.6351726,2.451208,2.3853762,-1.592431,2.2201822
2.4544897,-1.8118118,2.157513,1.8748624,-1.6399921,1.5318763,2.439081,2.065427,2.1188116,2.242535,-1.4643152,1.9726877,2.2684891,-1.6235249,1.6635958,2.451208,2.3879817,-1.5956498,2.2201822
2.4544897,-1.8153489,2.1701632,1.8929555,-1.6497675,1.5206561,2.439081,2.092277,2.1195788,2.242535,-1.474061,1.9812323,2.2685087,-1.6291869,1.669864,2.451208,2.388503,-1.6017396,2.219215
2.480912,-1.8190461,2.168023,1.9033968,-1.6595974,1.5267266,2.4383678,2.1111197,2.1195824,2.258544,-1.4839293,1.9765104,2.2625537,-1.635039,1.6773453,2.451208,2.3929088,-1.60802,2.2228434
2.485436,-1.8229061,2.1887045,1.9018881,-1.6694751,1.5380378,2.4383678,2.1180382,2.1316543,2.2776816,-1.4939101,1.9756678,2.2625399,-1.6410791,1.6978927,2.451208,2.3980715,-1.6123681,2.2317193
2.4857516,-1.826931,2.2161932,1.9129598,-1.6793933,1.5466534,2.4383678,2.1215494,2.1474562,2.277229,-1.5039939,1.9948121,2.270254,-1.6473043,1.7231433,2.451208,2.3984358,-1.6190959,2.2352316
2.4871888,-1.8311223,2.2163272,1.9303873,-1.6893463,1.5607342,2.4395123,2.1215494,2.1513176,2.277229,-1.514172,1.9926836,2.2755337,-1.6537117,1.7469414,2.451208,2.3984358,-1.6260031,2.2388828
2.4871888,-1.8354813,2.2172585,1.9356978,-1.6993268,1.5694835,2.4395125,2.1224065,2.1499395,2.2984326,-1.5244352,1.995423,2.2755337,-1.6602981,1.7493628,2.451208,2.3984358,-1.6467285,2.245227
2.4871888,-1.8400089,2.2466938,1.934896,-1.709332,1.5613459,2.4395125,2.1237292,2.1501322,2.2984326,-1.5347743,1.9855046,2.2755337,-1.6670586,1.7685571,2.451208,2.3984358,-1.6527038,2.2602713
2.4871888,-1.844705,2.2345307,1.9326501,-1.7193532,1.5681956,2.4395125,2.1583772,2.1574318,2.2989254,-1.5451814,1.987364,2.290181,-1.6739888,1.7762735,2.451208,2.3984358,-1.6588389,2.260458
2.4871888,-1.8495699,2.2383227,1.9440957,-1.7293879,1.5702968,2.4395125,2.171864,2.1616323,2.2989254,-1.5556476,1.9988693,2.2889793,-1.681084,1.7828584,2.451208,2.4058964,-1.665156,2.260458
2.4871888,-1.8546027,2.238653,1.9492997,-1.7394283,1.5813597,2.4395125,2.1717472,2.1617944,2.3131306,-1.5877393,1.998058,2.289293,-1.6883382,1.7760692,2.4695795,2.4059274,-1.6716511,2.2694395
2.4871888,-1.859802,2.2542572,1.9551015,-1.7494798,1.5945781,2.4395125,2.175688,2.177882,2.3122928,-1.6029116,1.9982516,2.289293,-1.6957456,1.7902205,2.4695795,2.4059274,-1.6783204,2.282351
2.4871888,-1.8651662,2.251315,1.9460071,-1.7595259,1.601922,2.4395125,2.1786551,2.206087,2.314367,-1.6080577,2.00733,2.289293,-1.7033,1.8089546,2.4743886,2.4059274,-1.6851592,2.2968514
2.4871888,-1.870693,2.2617176,1.9553819,-1.7695606,1.629525,2.461553,2.175394,2.2298362,2.309914,-1.6133953,2.018392,2.289293,-1.7109956,1.8071436,2.4743886,2.4059274,-1.6921625,2.3156497
2.4871888,-1.87638,2.2731469,1.9601128,-1.7795938,1.6487352,2.4615796,2.1786194,2.2300203,2.3099132,-1.6189257,2.0276365,2.289293,-1.7188247,1.8181168,2.4743886,2.4059274,-1.6993253,2.3171206
2.4871888,-1.8822237,2.2734423,1.9631628,-1.7896117,1.6505505,2.459746,2.178641,2.2343748,2.3099132,-1.6246476,2.034382,2.289293,-1.7267814,1.833676,2.4743886,2.4059274,-1.7066418,2.3286414
2.5160027,-1.8882208,2.2734423,1.9723468,-1.7996157,1.6451789,2.4745445,2.1822755,2.2451873,2.3099132,-1.6305596,2.0373383,2.289293,-1.734858,1.8283496,2.4919658,2.4059274,-1.7141056,2.3425455
2.5160336,-1.8943677,2.2734423,1.9778188,-1.809603,1.640843,2.5047896,2.1812012,2.245194,2.3099132,-1.6366597,2.0546384,2.289293,-1.7430478,1.8291131,2.492015,2.4135358,-1.7217107,2.3426585
2.5160336,-1.9006593,2.2728674,1.9815917,-1.8195688,1.6541406,2.5047896,2.1884966,2.2486515,2.3099132,-1.6429455,2.068676,2.289293,-1.7513441,1.8261126,2.492015,2.4188383,-1.7294506,2.3419442
2.5160336,-1.9070919,2.272734,1.9796976,-1.8295122,1.6741484,2.5047896,2.187842,2.2662487,2.318963,-1.6494135,2.063731,2.289293,-1.7597395,1.8273227,2.492015,2.4188383,-1.7373186,2.3400114
2.5160336,-1.9136596,2.2687812,1.9846958,-1.8394321,1.6782851,2.5047896,2.2071157,2.2660959,2.3412654,-1.6560595,2.0789602,2.289293,-1.7682267,1.8417655,2.492015,2.4188383,-1.7453076,2.3519258
2.5136151,-1.920358,2.268705,1.9844902,-1.8493245,1.6823364,2.5068948,2.2071226,2.2660959,2.3481374,-1.6628798,2.084301,2.3031583,-1.7767996,1.8479453,2.5056636,2.4212441,-1.7534107,2.3519292
2.5136151,-1.9271814,2.268705,1.9867734,-1.8591882,1.6912695,2.526814,2.2071226,2.2660959,2.3687384,-1.6698694,2.0864122,2.3031583,-1.785451,1.8472868,2.5056686,2.4212441,-1.761621,2.3647847
2.5136151,-1.9341241,2.268705,1.9973227,-1.8690224,1.7194124,2.5268276,2.2327433,2.2660959,2.3932817,-1.6770229,2.0865307,2.3031583,-1.7941742,1.8447298,2.5056686,2.4247472,-1.7960112,2.3647847
2.5136151,-1.9411812,2.268705,2.0002642,-1.8788251,1.7324575,2.528228,2.2437665,2.2835739,2.3932817,-1.684335,2.1073532,2.2778506,-1.8029624,1.859344,2.5056686,2.4250205,-1.7995689,2.3647847
2.5136151,-1.9483458,2.2808657,2.0162487,-1.8885947,1.7532623,2.528548,2.2444515,2.2996414,2.3932817,-1.6917993,2.101944,2.2896922,-1.8118104,1.8649153,2.5056686,2.4467082,-1.7897068,2.3629851
2.5136151,-1.9556129,2.2746565,2.0185118,-1.8983305,1.7711128,2.5300553,2.2580013,2.3129385,2.407162,-1.6994103,2.1081579,2.2896922,-1.820711,1.8636422,2.5056686,2.4467082,-1.7933693,2.3620157
2.5295582,-1.9629761,2.2710247,2.0141542,-1.9080311,1.7673852,2.5306532,2.2580035,2.3129385,2.4194047,-1.7071607,2.1046448,2.291191,-1.8296585,1.869835,2.527911,2.4467082,-1.797224,2.3620157
2.5297008,-1.9704298,2.2710247,2.025518,-1.917696,1.7624383,2.5306532,2.266633,2.3021522,2.4300258,-1.7150439,2.132734,2.291191,-1.8386486,1.8821621,2.5415368,2.4467082,-1.8012449,2.3620157
2.5297008,-1.9779681,2.2842371,2.0301154,-1.9273245,1.7624086,2.5306532,2.266633,2.2991328,2.4300356,-1.7230532,2.1370347,2.291191,-1.8476744,1.8831111,2.541765,2.4467082,-1.8054343,2.3620157
2.5297008,-1.985585,2.2842386,2.0509202,-1.9369158,1.7565479,2.5306532,2.2685044,2.3043895,2.4300356,-1.7311815,2.1485758,2.3142037,-1.8567309,1.8859884,2.541765,2.4453506,-1.8097931,2.3620157
2.5297008,-1.9932753,2.2934806,2.0403147,-1.9464679,1.7726032,2.5306532,2.2685044,2.3043895,2.4300356,-1.7394217,2.1464562,2.3401868,-1.8658149,1.8907144,2.541765,2.4754763,-1.8143222,2.3809865
2.5297008,-2.001035,2.3219268,2.0432122,-1.9812587,1.782903,2.5306532,2.272889,2.336017,2.4293692,-1.7477671,2.1464336,2.3414023,-1.8749197,1.8762654,2.541765,2.4754763,-1.8190225,2.3809865
2.5297008,-2.0088534,2.3292382,2.0434783,-1.9831452,1.7919207,2.5306532,2.2735868,2.3362305,2.4293692,-1.7562104,2.1401863,2.366676,-1.8840425,1.8632339,2.541765,2.4754763,-1.8238935,2.3809865
2.5407937,-2.0167332,2.330375,2.0444763,-1.9851377,1.7966748,2.5306532,2.2754662,2.3362305,2.4293692,-1.7647444,2.1491196,2.3667674,-1.8931787,1.8657802,2.560313,2.4754763,-1.8289349,2.3501904
2.5407968,-2.0246606,2.3235955,2.0634122,-1.987241,1.7932748,2.5306532,2.3042088,2.3362305,2.4293692,-1.7733625,2.1504982,2.3667674,-1.9023225,1.8634452,2.5721292,2.4805143,-1.8341455,2.372262
2.5407968,-2.0326388,2.3235955,2.067605,-1.9894598,1.8154557,2.5306532,2.304243,2.3497844,2.4393437,-1.7820573,2.144889,2.3667674,-1.9114711,1.8612741,2.5721292,2.4805143,-1.8395238,2.3730698
2.5407968,-2.0406573,2.3235955,2.078022,-1.9917983,1.8152077,2.5306532,2.3062332,2.3759565,2.4494517,-1.7908229,2.1460254,2.3749483,-1.9206318,1.845841,2.5721292,2.4833372,-1.8450675,2.3730698
2.5407968,-2.0487134,2.3245988,2.0955777,-1.9942603,1.8282285,2.5306532,2.319762,2.378886,2.4486275,-1.799653,2.131962,2.375038,-1.9297843,1.8631291,2.5721292,2.483346,-1.8507744,2.3964937
2.5407968,-2.0568035,2.3247213,2.0922692,-1.9968495,1.8236104,2.5306532,2.3251145,2.4027066,2.4486275,-1.8085402,2.1356304,2.3617713,-1.9389281,1.8802172,2.5934713,2.483346,-1.8566415,2.3966446
2.5407968,-2.0649226,2.3247213,2.1096144,-1.9995695,1.8331686,2.5306532,2.3267152,2.402727,2.4486275,-1.8174796,2.1452212,2.3617713,-1.948072,1.8959383,2.5935454,2.483346,-1.8626649,2.4274006
2.5407968,-2.0730634,2.3237963,2.1258798,-2.0024254,1.8505671,2.5306532,2.3267152,2.402727,2.4486275,-1.826465,2.1361556,2.383276,-1.9572046,1.8975838,2.5935454,2.483346,-1.8688409,2.4275277
2.5407968,-2.0812323,2.3237906,2.1259181,-2.0054178,1.855734,2.5306532,2.3267152,2.402727,2.458832,-1.835491,2.1357687,2.3828106,-1.9663285,1.9027209,2.5935454,2.4847515,-1.8751652,2.4275277
2.5407968,-2.0894148,2.3378322,2.1245637,-2.0085506,1.8588854,2.5306532,2.3267152,2.402727,2.4425967,-1.8445518,2.1379755,2.3828106,-1.9754387,1.9070638,2.5935454,2.4847515,-1.8816336,2.4275277
2.5407968,-2.0976174,2.3378322,2.131768,-2.0118275,1.8595152,2.5585752,2.3267152,2.404596,2.4425967,-1.853642,2.144497,2.3897786,-1.9845321,1.930708,2.5935454,2.4847515,-1.8882407,2.4275277
2.5407968,-2.10582,2.3378322,2.1360304,-2.0152512,1.8677056,2.5594807,2.3321545,2.4045963,2.4425967,-1.8627588,2.147766,2.3897786,-1.9936085,1.9431126,2.5935454,2.4847515,-1.8949814,2.4275277
2.5407968,-2.11404,2.381985,2.1394284,-2.0188217,1.8678089,2.576066,2.3327906,2.4045963,2.4475102,-1.8718954,2.1735976,2.3881955,-2.0026634,1.9626981,2.5935454,2.4847515,-1.9018503,2.4275277
2.5407968,-2.122276,2.3928232,2.137014,-2.0225432,1.8835925,2.576066,2.3326378,2.4045963,2.447538,-1.8810487,2.1736,2.3746772,-2.0117064,1.9686807,2.5935454,2.4847515,-1.908842,2.4419446
2.5407968,-2.1305122,2.393429,2.137835,-2.0264146,1.8855633,2.576066,2.3326378,2.4045963,2.4586895,-1.8902113,2.1773071,2.37844,-2.0207162,1.9725826,2.5935454,2.4847515,-1.915951,2.4433637
2.5407968,-2.1387484,2.393429,2.144058,-2.0304396,1.8911754,2.576066,2.3326378,2.4045963,2.4638278,-1.8993888,2.1752641,2.37844,-2.0297086,1.9907116,2.5935454,2.4847515,-1.9231707,2.4586964
2.5407968,-2.1469846,2.393429,2.173074,-2.034616,1.9061923,2.576066,2.3326378,2.4240088,2.4638278,-1.9085662,2.1776705,2.386417,-2.03868,1.9849039,2.5935454,2.4847515,-1.9304955,2.4586964
2.5407968,-2.155214,2.393429,2.173074,-2.0389469,1.9049541,2.576066,2.3326378,2.4240756,2.4535835,-1.9177437,2.1776705,2.3864627,-2.0476222,1.9813799,2.5984118,2.4847515,-1.9379193,2.4586964
2.5407968,-2.1634166,2.393429,2.1723819,-2.0434282,1.9126668,2.576066,2.3479257,2.4521217,2.4519663,-1.9269211,2.1776705,2.4049983,-2.0565367,1.9883024,2.598412,2.4847515,-1.9454368,2.4586964
2.5407968,-2.1716192,2.393429,2.1860547,-2.0480626,1.9031632,2.576066,2.3479257,2.4560804,2.4519663,-1.9360986,2.1846793,2.4040484,-2.065426,2.0002668,2.6206806,2.4847515,-1.9530411,2.4586964
2.5407968,-2.1798217,2.393429,2.194607,-2.052846,1.9180933,2.576066,2.3932803,2.4560804,2.4519663,-1.9452627,2.195795,2.3941736,-2.074289,2.0006297,2.6206834,2.4847515,-1.9607265,2.48134
2.5407968,-2.1880186,2.393429,2.2184258,-2.0577796,1.9277304,2.5980482,2.3939834,2.4560804,2.4519663,-1.954422,2.195795,2.393776,-2.0831244,2.0026367,2.6206834,2.4847515,-1.9684881,2.481998
2.5407968,-2.1961875,2.393429,2.2239091,-2.062859,1.9286251,2.5980487,2.3959575,2.4651248,2.4805434,-1.9635658,2.2077575,2.393776,-2.091931,2.0216978,2.6206834,2.4847515,-1.9763193,2.481998
2.5709207,-2.2043564,2.393429,2.2239091,-2.068082,1.9527023,2.5980487,2.3959575,2.4651427,2.4819767,-1.9726962,2.229982,2.393776,-2.1007051,2.0409837,2.6206834,2.4847515,-1.9842143,2.481998
2.5709817,-2.2125034,2.393429,2.2356722,-2.0734475,1.9647698,2.5980487,2.3959575,2.4651427,2.4819767,-1.9818112,2.2315745,2.4059412,-2.1094491,2.051534,2.6206834,2.4847515,-1.9921693,2.481998
2.5709817,-2.2206388,2.393429,2.235679,-2.0789506,1.9660408,2.5980487,2.3959575,2.4939263,2.4819767,-1.9909087,2.2300508,2.4249508,-2.1181633,2.0714388,2.6206834,2.4847515,-2.0001771,2.481998
2.5709817,-2.228755,2.393429,2.237677,-2.084588,1.9780316,2.5980487,2.4099472,2.4939263,2.4819767,-1.9999869,2.2314916,2.4203658,-2.1268473,2.0836036,2.6206834,2.4871738,-2.0082326,2.481998
2.5709817,-2.2368567,2.393429,2.2392297,-2.0903556,1.9778806,2.6187303,2.4099472,2.4939263,2.4819767,-2.0090413,2.2314932,2.4206955,-2.1355004,2.0848289,2.6206834,2.4871738,-2.016332,2.481998
2.5709817,-2.2449348,2.393429,2.2393787,-2.096251,1.9698615,2.6187303,2.4099472,2.493717,2.493905,-2.018079,2.2314816,2.4206955,-2.1441226,2.0866215,2.6206834,2.4871738,-2.0244725,2.5255654
2.5709817,-2.253003,2.417797,2.2395375,-2.1022675,1.9632825,2.6187303,2.4099472,2.493717,2.493905,-2.0270884,2.2314816,2.4206955,-2.1527135,2.096397,2.6206834,2.4871738,-2.0326462,2.525545
2.5709817,-2.261038,2.417797,2.2544918,-2.1084015,1.969517,2.6187303,2.4103444,2.494879,2.493905,-2.036072,2.2314816,2.434555,-2.1612732,2.107383,2.6206834,2.4871738,-2.0408487,2.5306807
2.5709817,-2.2690604,2.4283326,2.2623034,-2.1146472,1.9867469,2.6187303,2.4149604,2.4998581,2.493905,-2.0450325,2.2314816,2.434565,-2.1698015,2.1072714,2.638713,2.4871738,-2.0490837,2.5306807
2.5709817,-2.2770612,2.4331875,2.2715478,-2.1210017,1.9993099,2.6336935,2.4149604,2.4998581,2.490536,-2.053968,2.2314816,2.434565,-2.178298,2.110876,2.6388073,2.4871738,-2.0573375,2.5306807
2.5709817,-2.2850347,2.4331875,2.2715497,-2.1274588,2.0054777,2.6336935,2.4438374,2.4998581,2.4904003,-2.0628765,2.2314816,2.4390104,-2.1867628,2.1108425,2.657023,2.4871738,-2.0656073,2.5306807
2.5949008,-2.292991,2.4331875,2.2795618,-2.134014,2.0070467,2.6336935,2.445001,2.4998581,2.4924629,-2.0717518,2.2521603,2.4390104,-2.195196,2.1111896,2.6590354,2.4871738,-2.073897,2.5306807
