gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
-0.3148298,-0.49114287,-0.6200734,0.17267308,1.6301693,0.86232924,1.4387059,1.3034049,-0.76371783,0.9828281,1.5199947,-0.7056819,1.0530272,0.14616303,1.2695595,-0.57776684,1.2235049,0.5781175,0.5448857,0.33490118,-0.2028431,0.3803234,-0.16613625,0.46207604,0.077615604,0.041123588,0.51136595,0.42593876,0.5379597,1.2111871,-0.40311185,-0.9598858,0.9935708,1.1814845,-0.5511634,0.40837547,0.48977563,0.9871911,1.2323165,1.7061937
-0.3328672,-0.5031359,-0.6341977,0.16539265,1.6310323,0.8753529,1.4391696,1.3227375,-0.769344,0.9881171,1.536181,-0.7300858,1.0831099,0.12665112,1.2867665,-0.58505094,1.261549,0.5690084,0.5314133,0.32823306,-0.2277528,0.37995547,-0.18687308,0.46409565,0.06655801,0.032735225,0.5307358,0.426479,0.5314729,1.2206426,-0.42500237,-0.9720004,1.0146431,1.1864098,-0.58286166,0.39392608,0.4850487,1.0013279,1.234358,1.7046876
-0.35676014,-0.5139566,-0.64095324,0.15727504,1.6342947,0.8866392,1.4551624,1.3198724,-0.78163165,0.9900049,1.5561724,-0.74949116,1.100163,0.10447516,1.2968788,-0.5942884,1.2613492,0.5624173,0.52610224,0.3176946,-0.25151283,0.3827852,-0.20118424,0.45924872,0.058526285,0.02538567,0.5386979,0.42360213,0.536881,1.239728,-0.42345807,-0.9818268,1.0402806,1.20216,-0.6024316,0.3814147,0.48016778,1.0126194,1.2417495,1.7097347
-0.38972473,-0.5333678,-0.6371999,0.13619098,1.6633636,0.90264875,1.4562473,1.3378252,-0.790868,1.0190525,1.574657,-0.7468114,1.1075317,0.10989219,1.3147573,-0.6204763,1.2779131,0.5722612,0.5320984,0.3219522,-0.2693249,0.39209023,-0.21787028,0.4576313,0.042791743,0.0135390675,0.52699363,0.41702938,0.52723104,1.2433163,-0.44094485,-0.9988481,1.0544428,1.2238849,-0.61530423,0.3771127,0.4839649,1.0206921,1.2520874,1.7182536
-0.41573027,-0.5563812,-0.66303396,0.11308117,1.6855135,0.91505694,1.4731575,1.3534718,-0.8025144,1.0437454,1.5953423,-0.76197004,1.1325946,0.095826045,1.3294861,-0.64812297,1.2985764,0.57133067,0.518502,0.31944942,-0.2985569,0.38505653,-0.24045062,0.46650103,0.019007279,0.0051264004,0.5399915,0.423559,0.504725,1.26142,-0.46218547,-1.0196316,1.0625861,1.2371477,-0.6359087,0.3739101,0.48508534,1.0200886,1.2659165,1.7442049
-0.42640203,-0.5800041,-0.6758987,0.098280534,1.6915396,0.92875135,1.509594,1.3527457,-0.81740105,1.0512718,1.6179001,-0.76239055,1.1433599,0.05686987,1.347842,-0.66241467,1.2935342,0.5797778,0.5122265,0.33897611,-0.3216004,0.39940858,-0.2647094,0.45387554,0.011393365,0.0049043125,0.55765146,0.415725,0.5060322,1.2715132,-0.48097986,-1.0201445,1.0720761,1.2467796,-0.6467948,0.3686326,0.51590365,1.0530965,1.2773048,1.7635411
-0.44758278,-0.5906619,-0.70920736,0.08954257,1.7050003,0.9272642,1.5397259,1.3705813,-0.8201953,1.0694205,1.6336355,-0.784593,1.163274,0.0432138,1.3506556,-0.6825634,1.3124496,0.5678384,0.5036116,0.3249617,-0.32928595,0.40136486,-0.28862667,0.45975938,-0.0010649208,-0.013103882,0.5616486,0.4117626,0.48775783,1.2801803,-0.5225892,-1.0326492,1.0857606,1.2569051,-0.66790426,0.36907807,0.49796146,1.0740087,1.2896047,1.7764322
-0.4684415,-0.6148341,-0.7209123,0.08071158,1.7138264,0.9508056,1.5546571,1.4027246,-0.8263225,1.0817428,1.6510601,-0.79377145,1.1881276,0.03439062,1.3688829,-0.70431507,1.3174151,0.5664739,0.5031054,0.32437265,-0.3560432,0.40225095,-0.3043852,0.4694243,0.011276135,-0.016236322,0.5724426,0.40642312,0.48867622,1.2926989,-0.54551536,-1.0377393,1.0951314,1.2697209,-0.69078946,0.36438718,0.5025551,1.0770054,1.2956012,1.7841624
-0.4791233,-0.6323709,-0.73355365,0.061612662,1.7278134,0.95791924,1.5634845,1.4043407,-0.83496886,1.1152153,1.6647049,-0.80487406,1.1818157,0.00386727,1.3841491,-0.7105606,1.3041849,0.5804121,0.5039467,0.3211433,-0.38597855,0.3949986,-0.3314253,0.47582754,-0.0016170739,-0.027936416,0.57180387,0.41713837,0.4730482,1.296648,-0.56619096,-1.050453,1.1147105,1.29141,-0.7199859,0.35710475,0.5022764,1.0950925,1.318515,1.7837179
-0.50782263,-0.64880836,-0.7378207,0.05405107,1.7354136,0.961365,1.5780716,1.4176782,-0.8441909,1.1164652,1.6721569,-0.8116671,1.1912698,-0.006379499,1.3940915,-0.7171393,1.3108578,0.5897751,0.50880665,0.31694195,-0.40857196,0.3905244,-0.36495283,0.47371346,-0.027812148,-0.040000115,0.5803676,0.41802725,0.47849092,1.3146209,-0.5907041,-1.063561,1.1351004,1.3213998,-0.72881085,0.35904962,0.5049336,1.1167511,1.3209862,1.7877969
-0.5216066,-0.6597915,-0.7368112,0.023533165,1.7445688,0.9678664,1.6148692,1.4307653,-0.8510531,1.1475035,1.6866807,-0.8178588,1.2020553,-0.031745613,1.3994044,-0.7237952,1.3203113,0.59742814,0.4969129,0.31485206,-0.43452638,0.39546335,-0.3786313,0.4876774,-0.033699192,-0.054905128,0.592534,0.4197587,0.48524627,1.338379,-0.5998311,-1.07661,1.1527832,1.3290339,-0.7445719,0.35436708,0.5092354,1.1411254,1.3166317,1.7996106
-0.542127,-0.687608,-0.7387284,-7.692403e-05,1.754481,0.96814966,1.6308159,1.4410375,-0.8650779,1.1621773,1.7004128,-0.80864185,1.2325972,-0.04625755,1.4156632,-0.7410786,1.3303485,0.6011581,0.50324553,0.31646857,-0.4574508,0.395179,-0.39672598,0.50091463,-0.049813725,-0.05092866,0.5905491,0.4160902,0.47138944,1.3510993,-0.61647975,-1.0895025,1.1590264,1.3468696,-0.75504327,0.34590626,0.51187503,1.143778,1.3420349,1.8034985
-0.5672473,-0.71002585,-0.7438207,-0.030598162,1.7748622,0.9830177,1.645584,1.4336941,-0.87780315,1.1586791,1.7151616,-0.8270385,1.2462511,-0.054532524,1.4334145,-0.75241137,1.3441325,0.62264377,0.5097055,0.31955603,-0.46259874,0.38643467,-0.41999903,0.5178499,-0.07012342,-0.059630916,0.5930382,0.4273827,0.46881858,1.3756764,-0.63099223,-1.1019951,1.1713495,1.3787403,-0.7471059,0.32477653,0.5013891,1.1561382,1.3484299,1.8008734
-0.56309736,-0.73062414,-0.746097,-0.05109602,1.7938004,0.9806594,1.6719946,1.4537756,-0.8841436,1.1852214,1.7243807,-0.8473727,1.2689829,-0.08773495,1.4353398,-0.76246667,1.3365185,0.629087,0.5091713,0.32300717,-0.47111583,0.39619392,-0.44632268,0.5385859,-0.08255255,-0.07384123,0.60007054,0.43471533,0.45868245,1.4020385,-0.6489469,-1.110126,1.1818922,1.3917927,-0.7676513,0.3294017,0.5218663,1.2002394,1.3498722,1.8075029
-0.5836217,-0.7464182,-0.75001246,-0.07036236,1.793258,0.99110824,1.6760641,1.453744,-0.9026421,1.1886578,1.7408401,-0.859782,1.2986711,-0.10511402,1.4399233,-0.77704674,1.3578073,0.6244304,0.5059011,0.31199282,-0.5030695,0.4013295,-0.4561638,0.5531455,-0.10149352,-0.0964313,0.60212076,0.44063833,0.45896253,1.4027444,-0.66293836,-1.1271633,1.192539,1.4102689,-0.77165025,0.31893578,0.51169693,1.2170143,1.366178,1.805147
-0.6120579,-0.7707429,-0.7418644,-0.0759504,1.7923702,1.0003148,1.6684031,1.4734281,-0.90726054,1.1980562,1.7432389,-0.87098104,1.3097358,-0.11347733,1.4520961,-0.8003308,1.4054302,0.6433456,0.5195121,0.296348,-0.5217321,0.40931857,-0.47540265,0.54785216,-0.12181788,-0.11041472,0.607286,0.43190295,0.44070485,1.4008493,-0.67884946,-1.1476054,1.1841724,1.4210888,-0.78938615,0.31701624,0.5063609,1.231922,1.37012,1.8092345
-0.63120544,-0.78969204,-0.75836617,-0.09454163,1.8022109,1.0078578,1.6675096,1.5039994,-0.91273266,1.2300807,1.7511253,-0.8818777,1.3292109,-0.10985975,1.4490727,-0.8193957,1.4285423,0.65206516,0.51732635,0.29868495,-0.5319346,0.4146173,-0.50629926,0.55290776,-0.14671849,-0.13058567,0.5888113,0.41121936,0.42482984,1.4242555,-0.7005221,-1.1597105,1.2135231,1.4423105,-0.7992121,0.3370077,0.5318891,1.2615983,1.3994832,1.8316497
-0.6379355,-0.81473404,-0.7726802,-0.12055932,1.8069243,1.0203035,1.6812325,1.5305612,-0.9235705,1.2374524,1.7535676,-0.8917835,1.3359319,-0.11783196,1.4751494,-0.83004856,1.4388245,0.64541036,0.5123117,0.28750935,-0.5445066,0.4134554,-0.5227687,0.572808,-0.16013095,-0.14032546,0.60480773,0.41408634,0.40214366,1.4322827,-0.7160204,-1.1673986,1.2153531,1.4754547,-0.8187213,0.33573315,0.52276355,1.2773734,1.4153498,1.8514593
-0.6578431,-0.8207208,-0.78938305,-0.13460323,1.8116452,1.0083895,1.6740762,1.540519,-0.9391903,1.2456533,1.7600758,-0.8930247,1.3611273,-0.119651586,1.4934449,-0.84279066,1.4448291,0.64333045,0.50986737,0.26585025,-0.5557831,0.42751506,-0.54509526,0.56928295,-0.17280579,-0.12828329,0.618527,0.42940924,0.38955614,1.4465667,-0.73151076,-1.2026882,1.2254374,1.4986988,-0.8254148,0.32860583,0.5203604,1.2760587,1.428497,1.8547614
-0.6747199,-0.83216083,-0.7990375,-0.16367544,1.8521668,1.0179327,1.6947467,1.552804,-0.94652563,1.2750831,1.7665809,-0.91263086,1.3759569,-0.14600842,1.5175271,-0.85788333,1.4514354,0.6513787,0.50973433,0.25789207,-0.58136827,0.4398613,-0.5669962,0.58257544,-0.19681929,-0.15476358,0.6154595,0.41309467,0.3704916,1.4502978,-0.7474164,-1.2091055,1.2359201,1.514922,-0.8186954,0.33172706,0.52470326,1.2879171,1.4624637,1.8613527
-0.68960345,-0.84567475,-0.80956566,-0.18594049,1.855614,1.031371,1.7008657,1.5657879,-0.9566686,1.2982733,1.7681966,-0.9251683,1.3950427,-0.16130374,1.534174,-0.87794596,1.4781942,0.6675091,0.5140745,0.2505864,-0.5801164,0.44367397,-0.58066076,0.60634804,-0.21784961,-0.16269404,0.6260205,0.40828806,0.34454486,1.4654009,-0.75278765,-1.2157757,1.2443556,1.5293345,-0.8310247,0.3279895,0.51534677,1.2968642,1.4683856,1.871551
-0.6848283,-0.8414715,-0.8241728,-0.20006691,1.8573582,1.0495776,1.7177528,1.5694356,-0.968297,1.3173096,1.7834082,-0.92913306,1.398815,-0.16905397,1.5379297,-0.898012,1.4904504,0.6685692,0.51306915,0.24134296,-0.58855426,0.43361998,-0.6003186,0.61901397,-0.24183878,-0.1772716,0.645085,0.4147944,0.32970285,1.4803663,-0.7761647,-1.2227004,1.2566248,1.5392312,-0.8557203,0.30469757,0.50153595,1.2982347,1.4790995,1.8768857
-0.6928082,-0.871815,-0.82873887,-0.22102007,1.8597271,1.0666319,1.7208809,1.5875614,-0.9822246,1.34393,1.7939165,-0.9425248,1.4184978,-0.19442394,1.543726,-0.9115771,1.5033989,0.6756981,0.5181682,0.24780646,-0.60077953,0.43812108,-0.61016005,0.6239044,-0.25811392,-0.1888302,0.653401,0.41109526,0.3216292,1.5083702,-0.7938635,-1.2298785,1.2757741,1.5576688,-0.8650532,0.31078592,0.5077221,1.3191237,1.4994916,1.869958
-0.7007902,-0.88962847,-0.8437343,-0.23478517,1.8783756,1.0778959,1.7358245,1.5925043,-1.001193,1.3520466,1.7973353,-0.9521899,1.4391506,-0.2138198,1.5577458,-0.92492616,1.5151229,0.6844166,0.5069149,0.24163127,-0.6107885,0.43297562,-0.6261217,0.6298966,-0.26968148,-0.20094545,0.66265744,0.41227615,0.29199478,1.5229,-0.81272405,-1.2318631,1.2764797,1.5916156,-0.8973119,0.31663504,0.5078959,1.3235106,1.5060015,1.9014566
-0.71590436,-0.898953,-0.84495306,-0.25309432,1.8812575,1.1017188,1.7478002,1.6156585,-1.0120016,1.3907695,1.7997789,-0.9686213,1.4480393,-0.23280613,1.5695002,-0.9344672,1.5223327,0.70806515,0.5090091,0.23094387,-0.6395039,0.43228385,-0.6503368,0.655519,-0.28397486,-0.22204536,0.66783684,0.4104657,0.26610556,1.527281,-0.8294286,-1.2395983,1.2988498,1.5996807,-0.90629786,0.3036441,0.5013907,1.3341503,1.504036,1.9088888
-0.71598977,-0.9131755,-0.85562325,-0.2849166,1.8863931,1.0983049,1.7579116,1.6130828,-1.0286853,1.4002365,1.8097576,-0.9502842,1.4592223,-0.26787707,1.5993525,-0.9452351,1.5249054,0.721439,0.5022093,0.2218822,-0.67671114,0.43433717,-0.66480374,0.66258615,-0.31982908,-0.24007338,0.66161364,0.40330228,0.25803357,1.5672698,-0.8500958,-1.2488642,1.3080475,1.5979769,-0.91859114,0.28526106,0.48226783,1.3419145,1.5186796,1.9113418
-0.71556604,-0.9216118,-0.85756487,-0.29222485,1.8906647,1.0963516,1.7710466,1.6284363,-1.0402582,1.4418982,1.8311532,-0.95445776,1.4671577,-0.2740425,1.605952,-0.94412506,1.5332543,0.71346354,0.49211186,0.19587706,-0.6829642,0.44183373,-0.67789,0.6794048,-0.34376848,-0.24189733,0.66721106,0.39750183,0.23909861,1.5649709,-0.8762276,-1.2483784,1.3046489,1.5986805,-0.9250488,0.27668726,0.48021007,1.3591778,1.5268478,1.9118437
-0.73248506,-0.9288095,-0.8452792,-0.32181713,1.9006943,1.089137,1.7921145,1.6379321,-1.0440017,1.4609292,1.8444338,-0.97395676,1.4920362,-0.28642523,1.6098423,-0.954742,1.5370075,0.72834295,0.49169216,0.17951384,-0.69238716,0.45504516,-0.69660395,0.6821493,-0.366239,-0.2497948,0.68938506,0.40163276,0.21082005,1.5771635,-0.89326936,-1.2569464,1.3183708,1.613841,-0.936908,0.26715165,0.4694188,1.3675276,1.5237778,1.912625
-0.7388639,-0.94065833,-0.84482306,-0.334899,1.9143481,1.0979769,1.8177425,1.6525035,-1.0599531,1.482904,1.8491693,-0.97924244,1.5217317,-0.30424884,1.6156354,-0.96175927,1.5627383,0.74063516,0.49917072,0.17128573,-0.698567,0.45851913,-0.71927303,0.70029306,-0.37377605,-0.24766947,0.68844396,0.40453255,0.18368387,1.5862153,-0.9047003,-1.2709181,1.3359168,1.6232666,-0.9485125,0.26067293,0.46105042,1.3905209,1.5306423,1.9196672
-0.7478531,-0.9483008,-0.8669379,-0.3683183,1.915142,1.122239,1.8262885,1.6671046,-1.0768017,1.5057424,1.8565235,-0.9907486,1.5500505,-0.32739672,1.6295537,-0.96605414,1.5728096,0.7595771,0.49543425,0.16199675,-0.71063733,0.47337463,-0.7441251,0.7187186,-0.39965844,-0.27542052,0.6919445,0.39201355,0.16053687,1.604671,-0.9266051,-1.2795894,1.3403777,1.6282483,-0.9584349,0.23177674,0.44381928,1.3996742,1.5455883,1.9268779
-0.7580144,-0.97269607,-0.8767756,-0.38545367,1.918794,1.1164639,1.8280884,1.6784168,-1.0868067,1.5046768,1.8775562,-0.998704,1.5582353,-0.34631822,1.6299767,-0.977732,1.6017176,0.7593804,0.47528172,0.17394601,-0.7227615,0.48078567,-0.75564265,0.73588985,-0.40333202,-0.28145444,0.69130284,0.38915583,0.13284662,1.5976802,-0.9444068,-1.2686719,1.3633606,1.6448073,-0.96303624,0.23173718,0.44515517,1.4254198,1.540045,1.9261415
-0.75853074,-0.99267286,-0.8902656,-0.39365548,1.9277704,1.1336713,1.8340093,1.6729399,-1.1037842,1.5189977,1.876508,-0.98890215,1.5715517,-0.3570513,1.6445489,-0.97762185,1.6246496,0.7724956,0.47900224,0.16619535,-0.71372056,0.49874404,-0.7825526,0.75414616,-0.40503114,-0.29625052,0.709142,0.38554806,0.10830703,1.6072757,-0.9467904,-1.2660072,1.3663094,1.6434022,-0.9670578,0.22188376,0.42901164,1.4413308,1.547726,1.9236892
-0.7764752,-1.0012046,-0.87456316,-0.41717622,1.9400935,1.1427941,1.8462837,1.7001275,-1.118036,1.5165389,1.8891855,-0.9966856,1.5896899,-0.37845424,1.665625,-0.97191656,1.6378,0.77251446,0.47220886,0.16158298,-0.7270031,0.49682668,-0.81197983,0.77550757,-0.40910187,-0.32277888,0.7240155,0.38976777,0.084950306,1.610187,-0.96380514,-1.272098,1.3841443,1.6497298,-0.9820541,0.20400172,0.4127913,1.4463487,1.568781,1.9174651
-0.7921857,-0.9979355,-0.86340606,-0.43227348,1.9420846,1.1550449,1.8548071,1.7119803,-1.1291553,1.5175115,1.9017752,-1.0076671,1.5968745,-0.40089837,1.6789153,-0.97117704,1.664552,0.7782868,0.46988967,0.1453077,-0.71164435,0.534021,-0.8203975,0.7783698,-0.4434787,-0.3518659,0.7378936,0.40484336,0.033941254,1.6003035,-0.9857344,-1.2724563,1.3978218,1.6497616,-1.0025047,0.19005276,0.41029307,1.442187,1.5803033,1.9150192
-0.80279803,-1.0075805,-0.8457232,-0.4579115,1.9503678,1.178532,1.8735573,1.7158959,-1.140429,1.5123671,1.9024436,-1.0255018,1.606104,-0.42588228,1.7018455,-0.9912714,1.6788442,0.7802318,0.47556275,0.1379132,-0.7390288,0.5292952,-0.8354161,0.8019411,-0.46696597,-0.35718706,0.7305458,0.38987982,0.0066563934,1.599415,-1.0018371,-1.2790204,1.4032032,1.6552856,-1.0055635,0.20211962,0.4203784,1.4712689,1.5860084,1.9199579
-0.7967463,-1.0182722,-0.8503061,-0.47547755,1.95047,1.1850479,1.8615358,1.7081041,-1.1588755,1.5398421,1.8988214,-1.0169291,1.5990862,-0.4430441,1.7120955,-1.0123342,1.6828852,0.7785139,0.4722892,0.12558314,-0.7612581,0.54232794,-0.85378516,0.81583613,-0.47389612,-0.36925417,0.7301487,0.39475065,-0.014314159,1.6081051,-1.0005848,-1.2858275,1.4360029,1.677296,-1.0210774,0.20795953,0.41392317,1.48266,1.6024046,1.9193153
-0.81279075,-1.0375595,-0.8594327,-0.48910603,1.9823194,1.2008153,1.8594863,1.7065718,-1.1607795,1.5587183,1.914212,-1.0351641,1.6045027,-0.45721623,1.7206228,-1.0168926,1.7064182,0.79140836,0.46431574,0.1228408,-0.7648602,0.5527229,-0.86463565,0.8375679,-0.49516988,-0.39671105,0.7293949,0.39325994,-0.055302627,1.6309892,-1.0209413,-1.2928756,1.4403306,1.6898824,-1.0231627,0.20088044,0.4145742,1.4893292,1.607268,1.9427664
-0.83647215,-1.043106,-0.85196733,-0.5077355,1.9830287,1.2046199,1.8730528,1.7111154,-1.1567692,1.5820452,1.8910015,-1.0419441,1.6183243,-0.48255718,1.7252177,-1.031214,1.7270527,0.8039506,0.45587096,0.10248556,-0.7852384,0.5632386,-0.86568403,0.86588967,-0.51668984,-0.40552047,0.740305,0.38816062,-0.08151317,1.6469249,-1.0252742,-1.300163,1.4533405,1.6990365,-1.0336516,0.18802695,0.3901242,1.4930803,1.6238308,1.9414103
-0.8500666,-1.0502324,-0.86278343,-0.5184181,1.9816213,1.2098081,1.8865393,1.7205065,-1.1705458,1.596276,1.8999196,-1.05065,1.6267196,-0.4922547,1.7362906,-1.0393286,1.7376354,0.8121982,0.44549474,0.077792384,-0.8161839,0.56377554,-0.875993,0.8682399,-0.5317569,-0.42316037,0.7412587,0.39062056,-0.11188262,1.6476176,-1.0298827,-1.3076868,1.4946008,1.7266252,-1.0313891,0.18243323,0.38635468,1.4897554,1.6299071,1.9509436
-0.86171174,-1.058872,-0.8704209,-0.52848655,1.9911911,1.2333329,1.8869164,1.7382747,-1.1753019,1.6082559,1.903461,-1.0499265,1.6324941,-0.5132104,1.7335256,-1.0462395,1.7495086,0.8358067,0.452159,0.06399462,-0.82725674,0.57119304,-0.89372736,0.8824215,-0.539981,-0.43411323,0.75176054,0.39242575,-0.15306602,1.6634866,-1.0620449,-1.3213526,1.5028296,1.7407314,-1.0430336,0.18256834,0.3913647,1.5021697,1.6340728,1.9587727
-0.8711874,-1.0704774,-0.8822134,-0.56710476,1.9876533,1.2343873,1.8919796,1.7344913,-1.1854466,1.614216,1.905745,-1.0767549,1.652402,-0.5270252,1.7390614,-1.0636104,1.7476467,0.84093297,0.4424303,0.04962511,-0.84649056,0.5710301,-0.9179457,0.89827925,-0.5540322,-0.4443784,0.74621964,0.38387668,-0.1875246,1.6842761,-1.0713539,-1.3209016,1.509981,1.7445422,-1.0534265,0.1739565,0.38346437,1.5072374,1.6385368,1.9610957
-0.8832367,-1.0773199,-0.8947858,-0.57288194,1.9966494,1.2563851,1.8862226,1.732395,-1.2057263,1.6282047,1.911061,-1.0838935,1.6843271,-0.56207365,1.75001,-1.0669667,1.7472842,0.8568422,0.42329478,0.03495483,-0.85348254,0.58206505,-0.9240156,0.9066457,-0.58947885,-0.4589144,0.7625862,0.38903686,-0.2161975,1.7045841,-1.077818,-1.3184954,1.5121272,1.7575927,-1.08623,0.16193612,0.37571463,1.5191944,1.6472142,1.9808532
-0.896061,-1.0830439,-0.8944545,-0.5899948,2.0183024,1.2683034,1.9035416,1.7436473,-1.2152786,1.6324584,1.9180967,-1.0893997,1.6908432,-0.5718333,1.7557412,-1.0651441,1.7499894,0.8715363,0.40408418,0.014991592,-0.8616481,0.59745157,-0.9292986,0.9316024,-0.6158024,-0.47838834,0.7761235,0.3992664,-0.24765164,1.7169086,-1.0709821,-1.327181,1.5251421,1.7650802,-1.1051836,0.14255583,0.35933644,1.5096601,1.6436921,1.9903762
-0.90550745,-1.0973814,-0.8989764,-0.6035234,2.0340934,1.2764549,1.9034737,1.7641767,-1.2250488,1.6466199,1.9338893,-1.1012337,1.6944133,-0.5845868,1.7790358,-1.0654619,1.770891,0.88574845,0.40186474,0.0071524656,-0.8733758,0.6031525,-0.93273926,0.95231414,-0.6355905,-0.47817641,0.76885825,0.38800615,-0.2681907,1.7310927,-1.0887879,-1.3394922,1.5327249,1.7633905,-1.1189175,0.124907516,0.3457501,1.5226403,1.6732527,1.9889311
-0.91428125,-1.1192998,-0.90280384,-0.63079685,2.0436094,1.2737801,1.9149626,1.7882298,-1.2415038,1.6592629,1.9420031,-1.1096873,1.7178674,-0.6035283,1.8086281,-1.0725342,1.7715068,0.8867826,0.38311192,-0.0073607718,-0.85690534,0.60789233,-0.95138276,0.9747904,-0.6239279,-0.48754233,0.78161895,0.37684268,-0.2958219,1.7188754,-1.1063038,-1.3505942,1.525438,1.7773042,-1.1256342,0.12130604,0.34236553,1.5291865,1.6801,1.9906089
-0.9418572,-1.1244446,-0.9131603,-0.6484599,2.0578349,1.2701377,1.9197602,1.793711,-1.2478522,1.6660917,1.9518929,-1.1179837,1.7324957,-0.61011994,1.8072282,-1.0866044,1.7652804,0.8898988,0.37424156,-0.039155446,-0.86501426,0.6170759,-0.96997476,0.979518,-0.63576704,-0.5020381,0.784486,0.37823355,-0.32234225,1.726517,-1.1077336,-1.3589765,1.5334421,1.7825835,-1.1413703,0.10287344,0.33117878,1.5404924,1.691964,1.9864538
-0.94965804,-1.1458739,-0.91593957,-0.6551301,2.063472,1.274722,1.9176375,1.8124468,-1.2530758,1.6795846,1.960568,-1.1227604,1.7438513,-0.6240618,1.8078038,-1.1116879,1.7889506,0.89927894,0.34730563,-0.047777653,-0.86486346,0.6014689,-0.98739,1.0043002,-0.64500153,-0.5342661,0.78405136,0.3660073,-0.34046772,1.7157778,-1.1227797,-1.3668487,1.5365916,1.7932307,-1.1506739,0.08961482,0.3382064,1.5481443,1.7004522,1.9907453
-0.9603318,-1.1647232,-0.9485936,-0.6704781,2.0637026,1.2877734,1.9156783,1.8150523,-1.2639958,1.6694363,1.9468054,-1.1260644,1.7587273,-0.63647395,1.8175118,-1.1205684,1.7897115,0.92217255,0.3501478,-0.042844974,-0.85053796,0.6021555,-1.0204492,1.0163394,-0.6509141,-0.54564357,0.7884895,0.3637259,-0.36814603,1.7365454,-1.1341956,-1.3749344,1.5394229,1.8108866,-1.1787759,0.07074618,0.31686983,1.5497446,1.7169172,1.9931148
-0.970131,-1.1710259,-0.94948804,-0.6782484,2.0647817,1.2878668,1.9143635,1.8151037,-1.2744436,1.6839058,1.9484233,-1.131694,1.7595472,-0.65704626,1.8224738,-1.120271,1.7943498,0.9359645,0.33781597,-0.06074951,-0.8671031,0.6115963,-1.034513,1.0282334,-0.66537535,-0.57760483,0.8062837,0.36052632,-0.39285752,1.7456079,-1.1405293,-1.3832278,1.5466208,1.8209558,-1.1809264,0.060255878,0.30366838,1.557558,1.734955,2.0063405
-0.98301536,-1.1865637,-0.95287216,-0.6806858,2.064792,1.2894173,1.9379287,1.8184432,-1.2793028,1.7023997,1.952226,-1.1494325,1.764881,-0.67062384,1.8239423,-1.1253699,1.8146071,0.9531722,0.33971283,-0.058328323,-0.87023056,0.6276747,-1.0399014,1.0407847,-0.67666906,-0.5860645,0.80737364,0.3473343,-0.43226779,1.7588137,-1.1482674,-1.3917223,1.5366908,1.8287036,-1.1849978,0.057001907,0.29198298,1.5666987,1.7445683,2.0135357
-1.0024947,-1.1889085,-0.9606556,-0.69948465,2.0723226,1.2866,1.9392346,1.8219544,-1.2899638,1.7204721,1.9712445,-1.1559274,1.7824167,-0.6924866,1.8230815,-1.1326683,1.8068987,0.9597703,0.31503233,-0.06236872,-0.88114303,0.65162104,-1.0481212,1.061771,-0.70091486,-0.6042927,0.83884215,0.3604345,-0.4587666,1.766073,-1.1571648,-1.3970869,1.5511118,1.8400613,-1.1896664,0.039662935,0.2723318,1.5699968,1.7473528,2.0143807
-1.0182589,-1.1951883,-0.9683746,-0.7128586,2.0752006,1.2870353,1.9491445,1.8260254,-1.3010364,1.7457576,1.9744523,-1.1619953,1.7993842,-0.69969225,1.828921,-1.1558897,1.8120613,0.98040664,0.3055749,-0.081056066,-0.8855581,0.6438389,-1.0561755,1.0887499,-0.7103881,-0.6198575,0.844906,0.35708475,-0.47871822,1.7812835,-1.1656214,-1.4060732,1.5663344,1.8453732,-1.1941499,0.025535867,0.26828554,1.5724583,1.769206,2.030616
-1.0338924,-1.2029254,-0.97680974,-0.7227775,2.0636797,1.286958,1.9651343,1.8266534,-1.3307452,1.7797172,1.9790909,-1.1730227,1.7913345,-0.70793456,1.8314773,-1.1576446,1.8245606,1.0138944,0.2944462,-0.0916325,-0.903149,0.66333497,-1.067612,1.1111194,-0.7105295,-0.6497205,0.84123474,0.33821088,-0.5157565,1.7941034,-1.1419104,-1.4152374,1.5688783,1.8515897,-1.2056339,0.020971304,0.26804912,1.5974762,1.7827258,2.0307984
