solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,0.26448566,0.04372561,0.123576164,0.15454236,1.9442396e-21,0.082717896,0.0,0.067293696,0.0,0.0,0.092592716,0.0,0.0,0.20766935,0.0,0.0,0.00062960136,0.012219149,0.0,0.0,0.0,0.04422422,0.12675743,0.0,0.0,0.061856437,0.06484029,0.0,0.018376267,0.0,0.08873164,0.05589084
0.0,0.0,0.25715333,0.042888414,0.12737669,0.15084729,6.154327e-23,0.0796544,0.0,0.06497701,0.0,0.0,0.09534123,0.0,0.0,0.20978267,0.0,0.0,0.00046452193,0.012728214,0.0,0.0,0.0,0.042128988,0.12553367,0.0,0.0,0.059300337,0.065069765,0.0,0.01805566,0.0,0.09182418,0.055884484
0.0,0.0,0.2587918,0.043400887,0.1260558,0.14761014,1.4762349e-24,0.08162961,0.0,0.0621384,0.0,0.0,0.09243298,0.0,0.0,0.20600235,0.0,0.0,0.00033261257,0.012909913,0.0,0.0,0.0,0.0433652,0.12366242,0.0,0.0,0.058943946,0.06465359,0.0,0.018318683,0.0,0.08972643,0.061312392
0.0,0.0,0.25844732,0.043168224,0.12207255,0.14939775,2.6172978e-26,0.079241626,0.0,0.06484113,0.0,0.0,0.091569304,0.0,0.0,0.20384039,0.0,0.0,0.00023286304,0.01236809,0.0,0.0,0.0,0.044641703,0.122384794,0.0,0.0,0.059873164,0.06357078,0.0,0.016950063,0.0,0.08744469,0.061084285
0.0,0.0,0.25705385,0.04425784,0.12349426,0.14886251,3.3360886e-28,0.084310845,0.0,0.06368944,0.0,0.0,0.09240659,0.0,0.0,0.20319277,0.0,0.0,0.00015925986,0.012854076,0.0,0.0,0.0,0.041883986,0.121078156,0.0,0.0,0.061049145,0.0637099,0.0,0.016074562,0.0,0.087251894,0.05782163
0.0,0.0,0.25308156,0.04370005,0.12543273,0.14901686,2.9639296e-30,0.0800061,0.0,0.06416057,0.0,0.0,0.0916604,0.0,0.0,0.20374508,0.0,0.0,0.00010567649,0.01263044,0.0,0.0,0.0,0.04126979,0.12039034,0.0,0.0,0.060325272,0.06516226,0.0,0.01599404,0.0,0.088655144,0.056148794
0.0,0.0,0.25111437,0.044087864,0.12549943,0.14854737,1.7727983e-32,0.08129934,0.0,0.068502575,0.0,0.0,0.089125,0.0,0.0,0.20231213,0.0,0.0,6.8168425e-05,0.013354817,0.0,0.0,0.0,0.040421803,0.11856217,0.0,0.0,0.060340263,0.0684103,0.0,0.015839133,0.0,0.08888466,0.05899639
0.0,0.0,0.2499043,0.04463164,0.12207241,0.14649226,6.86411e-35,0.07943325,0.0,0.06950493,0.0,0.0,0.09118924,0.0,0.0,0.20082122,0.0,0.0,4.2377756e-05,0.011911327,0.0,0.0,0.0,0.04038799,0.11841181,0.0,0.0,0.058763027,0.06503925,0.0,0.014955011,0.0,0.0899199,0.059169937
0.0,0.0,0.24693689,0.042804677,0.12407138,0.14671418,1.6454662e-37,0.076604225,0.0,0.067257404,0.0,0.0,0.09128232,0.0,0.0,0.20202021,0.0,0.0,2.551096e-05,0.011357737,0.0,0.0,0.0,0.038515314,0.11504204,0.0,0.0,0.060665045,0.06764265,0.0,0.013495868,0.0,0.087138444,0.058459073
0.0,0.0,0.24813016,0.04445894,0.12167173,0.14893685,2.32054e-40,0.08206809,0.0,0.0684077,0.0,0.0,0.09016971,0.0,0.0,0.20015638,0.0,0.0,1.4757311e-05,0.01059288,0.0,0.0,0.0,0.03856925,0.11672242,0.0,0.0,0.05766068,0.06715527,0.0,0.013821651,0.0,0.082917854,0.058266934
0.0,0.0,0.2457387,0.04356774,0.12306929,0.14621401,1.81e-43,0.07965677,0.0,0.067598805,0.0,0.0,0.08596033,0.0,0.0,0.19981407,0.0,0.0,8.199827e-06,0.01120584,0.0,0.0,0.0,0.037127275,0.11594384,0.0,0.0,0.0608997,0.06887816,0.0,0.01339746,0.0,0.083504654,0.0609166
0.0,0.0,0.24395843,0.042956073,0.12300578,0.14618255,0.0,0.080000356,0.0,0.068423405,0.0,0.0,0.09198845,0.0,0.0,0.19836006,0.0,0.0,4.3607424e-06,0.011205151,0.0,0.0,0.0,0.038476907,0.11511845,0.0,0.0,0.0589734,0.067484014,0.0,0.013598132,0.0,0.081733465,0.062224038
0.0,0.0,0.24393407,0.045173235,0.12543443,0.14111473,0.0,0.077121705,0.0,0.06677663,0.0,0.0,0.088714585,0.0,0.0,0.19635467,0.0,0.0,2.213387e-06,0.011698157,0.0,0.0,0.0,0.0372897,0.11235328,0.0,0.0,0.06031372,0.067610495,0.0,0.013391671,0.0,0.08527025,0.061434645
0.0,0.0,0.24158944,0.042971943,0.12226948,0.14435734,0.0,0.07873239,0.0,0.06823302,0.0,0.0,0.08843733,0.0,0.0,0.19483145,0.0,0.0,1.0681417e-06,0.011845482,0.0,0.0,0.0,0.0381564,0.114033245,0.0,0.0,0.059205092,0.06865187,0.0,0.012767126,0.0,0.08154648,0.065941535
0.0,0.0,0.24113785,0.044977628,0.12806177,0.1431355,0.0,0.07910021,0.0,0.06688105,0.0,0.0,0.0898595,0.0,0.0,0.19329712,0.0,0.0,4.881823e-07,0.011604782,0.0,0.0,0.0,0.03791399,0.10873625,0.0,0.0,0.059502233,0.0650612,0.0,0.0124490615,0.0,0.083350435,0.06541832
0.0,0.0,0.2413334,0.046258412,0.12628442,0.13997307,0.0,0.081222504,0.0,0.069323346,0.0,0.0,0.088716626,0.0,0.0,0.19109897,0.0,0.0,2.1048339e-07,0.011712585,0.0,0.0,0.0,0.03699151,0.108154535,0.0,0.0,0.05833669,0.06471213,0.0,0.011783141,0.0,0.08488684,0.060108464
0.0,0.0,0.23838115,0.043267693,0.12642367,0.14141932,0.0,0.080776736,0.0,0.07058115,0.0,0.0,0.08820539,0.0,0.0,0.19140169,0.0,0.0,8.5232344e-08,0.011750125,0.0,0.0,0.0,0.03622561,0.11025677,0.0,0.0,0.060217917,0.066277675,0.0,0.011484395,0.0,0.083972044,0.06363824
0.0,0.0,0.23704666,0.04464745,0.123092346,0.14230892,0.0,0.07909274,0.0,0.06852469,0.0,0.0,0.086041585,0.0,0.0,0.19129749,0.0,0.0,3.225688e-08,0.012158163,0.0,0.0,0.0,0.03625467,0.108048484,0.0,0.0,0.05866524,0.06628923,0.0,0.011465597,0.0,0.08403232,0.06272348
0.0,0.0,0.23901376,0.045686122,0.121692516,0.13927035,0.0,0.07786514,0.0,0.07020959,0.0,0.0,0.08563348,0.0,0.0,0.18913195,0.0,0.0,1.135109e-08,0.012483813,0.0,0.0,0.0,0.035247345,0.10790067,0.0,0.0,0.058925096,0.067297414,0.0,0.011159228,0.0,0.082509376,0.061902743
0.0,0.0,0.23640966,0.045656208,0.12228681,0.13943742,0.0,0.07621131,0.0,0.069073536,0.0,0.0,0.087257445,0.0,0.0,0.18742685,0.0,0.0,3.6934478e-09,0.012623866,0.0,0.0,0.0,0.036872886,0.109564215,0.0,0.0,0.060942832,0.06613465,0.0,0.010510574,0.0,0.0808433,0.06326018
0.0,0.0,0.2329113,0.044685543,0.11835805,0.14157864,0.0,0.07965798,0.0,0.07114563,0.0,0.0,0.086837836,0.0,0.0,0.18793885,0.0,0.0,1.1045266e-09,0.011199168,0.0,0.0,0.0,0.03442733,0.105640694,0.0,0.0,0.06226535,0.0673232,0.0,0.009195323,0.0,0.08628327,0.061282355
0.0,0.0,0.2322456,0.042656314,0.12159245,0.13866697,0.0,0.078864716,0.0,0.07026373,0.0,0.0,0.08449781,0.0,0.0,0.1887982,0.0,0.0,3.0159827e-10,0.013049159,0.0,0.0,0.0,0.035047624,0.10723676,0.0,0.0,0.060593255,0.069173284,0.0,0.009893089,0.0,0.079745665,0.06286305
0.0,0.0,0.23219392,0.04132987,0.123109646,0.13993528,0.0,0.07706011,0.0,0.07078125,0.0,0.0,0.081624635,0.0,0.0,0.18676539,0.0,0.0,7.4664545e-11,0.01446238,0.0,0.0,0.0,0.03319649,0.1059107,0.0,0.0,0.056575246,0.067999594,0.0,0.008943315,0.0,0.0778469,0.062042616
0.0,0.0,0.23108782,0.045371164,0.11785445,0.13769706,0.0,0.0807425,0.0,0.07109652,0.0,0.0,0.08426378,0.0,0.0,0.18590774,0.0,0.0,1.663027e-11,0.013905803,0.0,0.0,0.0,0.033454847,0.10485704,0.0,0.0,0.058667038,0.0674752,0.0,0.008343327,0.0,0.078052364,0.05918229
0.0,0.0,0.22829926,0.044520568,0.12401561,0.13583516,0.0,0.07576097,0.0,0.07045374,0.0,0.0,0.086573415,0.0,0.0,0.18555051,0.0,0.0,3.304983e-12,0.013695217,0.0,0.0,0.0,0.03304466,0.10540323,0.0,0.0,0.0575194,0.06887064,0.0,0.008239891,0.0,0.07803674,0.06148658
0.0,0.0,0.22768943,0.04385257,0.12283463,0.13645092,0.0,0.07837712,0.0,0.06977423,0.0,0.0,0.08378112,0.0,0.0,0.18476236,0.0,0.0,5.8076753e-13,0.013284134,0.0,0.0,0.0,0.03397388,0.102401376,0.0,0.0,0.05698729,0.06930037,0.0,0.007867504,0.0,0.079141825,0.06124208
0.0,0.0,0.22645684,0.044705406,0.12146186,0.13876615,0.0,0.07671247,0.0,0.07159023,0.0,0.0,0.08536081,0.0,0.0,0.18457176,0.0,0.0,8.935863e-14,0.013708151,0.0,0.0,0.0,0.034004435,0.1019114,0.0,0.0,0.05878623,0.06765274,0.0,0.00799099,0.0,0.077604674,0.06247413
0.0,0.0,0.22415642,0.04675208,0.121422045,0.13717061,0.0,0.07544814,0.0,0.0708417,0.0,0.0,0.089912586,0.0,0.0,0.18352704,0.0,0.0,1.1910719e-14,0.013527231,0.0,0.0,0.0,0.0330586,0.10102327,0.0,0.0,0.058021255,0.070236035,0.0,0.0073109907,0.0,0.07725568,0.060508493
0.0,0.0,0.2233281,0.046506125,0.11901445,0.13519785,0.0,0.07981348,0.0,0.07205417,0.0,0.0,0.084466875,0.0,0.0,0.18268527,0.0,0.0,1.359434e-15,0.014039005,0.0,0.0,0.0,0.033175223,0.10155955,0.0,0.0,0.0582473,0.07041532,0.0,0.00681652,0.0,0.080558665,0.06275554
0.0,0.0,0.22411038,0.04700554,0.120382845,0.13565294,0.0,0.08042253,0.0,0.07064123,0.0,0.0,0.08528365,0.0,0.0,0.18078285,0.0,0.0,1.3118754e-16,0.015486248,0.0,0.0,0.0,0.03288674,0.09726037,0.0,0.0,0.05574657,0.06749994,0.0,0.0064106095,0.0,0.07754647,0.06332203
0.0,0.0,0.22023097,0.043991618,0.12014475,0.13609888,0.0,0.078701615,0.0,0.070446245,0.0,0.0,0.087870196,0.0,0.0,0.18132406,0.0,0.0,1.05567735e-17,0.014583376,0.0,0.0,0.0,0.03200786,0.0976339,0.0,0.0,0.054686315,0.06973742,0.0,0.00593087,0.0,0.07650466,0.064023316
0.0,0.0,0.21900684,0.045029435,0.12645796,0.13265425,0.0,0.0806196,0.0,0.07289125,0.0,0.0,0.08554494,0.0,0.0,0.18064265,0.0,0.0,6.977479e-19,0.014878809,0.0,0.0,0.0,0.03141204,0.09803759,0.0,0.0,0.056094307,0.06967179,0.0,0.005491652,0.0,0.07979882,0.06289084
0.0,0.0,0.221673,0.046624728,0.12141457,0.137779,0.0,0.075999066,0.0,0.07368375,0.0,0.0,0.08104784,0.0,0.0,0.17967983,0.0,0.0,3.725523e-20,0.01614206,0.0,0.0,0.0,0.030806666,0.094748355,0.0,0.0,0.05721345,0.06742674,0.0,0.005235268,0.0,0.07861233,0.062257063
0.0,0.0,0.21987623,0.047206238,0.121688455,0.13521253,0.0,0.077929646,0.0,0.07236472,0.0,0.0,0.08402966,0.0,0.0,0.17757039,0.0,0.0,1.5779113e-21,0.0144197615,0.0,0.0,0.0,0.030715125,0.0978178,0.0,0.0,0.05830036,0.066753834,0.0,0.004557947,0.0,0.07696074,0.06145571
0.0,0.0,0.2196569,0.045686346,0.12036246,0.134327,0.0,0.07745985,0.0,0.07237992,0.0,0.0,0.0824049,0.0,0.0,0.17583619,0.0,0.0,5.1959952e-23,0.014878239,0.0,0.0,0.0,0.030281454,0.09780615,0.0,0.0,0.057087336,0.065837406,0.0,0.0043243533,0.0,0.075537935,0.06460268
0.0,0.0,0.21891803,0.04420341,0.1218893,0.13589017,0.0,0.07709755,0.0,0.0744569,0.0,0.0,0.081285685,0.0,0.0,0.17547888,0.0,0.0,1.301144e-24,0.014215619,0.0,0.0,0.0,0.03007172,0.09724294,0.0,0.0,0.058271155,0.06663056,0.0,0.0038856422,0.0,0.07478874,0.06471149
0.0,0.0,0.21827991,0.0447142,0.11838265,0.13228343,0.0,0.076554,0.0,0.07267428,0.0,0.0,0.08267995,0.0,0.0,0.17464381,0.0,0.0,2.4176607e-26,0.014531128,0.0,0.0,0.0,0.029746473,0.09368259,0.0,0.0,0.05845812,0.06746662,0.0,0.0034540547,0.0,0.07472806,0.06099181
0.0,0.0,0.21703105,0.04582138,0.120424025,0.13405463,0.0,0.07805553,0.0,0.07468547,0.0,0.0,0.08228945,0.0,0.0,0.17255437,0.0,0.0,3.24368e-28,0.014746698,0.0,0.0,0.0,0.029714571,0.09291667,0.0,0.0,0.058004998,0.06878592,0.0,0.0031598331,0.0,0.07577385,0.06611336
0.0,0.0,0.21549387,0.042886946,0.12017098,0.13291664,0.0,0.07625884,0.0,0.07526317,0.0,0.0,0.08296817,0.0,0.0,0.17259584,0.0,0.0,3.0481392e-30,0.014439232,0.0,0.0,0.0,0.029514998,0.09488244,0.0,0.0,0.057203047,0.07026545,0.0,0.0027686455,0.0,0.074795045,0.064288616
0.0,0.0,0.21322459,0.043807846,0.12161046,0.13325411,0.0,0.073838264,0.0,0.07345658,0.0,0.0,0.0859325,0.0,0.0,0.17262173,0.0,0.0,1.938945e-32,0.013686675,0.0,0.0,0.0,0.028967507,0.09602314,0.0,0.0,0.056466658,0.06996488,0.0,0.0025272812,0.0,0.0738154,0.06541744
0.0,0.0,0.21496719,0.045758557,0.12126984,0.13205081,0.0,0.07473579,0.0,0.074141264,0.0,0.0,0.08496623,0.0,0.0,0.17112948,0.0,0.0,8.0336756e-35,0.012982504,0.0,0.0,0.0,0.02807301,0.09444012,0.0,0.0,0.06076116,0.0669662,0.0,0.002155176,0.0,0.07507305,0.062086508
0.0,0.0,0.21148615,0.04358662,0.121669225,0.13453934,0.0,0.074523024,0.0,0.072355375,0.0,0.0,0.08175544,0.0,0.0,0.17153744,0.0,0.0,2.0754026e-37,0.013789742,0.0,0.0,0.0,0.028463865,0.09258118,0.0,0.0,0.059910677,0.06809127,0.0,0.0019405097,0.0,0.073708564,0.060569275
0.0,0.0,0.2135899,0.04494152,0.11705709,0.1328981,0.0,0.07343635,0.0,0.07254212,0.0,0.0,0.07994813,0.0,0.0,0.16802807,0.0,0.0,3.17987e-40,0.013405748,0.0,0.0,0.0,0.030055873,0.09485589,0.0,0.0,0.057402294,0.06937468,0.0,0.0016792753,0.0,0.072147645,0.05911492
0.0,0.0,0.21077046,0.044302933,0.12089991,0.13562788,0.0,0.07334324,0.0,0.07284803,0.0,0.0,0.08294121,0.0,0.0,0.16724533,0.0,0.0,2.73e-43,0.014615573,0.0,0.0,0.0,0.027860906,0.09166313,0.0,0.0,0.056782793,0.067558765,0.0,0.0014490659,0.0,0.07687896,0.06298675
0.0,0.0,0.21010758,0.04607956,0.12030164,0.13122189,0.0,0.07318319,0.0,0.07230262,0.0,0.0,0.08028799,0.0,0.0,0.16812326,0.0,0.0,0.0,0.013910229,0.0,0.0,0.0,0.027672129,0.0919525,0.0,0.0,0.058167044,0.06810771,0.0,0.0011829969,0.0,0.072147876,0.063658655
0.0,0.0,0.21268252,0.045853343,0.11464902,0.13372134,0.0,0.07614849,0.0,0.07328507,0.0,0.0,0.082704656,0.0,0.0,0.16539022,0.0,0.0,0.0,0.014100826,0.0,0.0,0.0,0.027407262,0.08968899,0.0,0.0,0.058994073,0.06827599,0.0,0.0009873313,0.0,0.07020917,0.06413095
0.0,0.0,0.20895591,0.044654462,0.11859177,0.13454294,0.0,0.07582699,0.0,0.074389696,0.0,0.0,0.080737546,0.0,0.0,0.16640444,0.0,0.0,0.0,0.012875156,0.0,0.0,0.0,0.025929864,0.092117354,0.0,0.0,0.05682072,0.066879146,0.0,0.0007765394,0.0,0.070266254,0.0637063
0.0,0.0,0.21030414,0.04467149,0.11750856,0.12995365,0.0,0.079158604,0.0,0.07601859,0.0,0.0,0.07939971,0.0,0.0,0.16605985,0.0,0.0,0.0,0.012492423,0.0,0.0,0.0,0.025312908,0.084721096,0.0,0.0,0.058870606,0.06604864,0.0,0.00061533967,0.0,0.06854321,0.06823056
0.0,0.0,0.20815948,0.044961605,0.1169624,0.13119964,0.0,0.07507715,0.0,0.075094454,0.0,0.0,0.08047181,0.0,0.0,0.16599742,0.0,0.0,0.0,0.0108265225,0.0,0.0,0.0,0.025613688,0.086570166,0.0,0.0,0.057546183,0.066774346,0.0,0.00047498828,0.0,0.06454636,0.06674018
0.0,0.0,0.20639837,0.04675244,0.11958502,0.13300785,0.0,0.078250326,0.0,0.07662848,0.0,0.0,0.07991427,0.0,0.0,0.16491687,0.0,0.0,0.0,0.011253148,0.0,0.0,0.0,0.024885844,0.08782873,0.0,0.0,0.055462193,0.06726342,0.0,0.00036800254,0.0,0.065964006,0.063898236
0.0,0.0,0.2060207,0.0464664,0.11928802,0.13181257,0.0,0.07583852,0.0,0.07547749,0.0,0.0,0.078178965,0.0,0.0,0.1648542,0.0,0.0,0.0,0.011437755,0.0,0.0,0.0,0.024741359,0.08762522,0.0,0.0,0.05883213,0.06566475,0.0,0.00028048953,0.0,0.06779915,0.06537087
0.0,0.0,0.20470715,0.045660157,0.123384185,0.13224988,0.0,0.075802915,0.0,0.07719897,0.0,0.0,0.08000161,0.0,0.0,0.16199312,0.0,0.0,0.0,0.012624033,0.0,0.0,0.0,0.02417669,0.085855655,0.0,0.0,0.057513695,0.066654176,0.0,0.00020948894,0.0,0.06799104,0.06363109
0.0,0.0,0.20577012,0.048734397,0.11746232,0.13109598,0.0,0.076658756,0.0,0.0743679,0.0,0.0,0.07710314,0.0,0.0,0.16104648,0.0,0.0,0.0,0.011689706,0.0,0.0,0.0,0.02520752,0.08834612,0.0,0.0,0.058481604,0.06665431,0.0,0.0001505809,0.0,0.06545276,0.06405381
0.0,0.0,0.205685,0.047014963,0.12063378,0.13297789,0.0,0.07640399,0.0,0.07469381,0.0,0.0,0.0790334,0.0,0.0,0.16109353,0.0,0.0,0.0,0.012187362,0.0,0.0,0.0,0.02481467,0.08683728,0.0,0.0,0.055950128,0.066880606,0.0,0.000107315565,0.0,0.066963136,0.06929796
0.0,0.0,0.20228697,0.045730874,0.11922936,0.13235703,0.0,0.07824478,0.0,0.07502441,0.0,0.0,0.07932137,0.0,0.0,0.16209672,0.0,0.0,0.0,0.011169098,0.0,0.0,0.0,0.024460733,0.08678218,0.0,0.0,0.057805173,0.06467191,0.0,7.3252006e-05,0.0,0.06811342,0.06225467
0.0,0.0,0.20023979,0.045855865,0.11769762,0.1299598,0.0,0.078567356,0.0,0.07643555,0.0,0.0,0.07590444,0.0,0.0,0.1612603,0.0,0.0,0.0,0.0115521625,0.0,0.0,0.0,0.024016043,0.08663661,0.0,0.0,0.058178734,0.067015536,0.0,4.9154587e-05,0.0,0.06756187,0.0639367
0.0,0.0,0.2011213,0.046563867,0.11968347,0.12880756,0.0,0.074552685,0.0,0.07576359,0.0,0.0,0.07842232,0.0,0.0,0.15970884,0.0,0.0,0.0,0.011801192,0.0,0.0,0.0,0.02482301,0.08630633,0.0,0.0,0.059597414,0.065325074,0.0,3.194584e-05,0.0,0.06457793,0.063307114
0.0,0.0,0.20015462,0.047022432,0.11663726,0.13116316,0.0,0.07572404,0.0,0.07547241,0.0,0.0,0.07919723,0.0,0.0,0.16043945,0.0,0.0,0.0,0.011636167,0.0,0.0,0.0,0.023998713,0.084827766,0.0,0.0,0.058774255,0.06377284,0.0,2.0081761e-05,0.0,0.06690581,0.06506267
0.0,0.0,0.1971781,0.043949906,0.12045937,0.13062437,0.0,0.07644107,0.0,0.07497596,0.0,0.0,0.08006246,0.0,0.0,0.15994292,0.0,0.0,0.0,0.012282867,0.0,0.0,0.0,0.023798184,0.08358756,0.0,0.0,0.057916652,0.06533402,0.0,1.2254367e-05,0.0,0.06548231,0.062892266
0.0,0.0,0.19723274,0.04501253,0.11834665,0.13349502,0.0,0.07195096,0.0,0.07608323,0.0,0.0,0.07824136,0.0,0.0,0.1584612,0.0,0.0,0.0,0.0101097915,0.0,0.0,0.0,0.024297453,0.08491388,0.0,0.0,0.059242345,0.06415853,0.0,7.1621203e-06,0.0,0.067296356,0.06400019
0.0,0.0,0.19780646,0.043721396,0.1176509,0.1303298,0.0,0.07439228,0.0,0.07618221,0.0,0.0,0.07499556,0.0,0.0,0.15785405,0.0,0.0,0.0,0.011133112,0.0,0.0,0.0,0.021778315,0.083758764,0.0,0.0,0.05856446,0.06722191,0.0,4.0369987e-06,0.0,0.0621854,0.06446916
0.0,0.0,0.19831444,0.04446151,0.12187855,0.13048813,0.0,0.07404597,0.0,0.07360823,0.0,0.0,0.07675626,0.0,0.0,0.15719153,0.0,0.0,0.0,0.010514715,0.0,0.0,0.0,0.02125871,0.08234269,0.0,0.0,0.059409756,0.06733513,0.0,2.1781843e-06,0.0,0.061925497,0.064709425
0.0,0.0,0.1954766,0.045690972,0.11824601,0.13169466,0.0,0.07745681,0.0,0.07679308,0.0,0.0,0.0792386,0.0,0.0,0.15654628,0.0,0.0,0.0,0.010889096,0.0,0.0,0.0,0.021522079,0.08322712,0.0,0.0,0.05592395,0.06558583,0.0,1.1230189e-06,0.0,0.063408986,0.064046554
0.0,0.0,0.19766049,0.04410979,0.11785465,0.13151042,0.0,0.074109666,0.0,0.075759046,0.0,0.0,0.0763611,0.0,0.0,0.15522774,0.0,0.0,0.0,0.010822559,0.0,0.0,0.0,0.020588486,0.07994881,0.0,0.0,0.056945603,0.06661509,0.0,5.510395e-07,0.0,0.065295145,0.06693439
0.0,0.0,0.19476528,0.0446724,0.114442706,0.12901266,0.0,0.075988814,0.0,0.07577453,0.0,0.0,0.075507976,0.0,0.0,0.15499735,0.0,0.0,0.0,0.010158754,0.0,0.0,0.0,0.020980207,0.08206833,0.0,0.0,0.06163765,0.06594002,0.0,2.563786e-07,0.0,0.06802758,0.065196455
0.0,0.0,0.1949234,0.046474315,0.11933446,0.13080975,0.0,0.07330643,0.0,0.076756105,0.0,0.0,0.07676011,0.0,0.0,0.15582772,0.0,0.0,0.0,0.010390415,0.0,0.0,0.0,0.020516433,0.08053601,0.0,0.0,0.0581358,0.06433868,0.0,1.12681256e-07,0.0,0.06687782,0.06416585
0.0,0.0,0.1935699,0.044836506,0.11604741,0.12993287,0.0,0.076346345,0.0,0.07502423,0.0,0.0,0.07557689,0.0,0.0,0.15473872,0.0,0.0,0.0,0.010219346,0.0,0.0,0.0,0.02107824,0.08193397,0.0,0.0,0.06063157,0.06639716,0.0,4.658344e-08,0.0,0.064729586,0.064145654
0.0,0.0,0.19209124,0.046018753,0.1183385,0.13098446,0.0,0.07426697,0.0,0.07775681,0.0,0.0,0.0799754,0.0,0.0,0.15354846,0.0,0.0,0.0,0.0097228745,0.0,0.0,0.0,0.021591391,0.08024654,0.0,0.0,0.05908407,0.06607311,0.0,1.8028418e-08,0.0,0.06455459,0.063066915
0.0,0.0,0.19320637,0.044923507,0.11448712,0.1338869,0.0,0.07611125,0.0,0.07886506,0.0,0.0,0.07773245,0.0,0.0,0.15300596,0.0,0.0,0.0,0.01041802,0.0,0.0,0.0,0.021390075,0.07938652,0.0,0.0,0.058450337,0.06908614,0.0,6.498803e-09,0.0,0.062816866,0.062095936
0.0,0.0,0.19254498,0.043638736,0.11884123,0.13345957,0.0,0.075429305,0.0,0.0778037,0.0,0.0,0.07695224,0.0,0.0,0.1537403,0.0,0.0,0.0,0.010259042,0.0,0.0,0.0,0.020985955,0.08021129,0.0,0.0,0.058418497,0.067658536,0.0,2.1701119e-09,0.0,0.06241458,0.06477173
0.0,0.0,0.19120976,0.04483996,0.11778314,0.13161999,0.0,0.074023426,0.0,0.079404354,0.0,0.0,0.076340854,0.0,0.0,0.15333305,0.0,0.0,0.0,0.010617813,0.0,0.0,0.0,0.021447696,0.080715515,0.0,0.0,0.057874024,0.06636263,0.0,6.673477e-10,0.0,0.062270913,0.061912525
0.0,0.0,0.19020775,0.045231152,0.116446406,0.1310546,0.0,0.07151323,0.0,0.07641267,0.0,0.0,0.07579073,0.0,0.0,0.1530565,0.0,0.0,0.0,0.009594368,0.0,0.0,0.0,0.022258392,0.07816945,0.0,0.0,0.059646044,0.06632488,0.0,1.8779044e-10,0.0,0.06144052,0.060526192
0.0,0.0,0.18965325,0.045219325,0.118817374,0.12846325,0.0,0.074518725,0.0,0.07756381,0.0,0.0,0.07845768,0.0,0.0,0.15044719,0.0,0.0,0.0,0.008643292,0.0,0.0,0.0,0.02116518,0.07896248,0.0,0.0,0.05901288,0.06437932,0.0,4.8022832e-11,0.0,0.061729517,0.06279178
0.0,0.0,0.19080037,0.047327768,0.116612464,0.12836134,0.0,0.07250186,0.0,0.076122954,0.0,0.0,0.07730969,0.0,0.0,0.15003629,0.0,0.0,0.0,0.008218051,0.0,0.0,0.0,0.02148791,0.07889099,0.0,0.0,0.057509433,0.06683053,0.0,1.1077121e-11,0.0,0.06152619,0.06306733
