solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,1.0,0.0,0.0,1.0,0.49538922,0.0,0.0,1.0,0.0,0.0,0.82507193,0.0,0.0,1.0,0.6663736,0.0,0.0,0.0,0.0,0.0,0.8006403,0.5218183,0.0,0.0,1.0,0.0,0.0,1.0,0.21484196,0.25960335,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.4800524,0.0,0.0,1.0,0.0,0.0,0.82939506,0.0,0.0,1.0,0.64633614,0.0,0.0,0.0,0.0,0.0,0.8041649,0.5205508,0.0,0.0,1.0,0.0,0.0,1.0,0.20150247,0.25314283,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.48165792,0.0,0.0,1.0,0.0,0.0,0.8260888,0.0,0.0,1.0,0.62988937,0.0,0.0,0.0,0.0,0.0,0.8111277,0.5117929,0.0,0.0,1.0,0.0,0.0,1.0,0.18709888,0.24221805,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.47973984,0.0,0.0,1.0,0.0,0.0,0.8433537,0.0,0.0,1.0,0.6301911,0.0,0.0,0.0,0.0,0.0,0.81458,0.49966654,0.0,0.0,1.0,0.0,0.0,1.0,0.17333947,0.23688461,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.48058084,0.0,0.0,1.0,0.0,0.0,0.85190946,0.0,0.0,1.0,0.61392194,0.0,0.0,0.0,0.0,0.0,0.8386903,0.5105776,0.0,0.0,1.0,0.0,0.0,1.0,0.1523771,0.2315602,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.46459916,0.0,0.0,1.0,0.0,0.0,0.84473413,0.0,0.0,1.0,0.59385604,0.0,0.0,0.0,0.0,0.0,0.8474374,0.50956506,0.0,0.0,1.0,0.0,0.0,1.0,0.14425986,0.21950272,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.45397854,0.0,0.0,1.0,0.0,0.0,0.8381868,0.0,0.0,1.0,0.5852738,0.0,0.0,0.0,0.0,0.0,0.8662791,0.5159554,0.0,0.0,1.0,0.0,0.0,1.0,0.1303071,0.19636105,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.43995878,0.0,0.0,1.0,0.0,0.0,0.8599249,0.0,0.0,1.0,0.5667989,0.0,0.0,0.0,0.0,0.0,0.87199247,0.5083112,0.0,0.0,1.0,0.0,0.0,1.0,0.122188784,0.19683638,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.43231425,0.0,0.0,1.0,0.0,0.0,0.86705524,0.0,0.0,1.0,0.55573106,0.0,0.0,0.0,0.0,0.0,0.88011837,0.5118343,0.0,0.0,1.0,0.0,0.0,1.0,0.101985015,0.18556522,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.41216564,0.0,0.0,1.0,0.0,0.0,0.875144,0.0,0.0,1.0,0.5479305,0.0,0.0,0.0,0.0,0.0,0.8785989,0.5124669,0.0,0.0,1.0,0.0,0.0,1.0,0.09771922,0.19981883,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.39306515,0.0,0.0,1.0,0.0,0.0,0.88259715,0.0,0.0,1.0,0.5414265,0.0,0.0,0.0,0.0,0.0,0.8907074,0.5189311,0.0,0.0,1.0,0.0,0.0,1.0,0.07696582,0.1920344,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.378227,0.0,0.0,1.0,0.0,0.0,0.8988993,0.0,0.0,1.0,0.5129591,0.0,0.0,0.0,0.0,0.0,0.9040841,0.52475435,0.0,0.0,1.0,0.0,0.0,1.0,0.05832664,0.18416204,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.36292365,0.0,0.0,1.0,0.0,0.0,0.8976062,0.0,0.0,1.0,0.5041591,0.0,0.0,0.0,0.0,0.0,0.9186084,0.527181,0.0,0.0,1.0,0.0,0.0,1.0,0.04187376,0.17337361,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.33943248,0.0,0.0,1.0,0.0,0.0,0.91892856,0.0,0.0,1.0,0.48431706,0.0,0.0,0.0,0.0,0.0,0.9337617,0.5294375,0.0,0.0,1.0,0.0,0.0,1.0,0.0248943,0.15985112,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.28751555,0.0,0.0,1.0,0.0,0.0,0.9366531,0.0,0.0,1.0,0.46021342,0.0,0.0,0.0,0.0,0.0,0.9355629,0.52049345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1774382,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.27488992,0.0,0.0,1.0,0.0,0.0,0.9507387,0.0,0.0,1.0,0.45687726,0.0,0.0,0.0,0.0,0.0,0.931358,0.51690567,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16650194,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.2822333,0.0,0.0,1.0,0.0,0.0,0.96563345,0.0,0.0,1.0,0.4340433,0.0,0.0,0.0,0.0,0.0,0.92909944,0.507139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15575059,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.27164623,0.0,0.0,1.0,0.0,0.0,0.98648876,0.0,0.0,1.0,0.41328883,0.0,0.0,0.0,0.0,0.0,0.93456113,0.50331855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15899424,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.2712942,0.0,0.0,1.0,0.0,0.0,0.99664867,0.0,0.0,1.0,0.37654015,0.0,0.0,0.0,0.0,0.0,0.9505039,0.49553406,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15175767,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.2626329,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33513105,0.0,0.0,0.0,0.0,0.0,0.9555722,0.51100904,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13948846,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.24922948,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3094017,0.0,0.0,0.0,0.0,0.0,0.9690704,0.5100579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.12657833,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.23716399,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26831317,0.0,0.0,0.0,0.0,0.0,0.9526903,0.48950106,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11594058,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.22552118,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2347338,0.0,0.0,0.0,0.0,0.0,0.96226573,0.49670386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.103072055,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.21127796,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1875495,0.0,0.0,0.0,0.0,0.0,0.9751995,0.49484017,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.097803675,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.18164876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14659639,0.0,0.0,0.0,0.0,0.0,0.9890786,0.5001595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.07473277,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.17591718,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.10704921,0.0,0.0,0.0,0.0,0.0,0.99062437,0.49725714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.063091286,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.15954529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06831492,0.0,0.0,0.0,0.0,0.0,1.0,0.50225204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.04952174,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.14125495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.033129618,0.0,0.0,0.0,0.0,0.0,1.0,0.4876757,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.042468812,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.11199906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48467243,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03080023,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.08393814,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4858997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.014168037,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.061492376,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48385546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.03810984,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4645676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.003400579,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45924214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45608738,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43822685,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4296071,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42089313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41636205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41021508,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4151928,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4072572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39911565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37951568,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37243104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34437644,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34175843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33304104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3269381,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31844577,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3081038,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29528436,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28283313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2801607,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26122662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23881708,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23081976,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20091836,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19107524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17310835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14872208,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1321637,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10962368,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08571215,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061242763,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036647197,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.019775204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
