gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.20219788,0.0,0.1612673,0.0,0.16746086,2.0823652e-08,0.33224183,0.29758868,0.0,0.0,0.32537887,0.0,0.15400994,3.9e-44,0.18593262,0.0,0.0,0.16888459,0.0,0.022279028,0.0,0.14332503,0.0,0.0,0.0,0.0,0.13428888,0.09066962,0.0,0.0,0.24140866,0.0,0.0,0.09366997,0.0,1.7012239e-36,0.083363086,0.15433244,0.22434728,0.34228444
0.2030071,0.0,0.15929037,0.0,0.17102891,6.860536e-09,0.32778785,0.29941067,0.0,0.0,0.32549804,0.0,0.15239431,0.0,0.18489487,0.0,0.0,0.17014644,0.0,0.021623401,0.0,0.13739255,0.0,0.0,0.0,0.0,0.13410191,0.09188317,0.0,0.0,0.2469739,0.0,0.0,0.09525115,0.0,2.94107e-39,0.08157218,0.14762838,0.22667652,0.3297052
0.20828308,0.0,0.16385266,0.0,0.16833329,2.0796587e-09,0.32868695,0.29759195,0.0,0.0,0.32738158,0.0,0.14788301,0.0,0.17936975,0.0,0.0,0.1670211,0.0,0.022089006,0.0,0.1323848,0.0,0.0,0.0,0.0,0.136594,0.09652419,0.0,0.0,0.24223968,0.0,0.0,0.09369209,0.0,2.885e-42,0.08391385,0.14991455,0.22531521,0.33016616
0.20046522,0.0,0.1627748,0.0,0.1706877,5.762245e-10,0.3284642,0.29950544,0.0,0.0,0.33009177,0.0,0.14591387,0.0,0.18692558,0.0,0.0,0.1660952,0.0,0.02268575,0.0,0.137809,0.0,0.0,0.0,0.0,0.12773192,0.08776854,0.0,0.0,0.24384718,0.0,0.0,0.08924085,0.0,1e-45,0.084257394,0.15426458,0.22270828,0.33266833
0.20351522,0.0,0.16174111,0.0,0.16434993,1.4491089e-10,0.3258329,0.30277228,0.0,0.0,0.3230203,0.0,0.15063351,0.0,0.18144524,0.0,0.0,0.16339299,0.0,0.021956276,0.0,0.13077424,0.0,0.0,0.0,0.0,0.12938876,0.08745713,0.0,0.0,0.23889036,0.0,0.0,0.090701975,0.0,0.0,0.082207605,0.14769946,0.21826142,0.32474062
0.20322374,0.0,0.16344045,0.0,0.16638908,3.2828913e-11,0.3266756,0.301202,0.0,0.0,0.31791103,0.0,0.15074734,0.0,0.18219693,0.0,0.0,0.16588262,0.0,0.02214417,0.0,0.13504161,0.0,0.0,0.0,0.0,0.1236265,0.0876393,0.0,0.0,0.24225843,0.0,0.0,0.089039184,0.0,0.0,0.080017306,0.1424159,0.2245244,0.32648528
0.20213494,0.0,0.16166194,0.0,0.16643916,6.644685e-12,0.32202488,0.2948983,0.0,0.0,0.3150292,0.0,0.15399559,0.0,0.18148696,0.0,0.0,0.16547516,0.0,0.02091812,0.0,0.13101795,0.0,0.0,0.0,0.0,0.12295083,0.0844992,0.0,0.0,0.23499784,0.0,0.0,0.089627415,0.0,0.0,0.08475152,0.14857647,0.21572743,0.32148305
0.20207557,0.0,0.16427994,0.0,0.16100143,1.190935e-12,0.31394097,0.28893262,0.0,0.0,0.30743578,0.0,0.1584523,0.0,0.1805802,0.0,0.0,0.16269091,0.0,0.01969842,0.0,0.13573888,0.0,0.0,0.0,0.0,0.12226454,0.08435343,0.0,0.0,0.24418142,0.0,0.0,0.08970725,0.0,0.0,0.07691847,0.14070868,0.21784613,0.32837415
0.2053794,0.0,0.1556035,0.0,0.16267972,1.8719287e-13,0.31763065,0.299362,0.0,0.0,0.31669667,0.0,0.15207508,0.0,0.17532474,0.0,0.0,0.15972248,0.0,0.01880287,0.0,0.14278439,0.0,0.0,0.0,0.0,0.12053891,0.08325864,0.0,0.0,0.23856372,0.0,0.0,0.09172047,0.0,0.0,0.078911155,0.14568898,0.21187742,0.31968546
0.19887985,0.0,0.16302441,0.0,0.16148275,2.553313e-14,0.31543958,0.2943656,0.0,0.0,0.31517178,0.0,0.15057848,0.0,0.1749792,0.0,0.0,0.15887386,0.0,0.01953071,0.0,0.13828857,0.0,0.0,0.0,0.0,0.1263522,0.08825557,0.0,0.0,0.23609355,0.0,0.0,0.09057649,0.0,0.0,0.07766145,0.14352871,0.20675533,0.3291387
0.20102556,0.0,0.16056535,0.0,0.16065902,2.9877984e-15,0.3102317,0.29413375,0.0,0.0,0.30138475,0.0,0.15707,0.0,0.17618759,0.0,0.0,0.15888046,0.0,0.02023284,0.0,0.1290706,0.0,0.0,0.0,0.0,0.12936169,0.08823299,0.0,0.0,0.2367431,0.0,0.0,0.089738764,0.0,0.0,0.07459804,0.1402246,0.21655634,0.3159211
0.19669877,0.0,0.15766214,0.0,0.16006762,2.962117e-16,0.31422782,0.28744876,0.0,0.0,0.30955815,0.0,0.14858328,0.0,0.17338367,0.0,0.0,0.1579055,0.0,0.018824335,0.0,0.13041218,0.0,0.0,0.0,0.0,0.12348156,0.08490535,0.0,0.0,0.23936845,0.0,0.0,0.092955664,0.0,0.0,0.07848159,0.1495818,0.21161734,0.3170656
0.1981582,0.0,0.16081564,0.0,0.15902188,2.4542958e-17,0.31484005,0.28628364,0.0,0.0,0.3094231,0.0,0.14993241,0.0,0.17419551,0.0,0.0,0.15592399,0.0,0.017720588,0.0,0.1303937,0.0,0.0,0.0,0.0,0.119835354,0.079947494,0.0,0.0,0.23809335,0.0,0.0,0.09130308,0.0,0.0,0.07021437,0.13740845,0.21464339,0.32095596
0.20290984,0.0,0.15769146,0.0,0.15488978,1.6743377e-18,0.31237915,0.28858945,0.0,0.0,0.2986814,0.0,0.15302053,0.0,0.17411315,0.0,0.0,0.15593079,0.0,0.018239958,0.0,0.1286566,0.0,0.0,0.0,0.0,0.11928152,0.08434177,0.0,0.0,0.23259345,0.0,0.0,0.08843244,0.0,0.0,0.072840445,0.1382389,0.21006781,0.32193255
0.19798073,0.0,0.1602333,0.0,0.15730044,9.252212e-20,0.31513816,0.29014355,0.0,0.0,0.3068802,0.0,0.14838096,0.0,0.17468366,0.0,0.0,0.15352334,0.0,0.01804837,0.0,0.12637861,0.0,0.0,0.0,0.0,0.1160493,0.07769302,0.0,0.0,0.2360273,0.0,0.0,0.08908874,0.0,0.0,0.07548258,0.14439824,0.21606351,0.3205009
0.1949605,0.0,0.1582745,0.0,0.15516706,4.0675674e-21,0.3236318,0.28846562,0.0,0.0,0.31080836,0.0,0.15226711,0.0,0.17330189,0.0,0.0,0.15465386,0.0,0.018470585,0.0,0.11816563,0.0,0.0,0.0,0.0,0.10938059,0.07828383,0.0,0.0,0.23368953,0.0,0.0,0.08296286,0.0,0.0,0.07156843,0.13823202,0.21520422,0.31593934
0.20040607,0.0,0.15368372,0.0,0.153965,1.3948485e-22,0.30960757,0.2881062,0.0,0.0,0.30449393,0.0,0.14810224,0.0,0.1704083,0.0,0.0,0.1518781,0.0,0.019272441,0.0,0.12487226,0.0,0.0,0.0,0.0,0.11366032,0.080622524,0.0,0.0,0.23596884,0.0,0.0,0.08374778,0.0,0.0,0.07107375,0.14130418,0.21218418,0.31255585
0.19297789,0.0,0.1523329,0.0,0.15332021,3.650468e-24,0.32130468,0.29104665,0.0,0.0,0.29915544,0.0,0.15257622,0.0,0.17097217,0.0,0.0,0.14974007,0.0,0.019813973,0.0,0.12632515,0.0,0.0,0.0,0.0,0.11127718,0.077384226,0.0,0.0,0.23127244,0.0,0.0,0.084800504,0.0,0.0,0.06451723,0.13370194,0.2078167,0.30953813
0.19727,0.0,0.15221184,0.0,0.15709624,7.117305e-26,0.31321904,0.2926194,0.0,0.0,0.2947862,0.0,0.15235332,0.0,0.1654931,0.0,0.0,0.15066616,0.0,0.017430903,0.0,0.12520301,0.0,0.0,0.0,0.0,0.11106531,0.07814726,0.0,0.0,0.2333366,0.0,0.0,0.08404465,0.0,0.0,0.0646393,0.13482179,0.21207796,0.30381235
0.1979497,0.0,0.15373656,0.0,0.15111916,1.0064254e-27,0.31578442,0.28808933,0.0,0.0,0.30000192,0.0,0.1461164,0.0,0.16834599,0.0,0.0,0.14803828,0.0,0.018292395,0.0,0.12186185,0.0,0.0,0.0,0.0,0.10868474,0.07562304,0.0,0.0,0.23319966,0.0,0.0,0.08666107,0.0,0.0,0.06690971,0.13772076,0.20964497,0.30270576
0.19554836,0.0,0.15154295,0.0,0.15163818,1.0017437e-29,0.31498176,0.28276387,0.0,0.0,0.29835746,0.0,0.14831948,0.0,0.16752432,0.0,0.0,0.14956461,0.0,0.019211754,0.0,0.1331164,0.0,0.0,0.0,0.0,0.1092889,0.075823195,0.0,0.0,0.23226032,0.0,0.0,0.08252272,0.0,0.0,0.06666851,0.13522163,0.20666204,0.29985815
0.1925289,0.0,0.1498829,0.0,0.15181401,6.7871333e-32,0.31856364,0.28523433,0.0,0.0,0.29566363,0.0,0.15143839,0.0,0.16387323,0.0,0.0,0.14826788,0.0,0.017895523,0.0,0.1248969,0.0,0.0,0.0,0.0,0.113831006,0.07856947,0.0,0.0,0.23048945,0.0,0.0,0.08560046,0.0,0.0,0.06586623,0.13392939,0.2040272,0.30968115
0.19605018,0.0,0.14653191,0.0,0.15405068,3.0141962e-34,0.30432346,0.29087198,0.0,0.0,0.29472783,0.0,0.14646561,0.0,0.16998851,0.0,0.0,0.1482519,0.0,0.017565114,0.0,0.124205075,0.0,0.0,0.0,0.0,0.10934998,0.07718426,0.0,0.0,0.23329192,0.0,0.0,0.08548453,0.0,0.0,0.067766406,0.13476524,0.2085002,0.29778934
0.18889344,0.0,0.1461169,0.0,0.15152262,8.4064895e-37,0.30289108,0.2803465,0.0,0.0,0.2956341,0.0,0.14682016,0.0,0.16528864,0.0,0.0,0.14600874,0.0,0.019152587,0.0,0.12395794,0.0,0.0,0.0,0.0,0.10694024,0.07402612,0.0,0.0,0.22846988,0.0,0.0,0.086902805,0.0,0.0,0.067925915,0.13905446,0.20188604,0.30246982
0.1930993,0.0,0.15498671,0.0,0.14888954,1.402027e-39,0.30941427,0.2821401,0.0,0.0,0.3008787,0.0,0.14353015,0.0,0.1639653,0.0,0.0,0.14603457,0.0,0.017296974,0.0,0.12631479,0.0,0.0,0.0,0.0,0.10923951,0.07565192,0.0,0.0,0.22565433,0.0,0.0,0.08678437,0.0,0.0,0.0642065,0.13588595,0.20757915,0.29304087
0.19526313,0.0,0.14718488,0.0,0.15165393,1.321e-42,0.3056623,0.27983195,0.0,0.0,0.29245707,0.0,0.14481466,0.0,0.1609265,0.0,0.0,0.14586797,0.0,0.017160164,0.0,0.11875662,0.0,0.0,0.0,0.0,0.10974758,0.076590374,0.0,0.0,0.23114689,0.0,0.0,0.08701299,0.0,0.0,0.06423765,0.13631555,0.20674782,0.2934343
0.19212852,0.0,0.15207624,0.0,0.14995891,0.0,0.3034629,0.28473085,0.0,0.0,0.2968452,0.0,0.14603825,0.0,0.16193639,0.0,0.0,0.14449492,0.0,0.018166853,0.0,0.11836547,0.0,0.0,0.0,0.0,0.10698605,0.07487407,0.0,0.0,0.22158203,0.0,0.0,0.086298674,0.0,0.0,0.06528298,0.1343647,0.20218042,0.29945582
0.19251774,0.0,0.15345271,0.0,0.14881635,0.0,0.30381155,0.27516982,0.0,0.0,0.28978822,0.0,0.14995825,0.0,0.15595455,0.0,0.0,0.14441553,0.0,0.016637698,0.0,0.12695257,0.0,0.0,0.0,0.0,0.106095985,0.069046356,0.0,0.0,0.2215021,0.0,0.0,0.084671706,0.0,0.0,0.067248024,0.14447804,0.20615816,0.29898447
0.19423448,0.0,0.14904611,0.0,0.14642031,0.0,0.30040708,0.27650422,0.0,0.0,0.2929425,0.0,0.1503273,0.0,0.16042228,0.0,0.0,0.14178406,0.0,0.01667947,0.0,0.124066666,0.0,0.0,0.0,0.0,0.1020929,0.06998879,0.0,0.0,0.22595073,0.0,0.0,0.08324516,0.0,0.0,0.06565105,0.14342198,0.20527588,0.2927817
0.18840979,0.0,0.15206759,0.0,0.14808717,0.0,0.29890653,0.2716741,0.0,0.0,0.28722286,0.0,0.1509769,0.0,0.15981883,0.0,0.0,0.1392463,0.0,0.016692623,0.0,0.1277467,0.0,0.0,0.0,0.0,0.10527007,0.07193011,0.0,0.0,0.2255792,0.0,0.0,0.08437971,0.0,0.0,0.065317966,0.14189878,0.20037259,0.2910308
0.18992549,0.0,0.14774124,0.0,0.15048341,0.0,0.30689168,0.27722362,0.0,0.0,0.2820931,0.0,0.14810154,0.0,0.16008058,0.0,0.0,0.14111231,0.0,0.016643729,0.0,0.121488266,0.0,0.0,0.0,0.0,0.10400172,0.06980099,0.0,0.0,0.22842364,0.0,0.0,0.08273404,0.0,0.0,0.06358196,0.1388033,0.20427674,0.29626524
0.18991174,0.0,0.1475001,0.0,0.14561392,0.0,0.30462238,0.27811298,0.0,0.0,0.2845403,0.0,0.14648455,0.0,0.1590974,0.0,0.0,0.13909248,0.0,0.016183266,0.0,0.12438097,0.0,0.0,0.0,0.0,0.10266218,0.068764515,0.0,0.0,0.22726485,0.0,0.0,0.08664465,0.0,0.0,0.0615849,0.1368589,0.20330343,0.29235348
0.19259228,0.0,0.1480667,0.0,0.14702514,0.0,0.30470213,0.27492547,0.0,0.0,0.2836778,0.0,0.14531495,0.0,0.15481755,0.0,0.0,0.13817017,0.0,0.017306864,0.0,0.120644405,0.0,0.0,0.0,0.0,0.104748994,0.07193056,0.0,0.0,0.22697303,0.0,0.0,0.08583681,0.0,0.0,0.060756803,0.1344916,0.20748606,0.28701034
0.18669412,0.0,0.14443654,0.0,0.14661682,0.0,0.30647117,0.27531016,0.0,0.0,0.2813487,0.0,0.14407425,0.0,0.16443424,0.0,0.0,0.13916588,0.0,0.015740542,0.0,0.120205015,0.0,0.0,0.0,0.0,0.105252154,0.07474762,0.0,0.0,0.22136943,0.0,0.0,0.08123307,0.0,0.0,0.05742168,0.13088308,0.19901338,0.28988227
0.18963054,0.0,0.14805968,0.0,0.14751299,0.0,0.31160012,0.27719617,0.0,0.0,0.27954862,0.0,0.14928617,0.0,0.16031028,0.0,0.0,0.13899615,0.0,0.016739681,0.0,0.12265201,0.0,0.0,0.0,0.0,0.10214762,0.06845294,0.0,0.0,0.22464949,0.0,0.0,0.081937544,0.0,0.0,0.058862124,0.13554043,0.20143403,0.28278798
0.18709439,0.0,0.14585647,0.0,0.14835104,0.0,0.28794274,0.27785313,0.0,0.0,0.28065392,0.0,0.14446124,0.0,0.16003035,0.0,0.0,0.13507582,0.0,0.016064117,0.0,0.12018446,0.0,0.0,0.0,0.0,0.105061576,0.06902572,0.0,0.0,0.22606172,0.0,0.0,0.07749664,0.0,0.0,0.05682241,0.13093923,0.20696408,0.2774688
0.1850346,0.0,0.14697404,0.0,0.14500742,0.0,0.30040276,0.28116956,0.0,0.0,0.27430242,0.0,0.14731564,0.0,0.15623978,0.0,0.0,0.13419914,0.0,0.015408281,0.0,0.120449625,0.0,0.0,0.0,0.0,0.102555,0.06900628,0.0,0.0,0.22169408,0.0,0.0,0.08054525,0.0,0.0,0.057662014,0.13682286,0.20111561,0.2841205
0.1858289,0.0,0.14194174,0.0,0.1423001,0.0,0.30172148,0.27120602,0.0,0.0,0.2834315,0.0,0.14607996,0.0,0.15220767,0.0,0.0,0.13676299,0.0,0.01527282,0.0,0.11587717,0.0,0.0,0.0,0.0,0.10061766,0.069541894,0.0,0.0,0.21511462,0.0,0.0,0.08308512,0.0,0.0,0.055891674,0.13795517,0.19953094,0.2852303
0.18678,0.0,0.14701712,0.0,0.14586838,0.0,0.2963185,0.27158558,0.0,0.0,0.27661747,0.0,0.14826398,0.0,0.15414046,0.0,0.0,0.13548288,0.0,0.01553926,0.0,0.1195372,0.0,0.0,0.0,0.0,0.1003864,0.06811212,0.0,0.0,0.2168641,0.0,0.0,0.07959201,0.0,0.0,0.055054147,0.1319467,0.20111081,0.27780464
0.18334594,0.0,0.14945228,0.0,0.14504488,0.0,0.29178005,0.27601644,0.0,0.0,0.27716613,0.0,0.14828677,0.0,0.15247193,0.0,0.0,0.13588095,0.0,0.015827397,0.0,0.11468853,0.0,0.0,0.0,0.0,0.09874293,0.06969096,0.0,0.0,0.21763833,0.0,0.0,0.082934044,0.0,0.0,0.057584994,0.13559857,0.20023566,0.28519252
0.18381187,0.0,0.1445552,0.0,0.14000759,0.0,0.29601905,0.27043977,0.0,0.0,0.27161065,0.0,0.1460028,0.0,0.15396185,0.0,0.0,0.13385114,0.0,0.013111092,0.0,0.112533696,0.0,0.0,0.0,0.0,0.09896418,0.07029437,0.0,0.0,0.21554536,0.0,0.0,0.07929734,0.0,0.0,0.056531608,0.12989384,0.19253948,0.2833776
0.1800962,0.0,0.1426938,0.0,0.14427769,0.0,0.27860638,0.2792738,0.0,0.0,0.2708443,0.0,0.14469232,0.0,0.15280981,0.0,0.0,0.13256055,0.0,0.013558912,0.0,0.1182122,0.0,0.0,0.0,0.0,0.09803489,0.070143595,0.0,0.0,0.21199815,0.0,0.0,0.07559791,0.0,0.0,0.053415567,0.12873255,0.19843815,0.28951502
0.17820045,0.0,0.14190705,0.0,0.14261508,0.0,0.28448528,0.2705468,0.0,0.0,0.27366126,0.0,0.14515448,0.0,0.15225019,0.0,0.0,0.1320471,0.0,0.015535964,0.0,0.11464823,0.0,0.0,0.0,0.0,0.09578236,0.067751825,0.0,0.0,0.2119399,0.0,0.0,0.08100761,0.0,0.0,0.05349678,0.1305172,0.19694102,0.2835142
0.18364476,0.0,0.14554223,0.0,0.14302574,0.0,0.28191096,0.26872006,0.0,0.0,0.26747796,0.0,0.14356145,0.0,0.15201557,0.0,0.0,0.13164346,0.0,0.014603808,0.0,0.11752251,0.0,0.0,0.0,0.0,0.09352555,0.065763995,0.0,0.0,0.21662408,0.0,0.0,0.07859511,0.0,0.0,0.05278278,0.12410644,0.20224893,0.27683607
0.17363782,0.0,0.14794067,0.0,0.1432446,0.0,0.28949818,0.274631,0.0,0.0,0.26946262,0.0,0.14296295,0.0,0.14980304,0.0,0.0,0.12792005,0.0,0.014801648,0.0,0.107425824,0.0,0.0,0.0,0.0,0.0991577,0.07245198,0.0,0.0,0.20860475,0.0,0.0,0.08066668,0.0,0.0,0.04958209,0.12521385,0.19441898,0.27936962
0.17428331,0.0,0.1477194,0.0,0.14257771,0.0,0.2942939,0.26665103,0.0,0.0,0.26161882,0.0,0.14693679,0.0,0.15145098,0.0,0.0,0.12937015,0.0,0.014658002,0.0,0.107172355,0.0,0.0,0.0,0.0,0.09444984,0.06904901,0.0,0.0,0.21396378,0.0,0.0,0.07821529,0.0,0.0,0.051079478,0.1291643,0.19334356,0.27744028
0.18166901,0.0,0.14278024,0.0,0.14414081,0.0,0.29161584,0.26928422,0.0,0.0,0.2665826,0.0,0.14454308,0.0,0.14515695,0.0,0.0,0.127884,0.0,0.013294166,0.0,0.112274565,0.0,0.0,0.0,0.0,0.09541413,0.06852401,0.0,0.0,0.21027865,0.0,0.0,0.08121182,0.0,0.0,0.05168358,0.1291817,0.20170726,0.2755396
0.17920129,0.0,0.14311741,0.0,0.14144,0.0,0.28471863,0.26987857,0.0,0.0,0.27491927,0.0,0.1338103,0.0,0.15194973,0.0,0.0,0.12689288,0.0,0.0142930895,0.0,0.10548099,0.0,0.0,0.0,0.0,0.09368207,0.0685009,0.0,0.0,0.21308969,0.0,0.0,0.0763722,0.0,0.0,0.04914469,0.12545443,0.20022681,0.2688793
0.17986894,0.0,0.14430048,0.0,0.14113049,0.0,0.28464705,0.27184868,0.0,0.0,0.26623285,0.0,0.13759261,0.0,0.14653172,0.0,0.0,0.12612979,0.0,0.013798673,0.0,0.111410454,0.0,0.0,0.0,0.0,0.098708116,0.06917538,0.0,0.0,0.20983773,0.0,0.0,0.08020148,0.0,0.0,0.05132652,0.12830493,0.19813724,0.2711212
0.1777303,0.0,0.14577092,0.0,0.14016883,0.0,0.29255283,0.26094493,0.0,0.0,0.26885593,0.0,0.1404616,0.0,0.14671041,0.0,0.0,0.12592918,0.0,0.013578045,0.0,0.10824651,0.0,0.0,0.0,0.0,0.093706734,0.06741784,0.0,0.0,0.21569484,0.0,0.0,0.07845586,0.0,0.0,0.050716307,0.12976313,0.18443617,0.27468103
0.17886475,0.0,0.14375731,0.0,0.14453669,0.0,0.28528735,0.26896483,0.0,0.0,0.2676081,0.0,0.13985139,0.0,0.14778318,0.0,0.0,0.1267577,0.0,0.0134284645,0.0,0.10115111,0.0,0.0,0.0,0.0,0.0927433,0.06712165,0.0,0.0,0.2104078,0.0,0.0,0.080832876,0.0,0.0,0.048512254,0.12353271,0.18996829,0.27055314
0.17871475,0.0,0.14130999,0.0,0.14449479,0.0,0.27403814,0.26973224,0.0,0.0,0.2675905,0.0,0.13730991,0.0,0.1447654,0.0,0.0,0.12398691,0.0,0.013463851,0.0,0.104858,0.0,0.0,0.0,0.0,0.094995745,0.06511898,0.0,0.0,0.212741,0.0,0.0,0.074547485,0.0,0.0,0.04733425,0.12970512,0.1877557,0.270472
0.17372166,0.0,0.14226346,0.0,0.14170341,0.0,0.28056517,0.2682957,0.0,0.0,0.26462215,0.0,0.14041437,0.0,0.14595005,0.0,0.0,0.12284251,0.0,0.011793644,0.0,0.10742594,0.0,0.0,0.0,0.0,0.091112375,0.06489479,0.0,0.0,0.20957005,0.0,0.0,0.07391585,0.0,0.0,0.047765203,0.12881239,0.19455768,0.26620716
0.17762509,0.0,0.13753225,0.0,0.14028588,0.0,0.28377706,0.2654969,0.0,0.0,0.2650137,0.0,0.13909872,0.0,0.14424667,0.0,0.0,0.12299977,0.0,0.012183337,0.0,0.10284606,0.0,0.0,0.0,0.0,0.09056386,0.06967774,0.0,0.0,0.20709215,0.0,0.0,0.07492628,0.0,0.0,0.044566866,0.12177269,0.18980744,0.26940623
0.17727686,0.0,0.1386619,0.0,0.14108974,0.0,0.28464618,0.26138335,0.0,0.0,0.26131314,0.0,0.1393109,0.0,0.14238201,0.0,0.0,0.11959232,0.0,0.012328107,0.0,0.1013995,0.0,0.0,0.0,0.0,0.09569398,0.07020019,0.0,0.0,0.21207526,0.0,0.0,0.075583786,0.0,0.0,0.042373084,0.11831027,0.19138604,0.2724128
0.17640972,0.0,0.1449221,0.0,0.1406533,0.0,0.27900955,0.2667632,0.0,0.0,0.26048306,0.0,0.13877729,0.0,0.14104345,0.0,0.0,0.12363848,0.0,0.012352758,0.0,0.11155793,0.0,0.0,0.0,0.0,0.091627,0.06617106,0.0,0.0,0.20934232,0.0,0.0,0.07586307,0.0,0.0,0.044939518,0.12337544,0.19053005,0.26855904
0.17255722,0.0,0.14926443,0.0,0.14095122,0.0,0.28575373,0.26408947,0.0,0.0,0.25600064,0.0,0.14378229,0.0,0.14136171,0.0,0.0,0.12321044,0.0,0.0127315875,0.0,0.1080064,0.0,0.0,0.0,0.0,0.08780853,0.06294489,0.0,0.0,0.20961794,0.0,0.0,0.07689754,0.0,0.0,0.04477171,0.12376415,0.19048747,0.27277553
0.1722881,0.0,0.14274096,0.0,0.14021067,0.0,0.27872804,0.2664618,0.0,0.0,0.25450447,0.0,0.14177209,0.0,0.14346392,0.0,0.0,0.12203809,0.0,0.013701717,0.0,0.103671454,0.0,0.0,0.0,0.0,0.09095967,0.06548514,0.0,0.0,0.20644577,0.0,0.0,0.075200245,0.0,0.0,0.044353306,0.12035457,0.1867112,0.26585224
0.17324749,0.0,0.14213656,0.0,0.13729101,0.0,0.28180486,0.26803353,0.0,0.0,0.2532077,0.0,0.13979937,0.0,0.14113306,0.0,0.0,0.12058885,0.0,0.012353352,0.0,0.10954346,0.0,0.0,0.0,0.0,0.08928549,0.06551613,0.0,0.0,0.20985484,0.0,0.0,0.078439385,0.0,0.0,0.04238116,0.1228518,0.18346047,0.26584202
0.17428488,0.0,0.14574617,0.0,0.13897125,0.0,0.27919534,0.2665657,0.0,0.0,0.25549293,0.0,0.13471885,0.0,0.14014742,0.0,0.0,0.11958656,0.0,0.013901592,0.0,0.105060734,0.0,0.0,0.0,0.0,0.08977689,0.0672994,0.0,0.0,0.20109755,0.0,0.0,0.0769484,0.0,0.0,0.043223314,0.123657055,0.18696482,0.26224998
0.17137563,0.0,0.14148064,0.0,0.13852634,0.0,0.28344917,0.26080704,0.0,0.0,0.24866214,0.0,0.13673551,0.0,0.1399506,0.0,0.0,0.12137148,0.0,0.013081589,0.0,0.10403669,0.0,0.0,0.0,0.0,0.08816185,0.06380585,0.0,0.0,0.20700997,0.0,0.0,0.07545022,0.0,0.0,0.042708617,0.12578116,0.18742159,0.2622426
0.1724476,0.0,0.1470639,0.0,0.14468838,0.0,0.2746756,0.26459715,0.0,0.0,0.25532642,0.0,0.13085893,0.0,0.14384271,0.0,0.0,0.120762676,0.0,0.012570539,0.0,0.105163984,0.0,0.0,0.0,0.0,0.08627926,0.063089006,0.0,0.0,0.20708896,0.0,0.0,0.07697738,0.0,0.0,0.04052029,0.12218127,0.19075026,0.25852734
0.17263404,0.0,0.14618385,0.0,0.13749294,0.0,0.2771739,0.2650875,0.0,0.0,0.24948406,0.0,0.13779788,0.0,0.13962695,0.0,0.0,0.11978564,0.0,0.014272555,0.0,0.10960295,0.0,0.0,0.0,0.0,0.08590809,0.061396282,0.0,0.0,0.20505454,0.0,0.0,0.07795944,0.0,0.0,0.041342232,0.12721102,0.19193354,0.26271743
0.1663147,0.0,0.13740535,0.0,0.14182135,0.0,0.28654113,0.2586415,0.0,0.0,0.2508167,0.0,0.14157519,0.0,0.13900238,0.0,0.0,0.11731027,0.0,0.011480562,0.0,0.115537226,0.0,0.0,0.0,0.0,0.08537659,0.063771546,0.0,0.0,0.1994446,0.0,0.0,0.07672507,0.0,0.0,0.039547864,0.12850387,0.19155705,0.25728416
0.16796377,0.0,0.14162576,0.0,0.13940588,0.0,0.28186512,0.26281494,0.0,0.0,0.25430235,0.0,0.13830322,0.0,0.14129439,0.0,0.0,0.117191486,0.0,0.013704503,0.0,0.09986144,0.0,0.0,0.0,0.0,0.08619701,0.06281004,0.0,0.0,0.20638056,0.0,0.0,0.07415767,0.0,0.0,0.038585532,0.12628877,0.19008642,0.26217562
0.16934508,0.0,0.14388135,0.0,0.14080201,0.0,0.28627044,0.2635058,0.0,0.0,0.25180942,0.0,0.13712263,0.0,0.13746022,0.0,0.0,0.11805218,0.0,0.0141397305,0.0,0.100691676,0.0,0.0,0.0,0.0,0.08637496,0.062992536,0.0,0.0,0.20039804,0.0,0.0,0.07549912,0.0,0.0,0.03767493,0.12692472,0.18795869,0.25214073
0.16859335,0.0,0.1405315,0.0,0.14116412,0.0,0.28171742,0.25893968,0.0,0.0,0.2540468,0.0,0.13774504,0.0,0.13762622,0.0,0.0,0.11801638,0.0,0.013739354,0.0,0.10541687,0.0,0.0,0.0,0.0,0.08612931,0.061989825,0.0,0.0,0.20215975,0.0,0.0,0.075080805,0.0,0.0,0.036765926,0.12225078,0.19454554,0.25404742
