area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
2.170119e-29,0.0,4.649863e-38,0.0,0.0,1.8e-44,0.0,0.0,0.0,6.593059e-06,0.009576569,3.054558e-36,2.3772904e-35,3.126464e-20,0.0,0.0,0.0,0.0,1e-45,0.0,8.793557e-37,0.0,1.32497725e-36,0.0,0.16378376,0.07484989,0.043974284,0.03863617,0.12863074,0.026826194,1.2259365e-09,0.011329242,0.0,4.5e-44,0.0,0.0,2.5673705e-18,0.0,1.4239888e-14,0.033493247,0.0,0.0
8.5212344e-32,0.0,2.7743e-41,0.0,0.0,0.0,0.0,0.0,0.0,2.5860716e-06,0.0094195,2.421955e-39,2.5564645e-38,5.3326083e-22,0.0,0.0,0.0,0.0,0.0,0.0,7.39404e-40,0.0,1.097777e-39,0.0,0.16298488,0.07216377,0.04374894,0.037477303,0.12521984,0.026561676,2.5299235e-10,0.0109548,0.0,0.0,0.0,0.0,7.867111e-20,0.0,1.0672184e-15,0.033108152,0.0,0.0
2.0725035e-34,0.0,8e-45,0.0,0.0,0.0,0.0,0.0,0.0,9.453275e-07,0.009371322,9.94e-43,1.4754e-41,6.5109814e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.24e-43,0.0,4.74e-43,0.0,0.16213553,0.07026742,0.042994544,0.037712943,0.122663096,0.025842646,4.6291367e-11,0.011011315,0.0,0.0,0.0,0.0,1.8204286e-21,0.0,6.527517e-17,0.033094317,0.0,0.0
2.9671634e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.203777e-07,0.010057722,0.0,4e-45,5.514837e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16162881,0.069192834,0.042279232,0.03650358,0.12030304,0.025871946,7.4386435e-12,0.011368349,0.0,0.0,0.0,0.0,3.1016487e-23,0.0,3.2027697e-18,0.031938326,0.0,0.0
2.35742e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008655e-07,0.009852896,0.0,0.0,3.1280639e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16043843,0.067748345,0.041025836,0.036274683,0.117745794,0.02555674,1.0389082e-12,0.010878185,0.0,0.0,0.0,0.0,3.7832379e-25,0.0,1.2370308e-19,0.031333324,0.0,0.0
9.7e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8642434e-08,0.009835302,0.0,0.0,1.1417233e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15897688,0.06603224,0.040986158,0.035620842,0.11435932,0.02497827,1.2469135e-13,0.01057845,0.0,0.0,0.0,0.0,3.201438e-27,0.0,3.6835322e-21,0.031459052,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.457905e-09,0.0099266805,0.0,0.0,2.5626361e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15781087,0.065687545,0.040534586,0.03533721,0.112645485,0.024707576,1.2703243e-14,0.010740388,0.0,0.0,0.0,0.0,1.8143073e-29,0.0,8.263794e-23,0.031568334,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7538577e-09,0.009820404,0.0,0.0,3.3577213e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15671764,0.06476602,0.039638307,0.034632362,0.110863134,0.02435653,1.0838386e-15,0.010395329,0.0,0.0,0.0,0.0,6.616786e-32,0.0,1.3615557e-24,0.030830003,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695512e-10,0.009793638,0.0,0.0,2.417761e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155126,0.063061014,0.038913175,0.03392725,0.10856388,0.024640054,7.6312394e-17,0.010223516,0.0,0.0,0.0,0.0,1.4840581e-34,0.0,1.6013517e-26,0.030692056,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916612e-11,0.009914247,0.0,0.0,8.91e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15403567,0.062121347,0.0389487,0.03368887,0.10702586,0.023872685,4.3631594e-18,0.010112753,0.0,0.0,0.0,0.0,1.9431698e-37,0.0,1.3023649e-28,0.029998621,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1391009e-11,0.009918176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15337615,0.059255444,0.038258746,0.032944184,0.10421513,0.023667753,1.9901953e-19,0.009967317,0.0,0.0,0.0,0.0,1.39831e-40,0.0,7.0674454e-31,0.029708417,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6339537e-12,0.009938989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15184669,0.060003553,0.036948223,0.03256942,0.102577746,0.023101358,7.102684e-21,0.009869413,0.0,0.0,0.0,0.0,5.2e-44,0.0,2.4577581e-33,0.029288823,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0187802e-13,0.010047654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15144743,0.057808924,0.036720037,0.03174195,0.10068846,0.023377713,1.941119e-22,0.009843802,0.0,0.0,0.0,0.0,0.0,0.0,5.2311145e-36,0.02903669,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1224662e-14,0.009811543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15025638,0.05863401,0.036530778,0.03186861,0.09954015,0.02279314,3.9670127e-24,0.010028085,0.0,0.0,0.0,0.0,0.0,0.0,6.463792e-39,0.028737465,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87389e-15,0.010111607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14877693,0.057305682,0.036345053,0.03209772,0.09775418,0.022356354,5.904716e-26,0.009782365,0.0,0.0,0.0,0.0,0.0,0.0,4.361e-42,0.02865743,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369344e-16,0.010154481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1485448,0.05575973,0.035372082,0.031214854,0.09596115,0.022562144,6.2156577e-28,0.009816252,0.0,0.0,0.0,0.0,0.0,0.0,1e-45,0.028252387,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.152012e-18,0.009766491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14794353,0.054808762,0.03521559,0.031505737,0.094096385,0.022192288,4.477426e-30,0.009591755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027648533,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8855137e-19,0.009784982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14585133,0.05412904,0.034415267,0.03064192,0.09341029,0.021872671,2.1267912e-32,0.009638373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028137852,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4546593e-20,0.0099758515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14481348,0.05324595,0.034602232,0.0302426,0.09172065,0.021933794,6.3876375e-35,0.009392616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027282815,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1883826e-22,0.009619721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1448164,0.05298641,0.034528006,0.029620579,0.08997688,0.021716401,1.1562587e-37,0.0093843425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272972,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.061123e-24,0.00975175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14342806,0.05270849,0.033993427,0.030303957,0.08860658,0.021492114,1.19365e-40,0.009170723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027125537,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4352879e-25,0.009724225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1424238,0.0517723,0.03315121,0.029456569,0.08693152,0.021456942,6.6e-44,0.009284507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026763543,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.617376e-27,0.0096222395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14081368,0.05047899,0.03298758,0.029280512,0.08604668,0.021342276,0.0,0.009123871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026669268,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2554705e-29,0.0094859935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408052,0.05085778,0.032429893,0.02946457,0.085405566,0.021127922,0.0,0.008955521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026510186,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.474362e-32,0.009322638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13957508,0.04952369,0.03250998,0.028849304,0.08389802,0.020930698,0.0,0.009147649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026043106,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.129029e-34,0.008965663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388036,0.048341107,0.03209773,0.02854185,0.082255825,0.020498376,0.0,0.009238547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026296647,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2606487e-37,0.009086845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13710913,0.04632414,0.03217338,0.028727196,0.081239715,0.020752402,0.0,0.009046721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025677443,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91755e-40,0.008994554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13702941,0.0470853,0.03189591,0.028223637,0.08008708,0.020307593,0.0,0.00903558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025886789,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07e-43,0.008897278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13651553,0.047350373,0.031542987,0.02766547,0.079244964,0.020518843,0.0,0.009104592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025160555,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13514104,0.04614745,0.031133512,0.027493697,0.07870848,0.019911038,0.0,0.008912533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02527138,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009372701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331676,0.04522575,0.031076247,0.028241578,0.07773763,0.020039193,0.0,0.008975841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024904208,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009685706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13348839,0.043666925,0.031198548,0.027807828,0.0772172,0.01922335,0.0,0.009062796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025019241,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009376578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13309462,0.044062637,0.030951213,0.02729341,0.07692261,0.019709794,0.0,0.008842609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024519635,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00958859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325677,0.04376363,0.030548269,0.026357679,0.075585954,0.019873338,0.0,0.008903577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024657516,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009413462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13164781,0.04432641,0.030443057,0.026701901,0.07438739,0.019286815,0.0,0.008861606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025014974,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009235247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132872,0.04165171,0.03035002,0.026141234,0.07356037,0.019669048,0.0,0.009022135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024269981,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009086946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12953444,0.041370716,0.029861743,0.027070537,0.07382267,0.019339137,0.0,0.008706364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024362711,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088146925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289871,0.040966555,0.02998889,0.025967747,0.0718849,0.019377535,0.0,0.008804793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024416871,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008741846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12873182,0.040849037,0.030242886,0.026012044,0.07174229,0.019322509,0.0,0.008871706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024216913,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008724494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12800263,0.04214313,0.02944368,0.025767857,0.07124899,0.01897027,0.0,0.008689309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394872,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755123,0.040627435,0.029765602,0.026018733,0.070639804,0.018976636,0.0,0.008766993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02402579,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009057696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12747109,0.04207219,0.029152988,0.026054224,0.070134975,0.019181779,0.0,0.008513297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023984818,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00879941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265428,0.04073903,0.028935526,0.025783593,0.06986586,0.018692419,0.0,0.00879895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023567317,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009386327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253882,0.039523914,0.028939165,0.025295123,0.06894557,0.018825492,0.0,0.0087599605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023576844,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008948139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12465224,0.03792268,0.029239517,0.025349569,0.068130985,0.018871412,0.0,0.008711955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023322785,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009138046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124040775,0.038697746,0.028245267,0.024795897,0.0677341,0.018991066,0.0,0.008542397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023315763,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008956392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12365665,0.036794405,0.028567316,0.02481856,0.06738628,0.018711299,0.0,0.008535692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023088166,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009132261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288777,0.037864488,0.028101617,0.025154889,0.06711592,0.01873487,0.0,0.00891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023238618,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008932982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12287305,0.036452305,0.0280362,0.0245502,0.06682415,0.018561203,0.0,0.008402207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022755768,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00924924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216059,0.0381372,0.027830206,0.02420813,0.06531218,0.018513234,0.0,0.0085520195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023026668,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00871554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121282056,0.037645098,0.027733691,0.024693586,0.064723864,0.018274441,0.0,0.008287537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022915196,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008516797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053082,0.036544442,0.02743941,0.024488537,0.06462823,0.018082848,0.0,0.008337743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022880822,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008784334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12040366,0.036460925,0.027272044,0.023806455,0.06399367,0.01761873,0.0,0.008564046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022437999,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008796316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11913223,0.036012944,0.02763679,0.023965754,0.063831694,0.017895509,0.0,0.008260663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022784166,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008852643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11897408,0.035280176,0.027157411,0.023664832,0.063532665,0.017946871,0.0,0.0081957225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02239346,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008662456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11829565,0.03438871,0.026772683,0.023660883,0.06336289,0.01795503,0.0,0.008343316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02196899,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008192742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117780514,0.034694918,0.02668787,0.023372589,0.06288392,0.0181254,0.0,0.008100558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02201098,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11662889,0.03399233,0.026651612,0.023641612,0.06210906,0.018024536,0.0,0.008308879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022109963,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008371941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11672109,0.03439117,0.026389096,0.023083132,0.061700214,0.018074661,0.0,0.008102843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021950245,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008150804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11670181,0.032775864,0.026514966,0.023225576,0.060609933,0.018195076,0.0,0.008156097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02181376,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008165012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11463042,0.033964258,0.026453035,0.023152944,0.060915902,0.018060355,0.0,0.008146079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02168373,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008431991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11440183,0.033525053,0.026554028,0.023219217,0.060752496,0.017646404,0.0,0.0085437745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021670802,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008352311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11429497,0.032241587,0.026144322,0.023313679,0.060629804,0.017447272,0.0,0.008534267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021645945,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086293835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137566,0.032695513,0.026350211,0.022927154,0.060212296,0.017741261,0.0,0.008116107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021389864,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008586711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129823,0.033837277,0.025943518,0.022452649,0.059906907,0.017540969,0.0,0.008164123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021651624,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008402047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139208,0.031851493,0.025936892,0.022842195,0.05937358,0.017560327,0.0,0.008028156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021272447,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008167554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11177461,0.032725133,0.025937902,0.022764366,0.05946529,0.017592615,0.0,0.008446037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021323489,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007960163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111576706,0.03215335,0.025789088,0.023008186,0.05899821,0.017240496,0.0,0.008100844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021430615,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007984703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111954756,0.031818442,0.025574073,0.022682039,0.05775371,0.017413285,0.0,0.008045671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212881,0.0,0.0
