total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.31169152,5.843715e-23,0.0,0.0,0.0,0.24724296,0.040918525,0.28610566,0.0,0.21545434,0.28819737,0.14367023,0.23659033,0.00019371913,0.1363389,0.106791325,0.0,0.15036106,0.0,0.00030160122,0.0,0.13426931,0.12944476,0.14928833,0.0,0.06638454,0.117134735,0.19546126,0.11539361,0.35163808,0.0,6.322164e-38,0.0,0.1596669,0.12777065,9.580664e-24,0.37095276,0.2686181,1.6140719e-05,0.041038897,0.14713399,1.6635373e-07,0.124412455,0.27077594,0.3197793
0.0,0.3030323,1.3502796e-24,0.0,0.0,0.0,0.24820098,0.03996786,0.2737882,0.0,0.21802007,0.28168344,0.14327212,0.23155022,0.0001233136,0.13549362,0.104359224,0.0,0.14978147,0.0,0.00020722201,0.0,0.13332395,0.13827716,0.14990294,0.0,0.06840356,0.11545234,0.20301186,0.11915112,0.34686446,0.0,7.3453e-41,0.0,0.1619146,0.1280679,1.5589912e-25,0.36756507,0.2584789,8.749989e-06,0.04344331,0.15839806,6.645061e-08,0.12879951,0.26808792,0.32155496
0.0,0.30765218,2.298307e-26,0.0,0.0,0.0,0.24671939,0.039403852,0.27954778,0.0,0.22265668,0.28345287,0.13577946,0.22849275,7.592634e-05,0.13492064,0.106591694,0.0,0.14673722,0.0,0.00013805684,0.0,0.12910649,0.13749747,0.1496088,0.0,0.06590838,0.10907593,0.19458774,0.11789497,0.33969158,0.0,4.6e-44,0.0,0.1586272,0.12788332,1.8093338e-27,0.37024468,0.2632812,4.51353e-06,0.045910396,0.15471707,2.4773819e-08,0.12521325,0.26313472,0.31692758
0.0,0.29898998,2.8017983e-28,0.0,0.0,0.0,0.24561284,0.03612754,0.280356,0.0,0.21544394,0.28589725,0.1395134,0.2307246,4.5173103e-05,0.1322251,0.10495638,0.0,0.14833596,0.0,8.965043e-05,0.0,0.13307235,0.13440688,0.15517326,0.0,0.06532852,0.115172245,0.18824469,0.112091914,0.34233415,0.0,0.0,0.0,0.15867493,0.12627402,1.4506557e-29,0.36420083,0.27182415,2.1987275e-06,0.040414445,0.15519756,8.5768335e-09,0.12419816,0.2687792,0.3183259
0.0,0.3033015,2.3706862e-30,0.0,0.0,0.0,0.24732876,0.035307612,0.2783017,0.0,0.21781312,0.2798872,0.14225326,0.22224513,2.578063e-05,0.13168469,0.10510739,0.0,0.14895937,0.0,5.625917e-05,0.0,0.13270634,0.13345668,0.14994301,0.0,0.0627929,0.11762627,0.18807343,0.10993203,0.34218788,0.0,0.0,0.0,0.1564605,0.12501502,7.7518886e-32,0.36121228,0.26273456,1.0204895e-06,0.038623136,0.1478267,2.7428808e-09,0.1279984,0.27755618,0.31252792
0.0,0.30389893,1.344015e-32,0.0,0.0,0.0,0.24994126,0.034983356,0.27317864,0.0,0.21164396,0.27743754,0.13553071,0.22272177,1.4073568e-05,0.13590023,0.10472217,0.0,0.14757869,0.0,3.3953645e-05,0.0,0.1317587,0.12971821,0.1517461,0.0,0.06172803,0.11018545,0.1890814,0.10982502,0.34442234,0.0,0.0,0.0,0.1571482,0.12778679,2.6511689e-34,0.3603497,0.26220673,4.4793063e-07,0.037325777,0.14795622,8.050712e-10,0.12259698,0.27039266,0.3084092
0.0,0.29165578,4.90596e-35,0.0,0.0,0.0,0.24801098,0.03275177,0.27074432,0.0,0.21024476,0.27813783,0.13844065,0.22222368,7.3435313e-06,0.13559635,0.10154609,0.0,0.14408256,0.0,1.9735924e-05,0.0,0.12726992,0.12933446,0.14430533,0.0,0.064489305,0.109826624,0.19267619,0.108484834,0.3357509,0.0,0.0,0.0,0.16172747,0.12831302,5.5410987e-37,0.36001703,0.2573677,1.845126e-07,0.03947816,0.14737768,2.1543523e-10,0.12642644,0.26512718,0.3069922
0.0,0.29599777,1.1019136e-37,0.0,0.0,0.0,0.23709673,0.03187879,0.26897138,0.0,0.21158041,0.2739449,0.14015861,0.22115421,3.65696e-06,0.13552468,0.10253213,0.0,0.14513132,0.0,1.1049387e-05,0.0,0.12760597,0.13258171,0.1429962,0.0,0.059460998,0.11300991,0.19533584,0.109476864,0.3278732,0.0,0.0,0.0,0.15379533,0.12647063,6.71174e-40,0.35697785,0.25673372,7.128468e-08,0.03741783,0.15797913,5.2187196e-11,0.12181154,0.26477915,0.30561936
0.0,0.2916063,1.44572e-40,0.0,0.0,0.0,0.24047762,0.030524293,0.27526498,0.0,0.20600893,0.27333254,0.13822801,0.21972631,1.7269836e-06,0.13619713,0.10601476,0.0,0.14472622,0.0,5.917024e-06,0.0,0.12715016,0.1306043,0.14249316,0.0,0.059522513,0.111399256,0.18112643,0.106764115,0.3304936,0.0,0.0,0.0,0.15534174,0.123505,4.43e-43,0.3549838,0.26650828,2.561148e-08,0.034971792,0.14819926,1.1354392e-11,0.12585455,0.26543146,0.31291595
0.0,0.29533148,1.04e-43,0.0,0.0,0.0,0.23211387,0.027867597,0.26690283,0.0,0.20703389,0.27550963,0.13606137,0.22044325,7.714673e-07,0.13292387,0.103197806,0.0,0.14459743,0.0,3.0269425e-06,0.0,0.12611085,0.12897581,0.14449528,0.0,0.06432387,0.11090305,0.18095487,0.1022533,0.33174372,0.0,0.0,0.0,0.15597554,0.123072036,0.0,0.34887755,0.25592038,8.519845e-09,0.037974704,0.14656213,2.2000997e-12,0.12654784,0.25931492,0.30349493
0.0,0.29289535,0.0,0.0,0.0,0.0,0.2391,0.02706395,0.267122,0.0,0.20735991,0.2756385,0.13542448,0.2214947,3.2439564e-07,0.13565695,0.10355599,0.0,0.1422348,0.0,1.471871e-06,0.0,0.12408442,0.12737298,0.14353406,0.0,0.063304864,0.10982639,0.17594947,0.10217925,0.32649198,0.0,0.0,0.0,0.15854305,0.12661844,0.0,0.35223123,0.2528934,2.610823e-09,0.0349832,0.14480303,3.7619463e-13,0.12397102,0.25703123,0.30171686
0.0,0.2905321,0.0,0.0,0.0,0.0,0.23221155,0.026710935,0.25927696,0.0,0.2068596,0.27374864,0.13202447,0.22040625,1.2788402e-07,0.14040689,0.10454158,0.0,0.14200772,0.0,6.7872355e-07,0.0,0.12390903,0.13141657,0.14144641,0.0,0.06245962,0.10762301,0.18150273,0.10331169,0.32913494,0.0,0.0,0.0,0.15468921,0.12254557,0.0,0.34569073,0.25319713,7.31765e-10,0.039220054,0.14045395,5.6199535e-14,0.12033479,0.24603921,0.30466026
0.0,0.2907107,0.0,0.0,0.0,0.0,0.23915426,0.025292851,0.2646228,0.0,0.20470156,0.27224234,0.1303459,0.21323025,4.7021892e-08,0.1395188,0.102300406,0.0,0.14161974,0.0,2.9540067e-07,0.0,0.12404567,0.1221602,0.14277774,0.0,0.0626958,0.10654258,0.17795475,0.10127154,0.32165796,0.0,0.0,0.0,0.15350135,0.12786599,0.0,0.34291452,0.2509783,1.8633489e-10,0.03722616,0.13416596,7.255815e-15,0.12561585,0.25502622,0.2961206
0.0,0.28860664,0.0,0.0,0.0,0.0,0.2293597,0.02389711,0.2573392,0.0,0.20910764,0.27226722,0.13537267,0.21469769,1.6039014e-08,0.13675041,0.101059675,0.0,0.14090085,0.0,1.2082211e-07,0.0,0.12125152,0.124229446,0.13938689,0.0,0.061163716,0.10173804,0.1740088,0.10318093,0.31628036,0.0,0.0,0.0,0.15858585,0.12205044,0.0,0.34242025,0.25525945,4.2788946e-11,0.037347022,0.14009339,8.0007614e-16,0.12063339,0.24479988,0.29451632
0.0,0.27919137,0.0,0.0,0.0,0.0,0.23453082,0.022353914,0.2592476,0.0,0.20698409,0.26779824,0.13342655,0.21792935,5.0465165e-09,0.13506101,0.10206566,0.0,0.14003512,0.0,4.6223395e-08,0.0,0.12021308,0.12130773,0.14250623,0.0,0.061186884,0.10543701,0.17548129,0.102531895,0.31960034,0.0,0.0,0.0,0.14946432,0.12327425,0.0,0.34355128,0.2512088,8.787147e-12,0.03332076,0.14215711,7.438095e-17,0.12222379,0.25481334,0.29509038
0.0,0.28264707,0.0,0.0,0.0,0.0,0.23340045,0.021568604,0.25951442,0.0,0.2139137,0.258113,0.1343446,0.21437086,1.4555144e-09,0.14009425,0.106637225,0.0,0.13778438,0.0,1.6456221e-08,0.0,0.11781231,0.12685125,0.13836028,0.0,0.06471439,0.111191794,0.17229258,0.10059306,0.31044266,0.0,0.0,0.0,0.14959554,0.120431565,0.0,0.33771315,0.24914972,1.5997505e-12,0.034616843,0.1346667,5.748467e-18,0.1180547,0.24286388,0.29637963
0.0,0.2777887,0.0,0.0,0.0,0.0,0.23190336,0.019302374,0.25677815,0.0,0.20403771,0.26405445,0.12657364,0.21603389,3.82231e-10,0.13304718,0.10083028,0.0,0.13665214,0.0,5.4219527e-09,0.0,0.11658478,0.120791145,0.14563245,0.0,0.060494803,0.10720401,0.17438126,0.09704914,0.31419322,0.0,0.0,0.0,0.14545517,0.1221171,0.0,0.34341523,0.24800351,2.557347e-13,0.03156893,0.13565029,3.6366272e-19,0.11694642,0.25071722,0.29166594
0.0,0.27992827,0.0,0.0,0.0,0.0,0.22599146,0.018143872,0.25351286,0.0,0.20673308,0.25655276,0.13635765,0.2059562,9.072897e-11,0.13313416,0.10001821,0.0,0.13757616,0.0,1.6434722e-09,0.0,0.115838945,0.120932415,0.13771375,0.0,0.060603384,0.11075122,0.17244379,0.09766072,0.30671802,0.0,0.0,0.0,0.14946367,0.12099327,0.0,0.33814996,0.24754012,3.5524965e-14,0.033212785,0.13620357,1.8516186e-20,0.118050925,0.25086835,0.294558
0.0,0.27756968,0.0,0.0,0.0,0.0,0.22556633,0.017673291,0.24655724,0.0,0.20087267,0.265428,0.12926503,0.20359784,1.9312e-11,0.13943276,0.10090965,0.0,0.13795231,0.0,4.5533066e-10,0.0,0.116402276,0.12340801,0.13769071,0.0,0.06074958,0.10557162,0.171332,0.09910982,0.31221297,0.0,0.0,0.0,0.14577237,0.12518185,0.0,0.33316422,0.24155769,4.239881e-15,0.03189533,0.13623045,7.4479117e-22,0.12078458,0.24354959,0.29101032
0.0,0.27605253,0.0,0.0,0.0,0.0,0.2250409,0.016113928,0.24699038,0.0,0.2008744,0.25269392,0.12952645,0.2084245,3.654572e-12,0.13728245,0.095839195,0.0,0.1387841,0.0,1.1450305e-10,0.0,0.11762724,0.115072645,0.13586959,0.0,0.059312724,0.108004,0.1700075,0.09666651,0.31542617,0.0,0.0,0.0,0.14011644,0.12398062,0.0,0.32667825,0.24451184,4.2941635e-16,0.030780071,0.13797294,2.3187344e-23,0.11991476,0.23687017,0.2952095
0.0,0.2768979,0.0,0.0,0.0,0.0,0.22738014,0.014018024,0.2479932,0.0,0.1991234,0.2549858,0.13118094,0.20829308,6.0913785e-13,0.13048941,0.09908732,0.0,0.13719405,0.0,2.5938147e-11,0.0,0.114912406,0.123955585,0.13324898,0.0,0.057230283,0.10612125,0.17039374,0.098894835,0.3058683,0.0,0.0,0.0,0.14699998,0.11823201,0.0,0.3276138,0.24567927,3.6412047e-17,0.031580802,0.13704912,5.4622366e-25,0.11953192,0.23910691,0.2857067
0.0,0.27094442,0.0,0.0,0.0,0.0,0.22176574,0.012915653,0.25973725,0.0,0.19547138,0.2553702,0.12956972,0.21181148,8.85233e-14,0.13488612,0.09654662,0.0,0.1293306,0.0,5.2496e-12,0.0,0.10696044,0.11601402,0.13115007,0.0,0.06195261,0.10316065,0.16595232,0.097145505,0.30450398,0.0,0.0,0.0,0.15120196,0.12078332,0.0,0.33311352,0.24024095,2.5470837e-18,0.031841874,0.14059512,9.4951536e-27,0.11424808,0.24175313,0.27917472
0.0,0.27775863,0.0,0.0,0.0,0.0,0.22834896,0.012139468,0.2486719,0.0,0.19469674,0.2612577,0.12758824,0.20992455,1.1093386e-14,0.13738075,0.09853169,0.0,0.1348272,0.0,9.408191e-13,0.0,0.11107734,0.12644903,0.13113911,0.0,0.05587917,0.10260826,0.16660635,0.09758632,0.3055793,0.0,0.0,0.0,0.15042701,0.11400382,0.0,0.32910815,0.23329559,1.4462704e-19,0.030032953,0.13579354,1.1844788e-28,0.11913969,0.23823325,0.2828
0.0,0.2710323,0.0,0.0,0.0,0.0,0.22071376,0.011098385,0.25044778,0.0,0.19871582,0.25344238,0.12648733,0.21180938,1.1844248e-15,0.13485381,0.095984995,0.0,0.1333023,0.0,1.4786674e-13,0.0,0.10987812,0.1253521,0.13587183,0.0,0.061664943,0.10666917,0.16463377,0.09664496,0.29915592,0.0,0.0,0.0,0.14389671,0.11418093,0.0,0.32590717,0.23918088,6.5487114e-21,0.030528698,0.13551117,1.0278074e-30,0.11721192,0.23728347,0.2798256
0.0,0.26867005,0.0,0.0,0.0,0.0,0.22049472,0.0102446405,0.24550605,0.0,0.19809167,0.25655636,0.12846886,0.20726834,1.0633671e-16,0.13817725,0.09638448,0.0,0.13284959,0.0,2.0167197e-14,0.0,0.10915789,0.12152769,0.13360845,0.0,0.061246864,0.10334909,0.16581072,0.09570156,0.30384558,0.0,0.0,0.0,0.14285602,0.116442904,0.0,0.3223793,0.2356729,2.3188951e-22,0.03287008,0.1369833,5.990458e-33,0.113174595,0.2317326,0.2761623
0.0,0.26753846,0.0,0.0,0.0,0.0,0.22182098,0.008895636,0.24777862,0.0,0.19355081,0.25544068,0.12806283,0.20696975,7.91332e-18,0.13292879,0.09489738,0.0,0.13364074,0.0,2.3596657e-15,0.0,0.10950388,0.11992243,0.13244762,0.0,0.061236307,0.10586256,0.16354027,0.092171215,0.30389777,0.0,0.0,0.0,0.14227866,0.11513728,0.0,0.320559,0.23228694,6.2844947e-24,0.031900696,0.13330276,2.2543023e-35,0.11427062,0.23017839,0.2732878
0.0,0.26704058,0.0,0.0,0.0,0.0,0.21917059,0.007995808,0.24714999,0.0,0.19331133,0.25178167,0.12717253,0.20678799,4.805186e-19,0.13159987,0.096240744,0.0,0.13002974,0.0,2.3391326e-16,0.0,0.10544848,0.12214503,0.13361391,0.0,0.05647779,0.10719206,0.16519709,0.093091294,0.300463,0.0,0.0,0.0,0.14495027,0.113641806,0.0,0.3197649,0.23626332,1.2728364e-25,0.030555272,0.13576938,5.236646e-38,0.11646292,0.23217301,0.26855367
0.0,0.2630845,0.0,0.0,0.0,0.0,0.22026215,0.0072930343,0.24124365,0.0,0.19191866,0.25491264,0.12247808,0.20328808,2.3401967e-20,0.13388431,0.09560105,0.0,0.13164133,0.0,1.9378936e-17,0.0,0.10712988,0.122961506,0.1296346,0.0,0.054744262,0.10103076,0.16204037,0.09582728,0.29972473,0.0,0.0,0.0,0.14286417,0.11362477,0.0,0.3150544,0.23760338,1.8762695e-27,0.028886711,0.13287744,7.1319e-41,0.11860048,0.22879726,0.27393082
0.0,0.2687398,0.0,0.0,0.0,0.0,0.2183943,0.006506138,0.2457133,0.0,0.19342877,0.2517199,0.13070463,0.20507437,8.969259e-22,0.13781309,0.099401,0.0,0.13249302,0.0,1.3218819e-18,0.0,0.10733358,0.116726585,0.132818,0.0,0.058694564,0.10507876,0.1607947,0.08861454,0.29865158,0.0,0.0,0.0,0.141218,0.112728246,0.0,0.31704152,0.23082383,1.9544615e-29,0.028157966,0.1283998,5.3e-44,0.11415645,0.2282313,0.2692338
0.0,0.2559256,0.0,0.0,0.0,0.0,0.21313909,0.0056291902,0.23661168,0.0,0.18607484,0.2548662,0.1249303,0.20183164,2.6494316e-23,0.1348161,0.09350068,0.0,0.12962472,0.0,7.3036235e-20,0.0,0.103457876,0.1226975,0.13019608,0.0,0.05784255,0.10977316,0.15604483,0.092685424,0.29550985,0.0,0.0,0.0,0.14149289,0.11441198,0.0,0.31223062,0.2345018,1.3919525e-31,0.028385302,0.13362639,0.0,0.113082975,0.22704378,0.26469406
0.0,0.26037437,0.0,0.0,0.0,0.0,0.22104517,0.0047484394,0.2392313,0.0,0.18952379,0.25290474,0.124686204,0.19870827,5.8940827e-25,0.12993196,0.09590637,0.0,0.12981695,0.0,3.2104618e-21,0.0,0.10338936,0.12223245,0.129551,0.0,0.060806897,0.09962792,0.16096291,0.09078934,0.2929593,0.0,0.0,0.0,0.13890319,0.115059406,0.0,0.31236693,0.23037277,6.5303335e-34,0.02722952,0.13386485,0.0,0.11534379,0.22982854,0.26710102
0.0,0.2632578,0.0,0.0,0.0,0.0,0.21703881,0.004226823,0.23715195,0.0,0.18258816,0.24652869,0.12748648,0.2002972,9.6256245e-27,0.1337286,0.09447359,0.0,0.12970196,0.0,1.1007684e-22,0.0,0.10321662,0.121801384,0.13040768,0.0,0.057990108,0.101022266,0.15526947,0.0900833,0.28844425,0.0,0.0,0.0,0.13996966,0.114075325,0.0,0.31289664,0.22733371,1.934905e-36,0.025478192,0.13209613,0.0,0.11111298,0.22692235,0.26662096
0.0,0.2584637,0.0,0.0,0.0,0.0,0.21898636,0.0035699976,0.23371197,0.0,0.18436281,0.24735491,0.12407314,0.1992458,1.1215362e-28,0.13293593,0.0953545,0.0,0.12839821,0.0,2.8803881e-24,0.0,0.10189502,0.122704856,0.13272947,0.0,0.0586706,0.10799679,0.15955661,0.08931059,0.28872013,0.0,0.0,0.0,0.1351758,0.11396422,0.0,0.30696094,0.22887744,3.450658e-39,0.025491865,0.122108035,0.0,0.11806594,0.22290897,0.26889658
0.0,0.2605402,0.0,0.0,0.0,0.0,0.21747836,0.0030131424,0.2348214,0.0,0.18464892,0.24778399,0.12604436,0.19683306,9.030906e-31,0.13401061,0.093951665,0.0,0.12850638,0.0,5.614962e-26,0.0,0.10140326,0.120085225,0.13190679,0.0,0.054689225,0.10193282,0.15478419,0.08732998,0.28883785,0.0,0.0,0.0,0.13889547,0.115344726,0.0,0.30553108,0.22994593,3.505e-42,0.023876488,0.1244931,0.0,0.11734155,0.22478466,0.26592654
0.0,0.26090375,0.0,0.0,0.0,0.0,0.2191483,0.002507679,0.23213226,0.0,0.18081602,0.24503213,0.12784156,0.19081637,4.84875e-33,0.13288866,0.09457838,0.0,0.1273564,0.0,7.938454e-28,0.0,0.0992022,0.11617763,0.12596193,0.0,0.056647975,0.09928164,0.15166919,0.08908071,0.2827598,0.0,0.0,0.0,0.14049467,0.11298374,0.0,0.30490077,0.22963586,1e-45,0.023216443,0.12511802,0.0,0.114243776,0.22710264,0.25451237
0.0,0.26283944,0.0,0.0,0.0,0.0,0.21729192,0.0020929861,0.23046613,0.0,0.18644662,0.24404508,0.12258043,0.19203505,1.6669467e-35,0.13510333,0.09406691,0.0,0.12980346,0.0,7.900053e-30,0.0,0.1003458,0.12486158,0.12765124,0.0,0.056199625,0.098168015,0.16192108,0.09035213,0.2846519,0.0,0.0,0.0,0.13943724,0.11718052,0.0,0.29743108,0.21717173,0.0,0.025851015,0.12827109,0.0,0.11315776,0.2274426,0.2560917
0.0,0.26123264,0.0,0.0,0.0,0.0,0.22270344,0.0016689261,0.2253294,0.0,0.18022637,0.23968811,0.11985939,0.19412193,3.5041424e-38,0.13469245,0.09279955,0.0,0.12596741,0.0,5.3514756e-32,0.0,0.09676156,0.11268979,0.13255623,0.0,0.05090352,0.10361411,0.15315728,0.08603544,0.28313062,0.0,0.0,0.0,0.13810027,0.113967076,0.0,0.30059645,0.2250024,0.0,0.0227527,0.12101874,0.0,0.111539215,0.21915132,0.26081127
0.0,0.2595754,0.0,0.0,0.0,0.0,0.21154207,0.001354215,0.22678837,0.0,0.17822434,0.24489094,0.116781816,0.19520065,4.2717e-41,0.13689505,0.08869723,0.0,0.1280505,0.0,2.3761167e-34,0.0,0.09818461,0.116944894,0.1265193,0.0,0.05213194,0.096529745,0.15108563,0.08680765,0.28405893,0.0,0.0,0.0,0.13611673,0.11783094,0.0,0.30009362,0.21670353,0.0,0.019555,0.12186818,0.0,0.11240092,0.21914,0.25835338
0.0,0.2585799,0.0,0.0,0.0,0.0,0.21692239,0.0010276141,0.22589919,0.0,0.18214141,0.24729551,0.1238819,0.19329591,2.8e-44,0.13017537,0.09521636,0.0,0.12467428,0.0,6.625433e-37,0.0,0.09348006,0.11667933,0.12925437,0.0,0.05565335,0.09511144,0.14996754,0.08588658,0.28168526,0.0,0.0,0.0,0.14145413,0.11278893,0.0,0.29731953,0.221321,0.0,0.02112691,0.1232215,0.0,0.11249307,0.21456122,0.25296354
0.0,0.25414363,0.0,0.0,0.0,0.0,0.21103294,0.00080536737,0.22480296,0.0,0.18218048,0.23805268,0.1199739,0.19389199,0.0,0.13369249,0.09184132,0.0,0.12465625,0.0,1.104719e-39,0.0,0.093683645,0.11541618,0.13052295,0.0,0.055894773,0.09828856,0.14984149,0.08462851,0.27693582,0.0,0.0,0.0,0.13878883,0.11587547,0.0,0.2996134,0.22074524,0.0,0.02033273,0.121925764,0.0,0.11271482,0.21838874,0.250263
0.0,0.24988969,0.0,0.0,0.0,0.0,0.20847051,0.0006034154,0.22441353,0.0,0.18112479,0.22634564,0.11790426,0.19275607,0.0,0.13123736,0.08933827,0.0,0.1251712,0.0,1.041e-42,0.0,0.093320265,0.11833437,0.12464104,0.0,0.05297035,0.09615198,0.14710823,0.086108364,0.2821978,0.0,0.0,0.0,0.13392279,0.11271282,0.0,0.29851797,0.22344324,0.0,0.01881254,0.12202052,0.0,0.113739654,0.21388182,0.25567478
0.0,0.25917903,0.0,0.0,0.0,0.0,0.21181396,0.00044627918,0.23148946,0.0,0.17980757,0.23275119,0.11938158,0.18595731,0.0,0.13200259,0.08990108,0.0,0.12720922,0.0,0.0,0.0,0.095367804,0.11259068,0.1256928,0.0,0.053955015,0.09880572,0.13795361,0.08376144,0.27607504,0.0,0.0,0.0,0.13292499,0.11602299,0.0,0.29589614,0.22065036,0.0,0.018013084,0.11913719,0.0,0.11371674,0.21944305,0.25480863
0.0,0.25015596,0.0,0.0,0.0,0.0,0.20496015,0.00031847064,0.22371964,0.0,0.18346584,0.23329946,0.1222412,0.19158307,0.0,0.12660956,0.09040693,0.0,0.122759655,0.0,0.0,0.0,0.08908381,0.11691362,0.121909805,0.0,0.053416673,0.10180575,0.14529514,0.085570246,0.27665362,0.0,0.0,0.0,0.14159015,0.10748361,0.0,0.29068756,0.2222042,0.0,0.019494731,0.121498115,0.0,0.11813094,0.2201108,0.25492537
0.0,0.24571048,0.0,0.0,0.0,0.0,0.20731813,0.0002261187,0.22141786,0.0,0.17771094,0.2377767,0.1210198,0.19003275,0.0,0.1283755,0.08949807,0.0,0.12299832,0.0,0.0,0.0,0.08940381,0.11222804,0.12125461,0.0,0.05144639,0.097060375,0.14086866,0.0838868,0.2747563,0.0,0.0,0.0,0.138883,0.10961622,0.0,0.29328355,0.21475366,0.0,0.01766332,0.118629046,0.0,0.1105399,0.21216309,0.25692326
0.0,0.24419777,0.0,0.0,0.0,0.0,0.20925198,0.00015460986,0.22090548,0.0,0.18141425,0.23691621,0.12063998,0.18962304,0.0,0.12538749,0.09035793,0.0,0.12335618,0.0,0.0,0.0,0.08847585,0.111817874,0.11997973,0.0,0.051733166,0.092635095,0.14253989,0.08489605,0.272746,0.0,0.0,0.0,0.13475928,0.107821174,0.0,0.28939235,0.21887212,0.0,0.018039288,0.121067695,0.0,0.11658303,0.22050627,0.25348917
0.0,0.24648364,0.0,0.0,0.0,0.0,0.2068945,0.00010316685,0.21851,0.0,0.17977494,0.23485196,0.11843115,0.19099125,0.0,0.13203491,0.09203792,0.0,0.122640975,0.0,0.0,0.0,0.08755654,0.11512224,0.12036539,0.0,0.05413732,0.09799644,0.14098507,0.08127587,0.27216035,0.0,0.0,0.0,0.13380744,0.11231412,0.0,0.2886108,0.21596946,0.0,0.017439906,0.11996794,0.0,0.111812904,0.2126626,0.25586405
0.0,0.24121585,0.0,0.0,0.0,0.0,0.20378956,6.640113e-05,0.2223851,0.0,0.17468557,0.23123795,0.1196247,0.18864353,0.0,0.12967625,0.09000016,0.0,0.12292514,0.0,0.0,0.0,0.08787044,0.11002746,0.12109664,0.0,0.056367293,0.1004129,0.14313453,0.08270181,0.2679991,0.0,0.0,0.0,0.1298776,0.108804114,0.0,0.28709102,0.21642485,0.0,0.0171219,0.117470816,0.0,0.110986724,0.21462779,0.2508263
0.0,0.24372017,0.0,0.0,0.0,0.0,0.2134191,4.1378753e-05,0.21602383,0.0,0.17659742,0.23072669,0.120476246,0.18388097,0.0,0.1267882,0.08981138,0.0,0.12064103,0.0,0.0,0.0,0.08621718,0.10849045,0.12059831,0.0,0.049161483,0.094800524,0.14024922,0.08364119,0.26940212,0.0,0.0,0.0,0.12733713,0.108003825,0.0,0.28498122,0.21821788,0.0,0.013986371,0.11952257,0.0,0.109265074,0.21688285,0.2472665
0.0,0.24776664,0.0,0.0,0.0,0.0,0.20836428,2.4855233e-05,0.21689875,0.0,0.1779048,0.23452958,0.11785046,0.1860949,0.0,0.12897883,0.09073828,0.0,0.12147704,0.0,0.0,0.0,0.08506132,0.12050251,0.12165445,0.0,0.051999,0.09393816,0.14192972,0.07717601,0.26490414,0.0,0.0,0.0,0.1282536,0.10412756,0.0,0.28069308,0.21102946,0.0,0.014961969,0.11919183,0.0,0.11001253,0.2159111,0.25149876
0.0,0.24355541,0.0,0.0,0.0,0.0,0.2076553,1.4435739e-05,0.22165342,0.0,0.17274328,0.22663254,0.11856055,0.19015962,0.0,0.12407879,0.0877144,0.0,0.11850314,0.0,0.0,0.0,0.08335694,0.11491247,0.123355955,0.0,0.053905234,0.09492237,0.13982153,0.07782691,0.26442504,0.0,0.0,0.0,0.12884034,0.10831105,0.0,0.2838947,0.20958002,0.0,0.013844579,0.11642464,0.0,0.109182574,0.20803499,0.24560934
0.0,0.2425961,0.0,0.0,0.0,0.0,0.2052056,8.0378695e-06,0.21888381,0.0,0.17314659,0.23393202,0.11521474,0.18803217,0.0,0.12202959,0.08729084,0.0,0.119169354,0.0,0.0,0.0,0.083565444,0.11802415,0.120587155,0.0,0.053089764,0.09498002,0.13752313,0.07778582,0.2591874,0.0,0.0,0.0,0.12757728,0.10690652,0.0,0.2834213,0.20912987,0.0,0.014818014,0.11369679,0.0,0.10887485,0.20233656,0.24807
0.0,0.24840464,0.0,0.0,0.0,0.0,0.20824942,4.2885576e-06,0.21477553,0.0,0.17487635,0.22910386,0.11284942,0.18752272,0.0,0.123465836,0.0884022,0.0,0.11965107,0.0,0.0,0.0,0.08434217,0.110984154,0.115711965,0.0,0.048264526,0.099481314,0.13760439,0.07974541,0.25892863,0.0,0.0,0.0,0.13031997,0.10723773,0.0,0.27951255,0.20933777,0.0,0.011611565,0.113841034,0.0,0.11133696,0.20599198,0.24650541
