total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
141054.071,574.1,943.152,991.461,29510,67581,5116,1780,32014,3298,561,1152,6,937,0.207,0.476,0.036,0.012,0.225,0.023,0.004,0.008,0.0,0.006,140420.0,140879.0,140698.0,140126.239,33.61,0.04,137116.843,2387.23558,642.34318,229.8759,391.99604,20897.1,51.42,11.34,11.34,0.0,3677.6,2515.1,3677.6,3677.6,2646.1,12111.3,3677.6,2646.1,12111.3,181.0,181.0,181.0,0.0,0.0,0.0,1031.5,74.18,95.695457,20.172565,1.342892,54.85,54.929928,0.026567,0.057528,-934.93,-724.2239999999999,210.70600000000013,13462.93,5226.224,10518.706
136154.37,547.4,915.754,42.422,29415,64619,4587,1615,32030,3180,564,97,2,902,0.214,0.471,0.033,0.011,0.233,0.023,0.004,0.0,0.0,0.006,134913.0,135049.0,135685.0,135166.892,26.79,0.06,132255.312,5043.74295,623.29539,215.1218,385.58736,16301.76,79.01,3.48,3.48,0.0,3677.6,2515.1,3677.6,3677.6,2576.2,15489.4,3677.6,2576.2,15489.4,111.0,111.0,111.0,0.0,0.0,0.0,1101.4,49.5,62.744844,12.341606,0.903238,44.81,44.876658,0.023852,0.039473,-998.915,-1008.221,-9.30600000000004,13776.915,5928.221,10171.306
131024.474,525.6,1107.475,-13.146,28995,62892,1989,1553,32069,3032,554,14,0,1049,0.219,0.475,0.015,0.011,0.242,0.023,0.004,0.0,0.0,0.007,129118.0,129180.0,129800.1,129346.619,19.96,0.0,126638.049,2822.10065,536.23036,400.19343,206.38095,11846.57,0.0,0.0,0.04,0.0,3677.6,2515.1,3677.6,4297.1,2515.0,17183.4,4297.1,2515.0,17183.4,107.0,107.0,107.0,0.0,0.0,0.0,1782.1,41.25,48.508874,6.454129,0.804745,41.7,41.745288,0.013929,0.031359,-1685.424,-1723.013,-37.58899999999994,13019.424,4339.013,9840.911
123812.648,505.4,1273.976,-12.489,27609,58902,892,1549,32089,2913,551,14,0,1157,0.219,0.468,0.007,0.012,0.255,0.023,0.004,0.0,0.0,0.009,120204.0,120155.0,121406.9,120886.819,20.91,0.0,118293.988,2052.0972,526.30886,349.75419,245.92204,12113.17,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3174.5,18459.5,3677.6,3174.5,18459.5,144.0,144.0,144.0,0.0,0.0,0.0,503.1,33.75,38.23389,3.742524,0.741365,36.02,36.06103,0.016765,0.025931,-2929.9539999999997,-3031.518,-101.56399999999984,11467.954,4650.518,8727.564
115611.738,480.8,1406.256,-12.249,26339,55201,519,820,32112,2632,560,14,0,1321,0.22,0.461,0.004,0.006,0.268,0.022,0.004,0.0,0.0,0.011,111452.0,111240.0,113045.6,112649.989,28.58,1.8,110309.202,486.87086,540.50787,369.06908,242.87655,17495.09,2761.16,0.22,0.22,0.0,3677.6,2515.1,3677.6,3677.6,3174.5,20437.6,3677.6,3174.5,20437.6,144.0,144.0,144.0,0.0,0.0,0.0,503.1,31.01,34.113705,2.496368,0.607337,31.75,31.807438,0.034873,0.024232,-2968.519,-2956.057,12.461999999999987,10522.519,4212.057,8283.038
104522.317,411.4,3458.894,65.601,19128,50884,500,1503,32308,221,575,38,0,3459,0.176,0.468,0.004,0.013,0.297,0.002,0.005,0.0,0.0,0.031,98139.0,96047.0,99355.0,98934.816,37.12,1.41,96950.428,574.72029,558.80463,268.5964,356.89831,22328.89,2773.77,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3177.5,19122.1,3677.6,3177.5,19122.1,61.0,61.0,61.0,0.0,0.0,0.0,500.1,27.38,26.753719,-0.711593,0.085311,22.93,23.006904,0.059656,0.017247,-5594.149,-5476.557,117.59199999999998,10370.149,7150.557,6120.092
108926.638,443.4,3507.46,1196.025,20533,52104,513,1606,32310,242,565,909,0,3514,0.182,0.464,0.004,0.014,0.287,0.002,0.005,0.008,0.0,0.031,102488.0,101089.0,104109.8,103695.553,19.74,1.79,101547.215,1759.65504,555.00963,267.36631,348.61142,12112.5,2906.51,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2541.5,20273.7,3677.6,2541.5,20273.7,65.0,65.0,65.0,0.0,0.0,0.0,1136.1,29.05,29.560877,0.348887,0.16199,23.05,23.11187,0.041212,0.021491,-5233.5560000000005,-5268.817,-35.26099999999997,9655.556,7280.817,5927.261
114299.098,461.3,2859.622,3674.715,21440,53474,522,1876,32297,274,551,3298,0,2955,0.183,0.458,0.004,0.016,0.276,0.002,0.004,0.028,0.0,0.025,107811.0,106668.0,110003.2,109613.529,39.83,2.32,107342.585,1119.43871,541.02692,264.9316,329.75162,23716.16,3805.95,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2576.7,18901.1,3677.6,2576.7,18901.1,65.0,65.0,65.0,0.0,0.0,0.0,1100.9,29.37,29.791853,0.224451,0.197402,25.95,26.00137,0.02071,0.026493,-4692.639,-4719.138,-26.499000000000024,9348.639,7583.138,5818.499
120030.022,482.3,2456.731,5144.775,22523,55174,607,2221,32256,356,543,4722,0,2413,0.186,0.456,0.005,0.018,0.267,0.002,0.004,0.039,0.0,0.02,113903.0,112276.0,115944.9,115711.033,36.88,2.99,113282.541,10249.13337,550.29389,273.90999,338.8307,22937.93,3838.72,0.0,0.04,0.0,3677.6,2515.1,3677.6,4852.9,2515.0,19741.9,4852.9,2515.0,19741.9,65.0,65.0,65.0,0.0,0.0,0.0,2337.9,34.08,35.277942,0.832659,0.365284,35.44,35.482161,0.004323,0.037838,-4321.505999999999,-4375.766,-54.25999999999999,9345.506,7705.766,6274.26
125260.9,512.7,2564.508,6209.734,23162,56962,584,2396,32228,921,540,5746,0,2517,0.185,0.455,0.004,0.019,0.257,0.007,0.004,0.045,0.0,0.02,121264.0,118929.0,122664.9,122227.734,45.9,3.71,119632.508,21876.63548,554.49291,217.22414,367.0919,26603.15,3513.12,0.0,0.04,0.0,3677.6,2515.1,3677.6,4853.0,2515.1,18190.4,4853.0,2515.1,18190.4,47.0,47.0,47.0,0.0,0.0,0.0,2337.9,34.65,38.118423,3.104742,0.363681,38.82,38.9615,0.103077,0.043423,-3031.549,-3154.7740000000003,-123.22499999999992,9453.549,6916.774,6557.225
130606.251,535.4,2643.504,6705.922,23665,59299,669,2904,32212,1510,550,6324,0,2660,0.182,0.456,0.005,0.022,0.248,0.011,0.004,0.048,0.0,0.02,126994.0,124850.0,128615.4,128273.685,78.24,0.23,125541.617,66216.71606,583.99432,231.76403,381.65289,48419.6,366.73,0.0,0.04,0.0,3677.6,2515.1,3677.6,4842.5,2515.0,17160.6,4842.5,2515.0,17160.6,47.0,47.0,47.0,0.0,0.0,0.0,2327.5,42.22,54.306039,11.653027,0.433012,61.02,61.16205,0.076143,0.065074,-2382.215,-2395.087,-12.872000000000073,10062.439,6295.0869999999995,8386.872
136101.521,576.6,2796.934,6408.94,25321,61130,2235,2967,32168,1618,565,6080,0,2742,0.187,0.453,0.016,0.022,0.238,0.012,0.004,0.045,0.0,0.02,133040.0,130054.0,134174.1,133792.153,83.02,0.43,130854.057,873.78649,627.21492,200.89044,426.32447,52678.52,499.15,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2646.1,15944.5,3677.6,2646.1,15944.5,10.0,10.0,10.0,0.0,0.0,0.0,1031.5,45.66,53.941956,7.737236,0.544721,54.32,54.536144,0.153233,0.059578,-2313.7349999999997,-2263.766,49.96900000000005,11733.017,6087.766,10174.031
139226.228,627.3,2778.261,6296.362,26195,61711,4705,3058,32133,1324,569,5929,0,2853,0.189,0.445,0.034,0.022,0.232,0.009,0.004,0.042,0.0,0.02,136692.0,134344.0,138541.1,137967.735,252.94,0.0,134819.678,5484.61429,646.26831,301.65688,325.07224,159840.62,0.0,1.89,1.89,0.0,3677.6,2515.1,3677.6,3677.6,2646.1,16279.7,3677.6,2646.1,16279.7,10.0,10.0,10.0,0.0,0.0,0.0,1031.5,55.11,67.833965,12.051404,0.67256,125.65,126.736288,0.9482,0.137254,-1259.2390000000005,-1251.271,7.967999999999961,13392.147,5256.115,12604.032
140799.512,621.3,2752.236,5736.612,26438,63358,4941,3220,32123,1575,554,5386,2,2711,0.188,0.451,0.035,0.023,0.229,0.011,0.004,0.038,0.0,0.019,138957.0,136461.0,140557.3,140072.307,10.05,0.0,136912.98,443.97983,419.36229,289.68233,116.69265,4126.93,0.0,6.9,6.9,0.0,3677.6,2515.1,3677.6,3677.6,3231.1,14434.3,3677.6,3231.1,14434.3,79.0,79.0,79.0,0.0,0.0,0.0,446.5,65.73,82.676242,16.097469,0.848774,153.71,155.08479,1.201099,0.178691,-728.2730000000001,-645.799,82.47400000000005,13907.105,5475.579,12613.526
140621.926,588.3,3267.604,5019.953,25908,64065,5233,3169,32164,1632,565,4803,3,3072,0.184,0.455,0.037,0.022,0.228,0.011,0.004,0.034,0.0,0.021,139780.0,137408.0,139941.5,139376.641,3.46,0.0,136298.55,94.48982,431.55441,285.08697,135.11768,1434.51,0.0,7.01,7.01,0.0,3677.6,2515.1,3677.6,3677.6,3231.1,14066.1,3677.6,3231.1,14066.1,79.0,79.0,79.0,0.0,0.0,0.0,446.5,72.04,91.883222,18.912706,0.930517,59.37,59.878858,0.4478,0.065225,-1237.5029999999997,-1030.191,207.312,14843.121,6972.433,12869.688
138409.854,574.5,4020.602,4516.697,24415,63322,5331,2929,32176,1681,576,4249,4,3938,0.176,0.456,0.038,0.021,0.232,0.012,0.004,0.03,0.0,0.028,139729.0,137451.0,137665.8,137148.533,6.06,0.0,134162.5,36.8429,431.40217,286.5919,132.18217,2596.42,0.0,9.18,9.18,0.0,3677.6,2515.1,3677.6,3677.6,3231.1,13983.2,3677.6,3231.1,13983.2,79.0,79.0,79.0,0.0,0.0,0.0,446.5,81.82,107.449836,24.489651,1.140184,58.0,58.512054,0.453688,0.060866,-1257.6870000000004,-1229.126,28.56099999999992,14813.277,8004.838,12558.439
135883.56,563.4,3954.367,3360.768,23504,62167,5592,2946,32240,1667,581,3557,4,3995,0.172,0.456,0.041,0.021,0.236,0.012,0.004,0.026,0.0,0.029,138560.0,136303.0,134931.9,134330.601,1.59,0.0,131415.302,4.28777,426.72978,285.80051,128.18125,640.46,0.0,8.29,8.29,0.0,3677.6,2515.1,3677.6,3677.6,3231.1,14149.2,3677.6,3231.1,14149.2,79.0,79.0,79.0,0.0,0.0,0.0,446.5,76.13,103.622942,26.562354,0.930588,56.51,57.104089,0.533574,0.060515,-1562.1999999999998,-1522.44,39.75999999999999,14152.91,7678.67,12086.24
132820.974,550.9,3783.982,1923.602,24203,61078,5110,2951,32287,1500,577,2224,4,3812,0.181,0.456,0.038,0.022,0.241,0.011,0.004,0.016,0.0,0.028,133641.0,135466.0,130847.3,130264.031,22.36,0.0,127512.905,24912.84174,641.46481,289.85747,330.47758,13950.37,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2629.0,11983.1,3677.6,2629.0,11983.1,93.0,93.0,93.0,0.0,0.0,0.0,1048.6,59.57,81.089003,20.742495,0.776509,41.33,41.679074,0.306698,0.044042,-2539.33,-2471.217,68.11300000000006,13815.596,7021.709,11554.113
129800.661,536.0,3394.69,504.183,24655,60268,4425,2717,32311,1374,565,690,0,3437,0.189,0.462,0.033,0.02,0.247,0.01,0.004,0.005,0.0,0.026,129506.0,130996.0,126395.8,125817.592,8.36,0.0,123141.945,60.74247,646.68877,294.9178,330.63391,5231.95,0.0,1.1,1.1,0.0,3677.6,2515.1,3677.6,3677.6,2628.5,15857.5,3677.6,2628.5,15857.5,72.0,72.0,72.0,0.0,0.0,0.0,1049.1,44.93,59.899825,14.377283,0.592542,37.66,37.948911,0.251987,0.039424,-3996.686,-3929.258,67.428,14186.686,8063.258,12536.572
126886.668,555.1,3920.772,10.015,24256,59547,3202,2729,32349,1223,549,42,0,3789,0.19,0.466,0.025,0.021,0.253,0.009,0.004,0.0,0.0,0.029,125246.0,126519.0,122195.5,121634.954,6.07,0.0,119040.94,1718.41593,634.86332,231.72855,379.55055,3714.85,0.0,2.1,2.1,0.0,3677.6,2515.1,3677.6,3677.6,2646.1,15930.2,3677.6,2646.1,15930.2,112.0,112.0,112.0,0.0,0.0,0.0,1031.5,41.56,51.868828,9.769239,0.53959,30.07,30.197909,0.097298,0.028111,-5240.308,-5106.463,133.84500000000003,14322.308,7878.463,13036.155
121794.249,526.1,3383.628,-11.196,23324,57912,1588,2694,32381,1148,556,14,0,3493,0.189,0.47,0.012,0.021,0.263,0.009,0.004,0.0,0.0,0.028,119809.0,121087.0,116966.5,116394.368,10.43,1.7,113915.892,111.62661,539.91645,277.12534,310.0021,6112.26,2344.39,0.0,0.04,0.0,3677.6,2515.1,3677.6,4860.1,2515.0,17842.4,4860.1,2515.0,17842.4,38.0,38.0,38.0,0.0,0.0,0.0,2345.1,36.82,42.578794,5.344472,0.414322,28.52,28.592919,0.048862,0.020724,-5416.184,-5434.516,-18.33199999999988,13440.184,8378.516,12511.668
114078.585,489.8,2908.598,-10.831,22062,55108,752,2006,32393,733,560,14,0,2927,0.189,0.472,0.006,0.017,0.278,0.006,0.004,0.0,0.0,0.025,112859.0,113136.0,109629.9,109041.798,18.35,1.93,106788.06,2147.42821,556.87582,294.88459,314.13016,11125.87,2913.12,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2627.7,17837.9,3677.6,2627.7,17837.9,38.0,38.0,38.0,0.0,0.0,0.0,1049.9,28.45,31.600142,2.846578,0.303563,22.08,22.093225,0.000306,0.017086,-5038.644,-4907.129,131.515,12540.644,7293.129,10867.515
106405.848,461.9,2721.967,-10.462,20332,51199,622,1586,32411,389,572,14,0,2704,0.185,0.466,0.005,0.014,0.295,0.003,0.005,0.0,0.0,0.024,105106.0,104898.0,102258.5,101584.943,16.48,0.01,99521.045,710.1962,527.29208,297.89938,293.01454,9739.3,64.43,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3177.5,18947.8,3677.6,3177.5,18947.8,38.0,38.0,38.0,0.0,0.0,0.0,500.1,24.57,26.302287,1.486085,0.246202,19.42,19.4388,0.00221,0.014923,-4823.576,-4629.471,194.105,11543.576,6323.971,8399.105
97632.443,430.9,2290.3,13.523,17779,45350,678,997,32531,223,586,19,0,2291,0.177,0.451,0.006,0.009,0.323,0.002,0.005,0.0,0.0,0.022,92499.0,92805.0,92687.0,92074.149,25.46,0.02,90198.434,2933.4102,524.23971,363.27137,236.95741,15197.93,22.43,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3182.2,18334.0,3677.6,3182.2,18334.0,62.0,62.0,62.0,0.0,0.0,0.0,495.4,24.88,24.933171,-0.133504,0.186675,23.85,23.898615,0.03143,0.018852,-5566.969,-5450.762,116.207,10164.969,6588.762,6518.707
100987.746,469.0,2351.92,400.328,18663,47698,681,1086,32542,222,581,284,0,2328,0.179,0.458,0.006,0.01,0.312,0.002,0.005,0.002,0.0,0.022,97389.0,97079.0,96402.7,95848.156,22.7,0.22,93812.224,375.40617,546.17672,335.00858,289.82285,14349.67,389.57,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3134.2,18315.9,3677.6,3134.2,18315.9,62.0,62.0,62.0,0.0,0.0,0.0,543.4,23.61,24.093563,0.263533,0.22003,20.51,20.549181,0.023267,0.020082,-5150.575,-5247.104,-96.529,11292.575,6611.104,7681.471
103821.362,477.3,1976.962,1222.672,18976,49173,726,1221,32553,221,580,1016,0,2040,0.178,0.461,0.006,0.011,0.305,0.002,0.005,0.009,0.0,0.019,101731.0,100812.0,100304.7,99809.305,19.85,0.07,97703.97,725.27511,510.86202,324.71817,259.37797,11644.24,101.09,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2549.2,18005.5,3677.6,2549.2,18005.5,62.0,62.0,62.0,0.0,0.0,0.0,1128.4,26.2,26.422534,-0.057202,0.279736,21.89,21.923552,0.008141,0.023745,-4019.423,-4107.144,-87.721,11239.423,6347.144,8208.279
107223.538,469.1,1697.91,2391.999,19011,50437,761,1477,32549,220,585,1963,0,1671,0.174,0.464,0.007,0.013,0.299,0.002,0.005,0.018,0.0,0.015,105359.0,104003.0,103757.9,103243.703,11.2,0.06,101153.856,384.62918,504.50542,306.3164,270.47736,6499.27,89.99,0.0,0.04,0.0,3677.6,2515.1,3677.6,4939.4,2515.0,19129.2,4939.4,2515.0,19129.2,62.0,62.0,62.0,0.0,0.0,0.0,2424.4,28.7,29.472058,0.341943,0.430115,24.03,24.062768,0.009911,0.026191,-3988.257,-3990.663,-2.405999999999949,10430.257,5992.6630000000005,7997.594
110659.495,464.7,1704.785,3396.242,18965,51298,704,1700,32545,368,579,2873,0,1693,0.171,0.463,0.006,0.015,0.293,0.003,0.005,0.025,0.0,0.015,107497.0,108653.0,107484.5,107007.065,19.71,0.28,104889.36,472.95613,536.88671,298.46043,315.30355,12109.99,474.02,0.0,1.88,0.0,3677.6,2515.1,3677.6,4939.4,2515.0,19368.0,4939.4,2515.0,19368.0,44.0,44.0,44.0,0.0,0.0,0.0,2424.4,29.56,30.457451,0.471988,0.425463,26.22,26.247577,0.000687,0.025223,-3664.0,-3661.865,2.134999999999991,10012.0,5511.865,8025.135
114222.081,481.2,1792.913,4012.635,19768,52479,995,1884,32536,477,589,3448,0,1757,0.173,0.46,0.008,0.016,0.285,0.004,0.005,0.03,0.0,0.015,111054.0,111765.0,111460.8,111040.645,38.35,0.25,108846.196,662.14635,522.77359,297.40475,297.45904,22746.75,374.33,0.0,1.69,0.0,3677.6,2515.1,3677.6,4939.5,2515.1,18782.9,4939.5,2515.1,18782.9,44.0,44.0,44.0,0.0,0.0,0.0,2424.4,32.02,33.475013,1.010104,0.444909,28.41,28.441957,0.003556,0.029234,-3192.915,-3205.797,-12.882000000000062,9112.915,5391.797,7688.882
117358.472,499.0,2000.015,4587.639,19742,52315,2085,2445,32511,912,595,4137,0,1954,0.169,0.448,0.017,0.021,0.278,0.007,0.005,0.035,0.0,0.016,113994.0,114579.0,115215.2,114778.354,6.03,0.0,112524.775,351.64572,647.03786,257.43999,373.26011,3755.1,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2549.2,16399.3,3677.6,2549.2,16399.3,44.0,44.0,44.0,0.0,0.0,0.0,1128.4,32.12,34.916544,2.395432,0.401112,24.02,24.0549,0.011962,0.024604,-2589.501,-2487.598,101.90300000000002,8597.501,4877.598,7548.097
120540.88,463.0,1982.476,4808.742,19822,52702,4374,2522,32521,982,586,4418,0,1990,0.165,0.439,0.036,0.021,0.271,0.008,0.004,0.036,0.0,0.016,116590.0,117149.0,117823.0,117367.288,46.23,0.0,115055.558,1.75512,664.05808,274.5704,370.66817,29800.1,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2544.8,16412.4,3677.6,2544.8,16412.4,44.0,44.0,44.0,0.0,0.0,0.0,1132.8,34.34,38.485621,3.704262,0.44136,58.12,58.171132,-0.007225,0.055857,-3181.223,-3297.808,-116.58500000000004,8081.223,5109.808,8183.415
122623.101,492.5,1997.188,4644.57,21571,52952,4540,2606,32507,983,586,4347,0,1984,0.176,0.433,0.037,0.021,0.266,0.008,0.004,0.035,0.0,0.016,118295.0,118572.0,119847.1,119383.62,129.23,0.0,116967.342,1277.45728,427.47311,254.6384,172.83471,54322.09,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2580.0,16378.3,3677.6,2580.0,16378.3,62.0,62.0,62.0,0.0,0.0,0.0,1097.6,34.44,38.23843,3.280825,0.517605,113.41,113.875782,0.351513,0.115936,-3247.082,-3258.568,-11.485999999999876,9085.082,4970.568,9365.486
122894.115,513.4,1807.331,3888.069,22903,52543,5217,2492,32513,921,578,3538,8,1841,0.186,0.428,0.042,0.02,0.265,0.007,0.004,0.028,0.0,0.015,119136.0,119370.0,120521.5,120097.501,64.78,0.0,117638.268,192.61576,428.63723,258.48502,155.72296,27715.61,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2597.1,16323.1,3677.6,2597.1,16323.1,113.0,113.0,113.0,0.0,0.0,0.0,1080.5,37.55,42.120818,4.0261,0.544717,70.72,70.972519,0.176869,0.074817,-2805.421,-2886.544,-81.12300000000005,10427.421,4518.544,10249.123
122609.483,510.7,1587.766,3593.113,23380,51929,5674,2447,32522,1035,581,3216,5,1573,0.191,0.424,0.046,0.02,0.265,0.008,0.004,0.026,0.0,0.012,119551.0,119945.0,120954.9,120472.452,44.14,0.0,117963.018,1694.17876,382.82282,266.28241,116.54041,16849.25,0.0,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2614.7,16142.2,3677.6,2614.7,16142.2,113.0,113.0,113.0,0.0,0.0,0.0,1062.9,40.09,45.123309,4.510054,0.523256,44.67,44.873824,0.155164,0.045327,-2145.633,-2157.182,-11.548999999999978,11227.031,4227.482,10825.549
122652.14,482.0,1613.266,3076.197,23398,52070,5662,2234,32526,1454,583,2928,4,1596,0.191,0.425,0.046,0.018,0.265,0.011,0.004,0.023,0.0,0.013,119319.0,119785.0,120489.9,119966.666,73.43,0.33,117587.594,26513.51785,385.10235,235.09938,149.30106,27562.47,239.15,1.38,1.38,0.0,3677.6,2515.1,3677.6,3677.6,2628.5,16001.1,3677.6,2628.5,16001.1,113.0,113.0,113.0,0.0,0.0,0.0,1049.1,40.68,45.921036,4.845431,0.395605,71.24,71.52317,0.214586,0.072751,-2689.223,-2650.772,38.45100000000002,11853.223,4448.09,11443.451
121920.388,455.0,1544.718,2557.319,23549,52475,5435,2037,32530,1461,584,2383,4,1528,0.193,0.43,0.044,0.016,0.266,0.012,0.004,0.019,0.0,0.012,119156.0,117600.0,118387.4,117800.049,18.37,0.07,115459.281,119.64025,622.36387,199.49688,422.86698,11457.87,85.57,0.36,0.36,0.0,3677.6,2515.1,3677.6,3677.6,2558.6,16479.1,3677.6,2558.6,16479.1,92.0,92.0,92.0,0.0,0.0,0.0,1119.0,35.92,40.282606,4.081212,0.281393,34.65,34.716978,0.034016,0.032128,-4127.293000000001,-4167.895,-40.60200000000009,12483.293,5693.895,11855.898
119699.869,438.8,1380.569,921.472,23804,52580,4920,2055,32516,1464,575,1031,7,1381,0.197,0.437,0.04,0.017,0.27,0.012,0.004,0.008,0.0,0.011,115860.0,114412.0,115333.4,114725.668,30.34,0.07,112480.405,20270.16045,620.5426,203.82169,391.19161,18006.41,92.3,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2541.5,16419.1,3677.6,2541.5,16419.1,132.0,132.0,132.0,0.0,0.0,0.0,1136.1,34.6,37.984483,3.16727,0.217213,44.79,44.893954,0.065626,0.042495,-4982.262,-4931.751,50.51099999999997,12688.262,6731.751,11943.511
118004.407,456.1,1411.397,53.353,24467,53133,2923,2080,32500,1472,587,119,9,1361,0.206,0.447,0.024,0.017,0.273,0.012,0.004,0.001,0.0,0.011,112071.0,110922.0,112738.1,112087.414,108.81,4.49,109880.597,4157.73303,647.04949,212.81681,411.99915,66390.94,6981.72,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,2541.5,16899.6,3677.6,2541.5,16899.6,102.0,102.0,102.0,0.0,0.0,0.0,1136.1,35.29,37.297942,1.826626,0.181316,97.18,97.427797,0.170754,0.079542,-5926.9130000000005,-5971.0830000000005,-44.16999999999996,13748.913,7593.083,12000.33
114313.569,442.7,1643.459,-10.756,24355,51803,1672,1530,32506,1470,603,19,0,1585,0.21,0.448,0.014,0.013,0.281,0.012,0.005,0.0,0.0,0.013,107927.0,106887.0,109128.6,108455.805,64.74,0.21,106378.909,2159.93989,527.55893,320.5772,282.97872,39324.91,367.35,0.0,1.57,0.0,3677.6,2515.1,3677.6,4947.2,2515.1,18837.7,4947.2,2515.1,18837.7,76.0,76.0,76.0,0.0,0.0,0.0,2432.1,31.6,32.885103,0.934832,0.350271,33.37,33.440983,0.047149,0.023834,-5866.445,-5781.682,84.76299999999992,13750.445,7425.682,12007.263
107717.961,425.3,1728.701,-10.076,22490,49082,1055,1443,32532,1278,602,18,0,1709,0.204,0.445,0.009,0.013,0.295,0.011,0.005,0.0,0.0,0.015,101400.0,100388.0,103028.9,102412.615,47.87,1.45,100329.706,3160.02877,549.39472,309.77628,319.36475,29840.64,2917.79,0.0,0.04,0.0,3677.6,2515.1,3677.6,4314.2,2515.1,18884.0,4314.2,2515.1,18884.0,76.0,76.0,76.0,0.0,0.0,0.0,1799.1,24.34,25.024964,0.450581,0.234383,27.16,27.211015,0.029198,0.019318,-5313.581,-5298.558,15.023000000000138,11537.581,7022.558,10747.023
100359.872,414.6,1871.208,-10.054,19479,46470,1002,1444,32569,893,595,14,0,1816,0.186,0.445,0.009,0.013,0.312,0.008,0.005,0.0,0.0,0.017,94385.0,93262.0,96494.5,95905.343,22.47,0.26,94024.141,2108.52582,545.63541,316.70725,308.72849,14046.3,361.37,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3174.5,18440.2,3677.6,3174.5,18440.2,76.0,76.0,76.0,0.0,0.0,0.0,503.1,21.39,21.913463,0.355509,0.167954,20.87,20.909505,0.023775,0.014896,-4462.221,-4321.255999999999,140.96500000000003,9422.221,5419.255999999999,7626.465
92538.14,436.3,1195.556,2.138,16661,43234,922,1094,32642,213,612,15,0,1184,0.172,0.447,0.009,0.011,0.338,0.002,0.006,0.0,0.0,0.012,88783.0,87326.0,89199.1,88648.96,32.07,1.95,86777.411,7551.93163,530.39705,318.25176,291.34837,19604.75,2942.73,0.04,0.04,0.0,3677.6,2515.1,3677.6,3677.6,3183.3,18551.5,3677.6,3183.3,18551.5,40.0,40.0,40.0,0.0,0.0,0.0,494.3,24.71,25.734259,0.837802,0.186458,31.22,31.284758,0.041565,0.024026,-3896.929,-3825.829,71.10000000000002,10034.929,5473.829,7378.9
