wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,gross_sched_interchange_mw,gross_inadv_interchange_mw
-1.0119646,-1.0671635,-1.2772169,1.5253888,-0.9306057,0.83168966,-1.2565413,-1.243783,-1.3499441,-1.1539006,-1.0069789,0.6944435,-1.1958702,1.4295638,-0.869229,-1.3331255,-1.2922611,-1.4038193,-1.1817236,-1.0410734,-0.9447949,-1.2358171,1.3812956,-0.8014047,1.2871392,-0.8080803,-1.0918611,1.3892486,-1.4000812,1.6509787,1.7090524,1.7648576,2.1045115,1.9304157,-1.1510355,-1.3200144,-1.3183259,-1.23712
-1.0270894,-1.0824481,-1.2872077,1.5304663,-0.9443813,0.8728149,-1.2738694,-1.2596567,-1.3621768,-1.1778287,-1.0243464,0.72142565,-1.2032675,1.4362147,-0.8932651,-1.3439976,-1.2953873,-1.4048501,-1.1964791,-1.060989,-0.9648284,-1.2502524,1.4038395,-0.8321222,1.3032665,-0.8335377,-1.1153035,1.3975345,-1.4127991,1.693119,1.7360705,1.7879552,2.1157298,1.9348269,-1.159609,-1.3348643,-1.3313305,-1.2513546
-1.0386244,-1.0926428,-1.2974424,1.5592382,-0.9508734,0.9056336,-1.3236483,-1.2697512,-1.3744498,-1.191421,-1.0257839,0.7379442,-1.2165035,1.4446955,-0.9144139,-1.348915,-1.30328,-1.4129146,-1.2129443,-1.0920168,-0.9793457,-1.2646565,1.4300467,-0.85621893,1.3087125,-0.8526272,-1.1248758,1.4190959,-1.4241399,1.7190498,1.7385687,1.8132224,2.116219,1.9499328,-1.1670718,-1.3495793,-1.3443403,-1.2391542
-1.0487847,-1.1101218,-1.3116611,1.5720948,-0.96033406,0.94835913,-1.3339311,-1.2543678,-1.386754,-1.2050524,-1.0453439,0.7670583,-1.2340231,1.4576261,-0.9181894,-1.3601829,-1.3112873,-1.4242929,-1.229248,-1.1038029,-1.0072407,-1.2676417,1.4434687,-0.8719056,1.3100084,-0.8760772,-1.1357818,1.4378229,-1.4354162,1.7538272,1.7510711,1.8243763,2.1475863,1.9657179,-1.1815566,-1.364159,-1.3573501,-1.2502809
-1.0586312,-1.1200148,-1.3140814,1.5786549,-0.97456676,0.977613,-1.3417327,-1.2661552,-1.3990804,-1.2187401,-1.0663174,0.7953746,-1.2537436,1.4680597,-0.923532,-1.371549,-1.3195202,-1.4350227,-1.2482907,-1.1131562,-1.0261958,-1.3017628,1.4591366,-0.90257984,1.3171816,-0.8963445,-1.1465163,1.4451567,-1.4633135,1.7694471,1.7577913,1.8318228,2.1626236,1.9749596,-1.1927953,-1.378603,-1.3703579,-1.2625409
-1.0779735,-1.1341546,-1.3243542,1.6007375,-0.9712802,1.0048869,-1.36345,-1.2752428,-1.4114178,-1.2313907,-1.0837436,0.825766,-1.2678697,1.491237,-0.9486483,-1.3830013,-1.3401477,-1.4458421,-1.2750449,-1.1270765,-1.0465373,-1.3058745,1.4816434,-0.9234797,1.3318404,-0.9238218,-1.1620109,1.4662454,-1.4608268,1.7907577,1.7752478,1.8334768,2.1626236,1.9749442,-1.2042168,-1.4102305,-1.3833472,-1.2752337
-1.101242,-1.1588955,-1.3210412,1.606145,-0.97664493,1.0398498,-1.3702415,-1.2766563,-1.4182124,-1.24483,-1.098531,0.85562736,-1.2819715,1.5111912,-0.9727378,-1.3945296,-1.3475673,-1.4727416,-1.2892791,-1.1353126,-1.0690998,-1.3148862,1.5219072,-0.93212205,1.3541492,-0.93350136,-1.1819432,1.4803704,-1.4693351,1.796718,1.7783574,1.8439682,2.1626236,1.9988393,-1.2111937,-1.4270233,-1.3963144,-1.2866368
-1.1125048,-1.1710919,-1.3314661,1.6091425,-0.9845787,1.0811819,-1.3888551,-1.2859043,-1.4555253,-1.2586504,-1.1082846,0.86885226,-1.2960405,1.5233524,-0.97168535,-1.4061226,-1.3552114,-1.4810742,-1.3028604,-1.1496474,-1.0864882,-1.3340634,1.5488597,-0.9492303,1.3648046,-0.9499938,-1.2026674,1.4851785,-1.4761456,1.8001052,1.7793889,1.8775179,2.1626236,2.0333276,-1.2247039,-1.4100603,-1.3833791,-1.3060983
-1.1261507,-1.1867605,-1.3568192,1.6122915,-0.9991374,1.098314,-1.3905003,-1.2953604,-1.4619476,-1.272467,-1.1277331,0.9111996,-1.3100685,1.5478644,-0.9846981,-1.4177712,-1.3792262,-1.4952338,-1.316431,-1.1655192,-1.0987843,-1.3402795,1.5619311,-0.97239035,1.3808845,-0.9732063,-1.2118626,1.4820132,-1.4843354,1.8315647,1.7824712,1.8845387,2.1626236,2.0450175,-1.236826,-1.4196707,-1.3935874,-1.3169224
-1.1377038,-1.2009567,-1.3782792,1.6167017,-1.0065731,1.1273861,-1.3963779,-1.3050154,-1.4678823,-1.2888824,-1.1397922,0.94288254,-1.3240473,1.55672,-0.98946816,-1.4294665,-1.3859526,-1.5034733,-1.3299828,-1.1869878,-1.1207072,-1.3542492,1.5663385,-0.98236483,1.4140244,-0.9893594,-1.2212857,1.49876,-1.4936311,1.8498079,1.8028382,1.8979179,2.1626236,2.060789,-1.2474716,-1.4261556,-1.4210045,-1.327884
-1.1505399,-1.2259687,-1.3865657,1.602177,-1.0211887,1.1402612,-1.4032191,-1.3273451,-1.4740288,-1.3024468,-1.1562569,0.9657286,-1.3296608,1.5635105,-1.0024016,-1.4411979,-1.3929546,-1.5162578,-1.3435055,-1.2056724,-1.1376364,-1.3545562,1.5711702,-0.99025095,1.4192294,-1.0048513,-1.2309351,1.5086825,-1.5030615,1.845984,1.8217243,1.9036738,2.1675558,2.0759857,-1.2474751,-1.4278772,-1.4289883,-1.3389734
-1.1635132,-1.2379144,-1.3948401,1.6019512,-1.022495,1.1663706,-1.4179181,-1.3357972,-1.4803854,-1.333457,-1.1945317,1.0054961,-1.3301556,1.5764557,-1.0177307,-1.452957,-1.4001803,-1.5246464,-1.3685349,-1.2190462,-1.1544237,-1.3581665,1.5923091,-1.0045224,1.4168016,-1.0372994,-1.2408018,1.5320985,-1.5126173,1.85723,1.8379923,1.9141382,2.1786354,2.0791698,-1.2465948,-1.4346813,-1.4370497,-1.35018
-1.1592121,-1.2489573,-1.4033128,1.6116279,-1.0343014,1.2112833,-1.4288476,-1.34446,-1.4869502,-1.3446413,-1.2066422,1.0309752,-1.3479612,1.582471,-1.0312096,-1.4647367,-1.4076215,-1.5330666,-1.3890656,-1.230495,-1.170434,-1.3673342,1.6005276,-1.0162472,1.4326,-1.0518996,-1.2529589,1.5307736,-1.5222895,1.8766088,1.8382912,1.9265236,2.1903467,2.0937104,-1.2575732,-1.4540646,-1.4453031,-1.3614918
-1.1804584,-1.2601626,-1.4119763,1.6256101,-1.0406129,1.250016,-1.4427555,-1.3533267,-1.4937205,-1.3545597,-1.2139723,1.0628965,-1.3345171,1.6061609,-1.0497369,-1.4765296,-1.4138974,-1.541642,-1.3991125,-1.2424558,-1.186959,-1.370289,1.6090395,-1.0335157,1.4664981,-1.074507,-1.2631011,1.5430658,-1.5320693,1.8860345,1.8536695,1.9590688,2.1972084,2.108602,-1.2776816,-1.4764259,-1.453741,-1.3748224
-1.1946129,-1.275333,-1.4208227,1.6321748,-1.0549625,1.271944,-1.4491602,-1.3623888,-1.5006928,-1.3396649,-1.2155124,1.0857784,-1.3467675,1.6047597,-1.052537,-1.4883292,-1.4397879,-1.5503647,-1.4092972,-1.2546583,-1.2018746,-1.3799481,1.6224272,-1.0497763,1.4738374,-1.0839528,-1.284436,1.5594928,-1.5419474,1.898376,1.8591081,1.9797313,2.2000828,2.1132128,-1.287989,-1.4812784,-1.4623562,-1.3895313
-1.1885974,-1.270846,-1.4298443,1.6602727,-1.0567479,1.3157085,-1.4557782,-1.3716381,-1.5078632,-1.348801,-1.2240529,1.1097988,-1.3590672,1.6182882,-1.0754998,-1.5001287,-1.4458637,-1.5592263,-1.409911,-1.266966,-1.2168067,-1.3897685,1.6384661,-1.06789,1.483633,-1.1019763,-1.3103564,1.5744301,-1.5519154,1.9096063,1.8890176,1.9711983,2.2038841,2.1225336,-1.3011723,-1.4863346,-1.4711406,-1.4005978
-1.198935,-1.2780579,-1.433209,1.6823275,-1.0709906,1.3566339,-1.4626065,-1.3810655,-1.4889678,-1.3581268,-1.2311822,1.13565,-1.3714045,1.6350075,-1.0900276,-1.5119122,-1.4521544,-1.5682185,-1.4191333,-1.2819179,-1.2316982,-1.3997395,1.6614723,-1.0835414,1.4980842,-1.1147639,-1.3215988,1.5891899,-1.5619649,1.9270145,1.894643,1.9939059,2.2213252,2.130993,-1.3116329,-1.4915963,-1.4800867,-1.4067562
-1.1969402,-1.2890474,-1.4427038,1.6932423,-1.0853605,1.3779637,-1.4696424,-1.3906616,-1.4928291,-1.3676331,-1.2414595,1.1607963,-1.3837695,1.647532,-1.1012622,-1.5220983,-1.4586585,-1.5773332,-1.4335073,-1.296761,-1.2601284,-1.3761734,1.6771054,-1.1015861,1.509694,-1.1292222,-1.3260837,1.603343,-1.5720868,1.9400746,1.910467,2.011084,2.2215514,2.1454566,-1.3222456,-1.4970645,-1.4891849,-1.4174585
-1.2049639,-1.300182,-1.4523427,1.6961079,-1.0998353,1.3962274,-1.4807286,-1.4226357,-1.4979355,-1.3773105,-1.2511803,1.1953996,-1.4100443,1.6474047,-1.1045649,-1.5297436,-1.4653732,-1.5865622,-1.443287,-1.3089317,-1.2833239,-1.3852752,1.6836984,-1.1170747,1.5302217,-1.1430143,-1.3224299,1.6265827,-1.5822735,1.9562184,1.9182614,2.011928,2.230209,2.1649168,-1.3368908,-1.5027398,-1.4984273,-1.4182011
-1.2156159,-1.3065063,-1.4621168,1.6989388,-1.1137084,1.4129468,-1.469424,-1.4280268,-1.5287895,-1.387149,-1.2611089,1.2458642,-1.4239556,1.6609504,-1.101293,-1.5416813,-1.4669656,-1.5958968,-1.4531988,-1.3237157,-1.2919729,-1.3912848,1.6970707,-1.1325722,1.5579715,-1.1539412,-1.3273826,1.6332396,-1.5925171,1.9618742,1.9391356,2.0300982,2.230209,2.1649892,-1.3564943,-1.5086219,-1.5078044,-1.4247532
-1.226283,-1.3180498,-1.4720159,1.7156023,-1.1151729,1.4455243,-1.4760675,-1.4336317,-1.5316634,-1.3971385,-1.2712349,1.2645758,-1.4331181,1.6538035,-1.1137395,-1.5699555,-1.4794,-1.6053289,-1.4337457,-1.3358505,-1.3010955,-1.4006281,1.71751,-1.1365598,1.5709553,-1.15211,-1.3325597,1.648133,-1.6028097,1.9664303,1.9534324,2.0423408,2.2481039,2.1731706,-1.3798189,-1.5147096,-1.5173076,-1.429782
-1.2459447,-1.3432858,-1.4974514,1.7356983,-1.1376171,1.4662492,-1.482923,-1.4394519,-1.5364041,-1.4072694,-1.2780821,1.2802613,-1.434747,1.6665946,-1.1243435,-1.5804619,-1.4865184,-1.6381655,-1.4432465,-1.3480183,-1.3129845,-1.4103612,1.7460136,-1.1455413,1.592634,-1.1563141,-1.3407161,1.6587753,-1.6131449,1.9763843,1.9572842,2.0468647,2.2560728,2.208685,-1.3873386,-1.5210013,-1.526928,-1.4350214
-1.2685641,-1.3522781,-1.5058134,1.732972,-1.1454749,1.4813731,-1.4899817,-1.4605831,-1.5393908,-1.3965743,-1.3005126,1.2963383,-1.4443538,1.6556495,-1.1351786,-1.589216,-1.4938351,-1.6401237,-1.4529132,-1.364955,-1.324962,-1.4202412,1.7535851,-1.1446639,1.5953139,-1.1854935,-1.3462399,1.6737854,-1.623515,1.9790065,1.9715434,2.065409,2.267141,2.2112737,-1.4176961,-1.527495,-1.5366566,-1.4552933
-1.2764609,-1.3652245,-1.51393,1.7419174,-1.1414146,1.5036967,-1.497239,-1.4655234,-1.5423709,-1.4068599,-1.3065042,1.3347098,-1.4349023,1.6694654,-1.1462379,-1.5980964,-1.4996024,-1.6421976,-1.4627132,-1.3767719,-1.3363523,-1.4302574,1.7703369,-1.1351632,1.604988,-1.1914836,-1.3557715,1.6907233,-1.6339129,1.9837455,1.9913391,2.0674613,2.276029,2.2176957,-1.4223311,-1.5341882,-1.5464842,-1.459835
-1.2845937,-1.3522015,-1.5222163,1.7616692,-1.1507013,1.5165334,-1.5092751,-1.4706701,-1.545509,-1.4173073,-1.3163846,1.3673587,-1.4437158,1.6927619,-1.1575093,-1.607094,-1.5073688,-1.644392,-1.4726373,-1.3886445,-1.3485125,-1.440401,1.7808577,-1.151256,1.617938,-1.2025619,-1.3615841,1.6970313,-1.6443335,1.9858794,2.0020113,2.086717,2.276029,2.2176957,-1.4271159,-1.5410763,-1.5564028,-1.4645779
-1.304156,-1.3604854,-1.530665,1.7702619,-1.1548697,1.521769,-1.516629,-1.4760251,-1.5488104,-1.4193051,-1.3264457,1.3879312,-1.4528074,1.6869037,-1.1529994,-1.6162018,-1.515317,-1.6467123,-1.4826756,-1.400564,-1.3607254,-1.4559202,1.8043638,-1.1618317,1.6422527,-1.2126911,-1.3587725,1.711427,-1.6547716,2.000916,2.0230293,2.0953064,2.2963083,2.2176957,-1.4321088,-1.548156,-1.5664035,-1.4695249
-1.3119768,-1.3664855,-1.5286362,1.7833866,-1.1682729,1.542792,-1.508309,-1.481589,-1.5522795,-1.4298581,-1.3367049,1.4083285,-1.4620556,1.6802961,-1.1540337,-1.6254107,-1.5234393,-1.6491635,-1.492819,-1.412522,-1.3729806,-1.4776742,1.8124275,-1.1726316,1.650722,-1.2221353,-1.3649997,1.7401028,-1.6652228,2.0159457,2.0257335,2.0992613,2.2964082,2.2289317,-1.4373122,-1.5554221,-1.5764775,-1.5001897
-1.3332577,-1.371595,-1.5409722,1.8109394,-1.1819887,1.5792313,-1.5157408,-1.4873619,-1.5559212,-1.4500932,-1.3518741,1.4328108,-1.4714507,1.6813036,-1.1503526,-1.6347135,-1.5317287,-1.6517504,-1.5030578,-1.4245099,-1.3852687,-1.4851708,1.8382256,-1.2053871,1.6601763,-1.2292582,-1.3715438,1.7327436,-1.6756777,2.020047,2.030195,2.1101055,2.3165336,2.2403612,-1.4502584,-1.5628697,-1.5866177,-1.5081072
-1.3387985,-1.3806998,-1.5496978,1.8284199,-1.1860526,1.6023782,-1.5233587,-1.493344,-1.559739,-1.4600476,-1.3654251,1.4503739,-1.480984,1.6996485,-1.1609008,-1.644102,-1.5401781,-1.6544781,-1.5334463,-1.4365178,-1.3975804,-1.4928596,1.8440164,-1.2181786,1.6623901,-1.2451806,-1.3783137,1.7332441,-1.6861326,2.0291026,2.042738,2.1290696,2.3201733,2.2628772,-1.4614567,-1.570493,-1.5968151,-1.510597
-1.3445654,-1.3710376,-1.5585415,1.8348517,-1.1944888,1.623663,-1.5311576,-1.4995335,-1.5637373,-1.4760814,-1.374184,1.4769169,-1.4906456,1.7129642,-1.1730518,-1.6535681,-1.5487792,-1.6573519,-1.5391648,-1.4485359,-1.4099041,-1.5007347,1.8655936,-1.2263759,1.671201,-1.2580562,-1.3853076,1.7461843,-1.6965874,2.0298245,2.0463638,2.1293325,2.3328135,2.2634103,-1.4663687,-1.5782856,-1.6070633,-1.5132278
-1.3505605,-1.379705,-1.5675172,1.8433206,-1.2031687,1.6341711,-1.5391308,-1.5059292,-1.5679197,-1.516229,-1.3821641,1.4906486,-1.5004274,1.7194314,-1.1749161,-1.663105,-1.5789746,-1.6603758,-1.5450845,-1.460554,-1.4222416,-1.5087893,1.8639512,-1.2348126,1.6805047,-1.2906696,-1.3925221,1.7597307,-1.7070297,2.0544627,2.0507522,2.1494174,2.3365214,2.275419,-1.4714869,-1.5862414,-1.6173537,-1.5160052
-1.3559186,-1.3885651,-1.5766159,1.8478627,-1.212095,1.649974,-1.5472716,-1.5125284,-1.5722889,-1.5216932,-1.3988868,1.5148271,-1.5103192,1.7409635,-1.1873455,-1.6727054,-1.5880544,-1.6635551,-1.5512044,-1.4906487,-1.4345742,-1.4965576,1.8615708,-1.2434899,1.6976969,-1.3013638,-1.3999538,1.775806,-1.7174631,2.0535767,2.0575237,2.1514049,2.3403096,2.303522,-1.4768131,-1.5943528,-1.6028266,-1.5189346
-1.3499283,-1.3976097,-1.5858295,1.8382689,-1.2117131,1.659863,-1.5555723,-1.5193281,-1.5768478,-1.5273612,-1.4065607,1.5240726,-1.5203124,1.7714629,-1.202579,-1.6823618,-1.5922441,-1.6668932,-1.5575223,-1.4988929,-1.45087,-1.5037181,1.850961,-1.261251,1.7295259,-1.3066525,-1.4075984,1.7891313,-1.7278806,2.065828,2.046285,2.1491368,2.3403096,2.3036458,-1.4823476,-1.6026129,-1.6112906,-1.5220209
-1.3565476,-1.4068303,-1.59681,1.84864,-1.2329209,1.6731834,-1.5640262,-1.5408907,-1.5815983,-1.5312383,-1.3791267,1.5599146,-1.519153,1.79346,-1.2307235,-1.6920673,-1.5966191,-1.6703948,-1.5640364,-1.5073066,-1.4712224,-1.5112735,1.8660617,-1.2699777,1.7308884,-1.3149956,-1.4154502,1.7939104,-1.7382792,2.0873287,2.0494847,2.1515431,2.3403096,2.3036458,-1.491684,-1.6110145,-1.6198859,-1.5252701
-1.3680263,-1.4162179,-1.607298,1.8443459,-1.2454271,1.6804085,-1.5665766,-1.546689,-1.5865421,-1.5373735,-1.3821213,1.5724996,-1.5293412,1.7973057,-1.2367313,-1.7018158,-1.6011819,-1.6740632,-1.5707428,-1.5158832,-1.4822342,-1.519014,1.8725684,-1.278726,1.728362,-1.312529,-1.4235035,1.8028095,-1.7486573,2.0876558,2.0492668,2.1721056,2.354902,2.3051765,-1.4974756,-1.6195494,-1.6286043,-1.5286864
-1.3781278,-1.4257632,-1.616605,1.8809501,-1.2509542,1.6959524,-1.575478,-1.5526785,-1.5916799,-1.5437092,-1.3786991,1.5931664,-1.5396231,1.7961375,-1.2405571,-1.711601,-1.6059341,-1.6779021,-1.5776379,-1.5035921,-1.4932605,-1.526933,1.8797413,-1.2770497,1.7336185,-1.3185724,-1.4317524,1.7967099,-1.7590107,2.0970538,2.0537162,2.1721065,2.3586898,2.3175366,-1.5034722,-1.6282104,-1.637438,-1.532275
-1.3638448,-1.4354569,-1.6260042,1.8871638,-1.2595339,1.7156025,-1.5845032,-1.5814714,-1.5759174,-1.5502424,-1.3820772,1.6080394,-1.5499735,1.8304887,-1.2494241,-1.7214167,-1.6108775,-1.6819148,-1.5847168,-1.5114098,-1.5043333,-1.5350242,1.8836288,-1.2834712,1.7324264,-1.324851,-1.4401898,1.8073665,-1.7693383,2.0957112,2.0546484,2.1787567,2.3586898,2.3305945,-1.5096749,-1.6369894,-1.6463795,-1.53604
-1.3675467,-1.4697957,-1.6354867,1.8865423,-1.2683454,1.7323312,-1.5936444,-1.585155,-1.5756811,-1.5569706,-1.3856333,1.6247944,-1.5603849,1.8377937,-1.2585493,-1.7312579,-1.6160127,-1.6861032,-1.5919752,-1.5194076,-1.5154433,-1.5432804,1.9194062,-1.2929338,1.7505379,-1.3351073,-1.4518164,1.818961,-1.7796353,2.1023986,2.0564415,2.187809,2.3583717,2.3306317,-1.5160818,-1.6458788,-1.6554205,-1.5399861
-1.3735083,-1.4738511,-1.6450458,1.8997315,-1.2773806,1.744025,-1.6245258,-1.5890005,-1.579872,-1.5638894,-1.400142,1.6264987,-1.5915145,1.8506197,-1.2680092,-1.7411187,-1.6213397,-1.6904706,-1.5994072,-1.527577,-1.526582,-1.5552272,1.9293237,-1.3025967,1.736234,-1.3441483,-1.4623942,1.8395952,-1.7899017,2.1023986,2.0564167,2.1876767,2.3607728,2.3306317,-1.5226905,-1.6548704,-1.664554,-1.5441161
-1.3788055,-1.4780948,-1.6546727,1.9008144,-1.2866316,1.7624154,-1.6348776,-1.5930247,-1.5842491,-1.5709947,-1.4043386,1.6566714,-1.5940124,1.8645648,-1.2776775,-1.7509944,-1.6268585,-1.6950178,-1.6070073,-1.535911,-1.5377456,-1.5636119,1.9414198,-1.3285259,1.7407564,-1.3416578,-1.4671017,1.8515773,-1.8001354,2.1325557,2.0597575,2.1876767,2.360976,2.3306332,-1.5294979,-1.6639566,-1.6737716,-1.5510908
-1.3843226,-1.4825335,-1.6643614,1.908613,-1.2960899,1.7662799,-1.6377075,-1.5972314,-1.6000322,-1.590425,-1.40795,1.670504,-1.5998561,1.8720558,-1.287545,-1.7608778,-1.6325679,-1.6997461,-1.6147685,-1.5444024,-1.5489233,-1.5720843,1.9445255,-1.3362997,1.7601678,-1.3486092,-1.4731333,1.8443203,-1.8103346,2.1506948,2.0601263,2.204598,2.380112,2.3306332,-1.5365,-1.6731298,-1.6830664,-1.55551
-1.390061,-1.4977689,-1.6741037,1.8959713,-1.2886871,1.799024,-1.6406873,-1.6016235,-1.6041538,-1.5972954,-1.4170938,1.6881406,-1.6059598,1.8785222,-1.2976012,-1.7707673,-1.6384665,-1.7046567,-1.6462966,-1.5530429,-1.5601147,-1.5806988,1.958417,-1.3442909,1.7875545,-1.3557935,-1.4430594,1.8582534,-1.820498,2.1598992,2.0901127,2.2129617,2.370906,2.3306332,-1.5436921,-1.6823823,-1.6924307,-1.5601209
-1.3960215,-1.502606,-1.6838931,1.9071122,-1.302778,1.8205945,-1.6673151,-1.6062031,-1.6084585,-1.603793,-1.4196408,1.6985968,-1.6122533,1.8633162,-1.307836,-1.7806648,-1.6445522,-1.7097497,-1.6501459,-1.5618248,-1.5713092,-1.5894476,1.9724377,-1.3524992,1.7900895,-1.3632028,-1.4442557,1.8661299,-1.8306227,2.1562223,2.1180105,2.2296631,2.3705943,2.3435903,-1.5510699,-1.6917073,-1.7018572,-1.5649254
-1.402204,-1.5070329,-1.6937238,1.9106783,-1.320325,1.8267454,-1.6693133,-1.6109719,-1.612949,-1.6104763,-1.4232427,1.7131684,-1.6187338,1.8772032,-1.3218575,-1.7905482,-1.6508223,-1.7150242,-1.6520473,-1.57074,-1.5825021,-1.5983224,1.9739773,-1.360919,1.7970198,-1.3708335,-1.4455309,1.8632742,-1.8407091,2.1561751,2.1197438,2.2296798,2.3705943,2.3436055,-1.5586276,-1.7010969,-1.7113402,-1.5699254
-1.4086081,-1.5116554,-1.7035887,1.9272702,-1.3181591,1.8321558,-1.6712639,-1.6159314,-1.6176274,-1.6173412,-1.4270284,1.7268763,-1.6253976,1.8938801,-1.3284646,-1.8004316,-1.6572735,-1.7204796,-1.6562953,-1.5860187,-1.5758988,-1.6073151,1.9733346,-1.369543,1.8130314,-1.3786811,-1.4437929,1.8739774,-1.8507568,2.1744893,2.1197946,2.2195418,2.3705943,2.3436055,-1.5663592,-1.7105453,-1.7208718,-1.5751215
-1.4302646,-1.5131825,-1.7134819,1.935069,-1.3374171,1.8449768,-1.6733295,-1.6210823,-1.622495,-1.6243832,-1.431002,1.7497612,-1.6322407,1.8792667,-1.338522,-1.8103063,-1.663902,-1.726114,-1.6607276,-1.6048543,-1.5862631,-1.6164175,1.9926239,-1.3783636,1.8309906,-1.3867786,-1.4549052,1.9027774,-1.8851242,2.1745136,2.1281826,2.2223067,2.3705943,2.3436055,-1.5742582,-1.7200446,-1.730447,-1.5805146
-1.4368229,-1.5182759,-1.7233982,1.941486,-1.3335007,1.8591003,-1.6755147,-1.6264244,-1.6275526,-1.631597,-1.4351678,1.767872,-1.6392585,1.8889565,-1.3505933,-1.8201694,-1.6707038,-1.7319262,-1.6653433,-1.6117218,-1.5967823,-1.6256216,1.996221,-1.3968443,1.8341585,-1.3913623,-1.4563037,1.9202696,-1.8860828,2.2016878,2.1383092,2.2428057,2.3705943,2.347279,-1.5823182,-1.7295899,-1.7400587,-1.586104
-1.4423888,-1.514334,-1.7528855,1.941016,-1.3397849,1.8628442,-1.6778247,-1.6104498,-1.6328009,-1.6389775,-1.4395303,1.776244,-1.6464458,1.911819,-1.3515949,-1.8300166,-1.6776735,-1.7379128,-1.6701434,-1.6187669,-1.6073313,-1.6207353,2.0061738,-1.405336,1.8380862,-1.399384,-1.458445,1.9232851,-1.887103,2.2137413,2.147122,2.2532928,2.3789117,2.3576798,-1.5905315,-1.7391737,-1.7712079,-1.5918893
-1.4481695,-1.5198994,-1.7653753,1.9596838,-1.3463007,1.8640121,-1.6637062,-1.6154402,-1.6641493,-1.6465183,-1.4453313,1.7824057,-1.6537971,1.9132456,-1.3600132,-1.8398453,-1.6848065,-1.7440711,-1.6751287,-1.6259851,-1.6179054,-1.6299912,2.012465,-1.4140172,1.8391985,-1.3888772,-1.4600209,1.961144,-1.8881894,2.2151906,2.1523516,2.2534487,2.38786,2.3576834,-1.5988909,-1.7487907,-1.7818177,-1.5978687
-1.454164,-1.5256691,-1.768736,1.9707922,-1.353047,1.8820689,-1.6661687,-1.6206226,-1.6659533,-1.6542134,-1.4510595,1.7892786,-1.6613063,1.9156232,-1.3686942,-1.8496541,-1.6920966,-1.7503977,-1.695214,-1.633371,-1.6284958,-1.6393374,2.0263457,-1.4228799,1.8436025,-1.396569,-1.4616963,1.9830593,-1.8893456,2.2151906,2.1784694,2.2593184,2.38786,2.3576834,-1.6073891,-1.7584339,-1.7837167,-1.6040409
-1.460372,-1.5152009,-1.772256,1.9736459,-1.360022,1.9017941,-1.6687675,-1.6259964,-1.6606677,-1.662056,-1.4559611,1.7948244,-1.6689672,1.9419744,-1.3851098,-1.8594419,-1.6995381,-1.7568883,-1.6994227,-1.640918,-1.639102,-1.6487658,2.0403445,-1.4380983,1.8541431,-1.4044724,-1.4634763,1.9870988,-1.8905747,2.2326322,2.1803021,2.259369,2.38786,2.3576834,-1.6160185,-1.7681018,-1.7857262,-1.6104025
-1.4667923,-1.5208737,-1.7759383,1.972225,-1.3722159,1.9232556,-1.6715068,-1.6315614,-1.660569,-1.6700393,-1.4610695,1.82959,-1.6767733,1.954842,-1.3935252,-1.8692027,-1.7071248,-1.7635385,-1.7038091,-1.6486206,-1.6497082,-1.6582679,2.0427918,-1.4468005,1.8591275,-1.3970186,-1.4653658,2.0109782,-1.8918816,2.2281773,2.1803284,2.259369,2.38786,2.3603039,-1.6247708,-1.7777853,-1.7878511,-1.6169506
-1.4734225,-1.5269344,-1.7797854,1.9769737,-1.3793815,1.9286294,-1.6743916,-1.6373165,-1.6629403,-1.6781559,-1.4663866,1.8348805,-1.6847177,1.9528924,-1.4021357,-1.8789395,-1.7148504,-1.7703432,-1.7083747,-1.6356431,-1.6603143,-1.6678374,2.043578,-1.4556732,1.8658645,-1.4049802,-1.4679136,2.0267367,-1.8932695,2.2281773,2.1915889,2.259369,2.38786,2.360307,-1.633638,-1.7874838,-1.7900959,-1.6236814
-1.4492487,-1.5331975,-1.7837998,1.9718225,-1.3867644,1.9496351,-1.6774265,-1.6674274,-1.6652422,-1.6863993,-1.4719138,1.8294114,-1.6927936,1.9429641,-1.4129124,-1.8886471,-1.722708,-1.7772975,-1.7131205,-1.642684,-1.6709205,-1.6774657,2.0438502,-1.464709,1.8987888,-1.4131463,-1.4705279,2.0345838,-1.894743,2.2281773,2.1960912,2.259369,2.38786,2.360307,-1.6426126,-1.7971874,-1.7924654,-1.6305907
