wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.017098518,2.4048887e-21,9.489851e-08,0.23660833,2.5383404e-14,0.08126511,0.1442505,0.04423824,0.13425529,2.5954193e-21,0.14475816,0.19439594,0.06892576,0.020858156,0.0,1.16e-43,0.10432447,0.09568349,0.39623684,0.012764149,1.456103e-15,0.0,0.04351989,0.0,0.0063232426,0.16376424,2.8219363e-16,4.0289745e-23,4.937082e-37,0.12419288,0.024823481,0.067154944,0.05837354,0.30051216,0.39946976,0.15255733,0.08687287
0.014864973,6.326026e-23,3.0557093e-08,0.23005897,2.3249138e-15,0.080915056,0.1459728,0.044543587,0.12819475,6.753606e-23,0.14298539,0.19410968,0.06775531,0.01880246,0.0,0.0,0.105105475,0.09407198,0.38847184,0.010458767,1.1099968e-16,0.0,0.04259908,0.0,0.005059443,0.16159964,1.736982e-17,6.6125516e-25,5.1412e-40,0.124429,0.025050988,0.06773788,0.053734053,0.2948396,0.39585236,0.14876705,0.08576201
0.012982003,1.2401166e-24,9.035448e-09,0.23064855,1.7678864e-16,0.07919637,0.14703834,0.043890893,0.1317232,1.3083859e-24,0.14517365,0.18742017,0.067976005,0.016769638,0.0,0.0,0.10267967,0.09179619,0.38542768,0.008638033,6.9178963e-18,0.0,0.042371597,0.0,0.003915071,0.15854244,8.584224e-19,7.745718e-27,2.86e-43,0.12010317,0.02635972,0.06628054,0.04974433,0.29381016,0.38467717,0.14737979,0.08399663
0.011011037,1.7638645e-26,2.4371187e-09,0.22371042,1.098848e-17,0.07894549,0.14203961,0.04276547,0.13005783,1.8371067e-26,0.14269745,0.18740618,0.06611512,0.014205296,0.0,0.0,0.10197114,0.08959055,0.38046333,0.0071914825,3.4653636e-19,0.0,0.040633064,0.0,0.002902691,0.15672965,3.3425945e-20,6.2727015e-29,0.0,0.11940295,0.023684537,0.06487812,0.045336057,0.2872762,0.38455528,0.14475954,0.08628044
0.009066446,1.7667457e-28,5.953894e-10,0.22171144,5.488423e-19,0.07869879,0.14410506,0.042121843,0.12690656,1.8143049e-28,0.14255184,0.1823089,0.06780997,0.012430149,0.0,0.0,0.09957021,0.088259876,0.37539542,0.0056880084,1.3693423e-20,0.0,0.040283088,0.0,0.002160226,0.15359092,1.0044524e-21,3.3886032e-31,0.0,0.11744515,0.023997048,0.06449639,0.042233173,0.2868626,0.3767238,0.14559206,0.08347336
0.007554435,1.2052101e-30,1.3072596e-10,0.22252612,2.1619281e-20,0.07657596,0.14081144,0.040409096,0.12783974,1.2186326e-30,0.13800614,0.17626959,0.066185534,0.010715928,0.0,0.0,0.09907159,0.08561977,0.36994722,0.00428156,4.1812198e-22,0.0,0.039618652,0.0,0.001605197,0.15199627,2.2765541e-23,1.1727437e-33,0.0,0.11546955,0.0233827,0.063190505,0.038942132,0.28452998,0.37250778,0.13881712,0.08312855
0.006156549,5.3921792e-33,2.5580416e-11,0.21279319,6.5787854e-22,0.07522418,0.13738409,0.042386375,0.12566565,5.3601668e-33,0.13677923,0.17913634,0.06448001,0.008924207,0.0,0.0,0.099657744,0.08385762,0.3644855,0.0032770494,9.6431674e-24,0.0,0.04012355,0.0,0.0011284907,0.1495888,3.7938722e-25,2.4831904e-36,0.0,0.114916526,0.02177193,0.058821935,0.035787046,0.2825577,0.36512575,0.14513381,0.08381514
0.0048895925,1.5160763e-35,4.420498e-12,0.21275796,1.5116356e-23,0.073529094,0.13403624,0.03947293,0.12357594,1.4790226e-35,0.138285,0.17632261,0.06591699,0.007387659,0.0,0.0,0.09510433,0.08204198,0.35786977,0.0023821753,1.6378925e-25,0.0,0.03977816,0.0,0.000779245,0.14471701,4.5190902e-27,3.051222e-39,0.0,0.11461329,0.021906849,0.061378065,0.03242948,0.2793463,0.36201876,0.14389627,0.08225508
0.0038608296,2.5510524e-38,6.679509e-13,0.20877594,2.5571412e-25,0.075826876,0.1340359,0.03941427,0.12130344,2.4374715e-38,0.1371038,0.17289096,0.06735933,0.006031533,0.0,0.0,0.094202176,0.07952266,0.35218024,0.001648459,1.9919903e-27,0.0,0.040305395,0.0,0.0005267583,0.14521563,3.7277012e-29,2.046e-42,0.0,0.11245868,0.022009732,0.061230775,0.028870365,0.2735279,0.36272487,0.13596475,0.08279549
0.0029828367,2.4282e-41,8.7305326e-14,0.20959453,3.0962615e-27,0.07408983,0.13562122,0.038782,0.120840766,2.267e-41,0.1322294,0.17221028,0.06804905,0.0049726376,0.0,0.0,0.09463856,0.07798041,0.3473639,0.0011417636,1.6810373e-29,0.0,0.039920103,0.0,0.0003425441,0.14258234,2.05502e-31,0.0,0.0,0.10890323,0.021620646,0.061824687,0.026150068,0.27234745,0.3552584,0.13429163,0.08418466
0.0022401242,1.3e-44,9.755652e-15,0.20630196,2.600331e-29,0.07278263,0.13289927,0.03852991,0.11838036,1.1e-44,0.13061306,0.16515738,0.0644494,0.003927678,0.0,0.0,0.09106691,0.07658747,0.34207696,0.0007380439,9.5022355e-32,0.0,0.038556647,0.0,0.00021561772,0.14387394,7.2732074e-34,0.0,0.0,0.10810482,0.021400107,0.060444348,0.023217503,0.2693145,0.35247236,0.13568732,0.08349545
0.0016821227,0.0,9.200743e-16,0.20125937,1.462089e-31,0.073392704,0.13331202,0.03847605,0.1157295,0.0,0.13064823,0.17098704,0.06414984,0.0030425328,0.0,0.0,0.09225474,0.07524061,0.3378883,0.00046588093,3.4571135e-34,0.0,0.036317475,0.0,0.00012937111,0.14242111,1.5787297e-36,0.0,0.0,0.109000064,0.020592589,0.058554888,0.020623388,0.26614437,0.34823543,0.13584626,0.081674546
0.001217246,0.0,7.2220365e-17,0.19988973,5.2884527e-34,0.07082101,0.13085902,0.03765246,0.11816099,0.0,0.13115956,0.16365165,0.064153545,0.002287246,0.0,0.0,0.08982377,0.073296644,0.33213472,0.0002780785,7.736337e-37,0.0,0.036834884,0.0,7.54669e-05,0.13985234,1.994132e-39,0.0,0.0,0.10507312,0.022146784,0.055981692,0.01786125,0.26159725,0.34422654,0.13897754,0.081996106
0.0008561771,0.0,4.6463587e-18,0.19867522,1.1758551e-36,0.07231615,0.13065706,0.03808983,0.11834803,0.0,0.13023192,0.17030889,0.06339009,0.0017065388,0.0,0.0,0.088003576,0.07140915,0.32848108,0.00016036864,1.010825e-39,0.0,0.03708883,0.0,4.2178133e-05,0.13813911,1.379e-42,0.0,0.0,0.10783219,0.02134017,0.058287874,0.015588769,0.25828874,0.3396042,0.1304268,0.0846206
0.0005868141,0.0,2.4092858e-19,0.19433884,1.52544e-39,0.071920566,0.1297515,0.037243735,0.114669725,0.0,0.13229273,0.16042276,0.06144445,0.0012348763,0.0,0.0,0.08817127,0.06936807,0.32594562,8.8564426e-05,7.26e-43,0.0,0.03657778,0.0,2.2384478e-05,0.13714127,0.0,0.0,0.0,0.106854044,0.020763855,0.057274006,0.013737301,0.25801522,0.33221483,0.13618629,0.080176435
0.00039268497,0.0,9.884843e-21,0.1935584,1.087e-42,0.07283853,0.12605424,0.03836072,0.12098695,0.0,0.13196065,0.16432312,0.06287268,0.0008754665,0.0,0.0,0.085377626,0.068686835,0.3196765,4.632723e-05,0.0,0.0,0.035935923,0.0,1.1445113e-05,0.1333227,0.0,0.0,0.0,0.106001474,0.022786822,0.05654114,0.0116719995,0.253464,0.33506843,0.1331666,0.077014156
0.00025224057,0.0,3.1443483e-22,0.19086918,0.0,0.07186897,0.12406066,0.037814233,0.11383859,0.0,0.12584321,0.1610135,0.061984647,0.00059997797,0.0,0.0,0.085874066,0.067064375,0.31647846,2.3139186e-05,0.0,0.0,0.034932666,0.0,5.551395e-06,0.13275845,0.0,0.0,0.0,0.10437889,0.023319917,0.05539241,0.010048854,0.2555941,0.32636297,0.1353109,0.0796888
0.00015745727,0.0,7.582669e-24,0.18696177,0.0,0.07115038,0.12577398,0.036680788,0.112418905,0.0,0.12567,0.15779446,0.060000822,0.00039861433,0.0,0.0,0.08663029,0.0660355,0.310714,1.0927492e-05,0.0,0.0,0.03489343,0.0,2.5477584e-06,0.13337548,0.0,0.0,0.0,0.10160308,0.022677783,0.056126397,0.008470317,0.25272873,0.3236231,0.13118827,0.07987878
9.467999e-05,0.0,1.352206e-25,0.18837658,0.0,0.070527464,0.12326844,0.0351179,0.11449262,0.0,0.12790488,0.16512685,0.058678374,0.0002580054,0.0,0.0,0.081851505,0.0646763,0.30760863,4.8748057e-06,0.0,0.0,0.03786234,0.0,1.1039825e-06,0.13204445,0.0,0.0,0.0,0.09971218,0.021658812,0.052961715,0.006880619,0.24526154,0.32063922,0.13551919,0.08003514
5.486854e-05,0.0,1.7345291e-27,0.18774092,0.0,0.07212503,0.125951,0.036315415,0.11682629,0.0,0.12340772,0.15732162,0.060007304,0.00016111339,0.0,0.0,0.08244412,0.06354965,0.30328965,2.046031e-06,0.0,0.0,0.033961963,0.0,4.491534e-07,0.13117182,0.0,0.0,0.0,0.10164515,0.021049067,0.05302316,0.0057203663,0.24567914,0.31583932,0.12826712,0.07787681
3.0492967e-05,0.0,1.5517597e-29,0.18483703,0.0,0.07150274,0.12382105,0.036782943,0.11117402,0.0,0.12652671,0.15696731,0.05837519,9.68639e-05,0.0,0.0,0.08418078,0.062473457,0.30233502,8.0342267e-07,0.0,0.0,0.03331115,0.0,1.7087889e-07,0.12825724,0.0,0.0,0.0,0.10017667,0.02174258,0.051487364,0.0045958995,0.24240245,0.31257635,0.124383554,0.07709249
1.6201275e-05,0.0,9.352353e-32,0.18228176,0.0,0.071943104,0.1208979,0.03546257,0.10964778,0.0,0.12643364,0.15546216,0.05976752,5.612158e-05,0.0,0.0,0.08255404,0.061480977,0.29655778,2.9420343e-07,0.0,0.0,0.03371775,0.0,6.0469056e-08,0.12831478,0.0,0.0,0.0,0.10054907,0.021203794,0.05240807,0.0036522609,0.23991168,0.3109028,0.12725782,0.077736795
8.210744e-06,0.0,3.6515988e-34,0.17797823,0.0,0.0716845,0.12104965,0.03550215,0.111511074,0.0,0.12079074,0.15643744,0.058707863,3.116518e-05,0.0,0.0,0.081985235,0.05955608,0.2932664,9.9876736e-08,0.0,0.0,0.033510685,0.0,1.9793509e-08,0.12756841,0.0,0.0,0.0,0.09925147,0.02114884,0.052286096,0.0028691674,0.23871051,0.3051152,0.124046996,0.0800339
3.952898e-06,0.0,8.834931e-37,0.1800215,0.0,0.07201139,0.12405553,0.03510064,0.10925349,0.0,0.118979685,0.15310471,0.0596957,1.6585509e-05,0.0,0.0,0.082313605,0.058271166,0.28924245,3.125991e-08,0.0,0.0,0.032003183,0.0,5.957266e-09,0.124267,0.0,0.0,0.0,0.09659133,0.02119301,0.052375313,0.002180032,0.23430714,0.30212846,0.1249182,0.07637776
1.8025817e-06,0.0,1.258798e-39,0.17794055,0.0,0.07107458,0.12085796,0.03505584,0.11277357,0.0,0.120278634,0.15256758,0.059080463,8.407024e-06,0.0,0.0,0.07990909,0.05694112,0.28767368,8.964886e-09,0.0,0.0,0.03204344,0.0,1.6379402e-09,0.12330728,0.0,0.0,0.0,0.09816941,0.019685613,0.051634684,0.0016469365,0.23208116,0.30188602,0.12627152,0.0771967
7.7541716e-07,0.0,9.96e-43,0.17454009,0.0,0.07025897,0.119848385,0.03450464,0.110078156,0.0,0.119246274,0.15553488,0.055835832,4.0539267e-06,0.0,0.0,0.08073028,0.05635047,0.28322592,2.339699e-09,0.0,0.0,0.03231727,0.0,4.0852527e-10,0.122882836,0.0,0.0,0.0,0.09609003,0.018804045,0.05146668,0.00121542,0.22926831,0.29807818,0.1238624,0.07839796
3.1312734e-07,0.0,0.0,0.17608662,0.0,0.07228759,0.1163281,0.03426487,0.10762645,0.0,0.11926506,0.14851773,0.056962587,1.8505012e-06,0.0,0.0,0.07763043,0.05525861,0.27961996,5.516554e-10,0.0,0.0,0.032387294,0.0,9.1725655e-11,0.12406237,0.0,0.0,0.0,0.094417796,0.018884787,0.051063653,0.00087347534,0.22684103,0.2929978,0.12320806,0.07786855
1.1814057e-07,0.0,0.0,0.17201696,0.0,0.07116768,0.11655248,0.03428669,0.105114974,0.0,0.11843775,0.15377341,0.056893114,7.966931e-07,0.0,0.0,0.077722505,0.053740896,0.27889618,1.1657302e-10,0.0,0.0,0.031198591,0.0,1.8387543e-11,0.119979,0.0,0.0,0.0,0.09454516,0.019186238,0.04943217,0.00061713275,0.22612694,0.2891397,0.12307621,0.074049205
4.1436866e-08,0.0,0.0,0.17316692,0.0,0.06953638,0.116338745,0.034945916,0.10614464,0.0,0.118402325,0.14982337,0.055978186,3.2208214e-07,0.0,0.0,0.07816105,0.0526713,0.27390674,2.1888047e-11,0.0,0.0,0.031909544,0.0,3.261497e-12,0.12275501,0.0,0.0,0.0,0.09342184,0.019338546,0.05057762,0.00042179553,0.22165017,0.28904134,0.12496329,0.07764846
1.3435435e-08,0.0,0.0,0.1687125,0.0,0.0715231,0.115255035,0.035232484,0.10992901,0.0,0.120764755,0.14860727,0.055726815,1.2165822e-07,0.0,0.0,0.07684658,0.05147826,0.2705131,3.617535e-12,0.0,0.0,0.03278578,0.0,5.0691623e-13,0.12034938,0.0,0.0,0.0,0.09474574,0.017340727,0.051142722,0.00028217598,0.22032194,0.28744486,0.12235451,0.07782159
4.002505e-09,0.0,0.0,0.1663174,0.0,0.07054602,0.11556214,0.03391198,0.11024873,0.0,0.11659556,0.1470893,0.056484763,4.2725617e-08,0.0,0.0,0.07522437,0.049683314,0.26701686,5.20935e-13,0.0,0.0,0.032244537,0.0,6.830854e-14,0.11963635,0.0,0.0,0.0,0.091798626,0.019744437,0.050309364,0.00018301627,0.21890892,0.2854146,0.12423435,0.07631285
1.0884053e-09,0.0,0.0,0.1659251,0.0,0.068147436,0.11590448,0.033438157,0.10620136,0.0,0.11499045,0.14885609,0.056666937,1.3872495e-08,0.0,0.0,0.07454941,0.049593784,0.26363516,6.463928e-14,0.0,0.0,0.031416964,0.0,7.888938e-15,0.11692165,0.0,0.0,0.0,0.09177498,0.018472021,0.050348926,0.000114847106,0.21956888,0.27976334,0.12115794,0.072270505
2.682524e-10,0.0,0.0,0.16549666,0.0,0.07161323,0.11969261,0.035038576,0.10775107,0.0,0.11463765,0.14769632,0.05414207,4.1388875e-09,0.0,0.0,0.075616315,0.04878989,0.25958166,6.828027e-15,0.0,0.0,0.03217355,0.0,7.7107506e-16,0.1184205,0.0,0.0,0.0,0.088545546,0.019394713,0.04889174,6.954793e-05,0.21589941,0.27759737,0.1179234,0.073645815
5.94622e-11,0.0,0.0,0.16597177,0.0,0.06925706,0.11450352,0.034590486,0.10890876,0.0,0.113892086,0.14429133,0.0557684,1.1273128e-09,0.0,0.0,0.07451063,0.047688257,0.2596911,6.0595837e-16,0.0,0.0,0.030549902,0.0,6.291257e-17,0.11642522,0.0,0.0,0.0,0.08977325,0.019421482,0.050933048,4.0578834e-05,0.21676224,0.27457058,0.11954829,0.07423404
1.1756e-11,0.0,0.0,0.16248955,0.0,0.06858489,0.115644775,0.033252954,0.1068228,0.0,0.11937848,0.14239995,0.056267396,2.783233e-10,0.0,0.0,0.072828755,0.047017284,0.2575524,4.453194e-17,0.0,0.0,0.03054219,0.0,4.2209418e-18,0.11627615,0.0,0.0,0.0,0.089883305,0.01970958,0.048397627,2.2724418e-05,0.21029904,0.2744036,0.11893038,0.07195363
2.0542923e-12,0.0,0.0,0.16359253,0.0,0.07003807,0.11278703,0.03286081,0.10283935,0.0,0.11424454,0.14138497,0.056280278,6.181035e-11,0.0,0.0,0.074052006,0.0459466,0.25460616,2.6675754e-18,0.0,0.0,0.030202271,0.0,2.2906322e-19,0.11462919,0.0,0.0,0.0,0.0893659,0.019779177,0.0477665,1.2217305e-05,0.20904626,0.2681773,0.11828373,0.07427027
3.141753e-13,0.0,0.0,0.1617606,0.0,0.06645819,0.115356445,0.032235216,0.10073501,0.0,0.11414019,0.13935998,0.057308182,1.2244996e-11,0.0,0.0,0.072672725,0.045188814,0.25080493,1.2801168e-19,0.0,0.0,0.029695654,0.0,9.87449e-21,0.113159426,0.0,0.0,0.0,0.09008759,0.018567601,0.046040583,6.2718614e-06,0.20594007,0.26882106,0.12071659,0.07489304
4.1604107e-14,0.0,0.0,0.15936701,0.0,0.06954528,0.114365235,0.031968903,0.10045246,0.0,0.11304011,0.14193659,0.054785788,2.144417e-12,0.0,0.0,0.07245593,0.04453525,0.24471194,4.8282448e-21,0.0,0.0,0.029741555,0.0,3.3146257e-22,0.113091715,0.0,0.0,0.0,0.08805331,0.018492421,0.04794908,3.063243e-06,0.20808442,0.2640545,0.116138436,0.07640392
4.7150805e-15,0.0,0.0,0.15786166,0.0,0.067567565,0.11629708,0.030980026,0.10384785,0.0,0.11190746,0.14158826,0.056243926,3.2873219e-13,0.0,0.0,0.07200359,0.043765184,0.24341576,1.4015536e-22,0.0,0.0,0.030014815,0.0,8.475467e-24,0.113021344,0.0,0.0,0.0,0.088640645,0.017897157,0.046070617,1.4181315e-06,0.20524418,0.26277524,0.11392913,0.07243996
4.515498e-16,0.0,0.0,0.15686941,0.0,0.06771868,0.109601684,0.03134628,0.10208923,0.0,0.11389744,0.13899754,0.051889505,4.3642864e-14,0.0,0.0,0.07336664,0.042951204,0.24230716,3.0592783e-24,0.0,0.0,0.028098905,0.0,1.611127e-25,0.11008192,0.0,0.0,0.0,0.08744212,0.018207341,0.045900986,6.1994723e-07,0.20202021,0.26089996,0.11499515,0.073541105
3.6037258e-17,0.0,0.0,0.15538785,0.0,0.06695958,0.11329642,0.030358678,0.09890659,0.0,0.113032654,0.13695903,0.054329187,4.9597786e-15,0.0,0.0,0.074300185,0.041802727,0.23846632,4.8935532e-26,0.0,0.0,0.030648513,0.0,2.2160628e-27,0.10997649,0.0,0.0,0.0,0.08607733,0.017699698,0.0467238,2.5481341e-07,0.20121393,0.25806665,0.113293365,0.0723551
2.3606182e-18,0.0,0.0,0.15260802,0.0,0.067062065,0.11326697,0.029729893,0.09600754,0.0,0.11107879,0.14006536,0.052326184,4.7640156e-16,0.0,0.0,0.071774304,0.041243784,0.23789577,5.573934e-28,0.0,0.0,0.029737875,0.0,2.139998e-29,0.109498754,0.0,0.0,0.0,0.08616673,0.01698881,0.046315804,9.799605e-08,0.200388,0.25636062,0.113325484,0.0702722
1.2482208e-19,0.0,0.0,0.15261629,0.0,0.06918681,0.10972606,0.030185321,0.10003713,0.0,0.11299593,0.13516878,0.05271044,3.8143508e-17,0.0,0.0,0.072199404,0.04037759,0.23591332,4.3781586e-30,0.0,0.0,0.029032853,0.0,1.4025826e-31,0.10764027,0.0,0.0,0.0,0.082986265,0.01891628,0.044481084,3.508781e-08,0.19946323,0.2528959,0.11702438,0.07387501
5.2311952e-21,0.0,0.0,0.15483508,0.0,0.066614985,0.11116949,0.029832399,0.10090397,0.0,0.10979341,0.13473244,0.051382583,2.5073368e-18,0.0,0.0,0.07057738,0.039325163,0.23390858,2.287396e-32,0.0,0.0,0.028193781,0.0,6.005701e-34,0.10827417,0.0,0.0,0.0,0.08612604,0.018577944,0.044956192,1.16320935e-08,0.19521505,0.2535347,0.11040025,0.07215635
1.7029516e-22,0.0,0.0,0.15240268,0.0,0.06446566,0.108204566,0.028888606,0.09945398,0.0,0.10885123,0.1361934,0.051570214,1.3308416e-19,0.0,0.0,0.07173768,0.038848758,0.23007858,7.6310235e-35,0.0,0.0,0.028338889,0.0,1.6088783e-36,0.10765014,0.0,0.0,0.0,0.084583834,0.018658413,0.044086613,3.5492678e-09,0.19444595,0.25046816,0.114618406,0.07109591
4.2114495e-24,0.0,0.0,0.14957489,0.0,0.06524986,0.110183954,0.029697515,0.102283776,0.0,0.10625816,0.13731034,0.050423704,5.600476e-21,0.0,0.0,0.07100074,0.03837982,0.22731254,1.5517133e-37,0.0,0.0,0.028394999,0.0,2.566295e-39,0.10736834,0.0,0.0,0.0,0.084064245,0.01881715,0.044477727,9.903908e-10,0.19385892,0.2476224,0.11384543,0.07193376
7.7194495e-26,0.0,0.0,0.14883123,0.0,0.06633561,0.1086712,0.028254986,0.09617382,0.0,0.1077015,0.1353214,0.05097139,1.8313503e-22,0.0,0.0,0.07117973,0.037785698,0.22678553,1.82309e-40,0.0,0.0,0.02711781,0.0,2.302e-42,0.10668526,0.0,0.0,0.0,0.08356165,0.018288802,0.044227842,2.509816e-10,0.19216321,0.247174,0.1076927,0.06925996
1.02039755e-27,0.0,0.0,0.14807145,0.0,0.067839555,0.10857294,0.028818626,0.09790288,0.0,0.10965011,0.13129772,0.05232866,4.5511255e-24,0.0,0.0,0.070815615,0.036999177,0.22264387,1.16e-43,0.0,0.0,0.02586369,0.0,1e-45,0.10563735,0.0,0.0,0.0,0.08311766,0.017872393,0.042547878,5.7328864e-11,0.19096315,0.24635382,0.1101813,0.067116246
9.4340445e-30,0.0,0.0,0.14664431,0.0,0.06546712,0.109433554,0.028840592,0.09463754,0.0,0.106284186,0.13441059,0.050517764,8.386524e-26,0.0,0.0,0.068363436,0.03642101,0.22295254,0.0,0.0,0.0,0.026583744,0.0,0.0,0.105589524,0.0,0.0,0.0,0.0805582,0.018377433,0.042215485,1.1707244e-11,0.1903956,0.2440372,0.10881545,0.06746812
5.894892e-32,0.0,0.0,0.14550157,0.0,0.06512038,0.106640406,0.028490786,0.10152283,0.0,0.10571973,0.13082178,0.050727922,1.1150306e-27,0.0,0.0,0.06974532,0.0355115,0.22068359,0.0,0.0,0.0,0.02808729,0.0,0.0,0.10370519,0.0,0.0,0.0,0.08239181,0.018572465,0.042791255,2.118541e-12,0.18737638,0.24313967,0.111460485,0.06840041
2.3949575e-34,0.0,0.0,0.14604886,0.0,0.06594102,0.107210845,0.02781199,0.09971749,0.0,0.10513439,0.13118178,0.04961412,1.03747025e-29,0.0,0.0,0.06824713,0.03505754,0.21718355,0.0,0.0,0.0,0.027060494,0.0,0.0,0.104186006,0.0,0.0,0.0,0.082131125,0.01845062,0.04301274,3.364649e-13,0.18758646,0.24019991,0.10943589,0.06856647
6.0544936e-37,0.0,0.0,0.14633211,0.0,0.06417874,0.10743792,0.027540367,0.09995288,0.0,0.10206572,0.13494468,0.050592404,6.528022e-32,0.0,0.0,0.06732297,0.0345528,0.21551657,0.0,0.0,0.0,0.027640492,0.0,0.0,0.10310052,0.0,0.0,0.0,0.07945522,0.01860217,0.043310273,4.6410656e-14,0.18411948,0.2402947,0.10813626,0.06915793
9.05654e-40,0.0,0.0,0.14342335,0.0,0.06377154,0.103210196,0.028229848,0.09935223,0.0,0.10440382,0.12943886,0.050011363,2.6726138e-34,0.0,0.0,0.069423124,0.033987835,0.21567215,0.0,0.0,0.0,0.027109642,0.0,0.0,0.10402795,0.0,0.0,0.0,0.07831237,0.01835866,0.042652644,5.4969884e-15,0.1832906,0.23810008,0.10837376,0.06681249
7.57e-43,0.0,0.0,0.14450097,0.0,0.063154586,0.10589061,0.027279481,0.09739715,0.0,0.10474405,0.1331869,0.047572,6.8138777e-37,0.0,0.0,0.06826873,0.03376899,0.21243183,0.0,0.0,0.0,0.025489619,0.0,0.0,0.1008539,0.0,0.0,0.0,0.08094156,0.018391756,0.0420271,5.521607e-16,0.18333799,0.23630898,0.1068318,0.06832218
0.0,0.0,0.0,0.14426835,0.0,0.06547999,0.10400712,0.026661107,0.09588045,0.0,0.10281188,0.13224812,0.048409063,1.028857e-39,0.0,0.0,0.06816829,0.03314361,0.21000928,0.0,0.0,0.0,0.026419299,0.0,0.0,0.10058534,0.0,0.0,0.0,0.07767075,0.018901153,0.040085565,4.6403575e-17,0.18156023,0.23545085,0.1031373,0.069687195
0.0,0.0,0.0,0.14479934,0.0,0.066059254,0.10342245,0.02672476,0.09673449,0.0,0.10292905,0.13072251,0.049343143,8.69e-43,0.0,0.0,0.0668004,0.03232714,0.20733197,0.0,0.0,0.0,0.025839893,0.0,0.0,0.1018669,0.0,0.0,0.0,0.07615511,0.018174596,0.041118775,3.214726e-18,0.18035208,0.23337586,0.10670106,0.068815365
0.0,0.0,0.0,0.14416863,0.0,0.06609653,0.10498199,0.026438743,0.09385002,0.0,0.10253818,0.12914671,0.047777366,0.0,0.0,0.0,0.06838166,0.031708166,0.20562096,0.0,0.0,0.0,0.025222372,0.0,0.0,0.10100402,0.0,0.0,0.0,0.07728942,0.017896151,0.042938862,1.806296e-19,0.1801988,0.23031783,0.104023196,0.069844976
0.0,0.0,0.0,0.14226113,0.0,0.06471876,0.10178589,0.026794428,0.09894998,0.0,0.1033878,0.12804805,0.047422145,0.0,0.0,0.0,0.0670685,0.03104453,0.20444497,0.0,0.0,0.0,0.023619076,0.0,0.0,0.100367144,0.0,0.0,0.0,0.0778783,0.017863872,0.04182795,8.086165e-21,0.17890204,0.23110273,0.107338406,0.066183865
0.0,0.0,0.0,0.14247525,0.0,0.06584881,0.10447042,0.026391242,0.094165534,0.0,0.100375295,0.13011098,0.049610548,0.0,0.0,0.0,0.06678666,0.03040774,0.20475012,0.0,0.0,0.0,0.024755975,0.0,0.0,0.10164649,0.0,0.0,0.0,0.07815532,0.016620943,0.039489724,2.8280343e-22,0.17776072,0.22811857,0.10376116,0.068709224
0.0,0.0,0.0,0.14346887,0.0,0.06424271,0.10424229,0.02542475,0.09721456,0.0,0.10344209,0.12979957,0.04912456,0.0,0.0,0.0,0.06600933,0.029985948,0.20160188,0.0,0.0,0.0,0.024498675,0.0,0.0,0.098255016,0.0,0.0,0.0,0.079827614,0.01658849,0.039828107,7.561627e-24,0.17505331,0.22521953,0.10553637,0.06776372
0.0,0.0,0.0,0.14077176,0.0,0.06445463,0.10341231,0.02608217,0.09499055,0.0,0.10144284,0.1300772,0.048387203,0.0,0.0,0.0,0.06707157,0.02925082,0.19942538,0.0,0.0,0.0,0.024744127,0.0,0.0,0.09824875,0.0,0.0,0.0,0.076955415,0.01899668,0.04211365,1.5091423e-25,0.17534198,0.22352979,0.106429376,0.06569884
0.0,0.0,0.0,0.14219189,0.0,0.064144224,0.10183934,0.025283,0.09443732,0.0,0.10109301,0.125161,0.047016867,0.0,0.0,0.0,0.066367164,0.029140575,0.19853653,0.0,0.0,0.0,0.024021368,0.0,0.0,0.09759118,0.0,0.0,0.0,0.07570774,0.018707346,0.041521594,2.1891722e-27,0.1734534,0.22325362,0.102575414,0.06646503
0.0,0.0,0.0,0.13945113,0.0,0.064219765,0.10203852,0.025543662,0.09362556,0.0,0.10196989,0.12466076,0.04629442,0.0,0.0,0.0,0.06606897,0.028577946,0.19783342,0.0,0.0,0.0,0.02380359,0.0,0.0,0.096203186,0.0,0.0,0.0,0.075053215,0.020506421,0.040114887,2.2406972e-29,0.17262845,0.2225484,0.1040824,0.064986095
