area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0,0.0,0.08831832,0.0,0.0,0.0,0.0,0.0,3.8398522e-24,0.1001989,0.0903218,0.12750258,0.0,0.020283373,0.0,0.0,1.4189576e-12,4e-45,7.3729967e-28,1.912411e-37,0.0,1.0460878e-11,0.0,0.0,0.0,4.6645306e-35,0.056403473,0.0009977641,0.0,0.0,7.281712e-16,0.044092152,4.242e-42,0.0,0.022577995,0.16182373,0.031291224,0.14826213,0.040736753,0.0,0.0,0.0
0.0,0.0,0.083955325,0.0,0.0,0.0,0.0,0.0,4.4072217e-26,0.1007106,0.09259546,0.12671672,0.0,0.020713499,0.0,0.0,1.810722e-13,0.0,4.2968396e-30,1.36304e-40,0.0,1.5427119e-12,0.0,0.0,0.0,5.097352e-38,0.055242103,0.00066196773,0.0,0.0,3.664155e-17,0.042727686,1e-45,0.0,0.0222037,0.16088556,0.028557628,0.14723414,0.039324157,0.0,0.0,0.0
0.0,0.0,0.08408912,0.0,0.0,0.0,0.0,0.0,3.4883977e-28,0.10128758,0.09259154,0.12788858,0.0,0.019483455,0.0,0.0,1.9710033e-14,0.0,1.6154769e-32,4.9e-44,0.0,1.9636511e-13,0.0,0.0,0.0,2.9956e-41,0.05371289,0.0004049352,0.0,0.0,1.4544994e-18,0.043832198,0.0,0.0,0.021404857,0.15612149,0.026483523,0.14344193,0.038337506,0.0,0.0,0.0
0.0,0.0,0.08174699,0.0,0.0,0.0,0.0,0.0,1.8367483e-30,0.10332168,0.09276657,0.12607785,0.0,0.019704532,0.0,0.0,1.8064585e-15,0.0,3.7459326e-35,0.0,0.0,2.1316872e-14,0.0,0.0,0.0,8e-45,0.05318082,0.00024114936,0.0,0.0,4.461736e-20,0.042961746,0.0,0.0,0.020290084,0.1535395,0.025520531,0.14066504,0.0384069,0.0,0.0,0.0
0.0,0.0,0.07896135,0.0,0.0,0.0,0.0,0.0,6.176398e-33,0.10474227,0.093760915,0.12587272,0.0,0.020930095,0.0,0.0,1.3743688e-16,0.0,5.087655e-38,0.0,0.0,1.9480769e-15,0.0,0.0,0.0,0.0,0.05229447,0.00013643088,0.0,0.0,1.0338442e-21,0.040968753,0.0,0.0,0.018875174,0.14962205,0.02597424,0.13747674,0.038475286,0.0,0.0,0.0
0.0,0.0,0.07796696,0.0,0.0,0.0,0.0,0.0,1.2662251e-35,0.10600015,0.09421243,0.12522477,0.0,0.019496106,0.0,0.0,8.545884e-18,0.0,3.8124e-41,0.0,0.0,1.4775187e-16,0.0,0.0,0.0,0.0,0.050464388,7.43979e-05,0.0,0.0,1.7644327e-23,0.042980935,0.0,0.0,0.018594727,0.1461423,0.026154943,0.13544807,0.03888658,0.0,0.0,0.0
0.0,0.0,0.076974206,0.0,0.0,0.0,0.0,0.0,1.5003361e-38,0.10600824,0.09397539,0.12511516,0.0,0.019660382,0.0,0.0,4.2695294e-19,0.0,1.4e-44,0.0,0.0,9.156667e-18,0.0,0.0,0.0,0.0,0.04969017,3.8533577e-05,0.0,0.0,2.1565263e-25,0.042584203,0.0,0.0,0.018516453,0.14516501,0.025720129,0.13304485,0.039693188,0.0,0.0,0.0
0.0,0.0,0.07560495,0.0,0.0,0.0,0.0,0.0,9.656e-42,0.10667943,0.09344494,0.12571016,0.0,0.02068424,0.0,0.0,1.6820065e-20,0.0,0.0,0.0,0.0,4.558293e-19,0.0,0.0,0.0,0.0,0.048921667,1.8914658e-05,0.0,0.0,1.8292535e-27,0.041795496,0.0,0.0,0.017509256,0.14321338,0.024692178,0.13016081,0.03860287,0.0,0.0,0.0
0.0,0.0,0.07482829,0.0,0.0,0.0,0.0,0.0,3e-45,0.10804238,0.09402524,0.12479412,0.0,0.020921195,0.0,0.0,5.118322e-22,0.0,0.0,0.0,0.0,1.788829e-20,0.0,0.0,0.0,0.0,0.04798733,8.800163e-06,0.0,0.0,1.0395627e-29,0.041229032,0.0,0.0,0.017226763,0.1407504,0.025498575,0.12652306,0.039139237,0.0,0.0,0.0
0.0,0.0,0.07267268,0.0,0.0,0.0,0.0,0.0,0.0,0.10802972,0.096131116,0.12477606,0.0,0.019738568,0.0,0.0,1.17587985e-23,0.0,0.0,0.0,0.0,5.420646e-22,0.0,0.0,0.0,0.0,0.046382774,3.8634926e-06,0.0,0.0,3.8035512e-32,0.039212126,0.0,0.0,0.016752832,0.13707948,0.025815114,0.12464238,0.036890626,0.0,0.0,0.0
0.0,0.0,0.07087134,0.0,0.0,0.0,0.0,0.0,0.0,0.10897814,0.09557331,0.12445245,0.0,0.019086864,0.0,0.0,1.9885622e-25,0.0,0.0,0.0,0.0,1.23970225e-23,0.0,0.0,0.0,0.0,0.04717749,1.5953952e-06,0.0,0.0,8.562666e-35,0.04118352,0.0,0.0,0.016246667,0.13608901,0.023777634,0.12308929,0.035774477,0.0,0.0,0.0
0.0,0.0,0.06952595,0.0,0.0,0.0,0.0,0.0,0.0,0.109824486,0.095433846,0.12403098,0.0,0.019357897,0.0,0.0,2.4066996e-27,0.0,0.0,0.0,0.0,2.0861984e-25,0.0,0.0,0.0,0.0,0.046399,6.1617266e-07,0.0,0.0,1.1259672e-37,0.040846396,0.0,0.0,0.015785845,0.13330801,0.024235891,0.120597854,0.035579305,0.0,0.0,0.0
0.0,0.0,0.069439545,0.0,0.0,0.0,0.0,0.0,0.0,0.11002806,0.096353956,0.1239264,0.0,0.01946329,0.0,0.0,2.0199516e-29,0.0,0.0,0.0,0.0,2.5113788e-27,0.0,0.0,0.0,0.0,0.045484647,2.2170421e-07,0.0,0.0,8.1424e-41,0.041603245,0.0,0.0,0.015419636,0.13192548,0.027112493,0.118654735,0.036960304,0.0,0.0,0.0
0.0,0.0,0.068166755,0.0,0.0,0.0,0.0,0.0,0.0,0.11053582,0.095971726,0.12435539,0.0,0.019136917,0.0,0.0,1.1348459e-31,0.0,0.0,0.0,0.0,2.0955236e-29,0.0,0.0,0.0,0.0,0.043791518,7.385908e-08,0.0,0.0,3.1e-44,0.040698297,0.0,0.0,0.015164255,0.13064179,0.026580442,0.11701029,0.03640752,0.0,0.0,0.0
0.0,0.0,0.06717579,0.0,0.0,0.0,0.0,0.0,0.0,0.111803636,0.09674448,0.12163619,0.0,0.019411415,0.0,0.0,4.1006877e-34,0.0,0.0,0.0,0.0,1.1697963e-31,0.0,0.0,0.0,0.0,0.04395438,2.2653433e-08,0.0,0.0,0.0,0.040004794,0.0,0.0,0.014623938,0.12806392,0.024481935,0.11488811,0.035454772,0.0,0.0,0.0
0.0,0.0,0.065035306,0.0,0.0,0.0,0.0,0.0,0.0,0.11226162,0.09557331,0.122864984,0.0,0.019750988,0.0,0.0,9.106532e-37,0.0,0.0,0.0,0.0,4.1973854e-34,0.0,0.0,0.0,0.0,0.044143487,6.35663e-09,0.0,0.0,0.0,0.039744582,0.0,0.0,0.0145709915,0.12630638,0.025899967,0.112163156,0.03434652,0.0,0.0,0.0
0.0,0.0,0.0633968,0.0,0.0,0.0,0.0,0.0,0.0,0.11229789,0.097241916,0.12101156,0.0,0.01895453,0.0,0.0,1.179665e-39,0.0,0.0,0.0,0.0,9.249363e-37,0.0,0.0,0.0,0.0,0.043140426,1.6205646e-09,0.0,0.0,0.0,0.039704,0.0,0.0,0.014211902,0.12326162,0.024723934,0.11214342,0.035265617,0.0,0.0,0.0
0.0,0.0,0.061473664,0.0,0.0,0.0,0.0,0.0,0.0,0.11226139,0.096344,0.121959075,0.0,0.019298585,0.0,0.0,8.4e-43,0.0,0.0,0.0,0.0,1.187937e-39,0.0,0.0,0.0,0.0,0.04505593,3.725627e-10,0.0,0.0,0.0,0.03903527,0.0,0.0,0.014681928,0.122203276,0.02471493,0.10970366,0.033724442,0.0,0.0,0.0
0.0,0.0,0.06181251,0.0,0.0,0.0,0.0,0.0,0.0,0.11348059,0.095679455,0.12105199,0.0,0.01871091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37e-43,0.0,0.0,0.0,0.0,0.042292148,7.661112e-11,0.0,0.0,0.0,0.039218012,0.0,0.0,0.014112324,0.12142236,0.024922254,0.10733626,0.034781355,0.0,0.0,0.0
0.0,0.0,0.060587298,0.0,0.0,0.0,0.0,0.0,0.0,0.11245494,0.096488416,0.12176722,0.0,0.018924369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042677492,1.39674e-11,0.0,0.0,0.0,0.038700286,0.0,0.0,0.013593989,0.119079396,0.02439998,0.10481504,0.033814453,0.0,0.0,0.0
0.0,0.0,0.059983104,0.0,0.0,0.0,0.0,0.0,0.0,0.11273375,0.09695812,0.1215994,0.0,0.019080153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04214694,2.2362021e-12,0.0,0.0,0.0,0.039324563,0.0,0.0,0.012858437,0.11664802,0.023393553,0.10238811,0.032868616,0.0,0.0,0.0
0.0,0.0,0.058870412,0.0,0.0,0.0,0.0,0.0,0.0,0.1125886,0.09761232,0.12102307,0.0,0.018416893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04287237,3.1113995e-13,0.0,0.0,0.0,0.03882785,0.0,0.0,0.0130662825,0.116591014,0.022868693,0.100662716,0.03240374,0.0,0.0,0.0
0.0,0.0,0.059931524,0.0,0.0,0.0,0.0,0.0,0.0,0.114291795,0.0958066,0.11950397,0.0,0.018968027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042581946,3.719851e-14,0.0,0.0,0.0,0.038776174,0.0,0.0,0.0127117615,0.11502301,0.023320343,0.0997277,0.034367897,0.0,0.0,0.0
0.0,0.0,0.05720067,0.0,0.0,0.0,0.0,0.0,0.0,0.11448587,0.0964744,0.119863555,0.0,0.017984942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042592153,3.7744686e-15,0.0,0.0,0.0,0.037973505,0.0,0.0,0.013015505,0.113636345,0.023177052,0.098496,0.033419184,0.0,0.0,0.0
0.0,0.0,0.057468113,0.0,0.0,0.0,0.0,0.0,0.0,0.11472821,0.09718092,0.11892608,0.0,0.018287499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042723365,3.2069168e-16,0.0,0.0,0.0,0.038243786,0.0,0.0,0.01246885,0.112013936,0.023304692,0.09668907,0.03401075,0.0,0.0,0.0
0.0,0.0,0.055277724,0.0,0.0,0.0,0.0,0.0,0.0,0.11458232,0.09768589,0.11915728,0.0,0.018634692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043085605,2.2481019e-17,0.0,0.0,0.0,0.039199315,0.0,0.0,0.01218363,0.11001135,0.021574307,0.09575808,0.034140773,0.0,0.0,0.0
0.0,0.0,0.055232406,0.0,0.0,0.0,0.0,0.0,0.0,0.11496529,0.09690511,0.11863043,0.0,0.017967602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042682767,1.2794565e-18,0.0,0.0,0.0,0.036080513,0.0,0.0,0.01206706,0.1092587,0.021844147,0.095148146,0.032928523,0.0,0.0,0.0
0.0,0.0,0.0557429,0.0,0.0,0.0,0.0,0.0,0.0,0.115238644,0.09673779,0.11846283,0.0,0.018028041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042616192,5.807843e-20,0.0,0.0,0.0,0.037989587,0.0,0.0,0.012453154,0.110223405,0.022822665,0.09205429,0.03227749,0.0,0.0,0.0
0.0,0.0,0.0554458,0.0,0.0,0.0,0.0,0.0,0.0,0.11578425,0.09669103,0.11770687,0.0,0.0176522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042380463,2.0620983e-21,0.0,0.0,0.0,0.03899069,0.0,0.0,0.011654299,0.10642824,0.022887642,0.09185715,0.031713944,0.0,0.0,0.0
0.0,0.0,0.053691775,0.0,0.0,0.0,0.0,0.0,0.0,0.11630984,0.09570412,0.11826893,0.0,0.017261023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639186,5.604871e-23,0.0,0.0,0.0,0.03801543,0.0,0.0,0.012207545,0.10737096,0.022625845,0.09099955,0.030422859,0.0,0.0,0.0
0.0,0.0,0.05372795,0.0,0.0,0.0,0.0,0.0,0.0,0.11619686,0.09714681,0.11833003,0.0,0.018584205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041368354,1.1387859e-24,0.0,0.0,0.0,0.0388003,0.0,0.0,0.012091452,0.10773236,0.022318458,0.09126677,0.031761732,0.0,0.0,0.0
0.0,0.0,0.053695068,0.0,0.0,0.0,0.0,0.0,0.0,0.116630025,0.096808136,0.1182041,0.0,0.018341206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041681174,1.6844536e-26,0.0,0.0,0.0,0.037671003,0.0,0.0,0.011591188,0.104740344,0.02181387,0.08757043,0.031990457,0.0,0.0,0.0
0.0,0.0,0.05235203,0.0,0.0,0.0,0.0,0.0,0.0,0.116201565,0.09733483,0.11741008,0.0,0.018149177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041755263,1.7612405e-28,0.0,0.0,0.0,0.037321232,0.0,0.0,0.011694993,0.10405422,0.021713484,0.08785055,0.03242725,0.0,0.0,0.0
0.0,0.0,0.052262545,0.0,0.0,0.0,0.0,0.0,0.0,0.11685452,0.09671113,0.116781324,0.0,0.01854397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039961528,1.259488e-30,0.0,0.0,0.0,0.038821228,0.0,0.0,0.012124609,0.10601785,0.021525213,0.08712948,0.032779675,0.0,0.0,0.0
0.0,0.0,0.050099414,0.0,0.0,0.0,0.0,0.0,0.0,0.11642513,0.097440526,0.117511034,0.0,0.017708559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151048,5.935443e-33,0.0,0.0,0.0,0.03669064,0.0,0.0,0.012247221,0.10283401,0.020409733,0.08811252,0.03172354,0.0,0.0,0.0
0.0,0.0,0.050697163,0.0,0.0,0.0,0.0,0.0,0.0,0.116467126,0.09767472,0.116596565,0.0,0.017164174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042138513,1.7673361e-35,0.0,0.0,0.0,0.03714323,0.0,0.0,0.011719466,0.1013489,0.020951359,0.084512495,0.031761654,0.0,0.0,0.0
0.0,0.0,0.04983448,0.0,0.0,0.0,0.0,0.0,0.0,0.117107,0.09677756,0.11621698,0.0,0.018089712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04031128,3.1690062e-38,0.0,0.0,0.0,0.03707378,0.0,0.0,0.011226221,0.10020343,0.02139222,0.08330509,0.031374935,0.0,0.0,0.0
0.0,0.0,0.048970502,0.0,0.0,0.0,0.0,0.0,0.0,0.11621408,0.097252,0.11575247,0.0,0.018326752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041112658,3.2376e-41,0.0,0.0,0.0,0.036908224,0.0,0.0,0.01160157,0.100067995,0.019479463,0.08272318,0.032243855,0.0,0.0,0.0
0.0,0.0,0.050528526,0.0,0.0,0.0,0.0,0.0,0.0,0.117454305,0.09637797,0.11447274,0.0,0.018055484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040848847,1.8e-44,0.0,0.0,0.0,0.03739641,0.0,0.0,0.011421163,0.09949453,0.020656941,0.08192237,0.030911012,0.0,0.0,0.0
0.0,0.0,0.048994333,0.0,0.0,0.0,0.0,0.0,0.0,0.11690594,0.09616816,0.11539772,0.0,0.019201264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040967915,0.0,0.0,0.0,0.0,0.036469173,0.0,0.0,0.012397846,0.0994461,0.021228531,0.08270618,0.029563142,0.0,0.0,0.0
0.0,0.0,0.04954444,0.0,0.0,0.0,0.0,0.0,0.0,0.11666387,0.09668935,0.1148463,0.0,0.017727286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040139392,0.0,0.0,0.0,0.0,0.03646247,0.0,0.0,0.011567031,0.09815157,0.020908248,0.0820849,0.029483205,0.0,0.0,0.0
0.0,0.0,0.048801195,0.0,0.0,0.0,0.0,0.0,0.0,0.11723767,0.095922574,0.11515382,0.0,0.017595286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039542362,0.0,0.0,0.0,0.0,0.03706377,0.0,0.0,0.0118665565,0.09944424,0.020469407,0.07964043,0.029616764,0.0,0.0,0.0
0.0,0.0,0.047800984,0.0,0.0,0.0,0.0,0.0,0.0,0.1170483,0.0968234,0.11388881,0.0,0.017189328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039744604,0.0,0.0,0.0,0.0,0.036206156,0.0,0.0,0.011461543,0.09675002,0.02159436,0.0801253,0.030597191,0.0,0.0,0.0
0.0,0.0,0.04754326,0.0,0.0,0.0,0.0,0.0,0.0,0.11678869,0.09697756,0.11343128,0.0,0.017146612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038583215,0.0,0.0,0.0,0.0,0.0375525,0.0,0.0,0.0113120675,0.095469184,0.020568531,0.07804269,0.030749666,0.0,0.0,0.0
0.0,0.0,0.047412433,0.0,0.0,0.0,0.0,0.0,0.0,0.11731794,0.096389376,0.11267332,0.0,0.017132401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930019,0.0,0.0,0.0,0.0,0.037104227,0.0,0.0,0.010704226,0.09418002,0.019969625,0.07753673,0.03161314,0.0,0.0,0.0
0.0,0.0,0.046914995,0.0,0.0,0.0,0.0,0.0,0.0,0.11643091,0.0968775,0.11316584,0.0,0.017314948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03845758,0.0,0.0,0.0,0.0,0.036657423,0.0,0.0,0.01115371,0.095299155,0.020767659,0.077375576,0.029854087,0.0,0.0,0.0
0.0,0.0,0.046954848,0.0,0.0,0.0,0.0,0.0,0.0,0.11771634,0.09633073,0.11207441,0.0,0.01714358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03776022,0.0,0.0,0.0,0.0,0.03754035,0.0,0.0,0.011217873,0.09657821,0.021380216,0.07777083,0.029455116,0.0,0.0,0.0
0.0,0.0,0.046110407,0.0,0.0,0.0,0.0,0.0,0.0,0.11759552,0.09559477,0.112587675,0.0,0.016367052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038747694,0.0,0.0,0.0,0.0,0.037008975,0.0,0.0,0.011148818,0.0942254,0.020752179,0.07611043,0.031036466,0.0,0.0,0.0
0.0,0.0,0.0477222,0.0,0.0,0.0,0.0,0.0,0.0,0.1169984,0.09591881,0.112957105,0.0,0.016765287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038047813,0.0,0.0,0.0,0.0,0.035427846,0.0,0.0,0.0110112345,0.09429857,0.02095812,0.07564967,0.029360518,0.0,0.0,0.0
0.0,0.0,0.04586364,0.0,0.0,0.0,0.0,0.0,0.0,0.117572084,0.09574383,0.11159072,0.0,0.016478186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038449574,0.0,0.0,0.0,0.0,0.035217077,0.0,0.0,0.011525962,0.093452945,0.01947844,0.07497191,0.029540336,0.0,0.0,0.0
0.0,0.0,0.0460804,0.0,0.0,0.0,0.0,0.0,0.0,0.117042266,0.095303565,0.11193958,0.0,0.016451206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039121546,0.0,0.0,0.0,0.0,0.036526702,0.0,0.0,0.010711714,0.093029685,0.0201784,0.0741451,0.030637724,0.0,0.0,0.0
0.0,0.0,0.045996334,0.0,0.0,0.0,0.0,0.0,0.0,0.11691419,0.0956233,0.111169696,0.0,0.01678622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037356384,0.0,0.0,0.0,0.0,0.035927318,0.0,0.0,0.0105630895,0.09102999,0.02010607,0.07274837,0.031529326,0.0,0.0,0.0
0.0,0.0,0.045105405,0.0,0.0,0.0,0.0,0.0,0.0,0.11677129,0.09569337,0.111183025,0.0,0.0175909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037565503,0.0,0.0,0.0,0.0,0.035765015,0.0,0.0,0.010484437,0.092068814,0.021118054,0.0728145,0.030853301,0.0,0.0,0.0
0.0,0.0,0.044273175,0.0,0.0,0.0,0.0,0.0,0.0,0.117001586,0.09503614,0.11120317,0.0,0.016821759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039125644,0.0,0.0,0.0,0.0,0.03593161,0.0,0.0,0.010595749,0.091205746,0.021021634,0.071629606,0.030031396,0.0,0.0,0.0
0.0,0.0,0.04482298,0.0,0.0,0.0,0.0,0.0,0.0,0.11708555,0.09568879,0.11016011,0.0,0.01628714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958992,0.0,0.0,0.0,0.0,0.035184965,0.0,0.0,0.010052064,0.0897021,0.020251403,0.071282804,0.029541159,0.0,0.0,0.0
0.0,0.0,0.04431421,0.0,0.0,0.0,0.0,0.0,0.0,0.11741063,0.095203646,0.11043117,0.0,0.015941847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04027396,0.0,0.0,0.0,0.0,0.035052247,0.0,0.0,0.01073247,0.089637555,0.020355515,0.07128646,0.029671485,0.0,0.0,0.0
0.0,0.0,0.044166125,0.0,0.0,0.0,0.0,0.0,0.0,0.11724095,0.09540775,0.110036455,0.0,0.015993183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039358817,0.0,0.0,0.0,0.0,0.034865607,0.0,0.0,0.010892696,0.08933423,0.019701622,0.07129045,0.02834248,0.0,0.0,0.0
0.0,0.0,0.04446121,0.0,0.0,0.0,0.0,0.0,0.0,0.11768958,0.094714135,0.11006659,0.0,0.015261552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039512753,0.0,0.0,0.0,0.0,0.033590008,0.0,0.0,0.0106401285,0.08914829,0.020752244,0.07120094,0.028329136,0.0,0.0,0.0
0.0,0.0,0.044117965,0.0,0.0,0.0,0.0,0.0,0.0,0.11649176,0.09577558,0.11013624,0.0,0.01618869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038699374,0.0,0.0,0.0,0.0,0.03511888,0.0,0.0,0.010495125,0.088963,0.020300077,0.07051589,0.028812645,0.0,0.0,0.0
0.0,0.0,0.045432914,0.0,0.0,0.0,0.0,0.0,0.0,0.11704077,0.09496224,0.109855294,0.0,0.016113997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03774242,0.0,0.0,0.0,0.0,0.03497904,0.0,0.0,0.010890726,0.08731807,0.021026086,0.06925541,0.029674657,0.0,0.0,0.0
0.0,0.0,0.045781735,0.0,0.0,0.0,0.0,0.0,0.0,0.11651409,0.09479274,0.1093333,0.0,0.016269613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037635468,0.0,0.0,0.0,0.0,0.034920055,0.0,0.0,0.010880742,0.08915215,0.020330196,0.06900492,0.02906546,0.0,0.0,0.0
0.0,0.0,0.042994853,0.0,0.0,0.0,0.0,0.0,0.0,0.116579324,0.09455774,0.10888629,0.0,0.015227795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036866456,0.0,0.0,0.0,0.0,0.035436623,0.0,0.0,0.010463436,0.08709867,0.021140192,0.06934822,0.029099762,0.0,0.0,0.0
0.0,0.0,0.04438121,0.0,0.0,0.0,0.0,0.0,0.0,0.11661867,0.09443056,0.1089813,0.0,0.015600208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036738027,0.0,0.0,0.0,0.0,0.03380216,0.0,0.0,0.0098641515,0.08842789,0.021464186,0.07032883,0.028692342,0.0,0.0,0.0
0.0,0.0,0.043595158,0.0,0.0,0.0,0.0,0.0,0.0,0.11688532,0.09355407,0.10873447,0.0,0.015583996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03732873,0.0,0.0,0.0,0.0,0.03486044,0.0,0.0,0.009721071,0.08856032,0.021161376,0.06878676,0.029007433,0.0,0.0,0.0
0.0,0.0,0.04445994,0.0,0.0,0.0,0.0,0.0,0.0,0.117121205,0.094018966,0.10804092,0.0,0.01598858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037858933,0.0,0.0,0.0,0.0,0.03541532,0.0,0.0,0.010952333,0.087365806,0.021247271,0.06968773,0.029551843,0.0,0.0,0.0
0.0,0.0,0.043421227,0.0,0.0,0.0,0.0,0.0,0.0,0.11652375,0.0941647,0.10835565,0.0,0.016579606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03572797,0.0,0.0,0.0,0.0,0.03307552,0.0,0.0,0.010892532,0.08925232,0.019200042,0.06962442,0.02864553,0.0,0.0,0.0
0.0,0.0,0.043965816,0.0,0.0,0.0,0.0,0.0,0.0,0.116214804,0.094546035,0.10854328,0.0,0.01577094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036461063,0.0,0.0,0.0,0.0,0.03426497,0.0,0.0,0.01034551,0.08705308,0.019335937,0.06834636,0.029472006,0.0,0.0,0.0
