total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.090935186,0.0,0.0,0.0,0.0,0.0,0.0,0.13642427,0.06337916,0.07710118,0.0,0.0,0.06465652,0.10275201,0.08988077,0.06276062,0.10180579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122264236,0.0,0.040664002,0.0,0.0,0.0,0.03933637,0.0,0.0,0.0,0.09007335,6.9140646e-05,0.04928892,0.044663996,0.05792294,0.0,0.0,0.11948599,0.042588785,0.06816873,0.0,0.02764329,0.04073593,0.0,0.0,0.0995141,0.0,0.062411487,0.055245146,0.0
0.0,0.08997675,0.0,0.0,0.0,0.0,0.0,0.0,0.13630044,0.061298985,0.07643835,0.0,0.0,0.063701935,0.10441185,0.08961293,0.06223613,0.10226081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12295344,0.0,0.040418707,0.0,0.0,0.0,0.0409895,0.0,0.0,0.0,0.08979673,4.2281255e-05,0.050915707,0.04462467,0.06433976,0.0,0.0,0.11835493,0.040328555,0.06768922,0.0,0.028359504,0.041242614,0.0,0.0,0.09753123,0.0,0.061914682,0.05501986,0.0
0.0,0.09288873,0.0,0.0,0.0,0.0,0.0,0.0,0.1389427,0.062370602,0.075395405,0.0,0.0,0.06530919,0.10172713,0.089735985,0.062603675,0.09847811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219549,0.0,0.04176239,0.0,0.0,0.0,0.039854005,0.0,0.0,0.0,0.08951458,2.4974015e-05,0.049533695,0.04430185,0.06230084,0.0,0.0,0.119517356,0.03876163,0.06104363,0.0,0.026408523,0.03834302,0.0,0.0,0.098454945,0.0,0.062796034,0.055507455,0.0
0.0,0.09146246,0.0,0.0,0.0,0.0,0.0,0.0,0.1360399,0.060711756,0.07227393,0.0,0.0,0.062970184,0.101607285,0.09026248,0.061261967,0.10027303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122929096,0.0,0.042340882,0.0,0.0,0.0,0.04130888,0.0,0.0,0.0,0.08997842,1.4153513e-05,0.049627163,0.045760076,0.06401069,0.0,0.0,0.11840005,0.039945956,0.065458946,0.0,0.025718186,0.039321993,0.0,0.0,0.09670858,0.0,0.0626058,0.05667266,0.0
0.0,0.09063918,0.0,0.0,0.0,0.0,0.0,0.0,0.13560687,0.062561244,0.07523046,0.0,0.0,0.06540354,0.104399264,0.088501774,0.061420742,0.10068473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12144586,0.0,0.041235182,0.0,0.0,0.0,0.04049475,0.0,0.0,0.0,0.08698435,7.696625e-06,0.051185105,0.04489802,0.059245903,0.0,0.0,0.12001058,0.038982447,0.0646302,0.0,0.024724623,0.040981732,0.0,0.0,0.0967763,0.0,0.06302399,0.05816917,0.0
0.0,0.09049351,0.0,0.0,0.0,0.0,0.0,0.0,0.13357943,0.06325672,0.0749746,0.0,0.0,0.06618564,0.10314689,0.09058155,0.061873037,0.10207695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11979921,0.0,0.04109262,0.0,0.0,0.0,0.03955027,0.0,0.0,0.0,0.08593172,3.9993274e-06,0.0485154,0.045507174,0.062753834,0.0,0.0,0.117875956,0.040352784,0.06442445,0.0,0.02588853,0.038944256,0.0,0.0,0.09508514,0.0,0.061842956,0.054253485,0.0
0.0,0.094083466,0.0,0.0,0.0,0.0,0.0,0.0,0.13478841,0.06403585,0.07413882,0.0,0.0,0.06534939,0.101439945,0.08955808,0.062050764,0.10003551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1192948,0.0,0.04079725,0.0,0.0,0.0,0.038513612,0.0,0.0,0.0,0.0859682,1.9790823e-06,0.048248366,0.045040432,0.061006833,0.0,0.0,0.11853594,0.03920341,0.067372255,0.0,0.025929347,0.038888812,0.0,0.0,0.092973046,0.0,0.06322183,0.05305342,0.0
0.0,0.09082032,0.0,0.0,0.0,0.0,0.0,0.0,0.13679391,0.061853472,0.07369557,0.0,0.0,0.06481895,0.101470366,0.09272746,0.06038149,0.100383215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12006642,0.0,0.0410995,0.0,0.0,0.0,0.037933026,0.0,0.0,0.0,0.08535912,9.2940996e-07,0.04964387,0.04420991,0.06244888,0.0,0.0,0.11729384,0.040291324,0.06335694,0.0,0.025163025,0.038625427,0.0,0.0,0.09392067,0.0,0.06319854,0.055849463,0.0
0.0,0.08985327,0.0,0.0,0.0,0.0,0.0,0.0,0.13565105,0.06334078,0.07693285,0.0,0.0,0.061587468,0.10258648,0.08808444,0.06112321,0.10282958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118521474,0.0,0.039892342,0.0,0.0,0.0,0.040646065,0.0,0.0,0.0,0.08738164,4.125233e-07,0.049480174,0.044825967,0.06307974,0.0,0.0,0.116833396,0.03909403,0.063007966,0.0,0.021718686,0.037532095,0.0,0.0,0.094243735,0.0,0.062035393,0.054938175,0.0
0.0,0.088929005,0.0,0.0,0.0,0.0,0.0,0.0,0.13505612,0.06024163,0.07339902,0.0,0.0,0.06394345,0.10333472,0.08938435,0.059130877,0.09887893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121163055,0.0,0.04002492,0.0,0.0,0.0,0.038429014,0.0,0.0,0.0,0.086417876,1.7233798e-07,0.049462687,0.043465886,0.062663674,0.0,0.0,0.11449817,0.041352455,0.06543873,0.0,0.022097008,0.037133638,0.0,0.0,0.09318614,0.0,0.060957093,0.054924596,0.0
0.0,0.08881466,0.0,0.0,0.0,0.0,0.0,0.0,0.13343287,0.062088005,0.074480586,0.0,0.0,0.063649185,0.10007142,0.09069113,0.060493864,0.099184655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11829935,0.0,0.040364474,0.0,0.0,0.0,0.042101197,0.0,0.0,0.0,0.08633453,6.745359e-08,0.049296346,0.042860553,0.059530325,0.0,0.0,0.117638476,0.03980933,0.06423357,0.0,0.022054093,0.03741095,0.0,0.0,0.09640141,0.0,0.058955655,0.051123958,0.0
0.0,0.08818925,0.0,0.0,0.0,0.0,0.0,0.0,0.13290468,0.062279627,0.07360127,0.0,0.0,0.06392529,0.10275081,0.08929501,0.058935236,0.0995055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11635824,0.0,0.041446824,0.0,0.0,0.0,0.03966072,0.0,0.0,0.0,0.08724665,2.4611706e-08,0.04874296,0.042773955,0.061647557,0.0,0.0,0.11523412,0.041720506,0.060857706,0.0,0.021239178,0.03624381,0.0,0.0,0.09527536,0.0,0.0591542,0.05365144,0.0
0.0,0.08808556,0.0,0.0,0.0,0.0,0.0,0.0,0.13400209,0.06250655,0.074080296,0.0,0.0,0.061579313,0.100995965,0.09032808,0.058390174,0.09724318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162249,0.0,0.039851055,0.0,0.0,0.0,0.03944608,0.0,0.0,0.0,0.086238384,8.326774e-09,0.047977358,0.042320415,0.06060178,0.0,0.0,0.115011826,0.041089147,0.06386014,0.0,0.02021656,0.03863013,0.0,0.0,0.096795,0.0,0.061498504,0.05431754,0.0
0.0,0.08868249,0.0,0.0,0.0,0.0,0.0,0.0,0.13514133,0.06402763,0.07568437,0.0,0.0,0.06122289,0.10282879,0.08600273,0.060268793,0.09862841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117064476,0.0,0.038594343,0.0,0.0,0.0,0.03812393,0.0,0.0,0.0,0.08688767,2.596959e-09,0.048447203,0.043254703,0.058697253,0.0,0.0,0.11503748,0.041043613,0.06327398,0.0,0.020870557,0.038408156,0.0,0.0,0.09479616,0.0,0.060443167,0.052659925,0.0
0.0,0.09163636,0.0,0.0,0.0,0.0,0.0,0.0,0.1338904,0.06440654,0.07384695,0.0,0.0,0.062216688,0.102226056,0.09029846,0.062894285,0.09738153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117368594,0.0,0.040897626,0.0,0.0,0.0,0.038206458,0.0,0.0,0.0,0.083978705,7.4195633e-10,0.048011445,0.04313063,0.0599007,0.0,0.0,0.1141195,0.040015224,0.06673411,0.0,0.01945738,0.036257893,0.0,0.0,0.09443488,0.0,0.06003672,0.053455718,0.0
0.0,0.09082046,0.0,0.0,0.0,0.0,0.0,0.0,0.1323628,0.060817733,0.07459395,0.0,0.0,0.06238984,0.10181074,0.08653531,0.060967937,0.0978774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686041,0.0,0.038350884,0.0,0.0,0.0,0.038084876,0.0,0.0,0.0,0.08564418,1.9286767e-10,0.049226675,0.042257503,0.0618149,0.0,0.0,0.11338249,0.041453805,0.06234015,0.0,0.018826598,0.03592797,0.0,0.0,0.09427367,0.0,0.057838544,0.054450214,0.0
0.0,0.08865417,0.0,0.0,0.0,0.0,0.0,0.0,0.13193108,0.06290428,0.07311421,0.0,0.0,0.0642285,0.097754605,0.08641024,0.061216768,0.09993869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11262592,0.0,0.040968094,0.0,0.0,0.0,0.03770441,0.0,0.0,0.0,0.08475012,4.5279475e-11,0.04973524,0.043285824,0.060596466,0.0,0.0,0.114702955,0.03837642,0.06230006,0.0,0.019665802,0.038538367,0.0,0.0,0.09270997,0.0,0.059368405,0.053247605,0.0
0.0,0.09144221,0.0,0.0,0.0,0.0,0.0,0.0,0.1311106,0.06369186,0.072221205,0.0,0.0,0.062231425,0.100497484,0.08685552,0.05980526,0.09776402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117575526,0.0,0.040728603,0.0,0.0,0.0,0.040417116,0.0,0.0,0.0,0.083466575,9.52426e-12,0.04984815,0.04267236,0.059474293,0.0,0.0,0.113777764,0.040415697,0.063193545,0.0,0.01934948,0.036492165,0.0,0.0,0.09630218,0.0,0.059537023,0.052722476,0.0
0.0,0.08808786,0.0,0.0,0.0,0.0,0.0,0.0,0.13217215,0.061642893,0.073545195,0.0,0.0,0.0633002,0.10016923,0.08901015,0.059157558,0.096200556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11560051,0.0,0.03936376,0.0,0.0,0.0,0.038576446,0.0,0.0,0.0,0.08381319,1.7794334e-12,0.04844791,0.041524377,0.060157664,0.0,0.0,0.11374576,0.03961858,0.06273239,0.0,0.020053152,0.037297774,0.0,0.0,0.09474229,0.0,0.05960274,0.05210931,0.0
0.0,0.08728445,0.0,0.0,0.0,0.0,0.0,0.0,0.12956803,0.06291966,0.07460563,0.0,0.0,0.060592577,0.10235997,0.089761704,0.059702445,0.10075127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173812,0.0,0.03823644,0.0,0.0,0.0,0.038896803,0.0,0.0,0.0,0.08507508,2.9252284e-13,0.050209127,0.042878043,0.05903514,0.0,0.0,0.113590695,0.039623816,0.06208784,0.0,0.019882267,0.038249366,0.0,0.0,0.093382314,0.0,0.059714798,0.05474143,0.0
0.0,0.08864973,0.0,0.0,0.0,0.0,0.0,0.0,0.1293165,0.06183228,0.07323578,0.0,0.0,0.05964345,0.09890801,0.08623316,0.06068178,0.1008613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11700394,0.0,0.039096933,0.0,0.0,0.0,0.038744073,0.0,0.0,0.0,0.08617706,4.188107e-14,0.048615087,0.042240366,0.058485515,0.0,0.0,0.1140912,0.041087143,0.06466131,0.0,0.01924936,0.038595315,0.0,0.0,0.09512162,0.0,0.06346817,0.0533996,0.0
0.0,0.08795965,0.0,0.0,0.0,0.0,0.0,0.0,0.13123117,0.06271852,0.07239595,0.0,0.0,0.06195797,0.09974367,0.08940399,0.059547894,0.09824039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11672605,0.0,0.039261527,0.0,0.0,0.0,0.038733117,0.0,0.0,0.0,0.08317597,5.164355e-15,0.048527405,0.042010177,0.059070975,0.0,0.0,0.11280139,0.040300578,0.063324,0.0,0.018459372,0.03707677,0.0,0.0,0.093013726,0.0,0.06156755,0.055166293,0.0
0.0,0.08693765,0.0,0.0,0.0,0.0,0.0,0.0,0.13092244,0.062073633,0.071991965,0.0,0.0,0.058700208,0.10004354,0.08799783,0.060897496,0.09380441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116873406,0.0,0.039680194,0.0,0.0,0.0,0.03754024,0.0,0.0,0.0,0.087296255,5.4184883e-16,0.04837241,0.042493448,0.0602886,0.0,0.0,0.116097696,0.042871896,0.061188374,0.0,0.018021168,0.03543265,0.0,0.0,0.094440185,0.0,0.059451696,0.05492179,0.0
0.0,0.08772199,0.0,0.0,0.0,0.0,0.0,0.0,0.1320356,0.060809813,0.07219728,0.0,0.0,0.06045448,0.09948083,0.08719305,0.06105275,0.09710018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11617676,0.0,0.039842825,0.0,0.0,0.0,0.036973022,0.0,0.0,0.0,0.08503629,4.7736292e-17,0.049802534,0.04203486,0.058114473,0.0,0.0,0.11258779,0.038789865,0.061799813,0.0,0.017673973,0.037666067,0.0,0.0,0.09406263,0.0,0.059667632,0.053898964,0.0
0.0,0.086420655,0.0,0.0,0.0,0.0,0.0,0.0,0.1304188,0.061954867,0.07438392,0.0,0.0,0.06091377,0.10002226,0.08893832,0.05983094,0.09776624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11602963,0.0,0.040343225,0.0,0.0,0.0,0.03773545,0.0,0.0,0.0,0.083894536,3.4804427e-18,0.0496657,0.042666472,0.059678797,0.0,0.0,0.11191739,0.037592687,0.06283652,0.0,0.015864413,0.03554641,0.0,0.0,0.09729826,0.0,0.059762795,0.052765064,0.0
0.0,0.08710105,0.0,0.0,0.0,0.0,0.0,0.0,0.12725179,0.06063703,0.07497753,0.0,0.0,0.06086072,0.0996809,0.08710954,0.060385387,0.09707898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11436683,0.0,0.039436225,0.0,0.0,0.0,0.038633566,0.0,0.0,0.0,0.085522845,2.0670312e-19,0.049721774,0.04157839,0.058835723,0.0,0.0,0.113159455,0.038670257,0.06558109,0.0,0.015251659,0.03711991,0.0,0.0,0.0948096,0.0,0.05872394,0.055307347,0.0
0.0,0.0849043,0.0,0.0,0.0,0.0,0.0,0.0,0.13049212,0.062413245,0.0720122,0.0,0.0,0.062026173,0.099487506,0.087193966,0.060813848,0.09502328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11384067,0.0,0.040595796,0.0,0.0,0.0,0.037542485,0.0,0.0,0.0,0.08315905,9.827165e-21,0.04824078,0.042256203,0.06037482,0.0,0.0,0.11199571,0.037186697,0.06494675,0.0,0.014766714,0.03846095,0.0,0.0,0.09453813,0.0,0.060287725,0.05540865,0.0
0.0,0.086821444,0.0,0.0,0.0,0.0,0.0,0.0,0.12895149,0.060334004,0.07359551,0.0,0.0,0.06251525,0.09769626,0.08627156,0.059920546,0.09636399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115752116,0.0,0.04038799,0.0,0.0,0.0,0.037171155,0.0,0.0,0.0,0.08351919,3.6691582e-22,0.049797405,0.04067226,0.057806402,0.0,0.0,0.10927379,0.03950096,0.06262988,0.0,0.014536194,0.0361165,0.0,0.0,0.0924301,0.0,0.058548275,0.05609236,0.0
0.0,0.08856537,0.0,0.0,0.0,0.0,0.0,0.0,0.1293235,0.061486922,0.073386125,0.0,0.0,0.061387304,0.09542009,0.086743616,0.05914503,0.0984412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11424973,0.0,0.039814472,0.0,0.0,0.0,0.0401422,0.0,0.0,0.0,0.0819261,1.0534101e-23,0.049489453,0.041092534,0.05807036,0.0,0.0,0.10961143,0.03843881,0.06259612,0.0,0.014721101,0.035892945,0.0,0.0,0.09336748,0.0,0.059755772,0.056204397,0.0
0.0,0.08665234,0.0,0.0,0.0,0.0,0.0,0.0,0.12943327,0.0628426,0.074551985,0.0,0.0,0.06282175,0.097232915,0.08646577,0.059307054,0.094485946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570445,0.0,0.040297937,0.0,0.0,0.0,0.03824212,0.0,0.0,0.0,0.08427493,2.2718967e-25,0.047881633,0.041452352,0.05868056,0.0,0.0,0.110912,0.03813031,0.06224276,0.0,0.012727601,0.034392282,0.0,0.0,0.09216337,0.0,0.059879802,0.053230498,0.0
0.0,0.086810134,0.0,0.0,0.0,0.0,0.0,0.0,0.12978871,0.06286513,0.06985681,0.0,0.0,0.061482426,0.09831962,0.08639012,0.059988562,0.09364354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11571742,0.0,0.038924407,0.0,0.0,0.0,0.03876501,0.0,0.0,0.0,0.080930226,3.586731e-27,0.048122466,0.040401295,0.062007125,0.0,0.0,0.110105716,0.03804037,0.062446564,0.0,0.012611407,0.038845237,0.0,0.0,0.0924525,0.0,0.061892554,0.05455739,0.0
0.0,0.08606457,0.0,0.0,0.0,0.0,0.0,0.0,0.12678932,0.061040036,0.073301196,0.0,0.0,0.06407452,0.09788825,0.085532755,0.060364846,0.09573488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11438653,0.0,0.04226232,0.0,0.0,0.0,0.03642716,0.0,0.0,0.0,0.08366103,4.0272486e-29,0.04731555,0.04221682,0.06057682,0.0,0.0,0.10782207,0.03867997,0.06392435,0.0,0.011120311,0.036845256,0.0,0.0,0.091570854,0.0,0.058405153,0.05403262,0.0
0.0,0.087225266,0.0,0.0,0.0,0.0,0.0,0.0,0.12952326,0.061111573,0.07369526,0.0,0.0,0.061390135,0.096877895,0.086098716,0.058186937,0.096613206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11249856,0.0,0.040281583,0.0,0.0,0.0,0.03788286,0.0,0.0,0.0,0.08144279,3.1139668e-31,0.04841898,0.04153556,0.060697034,0.0,0.0,0.10939582,0.037527267,0.06222479,0.0,0.01075968,0.03563445,0.0,0.0,0.09207363,0.0,0.059304077,0.053340174,0.0
0.0,0.08314657,0.0,0.0,0.0,0.0,0.0,0.0,0.12733608,0.062504515,0.07242352,0.0,0.0,0.06211634,0.09659523,0.085917495,0.058683913,0.09422513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112758644,0.0,0.0393972,0.0,0.0,0.0,0.03862303,0.0,0.0,0.0,0.084257714,1.5990705e-33,0.047914345,0.041503817,0.057399318,0.0,0.0,0.108850844,0.036377236,0.060313117,0.0,0.009696374,0.035095733,0.0,0.0,0.09216283,0.0,0.062191438,0.0526396,0.0
0.0,0.086355746,0.0,0.0,0.0,0.0,0.0,0.0,0.1271195,0.061495334,0.07406383,0.0,0.0,0.06106672,0.09801926,0.085280776,0.05940115,0.09632068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112999626,0.0,0.038666055,0.0,0.0,0.0,0.038910262,0.0,0.0,0.0,0.08285609,5.234192e-36,0.047389492,0.0424707,0.059865583,0.0,0.0,0.10793092,0.03649412,0.062275246,0.0,0.009019206,0.035814863,0.0,0.0,0.09099929,0.0,0.06202061,0.054754358,0.0
0.0,0.084751315,0.0,0.0,0.0,0.0,0.0,0.0,0.12887096,0.060017675,0.072896,0.0,0.0,0.06149624,0.09757231,0.08356905,0.06014233,0.09552619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11269292,0.0,0.040253308,0.0,0.0,0.0,0.039510213,0.0,0.0,0.0,0.08383478,1.0421891e-38,0.04841498,0.04174445,0.059338935,0.0,0.0,0.10724085,0.036475874,0.05981936,0.0,0.007740815,0.03356558,0.0,0.0,0.08896133,0.0,0.0607562,0.053657036,0.0
0.0,0.08620168,0.0,0.0,0.0,0.0,0.0,0.0,0.1284302,0.06041349,0.07310858,0.0,0.0,0.061195202,0.09725893,0.0842517,0.05824627,0.09492639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320183,0.0,0.040281136,0.0,0.0,0.0,0.035707578,0.0,0.0,0.0,0.08301988,1.1961e-41,0.046959203,0.041660283,0.05860197,0.0,0.0,0.1075455,0.0369792,0.06188691,0.0,0.0066687367,0.034056224,0.0,0.0,0.09237295,0.0,0.060166106,0.054659043,0.0
0.0,0.08550505,0.0,0.0,0.0,0.0,0.0,0.0,0.13064104,0.05928207,0.07127974,0.0,0.0,0.06210421,0.09576637,0.0829262,0.060120594,0.09275328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113381326,0.0,0.038459875,0.0,0.0,0.0,0.0384792,0.0,0.0,0.0,0.081067175,7e-45,0.04773754,0.040463794,0.060867764,0.0,0.0,0.107397854,0.037714854,0.06332883,0.0,0.0065799067,0.03538144,0.0,0.0,0.094041,0.0,0.059417382,0.055310898,0.0
0.0,0.085074484,0.0,0.0,0.0,0.0,0.0,0.0,0.13110244,0.06114895,0.07242999,0.0,0.0,0.06042084,0.09750619,0.0852782,0.05980615,0.09165666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111915,0.0,0.040264264,0.0,0.0,0.0,0.037107766,0.0,0.0,0.0,0.081849195,0.0,0.046661716,0.04081665,0.05890644,0.0,0.0,0.10766431,0.038218144,0.06357869,0.0,0.0058543286,0.03766004,0.0,0.0,0.09231679,0.0,0.05980386,0.053579427,0.0
0.0,0.08759533,0.0,0.0,0.0,0.0,0.0,0.0,0.12791628,0.06234092,0.07137573,0.0,0.0,0.06095986,0.09650848,0.085777506,0.058942206,0.09584682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110329,0.0,0.037854843,0.0,0.0,0.0,0.036714923,0.0,0.0,0.0,0.081774704,0.0,0.0480088,0.041750465,0.059811648,0.0,0.0,0.10773367,0.038000718,0.062361304,0.0,0.0052042753,0.034857564,0.0,0.0,0.089990735,0.0,0.058852497,0.052724466,0.0
0.0,0.084344834,0.0,0.0,0.0,0.0,0.0,0.0,0.1294182,0.061119284,0.07566694,0.0,0.0,0.06266576,0.098257676,0.08425186,0.0586201,0.09477077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11054843,0.0,0.039960105,0.0,0.0,0.0,0.03615097,0.0,0.0,0.0,0.079816446,0.0,0.047556262,0.042041864,0.059957065,0.0,0.0,0.10720737,0.037823156,0.06240389,0.0,0.0042566713,0.035179395,0.0,0.0,0.09209508,0.0,0.05879609,0.053619415,0.0
0.0,0.08549671,0.0,0.0,0.0,0.0,0.0,0.0,0.12697051,0.06366967,0.073953845,0.0,0.0,0.062632605,0.09644806,0.08468398,0.05827946,0.093778506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10874326,0.0,0.038173873,0.0,0.0,0.0,0.035981752,0.0,0.0,0.0,0.08104563,0.0,0.04788643,0.041286223,0.061437406,0.0,0.0,0.10749911,0.039025046,0.06462452,0.0,0.0037704087,0.036369868,0.0,0.0,0.08617432,0.0,0.06055272,0.05375807,0.0
0.0,0.08514767,0.0,0.0,0.0,0.0,0.0,0.0,0.12868905,0.060517576,0.07295541,0.0,0.0,0.060652293,0.09599519,0.08211125,0.057903025,0.09581375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11075877,0.0,0.038896054,0.0,0.0,0.0,0.037117347,0.0,0.0,0.0,0.08116914,0.0,0.048469253,0.040629525,0.058102105,0.0,0.0,0.10703249,0.036742855,0.062046275,0.0,0.0030767391,0.03518077,0.0,0.0,0.09072373,0.0,0.05870591,0.05354146,0.0
0.0,0.08630281,0.0,0.0,0.0,0.0,0.0,0.0,0.1266386,0.06049596,0.073396534,0.0,0.0,0.06068609,0.09644364,0.08195018,0.059264943,0.09681845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111917526,0.0,0.038190946,0.0,0.0,0.0,0.036464464,0.0,0.0,0.0,0.08136772,0.0,0.04752219,0.0390788,0.058240414,0.0,0.0,0.10596803,0.036977813,0.063114464,0.0,0.0025516022,0.032335933,0.0,0.0,0.09081073,0.0,0.057850927,0.05277971,0.0
0.0,0.083926305,0.0,0.0,0.0,0.0,0.0,0.0,0.12635256,0.060281344,0.07364769,0.0,0.0,0.0587196,0.09487317,0.08363375,0.059785,0.095192164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10821507,0.0,0.038129006,0.0,0.0,0.0,0.03727582,0.0,0.0,0.0,0.0815091,0.0,0.04868931,0.04070449,0.05847258,0.0,0.0,0.10637193,0.038265232,0.0617533,0.0,0.0018665072,0.034197994,0.0,0.0,0.08811192,0.0,0.059646815,0.054340903,0.0
0.0,0.08334306,0.0,0.0,0.0,0.0,0.0,0.0,0.12782805,0.06199967,0.07299135,0.0,0.0,0.06149794,0.095174104,0.08419731,0.057751827,0.09565314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11198882,0.0,0.03872057,0.0,0.0,0.0,0.036825955,0.0,0.0,0.0,0.08020829,0.0,0.047808416,0.040764008,0.057042915,0.0,0.0,0.106014445,0.038765457,0.06207468,0.0,0.0013781652,0.03283977,0.0,0.0,0.089805186,0.0,0.058137555,0.05120436,0.0
