total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.00814761,9.799673e-18,5.3760464e-19,0.21758488,0.1029618,0.0061102826,0.010219897,0.026331753,0.026005289,5.85391e-40,0.067456536,0.01533676,0.17040016,0.08727534,4.203441e-13,0.045774035,9.4097e-41,0.07019695,8.857843e-07,0.0,7.980537e-31,0.0,0.0,1.9986489e-36,2.7676693e-05,0.0,5.619166e-26,2.7064967e-18,2.3886682e-10,0.0,0.006868303,0.0050236345,6.9994335e-06,1.5e-44,0.063832454,5.770173e-24,3.481703e-13,7.958682e-06,1.0308096e-33,7.422251e-11,0.026693923,0.0,6.4230212e-37,6.740863e-26,1.5168571e-13,1.9889849e-21
0.008115095,3.8806822e-19,1.7147021e-20,0.21538785,0.10112636,0.0058351094,0.009733957,0.025018033,0.024738777,2.05e-43,0.068819076,0.014180047,0.1689094,0.08601329,4.0034884e-14,0.043469016,2.7e-44,0.0701309,3.129641e-07,0.0,2.1899076e-33,0.0,0.0,1.602425e-39,1.2719366e-05,0.0,4.337176e-28,9.6776235e-20,3.391227e-11,0.0,0.0065723895,0.004923323,2.2058284e-06,0.0,0.061417904,5.197318e-26,3.259685e-14,2.7815804e-06,1.4278163e-36,1.1627279e-11,0.02720065,0.0,4.384e-40,4.698672e-28,1.1398875e-14,3.5114376e-23
0.0077009243,1.18694214e-20,4.143982e-22,0.21341015,0.10016712,0.0050949063,0.009521085,0.024226451,0.02209315,0.0,0.069294155,0.013923073,0.16705114,0.084361166,3.1745541e-15,0.040108338,0.0,0.07056606,1.0225427e-07,0.0,3.5820557e-36,0.0,0.0,6.66e-43,5.5110327e-06,0.0,2.2203142e-30,2.6487729e-21,4.1420786e-12,0.0,0.0063027567,0.0050353818,6.361691e-07,0.0,0.05868911,3.1523436e-28,2.5371803e-15,8.9553856e-07,1.092605e-39,1.5795765e-12,0.026898293,0.0,1.51e-43,2.1503495e-30,6.99144e-16,4.4509736e-25
0.007600024,2.74077e-22,7.401978e-24,0.21105006,0.09791893,0.004981933,0.008902696,0.02310093,0.022225922,0.0,0.06954542,0.014002542,0.16552387,0.08317981,2.0640066e-16,0.038699392,0.0,0.071013704,3.0726607e-08,0.0,3.299528e-39,0.0,0.0,0.0,2.239691e-06,0.0,7.2348996e-33,5.4188995e-23,4.2996726e-13,0.0,0.0065330747,0.0053018234,1.6684375e-07,0.0,0.056269653,1.238153e-30,1.6167121e-16,2.6347422e-07,4.3e-43,1.8396172e-13,0.025977854,0.0,0.0,6.192382e-33,3.4403596e-17,3.927016e-27
0.0071302867,4.658634e-24,9.505248e-26,0.20853496,0.09614617,0.0044574523,0.008257299,0.021997819,0.021086756,0.0,0.06967082,0.013409976,0.16426362,0.08186009,1.08208095e-17,0.035586055,0.0,0.07198699,8.433765e-09,0.0,1.602e-42,0.0,0.0,0.0,8.505162e-07,0.0,1.431859e-35,8.070651e-25,3.742972e-14,0.0,0.0060601104,0.0048936545,3.952719e-08,0.0,0.053969752,3.0123541e-33,8.292559e-18,7.0436705e-08,0.0,1.813831e-14,0.026155358,0.0,0.0,1.0688815e-35,1.3328227e-18,2.3290304e-29
0.0070051528,5.667203e-26,8.508381e-28,0.20591244,0.09324456,0.0042065405,0.007892023,0.020882506,0.020677354,0.0,0.07002332,0.013209609,0.16299917,0.08130836,4.49104e-19,0.034774907,0.0,0.07239326,2.099556e-09,0.0,0.0,0.0,0.0,0.0,3.0025143e-07,0.0,1.6307588e-38,8.496895e-27,2.6929625e-15,0.0,0.0058332626,0.0048829764,8.3938385e-09,0.0,0.05239456,4.3143136e-36,3.3609695e-19,1.7026165e-08,0.0,1.4934851e-15,0.025587741,0.0,0.0,1.0456676e-38,3.9814058e-20,8.926989e-32
0.0075020213,4.7813074e-28,5.1278964e-30,0.20448457,0.09239808,0.004668637,0.008203337,0.020550631,0.021164326,0.0,0.07097185,0.012527431,0.16120167,0.079471864,1.4460482e-20,0.033215154,0.0,0.07332304,4.704279e-10,0.0,0.0,0.0,0.0,0.0,9.7962605e-08,0.0,1.0038e-41,6.1186915e-29,1.575951e-16,0.0,0.006211337,0.0045904345,1.5841106e-09,0.0,0.051083554,3.429158e-39,1.0545945e-20,3.6918224e-09,0.0,1.0116599e-16,0.024856912,0.0,0.0,5.431e-42,8.96207e-22,2.1145846e-34
0.0070939255,2.700555e-30,2.0009606e-32,0.2028655,0.0904676,0.00450504,0.008287082,0.019572675,0.019642048,0.0,0.07166691,0.012859796,0.15994598,0.078500524,3.532303e-22,0.031951595,0.0,0.0732945,9.4077364e-11,0.0,0.0,0.0,0.0,0.0,2.9375007e-08,0.0,3e-45,2.9040028e-31,7.371277e-18,0.0,0.0059302044,0.0047159772,2.6321467e-10,0.0,0.05004663,1.411e-42,2.504653e-22,7.1228157e-10,0.0,5.5458572e-18,0.02439175,0.0,0.0,1e-45,1.4818711e-23,2.9407472e-37
0.0070473,9.811941e-33,4.835276e-35,0.20058903,0.0895596,0.0044049798,0.007976438,0.018702751,0.018363794,0.0,0.07228554,0.012343582,0.15838905,0.07734314,6.3858326e-24,0.029836614,0.0,0.07400007,1.664153e-11,0.0,0.0,0.0,0.0,0.0,8.043717e-09,0.0,0.0,8.710114e-34,2.7030825e-19,0.0,0.0062454347,0.004299696,3.811679e-11,0.0,0.048816063,0.0,4.3912108e-24,1.2119432e-10,0.0,2.416433e-19,0.023962356,0.0,0.0,0.0,1.7494912e-25,2.26256e-40
0.006426164,2.1914307e-35,6.876062e-38,0.19790894,0.087947994,0.0041684494,0.00763882,0.017803092,0.017845538,0.0,0.07260631,0.0121808965,0.15756974,0.07673577,8.311913e-26,0.029005185,0.0,0.074657045,2.5785552e-12,0.0,0.0,0.0,0.0,0.0,1.9970952e-09,0.0,0.0,1.5736319e-36,7.60783e-21,0.0,0.005929559,0.00470853,4.757679e-12,0.0,0.047378745,0.0,5.527253e-26,1.8003685e-11,0.0,8.204159e-21,0.024454812,0.0,0.0,0.0,1.4286525e-27,9e-44
0.006945679,2.8558272e-38,5.4244e-41,0.19672544,0.08668019,0.003927031,0.0076376703,0.017874438,0.01799892,0.0,0.07307582,0.012251565,0.15585278,0.0760849,7.553618e-28,0.02751455,0.0,0.07536451,3.4627376e-13,0.0,0.0,0.0,0.0,0.0,4.4613954e-10,0.0,0.0,1.620405e-39,1.6052182e-22,0.0,0.0056273863,0.004321543,5.057154e-13,0.0,0.04620577,0.0,4.8419776e-28,2.3099276e-12,0.0,2.1234156e-22,0.024186606,0.0,0.0,0.0,7.786834e-30,0.0
0.006637892,2.0442e-41,2.2e-44,0.19471818,0.084964104,0.003808555,0.007506106,0.016958853,0.017073004,0.0,0.07347009,0.01182646,0.1544887,0.07472289,4.6301733e-30,0.026856434,0.0,0.076162025,3.9837704e-14,0.0,0.0,0.0,0.0,0.0,8.8936886e-11,0.0,0.0,8.91e-43,2.473717e-24,0.0,0.0056564608,0.004319348,4.5178525e-14,0.0,0.044875912,0.0,2.850812e-30,2.5295372e-13,0.0,4.089287e-24,0.024210459,0.0,0.0,0.0,2.72084e-32,0.0
0.006130074,7e-45,0.0,0.19274719,0.083530925,0.003445013,0.00751868,0.01641045,0.016886886,0.0,0.074233405,0.011315906,0.15315373,0.07324545,1.8412773e-32,0.025434664,0.0,0.07638159,3.877205e-15,0.0,0.0,0.0,0.0,0.0,1.567934e-11,0.0,0.0,0.0,2.7044768e-26,0.0,0.00560339,0.0042670025,3.3436695e-15,0.0,0.043199576,0.0,1.0845024e-32,2.3338195e-14,0.0,5.7038976e-26,0.023632504,0.0,0.0,0.0,5.821143e-35,0.0
0.006155466,0.0,0.0,0.1911411,0.0826564,0.003306921,0.007135233,0.0155894905,0.015669601,0.0,0.07466213,0.011154494,0.15167265,0.071367726,4.544728e-35,0.024599558,0.0,0.07666713,3.1485281e-16,0.0,0.0,0.0,0.0,0.0,2.4207641e-12,0.0,0.0,0.0,2.0305094e-28,0.0,0.005470769,0.0045501236,2.0180752e-16,0.0,0.04219241,0.0,2.5488876e-35,1.7886719e-15,0.0,5.5918644e-28,0.02357817,0.0,0.0,0.0,7.2338564e-38,0.0
0.006569193,0.0,0.0,0.18911368,0.08072793,0.003156462,0.0070150048,0.015595372,0.01502613,0.0,0.074815385,0.011177973,0.15029302,0.07106642,6.618443e-38,0.023687443,0.0,0.07737173,2.1014226e-17,0.0,0.0,0.0,0.0,0.0,3.238409e-13,0.0,0.0,0.0,1.0092971e-30,0.0,0.005510383,0.0045565157,9.762677e-18,0.0,0.040796567,0.0,3.5157258e-38,1.1212449e-16,0.0,3.7254222e-30,0.02358931,0.0,0.0,0.0,4.9113e-41,0.0
0.0060441145,0.0,0.0,0.18706767,0.07983288,0.0029915015,0.007164644,0.014794325,0.015161035,0.0,0.07560965,0.010945328,0.1496095,0.06965735,5.3629e-41,0.023034848,0.0,0.07787802,1.1338609e-18,0.0,0.0,0.0,0.0,0.0,3.710454e-14,0.0,0.0,0.0,3.1866212e-33,0.0,0.0055731246,0.0045412816,3.71419e-19,0.0,0.040068164,0.0,2.6815e-41,5.65192e-18,0.0,1.6238369e-32,0.022713311,0.0,0.0,0.0,1.7e-44,0.0
0.0056546656,0.0,0.0,0.18527679,0.07779707,0.0026939486,0.0069421926,0.014327405,0.015091944,0.0,0.07580223,0.010385212,0.14795537,0.06884921,2.2e-44,0.022316914,0.0,0.078231744,4.856984e-20,0.0,0.0,0.0,0.0,0.0,3.595408e-15,0.0,0.0,0.0,6.095527e-36,0.0,0.005203173,0.004025074,1.08824245e-20,0.0,0.03767521,0.0,1.1e-44,2.2485654e-19,0.0,4.4356106e-35,0.02270293,0.0,0.0,0.0,0.0,0.0
0.0058395136,0.0,0.0,0.18368919,0.0767444,0.0026303045,0.0070472034,0.013735873,0.014268302,0.0,0.07661285,0.010360514,0.14636771,0.06733136,0.0,0.021324344,0.0,0.078545034,1.6190426e-21,0.0,0.0,0.0,0.0,0.0,2.9059975e-16,0.0,0.0,0.0,6.690146e-39,0.0,0.0053111096,0.004108631,2.3993663e-22,0.0,0.03706191,0.0,0.0,6.91659e-21,0.0,7.228029e-38,0.02317118,0.0,0.0,0.0,0.0,0.0
0.0058372826,0.0,0.0,0.18120539,0.07565997,0.0025476366,0.0068763676,0.013749089,0.01452184,0.0,0.07722015,0.010177329,0.14553025,0.06637994,0.0,0.020344839,0.0,0.07843322,4.1082544e-23,0.0,0.0,0.0,0.0,0.0,1.9297712e-17,0.0,0.0,0.0,3.954e-42,0.0,0.0052725887,0.0041603497,3.8799173e-24,0.0,0.036507975,0.0,0.0,1.6079794e-22,0.0,6.6382e-41,0.022982752,0.0,0.0,0.0,0.0,0.0
0.006041833,0.0,0.0,0.17940621,0.07422081,0.0024508804,0.0065455977,0.012995139,0.013631383,0.0,0.076530434,0.010116507,0.14378926,0.0651422,0.0,0.02070989,0.0,0.07951851,7.743875e-25,0.0,0.0,0.0,0.0,0.0,1.0355931e-18,0.0,0.0,0.0,1e-45,0.0,0.005193866,0.004209809,4.4718097e-26,0.0,0.035570513,0.0,0.0,2.7550299e-24,0.0,3.2e-44,0.022759795,0.0,0.0,0.0,0.0,0.0
0.0057483106,0.0,0.0,0.17773472,0.073225796,0.0022999626,0.0063432753,0.013133239,0.0133654475,0.0,0.07686909,0.009794701,0.14217752,0.06417665,0.0,0.0196295,0.0,0.07981445,1.055305e-26,0.0,0.0,0.0,0.0,0.0,4.4100908e-20,0.0,0.0,0.0,0.0,0.0,0.005255287,0.004139872,3.5578787e-28,0.0,0.034497384,0.0,0.0,3.382602e-26,0.0,0.0,0.023099888,0.0,0.0,0.0,0.0,0.0
0.0055062477,0.0,0.0,0.1755967,0.071764,0.0020976642,0.0063125184,0.013026603,0.013369443,0.0,0.07750722,0.009815325,0.1407077,0.06330946,0.0,0.018926539,0.0,0.07984699,1.0087097e-28,0.0,0.0,0.0,0.0,0.0,1.4607773e-21,0.0,0.0,0.0,0.0,0.0,0.005153451,0.003995945,1.8850985e-30,0.0,0.033681374,0.0,0.0,2.8843574e-28,0.0,0.0,0.022343773,0.0,0.0,0.0,0.0,0.0
0.0056151827,0.0,0.0,0.17385602,0.07077622,0.0020523197,0.0062340624,0.012563524,0.012766057,0.0,0.07777171,0.009643038,0.13963702,0.06277167,0.0,0.018711496,0.0,0.08045402,6.5370087e-31,0.0,0.0,0.0,0.0,0.0,3.68126e-23,0.0,0.0,0.0,0.0,0.0,0.005331743,0.0038869283,6.386399e-33,0.0,0.032283828,0.0,0.0,1.649075e-30,0.0,0.0,0.022304885,0.0,0.0,0.0,0.0,0.0
0.00568503,0.0,0.0,0.17221487,0.070119366,0.0020978136,0.006293977,0.012521949,0.0128214825,0.0,0.07779297,0.009581064,0.13832746,0.061786838,0.0,0.018282956,0.0,0.081452444,2.7643577e-33,0.0,0.0,0.0,0.0,0.0,6.8874105e-25,0.0,0.0,0.0,0.0,0.0,0.00494902,0.004072217,1.320813e-35,0.0,0.031109372,0.0,0.0,6.0752446e-33,0.0,0.0,0.021725211,0.0,0.0,0.0,0.0,0.0
0.0054841456,0.0,0.0,0.17047898,0.06884019,0.0017982431,0.0059199333,0.011667438,0.012107005,0.0,0.078468345,0.009014077,0.13691619,0.060837664,0.0,0.017700437,0.0,0.08134511,7.3037696e-36,0.0,0.0,0.0,0.0,0.0,9.309924e-27,0.0,0.0,0.0,0.0,0.0,0.004752152,0.0039386684,1.5811537e-38,0.0,0.03038288,0.0,0.0,1.378427e-35,0.0,0.0,0.021561777,0.0,0.0,0.0,0.0,0.0
0.005526753,0.0,0.0,0.16850723,0.06756893,0.0017472836,0.0061346767,0.011745422,0.0121927615,0.0,0.07864712,0.0086925,0.13600197,0.059962694,0.0,0.017261429,0.0,0.081627056,1.1472314e-38,0.0,0.0,0.0,0.0,0.0,8.820345e-29,0.0,0.0,0.0,0.0,0.0,0.004779726,0.0042082476,1.03e-41,0.0,0.029496325,0.0,0.0,1.8288313e-38,0.0,0.0,0.021726372,0.0,0.0,0.0,0.0,0.0
0.005554497,0.0,0.0,0.16692431,0.06642771,0.0015713635,0.0060997615,0.011393792,0.012225611,0.0,0.07887126,0.008942741,0.13481982,0.059506036,0.0,0.017293958,0.0,0.082079105,1.0115e-41,0.0,0.0,0.0,0.0,0.0,5.6609537e-31,0.0,0.0,0.0,0.0,0.0,0.004971084,0.0038219541,3e-45,0.0,0.029139856,0.0,0.0,1.336e-41,0.0,0.0,0.021309773,0.0,0.0,0.0,0.0,0.0
0.0054683476,0.0,0.0,0.1655925,0.0655212,0.001563112,0.006244004,0.0116957445,0.011739259,0.0,0.07878992,0.008696382,0.13336386,0.059047014,0.0,0.016384153,0.0,0.08207213,4e-45,0.0,0.0,0.0,0.0,0.0,2.3685695e-33,0.0,0.0,0.0,0.0,0.0,0.0048945593,0.0038589223,0.0,0.0,0.02832101,0.0,0.0,6e-45,0.0,0.0,0.020799063,0.0,0.0,0.0,0.0,0.0
0.005539244,0.0,0.0,0.16384554,0.0649537,0.0013904723,0.005910817,0.010814702,0.011674399,0.0,0.07903273,0.009028791,0.13198595,0.05822623,0.0,0.016693218,0.0,0.08222896,0.0,0.0,0.0,0.0,0.0,0.0,6.1851845e-36,0.0,0.0,0.0,0.0,0.0,0.0046924786,0.003980763,0.0,0.0,0.027630933,0.0,0.0,0.0,0.0,0.0,0.021454303,0.0,0.0,0.0,0.0,0.0
0.005226124,0.0,0.0,0.16229449,0.064220674,0.0013511893,0.0057761315,0.01093933,0.011825499,0.0,0.07949381,0.008895701,0.13062531,0.057404425,0.0,0.0164429,0.0,0.08251889,0.0,0.0,0.0,0.0,0.0,0.0,9.590282e-39,0.0,0.0,0.0,0.0,0.0,0.0044717863,0.0041660205,0.0,0.0,0.027065363,0.0,0.0,0.0,0.0,0.0,0.021726297,0.0,0.0,0.0,0.0,0.0
0.005440819,0.0,0.0,0.16116486,0.063219406,0.0012330035,0.005765858,0.011033822,0.011948774,0.0,0.079751685,0.008677636,0.12981305,0.05671808,0.0,0.016002385,0.0,0.082957074,0.0,0.0,0.0,0.0,0.0,0.0,8.335e-42,0.0,0.0,0.0,0.0,0.0,0.0046341876,0.0042301435,0.0,0.0,0.026543237,0.0,0.0,0.0,0.0,0.0,0.021118244,0.0,0.0,0.0,0.0,0.0
0.0052716164,0.0,0.0,0.15941715,0.06220219,0.0009548748,0.0053989617,0.010381672,0.011674123,0.0,0.079983026,0.00849068,0.12889668,0.056109134,0.0,0.015341261,0.0,0.08332491,0.0,0.0,0.0,0.0,0.0,0.0,4e-45,0.0,0.0,0.0,0.0,0.0,0.004744693,0.003935434,0.0,0.0,0.025375,0.0,0.0,0.0,0.0,0.0,0.020813886,0.0,0.0,0.0,0.0,0.0
0.0053895665,0.0,0.0,0.1580226,0.061618384,0.0006999243,0.0058809416,0.010125231,0.0118605755,0.0,0.08006073,0.008393067,0.12770902,0.055415537,0.0,0.0152376685,0.0,0.08339888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048599993,0.003996377,0.0,0.0,0.025031151,0.0,0.0,0.0,0.0,0.0,0.019987144,0.0,0.0,0.0,0.0,0.0
0.0052751945,0.0,0.0,0.15610719,0.061249517,0.00040621415,0.0055747745,0.010179605,0.011428237,0.0,0.08030935,0.008318874,0.12683888,0.054292694,0.0,0.014873191,0.0,0.08338689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046988027,0.0040770946,0.0,0.0,0.02428263,0.0,0.0,0.0,0.0,0.0,0.020828413,0.0,0.0,0.0,0.0,0.0
0.005111897,0.0,0.0,0.15458143,0.060410835,0.00018843361,0.005354582,0.0098089455,0.010870244,0.0,0.08040333,0.008226673,0.125468,0.053197436,0.0,0.014866466,0.0,0.08358817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044337353,0.003982598,0.0,0.0,0.023355264,0.0,0.0,0.0,0.0,0.0,0.020459926,0.0,0.0,0.0,0.0,0.0
0.0052208193,0.0,0.0,0.15318045,0.059240237,6.957454e-05,0.0055215587,0.0098948525,0.011182653,0.0,0.08042088,0.0075277085,0.12471327,0.052571148,0.0,0.014784467,0.0,0.084256805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047136745,0.0036498876,0.0,0.0,0.023020634,0.0,0.0,0.0,0.0,0.0,0.021114344,0.0,0.0,0.0,0.0,0.0
0.0052138306,0.0,0.0,0.15208985,0.057885177,2.2348035e-05,0.005616253,0.0094868755,0.011016904,0.0,0.08083455,0.007690726,0.12364105,0.052594952,0.0,0.01471857,0.0,0.084107414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004722558,0.0038196063,0.0,0.0,0.022912096,0.0,0.0,0.0,0.0,0.0,0.02073972,0.0,0.0,0.0,0.0,0.0
0.005150404,0.0,0.0,0.15071149,0.05748835,6.3100256e-06,0.005285292,0.009637471,0.01036335,0.0,0.08063699,0.007669327,0.12236899,0.051881917,0.0,0.014546771,0.0,0.08436774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004306886,0.0038902976,0.0,0.0,0.021837894,0.0,0.0,0.0,0.0,0.0,0.020643106,0.0,0.0,0.0,0.0,0.0
0.0050454605,0.0,0.0,0.1489173,0.056877427,1.603666e-06,0.0053463955,0.009774862,0.01039253,0.0,0.08085742,0.007654674,0.12155277,0.050910216,0.0,0.013639381,0.0,0.08437281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044022296,0.0036408172,0.0,0.0,0.02124772,0.0,0.0,0.0,0.0,0.0,0.020714618,0.0,0.0,0.0,0.0,0.0
0.0048994874,0.0,0.0,0.1472111,0.05593708,3.6640316e-07,0.0051327962,0.009370945,0.0104893595,0.0,0.080805086,0.00741907,0.12086976,0.050386228,0.0,0.013445014,0.0,0.08492774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044349893,0.0036474294,0.0,0.0,0.020399718,0.0,0.0,0.0,0.0,0.0,0.020287365,0.0,0.0,0.0,0.0,0.0
0.0049459273,0.0,0.0,0.14581898,0.055259094,7.4802855e-08,0.0051656803,0.009189071,0.009900929,0.0,0.08131599,0.0074548735,0.11942457,0.050115228,0.0,0.013813666,0.0,0.08449304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042255945,0.0036436007,0.0,0.0,0.020005625,0.0,0.0,0.0,0.0,0.0,0.020134231,0.0,0.0,0.0,0.0,0.0
0.0050044386,0.0,0.0,0.14460993,0.055019695,1.3530702e-08,0.004840266,0.009446098,0.009981433,0.0,0.08151551,0.007440289,0.11817745,0.04939287,0.0,0.01332172,0.0,0.08447242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004208088,0.0038514298,0.0,0.0,0.019698825,0.0,0.0,0.0,0.0,0.0,0.019627942,0.0,0.0,0.0,0.0,0.0
0.0048710983,0.0,0.0,0.14295587,0.053847395,2.1479496e-09,0.004968383,0.009101594,0.009974009,0.0,0.08148709,0.0075606517,0.11722099,0.049129553,0.0,0.013185693,0.0,0.084738165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044057355,0.0036173472,0.0,0.0,0.019465908,0.0,0.0,0.0,0.0,0.0,0.01972551,0.0,0.0,0.0,0.0,0.0
0.0049544335,0.0,0.0,0.14207062,0.05348646,2.9613265e-10,0.0051276977,0.0094185015,0.009942523,0.0,0.081487276,0.007556829,0.11563608,0.04852856,0.0,0.012779401,0.0,0.08497052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042745597,0.00372245,0.0,0.0,0.018714577,0.0,0.0,0.0,0.0,0.0,0.020530235,0.0,0.0,0.0,0.0,0.0
0.004896767,0.0,0.0,0.14053175,0.05270437,3.5055715e-11,0.0048853583,0.008926992,0.009391728,0.0,0.081866235,0.007163704,0.115025885,0.048322897,0.0,0.0122107025,0.0,0.08496954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041741664,0.0036725306,0.0,0.0,0.01839061,0.0,0.0,0.0,0.0,0.0,0.01985423,0.0,0.0,0.0,0.0,0.0
0.0047073723,0.0,0.0,0.13908893,0.05237024,3.519215e-12,0.004956372,0.0088698715,0.009292635,0.0,0.08163187,0.007004868,0.11402139,0.047350198,0.0,0.0122325765,0.0,0.08536586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004087977,0.0034807546,0.0,0.0,0.017779503,0.0,0.0,0.0,0.0,0.0,0.01972745,0.0,0.0,0.0,0.0,0.0
0.0046607647,0.0,0.0,0.13797414,0.052045833,2.9556725e-13,0.005335444,0.0086212205,0.009481794,0.0,0.08207505,0.0072098123,0.11292581,0.046816833,0.0,0.012749,0.0,0.08531437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004146695,0.003713898,0.0,0.0,0.01781726,0.0,0.0,0.0,0.0,0.0,0.019622842,0.0,0.0,0.0,0.0,0.0
0.004450279,0.0,0.0,0.13657455,0.05103544,2.0462185e-14,0.0050160736,0.008945483,0.009488898,0.0,0.08176853,0.006987157,0.112247184,0.04659847,0.0,0.012312819,0.0,0.08573764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042593405,0.003583577,0.0,0.0,0.017456504,0.0,0.0,0.0,0.0,0.0,0.01976068,0.0,0.0,0.0,0.0,0.0
0.004856527,0.0,0.0,0.1356208,0.051037274,1.1488795e-15,0.005236911,0.008809068,0.009368512,0.0,0.08208665,0.0068075615,0.11114661,0.04602557,0.0,0.012319862,0.0,0.085828185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042767473,0.003744078,0.0,0.0,0.017388815,0.0,0.0,0.0,0.0,0.0,0.01954785,0.0,0.0,0.0,0.0,0.0
0.004644785,0.0,0.0,0.13448896,0.0502641,5.1390028e-17,0.0049651046,0.008436892,0.009088082,0.0,0.082226746,0.006407012,0.110547625,0.04578471,0.0,0.01196193,0.0,0.08577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041032927,0.003963905,0.0,0.0,0.016890388,0.0,0.0,0.0,0.0,0.0,0.019733835,0.0,0.0,0.0,0.0,0.0
0.0049737864,0.0,0.0,0.13350016,0.04958999,1.7957243e-18,0.005051887,0.008447065,0.008847392,0.0,0.08258661,0.006414405,0.10968402,0.045406573,0.0,0.012182045,0.0,0.08564226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040639997,0.0036236672,0.0,0.0,0.01691707,0.0,0.0,0.0,0.0,0.0,0.019979252,0.0,0.0,0.0,0.0,0.0
0.0048817145,0.0,0.0,0.13244414,0.0493174,4.7968233e-20,0.005187239,0.008391469,0.008619256,0.0,0.082444414,0.006712298,0.10860342,0.044798657,0.0,0.011596805,0.0,0.08576192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004199143,0.003754701,0.0,0.0,0.016695168,0.0,0.0,0.0,0.0,0.0,0.019621866,0.0,0.0,0.0,0.0,0.0
0.0045850393,0.0,0.0,0.13122,0.04854601,9.56345e-22,0.005002321,0.008142033,0.008536403,0.0,0.08256962,0.0065400866,0.10782973,0.044400353,0.0,0.011609292,0.0,0.08597208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004043632,0.0036826446,0.0,0.0,0.016724218,0.0,0.0,0.0,0.0,0.0,0.019381218,0.0,0.0,0.0,0.0,0.0
0.004704634,0.0,0.0,0.13013427,0.048302237,1.3856967e-23,0.005229256,0.0079433415,0.008868567,0.0,0.08269546,0.006376781,0.10717173,0.044154923,0.0,0.011616585,0.0,0.085987896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040333825,0.0036806432,0.0,0.0,0.016254669,0.0,0.0,0.0,0.0,0.0,0.019432424,0.0,0.0,0.0,0.0,0.0
