目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段
branch_ca_1_loading_pct,线路CA-1负载率,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,43,1.0,0.9775366239953002,0.9775366239953002,43,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|area_3_generation_mw|hour_of_day|day_of_week|month_of_year|is_weekend
branch_ca_1_loading_pct,线路CA-1负载率,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,19,0.4418604651162791,0.9699073414272428,0.9775366239953002,43,system_losses_mw|reserve_reg_up_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw|area_3_generation_mw|month_of_year|is_weekend
branch_ca_1_loading_pct,线路CA-1负载率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,20,0.46511627906976744,0.9737857353587187,0.9775366239953002,43,system_generation_mw|system_losses_mw|reserve_reg_up_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|month_of_year
branch_ca_1_loading_pct,线路CA-1负载率,Pearson,固定阈值 τ=0.3（12 个目标共用）,10,0.23255813953488372,0.9193817202207171,0.9775366239953002,43,system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,12,0.27906976744186046,0.973979356373297,0.9767972019193356,43,system_losses_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw
branch_cb_1_loading_pct,线路CB-1负载率,STG,门控值 ≥ 0.0,14,0.32558139534883723,0.972693424572633,0.9767972019193356,43,system_losses_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_2_fuel_natural_gas_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
branch_cb_1_loading_pct,线路CB-1负载率,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,43,1.0,0.9767972019193356,0.9767972019193356,43,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|area_3_generation_mw|hour_of_day|day_of_week|month_of_year|is_weekend
branch_cb_1_loading_pct,线路CB-1负载率,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,18,0.4186046511627907,0.9588514242532795,0.9767972019193356,43,area_3_load_actual_mw|reserve_reg_down_mw|reserve_spin_r3_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_coal_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw|hour_of_day|month_of_year
branch_cb_1_loading_pct,线路CB-1负载率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,27,0.627906976744186,0.9776002487107134,0.9767972019193356,43,area_1_load_actual_mw|area_1_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|system_losses_mw|reserve_reg_up_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_generation_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|hour_of_day|month_of_year
branch_cb_1_loading_pct,线路CB-1负载率,Pearson,固定阈值 τ=0.3（12 个目标共用）,11,0.2558139534883721,0.8982970580830822,0.9767972019193356,43,system_losses_mw|reserve_reg_up_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,4,0.14285714285714285,0.9992519935022955,0.9998942128603318,28,reserve_spin_r1_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,STG,门控值 ≥ 0.0,5,0.17857142857142858,0.9992593567160336,0.9998942128603318,28,area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw
gen_121_nuclear_1_pg_mw,机组121核电出力,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,28,1.0,0.9998942128603318,0.9998942128603318,28,area_3_load_actual_mw|area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw|area_3_generation_mw|hour_of_day|day_of_week|month_of_year|is_weekend
gen_121_nuclear_1_pg_mw,机组121核电出力,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,24,0.8571428571428571,0.9998951156187726,0.9998942128603318,28,area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r3_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw|month_of_year|is_weekend
gen_121_nuclear_1_pg_mw,机组121核电出力,XGBoost,固定阈值 τ=0.02（12 个目标共用）,11,0.39285714285714285,0.9997889306716434,0.9998942128603318,28,area_1_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|reserve_spin_r1_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_natural_gas_mw|hour_of_day
gen_121_nuclear_1_pg_mw,机组121核电出力,Pearson,固定阈值 τ=0.3（12 个目标共用）,13,0.4642857142857143,0.9832654583747931,0.9998942128603318,28,area_1_load_day_ahead_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_spin_r1_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw
gen_218_cc_1_pg_mw,机组218联合循环出力,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,4,0.09523809523809523,0.9989245896259679,0.9998121294055673,42,area_2_load_day_ahead_mw|area_2_fuel_coal_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw
gen_218_cc_1_pg_mw,机组218联合循环出力,STG,门控值 ≥ 0.0,6,0.14285714285714285,0.9988506930236191,0.9998121294055673,42,area_2_load_actual_mw|area_2_load_day_ahead_mw|reserve_spin_r2_mw|area_2_fuel_coal_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw
gen_218_cc_1_pg_mw,机组218联合循环出力,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,38,0.9047619047619048,0.9998746572741523,0.9998121294055673,42,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_3_fuel_natural_gas_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|area_3_generation_mw|hour_of_day|day_of_week|month_of_year
gen_218_cc_1_pg_mw,机组218联合循环出力,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,14,0.3333333333333333,0.9997804709437866,0.9998121294055673,42,area_2_load_actual_mw|area_2_load_day_ahead_mw|system_losses_mw|reserve_reg_up_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw
gen_218_cc_1_pg_mw,机组218联合循环出力,XGBoost,固定阈值 τ=0.02（12 个目标共用）,11,0.2619047619047619,0.9995927218568633,0.9998121294055673,42,area_2_load_actual_mw|area_2_load_day_ahead_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_2_fuel_coal_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|hour_of_day
gen_218_cc_1_pg_mw,机组218联合循环出力,Pearson,固定阈值 τ=0.3（12 个目标共用）,23,0.5476190476190477,0.9233800066901539,0.9998121294055673,42,area_1_load_actual_mw|area_2_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw
gen_317_wind_1_pg_mw,机组317风电出力,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,11,0.2619047619047619,0.9465617136800469,0.9537373511900484,42,area_3_load_actual_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_down_mw|area_1_fuel_wind_mw|area_2_fuel_hydro_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw|hour_of_day
gen_317_wind_1_pg_mw,机组317风电出力,STG,门控值 ≥ 0.0,11,0.2619047619047619,0.8994682888377479,0.9537373511900484,42,system_losses_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_hydro_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw
gen_317_wind_1_pg_mw,机组317风电出力,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,42,1.0,0.9537373511900484,0.9537373511900484,42,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw|hour_of_day|day_of_week|month_of_year|is_weekend
gen_317_wind_1_pg_mw,机组317风电出力,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,25,0.5952380952380952,0.9585893446264799,0.9537373511900484,42,area_3_load_actual_mw|area_3_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_down_mw|reserve_spin_r3_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw|hour_of_day|day_of_week|month_of_year|is_weekend
gen_317_wind_1_pg_mw,机组317风电出力,XGBoost,固定阈值 τ=0.02（12 个目标共用）,16,0.38095238095238093,0.9091309968609225,0.9537373511900484,42,area_2_load_day_ahead_mw|system_load_day_ahead_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|hour_of_day
gen_317_wind_1_pg_mw,机组317风电出力,Pearson,固定阈值 τ=0.3（12 个目标共用）,27,0.6428571428571429,0.9259862978231513,0.9537373511900484,42,area_1_load_actual_mw|area_2_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_2_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|reserve_reg_up_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|gen_fuel_coal_mw|gen_fuel_natural_gas_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_generation_mw|area_2_fuel_hydro_mw|area_3_fuel_coal_mw|area_3_fuel_natural_gas_mw|area_3_fuel_hydro_mw|area_3_fuel_solar_mw
gen_321_cc_1_status,机组321投入状态,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,4,0.09523809523809523,0.9970073096706924,0.999949942932964,42,reserve_spin_r3_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
gen_321_cc_1_status,机组321投入状态,STG,门控值 ≥ 0.0,5,0.11904761904761904,0.997249021571577,0.999949942932964,42,area_3_load_actual_mw|gen_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
gen_321_cc_1_status,机组321投入状态,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,38,0.9047619047619048,0.9999926085504977,0.999949942932964,42,area_1_load_actual_mw|area_2_load_actual_mw|area_3_load_actual_mw|system_load_actual_mw|area_1_load_day_ahead_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_losses_mw|area_1_net_export_mw|area_2_net_export_mw|area_3_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|reserve_spin_r1_mw|reserve_spin_r2_mw|reserve_spin_r3_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_1_generation_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_2_generation_mw|area_3_fuel_coal_mw|area_3_fuel_hydro_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|hour_of_day|day_of_week|month_of_year
gen_321_cc_1_status,机组321投入状态,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,4,0.09523809523809523,0.8744760032939685,0.999949942932964,42,gen_fuel_coal_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
gen_321_cc_1_status,机组321投入状态,XGBoost,固定阈值 τ=0.02（12 个目标共用）,15,0.35714285714285715,0.9978592735867766,0.999949942932964,42,area_3_load_actual_mw|area_3_load_day_ahead_mw|area_3_net_export_mw|reserve_reg_down_mw|reserve_spin_r3_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw|area_1_fuel_natural_gas_mw|area_1_fuel_hydro_mw|area_1_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw|month_of_year
gen_321_cc_1_status,机组321投入状态,Pearson,固定阈值 τ=0.3（12 个目标共用）,16,0.38095238095238093,0.8689395901262169,0.999949942932964,42,area_1_net_export_mw|area_2_net_export_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_1_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_2_fuel_coal_mw|area_2_fuel_natural_gas_mw|area_2_fuel_solar_mw|area_3_fuel_coal_mw|area_3_fuel_wind_mw|area_3_fuel_solar_mw
