solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,0.1402268,0.0,0.0,0.0,1.1567986e-10,0.0,0.0,0.0035244667,2.1735832e-11,0.0,0.0,0.0,0.1602303,0.0,0.0,0.16518912,6.944026e-06,7.9629025e-17,0.0,0.019108275,0.0,0.031149317,0.0,0.0,0.040607855,0.27538252,0.0,0.0,0.0,0.0,0.07174406,0.0,0.029270161,0.114384614,0.2004994,0.05858835
0.0,0.0,0.13994603,0.0,0.0,0.0,2.1995086e-11,0.0,0.0,0.0027061827,2.4024233e-12,0.0,0.0,0.0,0.15729097,0.0,0.0,0.16250265,3.1494228e-06,4.586108e-18,0.0,0.019435098,0.0,0.029945372,0.0,0.0,0.040116508,0.26913786,0.0,0.0,0.0,0.0,0.071929924,0.0,0.02699235,0.113740936,0.19403711,0.05763177
0.0,0.0,0.13631488,0.0,0.0,0.0,3.684526e-12,0.0,0.0,0.001998254,2.2389638e-13,0.0,0.0,0.0,0.15047644,0.0,0.0,0.1594398,1.3471162e-06,2.1085585e-19,0.0,0.01905709,0.0,0.029216923,0.0,0.0,0.04067515,0.26238897,0.0,0.0,0.0,0.0,0.072176106,0.0,0.024550427,0.11165385,0.19079141,0.05735071
0.0,0.0,0.13611592,0.0,0.0,0.0,5.383245e-13,0.0,0.0,0.0014106632,1.734812e-14,0.0,0.0,0.0,0.15016635,0.0,0.0,0.15921703,5.4072876e-07,7.590461e-21,0.0,0.018450214,0.0,0.030928394,0.0,0.0,0.03924014,0.26148665,0.0,0.0,0.0,0.0,0.069324374,0.0,0.02185609,0.10859746,0.18545635,0.055267375
0.0,0.0,0.13442762,0.0,0.0,0.0,6.784685e-14,0.0,0.0,0.0009333959,1.1004447e-15,0.0,0.0,0.0,0.14628981,0.0,0.0,0.15734395,2.0270605e-07,2.094082e-22,0.0,0.01746476,0.0,0.029837042,0.0,0.0,0.03865015,0.25779158,0.0,0.0,0.0,0.0,0.069941536,0.0,0.019949581,0.10819383,0.18158661,0.056507472
0.0,0.0,0.13264732,0.0,0.0,0.0,7.288299e-15,0.0,0.0,0.00055203924,5.618925e-17,0.0,0.0,0.0,0.14115535,0.0,0.0,0.15507211,7.0605594e-08,4.323906e-24,0.0,0.017315676,0.0,0.03027884,0.0,0.0,0.038274787,0.2523278,0.0,0.0,0.0,0.0,0.06807661,0.0,0.017820055,0.10627957,0.18008861,0.052980784
0.0,0.0,0.13036004,0.0,0.0,0.0,6.5864276e-16,0.0,0.0,0.00030130285,2.2669344e-18,0.0,0.0,0.0,0.13489553,0.0,0.0,0.15147877,2.2720942e-08,6.50879e-26,0.0,0.015426208,0.0,0.029100556,0.0,0.0,0.036017265,0.25280985,0.0,0.0,0.0,0.0,0.06673798,0.0,0.015669461,0.10364731,0.17716537,0.052776657
0.0,0.0,0.12618609,0.0,0.0,0.0,4.9361212e-17,0.0,0.0,0.00015186526,7.0800663e-20,0.0,0.0,0.0,0.13835502,0.0,0.0,0.15159693,6.714078e-09,6.9365107e-28,0.0,0.016375761,0.0,0.028114157,0.0,0.0,0.035655726,0.24435022,0.0,0.0,0.0,0.0,0.068453535,0.0,0.013749107,0.10090124,0.17414807,0.05206695
0.0,0.0,0.12727301,0.0,0.0,0.0,3.0201793e-18,0.0,0.0,7.1184986e-05,1.6735223e-21,0.0,0.0,0.0,0.13269635,0.0,0.0,0.1481221,1.8098222e-09,5.0647365e-30,0.0,0.0173627,0.0,0.028382735,0.0,0.0,0.036394645,0.2387838,0.0,0.0,0.0,0.0,0.06649818,0.0,0.012422489,0.102333486,0.16877443,0.050346706
0.0,0.0,0.12662198,0.0,0.0,0.0,1.4829576e-19,0.0,0.0,3.1215055e-05,2.9197033e-23,0.0,0.0,0.0,0.13412674,0.0,0.0,0.14620146,4.4184745e-10,2.4418362e-32,0.0,0.01588004,0.0,0.027557297,0.0,0.0,0.03535958,0.2353164,0.0,0.0,0.0,0.0,0.06526339,0.0,0.010808231,0.100635886,0.16708499,0.05036612
0.0,0.0,0.123804875,0.0,0.0,0.0,5.734213e-21,0.0,0.0,1.2779814e-05,3.6564373e-25,0.0,0.0,0.0,0.13332494,0.0,0.0,0.1459505,9.694502e-11,7.4552435e-35,0.0,0.015413904,0.0,0.028039923,0.0,0.0,0.03425938,0.23355103,0.0,0.0,0.0,0.0,0.063698694,0.0,0.0092458,0.09833571,0.16453312,0.04999695
0.0,0.0,0.12304231,0.0,0.0,0.0,1.7101254e-22,0.0,0.0,4.879297e-06,3.1861741e-27,0.0,0.0,0.0,0.12901448,0.0,0.0,0.14121386,1.895565e-11,1.3742711e-37,0.0,0.016390227,0.0,0.028438857,0.0,0.0,0.035094064,0.22624066,0.0,0.0,0.0,0.0,0.06424636,0.0,0.007955598,0.09744753,0.16195706,0.050013345
0.0,0.0,0.120595366,0.0,0.0,0.0,3.8441618e-24,0.0,0.0,1.7307051e-06,1.8654971e-29,0.0,0.0,0.0,0.1287097,0.0,0.0,0.13949339,3.2729945e-12,1.44771e-40,0.0,0.016580828,0.0,0.028714318,0.0,0.0,0.032553993,0.2266388,0.0,0.0,0.0,0.0,0.06263981,0.0,0.006724786,0.095854215,0.1592682,0.048088502
0.0,0.0,0.120253235,0.0,0.0,0.0,6.3491864e-26,0.0,0.0,5.677083e-07,7.054989e-32,0.0,0.0,0.0,0.12427399,0.0,0.0,0.13880903,4.94123e-13,8.1e-44,0.0,0.016799992,0.0,0.026152726,0.0,0.0,0.03250942,0.22501099,0.0,0.0,0.0,0.0,0.063010894,0.0,0.0057137427,0.09623391,0.15558638,0.047670778
0.0,0.0,0.11763168,0.0,0.0,0.0,7.489359e-28,0.0,0.0,1.7120226e-07,1.6477241e-34,0.0,0.0,0.0,0.12716626,0.0,0.0,0.13610344,6.452387e-14,0.0,0.0,0.016822323,0.0,0.027018337,0.0,0.0,0.033003796,0.21875173,0.0,0.0,0.0,0.0,0.06272662,0.0,0.004714969,0.093956925,0.15146336,0.047080927
0.0,0.0,0.1173959,0.0,0.0,0.0,6.1122012e-30,0.0,0.0,4.7169745e-08,2.2574205e-37,0.0,0.0,0.0,0.11908951,0.0,0.0,0.13390884,7.202649e-15,0.0,0.0,0.016767582,0.0,0.027508711,0.0,0.0,0.031989753,0.21736567,0.0,0.0,0.0,0.0,0.062078793,0.0,0.0039559626,0.09640132,0.1468624,0.046981115
0.0,0.0,0.116300546,0.0,0.0,0.0,3.3303368e-32,0.0,0.0,1.1790568e-08,1.70919e-40,0.0,0.0,0.0,0.11945588,0.0,0.0,0.13213809,6.785489e-16,0.0,0.0,0.015587714,0.0,0.026604423,0.0,0.0,0.03218007,0.20919798,0.0,0.0,0.0,0.0,0.063788526,0.0,0.0031221234,0.09280518,0.14650208,0.04825938
0.0,0.0,0.11568999,0.0,0.0,0.0,1.1636045e-34,0.0,0.0,2.6535618e-09,6.7e-44,0.0,0.0,0.0,0.11659636,0.0,0.0,0.1323606,5.3198718e-17,0.0,0.0,0.014716038,0.0,0.027135905,0.0,0.0,0.030210674,0.2104123,0.0,0.0,0.0,0.0,0.05949561,0.0,0.0025056463,0.09351124,0.1462279,0.045054063
0.0,0.0,0.11428097,0.0,0.0,0.0,2.490071e-37,0.0,0.0,5.332866e-10,0.0,0.0,0.0,0.0,0.11287684,0.0,0.0,0.13012803,3.418175e-18,0.0,0.0,0.015159718,0.0,0.026431333,0.0,0.0,0.030582663,0.20673898,0.0,0.0,0.0,0.0,0.05830032,0.0,0.0019649107,0.093377426,0.142976,0.044930633
0.0,0.0,0.11252494,0.0,0.0,0.0,3.09606e-40,0.0,0.0,9.4850065e-11,0.0,0.0,0.0,0.0,0.11344262,0.0,0.0,0.12843372,1.7699565e-19,0.0,0.0,0.015433823,0.0,0.026468001,0.0,0.0,0.030000774,0.20348202,0.0,0.0,0.0,0.0,0.058155812,0.0,0.0014902283,0.08998025,0.14193135,0.04573988
0.0,0.0,0.11195582,0.0,0.0,0.0,2.1e-43,0.0,0.0,1.4785367e-11,0.0,0.0,0.0,0.0,0.113681555,0.0,0.0,0.1276153,7.250793e-21,0.0,0.0,0.015289277,0.0,0.025974348,0.0,0.0,0.029833104,0.19805977,0.0,0.0,0.0,0.0,0.057433777,0.0,0.0011264435,0.09018086,0.13770048,0.04444819
0.0,0.0,0.11098558,0.0,0.0,0.0,0.0,0.0,0.0,1.9986985e-12,0.0,0.0,0.0,0.0,0.1109105,0.0,0.0,0.12506321,2.302663e-22,0.0,0.0,0.015673738,0.0,0.026308265,0.0,0.0,0.029584242,0.19637127,0.0,0.0,0.0,0.0,0.056931052,0.0,0.0008296692,0.089785226,0.13544786,0.043498747
0.0,0.0,0.10835504,0.0,0.0,0.0,0.0,0.0,0.0,2.3161968e-13,0.0,0.0,0.0,0.0,0.10828084,0.0,0.0,0.12373314,5.542959e-24,0.0,0.0,0.015129116,0.0,0.0257803,0.0,0.0,0.029718293,0.19281563,0.0,0.0,0.0,0.0,0.056729827,0.0,0.0005938838,0.08785057,0.13368486,0.04207656
0.0,0.0,0.10706193,0.0,0.0,0.0,0.0,0.0,0.0,2.272263e-14,0.0,0.0,0.0,0.0,0.10878685,0.0,0.0,0.12172069,9.86531e-26,0.0,0.0,0.014626056,0.0,0.024964545,0.0,0.0,0.029009912,0.18978629,0.0,0.0,0.0,0.0,0.056332182,0.0,0.00041565316,0.087438844,0.13291058,0.04176637
0.0,0.0,0.10496082,0.0,0.0,0.0,0.0,0.0,0.0,1.8613854e-15,0.0,0.0,0.0,0.0,0.10798738,0.0,0.0,0.12172505,1.2627488e-27,0.0,0.0,0.015577564,0.0,0.026387146,0.0,0.0,0.02885556,0.1882333,0.0,0.0,0.0,0.0,0.057581343,0.0,0.00028197255,0.08421408,0.13133186,0.041486863
0.0,0.0,0.106511615,0.0,0.0,0.0,0.0,0.0,0.0,1.2542636e-16,0.0,0.0,0.0,0.0,0.10582477,0.0,0.0,0.118848905,1.1270376e-29,0.0,0.0,0.014834039,0.0,0.026048284,0.0,0.0,0.027738739,0.18701345,0.0,0.0,0.0,0.0,0.05426943,0.0,0.0001872215,0.08437209,0.12981042,0.04127229
0.0,0.0,0.105100185,0.0,0.0,0.0,0.0,0.0,0.0,6.838655e-18,0.0,0.0,0.0,0.0,0.105575144,0.0,0.0,0.11730868,6.775064e-32,0.0,0.0,0.01525245,0.0,0.025591694,0.0,0.0,0.027759306,0.18487486,0.0,0.0,0.0,0.0,0.054417625,0.0,0.00012064846,0.08498658,0.12509269,0.041208085
0.0,0.0,0.1055539,0.0,0.0,0.0,0.0,0.0,0.0,2.9630517e-19,0.0,0.0,0.0,0.0,0.101754315,0.0,0.0,0.11552609,2.6377802e-34,0.0,0.0,0.014106948,0.0,0.025170313,0.0,0.0,0.0282575,0.18119119,0.0,0.0,0.0,0.0,0.053762265,0.0,7.483298e-05,0.081859745,0.1229763,0.04027742
0.0,0.0,0.103207566,0.0,0.0,0.0,0.0,0.0,0.0,1.0001349e-20,0.0,0.0,0.0,0.0,0.1021738,0.0,0.0,0.11368764,6.361924e-37,0.0,0.0,0.0135013275,0.0,0.02520525,0.0,0.0,0.028121779,0.17940383,0.0,0.0,0.0,0.0,0.05336614,0.0,4.4927707e-05,0.08118981,0.11891244,0.04057741
0.0,0.0,0.101133116,0.0,0.0,0.0,0.0,0.0,0.0,2.5727496e-22,0.0,0.0,0.0,0.0,0.09978625,0.0,0.0,0.11283752,9.0327e-40,0.0,0.0,0.01399454,0.0,0.02401131,0.0,0.0,0.027200617,0.1770337,0.0,0.0,0.0,0.0,0.053906202,0.0,2.594474e-05,0.08111108,0.11762652,0.039443426
0.0,0.0,0.10019663,0.0,0.0,0.0,0.0,0.0,0.0,4.922707e-24,0.0,0.0,0.0,0.0,0.098979525,0.0,0.0,0.11236019,7.12e-43,0.0,0.0,0.014095866,0.0,0.023539742,0.0,0.0,0.02698343,0.17740306,0.0,0.0,0.0,0.0,0.051821474,0.0,1.4373721e-05,0.079359934,0.11737225,0.039506134
0.0,0.0,0.09957355,0.0,0.0,0.0,0.0,0.0,0.0,6.819579e-26,0.0,0.0,0.0,0.0,0.09753664,0.0,0.0,0.110901766,0.0,0.0,0.0,0.013740919,0.0,0.023833709,0.0,0.0,0.026640022,0.17408857,0.0,0.0,0.0,0.0,0.051134124,0.0,7.6240512e-06,0.078987435,0.11597281,0.038828537
0.0,0.0,0.09777683,0.0,0.0,0.0,0.0,0.0,0.0,6.6370786e-28,0.0,0.0,0.0,0.0,0.094349355,0.0,0.0,0.110030875,0.0,0.0,0.0,0.013160085,0.0,0.023731384,0.0,0.0,0.026862655,0.17203985,0.0,0.0,0.0,0.0,0.05094337,0.0,3.858374e-06,0.077825494,0.11459701,0.038100705
0.0,0.0,0.09820306,0.0,0.0,0.0,0.0,0.0,0.0,4.3873843e-30,0.0,0.0,0.0,0.0,0.093440436,0.0,0.0,0.110104255,0.0,0.0,0.0,0.013195144,0.0,0.02454983,0.0,0.0,0.024508635,0.16696079,0.0,0.0,0.0,0.0,0.049030986,0.0,1.855845e-06,0.07719857,0.11423104,0.03794738
0.0,0.0,0.09619567,0.0,0.0,0.0,0.0,0.0,0.0,1.8963616e-32,0.0,0.0,0.0,0.0,0.09172688,0.0,0.0,0.109228045,0.0,0.0,0.0,0.013606896,0.0,0.024149116,0.0,0.0,0.024793759,0.16551886,0.0,0.0,0.0,0.0,0.049114235,0.0,8.454937e-07,0.07747607,0.11209031,0.038327675
0.0,0.0,0.094974466,0.0,0.0,0.0,0.0,0.0,0.0,5.133073e-35,0.0,0.0,0.0,0.0,0.09121944,0.0,0.0,0.107033506,0.0,0.0,0.0,0.011956692,0.0,0.023272632,0.0,0.0,0.023831524,0.1630345,0.0,0.0,0.0,0.0,0.050350025,0.0,3.6320054e-07,0.07420424,0.10763629,0.037434127
0.0,0.0,0.09500073,0.0,0.0,0.0,0.0,0.0,0.0,8.281998e-38,0.0,0.0,0.0,0.0,0.09111002,0.0,0.0,0.10707739,0.0,0.0,0.0,0.0125526795,0.0,0.02380263,0.0,0.0,0.023835598,0.16273674,0.0,0.0,0.0,0.0,0.04845091,0.0,1.4650657e-07,0.07543466,0.10546859,0.037313126
0.0,0.0,0.09358004,0.0,0.0,0.0,0.0,0.0,0.0,7.5239e-41,0.0,0.0,0.0,0.0,0.090972215,0.0,0.0,0.105707176,0.0,0.0,0.0,0.012107175,0.0,0.022873877,0.0,0.0,0.02414736,0.1595361,0.0,0.0,0.0,0.0,0.049383797,0.0,5.521325e-08,0.07398053,0.10548031,0.037658706
0.0,0.0,0.09388759,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-44,0.0,0.0,0.0,0.0,0.089023605,0.0,0.0,0.10411985,0.0,0.0,0.0,0.01372976,0.0,0.02290891,0.0,0.0,0.023377378,0.15787813,0.0,0.0,0.0,0.0,0.047713414,0.0,1.9342949e-08,0.0741772,0.103935845,0.038161233
0.0,0.0,0.09221083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08922876,0.0,0.0,0.103854045,0.0,0.0,0.0,0.012614879,0.0,0.022422072,0.0,0.0,0.022283057,0.15827277,0.0,0.0,0.0,0.0,0.04923275,0.0,6.2635035e-09,0.072765656,0.10180813,0.03531181
0.0,0.0,0.09253951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08712737,0.0,0.0,0.10204938,0.0,0.0,0.0,0.013147289,0.0,0.02280879,0.0,0.0,0.023211308,0.15308091,0.0,0.0,0.0,0.0,0.04748268,0.0,1.8633797e-09,0.07225511,0.10085687,0.03569079
0.0,0.0,0.09178878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08560407,0.0,0.0,0.10130382,0.0,0.0,0.0,0.013430387,0.0,0.022866206,0.0,0.0,0.023383839,0.15100423,0.0,0.0,0.0,0.0,0.048563916,0.0,5.0596227e-10,0.07160236,0.099981815,0.035449784
0.0,0.0,0.08947212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08334518,0.0,0.0,0.100861594,0.0,0.0,0.0,0.012756608,0.0,0.022553701,0.0,0.0,0.022312952,0.15350641,0.0,0.0,0.0,0.0,0.04738537,0.0,1.2450226e-10,0.0703696,0.099572934,0.03445236
0.0,0.0,0.09024038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08580187,0.0,0.0,0.100026585,0.0,0.0,0.0,0.012956828,0.0,0.022660239,0.0,0.0,0.022308977,0.14855099,0.0,0.0,0.0,0.0,0.0457448,0.0,2.7550497e-11,0.0700033,0.09975905,0.035859365
0.0,0.0,0.0885445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08350657,0.0,0.0,0.101241,0.0,0.0,0.0,0.012849847,0.0,0.0233328,0.0,0.0,0.020868547,0.14949313,0.0,0.0,0.0,0.0,0.0471797,0.0,5.4368016e-12,0.06999244,0.097560585,0.035329517
0.0,0.0,0.088226065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08349769,0.0,0.0,0.09948536,0.0,0.0,0.0,0.012969838,0.0,0.02261711,0.0,0.0,0.020796938,0.14704446,0.0,0.0,0.0,0.0,0.047055855,0.0,9.481528e-13,0.06868204,0.09680699,0.034092102
0.0,0.0,0.087906376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08309808,0.0,0.0,0.0972458,0.0,0.0,0.0,0.012034668,0.0,0.023087705,0.0,0.0,0.021876488,0.1432088,0.0,0.0,0.0,0.0,0.04550901,0.0,1.4469362e-13,0.067590244,0.095719844,0.035238195
0.0,0.0,0.08716924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080757655,0.0,0.0,0.09706221,0.0,0.0,0.0,0.01287633,0.0,0.022767907,0.0,0.0,0.020796262,0.1439063,0.0,0.0,0.0,0.0,0.04623587,0.0,1.9116095e-14,0.066768065,0.09486653,0.035675265
0.0,0.0,0.087200224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07997659,0.0,0.0,0.095987625,0.0,0.0,0.0,0.013736531,0.0,0.022381077,0.0,0.0,0.020486986,0.14127609,0.0,0.0,0.0,0.0,0.044546034,0.0,2.1609968e-15,0.06646109,0.094412185,0.03414783
0.0,0.0,0.08578258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08118544,0.0,0.0,0.094965965,0.0,0.0,0.0,0.013130373,0.0,0.021280976,0.0,0.0,0.020359708,0.14038965,0.0,0.0,0.0,0.0,0.044783752,0.0,2.0638732e-16,0.06555294,0.09373618,0.033198316
0.0,0.0,0.08478935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07990103,0.0,0.0,0.09463737,0.0,0.0,0.0,0.011765848,0.0,0.02204226,0.0,0.0,0.021076651,0.13625143,0.0,0.0,0.0,0.0,0.04627245,0.0,1.6422626e-17,0.066162385,0.09152492,0.03335761
0.0,0.0,0.08383991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784593,0.0,0.0,0.09505106,0.0,0.0,0.0,0.01220646,0.0,0.021504547,0.0,0.0,0.020513162,0.13520119,0.0,0.0,0.0,0.0,0.046065256,0.0,1.072309e-18,0.06572703,0.09156581,0.033949513
0.0,0.0,0.083506584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07763671,0.0,0.0,0.09300629,0.0,0.0,0.0,0.0123609435,0.0,0.021225424,0.0,0.0,0.01994294,0.13678214,0.0,0.0,0.0,0.0,0.045233965,0.0,5.650292e-20,0.066342466,0.08971454,0.0334543
0.0,0.0,0.082567565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075151205,0.0,0.0,0.092753686,0.0,0.0,0.0,0.011729313,0.0,0.021496078,0.0,0.0,0.019649077,0.13479245,0.0,0.0,0.0,0.0,0.044787083,0.0,2.3590302e-21,0.06551016,0.09063253,0.032407958
0.0,0.0,0.082272045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640222,0.0,0.0,0.092344455,0.0,0.0,0.0,0.0117050735,0.0,0.020833688,0.0,0.0,0.020365447,0.1278255,0.0,0.0,0.0,0.0,0.044624973,0.0,7.647932e-23,0.06469804,0.08877843,0.033578027
0.0,0.0,0.082185514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076148264,0.0,0.0,0.09094007,0.0,0.0,0.0,0.011674488,0.0,0.02151456,0.0,0.0,0.0203965,0.12910756,0.0,0.0,0.0,0.0,0.043384887,0.0,1.8828745e-24,0.065204374,0.08736907,0.032838766
0.0,0.0,0.081587106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074051,0.0,0.0,0.09020017,0.0,0.0,0.0,0.011780233,0.0,0.021535922,0.0,0.0,0.0200866,0.12896127,0.0,0.0,0.0,0.0,0.044716295,0.0,3.4343574e-26,0.06444515,0.08668703,0.03235929
0.0,0.0,0.08040104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074816465,0.0,0.0,0.09079099,0.0,0.0,0.0,0.012224246,0.0,0.020486549,0.0,0.0,0.019501282,0.13055764,0.0,0.0,0.0,0.0,0.044279367,0.0,4.5154227e-28,0.06466257,0.0857023,0.03185846
0.0,0.0,0.08159885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747412,0.0,0.0,0.08977384,0.0,0.0,0.0,0.012119222,0.0,0.020656824,0.0,0.0,0.020284783,0.1267321,0.0,0.0,0.0,0.0,0.041256893,0.0,4.150249e-30,0.063381106,0.08609088,0.031183375
0.0,0.0,0.07918955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07617636,0.0,0.0,0.08902355,0.0,0.0,0.0,0.012470053,0.0,0.021084387,0.0,0.0,0.018866928,0.12348426,0.0,0.0,0.0,0.0,0.042790994,0.0,2.576608e-32,0.06368738,0.08550747,0.031242402
0.0,0.0,0.07988664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076764986,0.0,0.0,0.088534765,0.0,0.0,0.0,0.012091083,0.0,0.021036476,0.0,0.0,0.017817266,0.12636441,0.0,0.0,0.0,0.0,0.04217916,0.0,1.0393998e-34,0.06330382,0.084607,0.031597596
0.0,0.0,0.07773109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07550435,0.0,0.0,0.088118,0.0,0.0,0.0,0.011965204,0.0,0.020265738,0.0,0.0,0.017423904,0.12540738,0.0,0.0,0.0,0.0,0.043893788,0.0,2.6070584e-37,0.061833072,0.085164085,0.030941723
0.0,0.0,0.07799681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07480815,0.0,0.0,0.08496044,0.0,0.0,0.0,0.011632064,0.0,0.02037986,0.0,0.0,0.018092243,0.122035585,0.0,0.0,0.0,0.0,0.042378005,0.0,3.86587e-40,0.06327794,0.0819387,0.031244466
0.0,0.0,0.07832711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074101515,0.0,0.0,0.08599292,0.0,0.0,0.0,0.011410956,0.0,0.01930776,0.0,0.0,0.017930638,0.123041615,0.0,0.0,0.0,0.0,0.0427548,0.0,3.2e-43,0.062373333,0.08174465,0.032256886
0.0,0.0,0.07777513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07310863,0.0,0.0,0.08616432,0.0,0.0,0.0,0.011547548,0.0,0.019635318,0.0,0.0,0.018973198,0.12005058,0.0,0.0,0.0,0.0,0.04120143,0.0,0.0,0.061569527,0.083142266,0.031304806
0.0,0.0,0.076213896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07162679,0.0,0.0,0.086121194,0.0,0.0,0.0,0.010681383,0.0,0.020504562,0.0,0.0,0.01828537,0.11822241,0.0,0.0,0.0,0.0,0.041606177,0.0,0.0,0.059299413,0.08490337,0.031078966
0.0,0.0,0.0748806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06922785,0.0,0.0,0.086135425,0.0,0.0,0.0,0.011382377,0.0,0.020120898,0.0,0.0,0.017947763,0.11981842,0.0,0.0,0.0,0.0,0.041875005,0.0,0.0,0.060309827,0.08355417,0.0310877
0.0,0.0,0.07480637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016438,0.0,0.0,0.085004106,0.0,0.0,0.0,0.011960404,0.0,0.02010182,0.0,0.0,0.017794563,0.11933567,0.0,0.0,0.0,0.0,0.042825885,0.0,0.0,0.06060033,0.0807675,0.030920781
0.0,0.0,0.07383044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718827,0.0,0.0,0.08487193,0.0,0.0,0.0,0.01084607,0.0,0.020396054,0.0,0.0,0.01737771,0.11796384,0.0,0.0,0.0,0.0,0.042793345,0.0,0.0,0.058670346,0.080938935,0.03086148
0.0,0.0,0.074453816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033563,0.0,0.0,0.08444845,0.0,0.0,0.0,0.0119561255,0.0,0.020027304,0.0,0.0,0.018171044,0.11787687,0.0,0.0,0.0,0.0,0.041944683,0.0,0.0,0.058678996,0.07980173,0.0299185
0.0,0.0,0.074003495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919286,0.0,0.0,0.083517365,0.0,0.0,0.0,0.011900738,0.0,0.02011307,0.0,0.0,0.018903747,0.11306981,0.0,0.0,0.0,0.0,0.041721012,0.0,0.0,0.05809168,0.07869005,0.030730078
0.0,0.0,0.07359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06829997,0.0,0.0,0.0824581,0.0,0.0,0.0,0.012070654,0.0,0.01961265,0.0,0.0,0.01783667,0.114177056,0.0,0.0,0.0,0.0,0.04119761,0.0,0.0,0.0579852,0.07799794,0.031025456
