total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,1.0,0.0,0.0,0.0,0.0,0.8942466,0.0,0.85768884,0.8095529,0.0,0.0,0.0,0.0,0.0,0.9030867,0.0,0.0,0.0,0.49349552,0.0,0.0,0.0,0.53843653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7455809,0.98923665,0.0,0.0,0.0,0.0,0.32107115,0.10281215,0.0,0.0,1.0,1.0,0.123676166,0.14229365,0.0,0.49312982,0.8012906,0.8635061,0.0,0.0,0.2436179,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.89987403,0.0,0.88798285,0.80720395,0.0,0.0,0.0,0.0,0.0,0.91349787,0.0,0.0,0.0,0.4966169,0.0,0.0,0.0,0.53765196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556825,1.0,0.0,0.0,0.0,0.0,0.31792957,0.081700005,0.0,0.0,1.0,1.0,0.096885145,0.12059453,0.0,0.48164064,0.8009644,0.87555695,0.0,0.0,0.23621085,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.93429387,0.0,0.91591394,0.8084855,0.0,0.0,0.0,0.0,0.0,0.9266696,0.0,0.0,0.0,0.49426693,0.0,0.0,0.0,0.54296094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533517,1.0,0.0,0.0,0.0,0.0,0.32467613,0.053091787,0.0,0.0,1.0,1.0,0.08545559,0.11410907,0.0,0.48172534,0.8047721,0.8893386,0.0,0.0,0.23355052,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.9712046,0.0,0.94582796,0.81871474,0.0,0.0,0.0,0.0,0.0,0.9450544,0.0,0.0,0.0,0.48720047,0.0,0.0,0.0,0.56334764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74942356,1.0,0.0,0.0,0.0,0.0,0.3423238,0.0321896,0.0,0.0,1.0,1.0,0.065167814,0.105683275,0.0,0.4714526,0.8336859,0.91401106,0.0,0.0,0.24836348,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.9672684,0.0,0.9726125,0.8176551,0.0,0.0,0.0,0.0,0.0,0.96050745,0.0,0.0,0.0,0.4732752,0.0,0.0,0.0,0.56896526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7386669,1.0,0.0,0.0,0.0,0.0,0.34391043,0.0,0.0,0.0,1.0,1.0,0.054964654,0.094417706,0.0,0.46955913,0.84486336,0.93309766,0.0,0.0,0.25864106,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.9718311,0.0,0.9921873,0.8394209,0.0,0.0,0.0,0.0,0.0,0.97746295,0.0,0.0,0.0,0.46847022,0.0,0.0,0.0,0.5717432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75933605,1.0,0.0,0.0,0.0,0.0,0.34267312,0.0,0.0,0.0,1.0,1.0,0.048979707,0.080443464,0.0,0.45686552,0.838454,0.948153,0.0,0.0,0.26453125,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8462477,0.0,0.0,0.0,0.0,0.0,0.99852246,0.0,0.0,0.0,0.45842528,0.0,0.0,0.0,0.5842213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7594116,1.0,0.0,0.0,0.0,0.0,0.3467727,0.0,0.0,0.0,1.0,1.0,0.04893046,0.06779024,0.0,0.45564967,0.8427413,0.96244234,0.0,0.0,0.2936546,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.86155486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.447812,0.0,0.0,0.0,0.6075723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698354,1.0,0.0,0.0,0.0,0.0,0.34990475,0.0,0.0,0.0,1.0,1.0,0.032790393,0.062411416,0.0,0.4744133,0.85809076,0.97399247,0.0,0.0,0.31701425,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.87442803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.45717013,0.0,0.0,0.0,0.60465896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7744971,1.0,0.0,0.0,0.0,0.0,0.35364088,0.0,0.0,0.0,1.0,1.0,0.012929013,0.04965572,0.0,0.47642165,0.88061404,0.9910087,0.0,0.0,0.33200553,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8673817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43892455,0.0,0.0,0.0,0.62003297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779574,1.0,0.0,0.0,0.0,0.0,0.36346418,0.0,0.0,0.0,1.0,1.0,0.0,0.036110613,0.0,0.46401623,0.89679354,1.0,0.0,0.0,0.3445124,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.887457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4380558,0.0,0.0,0.0,0.6131224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819557,1.0,0.0,0.0,0.0,0.0,0.35764495,0.0,0.0,0.0,1.0,1.0,0.0,0.011700662,0.0,0.4697536,0.9049285,1.0,0.0,0.0,0.36541405,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9105455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43194652,0.0,0.0,0.0,0.6290074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77793056,1.0,0.0,0.0,0.0,0.0,0.3480824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45692313,0.92503107,1.0,0.0,0.0,0.373899,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9204816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42896324,0.0,0.0,0.0,0.6349613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77635914,1.0,0.0,0.0,0.0,0.0,0.35951793,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4548658,0.9370004,1.0,0.0,0.0,0.38821024,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.92464453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4289959,0.0,0.0,0.0,0.6423286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749458,1.0,0.0,0.0,0.0,0.0,0.36005557,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46253872,0.9447099,1.0,0.0,0.0,0.40161273,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.93456614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42546657,0.0,0.0,0.0,0.6484787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76171565,1.0,0.0,0.0,0.0,0.0,0.37007487,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46755406,0.9524806,1.0,0.0,0.0,0.42704192,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.92709726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4138565,0.0,0.0,0.0,0.65337634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636509,1.0,0.0,0.0,0.0,0.0,0.3729375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46412504,0.96665806,1.0,0.0,0.0,0.4347094,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.93652064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40564007,0.0,0.0,0.0,0.6598957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7700557,1.0,0.0,0.0,0.0,0.0,0.38380843,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46212736,0.9783421,1.0,0.0,0.0,0.4639153,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.93671817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3816895,0.0,0.0,0.0,0.67114305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760471,1.0,0.0,0.0,0.0,0.0,0.39562622,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46680242,0.983878,1.0,0.0,0.0,0.48251182,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.94418937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36242056,0.0,0.0,0.0,0.68884706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738223,1.0,0.0,0.0,0.0,0.0,0.40671194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46468654,0.9849154,1.0,0.0,0.0,0.5150834,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.96157485,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35441196,0.0,0.0,0.0,0.6958876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77465546,1.0,0.0,0.0,0.0,0.0,0.40508893,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45603058,0.99883026,1.0,0.0,0.0,0.5104647,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9830871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3323025,0.0,0.0,0.0,0.7074609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774265,1.0,0.0,0.0,0.0,0.0,0.39199647,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46306872,1.0,1.0,0.0,0.0,0.5263328,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9909769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3068402,0.0,0.0,0.0,0.7048378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77809995,1.0,0.0,0.0,0.0,0.0,0.40747014,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46312144,1.0,1.0,0.0,0.0,0.5551954,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9987367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27844998,0.0,0.0,0.0,0.7157788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7728818,1.0,0.0,0.0,0.0,0.0,0.41218764,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47146824,1.0,1.0,0.0,0.0,0.5851475,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9878555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24456663,0.0,0.0,0.0,0.7265662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7648892,1.0,0.0,0.0,0.0,0.0,0.41044733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46591222,1.0,1.0,0.0,0.0,0.6059221,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.98871374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2366926,0.0,0.0,0.0,0.7344676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77969754,1.0,0.0,0.0,0.0,0.0,0.43256053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4553387,1.0,1.0,0.0,0.0,0.63888884,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20582017,0.0,0.0,0.0,0.749817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776628,1.0,0.0,0.0,0.0,0.0,0.43662953,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46364057,1.0,1.0,0.0,0.0,0.67126137,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17332593,0.0,0.0,0.0,0.7560048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671773,1.0,0.0,0.0,0.0,0.0,0.453471,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.44565937,1.0,1.0,0.0,0.0,0.7124761,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13648114,0.0,0.0,0.0,0.764636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7615595,1.0,0.0,0.0,0.0,0.0,0.45894432,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4631151,1.0,1.0,0.0,0.0,0.74969465,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0871837,0.0,0.0,0.0,0.7803321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613543,1.0,0.0,0.0,0.0,0.0,0.46564075,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46018186,1.0,1.0,0.0,0.0,0.76963925,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05123786,0.0,0.0,0.0,0.78669024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76539826,1.0,0.0,0.0,0.0,0.0,0.4861562,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4553147,1.0,1.0,0.0,0.0,0.8172444,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007246185,0.0,0.0,0.0,0.804918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686213,1.0,0.0,0.0,0.0,0.0,0.48622778,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45058513,1.0,1.0,0.0,0.0,0.8531541,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8143247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698558,1.0,0.0,0.0,0.0,0.0,0.4841137,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.46081284,1.0,1.0,0.0,0.0,0.88337,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83099836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77177244,1.0,0.0,0.0,0.0,0.0,0.5014765,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45648256,1.0,1.0,0.0,0.0,0.92122746,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76267874,1.0,0.0,0.0,0.0,0.0,0.5029958,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45913997,1.0,1.0,0.0,0.0,0.9512971,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88236505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584603,1.0,0.0,0.0,0.0,0.0,0.5101627,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.45557636,1.0,1.0,0.0,0.0,0.9810244,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9085792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7582783,1.0,0.0,0.0,0.0,0.0,0.5312424,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.44749343,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74245906,1.0,0.0,0.0,0.0,0.0,0.5380151,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4471896,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412381,1.0,0.0,0.0,0.0,0.0,0.53902555,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43914878,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73927397,1.0,0.0,0.0,0.0,0.0,0.5432466,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.44045353,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730815,1.0,0.0,0.0,0.0,0.0,0.554192,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4410173,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72665304,1.0,0.0,0.0,0.0,0.0,0.5564369,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.43644106,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7197024,1.0,0.0,0.0,0.0,0.0,0.56648546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42943692,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72191155,1.0,0.0,0.0,0.0,0.0,0.5572171,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4235124,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116317,1.0,0.0,0.0,0.0,0.0,0.5721495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41836706,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70758796,1.0,0.0,0.0,0.0,0.0,0.5844681,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4197712,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101093,1.0,0.0,0.0,0.0,0.0,0.5968981,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.40540713,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971672,1.0,0.0,0.0,0.0,0.0,0.61353487,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.39454696,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881355,1.0,0.0,0.0,0.0,0.0,0.6456764,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3842011,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68994933,1.0,0.0,0.0,0.0,0.0,0.6630636,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36907482,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6973072,1.0,0.0,0.0,0.0,0.0,0.6998088,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3667964,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69571435,1.0,0.0,0.0,0.0,0.0,0.71440685,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.35385978,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791227,1.0,0.0,0.0,0.0,0.0,0.7273058,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33618486,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667196,1.0,0.0,0.0,0.0,0.0,0.74497455,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.33020344,1.0,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66334116,1.0,0.0,0.0,0.0,0.0,0.7650893,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32195985,1.0,1.0,0.0,0.0,1.0,0.0
