epoch,feature_index,feature,gate_type,path,value
2,36,total_pjm_rt_load_mwh,increment,1,0.43362435698509216
2,36,total_pjm_rt_load_mwh,increment,2,0.43362435698509216
2,37,metered_load_mw,base,0,0.5402487516403198
2,37,metered_load_mw,increment,1,0.3671320974826813
2,37,metered_load_mw,increment,2,0.3671320974826813
2,38,forecast_load_mw_latest_available,base,0,0.5566117763519287
2,38,forecast_load_mw_latest_available,increment,1,0.3667031228542328
2,38,forecast_load_mw_latest_available,increment,2,0.3667031228542328
2,39,prelim_load_avg_hourly,base,0,0.5742453336715698
2,39,prelim_load_avg_hourly,increment,1,0.38112619519233704
2,39,prelim_load_avg_hourly,increment,2,0.38112619519233704
2,40,gross_actual_interchange_mw,base,0,0.6288821697235107
2,40,gross_actual_interchange_mw,increment,1,0.40769538283348083
2,40,gross_actual_interchange_mw,increment,2,0.40769538283348083
2,41,gen_fuel_hydro_mw,base,0,0.6569379568099976
2,41,gen_fuel_hydro_mw,increment,1,0.43481868505477905
2,41,gen_fuel_hydro_mw,increment,2,0.43481868505477905
2,42,total_pjm_loc_credit,base,0,0.5798930525779724
2,42,total_pjm_loc_credit,increment,1,0.3495822548866272
2,42,total_pjm_loc_credit,increment,2,0.3495822548866272
2,43,total_losses,base,0,0.6622496843338013
2,43,total_losses,increment,1,0.582888126373291
2,43,total_losses,increment,2,0.582888126373291
2,44,net_inadv_interchange_mw,base,0,0.5756286382675171
2,44,net_inadv_interchange_mw,increment,1,0.34584519267082214
2,44,net_inadv_interchange_mw,increment,2,0.34584519267082214
2,45,da_as_nsr_mw_primary_reserve,base,0,0.537414014339447
2,45,da_as_nsr_mw_primary_reserve,increment,1,0.35335034132003784
2,45,da_as_nsr_mw_primary_reserve,increment,2,0.35335034132003784
2,46,total_pjm_self_sched_reg,base,0,0.6033713817596436
2,46,total_pjm_self_sched_reg,increment,1,0.3558988571166992
2,46,total_pjm_self_sched_reg,increment,2,0.3558988571166992
2,47,da_as_ss_mw_synchronized_reserve,base,0,0.5449214577674866
2,47,da_as_ss_mw_synchronized_reserve,increment,1,0.3799676299095154
2,47,da_as_ss_mw_synchronized_reserve,increment,2,0.37996768951416016
2,48,da_as_ss_mw_thirty_minutes_reserve,base,0,0.5433205366134644
2,48,da_as_ss_mw_thirty_minutes_reserve,increment,1,0.39227262139320374
2,48,da_as_ss_mw_thirty_minutes_reserve,increment,2,0.39227262139320374
2,49,da_as_ss_mw_primary_reserve,base,0,0.572036623954773
2,49,da_as_ss_mw_primary_reserve,increment,1,0.35620391368865967
2,49,da_as_ss_mw_primary_reserve,increment,2,0.35620391368865967
2,50,gen_fuel_solar_mw,base,0,0.5908249020576477
2,50,gen_fuel_solar_mw,increment,1,0.44094526767730713
2,50,gen_fuel_solar_mw,increment,2,0.44094526767730713
2,51,gen_fuel_coal_pct,base,0,0.5775465965270996
2,51,gen_fuel_coal_pct,increment,1,0.42320334911346436
2,51,gen_fuel_coal_pct,increment,2,0.42320334911346436
2,52,congestion_price_rt,base,0,0.5680859088897705
2,52,congestion_price_rt,increment,1,0.39579325914382935
2,52,congestion_price_rt,increment,2,0.39579325914382935
2,53,da_as_mcp_synchronized_reserve,base,0,0.5557664632797241
2,53,da_as_mcp_synchronized_reserve,increment,1,0.3617267906665802
2,53,da_as_mcp_synchronized_reserve,increment,2,0.3617267906665802
2,54,congestion_price_da,base,0,0.5813432931900024
2,54,congestion_price_da,increment,1,0.37414267659187317
2,54,congestion_price_da,increment,2,0.37414267659187317
3,0,da_as_as_mw_thirty_minutes_reserve,base,0,0.6099167466163635
3,0,da_as_as_mw_thirty_minutes_reserve,increment,1,0.3900631368160248
3,0,da_as_as_mw_thirty_minutes_reserve,increment,2,0.3900631368160248
3,1,da_as_total_mw_thirty_minutes_reserve,base,0,0.5953978300094604
3,1,da_as_total_mw_thirty_minutes_reserve,increment,1,0.39775264263153076
3,1,da_as_total_mw_thirty_minutes_reserve,increment,2,0.39775264263153076
3,2,gross_sched_interchange_mw,base,0,0.6304017305374146
3,2,gross_sched_interchange_mw,increment,1,0.569541335105896
3,2,gross_sched_interchange_mw,increment,2,0.569541335105896
3,3,gen_fuel_nuclear_mw,base,0,0.5768141150474548
3,3,gen_fuel_nuclear_mw,increment,1,0.4479037821292877
3,3,gen_fuel_nuclear_mw,increment,2,0.4479038119316101
3,4,gen_fuel_gas_mw,base,0,0.6450018882751465
3,4,gen_fuel_gas_mw,increment,1,0.5734888911247253
3,4,gen_fuel_gas_mw,increment,2,0.5734888911247253
3,5,da_as_as_req_mw_thirty_minutes_reserve,base,0,0.5974409580230713
3,5,da_as_as_req_mw_thirty_minutes_reserve,increment,1,0.41579383611679077
3,5,da_as_as_req_mw_thirty_minutes_reserve,increment,2,0.415793776512146
3,6,da_as_as_req_mw_primary_reserve,base,0,0.5961012244224548
3,6,da_as_as_req_mw_primary_reserve,increment,1,0.37491655349731445
3,6,da_as_as_req_mw_primary_reserve,increment,2,0.37491655349731445
3,7,da_as_as_req_mw_synchronized_reserve,base,0,0.5655964612960815
3,7,da_as_as_req_mw_synchronized_reserve,increment,1,0.3654262125492096
3,7,da_as_as_req_mw_synchronized_reserve,increment,2,0.3654262125492096
3,8,total_pjm_assigned_reg,base,0,0.5684778690338135
3,8,total_pjm_assigned_reg,increment,1,0.4067998230457306
3,8,total_pjm_assigned_reg,increment,2,0.4067998230457306
3,9,da_as_as_mw_primary_reserve,base,0,0.561947762966156
3,9,da_as_as_mw_primary_reserve,increment,1,0.3969671428203583
3,9,da_as_as_mw_primary_reserve,increment,2,0.3969671428203583
3,10,da_as_total_mw_primary_reserve,base,0,0.5803048014640808
3,10,da_as_total_mw_primary_reserve,increment,1,0.33140137791633606
3,10,da_as_total_mw_primary_reserve,increment,2,0.33140137791633606
3,11,da_as_as_mw_synchronized_reserve,base,0,0.5792405605316162
3,11,da_as_as_mw_synchronized_reserve,increment,1,0.36523446440696716
3,11,da_as_as_mw_synchronized_reserve,increment,2,0.36523449420928955
3,12,total_pjm_reg_purchases,base,0,0.5748158693313599
3,12,total_pjm_reg_purchases,increment,1,0.38698744773864746
3,12,total_pjm_reg_purchases,increment,2,0.38698744773864746
3,13,gen_fuel_other_renewables_mw,base,0,0.6592504978179932
3,13,gen_fuel_other_renewables_mw,increment,1,0.38789230585098267
3,13,gen_fuel_other_renewables_mw,increment,2,0.38789230585098267
3,14,total_lmp_da,base,0,0.6123483777046204
3,14,total_lmp_da,increment,1,0.39670950174331665
3,14,total_lmp_da,increment,2,0.39670950174331665
3,15,total_pjm_rmpcp_cr,base,0,0.5715879201889038
3,15,total_pjm_rmpcp_cr,increment,1,0.38453322649002075
3,15,total_pjm_rmpcp_cr,increment,2,0.38453322649002075
3,16,forecast_load_mw_day_ahead,base,0,0.6129868030548096
3,16,forecast_load_mw_day_ahead,increment,1,0.3633265197277069
3,16,forecast_load_mw_day_ahead,increment,2,0.3633265197277069
3,17,total_pjm_rmccp_cr,base,0,0.5493490099906921
3,17,total_pjm_rmccp_cr,increment,1,0.3042092025279999
3,17,total_pjm_rmccp_cr,increment,2,0.30420923233032227
3,18,gen_fuel_wind_mw,base,0,0.5579460263252258
3,18,gen_fuel_wind_mw,increment,1,0.3390946090221405
3,18,gen_fuel_wind_mw,increment,2,0.3390946090221405
3,19,da_as_total_mw_synchronized_reserve,base,0,0.5705065131187439
3,19,da_as_total_mw_synchronized_reserve,increment,1,0.3600379526615143
3,19,da_as_total_mw_synchronized_reserve,increment,2,0.3600379526615143
3,20,system_energy_price_da,base,0,0.6524053812026978
3,20,system_energy_price_da,increment,1,0.4791922867298126
3,20,system_energy_price_da,increment,2,0.4791922867298126
3,21,gen_fuel_multiple_fuels_pct,base,0,0.5562530755996704
3,21,gen_fuel_multiple_fuels_pct,increment,1,0.4515441358089447
3,21,gen_fuel_multiple_fuels_pct,increment,2,0.4515441358089447
3,22,gen_fuel_multiple_fuels_mw,base,0,0.5470709800720215
3,22,gen_fuel_multiple_fuels_mw,increment,1,0.34795820713043213
3,22,gen_fuel_multiple_fuels_mw,increment,2,0.34795820713043213
3,23,marginal_loss_price_rt,base,0,0.5422980785369873
3,23,marginal_loss_price_rt,increment,1,0.39591097831726074
3,23,marginal_loss_price_rt,increment,2,0.39591097831726074
3,24,gen_fuel_gas_pct,base,0,0.6079446077346802
3,24,gen_fuel_gas_pct,increment,1,0.4297909438610077
3,24,gen_fuel_gas_pct,increment,2,0.4297909438610077
3,25,marginal_loss_price_da,base,0,0.6214447617530823
3,25,marginal_loss_price_da,increment,1,0.4500369131565094
3,25,marginal_loss_price_da,increment,2,0.4500368535518646
3,26,total_lmp_rt,base,0,0.5379031896591187
3,26,total_lmp_rt,increment,1,0.3119034469127655
3,26,total_lmp_rt,increment,2,0.3119034469127655
3,27,rmccp,base,0,0.5378711819648743
3,27,rmccp,increment,1,0.3160506784915924
3,27,rmccp,increment,2,0.31605064868927
3,28,system_energy_price_rt,base,0,0.584926426410675
3,28,system_energy_price_rt,increment,1,0.3946162164211273
3,28,system_energy_price_rt,increment,2,0.3946162164211273
3,29,rmpcp,base,0,0.5930346250534058
3,29,rmpcp,increment,1,0.3345370590686798
3,29,rmpcp,increment,2,0.3345371186733246
3,30,gen_fuel_wind_pct,base,0,0.5608952641487122
3,30,gen_fuel_wind_pct,increment,1,0.3223942220211029
3,30,gen_fuel_wind_pct,increment,2,0.3223942220211029
3,31,gen_fuel_coal_mw,base,0,0.6765289902687073
3,31,gen_fuel_coal_mw,increment,1,0.5581100583076477
3,31,gen_fuel_coal_mw,increment,2,0.5581100583076477
3,32,wind_generation_mw,base,0,0.6308322548866272
3,32,wind_generation_mw,increment,1,0.4319329559803009
3,32,wind_generation_mw,increment,2,0.4319329559803009
3,33,gross_inadv_interchange_mw,base,0,0.6195322871208191
3,33,gross_inadv_interchange_mw,increment,1,0.4425811171531677
3,33,gross_inadv_interchange_mw,increment,2,0.4425811171531677
3,34,gen_fuel_oil_mw,base,0,0.6129634976387024
3,34,gen_fuel_oil_mw,increment,1,0.3865186870098114
3,34,gen_fuel_oil_mw,increment,2,0.3865186870098114
3,35,da_as_mcp_primary_reserve,base,0,0.5089063048362732
3,35,da_as_mcp_primary_reserve,increment,1,0.31634044647216797
3,35,da_as_mcp_primary_reserve,increment,2,0.31634044647216797
3,36,total_pjm_rt_load_mwh,base,0,0.6411389112472534
3,36,total_pjm_rt_load_mwh,increment,1,0.4240474998950958
3,36,total_pjm_rt_load_mwh,increment,2,0.4240474998950958
3,37,metered_load_mw,base,0,0.5474280118942261
