epoch,train_base_mse,train_base_r2,train_path1_mse,train_path1_r2,train_path2_mse,train_path2_r2,test_base_mse,test_base_r2,test_path1_mse,test_path1_r2,test_path2_mse,test_path2_r2,base_active_0p5,inc1_active_0p5,inc2_active_0p5
120,0.08224844920337428,0.9177515506744385,0.011910464607703434,0.9880895614624023,0.011910620712924501,0.988089382648468,0.09095891006858792,0.9039870500564575,0.023904860833171393,0.9747669100761414,0.023905153364999356,0.9747666120529175,8,0,0
121,0.08655231577308009,0.9134476780891418,0.011369917053526125,0.9886300563812256,0.011370014646506147,0.9886299967765808,0.09550134642844701,0.899192214012146,0.023555643535673437,0.9751355051994324,0.02355587057252528,0.9751352667808533,8,0,0
122,0.079164085187967,0.9208359122276306,0.011825292715575463,0.9881746768951416,0.011825281852809393,0.9881747364997864,0.0876741227409916,0.9074543714523315,0.023592114912788953,0.9750970005989075,0.023592223754016366,0.9750968813896179,8,0,0
123,0.08241758937716576,0.9175823926925659,0.011317160788960442,0.9886828660964966,0.011317283182222365,0.988682746887207,0.09027587608207108,0.9047080278396606,0.02308712841477245,0.9756300449371338,0.023087378388282093,0.9756298065185547,8,0,0
124,0.09024340892672357,0.909756600856781,0.011559786102581772,0.988440215587616,0.011559846618480576,0.9884401559829712,0.09927482062541856,0.8952090740203857,0.02430347715385213,0.9743461012840271,0.024303482673642022,0.9743461012840271,7,0,0
125,0.09413879571878937,0.9058611989021301,0.011139911539606823,0.9888600707054138,0.011139979058539909,0.988860011100769,0.1025482483162749,0.8917537927627563,0.023025684571177586,0.9756948947906494,0.023025533701179594,0.9756950736045837,7,0,0
126,0.08046401394097792,0.9195359945297241,0.011497926130900792,0.9885020852088928,0.011497740243070686,0.9885022640228271,0.08918797005558522,0.9058564305305481,0.023614131845533848,0.9750737547874451,0.023613798282983735,0.9750741124153137,7,0,0
127,0.10015743598910255,0.8998425602912903,0.011323341051248718,0.9886766672134399,0.011323159479754206,0.9886768460273743,0.10793577561654695,0.8860669136047363,0.023585875767067346,0.9751036167144775,0.023585668228362208,0.9751037955284119,7,0,0
128,0.09121873004690188,0.9087812900543213,0.010702442921077212,0.9892975687980652,0.010702399515833147,0.98929762840271,0.09958521311920954,0.8948814272880554,0.023107660382066103,0.9756084084510803,0.023107473499982094,0.9756085872650146,7,0,0
129,0.08679568355094605,0.9132043123245239,0.01149920529499792,0.9885007739067078,0.011499055787710676,0.9885009527206421,0.09446122986264527,0.9002901315689087,0.024102971515697767,0.9745577573776245,0.024102674709155975,0.9745581150054932,7,0,0
130,0.10358515065262829,0.8964148759841919,0.015302903441219248,0.9846971035003662,0.015302708553623416,0.9846972823143005,0.11018566544190413,0.8836920261383057,0.026717377227458466,0.9717981219291687,0.026716990771180973,0.9717985391616821,7,0,0
131,0.08510556945919673,0.9148944020271301,0.011650394125643358,0.9883496165275574,0.011650445703047659,0.9883495569229126,0.09331174672967414,0.9015035033226013,0.023448644566531406,0.9752484560012817,0.023448628455786626,0.9752484560012817,7,0,0
132,0.08426493127112121,0.9157350659370422,0.011028560125684575,0.9889714121818542,0.01102856459457663,0.9889714121818542,0.09277951565752851,0.9020652770996094,0.02339069857602803,0.9753096103668213,0.023390579074280472,0.9753097295761108,7,0,0
133,0.08330957092839193,0.9166904091835022,0.012103255058501646,0.987896740436554,0.012103218420442055,0.9878968000411987,0.09253001900775949,0.9023286700248718,0.02363074958614051,0.9750562310218811,0.02363061477293874,0.9750563502311707,7,0,0
134,0.09695917865493023,0.9030408263206482,0.012425956175457274,0.98757404088974,0.012425986655670254,0.98757404088974,0.10649992675497764,0.887582540512085,0.025107651450614468,0.9734972715377808,0.025107570429809573,0.9734973311424255,7,0,0
135,0.10887947355764317,0.8911205530166626,0.01191644120089778,0.98808354139328,0.01191647818953532,0.98808354139328,0.1161559078410813,0.8773900270462036,0.024387372721543128,0.9742575883865356,0.024387386336456984,0.9742575287818909,7,0,0
136,0.10936305665678872,0.8906369209289551,0.010939070514298856,0.9890609383583069,0.010938999008651593,0.9890609979629517,0.11764549855824287,0.8758176565170288,0.02295479807923207,0.9757697582244873,0.022954707290897738,0.9757698178291321,7,0,0
137,0.09286455135198607,0.9071354269981384,0.013226285142771485,0.9867737293243408,0.013226327928199421,0.986773669719696,0.1018576844504512,0.8924826979637146,0.0262714413267265,0.97226881980896,0.02627154327815444,0.9722687005996704,7,0,0
138,0.10662127504285786,0.893378734588623,0.010744163484300517,0.9892558455467224,0.010744105536997898,0.9892559051513672,0.11413321659968394,0.8795251250267029,0.023222696828292456,0.9754869341850281,0.02322269933832037,0.9754869341850281,7,0,0
139,0.09887477789929493,0.9011251926422119,0.010765684284781292,0.9892343282699585,0.01076557829089514,0.989234447479248,0.10683977764054406,0.8872237801551819,0.02330032600907654,0.9754050374031067,0.023300078992800014,0.9754052758216858,7,0,0
140,0.09971755404170236,0.9002824425697327,0.011058159443371504,0.9889418482780457,0.01105832612880063,0.9889416694641113,0.10738441586585307,0.8866488933563232,0.023423317836870145,0.9752752184867859,0.023423339200501398,0.9752751588821411,7,0,0
141,0.10484896964392845,0.8951510190963745,0.010779444194341278,0.9892205595970154,0.010779571291279476,0.9892204403877258,0.11165530839934945,0.8821406960487366,0.02296346543703183,0.9757605791091919,0.022963425561944705,0.9757606387138367,7,0,0
142,0.10892715313046329,0.8910728693008423,0.010094709526555659,0.9899052977561951,0.010094732930386492,0.9899052381515503,0.11583251670775253,0.8777313828468323,0.02237487002275884,0.9763818979263306,0.022374822288217796,0.9763819575309753,7,0,0
143,0.11408337388360983,0.8859166502952576,0.010429938047808899,0.9895700812339783,0.010429980925587662,0.9895700216293335,0.1209344277953411,0.8723459839820862,0.022766871590780596,0.9759681224822998,0.02276686321313652,0.9759681224822998,7,0,0
144,0.11130477396258409,0.888695240020752,0.010869310926724137,0.9891306757926941,0.01086930326196066,0.9891306757926941,0.1189475550043692,0.8744432926177979,0.02349856498128757,0.9751957654953003,0.023498667405475293,0.9751956462860107,7,0,0
145,0.13327900371723825,0.866720974445343,0.011874831971036828,0.9881251454353333,0.011874768989726128,0.988125205039978,0.1400612722855152,0.852156400680542,0.02454587646828192,0.9740902781486511,0.02454589542978239,0.9740902185440063,7,0,0
146,0.11919105635752758,0.88080894947052,0.011399879013021242,0.9886001348495483,0.011399997789682686,0.9886000156402588,0.12731753070498023,0.8656082153320312,0.02481051195106219,0.9738109111785889,0.024811056891183663,0.9738103151321411,7,0,0
147,0.1290878008434465,0.8709121942520142,0.01255237414024935,0.9874476194381714,0.01255272150332354,0.9874472618103027,0.13504520632190312,0.8574512004852295,0.025489002804090156,0.9730947017669678,0.025490327718349675,0.9730933308601379,6,0,0
148,0.09006510031055076,0.9099348783493042,0.011879143167662198,0.9881208539009094,0.01187990886542142,0.9881200790405273,0.0998207058689398,0.894632875919342,0.024759959009271568,0.9738642573356628,0.024761803073399678,0.97386234998703,6,0,0
149,0.10418544977926099,0.8958145380020142,0.010597248060144285,0.9894027709960938,0.010597878447247201,0.9894021153450012,0.11164717502301423,0.8821492791175842,0.02313777322812778,0.9755765795707703,0.023139472657576113,0.975574791431427,6,0,0
150,0.14680642710215802,0.8531935811042786,0.01275334255446621,0.9872466325759888,0.012753318600970356,0.9872466921806335,0.15427428528257622,0.8371536731719971,0.025980455363623617,0.9725759625434875,0.02598066306843354,0.9725757837295532,6,0,0
151,0.10767610112530507,0.8923238515853882,0.011647471038320596,0.9883525371551514,0.011646776562940235,0.9883532524108887,0.11582724084487049,0.8777369260787964,0.024972801883250656,0.9736396074295044,0.024971931996732588,0.9736405611038208,6,0,0
152,0.13926089957390553,0.8607391119003296,0.011624420413351032,0.9883756041526794,0.01162460700038346,0.9883753657341003,0.14506656975235518,0.8468729853630066,0.024012294047080527,0.9746534824371338,0.02401233082438433,0.9746534824371338,6,0,0
153,0.09653873746599477,0.9034612774848938,0.01227663983278329,0.9877233505249023,0.0122766106291429,0.9877234101295471,0.1046178093997807,0.8895692229270935,0.025611010013806928,0.9729659557342529,0.02561076000480481,0.972966194152832,6,0,0
154,0.13365805177209852,0.8663419485092163,0.0104454488251614,0.9895545244216919,0.010445310051704265,0.9895547032356262,0.14031748985871673,0.8518859148025513,0.02380168633734262,0.974875807762146,0.023801086940405117,0.9748764038085938,6,0,0
155,0.13208262983235033,0.8679173588752747,0.011920514664293745,0.9880794882774353,0.011920595734289966,0.9880794286727905,0.1400406493964355,0.852178156375885,0.02596854136989838,0.9725885391235352,0.025968400911973197,0.9725887179374695,6,0,0
156,0.1217062254837685,0.8782937526702881,0.011232636562952791,0.9887673854827881,0.011232569585692829,0.9887674450874329,0.1298108574729867,0.8629763722419739,0.024971024366095662,0.9736415147781372,0.024970902533202274,0.9736416339874268,6,0,0
157,0.10915557923211704,0.8908444046974182,0.011683447885523819,0.988316535949707,0.011683678127325145,0.9883162975311279,0.11769193275718064,0.8757686614990234,0.024935095505675346,0.9736794233322144,0.024935166169775695,0.9736793637275696,6,0,0
158,0.13277036815733967,0.8672296404838562,0.00981549727662966,0.990184485912323,0.009815585143113982,0.9901844263076782,0.13954068118388332,0.8527058959007263,0.02294022343178257,0.9757851362228394,0.02293981750149325,0.9757855534553528,6,0,0
159,0.10633634358877493,0.8936636447906494,0.01064593398650152,0.9893540740013123,0.010645824506371634,0.9893541932106018,0.1144697552705865,0.8791698813438416,0.0235443436923982,0.9751474261283875,0.02354389215001791,0.9751479029655457,6,0,0
160,0.12426205242406449,0.8757379055023193,0.009593275510816119,0.9904067516326904,0.00959353313250659,0.9904064536094666,0.13156308531306865,0.8611267805099487,0.022815162185352386,0.9759171605110168,0.022815145762273815,0.9759171605110168,6,0,0
161,0.1099257754598134,0.8900741934776306,0.010150458893335896,0.9898495674133301,0.01015081055995864,0.9898492097854614,0.11705945186862131,0.8764362931251526,0.022963509101295708,0.9757605791091919,0.02296380970695215,0.9757602214813232,6,0,0
162,0.14622042799250576,0.8537795543670654,0.011832716211095497,0.9881672859191895,0.011832593430137699,0.988167405128479,0.15345767760513032,0.838015615940094,0.025488868006505072,0.9730948805809021,0.02548881287675169,0.9730949401855469,6,0,0
163,0.13015787584194238,0.8698421120643616,0.010774984431341518,0.9892250299453735,0.010775346960375139,0.9892246723175049,0.13613142663749253,0.8563045859336853,0.023377448543281543,0.9753236174583435,0.02337767314818892,0.9753233790397644,6,0,0
164,0.14539118878782067,0.8546087741851807,0.010253620169514081,0.9897463917732239,0.01025372040337257,0.9897462725639343,0.15162457378081431,0.8399505615234375,0.023254560751034083,0.9754533171653748,0.023254602160815877,0.97545325756073,6,0,0
165,0.10167542588275458,0.8983245491981506,0.011580601421239537,0.9884194135665894,0.011580513055350355,0.9884194731712341,0.1090427313522413,0.8848984241485596,0.024500403426894236,0.9741382598876953,0.024500342330145763,0.9741383194923401,6,0,0
166,0.12621993996333658,0.8737800717353821,0.009930445947439262,0.990069568157196,0.009930618482582913,0.9900693893432617,0.13320831555827725,0.859390139579773,0.022957662851606473,0.9757667183876038,0.022957526016753257,0.9757668375968933,6,0,0
167,0.13638364237219572,0.8636163473129272,0.00961252601219101,0.990387499332428,0.009612374580277003,0.9903876185417175,0.1438925498869361,0.8481122255325317,0.023536055568866884,0.9751561880111694,0.023535881884305214,0.9751563668251038,6,0,0
168,0.11174940979385267,0.8882505893707275,0.010012611574340614,0.9899873733520508,0.010012606553829961,0.9899873733520508,0.1199391697442568,0.8733965158462524,0.02356983163172561,0.9751205444335938,0.023569435751485842,0.9751209616661072,6,0,0
169,0.1483811517761101,0.8516188263893127,0.011684528404589625,0.9883154630661011,0.011684719590160464,0.9883152842521667,0.15503274369984865,0.836353063583374,0.02510957919890288,0.9734952449798584,0.025109951485164192,0.973494827747345,6,0,0
170,0.1446365575689018,0.8553634285926819,0.009916746173718906,0.9900832772254944,0.009916818904346616,0.9900831580162048,0.1507498158323692,0.8408739566802979,0.02345004716388336,0.9752469658851624,0.023450477831008867,0.9752465486526489,5,0,0
171,0.12406148663334815,0.8759385347366333,0.010023927978331595,0.9899760484695435,0.010023917856325717,0.9899761080741882,0.13185686944052577,0.8608166575431824,0.023858804159184416,0.9748154878616333,0.023858818965225775,0.9748154878616333,5,0,0
172,0.141299949838154,0.8587000370025635,0.010580282445221252,0.98941969871521,0.010580318489571583,0.98941969871521,0.14985204624330126,0.8418216109275818,0.024378761829433555,0.9742666482925415,0.02437916385697019,0.9742662310600281,5,0,0
173,0.13691782441578412,0.8630821704864502,0.008774941410971656,0.9912250638008118,0.008775003679582605,0.991225004196167,0.14486926758843588,0.8470812439918518,0.02246278864842635,0.9762890934944153,0.02246334979299274,0.9762884974479675,5,0,0
174,0.14247306928743306,0.8575268983840942,0.011521200524233879,0.9884787797927856,0.011519744415951482,0.988480269908905,0.14873090455672,0.8430050611495972,0.023923315877299303,0.9747474193572998,0.023922918185523553,0.9747478365898132,5,0,0
175,0.1471071252720125,0.8528928756713867,0.010935507398801994,0.9890645146369934,0.010936471576249038,0.9890635013580322,0.1548649122961229,0.8365302085876465,0.02547932217726711,0.9731049537658691,0.025480962224963415,0.9731032252311707,5,0,0
176,0.11636765914437064,0.8836323618888855,0.010889089034769392,0.9891108870506287,0.01088863989060516,0.9891113638877869,0.12433761955670468,0.8687537312507629,0.024370992400047437,0.9742748737335205,0.02437120505392824,0.9742746353149414,5,0,0
177,0.13792020487964926,0.8620797991752625,0.010226342299793975,0.9897736310958862,0.01022660318253424,0.9897733926773071,0.14458280036271345,0.8473836183547974,0.02439500668608561,0.974249541759491,0.024395549860101465,0.9742489457130432,5,0,0
178,0.13560027248367473,0.8643997311592102,0.008587204807876267,0.9914128184318542,0.008586808610217352,0.9914131760597229,0.142695751847563,0.8493755459785461,0.022192050249985898,0.9765748977661133,0.02219241876268714,0.9765744805335999,5,0,0
179,0.1240294379594897,0.8759705424308777,0.010717832931607938,0.9892821907997131,0.010717311019964464,0.9892826676368713,0.1316344221122563,0.8610514402389526,0.02439463279272498,0.9742498993873596,0.024393774719522674,0.9742507934570312,5,0,0
180,0.1451134672111382,0.854886531829834,0.0092559135684134,0.9907441139221191,0.009256086370841658,0.9907439351081848,0.15192295262226607,0.8396356105804443,0.02282060311806229,0.9759113788604736,0.022820580387260855,0.9759114384651184,5,0,0
181,0.1299636029445834,0.8700364232063293,0.009317030531512666,0.9906829595565796,0.009316850353272463,0.9906831383705139,0.13672331482081151,0.8556798100471497,0.02318928031841429,0.9755222201347351,0.023189426298968766,0.9755221009254456,5,0,0
182,0.11539984082136784,0.8846001625061035,0.01060307944587039,0.9893969297409058,0.010603203109488982,0.9893968105316162,0.12322038045243883,0.869933009147644,0.024857536294758772,0.973761260509491,0.024857685684010658,0.9737611413002014,5,0,0
183,0.15944253907892014,0.8405574560165405,0.009802527548098818,0.990197479724884,0.009802514801553468,0.990197479724884,0.16562774361724533,0.8251693248748779,0.02351397955818556,0.9751794934272766,0.023514491916213912,0.9751789569854736,5,0,0
184,0.15651423671914366,0.8434857726097107,0.009264616807887201,0.9907354116439819,0.009264753152162382,0.9907352328300476,0.1625079785632651,0.8284624814987183,0.023247319363091688,0.975460946559906,0.023247918872185414,0.9754603505134583,5,0,0
185,0.16773101421176795,0.8322689533233643,0.011510191155841941,0.9884898066520691,0.011510248720243824,0.9884897470474243,0.17397569827508272,0.8163575530052185,0.026220299950914412,0.9723228216171265,0.026220530623615516,0.9723225831985474,5,0,0
186,0.14875868655326346,0.8512412905693054,0.009064075191864711,0.9909359216690063,0.009063964158908942,0.9909360408782959,0.15616336705662856,0.8351595997810364,0.023149570962698086,0.9755641222000122,0.023149740061631834,0.9755639433860779,5,0,0
187,0.13255210814842688,0.8674478530883789,0.008767260318092041,0.9912327527999878,0.008766914718030667,0.9912331104278564,0.14070444905040105,0.8514774441719055,0.023196662771913065,0.9755144119262695,0.023196788357071032,0.97551429271698,5,0,0
188,0.10451941619663407,0.8954805731773376,0.014516724636217027,0.9854832887649536,0.014516453780120198,0.9854835271835327,0.11226980322290485,0.881492018699646,0.028466842642689987,0.9699514508247375,0.028466214153279618,0.9699521064758301,5,0,0
189,0.11122401207998042,0.8887759447097778,0.012435141957594433,0.9875648617744446,0.012434708551254371,0.987565279006958,0.11940166889121984,0.8739639520645142,0.026597504738275324,0.9719246625900269,0.026596960201348382,0.9719251990318298,5,0,0
190,0.16732462217660463,0.8326753377914429,0.010192658564482171,0.9898073673248291,0.010192734961881722,0.9898072481155396,0.17289518942011567,0.8174980878829956,0.02415127911542474,0.9745067954063416,0.02415149640604263,0.9745065569877625,5,0,0
191,0.17715108528176307,0.822848916053772,0.011021485934204484,0.9889785051345825,0.011021900454800346,0.9889780879020691,0.18295872736177066,0.8068754076957703,0.024821241095196456,0.9737995862960815,0.024821855167563005,0.973798930644989,5,0,0
192,0.1404863546377234,0.8595136404037476,0.008774967214503219,0.991225004196167,0.008774968743264607,0.991225004196167,0.14690057350686048,0.8449370861053467,0.02341852311283441,0.9752802848815918,0.023418872662615484,0.9752798676490784,5,0,0
193,0.14443532441132492,0.8555647134780884,0.008742303065358911,0.9912576675415039,0.008742272766828423,0.9912577271461487,0.15151143534018136,0.8400700092315674,0.023121207181602807,0.9755941033363342,0.02312113921493065,0.975594162940979,5,0,0
194,0.13194540398753754,0.8680546283721924,0.010590937044180243,0.9894090890884399,0.010590750691932034,0.9894092679023743,0.13891309416830178,0.8533684015274048,0.025038708055323763,0.9735700488090515,0.025038493815639124,0.9735702872276306,5,0,0
195,0.13138486529060395,0.8686151504516602,0.009750123072520728,0.9902498722076416,0.009750052793185894,0.9902499318122864,0.13989200922319803,0.8523350358009338,0.024554487789140607,0.9740811586380005,0.024554551425730674,0.9740810990333557,5,0,0
196,0.1920427089822738,0.8079572916030884,0.011215191247285514,0.9887847900390625,0.011215096168911963,0.988784909248352,0.19676154836012824,0.792305588722229,0.02507015787598836,0.9735368490219116,0.025070073014897543,0.9735369086265564,5,0,0
197,0.14527968110404427,0.8547202944755554,0.00857791775861694,0.9914220571517944,0.008577917876364244,0.9914220571517944,0.1516702243513087,0.839902400970459,0.02245928506826891,0.9762927889823914,0.02245929541787496,0.9762927889823914,5,0,0
198,0.18267554989259358,0.8173244595527649,0.010632202229736064,0.9893677830696106,0.010632214464267117,0.9893677830696106,0.18815422596455347,0.8013912439346313,0.02508138735046065,0.9735249876976013,0.025081566657030548,0.973524808883667,5,0,0
199,0.14993275704272915,0.8500672578811646,0.009054423179683467,0.99094557762146,0.009054361792490124,0.9909456372261047,0.1562790907805831,0.8350374698638916,0.023151641214698006,0.9755619764328003,0.02315147780165894,0.9755621552467346,5,0,0
200,0.15892078900250836,0.8410792350769043,0.008115971174118096,0.9918840527534485,0.008115977641872772,0.9918839931488037,0.1645817302576289,0.826273500919342,0.022718410639421698,0.9760192632675171,0.022718651576546907,0.976019024848938,5,0,0
201,0.13907324594625256,0.8609267473220825,0.009026728815190966,0.9909732937812805,0.009026812900619298,0.990973174571991,0.1466975084210678,0.845151424407959,0.023285197921767378,0.9754210114479065,0.02328560609234179,0.9754205346107483,4,0,0
202,0.15030006981937144,0.8496999144554138,0.008712100127568394,0.991287887096405,0.008711628297956207,0.9912883639335632,0.1557670284925801,0.8355779647827148,0.023137596352082655,0.9755768179893494,0.023137250459446323,0.975577175617218,4,0,0
203,0.17586462153654622,0.8241353631019592,0.010756183301278373,0.9892438054084778,0.010756094820128254,0.9892439246177673,0.18224728529954828,0.8076263666152954,0.025214339660412474,0.9733846783638,0.02521419422928153,0.9733847975730896,4,0,0
204,0.1502870798116645,0.8497129082679749,0.008394894347661818,0.9916051030158997,0.008394828163375787,0.9916051626205444,0.15762329903408523,0.8336185216903687,0.022886125067044502,0.9758422374725342,0.022885888254145025,0.9758424758911133,4,0,0
205,0.1661513427643263,0.8338485956192017,0.008133578349173377,0.991866409778595,0.008133602275141578,0.991866409778595,0.17249195118684593,0.8179237246513367,0.022197508466111997,0.9765691161155701,0.022197526009333116,0.9765691161155701,4,0,0
206,0.16964965222458817,0.8303503394126892,0.00834271741191296,0.9916572570800781,0.008342558606673376,0.9916574358940125,0.17591988712140336,0.814305305480957,0.0231728723014296,0.9755395650863647,0.023172727243679508,0.9755396842956543,4,0,0
207,0.18196984490736307,0.8180301189422607,0.009502744755738228,0.9904972314834595,0.009502409341795517,0.9904975891113281,0.18665324586511747,0.802975594997406,0.02366886222905411,0.9750159978866577,0.023668132844471897,0.9750167727470398,4,0,0
208,0.17005242277746616,0.8299475908279419,0.00813241821383769,0.9918676018714905,0.008132621725491219,0.9918673634529114,0.175259082623553,0.8150028586387634,0.022583723366374105,0.9761614203453064,0.022583500047714065,0.9761616587638855,4,0,0
209,0.1538118395064961,0.8461881279945374,0.008285108941460126,0.9917148947715759,0.008285911464466963,0.9917140603065491,0.15974949255994544,0.8313742280006409,0.022844360126239225,0.975886344909668,0.022844562341072936,0.9758861064910889,4,0,0
210,0.1504277122568575,0.8495723009109497,0.00919823040851853,0.9908017516136169,0.009198263037664224,0.9908017516136169,0.1573373138359407,0.833920419216156,0.023237698484303022,0.9754711389541626,0.023236933595887046,0.9754719138145447,4,0,0
211,0.14545701272802714,0.8545429706573486,0.0091771612634341,0.9908228516578674,0.009177149460820764,0.9908228516578674,0.15168063031373227,0.8398914337158203,0.023921710057127312,0.9747490882873535,0.023921327313362824,0.9747495055198669,4,0,0
212,0.16056958597059653,0.8394304513931274,0.007769998223723277,0.9922299981117249,0.0077701599477818005,0.9922298192977905,0.16708613999142516,0.8236299157142639,0.02251959178403656,0.9762291312217712,0.022519562365032914,0.976229190826416,4,0,0
213,0.18506284158117076,0.814937174320221,0.009559163136775715,0.990440845489502,0.009558999354892121,0.9904410243034363,0.19017109111314867,0.799262285232544,0.024105530381259486,0.9745550751686096,0.024105578219438564,0.9745550155639648,4,0,0
214,0.15898654108666718,0.8410134315490723,0.008585103243855087,0.9914149045944214,0.008585430391333162,0.9914145469665527,0.16481346028243624,0.8260288834571838,0.022803070764738795,0.9759299159049988,0.022803088076548968,0.975929856300354,4,0,0
215,0.16660627802019806,0.8333936929702759,0.00872180046205367,0.9912781715393066,0.008722079323724048,0.9912779331207275,0.1727329550038387,0.8176693320274353,0.0236098244062216,0.9750783443450928,0.02361012553858639,0.9750779867172241,4,0,0
216,0.18440547240805663,0.8155945539474487,0.009192864201191463,0.9908071160316467,0.00919292396567421,0.990807056427002,0.18920664237130705,0.8002802729606628,0.024142524874882727,0.9745160341262817,0.02414234991543131,0.9745162129402161,4,0,0
217,0.1551031616014165,0.8448967933654785,0.008073918449654778,0.9919260740280151,0.008073954470384608,0.9919260740280151,0.16193180660739903,0.8290706276893616,0.023413521168106122,0.975285530090332,0.023413506617610592,0.975285530090332,4,0,0
218,0.15438878977235085,0.8456112146377563,0.008321210948010149,0.991678774356842,0.008321123274752172,0.9916788935661316,0.16045895888947131,0.8306252956390381,0.022939733463827883,0.9757856726646423,0.022939535268162174,0.9757858514785767,4,0,0
219,0.18310642417756134,0.8168935775756836,0.008319836882338024,0.9916801452636719,0.008319793867542601,0.9916802048683167,0.188240836726547,0.8012998104095459,0.023126342352309332,0.9755886793136597,0.02312621893219241,0.9755887985229492,4,0,0
220,0.16260721835980518,0.8373928070068359,0.009004591458564458,0.9909954071044922,0.009004624941067317,0.9909953474998474,0.16880094088477696,0.8218198418617249,0.023537069134607274,0.9751551151275635,0.023536802879988966,0.9751554131507874,4,0,0
