solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
-1.2921839,-0.13180217,-0.92534894,-0.702382,-1.2878208,1.3740113,1.3009691,-1.4033736,-1.2400358,0.07431888,1.5312396,-0.68859893,-1.3767203,-1.0683349,1.2612925,-1.240954,-1.3347074,1.0909281,-0.14455244,-1.1289941,-0.21081313,-0.5580617,1.3065246,-1.0772858,-0.9212802,-1.0617442,1.029869,1.4866401,-1.4538596,-1.3771098,-1.431561,-1.4729217,1.6657753,-1.2605273,-0.06411957,-0.0405415,1.4759051,1.3886973
-1.3057228,-0.17259663,-0.9415581,-0.7319081,-1.2997787,1.4069009,1.3059167,-1.4151386,-1.246827,0.048296046,1.5319042,-0.7036808,-1.3896701,-1.0912501,1.2864885,-1.2579608,-1.3493121,1.1257484,-0.18099228,-1.1419734,-0.2492701,-0.5819733,1.3186073,-1.0992587,-0.935701,-1.0748259,1.0338875,1.5103195,-1.4645646,-1.3918477,-1.442152,-1.4848894,1.6719788,-1.2585588,-0.10481137,-0.07457101,1.4972897,1.4123607
-1.310057,-0.22334307,-0.9722723,-0.7583216,-1.311829,1.4214104,1.318431,-1.4184397,-1.261226,0.014333047,1.5561011,-0.72585535,-1.4074588,-1.104535,1.3138323,-1.2734112,-1.3637911,1.1539037,-0.22971697,-1.1702751,-0.28393734,-0.5969745,1.3332113,-1.1215861,-0.95490676,-1.1180207,1.0350351,1.5121845,-1.4753478,-1.4064134,-1.4528372,-1.4968505,1.6790879,-1.2741965,-0.13930717,-0.115674905,1.5079721,1.4250693
-1.3245819,-0.26824898,-0.9986628,-0.7728685,-1.3239602,1.4425036,1.3369899,-1.4168653,-1.2780802,-0.009815588,1.5615156,-0.7443047,-1.4199136,-1.1201974,1.3336384,-1.289877,-1.3781432,1.1969081,-0.258246,-1.1826946,-0.31995007,-0.6157463,1.3683342,-1.1503068,-0.9751852,-1.1432488,1.0433284,1.5246953,-1.4886932,-1.4208103,-1.4636071,-1.5087937,1.6893144,-1.2791822,-0.17516682,-0.1503378,1.5298306,1.43533
-1.3403821,-0.32698858,-1.020113,-0.786741,-1.3361601,1.4547247,1.3562319,-1.4068319,-1.2917372,-0.056856498,1.5780964,-0.76909053,-1.432352,-1.1391618,1.3534851,-1.3049608,-1.3966618,1.2330284,-0.29232985,-1.193894,-0.36270088,-0.63615143,1.4046726,-1.1729183,-0.991045,-1.1533928,1.048348,1.5387673,-1.499508,-1.4288454,-1.4631462,-1.5207148,1.7039798,-1.2798529,-0.21163842,-0.20214334,1.5446172,1.4522432
-1.353612,-0.37744164,-1.0336007,-0.7994188,-1.3425609,1.4639508,1.3662117,-1.4170303,-1.3067299,-0.09696596,1.6083014,-0.7972439,-1.444779,-1.1503139,1.3595384,-1.3199148,-1.4102875,1.2714314,-0.32677457,-1.204909,-0.41308516,-0.64307857,1.4167894,-1.1893958,-1.0076292,-1.1690229,1.0615549,1.5491188,-1.5102808,-1.4415718,-1.4740502,-1.5326071,1.7181965,-1.3020984,-0.2523516,-0.22704414,1.5636051,1.4653597
-1.3668197,-0.4252358,-1.0495446,-0.811098,-1.3550388,1.4824231,1.3786796,-1.4274149,-1.3220358,-0.13629079,1.6083173,-0.80390674,-1.4571847,-1.1676391,1.3749844,-1.3347375,-1.4238229,1.3081594,-0.36364022,-1.2154372,-0.4441338,-0.6860282,1.4323418,-1.2057745,-1.0407906,-1.1753249,1.0645525,1.5502807,-1.5299869,-1.452075,-1.485032,-1.5444671,1.7125536,-1.3043017,-0.2977553,-0.2787811,1.5742916,1.4778348
-1.3797661,-0.4756336,-1.0637764,-0.8318367,-1.3738986,1.4931766,1.3965516,-1.4379098,-1.3359021,-0.18024983,1.6233723,-0.8338581,-1.4695636,-1.1859063,1.3940972,-1.3494278,-1.4372646,1.3537588,-0.39666986,-1.2276422,-0.4778712,-0.69294226,1.4412369,-1.216301,-1.0499997,-1.1816258,1.0674508,1.5597413,-1.5433441,-1.464746,-1.4808289,-1.5546621,1.732738,-1.3198704,-0.34214953,-0.32704732,1.5835583,1.4769166
-1.3929275,-0.5167192,-1.0904982,-0.8558654,-1.3887208,1.5133533,1.4055918,-1.4485064,-1.3497506,-0.21909128,1.6516315,-0.8714372,-1.4819092,-1.2027398,1.3986863,-1.3639847,-1.4338576,1.3863698,-0.43891165,-1.2344925,-0.5213428,-0.70940673,1.4622992,-1.2324114,-1.0611705,-1.1922964,1.078809,1.5681455,-1.5526421,-1.4773905,-1.491571,-1.566547,1.7404861,-1.3306634,-0.38218486,-0.37017623,1.6024504,1.49155
-1.4060463,-0.55839485,-1.1049601,-0.8747784,-1.3996717,1.5252931,1.4160552,-1.4745415,-1.3634156,-0.26154512,1.659595,-0.8942521,-1.5040996,-1.2229967,1.4122295,-1.3784077,-1.4463664,1.4029361,-0.47820875,-1.241455,-0.5560361,-0.728748,1.4738945,-1.2482008,-1.0728599,-1.2062145,1.0837998,1.5689415,-1.5620542,-1.4899769,-1.5023773,-1.5783821,1.7520999,-1.3415815,-0.42358854,-0.4049406,1.607252,1.5033551
-1.4191169,-0.5922915,-1.1248848,-0.89931715,-1.4110024,1.5256248,1.4253951,-1.482735,-1.3770204,-0.30280197,1.6748508,-0.9242111,-1.5175323,-1.2415502,1.4354066,-1.4040147,-1.4588972,1.4281063,-0.51764834,-1.2592193,-0.5900704,-0.74515694,1.4999541,-1.2640239,-1.0847021,-1.2130758,1.087248,1.588013,-1.5715717,-1.5025033,-1.5132388,-1.5901641,1.7652112,-1.360901,-0.46471155,-0.44023034,1.6220111,1.5159804
-1.4433911,-0.63323313,-1.1421422,-0.9120467,-1.4225401,1.5432539,1.4233514,-1.4911045,-1.3905592,-0.35383323,1.7085521,-0.93448126,-1.5279979,-1.2656524,1.4424263,-1.4162513,-1.47139,1.4670143,-0.5462612,-1.2721664,-0.61474526,-0.75267714,1.4985031,-1.2796934,-1.0957946,-1.2326308,1.0988622,1.593776,-1.5811863,-1.5066514,-1.5241474,-1.6018907,1.7807733,-1.3845441,-0.5042406,-0.472686,1.635139,1.5261927
-1.4544988,-0.6660259,-1.1548955,-0.93294114,-1.4341272,1.564395,1.4350891,-1.4996427,-1.4040277,-0.39637455,1.7200243,-0.9400167,-1.5385273,-1.2813737,1.4500914,-1.4284879,-1.4786725,1.4999595,-0.59091014,-1.284389,-0.6412181,-0.7598073,1.5005567,-1.2952052,-1.1077695,-1.2432725,1.0978281,1.599358,-1.5908897,-1.5192287,-1.5350944,-1.6064842,1.8003504,-1.3931512,-0.54784656,-0.49506897,1.6386119,1.5331625
-1.4656665,-0.69557697,-1.1751258,-0.9579316,-1.445756,1.5804363,1.4421732,-1.5083416,-1.4174228,-0.42939907,1.7298545,-0.97046584,-1.5491114,-1.2963951,1.478625,-1.4407245,-1.5056045,1.5382546,-0.6229636,-1.2966348,-0.6581896,-0.77616286,1.5094888,-1.3126283,-1.1187847,-1.2517436,1.0890511,1.6275804,-1.6006734,-1.5317354,-1.5460731,-1.6179228,1.8194423,-1.4019485,-0.5912138,-0.5340927,1.6756107,1.5739856
-1.4768846,-0.73814136,-1.1889577,-0.9702618,-1.4574156,1.5980865,1.4356054,-1.5171933,-1.4307401,-0.4668278,1.7358085,-0.99601805,-1.5597428,-1.3187488,1.481701,-1.4529611,-1.5093085,1.5490218,-0.6618078,-1.3089584,-0.68569773,-0.79351246,1.5252495,-1.3276285,-1.1323962,-1.2614411,1.080535,1.6307803,-1.6105295,-1.5441626,-1.5570754,-1.6328981,1.8260049,-1.4109278,-0.6230307,-0.5644137,1.6851212,1.5835441
-1.4881451,-0.7738755,-1.216272,-0.99168915,-1.4691012,1.6225133,1.4428774,-1.5261894,-1.4540848,-0.50963235,1.7358736,-1.0132961,-1.5704142,-1.3440787,1.4941049,-1.4651867,-1.5131929,1.5859144,-0.6971155,-1.3242166,-0.7121048,-0.81136763,1.5489908,-1.3424861,-1.144666,-1.2730745,1.0974288,1.6384807,-1.6204509,-1.5565094,-1.5680956,-1.6442903,1.8312074,-1.4280357,-0.658724,-0.6106773,1.695195,1.6059504
-1.4994391,-0.80053836,-1.228533,-1.0079303,-1.4807999,1.6330968,1.4628232,-1.5353215,-1.4661864,-0.551602,1.7588146,-1.0091269,-1.5811173,-1.355785,1.5120502,-1.4767226,-1.5172625,1.596875,-0.7264548,-1.3328767,-0.7431571,-0.818491,1.5579039,-1.3572015,-1.1636817,-1.284832,1.1056623,1.6441222,-1.6304288,-1.568775,-1.579122,-1.6556296,1.8370417,-1.4366273,-0.691554,-0.6392388,1.7132336,1.6239971
-1.5107597,-0.83453,-1.2391387,-1.0245265,-1.4925144,1.6402578,1.4781711,-1.5445805,-1.4778769,-0.59390664,1.7626569,-1.0319996,-1.5924537,-1.380603,1.5159364,-1.487212,-1.5215206,1.6042333,-0.74982727,-1.3452804,-0.77810484,-0.8279194,1.5732976,-1.3717746,-1.1760092,-1.306298,1.1090616,1.6822156,-1.6404569,-1.5809588,-1.5901626,-1.6669146,1.8302665,-1.4453969,-0.719876,-0.6712531,1.7218273,1.6298213
-1.5220993,-0.8600504,-1.2555801,-1.0317063,-1.522984,1.6479886,1.50906,-1.5539583,-1.4990021,-0.6293813,1.7731187,-1.0445721,-1.6033537,-1.3892221,1.526553,-1.4994977,-1.531423,1.6294725,-0.77631164,-1.3791329,-0.8150005,-0.8454015,1.5800867,-1.3862062,-1.190948,-1.3173637,1.1328422,1.6913009,-1.6505276,-1.5930605,-1.6011968,-1.6781439,1.8363789,-1.4543359,-0.7512914,-0.7072261,1.7279574,1.6529938
-1.5334471,-0.88408846,-1.2678556,-1.0488435,-1.5308784,1.6421303,1.5249349,-1.5634456,-1.5096511,-0.66263884,1.7732779,-1.0635368,-1.6140608,-1.389418,1.5385422,-1.5157278,-1.5358454,1.6521754,-0.8066314,-1.3870881,-0.84056544,-0.87445104,1.6070303,-1.4004966,-1.1991359,-1.3300991,1.1488231,1.7024703,-1.660635,-1.6050795,-1.6122231,-1.6893157,1.8706061,-1.4634359,-0.7835402,-0.73246926,1.7506514,1.6660548
-1.5448097,-0.90447676,-1.2764288,-1.0686004,-1.5389421,1.6607498,1.5382023,-1.5730348,-1.5069091,-0.68724185,1.7782263,-1.0790141,-1.6247809,-1.3935443,1.5568622,-1.5279428,-1.540461,1.6685878,-0.83103776,-1.3949969,-0.8637755,-0.8927953,1.6314503,-1.4146475,-1.2073126,-1.3488375,1.1458638,1.7066928,-1.6707729,-1.6170163,-1.6232419,-1.7004305,1.8872197,-1.4726882,-0.81346005,-0.763222,1.7585086,1.6704441
-1.5594296,-0.9296449,-1.2888619,-1.0854068,-1.5471706,1.6606792,1.5598518,-1.5475943,-1.5162759,-0.7119712,1.7807132,-1.0955371,-1.6355047,-1.4024652,1.5681796,-1.5396838,-1.5452721,1.6881438,-0.85412604,-1.4029633,-0.8836342,-0.913192,1.6568984,-1.4286598,-1.221475,-1.3593543,1.1723425,1.7209824,-1.6809345,-1.628871,-1.6342455,-1.7114855,1.8953713,-1.4728009,-0.84840214,-0.78662115,1.7701322,1.6818197
-1.5704896,-0.95082104,-1.301483,-1.089139,-1.5555565,1.6787666,1.5757996,-1.5516851,-1.5267688,-0.7460685,1.8094999,-1.1128494,-1.6462286,-1.4115281,1.5712152,-1.5513995,-1.5426491,1.6956526,-0.8801069,-1.411284,-0.9042986,-0.9148534,1.6938218,-1.4533099,-1.2312491,-1.3712823,1.1873562,1.7337675,-1.691115,-1.6406438,-1.64523,-1.7224823,1.9039983,-1.4671156,-0.87976784,-0.81109565,1.7729145,1.6848564
-1.5815496,-0.98187256,-1.3141575,-1.1012822,-1.5640925,1.6828595,1.5796545,-1.5559624,-1.5373241,-0.7746429,1.8172957,-1.1257372,-1.6569493,-1.4207618,1.5962679,-1.5630858,-1.5479441,1.6955807,-0.9108678,-1.4197971,-0.9268546,-0.9236071,1.6961521,-1.4598008,-1.2444202,-1.3896307,1.1850731,1.7381809,-1.701308,-1.6523354,-1.6561924,-1.7334185,1.9130497,-1.4750463,-0.9111415,-0.8331375,1.7792882,1.7031221
-1.6098132,-1.0013899,-1.3268733,-1.1185513,-1.560171,1.6854235,1.5726303,-1.5604291,-1.5479335,-0.8078246,1.8258963,-1.1417837,-1.6676563,-1.4301573,1.6016608,-1.574738,-1.5534428,1.7125828,-0.9400486,-1.428495,-0.9462293,-0.94443893,1.7015072,-1.4719982,-1.2576478,-1.4000472,1.1962925,1.7486877,-1.7115108,-1.6639462,-1.6671273,-1.7442952,1.9264168,-1.4831622,-0.9343293,-0.851718,1.8021849,1.7053603
-1.6192565,-1.0297209,-1.3385148,-1.131441,-1.5793763,1.6990061,1.583163,-1.5650879,-1.5585895,-0.83209234,1.8643832,-1.1632625,-1.6783514,-1.4397055,1.6066496,-1.5863532,-1.5591416,1.7294152,-0.9622656,-1.43737,-0.96761465,-0.97070605,1.7054069,-1.4841756,-1.2709194,-1.4103104,1.2018098,1.775132,-1.7217135,-1.6754764,-1.6780329,-1.7551116,1.9334759,-1.4968834,-0.9532347,-0.8779929,1.803665,1.7197716
-1.6372039,-1.0532345,-1.3592408,-1.1494021,-1.5939231,1.7354119,1.5918193,-1.5699402,-1.5692836,-0.854815,1.8680466,-1.1735958,-1.6890302,-1.4360157,1.6182197,-1.5979283,-1.5650393,1.7433054,-0.98596597,-1.4464135,-0.9913809,-0.98750085,1.7304928,-1.5087523,-1.2879859,-1.420622,1.215174,1.7812767,-1.7319163,-1.6869266,-1.6889066,-1.7658674,1.9460996,-1.504952,-0.974851,-0.9068826,1.8230549,1.7303258
-1.644444,-1.0648922,-1.3707794,-1.1582909,-1.6005815,1.7584774,1.6203724,-1.5749882,-1.5800098,-0.87681615,1.8705156,-1.1890205,-1.6996886,-1.4409183,1.6257895,-1.6094594,-1.5711343,1.7465979,-1.0190772,-1.4556172,-1.0096732,-1.0016203,1.740088,-1.518813,-1.30095,-1.4289943,1.2243253,1.7848494,-1.7421191,-1.6982981,-1.6997455,-1.7765633,1.9519542,-1.5131935,-0.9987127,-0.9235418,1.8225441,1.7374086
-1.6518459,-1.0860289,-1.3823304,-1.1693453,-1.6074238,1.7681555,1.625152,-1.580232,-1.5907602,-0.90211684,1.8808569,-1.2126606,-1.7103219,-1.4500285,1.6235001,-1.6209443,-1.5774256,1.7574182,-1.0374968,-1.4649719,-1.0311891,-1.0155704,1.7469053,-1.5289627,-1.3139472,-1.4407744,1.2216111,1.775389,-1.7523063,-1.7095916,-1.7105478,-1.787198,1.9558837,-1.5261227,-1.0061754,-0.94405466,1.8288478,1.7525922
-1.6594046,-1.1050813,-1.3935869,-1.1836518,-1.6144457,1.7685915,1.6591465,-1.585672,-1.6015296,-0.9334177,1.8859758,-1.2268089,-1.7209296,-1.4601154,1.6325806,-1.6323808,-1.5720502,1.789509,-1.0472603,-1.4744684,-1.0466006,-1.0285655,1.7513094,-1.5391933,-1.3260319,-1.4541736,1.2506765,1.7749906,-1.7624846,-1.7208071,-1.7213094,-1.7977731,1.9634593,-1.5343649,-1.0106442,-0.964915,1.8327781,1.7515811
-1.6671139,-1.1243597,-1.4169257,-1.2022241,-1.6216418,1.7697685,1.6640344,-1.5913084,-1.6123099,-0.9519251,1.891862,-1.2512275,-1.7315084,-1.4703144,1.6561521,-1.643767,-1.5758337,1.8165861,-1.0654743,-1.5095646,-1.0629456,-1.0423228,1.7510511,-1.5494957,-1.345079,-1.4614359,1.2613764,1.7868856,-1.7726473,-1.7319468,-1.7320313,-1.8082879,1.9945899,-1.5427673,-1.0226072,-0.98764104,1.8503562,1.763161
-1.674967,-1.1440498,-1.4306775,-1.2157134,-1.6290067,1.7884322,1.6669304,-1.5971392,-1.623101,-0.9672905,1.904564,-1.2644235,-1.7420549,-1.4806147,1.6646025,-1.6551012,-1.5825428,1.8224279,-1.0778425,-1.511138,-1.0835514,-1.055434,1.7683158,-1.5598612,-1.3585888,-1.4722337,1.2815852,1.7920119,-1.7827915,-1.7632767,-1.7427094,-1.818743,2.017838,-1.5537394,-1.0228276,-1.0085943,1.8539082,1.7777764
-1.6829575,-1.167137,-1.439662,-1.229401,-1.6365346,1.8047878,1.6801227,-1.6031638,-1.633892,-0.9956724,1.9217477,-1.271198,-1.7525672,-1.4808446,1.6657456,-1.6663815,-1.5894378,1.8343989,-1.0920008,-1.5128094,-1.097383,-1.0670537,1.78329,-1.5702827,-1.370901,-1.4831058,1.2959057,1.7935442,-1.7929157,-1.7698411,-1.7533442,-1.8291389,2.0181353,-1.5682498,-1.0397509,-1.0278468,1.8614826,1.787905
-1.6910782,-1.1834116,-1.4483155,-1.259562,-1.6340388,1.810092,1.6912082,-1.6093794,-1.6446794,-1.0276648,1.920295,-1.2674425,-1.7630435,-1.5054568,1.6703062,-1.6776059,-1.5965148,1.8502735,-1.1195228,-1.5145847,-1.1074029,-1.08086,1.782963,-1.5807528,-1.383245,-1.4940382,1.3085092,1.8016912,-1.8030144,-1.7765594,-1.7639333,-1.8394755,2.036423,-1.5763131,-1.0664835,-1.0521811,1.891409,1.7860808
-1.6993214,-1.176757,-1.4580411,-1.2701946,-1.6418158,1.814828,1.7205393,-1.6157835,-1.6554537,-1.0447872,1.9287399,-1.279839,-1.7734826,-1.5141383,1.6944207,-1.6887745,-1.6037687,1.8578817,-1.1351111,-1.5153977,-1.1199883,-1.104097,1.7935761,-1.5912625,-1.3857988,-1.5050216,1.3290585,1.8139844,-1.8130893,-1.7834283,-1.7744753,-1.8497536,2.03752,-1.5845317,-1.0840234,-1.0678052,1.917049,1.7929353
-1.7076801,-1.1919425,-1.467896,-1.2809956,-1.6498935,1.827174,1.7395494,-1.631362,-1.666217,-1.0622109,1.9392501,-1.29291,-1.7838833,-1.5229535,1.6962284,-1.6998857,-1.6111938,1.8663406,-1.153953,-1.5174075,-1.1343096,-1.1169877,1.7936385,-1.6018065,-1.3971335,-1.516048,1.3307341,1.8180913,-1.8231341,-1.7904421,-1.7849702,-1.8599734,2.0428998,-1.5928981,-1.0990589,-1.0978622,1.9250252,1.8203666
-1.7161477,-1.1934808,-1.4555415,-1.2908598,-1.6581064,1.8353816,1.7571238,-1.6374826,-1.6769643,-1.0795728,1.934508,-1.3060116,-1.794242,-1.5319124,1.722426,-1.7109385,-1.6187843,1.8955113,-1.168039,-1.5195372,-1.1456153,-1.1199017,1.8055503,-1.6123756,-1.4098049,-1.5271096,1.3553482,1.8215657,-1.8331499,-1.7975959,-1.7954168,-1.8701354,2.045309,-1.6014043,-1.1143222,-1.1137073,1.9330354,1.8225853
-1.7247157,-1.205486,-1.4558076,-1.297395,-1.6664479,1.8372077,1.76487,-1.643783,-1.6876924,-1.0942091,1.9315426,-1.3191326,-1.8052353,-1.5410069,1.7410065,-1.7219329,-1.6265337,1.9043641,-1.1766908,-1.5217927,-1.1701647,-1.1303791,1.8066905,-1.6229664,-1.4224571,-1.5381976,1.3679094,1.8325826,-1.8431345,-1.8048832,-1.8058145,-1.8802409,2.0546787,-1.6100429,-1.1284007,-1.1298649,1.9402655,1.8299167
-1.733378,-1.2266356,-1.4620428,-1.3087782,-1.6749094,1.8474345,1.7793325,-1.6502651,-1.6983945,-1.1000897,1.9342674,-1.3278924,-1.815458,-1.5502281,1.7648426,-1.7328676,-1.6344358,1.9224612,-1.1911237,-1.5241789,-1.1965312,-1.1489482,1.8136967,-1.6080979,-1.435087,-1.5493068,1.3748235,1.8381071,-1.8530862,-1.812298,-1.8161628,-1.8902886,2.0549629,-1.618806,-1.1435645,-1.1459721,1.940249,1.833365
-1.7421268,-1.2413425,-1.4684896,-1.3202782,-1.6834838,1.8649579,1.7916981,-1.6569248,-1.732359,-1.1183585,1.9371393,-1.3409878,-1.8256418,-1.5595678,1.775528,-1.7437427,-1.6424836,1.9476595,-1.2079953,-1.5267015,-1.2086734,-1.1610239,1.835397,-1.6163775,-1.4544772,-1.5604324,1.3841087,1.8458956,-1.8630036,-1.8198336,-1.8264611,-1.9002808,2.065378,-1.6276853,-1.1601055,-1.1670306,1.9400922,1.8568058
-1.7509549,-1.2589916,-1.4751459,-1.3318838,-1.6921641,1.8906733,1.8023154,-1.6637586,-1.7334373,-1.1346213,1.9609299,-1.3579662,-1.8357835,-1.569017,1.7917213,-1.7545582,-1.6506696,1.9655325,-1.2236189,-1.5293661,-1.2226107,-1.1787295,1.8324575,-1.624801,-1.4662431,-1.5715597,1.405844,1.8462429,-1.8728856,-1.8274841,-1.836709,-1.9102179,2.0768626,-1.6366735,-1.1751928,-1.1824181,1.9451038,1.8672738
-1.7598563,-1.2695854,-1.4820088,-1.3364284,-1.7009426,1.9156938,1.8096277,-1.6707611,-1.734585,-1.1642168,1.9649173,-1.370887,-1.8458841,-1.5785679,1.8019631,-1.765313,-1.6589863,1.9747102,-1.2378647,-1.5321782,-1.2359368,-1.2018901,1.8463278,-1.6333532,-1.4843578,-1.5826869,1.3993351,1.8622171,-1.8827313,-1.8352433,-1.8469064,-1.9200991,2.093005,-1.645762,-1.1924884,-1.1988469,1.9518548,1.8887146
-1.768824,-1.2837349,-1.4890751,-1.3482474,-1.7098116,1.9164109,1.812713,-1.6779274,-1.7358073,-1.1726025,1.9809815,-1.3837956,-1.8559409,-1.588211,1.8238828,-1.7760087,-1.667427,1.9783899,-1.2385659,-1.5351428,-1.2482079,-1.2102154,1.8627087,-1.6420267,-1.495471,-1.5938141,1.3905184,1.8541524,-1.8925391,-1.843104,-1.8570532,-1.9299264,2.1020746,-1.6549438,-1.1970553,-1.214053,1.9540832,1.8981392
-1.7778512,-1.2940073,-1.4963399,-1.3602446,-1.7187641,1.9162416,1.8125529,-1.6852514,-1.737107,-1.1928682,1.9827971,-1.396684,-1.8659556,-1.5979391,1.8341455,-1.786643,-1.6759835,1.9831594,-1.2535839,-1.5378163,-1.2810636,-1.2185643,1.8736318,-1.6508138,-1.5309595,-1.6049354,1.4055965,1.86554,-1.9023082,-1.8510605,-1.8671491,-1.9397,2.1028883,-1.6642103,-1.2092301,-1.2291815,1.9632237,1.9255862
-1.7869318,-1.3052051,-1.503799,-1.3722982,-1.7277927,1.9271046,1.8193573,-1.6927273,-1.7384889,-1.2070353,1.9903243,-1.4082985,-1.875925,-1.6077433,1.849909,-1.7972183,-1.6846486,1.9964694,-1.2665645,-1.5402617,-1.2893652,-1.2244488,1.8778853,-1.6597065,-1.5358142,-1.6160425,1.4120156,1.87458,-1.8795524,-1.8591057,-1.8771943,-1.9494207,2.1045318,-1.6735545,-1.2168044,-1.2538701,1.9664228,1.944963
-1.7960596,-1.3119835,-1.5114467,-1.3843982,-1.7368909,1.9589609,1.8386624,-1.7003487,-1.7399572,-1.2210165,1.999718,-1.4322135,-1.8858505,-1.6176164,1.861025,-1.8077333,-1.6934148,1.9921387,-1.2792033,-1.5437396,-1.2977492,-1.2338903,1.8959693,-1.6686968,-1.5408543,-1.651368,1.421471,1.8974766,-1.8849152,-1.8672334,-1.8871887,-1.9590889,2.1045291,-1.682969,-1.22925,-1.2678912,1.9829713,1.9620224
-1.8052291,-1.342682,-1.5356756,-1.3929466,-1.7460515,1.9582429,1.825704,-1.7081094,-1.7415159,-1.2418861,1.9963205,-1.4433488,-1.8957319,-1.6275504,1.8739341,-1.8181889,-1.7022749,2.01514,-1.293828,-1.54739,-1.3141091,-1.242556,1.9072111,-1.6777775,-1.5460942,-1.6557003,1.4408976,1.9005083,-1.8904387,-1.8754375,-1.8971324,-1.9687052,2.1105127,-1.6924461,-1.2360831,-1.2816069,2.011245,1.968291
-1.8144346,-1.3493829,-1.5478698,-1.4049605,-1.7552685,1.9597344,1.8394054,-1.7160023,-1.7564168,-1.2530228,1.9965858,-1.4545478,-1.9055668,-1.637538,1.8761814,-1.8285853,-1.7112209,2.0173178,-1.3064405,-1.551218,-1.3199021,-1.2640115,1.9165336,-1.6869407,-1.5515342,-1.6602114,1.4616545,1.9377975,-1.8961196,-1.8837118,-1.9070255,-1.9782702,2.1168015,-1.70198,-1.2550825,-1.2953192,2.0173686,1.9692199
-1.8236711,-1.3563135,-1.5525464,-1.4109124,-1.7645347,1.9650595,1.8628654,-1.7240208,-1.7578655,-1.2575663,1.9977871,-1.4506651,-1.9153571,-1.6475723,1.8955908,-1.8389229,-1.7202461,2.0230687,-1.3192815,-1.5552272,-1.3283842,-1.2796322,1.929697,-1.69618,-1.5564303,-1.6649066,1.4696772,1.9616575,-1.9019551,-1.8920505,-1.9168684,-1.9877845,2.1176448,-1.7115625,-1.268766,-1.3069708,2.0153472,1.9706095
-1.8329334,-1.3699416,-1.557418,-1.4234463,-1.7738453,1.9883307,1.8708141,-1.7321576,-1.7594037,-1.2696849,2.0115602,-1.4616289,-1.9251025,-1.6576458,1.9291117,-1.8492018,-1.729343,2.0347984,-1.3319689,-1.5594208,-1.3372141,-1.2944075,1.9341347,-1.7054869,-1.5622919,-1.6697868,1.4840378,1.9651026,-1.9079413,-1.9004475,-1.9266613,-1.9972488,2.144833,-1.7211895,-1.283293,-1.3207583,2.0132768,1.971865
-1.8422171,-1.3769848,-1.5624864,-1.4359628,-1.7831935,2.017472,1.8848387,-1.7404063,-1.761036,-1.2842847,2.0022206,-1.4931862,-1.9348016,-1.6677536,1.9366508,-1.859423,-1.7385054,2.0420868,-1.3518907,-1.5638024,-1.3462461,-1.3043252,1.9368528,-1.7148558,-1.5683547,-1.6748525,1.4804279,1.9635465,-1.9140748,-1.9088974,-1.9364042,-2.0066633,2.1461484,-1.7308528,-1.2977532,-1.3345072,2.028633,1.9733398
-1.8515164,-1.381751,-1.5677525,-1.4484581,-1.7925743,2.0216694,1.8867098,-1.7487588,-1.7627671,-1.3029195,2.0145402,-1.4992005,-1.9444551,-1.6778874,1.9413542,-1.8695861,-1.747726,2.038665,-1.3634086,-1.5735917,-1.3647236,-1.3222375,1.9450798,-1.724279,-1.5746143,-1.6801037,1.4848942,1.9842283,-1.92035,-1.9173949,-1.9460977,-2.0160284,2.1475284,-1.7405465,-1.3121412,-1.3482096,2.0277414,1.982222
-1.8608283,-1.3892317,-1.5613263,-1.460923,-1.8019811,2.0357032,1.9009044,-1.7212706,-1.7646015,-1.3109307,2.027989,-1.5093765,-1.9540639,-1.688044,1.9503725,-1.8796929,-1.7569987,2.038652,-1.3751794,-1.5781484,-1.3745749,-1.3398744,1.9427505,-1.7337505,-1.5921624,-1.6855398,1.5079701,1.9868314,-1.9267635,-1.9259346,-1.9557422,-2.0253491,2.1558118,-1.7502677,-1.3038144,-1.3603126,2.0337324,1.9762647
