wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.038586665,0.037568305,0.4623616,3.864484e-17,0.16346729,3.3819505e-26,0.0,0.056079477,3.5420938e-38,7.64212e-10,0.0513606,0.19352004,0.017048331,0.3213153,3.5191863e-27,6.378346e-23,1.6411627e-36,1.0669573e-08,0.49487206,4.952e-42,0.0,0.102429464,0.017434714,0.0021674163,3e-45,1.36e-43,6e-45,6.069159e-33,3.0632e-41,1.205e-42,0.06597135,1.2441469e-31,1.3968457e-17,2.1334146e-19,0.030631615,6.71212e-17,3.822878e-36,1.8797609e-06,1.1337144e-05,0.06123523,0.024443433
0.036865238,0.034683067,0.45748705,2.0120509e-18,0.16063054,3.0603836e-28,0.0,0.055582047,1.9974e-41,1.5091085e-10,0.051140405,0.19160648,0.015810432,0.31769475,2.2708578e-29,9.460435e-25,1.545367e-39,2.7092255e-09,0.49208716,1e-45,0.0,0.093886964,0.016948406,0.0014558844,0.0,0.0,0.0,1.2056251e-35,1e-44,0.0,0.0646157,3.214383e-34,6.3302095e-19,5.352641e-21,0.029189298,3.2787183e-18,4.245033e-39,7.57407e-07,4.9939863e-06,0.057381995,0.024051948
0.036893737,0.0322902,0.45324087,8.289163e-20,0.15768099,1.8667524e-30,0.0,0.054579534,6e-45,2.6332726e-11,0.0515844,0.19025163,0.015226518,0.31523854,9.55257e-32,9.916676e-27,7.7e-43,6.2007766e-10,0.4879719,0.0,0.0,0.08610224,0.01571259,0.00095296645,0.0,0.0,0.0,1.3791179e-38,0.0,0.0,0.06402657,4.921841e-37,2.2427976e-20,9.962568e-23,0.027914042,1.2603122e-19,2.54e-42,2.850708e-07,2.0686832e-06,0.05716076,0.023991024
0.03685086,0.030159596,0.44897994,2.6478393e-21,0.15556756,7.381759e-33,0.0,0.05346255,0.0,4.0203075e-12,0.05222474,0.18742122,0.016430816,0.31229264,2.5079946e-34,7.108001e-29,0.0,1.2688345e-10,0.48403853,0.0,0.0,0.07856232,0.015886847,0.00052312604,0.0,0.0,0.0,8.533e-42,0.0,0.0,0.06287312,4.21532e-40,6.080042e-22,1.3385814e-24,0.028593773,3.7335342e-21,1e-45,9.971707e-08,8.014763e-07,0.057581563,0.024346733
0.037119314,0.027743932,0.4436263,6.4127355e-23,0.15325624,1.8102886e-35,0.0,0.053448204,0.0,5.313158e-13,0.052235644,0.18647908,0.016049452,0.30876806,3.909937e-37,3.3568113e-31,0.0,2.3007948e-11,0.48139444,0.0,0.0,0.07201192,0.015974449,0.00025072772,0.0,0.0,0.0,3e-45,0.0,0.0,0.062894955,1.89e-43,1.23144075e-23,1.2594212e-26,0.028172182,8.329344e-23,0.0,3.22339e-08,2.8920059e-07,0.055394497,0.023653286
0.03650346,0.025350757,0.43963432,1.148621e-24,0.15143259,2.6169585e-38,0.0,0.052483954,0.0,6.007623e-14,0.052663445,0.1842067,0.01572209,0.30546674,3.417e-40,1.0014504e-33,0.0,3.6617835e-12,0.4773253,0.0,0.0,0.06491849,0.015278609,0.000107997796,0.0,0.0,0.0,0.0,0.0,0.0,0.06122135,0.0,1.8147425e-25,8.0191594e-29,0.027603334,1.3640782e-24,0.0,9.571095e-09,9.659602e-08,0.054329973,0.022723857
0.034930907,0.023350326,0.4353488,1.4801175e-26,0.14865081,2.1026e-41,0.0,0.053649314,0.0,5.7381946e-15,0.052494574,0.18147883,0.015637068,0.3026795,1.57e-43,1.7988141e-36,0.0,5.06183e-13,0.4743368,0.0,0.0,0.05822169,0.014829077,4.211256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06148809,0.0,1.8892706e-27,3.3250734e-31,0.026671916,1.5938083e-26,0.0,2.5932616e-09,2.970907e-08,0.054081444,0.0229548
0.03549605,0.021365339,0.4308893,1.3304694e-28,0.14641508,8e-45,0.0,0.05097333,0.0,4.565929e-16,0.05308858,0.17983954,0.015208463,0.3005031,0.0,1.840576e-39,0.0,6.008707e-14,0.47026035,0.0,0.0,0.05180849,0.015364662,1.491695e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.061096553,0.0,1.3443048e-29,8.594215e-34,0.026926013,1.2869756e-28,0.0,6.3660677e-10,8.359659e-09,0.053325612,0.022720387
0.034793485,0.019012103,0.42644277,8.058769e-31,0.14478838,0.0,0.0,0.051918913,0.0,2.9809237e-17,0.05266857,0.17838822,0.015506916,0.29744706,0.0,1.006e-42,0.0,6.049575e-15,0.46871367,0.0,0.0,0.045733754,0.014077395,4.860483e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.060246065,0.0,6.2989223e-32,1.3170891e-36,0.025997192,6.9294287e-31,0.0,1.4050136e-10,2.1373723e-09,0.05218284,0.021822998
0.034576092,0.01729449,0.4218868,3.163148e-33,0.14301337,0.0,0.0,0.05067779,0.0,1.5703355e-18,0.053669706,0.17605095,0.015002698,0.29371843,0.0,0.0,0.0,5.0963124e-16,0.46556154,0.0,0.0,0.04027551,0.0140571,1.4510033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05963084,0.0,1.8633079e-34,1.129568e-39,0.026800388,2.3891364e-33,0.0,2.7646269e-11,4.928525e-10,0.052219804,0.021826375
0.034377847,0.015381836,0.41889703,7.696153e-36,0.1410202,0.0,0.0,0.049388576,0.0,6.5537804e-20,0.05365894,0.17397931,0.01485013,0.2914681,0.0,0.0,0.0,3.5395174e-17,0.46177712,0.0,0.0,0.034992833,0.013790241,3.9510434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.05834359,0.0,3.3162035e-37,5.07e-43,0.025580293,5.0371314e-36,0.0,4.8060622e-12,1.01670165e-10,0.051900934,0.0210701
0.03430426,0.013476169,0.41448134,1.103148e-38,0.1389504,0.0,0.0,0.049333967,0.0,2.1236455e-21,0.05333411,0.17309615,0.014981844,0.28953755,0.0,0.0,0.0,1.99407e-18,0.45870173,0.0,0.0,0.03046871,0.013737724,9.748237e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.05780343,0.0,3.35918e-40,0.0,0.025546752,6.159224e-39,0.0,7.308797e-13,1.8599346e-11,0.04991138,0.021053674
0.034294154,0.011841582,0.41045308,8.782e-42,0.13679607,0.0,0.0,0.04934097,0.0,5.224914e-23,0.053141017,0.17060447,0.014609846,0.2864133,0.0,0.0,0.0,8.951807e-20,0.45565432,0.0,0.0,0.025994726,0.013256764,2.1630996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.057962406,0.0,1.82e-43,0.0,0.024754588,4.107e-42,0.0,9.619152e-14,2.9886686e-12,0.050678536,0.021686142
0.03469762,0.010279459,0.40704972,4e-45,0.13507786,0.0,0.0,0.04841568,0.0,9.522686e-25,0.053778898,0.16956975,0.0140908295,0.28450593,0.0,0.0,0.0,3.1400957e-21,0.45260882,0.0,0.0,0.022297196,0.0131599875,4.281173e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.05562808,0.0,0.0,0.0,0.026038012,1e-45,0.0,1.0828765e-14,4.174689e-13,0.04988644,0.021021364
0.033794485,0.008749845,0.40297157,0.0,0.13223164,0.0,0.0,0.048736494,0.0,1.2508351e-26,0.05341431,0.16735576,0.013948283,0.28102592,0.0,0.0,0.0,8.422585e-23,0.45010263,0.0,0.0,0.018774088,0.01346961,7.48957e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.057335347,0.0,0.0,0.0,0.024546208,0.0,0.0,1.0294998e-15,5.0121582e-14,0.048811913,0.021794623
0.031992644,0.0073991274,0.40063506,0.0,0.13245913,0.0,0.0,0.04874153,0.0,1.1483935e-28,0.053389564,0.16620944,0.014378428,0.27851287,0.0,0.0,0.0,1.6866598e-24,0.44575948,0.0,0.0,0.015533039,0.013462072,1.1467907e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.056418657,0.0,0.0,0.0,0.025767734,0.0,0.0,8.151216e-17,5.1088805e-15,0.04850526,0.020644031
0.032402504,0.0061658667,0.3965912,0.0,0.12984349,0.0,0.0,0.04862677,0.0,7.120323e-31,0.053589586,0.16508687,0.014533682,0.27637368,0.0,0.0,0.0,2.4555505e-26,0.44236824,0.0,0.0,0.012640238,0.012419818,1.5205307e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.057428382,0.0,0.0,0.0,0.02351941,0.0,0.0,5.2934675e-18,4.3619754e-16,0.047861457,0.020686846
0.031712823,0.004944029,0.39239275,0.0,0.12943245,0.0,0.0,0.04797117,0.0,2.868003e-33,0.052706666,0.16350001,0.014799515,0.2728732,0.0,0.0,0.0,2.523168e-28,0.44018653,0.0,0.0,0.010335528,0.011900964,1.7255474e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.056596223,0.0,0.0,0.0,0.02372131,0.0,0.0,2.7727787e-19,3.0740166e-17,0.04896101,0.019788569
0.032278016,0.0040447703,0.3885142,0.0,0.12677196,0.0,0.0,0.04770216,0.0,7.181168e-36,0.05393545,0.16151923,0.014440233,0.2704053,0.0,0.0,0.0,1.7701461e-30,0.43751767,0.0,0.0,0.00820125,0.012098245,1.6548517e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.056906357,0.0,0.0,0.0,0.023069995,0.0,0.0,1.1501832e-20,1.7595302e-18,0.047666017,0.020288188
0.031937238,0.003212287,0.38543698,0.0,0.12525602,0.0,0.0,0.046318606,0.0,1.0627452e-38,0.05417977,0.15978801,0.014024445,0.26877674,0.0,0.0,0.0,8.167903e-33,0.43376088,0.0,0.0,0.006476423,0.011642188,1.322701e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.056441806,0.0,0.0,0.0,0.023145497,0.0,0.0,3.7025864e-22,8.036593e-20,0.04796822,0.019747252
0.03246491,0.0024425548,0.38192582,0.0,0.12446448,0.0,0.0,0.045959156,0.0,8.77e-42,0.053087782,0.15874507,0.0134668825,0.26655215,0.0,0.0,0.0,2.3760724e-35,0.43043357,0.0,0.0,0.0049945116,0.012009916,8.6783555e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.055331334,0.0,0.0,0.0,0.024021849,0.0,0.0,9.045332e-24,2.8726416e-21,0.045448348,0.019080484
0.031912718,0.0018609429,0.37833926,0.0,0.12333613,0.0,0.0,0.04650396,0.0,4e-45,0.054025684,0.1573214,0.01431733,0.26298767,0.0,0.0,0.0,4.151916e-38,0.42850706,0.0,0.0,0.003788566,0.011273437,4.5967866e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05413416,0.0,0.0,0.0,0.022655258,0.0,0.0,1.6359659e-25,7.8650764e-23,0.04572951,0.019015506
0.031035487,0.0013613484,0.37473994,0.0,0.12140096,0.0,0.0,0.04533445,0.0,0.0,0.053714212,0.15655282,0.014572918,0.26137277,0.0,0.0,0.0,4.1215e-41,0.4251916,0.0,0.0,0.0028317843,0.011091482,1.93006e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.055520263,0.0,0.0,0.0,0.023113009,0.0,0.0,2.1310812e-27,1.6107313e-24,0.044280764,0.01868598
0.030939193,0.0009795097,0.3723061,0.0,0.120125376,0.0,0.0,0.045909893,0.0,0.0,0.05342546,0.15425698,0.0136213675,0.25983292,0.0,0.0,0.0,2.2e-44,0.4224822,0.0,0.0,0.002052797,0.0110073695,6.295648e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.054090764,0.0,0.0,0.0,0.021347867,0.0,0.0,1.938906e-29,2.4032215e-26,0.044294026,0.018955465
0.030678496,0.0006817902,0.36968026,0.0,0.119711846,0.0,0.0,0.045213662,0.0,0.0,0.053711556,0.15263218,0.013894641,0.25771913,0.0,0.0,0.0,0.0,0.4186281,0.0,0.0,0.0014667053,0.011252998,1.5602933e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.054876547,0.0,0.0,0.0,0.021603325,0.0,0.0,1.1903414e-31,2.5366236e-28,0.044108756,0.017766144
0.030530773,0.0004634742,0.36552885,0.0,0.1172798,0.0,0.0,0.04460815,0.0,0.0,0.05390928,0.15115842,0.013738466,0.2548414,0.0,0.0,0.0,0.0,0.4171299,0.0,0.0,0.0010161445,0.011404639,2.8666457e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.054357298,0.0,0.0,0.0,0.021430403,0.0,0.0,4.7429494e-34,1.8328347e-30,0.04420054,0.017839251
0.030690184,0.00030220265,0.3623105,0.0,0.11702757,0.0,0.0,0.04508647,0.0,0.0,0.05240982,0.14977571,0.014755285,0.25210005,0.0,0.0,0.0,0.0,0.41392192,0.0,0.0,0.0006859677,0.010506337,3.7988647e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.05290673,0.0,0.0,0.0,0.021736369,0.0,0.0,1.173524e-36,8.736042e-33,0.04461885,0.018105416
0.030393198,0.0001918667,0.35885468,0.0,0.11388704,0.0,0.0,0.043013882,0.0,0.0,0.052561425,0.14891365,0.0144764185,0.2507183,0.0,0.0,0.0,0.0,0.4125892,0.0,0.0,0.0004489471,0.010633771,3.5218915e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.05224481,0.0,0.0,0.0,0.021897405,0.0,0.0,1.714014e-39,2.633984e-35,0.043509007,0.018623896
0.03028777,0.00011683725,0.3554301,0.0,0.11360793,0.0,0.0,0.043119412,0.0,0.0,0.052126177,0.1482224,0.0134939,0.24865068,0.0,0.0,0.0,0.0,0.4103866,0.0,0.0,0.0002848861,0.011085906,2.207265e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.052592974,0.0,0.0,0.0,0.020657687,0.0,0.0,1.394e-42,4.788779e-38,0.04242535,0.017720765
0.030638805,6.8866204e-05,0.35279933,0.0,0.113298215,0.0,0.0,0.04236122,0.0,0.0,0.05214733,0.14715193,0.013303586,0.2469186,0.0,0.0,0.0,0.0,0.4066297,0.0,0.0,0.00017490568,0.01107237,8.9970034e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.05190481,0.0,0.0,0.0,0.021132598,0.0,0.0,0.0,4.9682e-41,0.04143573,0.018308954
0.02968493,3.8820574e-05,0.34993026,0.0,0.11091506,0.0,0.0,0.04277777,0.0,0.0,0.051754072,0.14600468,0.013658027,0.24485475,0.0,0.0,0.0,0.0,0.4044843,0.0,0.0,0.00010299634,0.010626514,2.2826388e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.052194193,0.0,0.0,0.0,0.019762615,0.0,0.0,0.0,2.8e-44,0.04209126,0.018341133
0.028932087,2.0889685e-05,0.34627512,0.0,0.10983495,0.0,0.0,0.042537656,0.0,0.0,0.051178303,0.14450954,0.013256887,0.24224913,0.0,0.0,0.0,0.0,0.4028075,0.0,0.0,5.8593476e-05,0.009985914,3.4279902e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.052184414,0.0,0.0,0.0,0.020235095,0.0,0.0,0.0,0.0,0.04087113,0.018772751
0.029312825,1.0754995e-05,0.34383416,0.0,0.108700894,0.0,0.0,0.041563265,0.0,0.0,0.050601356,0.1432866,0.013437762,0.24026304,0.0,0.0,0.0,0.0,0.40002385,0.0,0.0,3.18044e-05,0.010473031,2.87513e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.052042566,0.0,0.0,0.0,0.02026375,0.0,0.0,0.0,0.0,0.04190867,0.017972479
0.029882813,5.2652827e-06,0.3417822,0.0,0.10874275,0.0,0.0,0.04163795,0.0,0.0,0.050613724,0.14205275,0.013620493,0.23817888,0.0,0.0,0.0,0.0,0.39622897,0.0,0.0,1.6521286e-05,0.010518993,1.26e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.050885882,0.0,0.0,0.0,0.019442478,0.0,0.0,0.0,0.0,0.040599763,0.017578512
0.028970426,2.4428637e-06,0.339069,0.0,0.1064679,0.0,0.0,0.04176099,0.0,0.0,0.050959613,0.14076649,0.0132999625,0.23684227,0.0,0.0,0.0,0.0,0.3936212,0.0,0.0,8.175787e-06,0.010346055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051728435,0.0,0.0,0.0,0.019902404,0.0,0.0,0.0,0.0,0.039436728,0.017921954
0.028729107,1.0690684e-06,0.33557785,0.0,0.10531641,0.0,0.0,0.0407641,0.0,0.0,0.0508103,0.140228,0.013526315,0.23434617,0.0,0.0,0.0,0.0,0.3913362,0.0,0.0,3.845132e-06,0.010270526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049948294,0.0,0.0,0.0,0.019490996,0.0,0.0,0.0,0.0,0.040603217,0.018030634
0.028490527,4.4000402e-07,0.3337045,0.0,0.10400008,0.0,0.0,0.04056557,0.0,0.0,0.05059705,0.13797218,0.013621686,0.23300967,0.0,0.0,0.0,0.0,0.38828373,0.0,0.0,1.7033977e-06,0.010313056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049546253,0.0,0.0,0.0,0.019590437,0.0,0.0,0.0,0.0,0.041012987,0.017168848
0.028006846,1.69399e-07,0.3296773,0.0,0.104099445,0.0,0.0,0.04035598,0.0,0.0,0.04986528,0.13840577,0.01392196,0.23055285,0.0,0.0,0.0,0.0,0.38590464,0.0,0.0,7.11219e-07,0.009818473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0500527,0.0,0.0,0.0,0.019618105,0.0,0.0,0.0,0.0,0.04084287,0.017208274
0.027787767,6.07083e-08,0.32688352,0.0,0.102966964,0.0,0.0,0.040061746,0.0,0.0,0.0502477,0.13637197,0.013067719,0.22785242,0.0,0.0,0.0,0.0,0.38379514,0.0,0.0,2.7800763e-07,0.009401398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049432676,0.0,0.0,0.0,0.019965986,0.0,0.0,0.0,0.0,0.042343017,0.016331464
0.027124118,2.0143762e-08,0.32303128,0.0,0.102428526,0.0,0.0,0.040760767,0.0,0.0,0.04979253,0.13586436,0.013026449,0.22618417,0.0,0.0,0.0,0.0,0.38189512,0.0,0.0,1.01294084e-07,0.009725881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048516963,0.0,0.0,0.0,0.01881166,0.0,0.0,0.0,0.0,0.04029225,0.016926432
0.027655238,6.1519727e-09,0.32100484,0.0,0.100382715,0.0,0.0,0.039345533,0.0,0.0,0.05007864,0.13473934,0.013192535,0.2252994,0.0,0.0,0.0,0.0,0.37878707,0.0,0.0,3.4216054e-08,0.009818609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049161077,0.0,0.0,0.0,0.0186962,0.0,0.0,0.0,0.0,0.040248033,0.017450975
0.02749456,1.7181804e-09,0.3178972,0.0,0.099283844,0.0,0.0,0.03898984,0.0,0.0,0.04964081,0.13305841,0.013210362,0.22317003,0.0,0.0,0.0,0.0,0.37679365,0.0,0.0,1.0651752e-08,0.008980994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047907732,0.0,0.0,0.0,0.01953949,0.0,0.0,0.0,0.0,0.03856243,0.017089205
0.027173262,4.3582643e-10,0.31652057,0.0,0.09925635,0.0,0.0,0.03857511,0.0,0.0,0.048508033,0.13143799,0.013646073,0.22227335,0.0,0.0,0.0,0.0,0.37354597,0.0,0.0,3.0368108e-09,0.009055468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047919553,0.0,0.0,0.0,0.018798558,0.0,0.0,0.0,0.0,0.03868207,0.016824402
0.0280871,9.9653404e-11,0.31319562,0.0,0.09877786,0.0,0.0,0.03824464,0.0,0.0,0.04877479,0.13113742,0.013162597,0.219852,0.0,0.0,0.0,0.0,0.3721753,0.0,0.0,7.8768436e-10,0.0096617155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048579577,0.0,0.0,0.0,0.018602764,0.0,0.0,0.0,0.0,0.037638746,0.016677596
0.027345762,2.037272e-11,0.31100506,0.0,0.097374395,0.0,0.0,0.03799583,0.0,0.0,0.048640553,0.13002844,0.0142706875,0.21836686,0.0,0.0,0.0,0.0,0.36978537,0.0,0.0,1.8447559e-10,0.009522023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04834656,0.0,0.0,0.0,0.017995493,0.0,0.0,0.0,0.0,0.03809473,0.017464561
0.026902186,3.6909963e-12,0.30761492,0.0,0.096558996,0.0,0.0,0.039835338,0.0,0.0,0.047680568,0.12941201,0.012848653,0.21620859,0.0,0.0,0.0,0.0,0.36829746,0.0,0.0,3.8701892e-11,0.009144096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04703264,0.0,0.0,0.0,0.018020082,0.0,0.0,0.0,0.0,0.037983257,0.016982691
0.026918879,5.869468e-13,0.3066819,0.0,0.09597309,0.0,0.0,0.0374559,0.0,0.0,0.048157085,0.12754162,0.012370874,0.21552654,0.0,0.0,0.0,0.0,0.365386,0.0,0.0,7.21004e-12,0.009693508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047508944,0.0,0.0,0.0,0.018286852,0.0,0.0,0.0,0.0,0.037969224,0.016983386
0.026780566,8.107245e-14,0.30360618,0.0,0.095562845,0.0,0.0,0.036816575,0.0,0.0,0.04805458,0.12757228,0.012551069,0.21319382,0.0,0.0,0.0,0.0,0.36306593,0.0,0.0,1.1816139e-12,0.009281258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046469714,0.0,0.0,0.0,0.01846344,0.0,0.0,0.0,0.0,0.038614795,0.01640985
0.026083976,9.616636e-15,0.30144992,0.0,0.09429038,0.0,0.0,0.036541235,0.0,0.0,0.047497194,0.12603514,0.012867115,0.21206263,0.0,0.0,0.0,0.0,0.36133626,0.0,0.0,1.6861e-13,0.009074227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04682417,0.0,0.0,0.0,0.017617153,0.0,0.0,0.0,0.0,0.03814161,0.016245674
0.02682758,9.675167e-16,0.29975381,0.0,0.09453186,0.0,0.0,0.03709284,0.0,0.0,0.04707144,0.1246677,0.013229231,0.209815,0.0,0.0,0.0,0.0,0.35844487,0.0,0.0,2.0716312e-14,0.009351318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046966046,0.0,0.0,0.0,0.018139409,0.0,0.0,0.0,0.0,0.03903837,0.016321344
0.02602652,8.145107e-17,0.29640734,0.0,0.09301756,0.0,0.0,0.03700272,0.0,0.0,0.046991013,0.124132976,0.013266159,0.20834902,0.0,0.0,0.0,0.0,0.3569701,0.0,0.0,2.1650952e-15,0.009004143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046175156,0.0,0.0,0.0,0.017259004,0.0,0.0,0.0,0.0,0.03734779,0.015334241
0.026142905,5.653327e-18,0.29391614,0.0,0.09122372,0.0,0.0,0.03695585,0.0,0.0,0.046507973,0.12287236,0.013159001,0.20743553,0.0,0.0,0.0,0.0,0.35603026,0.0,0.0,1.8993642e-16,0.009977193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045958024,0.0,0.0,0.0,0.0172247,0.0,0.0,0.0,0.0,0.03856784,0.015771873
0.025975462,3.1829618e-19,0.2920331,0.0,0.09127808,0.0,0.0,0.036551975,0.0,0.0,0.04700199,0.12213744,0.012677006,0.2056564,0.0,0.0,0.0,0.0,0.3529702,0.0,0.0,1.3784835e-17,0.009458594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672285,0.0,0.0,0.0,0.017723134,0.0,0.0,0.0,0.0,0.037577298,0.016285358
0.025707252,1.4280485e-20,0.2905122,0.0,0.091728546,0.0,0.0,0.036318604,0.0,0.0,0.046325557,0.121594265,0.012396468,0.20448017,0.0,0.0,0.0,0.0,0.35064688,0.0,0.0,8.1461765e-19,0.009404027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047249805,0.0,0.0,0.0,0.016856238,0.0,0.0,0.0,0.0,0.03644004,0.016012874
0.025466202,5.006404e-22,0.28753784,0.0,0.090240635,0.0,0.0,0.03594337,0.0,0.0,0.045837194,0.120356224,0.012695114,0.20263377,0.0,0.0,0.0,0.0,0.34961337,0.0,0.0,3.8520153e-20,0.008973201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045983654,0.0,0.0,0.0,0.017069375,0.0,0.0,0.0,0.0,0.037354603,0.015385476
0.025743747,1.342108e-23,0.28594545,0.0,0.09011502,0.0,0.0,0.036211252,0.0,0.0,0.045977123,0.11914869,0.012690942,0.20142934,0.0,0.0,0.0,0.0,0.34685573,0.0,0.0,1.4297986e-21,0.0089274915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046220638,0.0,0.0,0.0,0.017341074,0.0,0.0,0.0,0.0,0.03597817,0.016098348
0.025051944,2.686173e-25,0.28373164,0.0,0.08988737,0.0,0.0,0.034811687,0.0,0.0,0.046087317,0.118872546,0.012714698,0.20022431,0.0,0.0,0.0,0.0,0.3445653,0.0,0.0,4.0787674e-23,0.008478656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046733245,0.0,0.0,0.0,0.016807448,0.0,0.0,0.0,0.0,0.035717983,0.015284634
0.025490278,3.9086313e-27,0.28103507,0.0,0.08953883,0.0,0.0,0.03465621,0.0,0.0,0.045471217,0.118907765,0.01285654,0.19864544,0.0,0.0,0.0,0.0,0.3432836,0.0,0.0,8.735589e-25,0.008862866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045554727,0.0,0.0,0.0,0.017428217,0.0,0.0,0.0,0.0,0.035031684,0.015194386
0.024856858,4.0141562e-29,0.27926913,0.0,0.08788296,0.0,0.0,0.035273995,0.0,0.0,0.045392163,0.117414616,0.012260058,0.19716701,0.0,0.0,0.0,0.0,0.34141147,0.0,0.0,1.3686601e-26,0.009407202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04563115,0.0,0.0,0.0,0.017808685,0.0,0.0,0.0,0.0,0.03531153,0.015800774
0.024953075,2.8146918e-31,0.27790132,0.0,0.08742849,0.0,0.0,0.034680728,0.0,0.0,0.045244522,0.11655651,0.012069444,0.196536,0.0,0.0,0.0,0.0,0.33917317,0.0,0.0,1.5240109e-28,0.008684973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045532342,0.0,0.0,0.0,0.017113643,0.0,0.0,0.0,0.0,0.036139198,0.014633032
0.024214318,1.2980931e-33,0.27534074,0.0,0.0870942,0.0,0.0,0.034936476,0.0,0.0,0.044429608,0.11704627,0.011958749,0.19504467,0.0,0.0,0.0,0.0,0.33757597,0.0,0.0,1.1676917e-30,0.008847664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442319,0.0,0.0,0.0,0.0170193,0.0,0.0,0.0,0.0,0.034579944,0.015917152
0.024038875,3.7742158e-36,0.27368975,0.0,0.08597158,0.0,0.0,0.034937814,0.0,0.0,0.04475955,0.11568872,0.012853744,0.19371168,0.0,0.0,0.0,0.0,0.33581743,0.0,0.0,5.9363662e-33,0.008743778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04539703,0.0,0.0,0.0,0.016470892,0.0,0.0,0.0,0.0,0.035898637,0.015098041
