field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
da_as_nsr_mw_primary_reserve,0.26685583066244023,0.27774305790265696,0.16581735798400038,0.08767846391817939,0.28021929565499043,0.05078206133415217,1,1,1,1,1,1,6,1
gen_fuel_hydro_mw,0.3359072371783129,0.2638772416143647,0.18486786364805582,0.04847065969932918,0.29077487241436056,0.03257368075133786,1,1,1,1,1,0,5,1
marginal_loss_price_rt,0.2694820567876176,0.2675182478927009,0.1774540986777686,0.02898702475840165,0.2971639947539096,0.037034039350372375,1,1,1,0,1,1,5,1
rmpcp,0.13246905659839797,0.30497149881181945,0.22438565029124388,0.03472501218384934,0.3010872410578826,0.08494122299905627,0,1,1,1,1,1,5,1
total_pjm_reg_purchases,0.2313279305434464,0.22968027955029022,0.15430092344959698,0.044201800108551785,0.2314349742822119,0.02882690443617562,1,0,1,1,1,0,4,1
congestion_price_da,0.1060804300501963,0.0917173337118713,0.06329567002644607,0.041974027996287605,0.26927386057390074,0.06262107026004216,0,0,0,1,1,1,3,1
total_gen,0.04319580131236601,0.10893093757322286,0.07275147594012364,0.05044712516949411,0.23901036585819158,0.059930405069504186,0,0,0,1,1,1,3,1
gen_fuel_gas_mw,0.016191409005597557,0.16181299133607405,0.11169405561201066,0.06608543717155693,0.30605626321214463,0.11972182806491086,0,0,0,1,1,1,3,1
total_pjm_rt_load_mwh,0.10379177758064272,0.027836338658417843,0.01778153746702305,0.03954887974291156,0.206241124985311,0.03743244934780871,0,0,0,1,0,1,2,1
metered_load_mw,0.10221650523210539,0.028391772807163613,0.018259780534078163,0.03918046491735848,0.2046520245829644,0.03671349150996292,0,0,0,1,0,1,2,1
marginal_loss_price_da,0.26121181225214035,0.12413290517042586,0.09363318270075242,0.026706337375032967,0.23104398412120408,0.019155847923212507,1,0,0,0,1,0,2,1
prelim_load_avg_hourly,0.10297263461605956,0.028160313015768493,0.01818676160882751,0.039114142841224456,0.20497960515358465,0.03676751439540064,0,0,0,1,0,1,2,1
forecast_load_mw_latest_available,0.1064773513098273,0.025709116118847762,0.018674682823081136,0.04051639624893491,0.20548221652546622,0.03743619104413324,0,0,0,1,0,1,2,1
gen_fuel_nuclear_pct,0.2312393195388664,0.165437932359103,0.1087667286072476,0.032306169639201646,0.2264680928798001,0.019493057947705998,1,0,0,0,1,0,2,1
gen_fuel_coal_pct,0.08432141323342378,0.07897432007410668,0.06729501593222603,0.04470417746411173,0.19756801129432625,0.046708300555871544,0,0,0,1,0,1,2,1
gen_fuel_coal_mw,0.04540115528529719,0.07950625747125793,0.06164865157631176,0.050617033619259615,0.17859529053108314,0.044867448480202694,0,0,0,1,0,1,2,1
congestion_price_rt,0.265135207970252,0.16606306268743198,0.10192995426198152,0.021118536460614738,0.2568900328940348,0.015231827769385121,1,0,0,0,1,0,2,1
rmccp,0.18507752810233877,0.20408505166705415,0.14056467954733592,0.016646805342891282,0.2502049493166632,0.01800368100474144,0,0,0,0,1,0,1,1
total_pjm_rmccp_cr,0.18297296725477272,0.20587449668353403,0.14207995805910303,0.018199329241291536,0.2597923069201557,0.018599550530338103,0,0,0,0,1,0,1,1
gen_fuel_gas_pct,0.05582367770686081,0.09818398939336086,0.0639395244139837,0.023025499153867583,0.18629584263273147,0.04388180288568337,0,0,0,0,0,1,1,1
net_inadv_interchange_mw,0.0005994063576979326,0.024647197738444964,0.0028894736316131945,0.008593178051179958,0.0746158635092398,0.00580400479476854,0,0,0,0,0,0,0,0
gross_actual_interchange_mw,0.06702220108915534,0.06647999784120613,0.04201236328807707,0.01446104902752834,0.10575814962783467,0.00615749578336517,0,0,0,0,0,0,0,0
gross_sched_interchange_mw,0.16492592124658917,0.21396216367469353,0.13879704360213663,0.020062048867217068,0.20914105232361274,0.02947032090427378,0,0,0,0,0,0,0,0
total_pjm_loc_credit,0.10323265812522743,0.026425822559978343,0.020904692708620564,0.014358133433685753,0.1249111258382743,0.012698579945844847,0,0,0,0,0,0,0,0
da_as_ss_mw_primary_reserve,0.03120134628074423,0.042669257976551085,0.03147827070756712,0.021528068832085218,0.06050857392643211,0.003896164962363831,0,0,0,0,0,0,0,0
total_pjm_assigned_reg,0.17511653900432633,0.16967630220245314,0.11574850280194153,0.02265638991374929,0.19003557681553354,0.021432149568065044,0,0,0,0,0,0,0,0
total_pjm_self_sched_reg,0.08640790790652958,0.10817399414284698,0.07371296461677629,0.01491372768521288,0.13217149856742316,0.0147056853702825,0,0,0,0,0,0,0,0
total_losses,0.15543311295641207,0.1689208643561948,0.12072676993919637,0.027812078220426605,0.16635512518508705,0.025900421159022153,0,0,0,0,0,0,0,0
gen_fuel_wind_pct,0.04299147219218122,0.06254739653024403,0.048272737846006435,0.021329024372316693,0.13914184773139893,0.02108023388128197,0,0,0,0,0,0,0,0
gen_fuel_solar_pct,0.10683060909691637,0.13532800285635063,0.11344612809099044,0.017948243895887988,0.1566609126701173,0.018358076037143733,0,0,0,0,0,0,0,0
gen_fuel_other_renewables_pct,0.12380820585379558,0.10122526530727537,0.07643626640496541,0.030817494036737916,0.14545451966722014,0.011337132254367001,0,0,0,0,0,0,0,0
gen_fuel_wind_mw,0.001679927864773937,0.03287357580441248,0.02713086288470278,0.01812459157617496,0.10493355434410945,0.014561140975670605,0,0,0,0,0,0,0,0
gen_fuel_solar_mw,0.11643239430381144,0.15185257500278967,0.11610634761747839,0.0283588502048632,0.1603526176997974,0.019698697094157912,0,0,0,0,0,0,0,0
solar_generation_mw,0.10525297729604616,0.11505505872167422,0.08229754977799279,0.0193697344130287,0.15108141701636904,0.018566154722178017,0,0,0,0,0,0,0,0
wind_generation_mw,0.00047974629463719206,0.03473388259151998,0.02884816207935907,0.017638384997921374,0.10473777047602484,0.014474148764849927,0,0,0,0,0,0,0,0
gross_inadv_interchange_mw,0.019997797225022627,0.0123013509621522,0.013147182055727465,0.011801319936798425,0.06809798624568246,0.006079866409243235,0,0,0,0,0,0,0,0
