total_losses,wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.1532101,0.0,0.0001731653,0.19394992,0.0,0.146845,0.052483894,0.14993954,0.025397295,0.106692,0.15612185,0.11905441,0.13044101,0.0,0.0,0.0,0.0,0.031971216,0.0,0.020978717,0.0,0.0,0.1419886,0.0,0.0,0.10364926,0.0,0.12689428,0.07692457,0.0,0.0,0.0,0.0,0.13733353
0.15458503,0.0,0.00011200185,0.19200046,0.0,0.14642522,0.053915054,0.14739566,0.024780406,0.10647039,0.15075245,0.120979235,0.13488552,0.0,0.0,0.0,0.0,0.033016723,0.0,0.02224667,0.0,0.0,0.13958475,0.0,0.0,0.1032172,0.0,0.12730114,0.07617939,0.0,0.0,0.0,0.0,0.13631375
0.15331472,0.0,7.024369e-05,0.19077767,0.0,0.14270976,0.051700372,0.15053223,0.025221633,0.10920184,0.15176873,0.1194798,0.1314029,0.0,0.0,0.0,0.0,0.031794567,0.0,0.022553993,0.0,0.0,0.13870986,0.0,0.0,0.10402782,0.0,0.12722921,0.075195745,0.0,0.0,0.0,0.0,0.13568345
0.15327595,0.0,4.261365e-05,0.1909609,0.0,0.14453545,0.049891762,0.15104143,0.023936654,0.103579596,0.15330966,0.12026136,0.12698239,0.0,0.0,0.0,0.0,0.033400033,0.0,0.022572292,0.0,0.0,0.14175095,0.0,0.0,0.10367727,0.0,0.12003151,0.07038695,0.0,0.0,0.0,0.0,0.13746203
0.15211771,0.0,2.486534e-05,0.19118437,0.0,0.14472696,0.050709583,0.14590351,0.022573726,0.106137305,0.15035814,0.1180737,0.13174742,0.0,0.0,0.0,0.0,0.031566814,0.0,0.02254082,0.0,0.0,0.14096527,0.0,0.0,0.10300832,0.0,0.12022582,0.072279625,0.0,0.0,0.0,0.0,0.13484682
0.15043788,0.0,1.3933312e-05,0.18957418,0.0,0.14304526,0.052465647,0.14720353,0.023481064,0.10531402,0.15121597,0.11890353,0.1311899,0.0,0.0,0.0,0.0,0.031754207,0.0,0.023239989,0.0,0.0,0.13896021,0.0,0.0,0.101399034,0.0,0.12076169,0.07293661,0.0,0.0,0.0,0.0,0.13422221
0.150764,0.0,7.478768e-06,0.1876347,0.0,0.13992718,0.051773157,0.14938794,0.023976626,0.10292865,0.15222159,0.117845275,0.13028857,0.0,0.0,0.0,0.0,0.031717964,0.0,0.02324993,0.0,0.0,0.13972189,0.0,0.0,0.1012546,0.0,0.11923545,0.073804975,0.0,0.0,0.0,0.0,0.13494061
0.14897555,0.0,3.8328444e-06,0.18697667,0.0,0.1436382,0.05128722,0.14588766,0.024636889,0.10583247,0.14971879,0.11818677,0.12940487,0.0,0.0,0.0,0.0,0.030550376,0.0,0.024181318,0.0,0.0,0.14031826,0.0,0.0,0.10010824,0.0,0.12024713,0.07563795,0.0,0.0,0.0,0.0,0.1336517
0.14869823,0.0,1.8691696e-06,0.18737702,0.0,0.1424852,0.05346826,0.14662348,0.024147443,0.104386635,0.14911875,0.114895,0.1317759,0.0,0.0,0.0,0.0,0.02929549,0.0,0.024136778,0.0,0.0,0.14109439,0.0,0.0,0.09884882,0.0,0.12344044,0.07427381,0.0,0.0,0.0,0.0,0.1331112
0.14719571,0.0,8.6412206e-07,0.18491031,0.0,0.14381656,0.052199386,0.14525002,0.025086008,0.10211146,0.15078339,0.11563587,0.13153183,0.0,0.0,0.0,0.0,0.029951114,0.0,0.022893365,0.0,0.0,0.14179762,0.0,0.0,0.09942041,0.0,0.12372814,0.07147046,0.0,0.0,0.0,0.0,0.13376124
0.14882334,0.0,3.771823e-07,0.18590973,0.0,0.14240839,0.050794274,0.14671563,0.023438225,0.10516449,0.14957897,0.11551001,0.12873118,0.0,0.0,0.0,0.0,0.030600442,0.0,0.02340344,0.0,0.0,0.13812712,0.0,0.0,0.09655983,0.0,0.12230972,0.07241415,0.0,0.0,0.0,0.0,0.1344541
0.14812262,0.0,1.5475857e-07,0.1838816,0.0,0.14366901,0.05108195,0.1465059,0.025039546,0.104251556,0.14777371,0.11651944,0.12761511,0.0,0.0,0.0,0.0,0.030244283,0.0,0.022892904,0.0,0.0,0.13929702,0.0,0.0,0.09983431,0.0,0.12131122,0.07298721,0.0,0.0,0.0,0.0,0.13279013
0.1499798,0.0,5.9409633e-08,0.1841835,0.0,0.1397868,0.05045672,0.14263818,0.023655895,0.10443616,0.14873612,0.11404184,0.1279395,0.0,0.0,0.0,0.0,0.030343156,0.0,0.02289981,0.0,0.0,0.1402808,0.0,0.0,0.097334184,0.0,0.122505404,0.07270129,0.0,0.0,0.0,0.0,0.13226213
0.14810334,0.0,2.1229534e-08,0.18396714,0.0,0.14215773,0.05200295,0.14276129,0.023033436,0.10344393,0.1484358,0.11565577,0.12861277,0.0,0.0,0.0,0.0,0.030046297,0.0,0.02174676,0.0,0.0,0.13982971,0.0,0.0,0.09890055,0.0,0.12027504,0.073054574,0.0,0.0,0.0,0.0,0.129776
0.14667873,0.0,7.0228823e-09,0.18241481,0.0,0.14145637,0.05328524,0.14608884,0.022972967,0.10442844,0.14630738,0.115364365,0.1265951,0.0,0.0,0.0,0.0,0.030128637,0.0,0.02133866,0.0,0.0,0.13869226,0.0,0.0,0.09535825,0.0,0.12303419,0.072186776,0.0,0.0,0.0,0.0,0.13412818
0.14492771,0.0,2.1379496e-09,0.18126203,0.0,0.14166322,0.051244084,0.14425644,0.0225653,0.103492856,0.14648245,0.11424114,0.12824999,0.0,0.0,0.0,0.0,0.030827776,0.0,0.022781605,0.0,0.0,0.13702954,0.0,0.0,0.098600015,0.0,0.12226347,0.07400662,0.0,0.0,0.0,0.0,0.13197778
0.14569427,0.0,5.950978e-10,0.18238227,0.0,0.13919206,0.050957583,0.14177011,0.023891756,0.10311608,0.14890742,0.11409705,0.125278,0.0,0.0,0.0,0.0,0.031480573,0.0,0.022671128,0.0,0.0,0.1381642,0.0,0.0,0.09778435,0.0,0.12031308,0.0724513,0.0,0.0,0.0,0.0,0.12941931
0.14440298,0.0,1.5040562e-10,0.1793445,0.0,0.14034194,0.05236806,0.14050542,0.02404682,0.10419539,0.14935507,0.11458374,0.12332193,0.0,0.0,0.0,0.0,0.030693473,0.0,0.020892894,0.0,0.0,0.1340824,0.0,0.0,0.098844424,0.0,0.119279206,0.071777135,0.0,0.0,0.0,0.0,0.12887248
0.14505821,0.0,3.4256674e-11,0.17923523,0.0,0.1396903,0.052784782,0.14200222,0.024565134,0.10277778,0.14583096,0.11363884,0.12707186,0.0,0.0,0.0,0.0,0.031628184,0.0,0.02230363,0.0,0.0,0.137323,0.0,0.0,0.101929136,0.0,0.120244764,0.07128222,0.0,0.0,0.0,0.0,0.12924796
0.14420623,0.0,6.9739245e-12,0.17763151,0.0,0.140637,0.052882284,0.14298178,0.023211977,0.103038676,0.14622433,0.11401496,0.1281648,0.0,0.0,0.0,0.0,0.02983455,0.0,0.02218914,0.0,0.0,0.13835883,0.0,0.0,0.10015949,0.0,0.118542336,0.072604865,0.0,0.0,0.0,0.0,0.12744676
0.14182451,0.0,1.25778e-12,0.17794113,0.0,0.13938949,0.052755576,0.14199848,0.02336032,0.10291147,0.14549415,0.11601637,0.12568754,0.0,0.0,0.0,0.0,0.03014068,0.0,0.020639127,0.0,0.0,0.13824847,0.0,0.0,0.100604706,0.0,0.1191332,0.07110721,0.0,0.0,0.0,0.0,0.12821291
0.14336786,0.0,1.9903786e-13,0.17771108,0.0,0.13863268,0.052746143,0.14182591,0.023917915,0.099237844,0.14683194,0.11284266,0.1262895,0.0,0.0,0.0,0.0,0.028639197,0.0,0.020800488,0.0,0.0,0.13413006,0.0,0.0,0.09366561,0.0,0.11911846,0.07074674,0.0,0.0,0.0,0.0,0.12942225
0.14201075,0.0,2.7347433e-14,0.17760558,0.0,0.14035864,0.05178142,0.14086229,0.022931503,0.102493964,0.14431916,0.11347937,0.12556536,0.0,0.0,0.0,0.0,0.027785037,0.0,0.021063445,0.0,0.0,0.1354235,0.0,0.0,0.09544612,0.0,0.11766069,0.07547008,0.0,0.0,0.0,0.0,0.1290006
0.14298695,0.0,3.2254278e-15,0.17829338,0.0,0.13633303,0.052162293,0.13941708,0.024862768,0.10123283,0.14513627,0.112412244,0.12561114,0.0,0.0,0.0,0.0,0.028235244,0.0,0.0229515,0.0,0.0,0.13372168,0.0,0.0,0.09466222,0.0,0.11967984,0.0726986,0.0,0.0,0.0,0.0,0.12618172
0.14244851,0.0,3.2250856e-16,0.17568284,0.0,0.1383617,0.050247774,0.13774064,0.023501936,0.10108195,0.14443412,0.11279979,0.12131969,0.0,0.0,0.0,0.0,0.029396433,0.0,0.02223448,0.0,0.0,0.13240975,0.0,0.0,0.097291194,0.0,0.118082136,0.07346629,0.0,0.0,0.0,0.0,0.12888344
0.14097132,0.0,2.6969736e-17,0.17481618,0.0,0.13683866,0.051515114,0.13810538,0.023483295,0.10422306,0.14092763,0.11285775,0.12596233,0.0,0.0,0.0,0.0,0.02920752,0.0,0.021418182,0.0,0.0,0.1324749,0.0,0.0,0.09506545,0.0,0.11910755,0.07245544,0.0,0.0,0.0,0.0,0.12554397
0.14064744,0.0,1.8583984e-18,0.1733393,0.0,0.1351686,0.053077843,0.13352758,0.022409108,0.10134955,0.14330412,0.11129648,0.1261927,0.0,0.0,0.0,0.0,0.02968223,0.0,0.021037191,0.0,0.0,0.13369441,0.0,0.0,0.09513057,0.0,0.115394324,0.07263673,0.0,0.0,0.0,0.0,0.12661177
0.14222175,0.0,1.0381421e-19,0.17470299,0.0,0.1365535,0.052618854,0.14016454,0.022473969,0.10247705,0.14277564,0.11272258,0.122010164,0.0,0.0,0.0,0.0,0.030527664,0.0,0.021211047,0.0,0.0,0.13265225,0.0,0.0,0.09355731,0.0,0.1171745,0.072480015,0.0,0.0,0.0,0.0,0.12629035
0.14130336,0.0,4.6181413e-21,0.17221746,0.0,0.13562496,0.052121587,0.1374135,0.021012768,0.10210327,0.1411201,0.11234631,0.123053655,0.0,0.0,0.0,0.0,0.029880162,0.0,0.021664403,0.0,0.0,0.1329757,0.0,0.0,0.09326379,0.0,0.11792862,0.07364772,0.0,0.0,0.0,0.0,0.12681991
0.14179923,0.0,1.6040809e-22,0.17210928,0.0,0.13530366,0.052743945,0.13636121,0.022690084,0.10050096,0.14115636,0.109533206,0.12287774,0.0,0.0,0.0,0.0,0.02915996,0.0,0.02253507,0.0,0.0,0.13095869,0.0,0.0,0.09425281,0.0,0.11804175,0.07153749,0.0,0.0,0.0,0.0,0.1258141
0.14055587,0.0,4.25706e-24,0.17110495,0.0,0.13195206,0.05501813,0.13723725,0.022664161,0.10141616,0.14213072,0.10968365,0.12486234,0.0,0.0,0.0,0.0,0.02886797,0.0,0.022899197,0.0,0.0,0.13181049,0.0,0.0,0.09145118,0.0,0.11537235,0.0733116,0.0,0.0,0.0,0.0,0.12425991
0.14078037,0.0,8.4272476e-26,0.16853927,0.0,0.13332947,0.052589327,0.13727356,0.021777932,0.10102653,0.13991976,0.1117577,0.12288958,0.0,0.0,0.0,0.0,0.029394057,0.0,0.02354581,0.0,0.0,0.1325211,0.0,0.0,0.09442325,0.0,0.11607276,0.07290141,0.0,0.0,0.0,0.0,0.124553755
0.13792305,0.0,1.2116325e-27,0.17031427,0.0,0.13524508,0.051059775,0.1331564,0.02273703,0.10098875,0.14014784,0.111585245,0.12626636,0.0,0.0,0.0,0.0,0.029892018,0.0,0.023151921,0.0,0.0,0.12878512,0.0,0.0,0.09344826,0.0,0.115429915,0.074000075,0.0,0.0,0.0,0.0,0.12546776
0.1410031,0.0,1.2281415e-29,0.16930562,0.0,0.13205262,0.049136978,0.14007717,0.02010224,0.101810314,0.1402906,0.110804595,0.12199199,0.0,0.0,0.0,0.0,0.02936398,0.0,0.022508938,0.0,0.0,0.12762187,0.0,0.0,0.0927896,0.0,0.11512767,0.07076769,0.0,0.0,0.0,0.0,0.12539934
0.13945171,0.0,8.488784e-32,0.16880779,0.0,0.13419797,0.05095476,0.13548608,0.020335404,0.1005297,0.13918068,0.10877701,0.12333617,0.0,0.0,0.0,0.0,0.029289296,0.0,0.020775491,0.0,0.0,0.12664722,0.0,0.0,0.09031547,0.0,0.11563475,0.0688376,0.0,0.0,0.0,0.0,0.12470093
0.1382587,0.0,3.853586e-34,0.1680755,0.0,0.13411315,0.048880227,0.13395041,0.02133564,0.09899697,0.139944,0.109136306,0.12555967,0.0,0.0,0.0,0.0,0.028018052,0.0,0.02136925,0.0,0.0,0.1293235,0.0,0.0,0.09352065,0.0,0.1151398,0.07112761,0.0,0.0,0.0,0.0,0.12484614
0.13849881,0.0,1.1011072e-36,0.16793542,0.0,0.1353548,0.05073668,0.13401474,0.021029124,0.10066962,0.13884316,0.10995792,0.1203598,0.0,0.0,0.0,0.0,0.028242448,0.0,0.021111121,0.0,0.0,0.12887383,0.0,0.0,0.0928758,0.0,0.117154576,0.07075968,0.0,0.0,0.0,0.0,0.12530209
0.13742192,0.0,1.886361e-39,0.16785797,0.0,0.13242759,0.050702713,0.13336992,0.022754371,0.09952554,0.1374364,0.10825954,0.1233578,0.0,0.0,0.0,0.0,0.028600281,0.0,0.020394465,0.0,0.0,0.13244283,0.0,0.0,0.08843073,0.0,0.116403446,0.07141284,0.0,0.0,0.0,0.0,0.1220664
0.13523373,0.0,1.831e-42,0.16900831,0.0,0.13271827,0.050749216,0.12878038,0.021937054,0.10014599,0.13767102,0.107959524,0.12239473,0.0,0.0,0.0,0.0,0.03185754,0.0,0.020960538,0.0,0.0,0.12708977,0.0,0.0,0.09273112,0.0,0.116756886,0.06976623,0.0,0.0,0.0,0.0,0.12474618
0.13692881,0.0,1e-45,0.1655159,0.0,0.1317955,0.049614884,0.1337653,0.022111226,0.09785095,0.13637689,0.1078276,0.1201948,0.0,0.0,0.0,0.0,0.028180629,0.0,0.02203069,0.0,0.0,0.1318542,0.0,0.0,0.09125885,0.0,0.117374636,0.06846647,0.0,0.0,0.0,0.0,0.12209694
0.13555495,0.0,0.0,0.16558902,0.0,0.1339991,0.050094035,0.13265263,0.021999994,0.09776043,0.13638386,0.10522537,0.11862175,0.0,0.0,0.0,0.0,0.028510513,0.0,0.022090489,0.0,0.0,0.12969321,0.0,0.0,0.092543535,0.0,0.11562131,0.07104024,0.0,0.0,0.0,0.0,0.12252481
0.1376319,0.0,0.0,0.16381626,0.0,0.13350049,0.049789853,0.13180748,0.02045808,0.09741933,0.13706961,0.107987806,0.12110737,0.0,0.0,0.0,0.0,0.028312994,0.0,0.021150468,0.0,0.0,0.12955728,0.0,0.0,0.0915722,0.0,0.11658026,0.07020127,0.0,0.0,0.0,0.0,0.120909676
0.13658792,0.0,0.0,0.16466169,0.0,0.13148338,0.048788156,0.13135539,0.020184675,0.098378114,0.13808785,0.10755011,0.121301755,0.0,0.0,0.0,0.0,0.02798594,0.0,0.020435357,0.0,0.0,0.12789689,0.0,0.0,0.091694266,0.0,0.11522971,0.06991957,0.0,0.0,0.0,0.0,0.12016293
0.13584305,0.0,0.0,0.16238491,0.0,0.13301918,0.049283355,0.12843275,0.023711173,0.09725995,0.13520236,0.10600422,0.121184796,0.0,0.0,0.0,0.0,0.028749652,0.0,0.01868289,0.0,0.0,0.12626354,0.0,0.0,0.094483905,0.0,0.11491469,0.06828596,0.0,0.0,0.0,0.0,0.1208397
0.13411488,0.0,0.0,0.16298221,0.0,0.13348114,0.049775023,0.12952247,0.021459699,0.09846821,0.13645792,0.10658472,0.121142216,0.0,0.0,0.0,0.0,0.029927969,0.0,0.019095957,0.0,0.0,0.12725079,0.0,0.0,0.09175612,0.0,0.11484304,0.07066127,0.0,0.0,0.0,0.0,0.12057048
0.13560192,0.0,0.0,0.16376321,0.0,0.13035852,0.0478266,0.13110857,0.020790502,0.099256314,0.1367069,0.10583313,0.120207585,0.0,0.0,0.0,0.0,0.029216679,0.0,0.019564664,0.0,0.0,0.12624472,0.0,0.0,0.09201801,0.0,0.11453928,0.06834525,0.0,0.0,0.0,0.0,0.12145907
0.13542542,0.0,0.0,0.16330382,0.0,0.13020067,0.04665618,0.13075525,0.019798376,0.09818141,0.13420738,0.107355036,0.11979684,0.0,0.0,0.0,0.0,0.028826049,0.0,0.019077394,0.0,0.0,0.12694941,0.0,0.0,0.093867816,0.0,0.112589076,0.07016165,0.0,0.0,0.0,0.0,0.12080342
0.13540478,0.0,0.0,0.16173247,0.0,0.12996513,0.04946845,0.1314029,0.020894093,0.099516265,0.13536438,0.106723174,0.119793236,0.0,0.0,0.0,0.0,0.029947061,0.0,0.018889006,0.0,0.0,0.12711552,0.0,0.0,0.09156865,0.0,0.112036794,0.069215156,0.0,0.0,0.0,0.0,0.12095912
0.13379332,0.0,0.0,0.16134307,0.0,0.13225341,0.048296537,0.13227397,0.020523993,0.09862434,0.13702127,0.10558144,0.120397605,0.0,0.0,0.0,0.0,0.029466575,0.0,0.019763201,0.0,0.0,0.1241504,0.0,0.0,0.091741875,0.0,0.11371836,0.06739547,0.0,0.0,0.0,0.0,0.11913895
0.13467595,0.0,0.0,0.16147903,0.0,0.13076189,0.049444925,0.12955415,0.020597078,0.09830225,0.13388525,0.106164284,0.11701006,0.0,0.0,0.0,0.0,0.028570976,0.0,0.019459039,0.0,0.0,0.12612295,0.0,0.0,0.09099209,0.0,0.112297975,0.07135214,0.0,0.0,0.0,0.0,0.1209541
0.13482724,0.0,0.0,0.160111,0.0,0.13076174,0.048411913,0.13059686,0.020614361,0.0968845,0.13797982,0.10674284,0.11733544,0.0,0.0,0.0,0.0,0.028560873,0.0,0.018770931,0.0,0.0,0.124462366,0.0,0.0,0.088634826,0.0,0.111278005,0.07250456,0.0,0.0,0.0,0.0,0.11929501
0.13482061,0.0,0.0,0.1605536,0.0,0.12917198,0.047096085,0.12852572,0.023241628,0.097997926,0.13384432,0.10643535,0.11646676,0.0,0.0,0.0,0.0,0.02864426,0.0,0.02023025,0.0,0.0,0.12419201,0.0,0.0,0.09013668,0.0,0.11231076,0.07340005,0.0,0.0,0.0,0.0,0.12342239
0.13428314,0.0,0.0,0.16005544,0.0,0.13015084,0.047821358,0.1293235,0.02192756,0.09812178,0.13400234,0.10509278,0.11967672,0.0,0.0,0.0,0.0,0.028984807,0.0,0.020648222,0.0,0.0,0.12469584,0.0,0.0,0.09082651,0.0,0.11024016,0.07054619,0.0,0.0,0.0,0.0,0.118296094
0.13319711,0.0,0.0,0.15907872,0.0,0.13083887,0.04734155,0.12897724,0.02083668,0.097597905,0.13482259,0.10457423,0.116628446,0.0,0.0,0.0,0.0,0.029231828,0.0,0.01998393,0.0,0.0,0.12190873,0.0,0.0,0.08857093,0.0,0.11174679,0.069628045,0.0,0.0,0.0,0.0,0.11871421
0.13230228,0.0,0.0,0.15877259,0.0,0.12909554,0.049265437,0.12868172,0.021893278,0.09902138,0.13608366,0.10520196,0.116775386,0.0,0.0,0.0,0.0,0.029125327,0.0,0.01900359,0.0,0.0,0.12294764,0.0,0.0,0.091064215,0.0,0.11292117,0.06874228,0.0,0.0,0.0,0.0,0.11700337
0.13340513,0.0,0.0,0.15974875,0.0,0.12831217,0.0463212,0.12694106,0.021850044,0.09756991,0.13253309,0.1023044,0.11449494,0.0,0.0,0.0,0.0,0.028099205,0.0,0.018688101,0.0,0.0,0.12498733,0.0,0.0,0.08788517,0.0,0.10893727,0.07235209,0.0,0.0,0.0,0.0,0.117914736
0.13250314,0.0,0.0,0.1591726,0.0,0.13147491,0.04720046,0.12799422,0.022102198,0.09673437,0.13495503,0.10280348,0.1132467,0.0,0.0,0.0,0.0,0.027799161,0.0,0.019229472,0.0,0.0,0.12313438,0.0,0.0,0.0894027,0.0,0.109749235,0.07176954,0.0,0.0,0.0,0.0,0.11680126
0.13217358,0.0,0.0,0.15756233,0.0,0.12899709,0.048234817,0.12767877,0.022193829,0.096267745,0.13454257,0.10350745,0.11648656,0.0,0.0,0.0,0.0,0.027894748,0.0,0.019809397,0.0,0.0,0.124716125,0.0,0.0,0.08699548,0.0,0.11034899,0.07232955,0.0,0.0,0.0,0.0,0.11848872
0.13175991,0.0,0.0,0.15811366,0.0,0.12944655,0.046642542,0.12873228,0.022664998,0.09699993,0.13222444,0.104728386,0.11607313,0.0,0.0,0.0,0.0,0.027660081,0.0,0.018206092,0.0,0.0,0.12225782,0.0,0.0,0.09081295,0.0,0.111231245,0.07096514,0.0,0.0,0.0,0.0,0.11679143
0.13096187,0.0,0.0,0.1561163,0.0,0.13148856,0.047144968,0.1258652,0.02161903,0.09493905,0.13347432,0.10401331,0.11582033,0.0,0.0,0.0,0.0,0.028635532,0.0,0.019817116,0.0,0.0,0.12620954,0.0,0.0,0.08915665,0.0,0.10911464,0.07252181,0.0,0.0,0.0,0.0,0.11846194
0.12969476,0.0,0.0,0.15659614,0.0,0.12846279,0.047601517,0.12920839,0.021343146,0.094989754,0.13453305,0.10572529,0.11802759,0.0,0.0,0.0,0.0,0.02844728,0.0,0.019452773,0.0,0.0,0.12393987,0.0,0.0,0.08626544,0.0,0.11134665,0.070579484,0.0,0.0,0.0,0.0,0.115987524
0.13104397,0.0,0.0,0.15698028,0.0,0.13096575,0.04730452,0.12714972,0.02005105,0.09549559,0.13324113,0.10238022,0.11628962,0.0,0.0,0.0,0.0,0.02797976,0.0,0.019050157,0.0,0.0,0.12534784,0.0,0.0,0.085547544,0.0,0.112609275,0.068700306,0.0,0.0,0.0,0.0,0.11580299
0.1330633,0.0,0.0,0.15668084,0.0,0.1286676,0.048176084,0.12639485,0.022418972,0.09408761,0.1323779,0.10463782,0.11670952,0.0,0.0,0.0,0.0,0.027884174,0.0,0.019204572,0.0,0.0,0.12329863,0.0,0.0,0.08923892,0.0,0.108682364,0.07030617,0.0,0.0,0.0,0.0,0.11568891
0.13231905,0.0,0.0,0.15609314,0.0,0.12806499,0.04893348,0.12519439,0.020892961,0.0955352,0.13352141,0.1021583,0.11615067,0.0,0.0,0.0,0.0,0.027861647,0.0,0.018845102,0.0,0.0,0.120376326,0.0,0.0,0.08967941,0.0,0.108124524,0.07099615,0.0,0.0,0.0,0.0,0.118910216
0.13179873,0.0,0.0,0.15489995,0.0,0.1279727,0.0490327,0.12749887,0.02103672,0.096592255,0.13345714,0.105074696,0.1155732,0.0,0.0,0.0,0.0,0.029379556,0.0,0.020099023,0.0,0.0,0.121776015,0.0,0.0,0.08708377,0.0,0.10923081,0.06901736,0.0,0.0,0.0,0.0,0.11531405
0.13067931,0.0,0.0,0.15503894,0.0,0.130716,0.047560427,0.12472467,0.01945917,0.096244976,0.13556586,0.10339479,0.11517192,0.0,0.0,0.0,0.0,0.028142147,0.0,0.020343846,0.0,0.0,0.12486696,0.0,0.0,0.08960321,0.0,0.10758788,0.07066211,0.0,0.0,0.0,0.0,0.11597471
0.12814097,0.0,0.0,0.15460749,0.0,0.13088119,0.04904017,0.12684073,0.022303933,0.09842647,0.1336962,0.1013725,0.115397826,0.0,0.0,0.0,0.0,0.028498534,0.0,0.01837255,0.0,0.0,0.12357434,0.0,0.0,0.08840222,0.0,0.10842847,0.0715479,0.0,0.0,0.0,0.0,0.11414828
0.13069046,0.0,0.0,0.15379216,0.0,0.12830725,0.048158705,0.12621616,0.023656802,0.095083445,0.13215387,0.10224621,0.11229208,0.0,0.0,0.0,0.0,0.028615393,0.0,0.019019742,0.0,0.0,0.12525485,0.0,0.0,0.085294425,0.0,0.10807944,0.071976535,0.0,0.0,0.0,0.0,0.115269594
