wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.08411585,5.5069724e-32,0.12963709,0.037063044,3.0091208e-15,0.0017521656,0.43955398,3.6526028e-05,0.155317,0.0014604343,1.35724945e-17,0.07001347,0.23316042,0.20610449,0.1562431,0.20357965,0.21712005,0.14209351,4.515733e-21,1.5654103e-29,2.2699616e-31,1.316574e-07,4.2929263e-36,7.588214e-21,2.0814162e-15,0.0008701038,1.725285e-05,1.7761568e-23,5.3433163e-18,0.1160147,1.0655138e-12,0.074773885,1.635784e-21,0.09285091,0.13840681,3.2973516e-16,0.14276455,0.18012881,0.12979893,0.13351674,8.25087e-09,0.385349,1.0253772e-19,0.0003860983,0.013071995,3.5743075e-36,0.13517584,1.6557884e-10
0.08490051,1.1146547e-34,0.13014993,0.033675402,1.9183879e-16,0.0011562046,0.43244377,1.7696095e-05,0.15393683,0.00082453835,5.287613e-19,0.069043964,0.23735055,0.20345344,0.15268917,0.1996684,0.21789093,0.13873176,9.057276e-23,5.482911e-32,5.557376e-34,3.9051287e-08,3.740084e-39,1.6731265e-22,1.1525899e-16,0.0005716479,6.435809e-06,2.07142e-25,1.749595e-19,0.106037565,1.1347096e-13,0.074062414,3.1794016e-23,0.091910295,0.1365691,1.7634447e-17,0.14226131,0.17748347,0.12725808,0.13353598,1.8878026e-09,0.37638026,2.934776e-21,0.00022343811,0.011621277,3.08555e-39,0.12694654,2.643218e-11
0.08126232,1.3008798e-37,0.12339106,0.030437035,9.843787e-18,0.0007278154,0.42418697,8.109692e-06,0.15451594,0.0004273688,1.5887668e-20,0.06624385,0.2316728,0.2010107,0.14970426,0.1960138,0.21360654,0.1414371,1.3198103e-24,1.1749347e-34,8.010631e-37,1.0565619e-08,1.705e-42,2.7035642e-24,5.0755137e-18,0.00036112813,2.226347e-06,1.6679262e-27,4.3509458e-21,0.11273404,1.0154091e-14,0.076598994,4.476625e-25,0.088247806,0.13516045,7.4773343e-19,0.14034942,0.17119464,0.12648049,0.13293467,3.860832e-10,0.37211654,6.303161e-23,0.00012425252,0.009768487,1.391e-42,0.13010901,3.664764e-12
0.08550689,8.2248e-41,0.1220914,0.027818931,3.9908089e-19,0.00044426386,0.41919872,3.5092924e-06,0.15115863,0.0002072591,3.5982564e-22,0.066690095,0.23171923,0.19567893,0.14895615,0.19508877,0.2191277,0.13802789,1.3564218e-26,1.4612108e-37,6.40971e-40,2.5892808e-09,0.0,3.1112104e-26,1.7425705e-19,0.00022082176,7.104477e-07,8.9461665e-30,8.0178466e-23,0.11173006,7.526304e-16,0.08008257,4.4311927e-27,0.087553486,0.13495436,2.4637699e-20,0.14149621,0.16844921,0.12694106,0.12346996,6.995658e-11,0.3619364,9.8984245e-25,6.60414e-05,0.008317059,0.0,0.122559,4.3632182e-13
0.08038715,2.7e-44,0.11549247,0.02474867,1.252443e-20,0.00026102012,0.41257846,1.4247125e-06,0.1460503,9.45204e-05,5.988235e-24,0.06340535,0.2228478,0.1978801,0.15177043,0.1969642,0.21629763,0.13452943,9.51108e-29,9.9195e-41,2.66e-43,5.7030697e-10,0.0,2.469454e-28,4.5638374e-21,0.00012966644,2.0794572e-07,3.0692842e-32,1.065305e-24,0.10855915,4.548475e-17,0.07480644,2.9816853e-29,0.08320935,0.134525,6.170193e-22,0.1374196,0.16743197,0.12628594,0.12625912,1.1123013e-11,0.36203864,1.1041946e-26,3.3519547e-05,0.0069078743,0.0,0.11462058,4.405938e-14
0.080123305,0.0,0.11120966,0.022015827,2.9747354e-22,0.00014583407,0.40783066,5.406884e-07,0.14213938,4.0438856e-05,7.1182685e-26,0.061534457,0.21946791,0.19238862,0.14655711,0.19006373,0.21459012,0.1370285,4.383001e-31,3.4e-44,0.0,1.1195743e-10,0.0,1.3041091e-30,8.900431e-23,7.328819e-05,5.5467353e-08,6.431545e-35,9.898362e-27,0.10755754,2.20287e-18,0.07556825,1.313185e-31,0.08259517,0.13379195,1.1459876e-23,0.13680041,0.16172329,0.121369675,0.12341145,1.5357543e-12,0.35513374,8.471319e-29,1.6145235e-05,0.005491314,0.0,0.1187513,3.7227344e-15
0.082099654,0.0,0.107872024,0.019318366,5.215118e-24,7.849851e-05,0.40290737,1.9070184e-07,0.14056654,1.6165704e-05,5.8554496e-28,0.061641976,0.22251928,0.18966907,0.14510003,0.18847106,0.2124608,0.13389522,1.2723572e-33,0.0,0.0,1.9411042e-11,0.0,4.39928e-33,1.2582892e-24,3.958898e-05,1.3386934e-08,7.8058496e-38,6.2149874e-29,0.10902498,8.3887876e-20,0.07699133,3.626215e-34,0.079014234,0.13185537,1.5360046e-25,0.13128604,0.15776736,0.11984178,0.12658775,1.8204451e-13,0.35386756,4.31007e-31,7.3636115e-06,0.0045803785,0.0,0.121013485,2.5933137e-16
0.08325105,0.0,0.10445563,0.017136501,6.5632334e-26,4.0197145e-05,0.39608377,6.219912e-08,0.14228003,6.00938e-06,3.2165844e-30,0.06153823,0.21910013,0.18841502,0.14097553,0.1851586,0.21349682,0.13186213,2.2166893e-36,0.0,0.0,2.943064e-12,0.0,9.050057e-36,1.2515298e-26,2.0444013e-05,2.900587e-09,5.159e-41,2.5369557e-31,0.10589854,2.4598005e-21,0.075752065,5.9773545e-37,0.071747124,0.13140894,1.4411442e-27,0.12970456,0.15775202,0.119105086,0.11643161,1.8297736e-14,0.34363043,1.39560925e-33,3.1696368e-06,0.0040951655,0.0,0.1243825,1.4654811e-17
0.08344635,0.0,0.10062617,0.0144254565,5.7478614e-28,1.9539055e-05,0.39305043,1.8647546e-08,0.14277618,2.071378e-06,1.1334458e-32,0.0599423,0.21470582,0.18602473,0.13672219,0.17999317,0.2067034,0.13167863,2.191813e-39,0.0,0.0,3.860348e-13,0.0,1.0763532e-38,8.468928e-29,1.00360685e-05,5.5946586e-10,1.7e-44,6.443306e-34,0.105771236,5.426678e-23,0.076602235,5.5573e-40,0.06979445,0.12988104,9.147228e-30,0.12748002,0.15112515,0.11767166,0.12226785,1.5384846e-15,0.33785892,2.7440932e-36,1.2803897e-06,0.0032299673,0.0,0.12164413,6.599467e-19
0.08168385,0.0,0.0983445,0.012640664,3.3827508e-30,9.01227e-06,0.39622837,5.1051043e-09,0.1388011,6.5851066e-07,2.4472573e-35,0.057185393,0.21035978,0.18423107,0.13552,0.18293282,0.20980129,0.1331702,1.152e-42,0.0,0.0,4.3294646e-14,0.0,6.956e-42,3.7542922e-31,4.6739074e-06,9.5177345e-11,0.0,9.682506e-37,0.10283853,8.779037e-25,0.07536873,2.73e-43,0.07368041,0.13005196,3.7792143e-32,0.12987706,0.15293011,0.11708258,0.11589351,1.0661729e-16,0.33512884,3.104085e-39,4.833025e-07,0.0023085794,0.0,0.115846574,2.3224057e-20
0.08110249,0.0,0.09342966,0.010741307,1.2861486e-32,3.9178926e-06,0.3841115,1.2672201e-09,0.13989326,1.919448e-07,3.0716916e-38,0.056244187,0.21246673,0.1824365,0.13450196,0.17814666,0.20905283,0.13001487,0.0,0.0,0.0,4.0988894e-15,0.0,3e-45,1.0445381e-33,2.0566783e-06,1.4138907e-11,0.0,8.12256e-40,0.10489061,1.01208605e-26,0.07439781,0.0,0.07040663,0.12803175,9.728431e-35,0.12811612,0.14853212,0.11447179,0.11876645,5.991624e-18,0.33673745,1.897e-42,1.6959393e-07,0.0017725007,0.0,0.11131071,6.250111e-22
0.08059922,0.0,0.091553755,0.008818951,3.0206747e-35,1.6002915e-06,0.37828818,2.8303734e-10,0.13624167,5.0976492e-08,2.1085e-41,0.05463613,0.20856218,0.17773992,0.13552448,0.17626992,0.20493667,0.1305392,0.0,0.0,0.0,3.230372e-16,0.0,0.0,1.7367456e-36,8.5095724e-07,1.8141938e-12,0.0,3.56e-43,0.10586204,8.052931e-29,0.07466582,0.0,0.06814004,0.12729716,1.4840882e-37,0.124609075,0.14675099,0.11161225,0.11794051,2.6822482e-19,0.32977417,0.0,5.50124e-08,0.0012551,0.0,0.11574175,1.2559629e-23
0.07947501,0.0,0.09024731,0.0073081185,4.162826e-38,6.1136615e-07,0.3759094,5.6413593e-11,0.13319972,1.2246643e-08,7e-45,0.053702995,0.21114446,0.17449307,0.13658442,0.17834675,0.20534,0.13093102,0.0,0.0,0.0,2.0871329e-17,0.0,0.0,1.630799e-39,3.2960256e-07,1.9869101e-13,0.0,0.0,0.10160987,4.2662033e-31,0.07153971,0.0,0.06777355,0.1297495,1.2662e-40,0.12400198,0.14176305,0.11185197,0.11893481,9.3792935e-21,0.32377872,0.0,1.6395159e-08,0.00081973465,0.0,0.11446427,1.8351766e-25
0.081076756,0.0,0.08515115,0.005917109,3.1717e-41,2.1728341e-07,0.3746865,9.94388e-12,0.13595678,2.6403004e-09,0.0,0.052509908,0.20271724,0.17066735,0.13049851,0.17624295,0.20351046,0.1295513,0.0,0.0,0.0,1.0871214e-18,0.0,0.0,8.1e-43,1.18904374e-07,1.83346e-14,0.0,0.0,0.10286151,1.4448383e-33,0.07209539,0.0,0.06644893,0.12926772,5.6e-44,0.12400523,0.14474288,0.10947732,0.11683973,2.506993e-22,0.32206762,0.0,4.4602246e-09,0.00052224897,0.0,0.115854196,1.8929574e-27
0.080542415,0.0,0.0826056,0.0047697714,1.3e-44,7.145836e-08,0.36849436,1.534992e-12,0.13366556,5.0657273e-10,0.0,0.051151764,0.20462282,0.17551968,0.12943552,0.17245099,0.20219837,0.1275587,0.0,0.0,0.0,4.4816112e-20,0.0,0.0,0.0,3.973891e-08,1.4054471e-15,0.0,0.0,0.09912629,2.986525e-36,0.07463713,0.0,0.06452777,0.12734675,0.0,0.12405152,0.13987342,0.1071403,0.115089655,5.0008326e-24,0.31637725,0.0,1.0997344e-09,0.00031604362,0.0,0.11717206,1.3334323e-29
0.07944313,0.0,0.07902726,0.0036912332,0.0,2.161359e-08,0.3640811,2.0530954e-13,0.1354118,8.569304e-11,0.0,0.047822792,0.2051329,0.17218083,0.13013849,0.17135721,0.20154887,0.12610798,0.0,0.0,0.0,1.4328754e-21,0.0,0.0,0.0,1.2230781e-08,8.812044e-17,0.0,0.0,0.099788114,3.572368e-39,0.069642015,0.0,0.06541256,0.12643835,0.0,0.11941765,0.1373537,0.10635835,0.113751516,7.249072e-26,0.3143085,0.0,2.4386956e-10,0.00018119905,0.0,0.11354848,6.1796226e-32
0.08332018,0.0,0.07639556,0.0028456058,0.0,5.974136e-09,0.36019552,2.3519457e-14,0.12942405,1.2653247e-11,0.0,0.047999874,0.20048802,0.1754378,0.12817398,0.16772835,0.20103507,0.12925331,0.0,0.0,0.0,3.474308e-23,0.0,0.0,0.0,3.4447523e-09,4.4430207e-18,0.0,0.0,0.097838506,2.325e-42,0.07455435,0.0,0.064709656,0.124361604,0.0,0.11909769,0.13193135,0.10752971,0.11321752,7.412927e-28,0.31236714,0.0,4.823299e-11,0.000100209116,0.0,0.11167426,1.8061014e-34
0.08428193,0.0,0.07263623,0.0021268942,0.0,1.4985148e-09,0.35712036,2.2786e-15,0.13153581,1.6130902e-12,0.0,0.047192752,0.2003299,0.16967309,0.1279368,0.16743127,0.1968019,0.12786889,0.0,0.0,0.0,6.232094e-25,0.0,0.0,0.0,8.817187e-10,1.768111e-19,0.0,0.0,0.09705017,1e-45,0.073017836,0.0,0.0627728,0.12476202,0.0,0.11992988,0.12880704,0.106736936,0.11071331,5.172868e-30,0.3107967,0.0,8.431587e-12,5.2187042e-05,0.0,0.11411677,3.1719698e-37
0.08335551,0.0,0.0699043,0.0015579391,0.0,3.385166e-10,0.35373756,1.8413318e-16,0.13431087,1.7544446e-13,0.0,0.044737678,0.19779414,0.16612633,0.12578812,0.16552134,0.1938642,0.1265114,0.0,0.0,0.0,8.0447904e-27,0.0,0.0,0.0,2.0357538e-10,5.4404242e-21,0.0,0.0,0.09747164,0.0,0.07072758,0.0,0.06214919,0.1236174,0.0,0.11886868,0.13099946,0.10513214,0.11018068,2.3727671e-32,0.3075909,0.0,1.2899641e-12,2.5778138e-05,0.0,0.10995146,3.16616e-40
0.08998423,0.0,0.06843382,0.0011245522,0.0,6.830554e-11,0.3510671,1.222521e-17,0.12765741,1.6069301e-14,0.0,0.046099965,0.19530484,0.16426808,0.12772267,0.16383398,0.19935414,0.126032,0.0,0.0,0.0,7.246485e-29,0.0,0.0,0.0,4.2055744e-11,1.2652473e-22,0.0,0.0,0.0938541,0.0,0.07380871,0.0,0.06328112,0.12428481,0.0,0.11627822,0.12904878,0.103488125,0.1121055,6.857022e-35,0.30533153,0.0,1.7088218e-13,1.2026094e-05,0.0,0.10985187,1.68e-43
0.08580905,0.0,0.06724319,0.00078039005,0.0,1.2201351e-11,0.343736,6.5591793e-19,0.13059865,1.2219654e-15,0.0,0.042211127,0.19970231,0.16569741,0.12792322,0.16504796,0.1940069,0.12742892,0.0,0.0,0.0,4.399966e-31,0.0,0.0,0.0,7.705726e-12,2.1686652e-24,0.0,0.0,0.09590116,0.0,0.0698406,0.0,0.059671808,0.12499023,0.0,0.116005614,0.1254918,0.10484601,0.109101474,1.1893887e-37,0.2988422,0.0,1.937326e-14,5.2919827e-06,0.0,0.1081745,0.0
0.08196593,0.0,0.063118435,0.0005294065,0.0,1.9108237e-12,0.34660473,2.7926147e-20,0.12629561,7.595745e-17,0.0,0.0395985,0.19238292,0.1668395,0.12256236,0.1616743,0.19124667,0.12625903,0.0,0.0,0.0,1.7319238e-33,0.0,0.0,0.0,1.2403477e-12,2.6638465e-26,0.0,0.0,0.09766528,0.0,0.070399985,0.0,0.058671977,0.12401145,0.0,0.11492039,0.12454531,0.09986724,0.10904492,1.17098e-40,0.3052337,0.0,1.8559665e-15,2.1850713e-06,0.0,0.10873472,0.0
0.08691379,0.0,0.061799243,0.00034801965,0.0,2.5960245e-13,0.34059742,9.247924e-22,0.12705271,3.7942212e-18,0.0,0.03916876,0.19314805,0.16534655,0.12640458,0.16241635,0.19052102,0.12227216,0.0,0.0,0.0,4.2276826e-36,0.0,0.0,0.0,1.7358332e-13,2.2725928e-28,0.0,0.0,0.09040523,0.0,0.07249424,0.0,0.057438597,0.12243792,0.0,0.11161129,0.12113082,0.09834714,0.10787267,6.2e-44,0.29788864,0.0,1.4817233e-16,8.4474243e-07,0.0,0.1040142,0.0
0.08431598,0.0,0.058220953,0.00022064257,0.0,3.0246818e-14,0.34184316,2.329963e-23,0.12998141,1.4947689e-19,0.0,0.03594836,0.19029275,0.16169897,0.124088176,0.16006851,0.1877292,0.12073603,0.0,0.0,0.0,6.08271e-39,0.0,0.0,0.0,2.0883406e-14,1.3000271e-30,0.0,0.0,0.091860846,0.0,0.07124043,0.0,0.055763856,0.12114298,0.0,0.10986456,0.12351861,0.09659,0.1124745,0.0,0.29137436,0.0,9.709384e-18,3.0391092e-07,0.0,0.108808696,0.0
0.08373183,0.0,0.05500679,0.00013624346,0.0,2.9846368e-15,0.3384083,4.3580517e-25,0.12751788,4.549381e-21,0.0,0.033458162,0.18510301,0.15986966,0.120819435,0.16081713,0.18894702,0.11779639,0.0,0.0,0.0,4.864e-42,0.0,0.0,0.0,2.1334102e-15,4.792297e-33,0.0,0.0,0.092231706,0.0,0.068891905,0.0,0.05665764,0.12107507,0.0,0.11088717,0.12217896,0.098743364,0.1060043,0.0,0.29009566,0.0,5.135833e-19,1.0123472e-07,0.0,0.10634751,0.0
0.08533032,0.0,0.05379385,8.079063e-05,0.0,2.4603726e-16,0.33297792,5.8892384e-27,0.12667775,1.04554697e-22,0.0,0.03237201,0.18572061,0.15953653,0.12026504,0.16088413,0.18676837,0.119707264,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,1.8259553e-16,1.0880866e-35,0.0,0.0,0.090481475,0.0,0.068563424,0.0,0.05625729,0.119261876,0.0,0.10770144,0.11783851,0.0972532,0.110371806,0.0,0.28852114,0.0,2.1531592e-20,3.1043598e-08,0.0,0.10541398,0.0
0.08388043,0.0,0.053770605,4.6080007e-05,0.0,1.6691959e-17,0.32861534,5.577816e-29,0.1252658,1.7691196e-24,0.0,0.03065496,0.18965207,0.15966047,0.11977837,0.1552021,0.18761653,0.11704287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2902293e-17,1.444735e-38,0.0,0.0,0.090732135,0.0,0.06914396,0.0,0.053539302,0.11977649,0.0,0.107776955,0.1190041,0.0980884,0.10446935,0.0,0.28320965,0.0,7.01191e-22,8.708578e-09,0.0,0.10447768,0.0
0.08957687,0.0,0.049182784,2.5139763e-05,0.0,9.16835e-19,0.32823053,3.5786783e-31,0.12234867,2.1427242e-26,0.0,0.0302171,0.18697439,0.15513292,0.121028595,0.15818729,0.18375489,0.11583415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40654e-19,1.0563e-41,0.0,0.0,0.087109,0.0,0.06684327,0.0,0.055965208,0.119050294,0.0,0.1072191,0.11745612,0.09849361,0.10694022,0.0,0.28110945,0.0,1.734721e-23,2.2197582e-09,0.0,0.102637075,0.0
0.0876622,0.0,0.048420854,1.313436e-05,0.0,4.0043397e-20,0.3260093,1.4967938e-33,0.1210627,1.800129e-28,0.0,0.027754955,0.187317,0.15297118,0.11803417,0.15573075,0.18694715,0.11943493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.393615e-20,4e-45,0.0,0.0,0.084714666,0.0,0.06684,0.0,0.05340309,0.11897367,0.0,0.1069464,0.1134588,0.0949929,0.10597306,0.0,0.2764867,0.0,3.1809253e-25,5.1019583e-10,0.0,0.10236322,0.0
0.08974117,0.0,0.044876125,6.5305408e-06,0.0,1.3633907e-21,0.3233735,3.9071286e-36,0.12024894,1.012556e-30,0.0,0.026251024,0.18542449,0.15663122,0.120043315,0.15550053,0.18069792,0.106431484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2172202e-21,0.0,0.0,0.0,0.08689783,0.0,0.06894983,0.0,0.051084943,0.11585433,0.0,0.10406243,0.11158305,0.09436042,0.10616579,0.0,0.2806531,0.0,4.2064113e-27,1.0488772e-10,0.0,0.10170424,0.0
0.09169453,0.0,0.04360015,3.085273e-06,0.0,3.5404614e-23,0.32018623,6.055486e-39,0.122033656,3.664106e-33,0.0,0.024718173,0.18768328,0.14957172,0.11402099,0.15461975,0.17894043,0.11133442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.345223e-23,0.0,0.0,0.0,0.08851848,0.0,0.068844736,0.0,0.0504447,0.118010126,0.0,0.105296716,0.1124805,0.09193143,0.10523854,0.0,0.2721809,0.0,3.89067e-29,1.911789e-11,0.0,0.10292258,0.0
0.09156498,0.0,0.04114511,1.3780102e-06,0.0,6.844383e-25,0.31530663,5.26e-42,0.12110509,8.151081e-36,0.0,0.022431443,0.18458202,0.15588199,0.117042825,0.15525009,0.18302083,0.11644617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87911e-25,0.0,0.0,0.0,0.08367151,0.0,0.06835735,0.0,0.050863437,0.11652115,0.0,0.1022973,0.11144098,0.09179182,0.102801226,0.0,0.26792276,0.0,2.432177e-31,3.0600216e-12,0.0,0.100655094,0.0
0.09347066,0.0,0.039795514,5.7945635e-07,0.0,9.588804e-27,0.3145803,3e-45,0.118173525,1.0580581e-38,0.0,0.020800967,0.1892887,0.14950718,0.117194176,0.15283717,0.18058088,0.11522171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310056e-26,0.0,0.0,0.0,0.08339603,0.0,0.06518682,0.0,0.04983057,0.11521616,0.0,0.10203306,0.10788156,0.09220453,0.10251245,0.0,0.26653555,0.0,9.886037e-34,4.2565176e-13,0.0,0.10081252,0.0
0.09234506,0.0,0.036726993,2.2839659e-07,0.0,9.4475645e-29,0.31502572,0.0,0.11976951,7.543e-42,0.0,0.018589683,0.18437985,0.14932737,0.11654521,0.1540324,0.17560215,0.11158985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0936278e-28,0.0,0.0,0.0,0.08560353,0.0,0.06584827,0.0,0.049799535,0.1158932,0.0,0.10287317,0.10802492,0.0883959,0.105007,0.0,0.2656952,0.0,2.5004703e-36,5.0875147e-14,0.0,0.09694614,0.0
0.093700774,0.0,0.034887407,8.397013e-08,0.0,6.329931e-31,0.3102085,0.0,0.119126774,3e-45,0.0,0.016806973,0.1834424,0.14866005,0.114738956,0.15360995,0.17585723,0.112239964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.945046e-31,0.0,0.0,0.0,0.084747,0.0,0.06861686,0.0,0.049413033,0.115174145,0.0,0.101909705,0.10723196,0.091777325,0.10102773,0.0,0.2644738,0.0,3.742319e-39,5.160734e-15,0.0,0.096712194,0.0
0.09256938,0.0,0.03292844,2.8641912e-08,0.0,2.776834e-33,0.30835342,0.0,0.119070955,0.0,0.0,0.015031311,0.1825381,0.14704292,0.11526384,0.15109536,0.1763239,0.11213616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8096802e-33,0.0,0.0,0.0,0.085595176,0.0,0.06874545,0.0,0.048911195,0.11308664,0.0,0.09972966,0.10445238,0.089495115,0.10264897,0.0,0.26385415,0.0,3.126e-42,4.3834177e-16,0.0,0.098906,0.0
0.09654825,0.0,0.030871168,9.011477e-09,0.0,7.6402304e-36,0.3060154,0.0,0.11616363,0.0,0.0,0.013612191,0.1826295,0.1433602,0.11123023,0.15470493,0.17433745,0.110258296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1562773e-35,0.0,0.0,0.0,0.084268235,0.0,0.06699367,0.0,0.04806519,0.1151718,0.0,0.10254116,0.104190305,0.09068615,0.10149493,0.0,0.25969508,0.0,1e-45,3.0718838e-17,0.0,0.09968507,0.0
0.095768996,0.0,0.028654397,2.5990468e-09,0.0,1.255244e-38,0.30042937,0.0,0.11975349,0.0,0.0,0.01160981,0.18123488,0.14597636,0.11278621,0.14914778,0.17332774,0.110557325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117684e-38,0.0,0.0,0.0,0.084506266,0.0,0.065684564,0.0,0.049318697,0.112224214,0.0,0.098422445,0.10382367,0.08783177,0.101240285,0.0,0.26101673,0.0,0.0,1.7477164e-18,0.0,0.10138531,0.0
0.09502715,0.0,0.026596712,6.825168e-10,0.0,1.1635e-41,0.30142605,0.0,0.11575859,0.0,0.0,0.009998748,0.17787386,0.14461333,0.112595625,0.14947012,0.17325342,0.109593555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215e-41,0.0,0.0,0.0,0.085088156,0.0,0.06761977,0.0,0.05028434,0.112913385,0.0,0.09791234,0.10012096,0.090626486,0.09938482,0.0,0.2569775,0.0,0.0,7.930646e-20,0.0,0.10216403,0.0
0.09550709,0.0,0.024435135,1.6200222e-10,0.0,6e-45,0.29576147,0.0,0.11521978,0.0,0.0,0.008513491,0.17936413,0.14167318,0.110725716,0.14752038,0.17014644,0.11113057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-44,0.0,0.0,0.0,0.08144087,0.0,0.06466152,0.0,0.047337566,0.11253255,0.0,0.095735446,0.10389894,0.088475496,0.09764157,0.0,0.25378636,0.0,0.0,2.8147811e-21,0.0,0.099115014,0.0
0.09381394,0.0,0.022632228,3.448183e-11,0.0,0.0,0.3017938,0.0,0.11851009,0.0,0.0,0.007022207,0.17524341,0.14536518,0.10901223,0.14529854,0.17006941,0.11083941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08278202,0.0,0.066185474,0.0,0.0475057,0.11108476,0.0,0.09520484,0.100658804,0.08670296,0.09740055,0.0,0.24954307,0.0,0.0,7.647734e-23,0.0,0.09352001,0.0
0.094659746,0.0,0.020949984,6.5250878e-12,0.0,0.0,0.29689676,0.0,0.120806046,0.0,0.0,0.0058157025,0.17889602,0.146556,0.10962599,0.14479584,0.17153502,0.1076997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078886814,0.0,0.06431585,0.0,0.045315716,0.11139305,0.0,0.09370731,0.09965119,0.08763381,0.0989719,0.0,0.25156972,0.0,0.0,1.5532126e-24,0.0,0.09730411,0.0
0.09686445,0.0,0.01957092,1.0875553e-12,0.0,0.0,0.29541853,0.0,0.11725929,0.0,0.0,0.004733953,0.17582142,0.14075135,0.11018354,0.14462835,0.16998671,0.11337624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082871795,0.0,0.064207695,0.0,0.04595428,0.11012751,0.0,0.09293416,0.09874957,0.08506322,0.09561984,0.0,0.24859527,0.0,0.0,2.296451e-26,0.0,0.09918538,0.0
0.09350219,0.0,0.017717374,1.5804393e-13,0.0,0.0,0.28809893,0.0,0.11798377,0.0,0.0,0.0036912854,0.17747244,0.14165346,0.10801971,0.14565201,0.16549155,0.11061119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08483029,0.0,0.060616545,0.0,0.044635367,0.10965106,0.0,0.09294013,0.098772705,0.08815967,0.09960014,0.0,0.24887326,0.0,0.0,2.400018e-28,0.0,0.092750445,0.0
0.095829606,0.0,0.015881496,1.9804603e-14,0.0,0.0,0.29164138,0.0,0.11459571,0.0,0.0,0.0028879254,0.17693569,0.14122885,0.104822576,0.14390983,0.1653864,0.1074857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08114603,0.0,0.06573695,0.0,0.04351456,0.10819231,0.0,0.08928529,0.09830951,0.08521133,0.09725682,0.0,0.24247225,0.0,0.0,1.7154273e-30,0.0,0.09810701,0.0
0.0945629,0.0,0.014492771,2.1144068e-15,0.0,0.0,0.28972244,0.0,0.11737552,0.0,0.0,0.0021797458,0.17608802,0.1433582,0.107014745,0.14542173,0.16695645,0.10687996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190296,0.0,0.06672675,0.0,0.043428198,0.10969016,0.0,0.08995749,0.096887834,0.08290748,0.09697804,0.0,0.2407667,0.0,0.0,8.079746e-33,0.0,0.09750344,0.0
0.09122741,0.0,0.012806396,1.8982041e-16,0.0,0.0,0.28577992,0.0,0.1139638,0.0,0.0,0.0016020723,0.17355314,0.13915302,0.10806589,0.14146854,0.16364388,0.10667323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079187535,0.0,0.06253251,0.0,0.04385018,0.10829419,0.0,0.088546254,0.09695545,0.081869625,0.09513819,0.0,0.24303108,0.0,0.0,2.4044289e-35,0.0,0.09647733,0.0
