wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.040766854,0.18175219,0.26473492,2.6360681e-34,0.24049242,0.08283369,0.22243065,0.026681611,0.107505225,0.20944647,0.17255555,0.2152866,0.0,0.0,0.0,0.01202239,0.075122274,0.0,0.07818861,0.054921422,6.0430784e-13,0.068784066,0.1615127,7.16e-43,0.06636065,0.1651212,2.4671633e-31,0.23209786,4.57345e-12,0.18950833,0.26032403,0.23411414
0.038120802,0.18113618,0.2610334,5.267689e-37,0.23705523,0.0850655,0.21922955,0.026139501,0.112090185,0.20574813,0.17001535,0.22665243,0.0,0.0,0.0,0.011211289,0.073935665,0.0,0.07937863,0.055830948,7.420299e-14,0.066767976,0.15861996,0.0,0.06564299,0.16336237,8.576739e-34,0.22836766,6.8830006e-13,0.18401116,0.25649276,0.23145312
0.03504832,0.17578591,0.2592515,6.07003e-40,0.23102407,0.0831593,0.21904178,0.026936026,0.11083337,0.20677523,0.16475137,0.21110223,0.0,0.0,0.0,0.009670756,0.07382826,0.0,0.078270726,0.05210511,7.749853e-15,0.06603269,0.16039315,0.0,0.063173436,0.16146997,1.8251682e-36,0.22673619,8.957725e-14,0.18134233,0.2517829,0.23053867
0.032135382,0.17304255,0.2574005,3.78e-43,0.2282465,0.08160495,0.2140461,0.027647171,0.107524365,0.20693159,0.16509871,0.21174921,0.0,0.0,0.0,0.008925548,0.07376685,0.0,0.078615054,0.05044603,6.7936495e-16,0.063129,0.15716928,0.0,0.064814605,0.16051945,2.255304e-39,0.22581066,9.9629235e-15,0.1761083,0.24410717,0.2255703
0.02967317,0.17235838,0.25557163,0.0,0.22578083,0.08377662,0.21474038,0.028271485,0.108359024,0.20206732,0.16635095,0.21066491,0.0,0.0,0.0,0.0076016914,0.07217944,0.0,0.079646975,0.052113328,4.9265587e-17,0.06180899,0.15586339,0.0,0.06577475,0.15997227,1.522e-42,0.22364584,9.348972e-16,0.17371792,0.23984733,0.22530696
0.027084928,0.1661388,0.25180936,0.0,0.22815968,0.081230484,0.21025804,0.02677162,0.11113861,0.19564211,0.16541788,0.20789184,0.0,0.0,0.0,0.0064286906,0.07449206,0.0,0.07994941,0.05401895,2.9087583e-18,0.06018676,0.15886363,0.0,0.06331973,0.15833603,0.0,0.21878438,7.2984746e-17,0.17187542,0.23886254,0.21942946
0.02432256,0.1659542,0.24880451,0.0,0.22620243,0.084142655,0.20985237,0.026494706,0.10774387,0.20068529,0.16018441,0.20347112,0.0,0.0,0.0,0.005348664,0.07050546,0.0,0.075848244,0.05332068,1.3740985e-19,0.057301763,0.15375935,0.0,0.061441794,0.15752321,0.0,0.21914284,4.667887e-18,0.1689742,0.23418085,0.2195203
0.02203084,0.16318941,0.2462757,0.0,0.22340018,0.07944625,0.20781761,0.025814483,0.11201758,0.1944729,0.15861754,0.20244217,0.0,0.0,0.0,0.004254207,0.06837675,0.0,0.0764735,0.051051434,5.0949402e-21,0.05581099,0.15169208,0.0,0.063329175,0.15338188,0.0,0.21788006,2.4049904e-19,0.16951251,0.22999983,0.2139284
0.019770842,0.1595122,0.24438903,0.0,0.21889225,0.081143245,0.20773964,0.027377909,0.11109151,0.19524959,0.15736085,0.20235445,0.0,0.0,0.0,0.0034525744,0.068351835,0.0,0.076991394,0.050567556,1.4517212e-22,0.055029277,0.14844121,0.0,0.06272542,0.15307534,0.0,0.21264198,9.7988655e-21,0.1680546,0.23132494,0.21472526
0.017205453,0.15178655,0.2369249,0.0,0.21765858,0.08144389,0.20337537,0.02787773,0.10797228,0.18907416,0.15760355,0.19762458,0.0,0.0,0.0,0.0026464798,0.07064711,0.0,0.07338079,0.049148142,3.10519e-24,0.05395674,0.1508662,0.0,0.06341772,0.1525585,0.0,0.21368136,3.0935432e-22,0.16575806,0.23134804,0.2124326
0.015382763,0.1540106,0.23535,0.0,0.21524253,0.080189064,0.19775364,0.025047077,0.11355492,0.19213328,0.15494528,0.19572607,0.0,0.0,0.0,0.0019298312,0.06898091,0.0,0.07447606,0.050287645,4.8582643e-26,0.05112359,0.14938697,0.0,0.06000651,0.15142496,0.0,0.20931722,7.3990585e-24,0.16418587,0.22619958,0.20656559
0.012946529,0.15068409,0.23272215,0.0,0.21330795,0.07860921,0.19892529,0.026620235,0.11100106,0.19115107,0.15397371,0.19398563,0.0,0.0,0.0,0.0013028721,0.06894139,0.0,0.077157624,0.05247413,5.401368e-28,0.050100107,0.15175073,0.0,0.057927117,0.15039864,0.0,0.20460723,1.3076831e-25,0.1610832,0.22664379,0.20755486
0.011042867,0.14782761,0.23283105,0.0,0.21132426,0.076913685,0.2013942,0.028149337,0.11034711,0.18689238,0.15317155,0.19119813,0.0,0.0,0.0,0.0008598994,0.06770962,0.0,0.07382016,0.048844557,4.1314925e-30,0.048351515,0.14639895,0.0,0.05798816,0.15040386,0.0,0.21018147,1.6610703e-27,0.16060264,0.22410147,0.19899946
0.009356885,0.14799725,0.22862656,0.0,0.20567204,0.08148921,0.20070069,0.026418198,0.11282161,0.18857285,0.14900053,0.1916941,0.0,0.0,0.0,0.0005210584,0.063707165,0.0,0.07400379,0.04984653,2.0964764e-32,0.047833893,0.14917317,0.0,0.060889125,0.14732336,0.0,0.2061104,1.4702005e-29,0.15789557,0.22294484,0.1996816
0.007560855,0.14414851,0.22323155,0.0,0.20420006,0.0786733,0.1970411,0.026365232,0.11106782,0.1844627,0.15016519,0.19022143,0.0,0.0,0.0,0.0003043334,0.0666999,0.0,0.07451669,0.050314143,6.77283e-35,0.044891186,0.1462842,0.0,0.05922335,0.14955594,0.0,0.20399192,8.757249e-32,0.15993376,0.21777344,0.19757745
0.0061270995,0.14230186,0.22523592,0.0,0.2045616,0.08065273,0.19740061,0.030246167,0.11470972,0.18408892,0.14720558,0.18646829,0.0,0.0,0.0,0.0001661644,0.06744633,0.0,0.0764373,0.050392594,1.329104e-37,0.044458468,0.14716591,0.0,0.05965642,0.13997717,0.0,0.20134419,3.3752908e-34,0.1560199,0.21806172,0.19452254
0.004914549,0.14014442,0.22351468,0.0,0.20180081,0.07776054,0.1917146,0.027406922,0.114277646,0.18517825,0.14661163,0.19046408,0.0,0.0,0.0,8.5287764e-05,0.06650813,0.0,0.07640061,0.04964421,1.50107e-40,0.042135637,0.14652355,0.0,0.05592768,0.14658216,0.0,0.20050241,8.050582e-37,0.15892637,0.21382174,0.19386953
0.0037614554,0.13716404,0.21929874,0.0,0.20003699,0.077896886,0.1921209,0.027160093,0.114786275,0.1808516,0.14315768,0.18425319,0.0,0.0,0.0,4.135119e-05,0.06560668,0.0,0.07316752,0.048022475,9.1e-44,0.041156437,0.14758697,0.0,0.059468787,0.14508358,0.0,0.19670796,1.129022e-39,0.15811759,0.20886381,0.19110627
0.0028707765,0.13532399,0.21704313,0.0,0.20072675,0.076567024,0.18628438,0.029826552,0.115716524,0.18067196,0.14413156,0.18552881,0.0,0.0,0.0,1.8924664e-05,0.062581085,0.0,0.07348857,0.048616704,0.0,0.039626695,0.1461827,0.0,0.055366263,0.14459747,0.0,0.19401234,8.77e-43,0.15327564,0.20858325,0.18929042
0.002093096,0.13523646,0.21647641,0.0,0.19761997,0.07647239,0.18862765,0.025898632,0.11462892,0.17731686,0.14092918,0.18308371,0.0,0.0,0.0,8.163903e-06,0.062198017,0.0,0.071629316,0.052264933,0.0,0.03781918,0.14415829,0.0,0.054474674,0.13996522,0.0,0.19326238,0.0,0.15029535,0.2021873,0.18792184
0.0015037957,0.13170634,0.2115764,0.0,0.19869798,0.075004786,0.18682283,0.026138036,0.11221848,0.17627904,0.14009684,0.17838709,0.0,0.0,0.0,3.2923347e-06,0.06133106,0.0,0.071340136,0.048735756,0.0,0.036861304,0.14525126,0.0,0.051647324,0.14091437,0.0,0.19160672,0.0,0.15086837,0.20218876,0.18805803
0.0010463188,0.12943086,0.20823842,0.0,0.195657,0.07498137,0.18369536,0.026247613,0.110173054,0.17711776,0.14021063,0.17393012,0.0,0.0,0.0,1.2399902e-06,0.060515303,0.0,0.06985782,0.047844447,0.0,0.035094418,0.14399455,0.0,0.053424712,0.13715611,0.0,0.19121867,0.0,0.14923042,0.20633592,0.1849286
0.00071086624,0.12643786,0.20593394,0.0,0.19614205,0.07567277,0.18046238,0.02798196,0.11342736,0.17598052,0.13985981,0.17619075,0.0,0.0,0.0,4.3323305e-07,0.060308635,0.0,0.07251104,0.048778024,0.0,0.033645958,0.1404844,0.0,0.05259899,0.13764924,0.0,0.18995741,0.0,0.14602336,0.20431772,0.18363544
0.00046453733,0.12360659,0.20521799,0.0,0.19332783,0.072776765,0.18466666,0.02643856,0.111195624,0.17185839,0.13709572,0.16937114,0.0,0.0,0.0,1.39876e-07,0.061943006,0.0,0.068856694,0.046523515,0.0,0.033767268,0.14368951,0.0,0.054636963,0.13713641,0.0,0.18905343,0.0,0.14600444,0.20259418,0.17953251
0.00029401667,0.123069376,0.20395711,0.0,0.19148651,0.07313416,0.1833905,0.026130265,0.11041939,0.17353055,0.13274091,0.17764084,0.0,0.0,0.0,4.1477286e-08,0.061737925,0.0,0.070577465,0.04670763,0.0,0.032192674,0.14341825,0.0,0.05269373,0.13501108,0.0,0.18704298,0.0,0.1452993,0.19993846,0.17643425
0.0001788576,0.122754894,0.20245278,0.0,0.19232613,0.07487666,0.17913407,0.026586533,0.11004151,0.17388578,0.13625872,0.1748746,0.0,0.0,0.0,1.12211715e-08,0.0602937,0.0,0.072739914,0.045286544,0.0,0.030411573,0.13893417,0.0,0.05308274,0.13375528,0.0,0.184239,0.0,0.14837176,0.19519146,0.17503458
0.00010479102,0.11887011,0.2004847,0.0,0.18533735,0.07363173,0.18163478,0.025251195,0.1087456,0.17219682,0.13607977,0.17760988,0.0,0.0,0.0,2.7504747e-09,0.059407536,0.0,0.07024539,0.047794603,0.0,0.029309018,0.1407692,0.0,0.055368587,0.13542467,0.0,0.18332154,0.0,0.14441513,0.1970543,0.17493656
5.881651e-05,0.118531786,0.1986925,0.0,0.18865494,0.07291739,0.17533219,0.02604043,0.10787597,0.17076991,0.13295335,0.17248666,0.0,0.0,0.0,6.0605715e-10,0.055727337,0.0,0.06814866,0.048199866,0.0,0.027492117,0.13786463,0.0,0.053614207,0.13482103,0.0,0.18419969,0.0,0.14610708,0.19175206,0.17309731
3.1594303e-05,0.116644755,0.19536011,0.0,0.18872294,0.072614685,0.17508645,0.027174775,0.10437367,0.17145896,0.13240547,0.16816592,0.0,0.0,0.0,1.1905121e-10,0.060748324,0.0,0.070848435,0.050274316,0.0,0.02666892,0.13951571,0.0,0.05343954,0.13582972,0.0,0.18422946,0.0,0.14265516,0.19060469,0.17194547
1.6237916e-05,0.116026215,0.19575042,0.0,0.18501522,0.06975525,0.17349711,0.02613888,0.107831284,0.17111902,0.13012521,0.16739498,0.0,0.0,0.0,2.0659236e-11,0.057799973,0.0,0.07159221,0.045639593,0.0,0.025126783,0.13843146,0.0,0.05303002,0.1331744,0.0,0.17770424,0.0,0.14097495,0.19023171,0.16883078
7.910399e-06,0.11266158,0.19189677,0.0,0.18313786,0.070375234,0.17354518,0.026667537,0.10361274,0.16711223,0.13336605,0.17032066,0.0,0.0,0.0,3.1358757e-12,0.057095144,0.0,0.06772113,0.045561045,0.0,0.023391204,0.13806272,0.0,0.055276096,0.12989223,0.0,0.17955886,0.0,0.14158972,0.19013816,0.17036143
3.656094e-06,0.11037866,0.18917914,0.0,0.18561818,0.07038164,0.1732944,0.026401397,0.10915131,0.1708178,0.12808926,0.16451846,0.0,0.0,0.0,4.119034e-13,0.05848274,0.0,0.06995616,0.047304578,0.0,0.022501027,0.13889076,0.0,0.05293552,0.13148226,0.0,0.17459303,0.0,0.14010529,0.18633477,0.16776451
1.5937634e-06,0.1093547,0.1902831,0.0,0.18206702,0.069873534,0.17099997,0.026322093,0.105558574,0.16663928,0.12955819,0.16828302,0.0,0.0,0.0,4.6273613e-14,0.057915207,0.0,0.06783183,0.04614223,0.0,0.021430362,0.14015605,0.0,0.05276078,0.12828471,0.0,0.1769771,0.0,0.14079781,0.18444681,0.1649286
6.5300907e-07,0.110364445,0.19001484,0.0,0.1785741,0.07167949,0.17022227,0.028155558,0.10614051,0.16695213,0.1277437,0.16122063,0.0,0.0,0.0,4.3895687e-15,0.057406195,0.0,0.0685581,0.045276202,0.0,0.019953547,0.136423,0.0,0.0515008,0.13140687,0.0,0.17632361,0.0,0.13711634,0.18280734,0.16504645
2.50236e-07,0.10502909,0.18661505,0.0,0.1799397,0.070462346,0.16922677,0.030218698,0.10286946,0.16221575,0.12950371,0.16407931,0.0,0.0,0.0,3.467349e-16,0.05793088,0.0,0.06717516,0.04612267,0.0,0.018580023,0.13876918,0.0,0.05064331,0.13042174,0.0,0.17383346,0.0,0.13677324,0.18307686,0.16505948
8.924431e-08,0.10591199,0.18467173,0.0,0.1778336,0.07153928,0.17134915,0.028829375,0.10217827,0.16959003,0.124861225,0.16075449,0.0,0.0,0.0,2.2460867e-17,0.053144846,0.0,0.06966047,0.04485824,0.0,0.017175164,0.13373168,0.0,0.05164145,0.1291075,0.0,0.17655122,0.0,0.13867345,0.17740521,0.1640171
2.9460928e-08,0.10238392,0.18633309,0.0,0.17592078,0.06994146,0.16984166,0.028798923,0.101551555,0.16328442,0.123141415,0.16098657,0.0,0.0,0.0,1.1733737e-18,0.053598445,0.0,0.06997744,0.045491006,0.0,0.016109908,0.13681218,0.0,0.050656628,0.12564766,0.0,0.17041495,0.0,0.13602708,0.17906964,0.16503897
8.948076e-09,0.101333804,0.18268964,0.0,0.17542121,0.069018394,0.16401714,0.027617743,0.104417935,0.16518983,0.124264754,0.15863426,0.0,0.0,0.0,4.8533152e-20,0.055421196,0.0,0.0677907,0.044765256,0.0,0.015111994,0.13663726,0.0,0.055019863,0.12809332,0.0,0.17159349,0.0,0.13335145,0.17935866,0.16158642
2.4844051e-09,0.09991561,0.18023245,0.0,0.17491397,0.06883086,0.16714749,0.027268868,0.101049185,0.16246763,0.12583055,0.15759942,0.0,0.0,0.0,1.5575197e-21,0.05582208,0.0,0.06732033,0.04644963,0.0,0.013672701,0.1364482,0.0,0.050851375,0.12277338,0.0,0.17045541,0.0,0.13206805,0.17947708,0.160789
6.262e-10,0.09882374,0.17803437,0.0,0.17530653,0.066961475,0.1652335,0.026873484,0.10317556,0.16451035,0.121079005,0.15625753,0.0,0.0,0.0,3.7923128e-23,0.054142054,0.0,0.06887733,0.047222435,0.0,0.01274551,0.13454047,0.0,0.053180456,0.124703206,0.0,0.17148125,0.0,0.1329493,0.17608286,0.15936895
1.4220464e-10,0.099174246,0.17842568,0.0,0.1729272,0.065438196,0.16445464,0.027512908,0.10035662,0.16577052,0.1214754,0.1600499,0.0,0.0,0.0,6.8341944e-25,0.05471771,0.0,0.06490422,0.047939766,0.0,0.01174925,0.13083045,0.0,0.048364982,0.123966634,0.0,0.16768034,0.0,0.13101985,0.17613375,0.15965447
2.885786e-11,0.09628764,0.17854916,0.0,0.1690562,0.065994725,0.16163269,0.026744848,0.10489349,0.1608979,0.12372355,0.15676093,0.0,0.0,0.0,8.867782e-27,0.052822243,0.0,0.06254014,0.044267602,0.0,0.010620612,0.13302606,0.0,0.050081775,0.12205411,0.0,0.16737586,0.0,0.13187237,0.17400217,0.15854709
5.1867816e-12,0.094767906,0.17713836,0.0,0.17062554,0.06489954,0.16300204,0.026722578,0.10128109,0.16434687,0.12136096,0.15347095,0.0,0.0,0.0,8.033911e-29,0.05071908,0.0,0.06612201,0.04527115,0.0,0.009542553,0.13222046,0.0,0.047979847,0.122837804,0.0,0.16642256,0.0,0.12897125,0.17409603,0.15718475
8.177444e-13,0.092510045,0.17426296,0.0,0.16901164,0.06745762,0.15844554,0.026794236,0.09868659,0.1615699,0.12166424,0.15204084,0.0,0.0,0.0,4.909427e-31,0.05533784,0.0,0.06629432,0.044934854,0.0,0.008478277,0.13245125,0.0,0.049231563,0.12123968,0.0,0.16632178,0.0,0.12845594,0.17300819,0.15437597
1.11907025e-13,0.09231326,0.17400095,0.0,0.16676137,0.06584075,0.1643934,0.027272886,0.099934794,0.16014154,0.12201289,0.15571786,0.0,0.0,0.0,1.9462875e-33,0.053118017,0.0,0.0661158,0.042500928,0.0,0.0076959953,0.13297473,0.0,0.04901787,0.12003307,0.0,0.16063778,0.0,0.12830111,0.17032862,0.15274982
1.3141542e-14,0.09244344,0.174314,0.0,0.16988017,0.06768592,0.16138381,0.026214693,0.09945001,0.16127333,0.11998865,0.1531889,0.0,0.0,0.0,4.7888692e-36,0.051989496,0.0,0.063531525,0.044288777,0.0,0.0066846716,0.13041627,0.0,0.05059563,0.12097398,0.0,0.15855777,0.0,0.12676021,0.1715188,0.15538096
1.3078673e-15,0.09024548,0.17253809,0.0,0.16385144,0.06516994,0.1609315,0.025623292,0.09540341,0.15718018,0.12339167,0.15288506,0.0,0.0,0.0,6.951671e-39,0.051090542,0.0,0.06540642,0.04196258,0.0,0.0058715194,0.13034178,0.0,0.05015858,0.1242165,0.0,0.16147272,0.0,0.12501279,0.17057505,0.15312226
1.0881629e-16,0.0889201,0.17166214,0.0,0.1643346,0.06568835,0.15715757,0.027192652,0.09350635,0.15854907,0.12028214,0.15033737,0.0,0.0,0.0,5.614e-42,0.05108455,0.0,0.06533177,0.042273298,0.0,0.005099453,0.13031022,0.0,0.049099788,0.121028386,0.0,0.1597379,0.0,0.12556922,0.16667064,0.15354466
7.45704e-18,0.08772092,0.1706234,0.0,0.16521929,0.06561522,0.15741533,0.027187278,0.097102985,0.15804167,0.119412616,0.14873753,0.0,0.0,0.0,3e-45,0.051923707,0.0,0.06876276,0.04174376,0.0,0.0042846673,0.1313182,0.0,0.049408138,0.119626865,0.0,0.15771115,0.0,0.12532863,0.16767256,0.15040395
4.1408757e-19,0.086980805,0.16793433,0.0,0.16263838,0.06647491,0.16024618,0.027422268,0.098219946,0.15679921,0.11956336,0.15371512,0.0,0.0,0.0,0.0,0.05121081,0.0,0.0642532,0.04266228,0.0,0.0036013671,0.12705632,0.0,0.04901324,0.121980585,0.0,0.1598882,0.0,0.12378739,0.16601518,0.149128
1.8301597e-20,0.084049895,0.16943508,0.0,0.16454665,0.064532086,0.1558101,0.02726476,0.09767456,0.15501906,0.11985543,0.15236719,0.0,0.0,0.0,0.0,0.0507896,0.0,0.06299705,0.043158334,0.0,0.0030575455,0.12923458,0.0,0.04859175,0.113574125,0.0,0.15730336,0.0,0.12284384,0.16581973,0.1523926
6.3123246e-22,0.083664395,0.165979,0.0,0.1634743,0.06573003,0.15577112,0.026669454,0.10022506,0.15638584,0.11878135,0.14693949,0.0,0.0,0.0,0.0,0.05161472,0.0,0.06590044,0.043196548,0.0,0.0024440172,0.1285086,0.0,0.0494482,0.118191786,0.0,0.16030596,0.0,0.12171003,0.16372901,0.14865302
1.6624322e-23,0.08297596,0.16730277,0.0,0.16230151,0.062707715,0.15730004,0.026199656,0.09956483,0.1535213,0.11601588,0.14693958,0.0,0.0,0.0,0.0,0.048088443,0.0,0.06479604,0.04362276,0.0,0.0019766984,0.12903239,0.0,0.048774775,0.11656838,0.0,0.15893817,0.0,0.12121214,0.16346553,0.14625034
3.2635651e-25,0.08259746,0.16765521,0.0,0.16440435,0.06351781,0.15661116,0.0271884,0.095369145,0.15834959,0.118456036,0.15012653,0.0,0.0,0.0,0.0,0.048740167,0.0,0.06664494,0.04246219,0.0,0.0015614355,0.12564744,0.0,0.05134916,0.11804009,0.0,0.15607011,0.0,0.12032466,0.16194397,0.14634134
4.6495943e-27,0.080067426,0.1663729,0.0,0.16238587,0.061782055,0.15267672,0.02813893,0.095906295,0.15641035,0.116963305,0.14956118,0.0,0.0,0.0,0.0,0.049434375,0.0,0.061691295,0.042682633,0.0,0.0012035323,0.1246945,0.0,0.047344804,0.11209124,0.0,0.15166573,0.0,0.122522786,0.15655044,0.1471795
4.6661268e-29,0.07886356,0.16296834,0.0,0.16119991,0.06658304,0.15305051,0.026908303,0.09658736,0.15678896,0.11399472,0.14500554,0.0,0.0,0.0,0.0,0.04950481,0.0,0.063826986,0.04235217,0.0,0.00091089564,0.12495419,0.0,0.04827549,0.11347093,0.0,0.15778852,0.0,0.12118381,0.15790242,0.14436881
3.1900676e-31,0.07820347,0.16128705,0.0,0.15971158,0.06369835,0.15255834,0.02610472,0.096619174,0.15605798,0.11650818,0.14532045,0.0,0.0,0.0,0.0,0.049116872,0.0,0.06273621,0.040939838,0.0,0.00067196635,0.12906665,0.0,0.04654083,0.11464371,0.0,0.15536107,0.0,0.117204994,0.16009076,0.14624731
1.4308447e-33,0.07764046,0.1625647,0.0,0.15963638,0.061350234,0.1531933,0.025789827,0.09722874,0.1550441,0.11401996,0.14655064,0.0,0.0,0.0,0.0,0.05056829,0.0,0.0637043,0.041708514,0.0,0.00048288994,0.1260091,0.0,0.047772303,0.116242,0.0,0.15329224,0.0,0.12020304,0.15759769,0.14306149
4.0345037e-36,0.07635741,0.16252348,0.0,0.15731753,0.062011268,0.15332702,0.026652029,0.0953069,0.1559387,0.1125175,0.14593072,0.0,0.0,0.0,0.0,0.050869174,0.0,0.05976103,0.04135563,0.0,0.00033870587,0.12516758,0.0,0.04607226,0.11291067,0.0,0.15295799,0.0,0.11827091,0.15862069,0.14404206
6.81084e-39,0.07513097,0.162052,0.0,0.15715642,0.05997157,0.14924847,0.028479453,0.09573757,0.15274656,0.113131076,0.14395039,0.0,0.0,0.0,0.0,0.048915423,0.0,0.061947737,0.04081415,0.0,0.00023133948,0.12556219,0.0,0.045748804,0.112071685,0.0,0.15365718,0.0,0.11791479,0.15728232,0.14398307
6.508e-42,0.07425071,0.15983745,0.0,0.15710212,0.060465142,0.15072693,0.025399104,0.09716616,0.15652001,0.11392444,0.14462776,0.0,0.0,0.0,0.0,0.04774295,0.0,0.061488915,0.039659057,0.0,0.00015322039,0.12354315,0.0,0.04687339,0.11446783,0.0,0.1504489,0.0,0.117131434,0.15543224,0.14249173
3e-45,0.07211253,0.15781572,0.0,0.15788215,0.061484303,0.14922397,0.027368536,0.096064225,0.15330894,0.11233371,0.14009845,0.0,0.0,0.0,0.0,0.048651762,0.0,0.06167008,0.040402234,0.0,9.807163e-05,0.12275279,0.0,0.045382056,0.11330215,0.0,0.15198043,0.0,0.11570332,0.15629622,0.14074627
0.0,0.07168374,0.15939003,0.0,0.15452865,0.060352985,0.15037604,0.030175397,0.09203076,0.15225498,0.11294275,0.14289036,0.0,0.0,0.0,0.0,0.046489686,0.0,0.061415497,0.041891135,0.0,6.0737813e-05,0.1222329,0.0,0.04724639,0.114857346,0.0,0.14857419,0.0,0.11828585,0.1516065,0.1403175
0.0,0.07116519,0.15778178,0.0,0.15261574,0.058345765,0.15089488,0.027622206,0.093253195,0.15121095,0.11150291,0.14339769,0.0,0.0,0.0,0.0,0.04872247,0.0,0.06120374,0.040388737,0.0,3.6329224e-05,0.122653306,0.0,0.04799877,0.112852946,0.0,0.1481199,0.0,0.11667291,0.15138265,0.1390048
0.0,0.06853332,0.15470967,0.0,0.15432875,0.05790178,0.15098166,0.02496731,0.09424665,0.15075357,0.11079271,0.14081644,0.0,0.0,0.0,0.0,0.046797115,0.0,0.059891228,0.03933236,0.0,2.085854e-05,0.120532416,0.0,0.047627043,0.11421744,0.0,0.14845149,0.0,0.11153332,0.15617847,0.140421
0.0,0.06741935,0.15446861,0.0,0.15471904,0.059242424,0.14795732,0.026030904,0.09447359,0.15055303,0.111383155,0.14180666,0.0,0.0,0.0,0.0,0.046510577,0.0,0.058407832,0.04166827,0.0,1.1484628e-05,0.12006379,0.0,0.04497851,0.11045562,0.0,0.14951791,0.0,0.1145764,0.15308015,0.13855702
0.0,0.066433944,0.15405162,0.0,0.15348044,0.059122752,0.14827149,0.026219472,0.091638304,0.15287693,0.11208014,0.14309852,0.0,0.0,0.0,0.0,0.047224462,0.0,0.06190598,0.04108556,0.0,6.05557e-06,0.11995742,0.0,0.046707068,0.11147195,0.0,0.14735438,0.0,0.11399984,0.15342078,0.13647209
0.0,0.06498569,0.15381385,0.0,0.15132126,0.05828924,0.1463841,0.027700325,0.09468718,0.15027286,0.11162553,0.14234602,0.0,0.0,0.0,0.0,0.046011887,0.0,0.05907634,0.039176546,0.0,3.0436436e-06,0.11875997,0.0,0.046633713,0.1081216,0.0,0.14599992,0.0,0.11279126,0.15264459,0.13764842
0.0,0.06420272,0.1529298,0.0,0.15176482,0.058734637,0.1470211,0.026618306,0.092699446,0.14861289,0.11241441,0.14032067,0.0,0.0,0.0,0.0,0.04653049,0.0,0.05749601,0.03971786,0.0,1.4530743e-06,0.11853241,0.0,0.045135755,0.111835204,0.0,0.14830805,0.0,0.11295002,0.1493958,0.13898008
0.0,0.06322142,0.15224458,0.0,0.15307814,0.05927322,0.14587125,0.028233185,0.09339961,0.15081456,0.11183258,0.14135522,0.0,0.0,0.0,0.0,0.045416534,0.0,0.05780252,0.03892478,0.0,6.5648004e-07,0.1172327,0.0,0.048574917,0.11080284,0.0,0.14551091,0.0,0.11181656,0.15162282,0.13618156
0.0,0.060997374,0.15298407,0.0,0.1493749,0.061183207,0.14838032,0.026074817,0.096161924,0.14558247,0.11115574,0.13944036,0.0,0.0,0.0,0.0,0.0469065,0.0,0.05691643,0.039652556,0.0,2.7951054e-07,0.11870191,0.0,0.046378925,0.10741182,0.0,0.14879124,0.0,0.11161986,0.14828572,0.13462278
0.0,0.06006234,0.15104799,0.0,0.15302259,0.05807263,0.14496511,0.026011119,0.09249999,0.15059908,0.109259084,0.13934925,0.0,0.0,0.0,0.0,0.047610857,0.0,0.060611065,0.040426806,0.0,1.1165307e-07,0.11952769,0.0,0.044801354,0.11087616,0.0,0.1473469,0.0,0.11103206,0.14986145,0.13139373
0.0,0.060116436,0.15153518,0.0,0.15377161,0.059228852,0.14835852,0.024950419,0.09044498,0.15275723,0.11069461,0.13909617,0.0,0.0,0.0,0.0,0.04654227,0.0,0.05940024,0.039285637,0.0,4.1644782e-08,0.11726209,0.0,0.04427555,0.10882634,0.0,0.14322232,0.0,0.11063734,0.1494777,0.13569751
0.0,0.057751507,0.15126282,0.0,0.1503241,0.059517965,0.14812666,0.027011255,0.09211475,0.15055004,0.1121957,0.13580057,0.0,0.0,0.0,0.0,0.045864433,0.0,0.057136916,0.039908294,0.0,1.442642e-08,0.11602308,0.0,0.04684586,0.106329344,0.0,0.14349435,0.0,0.10889112,0.14831583,0.13326138
0.0,0.05612734,0.1503468,0.0,0.1501387,0.060293194,0.14120033,0.026797935,0.09408041,0.14655511,0.11022729,0.13935538,0.0,0.0,0.0,0.0,0.04710582,0.0,0.057997018,0.040738042,0.0,4.6153366e-09,0.11350505,0.0,0.046071563,0.1068783,0.0,0.14312728,0.0,0.11051262,0.14774428,0.13165858
