目标,口径,字段,独立能力,分解式门控,门控判零
AB1联络线负载率,未剥离,day_of_week,-0.3192396669818367,0.0,True
AB1联络线负载率,未剥离,month_of_year,-1.0528460649051334,0.0,True
AB1联络线负载率,未剥离,is_weekend,-0.31015853616227185,0.0,True
AB1联络线负载率,已剥离,area_1_load_actual_mw,-0.022919782828456192,0.0,True
AB1联络线负载率,已剥离,area_2_load_actual_mw,-0.02360544740883186,0.0,True
AB1联络线负载率,已剥离,area_3_load_actual_mw,-0.3122150135008612,0.0,True
AB1联络线负载率,已剥离,system_load_actual_mw,-0.04107519143575167,0.0,True
AB1联络线负载率,已剥离,area_1_load_day_ahead_mw,-0.023159326978456463,0.0,True
AB1联络线负载率,已剥离,area_2_load_day_ahead_mw,-0.02352704237270342,0.0,True
AB1联络线负载率,已剥离,area_3_load_day_ahead_mw,-0.31219718092691373,0.0,True
AB1联络线负载率,已剥离,system_load_day_ahead_mw,-0.040482196182510366,0.0,True
AB1联络线负载率,已剥离,system_generation_mw,-0.024275557013948568,0.0,True
AB1联络线负载率,已剥离,system_losses_mw,0.10681318343651736,0.0,True
AB1联络线负载率,已剥离,reserve_reg_up_mw,0.09158887512431546,0.0,True
AB1联络线负载率,已剥离,reserve_reg_down_mw,0.004999413739974701,0.0,True
AB1联络线负载率,已剥离,reserve_spin_r1_mw,-0.023074750355326357,0.08448011428117752,False
AB1联络线负载率,已剥离,reserve_spin_r2_mw,-0.023721573091587622,0.0,True
AB1联络线负载率,已剥离,reserve_spin_r3_mw,-0.3120757391268958,0.0,True
AB1联络线负载率,已剥离,gen_fuel_coal_mw,0.2328150484434287,0.0,True
AB1联络线负载率,已剥离,gen_fuel_natural_gas_mw,-0.5322617314423426,0.0,True
AB1联络线负载率,已剥离,gen_fuel_nuclear_mw,-0.23831960223395354,0.0,True
AB1联络线负载率,已剥离,gen_fuel_hydro_mw,-0.05732909435392197,0.0,True
AB1联络线负载率,已剥离,gen_fuel_wind_mw,-0.1259939162408268,0.0,True
AB1联络线负载率,已剥离,gen_fuel_solar_mw,-0.34163947966921504,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_coal_mw,0.46726869699471374,0.06489062309265137,False
AB1联络线负载率,已剥离,area_1_fuel_natural_gas_mw,-0.010945389028226282,0.10599064081907272,False
AB1联络线负载率,已剥离,area_1_fuel_nuclear_mw,-0.23831960223395354,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_hydro_mw,-0.06355749451584658,0.0,True
AB1联络线负载率,已剥离,area_1_fuel_wind_mw,-0.1262801455255007,0.007477206643670797,True
AB1联络线负载率,已剥离,area_1_fuel_solar_mw,-0.30930555143943916,0.03374282270669937,False
AB1联络线负载率,已剥离,area_1_generation_mw,-0.006348298108922457,0.0,True
AB1联络线负载率,已剥离,area_2_fuel_coal_mw,-0.004258254089026137,0.040064748376607895,False
AB1联络线负载率,已剥离,area_2_fuel_natural_gas_mw,-0.05825994942601054,0.048480622470378876,False
AB1联络线负载率,已剥离,area_2_fuel_hydro_mw,-0.08770213530842597,0.026221342384815216,False
AB1联络线负载率,已剥离,area_2_fuel_solar_mw,-0.32265328902617196,0.0,True
AB1联络线负载率,已剥离,area_2_generation_mw,-0.019066824496930312,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_coal_mw,-0.32140898326493894,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_natural_gas_mw,-0.5465074569533099,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_hydro_mw,-0.5668127285967997,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_wind_mw,-0.18067324445442345,0.0,True
AB1联络线负载率,已剥离,area_3_fuel_solar_mw,-0.3453345186712551,0.0,True
AB1联络线负载率,已剥离,area_3_generation_mw,-0.28825210920732425,0.0,True
AB1联络线负载率,已剥离,hour_of_day,-0.49733659141903175,0.0,True
AB1联络线负载率,已剥离,day_of_week,-0.3192396669818367,0.0,True
AB1联络线负载率,已剥离,month_of_year,-1.0528460649051334,0.0,True
AB1联络线负载率,已剥离,is_weekend,-0.31015853616227185,0.0,True
AB2联络线负载率,未剥离,area_1_load_actual_mw,-0.018559678592739326,0.02517935261130333,False
AB2联络线负载率,未剥离,area_2_load_actual_mw,-0.031528390048730204,0.0,True
AB2联络线负载率,未剥离,area_3_load_actual_mw,-0.04874181297934288,0.0,True
AB2联络线负载率,未剥离,system_load_actual_mw,-0.0037461139770611496,0.0,True
AB2联络线负载率,未剥离,area_1_load_day_ahead_mw,-0.01904389262751982,0.0,True
AB2联络线负载率,未剥离,area_2_load_day_ahead_mw,-0.031171735750577634,0.0,True
AB2联络线负载率,未剥离,area_3_load_day_ahead_mw,-0.0487110406156086,0.019293952733278275,False
AB2联络线负载率,未剥离,system_load_day_ahead_mw,-0.012121733987117578,0.0,True
AB2联络线负载率,未剥离,system_generation_mw,0.0021802564906574506,0.0,True
AB2联络线负载率,未剥离,system_losses_mw,0.7159192346836223,0.020514629781246185,False
AB2联络线负载率,未剥离,area_1_net_export_mw,0.271118432972965,0.0,True
AB2联络线负载率,未剥离,area_2_net_export_mw,0.4757917334634888,0.0,True
AB2联络线负载率,未剥离,area_3_net_export_mw,0.07710265297811758,0.011561217717826366,False
AB2联络线负载率,未剥离,reserve_reg_up_mw,0.039429749139068604,0.0,True
AB2联络线负载率,未剥离,reserve_reg_down_mw,0.032301392652632877,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r1_mw,-0.018234105091060382,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r2_mw,-0.015689419186337483,0.0,True
AB2联络线负载率,未剥离,reserve_spin_r3_mw,-0.048833698008214244,0.0,True
AB2联络线负载率,未剥离,gen_fuel_coal_mw,0.09449461468688058,0.0,True
AB2联络线负载率,未剥离,gen_fuel_natural_gas_mw,-0.24877357245075538,0.0,True
AB2联络线负载率,未剥离,gen_fuel_nuclear_mw,0.10947721373185149,0.004065383225679398,True
AB2联络线负载率,未剥离,gen_fuel_hydro_mw,-0.007092293267837002,0.0,True
AB2联络线负载率,未剥离,gen_fuel_wind_mw,0.43793730208526715,0.0,True
AB2联络线负载率,未剥离,gen_fuel_solar_mw,0.22769916593085204,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_coal_mw,0.26447589722843345,0.039353299885988235,False
AB2联络线负载率,未剥离,area_1_fuel_natural_gas_mw,0.07422837854890973,0.022013643756508827,False
AB2联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.10947721373185149,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_hydro_mw,-0.004352955413706283,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_wind_mw,0.3541288537866668,0.0,True
AB2联络线负载率,未剥离,area_1_fuel_solar_mw,0.23108270882408344,0.016636548563838005,False
AB2联络线负载率,未剥离,area_1_generation_mw,-0.006629466981879828,0.0,True
AB2联络线负载率,未剥离,area_2_fuel_coal_mw,0.04492063280581493,0.010560308583080769,False
AB2联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.10683743240843302,0.0,True
AB2联络线负载率,未剥离,area_2_fuel_hydro_mw,-0.018322196614127595,0.006216089241206646,True
AB2联络线负载率,未剥离,area_2_fuel_solar_mw,0.17448559290419385,0.0,True
AB2联络线负载率,未剥离,area_2_generation_mw,-0.013303758065924987,0.0,True
AB2联络线负载率,未剥离,area_3_fuel_coal_mw,-0.1547687580671837,0.020428495481610298,False
AB2联络线负载率,未剥离,area_3_fuel_natural_gas_mw,-0.24382410075469862,0.0,True
AB2联络线负载率,未剥离,area_3_fuel_hydro_mw,-0.11330550666711647,0.0033709919080138206,True
AB2联络线负载率,未剥离,area_3_fuel_wind_mw,0.3813882497299007,0.029145190492272377,False
AB2联络线负载率,未剥离,area_3_fuel_solar_mw,0.2181283108986669,0.028908129781484604,False
AB2联络线负载率,未剥离,area_3_generation_mw,-0.03845539143677912,0.0,True
AB2联络线负载率,未剥离,hour_of_day,0.195085578257442,0.0,True
AB2联络线负载率,未剥离,day_of_week,-0.02897211428715729,0.0,True
AB2联络线负载率,未剥离,month_of_year,-0.027471908736647954,0.0,True
AB2联络线负载率,未剥离,is_weekend,-0.02886677584073305,0.0,True
AB2联络线负载率,已剥离,area_1_load_actual_mw,-0.018559678592739326,0.0,True
AB2联络线负载率,已剥离,area_2_load_actual_mw,-0.031528390048730204,0.0,True
AB2联络线负载率,已剥离,area_3_load_actual_mw,-0.04874181297934288,0.0,True
AB2联络线负载率,已剥离,system_load_actual_mw,-0.0037461139770611496,0.0,True
AB2联络线负载率,已剥离,area_1_load_day_ahead_mw,-0.01904389262751982,0.0,True
AB2联络线负载率,已剥离,area_2_load_day_ahead_mw,-0.031171735750577634,0.0,True
AB2联络线负载率,已剥离,area_3_load_day_ahead_mw,-0.0487110406156086,0.0,True
AB2联络线负载率,已剥离,system_load_day_ahead_mw,-0.012121733987117578,0.0,True
AB2联络线负载率,已剥离,system_generation_mw,0.0021802564906574506,0.0,True
AB2联络线负载率,已剥离,system_losses_mw,0.7159192346836223,0.026331396773457527,False
AB2联络线负载率,已剥离,reserve_reg_up_mw,0.039429749139068604,0.0,True
AB2联络线负载率,已剥离,reserve_reg_down_mw,0.032301392652632877,0.0,True
AB2联络线负载率,已剥离,reserve_spin_r1_mw,-0.018234105091060382,0.0361352302134037,False
AB2联络线负载率,已剥离,reserve_spin_r2_mw,-0.015689419186337483,0.0,True
AB2联络线负载率,已剥离,reserve_spin_r3_mw,-0.048833698008214244,0.0,True
AB2联络线负载率,已剥离,gen_fuel_coal_mw,0.09449461468688058,0.0,True
AB2联络线负载率,已剥离,gen_fuel_natural_gas_mw,-0.24877357245075538,0.0,True
AB2联络线负载率,已剥离,gen_fuel_nuclear_mw,0.10947721373185149,0.0,True
AB2联络线负载率,已剥离,gen_fuel_hydro_mw,-0.007092293267837002,0.013937219977378845,False
AB2联络线负载率,已剥离,gen_fuel_wind_mw,0.43793730208526715,0.0,True
AB2联络线负载率,已剥离,gen_fuel_solar_mw,0.22769916593085204,0.014677459374070168,False
AB2联络线负载率,已剥离,area_1_fuel_coal_mw,0.26447589722843345,0.05384044349193573,False
AB2联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.07422837854890973,0.048516593873500824,False
AB2联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.10947721373185149,0.0,True
AB2联络线负载率,已剥离,area_1_fuel_hydro_mw,-0.004352955413706283,0.0,True
AB2联络线负载率,已剥离,area_1_fuel_wind_mw,0.3541288537866668,0.013557360507547855,False
AB2联络线负载率,已剥离,area_1_fuel_solar_mw,0.23108270882408344,0.021882055327296257,False
AB2联络线负载率,已剥离,area_1_generation_mw,-0.006629466981879828,0.0,True
AB2联络线负载率,已剥离,area_2_fuel_coal_mw,0.04492063280581493,0.007409249432384968,True
AB2联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.10683743240843302,0.012277540750801563,False
AB2联络线负载率,已剥离,area_2_fuel_hydro_mw,-0.018322196614127595,0.0,True
AB2联络线负载率,已剥离,area_2_fuel_solar_mw,0.17448559290419385,0.0,True
AB2联络线负载率,已剥离,area_2_generation_mw,-0.013303758065924987,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_coal_mw,-0.1547687580671837,0.021710891276597977,False
AB2联络线负载率,已剥离,area_3_fuel_natural_gas_mw,-0.24382410075469862,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_hydro_mw,-0.11330550666711647,0.0,True
AB2联络线负载率,已剥离,area_3_fuel_wind_mw,0.3813882497299007,0.02820640429854393,False
AB2联络线负载率,已剥离,area_3_fuel_solar_mw,0.2181283108986669,0.0,True
AB2联络线负载率,已剥离,area_3_generation_mw,-0.03845539143677912,0.0,True
AB2联络线负载率,已剥离,hour_of_day,0.195085578257442,0.0,True
AB2联络线负载率,已剥离,day_of_week,-0.02897211428715729,0.0,True
AB2联络线负载率,已剥离,month_of_year,-0.027471908736647954,0.0,True
AB2联络线负载率,已剥离,is_weekend,-0.02886677584073305,0.0,True
AB3联络线负载率,未剥离,area_1_load_actual_mw,-0.03850616402966489,0.0,True
AB3联络线负载率,未剥离,area_2_load_actual_mw,0.09864922226719408,0.0,True
AB3联络线负载率,未剥离,area_3_load_actual_mw,-0.25153153236396397,0.0,True
AB3联络线负载率,未剥离,system_load_actual_mw,0.02177881855272512,0.0,True
AB3联络线负载率,未剥离,area_1_load_day_ahead_mw,-0.04076479961869728,0.0,True
AB3联络线负载率,未剥离,area_2_load_day_ahead_mw,0.09961519729035173,0.0,True
AB3联络线负载率,未剥离,area_3_load_day_ahead_mw,-0.2533729442335353,0.0,True
AB3联络线负载率,未剥离,system_load_day_ahead_mw,0.025574844597943014,0.0,True
AB3联络线负载率,未剥离,system_generation_mw,0.050835001511081335,0.0,True
AB3联络线负载率,未剥离,system_losses_mw,0.2868619203898478,0.0,True
AB3联络线负载率,未剥离,area_1_net_export_mw,-0.18194876348149536,0.0,True
AB3联络线负载率,未剥离,area_2_net_export_mw,0.14177972389975624,0.0,True
AB3联络线负载率,未剥离,area_3_net_export_mw,-0.16619898644412756,0.014422180131077766,False
AB3联络线负载率,未剥离,reserve_reg_up_mw,-0.12749727676982214,0.0,True
AB3联络线负载率,未剥离,reserve_reg_down_mw,-0.12165380076990617,0.0,True
AB3联络线负载率,未剥离,reserve_spin_r1_mw,-0.0381450450861458,0.01681648939847946,False
AB3联络线负载率,未剥离,reserve_spin_r2_mw,0.09966114646851587,0.0,True
AB3联络线负载率,未剥离,reserve_spin_r3_mw,-0.2551754038279106,0.0,True
AB3联络线负载率,未剥离,gen_fuel_coal_mw,0.131433914550814,0.030359670519828796,False
AB3联络线负载率,未剥离,gen_fuel_natural_gas_mw,-0.0012465330413558018,0.10767640918493271,False
AB3联络线负载率,未剥离,gen_fuel_nuclear_mw,-0.03693133935982651,0.0,True
AB3联络线负载率,未剥离,gen_fuel_hydro_mw,-0.051685726672359156,0.0,True
AB3联络线负载率,未剥离,gen_fuel_wind_mw,-0.05443016604315165,0.0,True
AB3联络线负载率,未剥离,gen_fuel_solar_mw,-0.12916788011578362,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_coal_mw,0.07525754872087975,0.1775282472372055,False
AB3联络线负载率,未剥离,area_1_fuel_natural_gas_mw,-0.11062284341120376,0.06035260111093521,False
AB3联络线负载率,未剥离,area_1_fuel_nuclear_mw,-0.03693133935982651,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_hydro_mw,-0.037744186631458954,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_wind_mw,-0.17997138436737692,0.0,True
AB3联络线负载率,未剥离,area_1_fuel_solar_mw,-0.4132722542234384,0.0,True
AB3联络线负载率,未剥离,area_1_generation_mw,-0.024550884357685154,0.0,True
AB3联络线负载率,未剥离,area_2_fuel_coal_mw,0.17816727805324406,0.0,True
AB3联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.18625851946460648,0.07618115097284317,False
AB3联络线负载率,未剥离,area_2_fuel_hydro_mw,-0.17166772662208563,0.033739637583494186,False
AB3联络线负载率,未剥离,area_2_fuel_solar_mw,-0.4037689646426641,0.0,True
AB3联络线负载率,未剥离,area_2_generation_mw,0.11842306663878033,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_coal_mw,-0.1392103215517695,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_natural_gas_mw,-0.20260115539927814,0.0,True
AB3联络线负载率,未剥离,area_3_fuel_hydro_mw,-0.1260033182267073,0.008246018551290035,True
AB3联络线负载率,未剥离,area_3_fuel_wind_mw,-0.06885052195906205,0.026754755526781082,False
AB3联络线负载率,未剥离,area_3_fuel_solar_mw,-0.2337320962792413,0.03304461017251015,False
AB3联络线负载率,未剥离,area_3_generation_mw,-0.22162844904705303,0.0,True
AB3联络线负载率,未剥离,hour_of_day,-0.3728799658079993,0.0,True
AB3联络线负载率,未剥离,day_of_week,-0.21162003958871423,0.0,True
AB3联络线负载率,未剥离,month_of_year,-0.1465599742029413,0.0,True
AB3联络线负载率,未剥离,is_weekend,-0.16907066457949904,0.0,True
AB3联络线负载率,已剥离,area_1_load_actual_mw,-0.03850616402966489,0.0,True
AB3联络线负载率,已剥离,area_2_load_actual_mw,0.09864922226719408,0.0,True
AB3联络线负载率,已剥离,area_3_load_actual_mw,-0.25153153236396397,0.0,True
AB3联络线负载率,已剥离,system_load_actual_mw,0.02177881855272512,0.0,True
AB3联络线负载率,已剥离,area_1_load_day_ahead_mw,-0.04076479961869728,0.0,True
AB3联络线负载率,已剥离,area_2_load_day_ahead_mw,0.09961519729035173,0.0,True
AB3联络线负载率,已剥离,area_3_load_day_ahead_mw,-0.2533729442335353,0.0,True
AB3联络线负载率,已剥离,system_load_day_ahead_mw,0.025574844597943014,0.0,True
AB3联络线负载率,已剥离,system_generation_mw,0.050835001511081335,0.0,True
AB3联络线负载率,已剥离,system_losses_mw,0.2868619203898478,0.01815897226333618,False
AB3联络线负载率,已剥离,reserve_reg_up_mw,-0.12749727676982214,0.0,True
AB3联络线负载率,已剥离,reserve_reg_down_mw,-0.12165380076990617,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r1_mw,-0.0381450450861458,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r2_mw,0.09966114646851587,0.0,True
AB3联络线负载率,已剥离,reserve_spin_r3_mw,-0.2551754038279106,0.0,True
AB3联络线负载率,已剥离,gen_fuel_coal_mw,0.131433914550814,0.02519894950091839,False
AB3联络线负载率,已剥离,gen_fuel_natural_gas_mw,-0.0012465330413558018,0.11022508889436722,False
AB3联络线负载率,已剥离,gen_fuel_nuclear_mw,-0.03693133935982651,0.0,True
AB3联络线负载率,已剥离,gen_fuel_hydro_mw,-0.051685726672359156,0.0,True
AB3联络线负载率,已剥离,gen_fuel_wind_mw,-0.05443016604315165,0.0226226057857275,False
AB3联络线负载率,已剥离,gen_fuel_solar_mw,-0.12916788011578362,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_coal_mw,0.07525754872087975,0.1870553344488144,False
AB3联络线负载率,已剥离,area_1_fuel_natural_gas_mw,-0.11062284341120376,0.056104931980371475,False
AB3联络线负载率,已剥离,area_1_fuel_nuclear_mw,-0.03693133935982651,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_hydro_mw,-0.037744186631458954,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_wind_mw,-0.17997138436737692,0.0,True
AB3联络线负载率,已剥离,area_1_fuel_solar_mw,-0.4132722542234384,0.0,True
AB3联络线负载率,已剥离,area_1_generation_mw,-0.024550884357685154,0.0,True
AB3联络线负载率,已剥离,area_2_fuel_coal_mw,0.17816727805324406,0.0,True
AB3联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.18625851946460648,0.0846889466047287,False
AB3联络线负载率,已剥离,area_2_fuel_hydro_mw,-0.17166772662208563,0.0426875464618206,False
AB3联络线负载率,已剥离,area_2_fuel_solar_mw,-0.4037689646426641,0.0,True
AB3联络线负载率,已剥离,area_2_generation_mw,0.11842306663878033,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_coal_mw,-0.1392103215517695,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_natural_gas_mw,-0.20260115539927814,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_hydro_mw,-0.1260033182267073,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_wind_mw,-0.06885052195906205,0.0,True
AB3联络线负载率,已剥离,area_3_fuel_solar_mw,-0.2337320962792413,0.04289723560214043,False
AB3联络线负载率,已剥离,area_3_generation_mw,-0.22162844904705303,0.0,True
AB3联络线负载率,已剥离,hour_of_day,-0.3728799658079993,0.0,True
AB3联络线负载率,已剥离,day_of_week,-0.21162003958871423,0.0,True
AB3联络线负载率,已剥离,month_of_year,-0.1465599742029413,0.0,True
AB3联络线负载率,已剥离,is_weekend,-0.16907066457949904,0.0,True
CA1联络线负载率,未剥离,area_1_load_actual_mw,-0.013402801536978703,0.0,True
CA1联络线负载率,未剥离,area_2_load_actual_mw,-0.015566312875185284,0.0,True
CA1联络线负载率,未剥离,area_3_load_actual_mw,-0.015843622465428808,0.0,True
CA1联络线负载率,未剥离,system_load_actual_mw,-0.007375864636630425,0.0,True
CA1联络线负载率,未剥离,area_1_load_day_ahead_mw,-0.013417904593180818,0.0,True
CA1联络线负载率,未剥离,area_2_load_day_ahead_mw,-0.015494340955671593,0.0,True
CA1联络线负载率,未剥离,area_3_load_day_ahead_mw,-0.01089654260101569,0.0,True
CA1联络线负载率,未剥离,system_load_day_ahead_mw,-0.007884915852302887,0.0,True
CA1联络线负载率,未剥离,system_generation_mw,-0.005895626738904092,0.0,True
CA1联络线负载率,未剥离,system_losses_mw,0.5411071657040691,0.03470074385404587,False
CA1联络线负载率,未剥离,area_1_net_export_mw,0.17658339505745335,0.019236942753195763,False
CA1联络线负载率,未剥离,area_2_net_export_mw,0.4076048460482956,0.0,True
CA1联络线负载率,未剥离,area_3_net_export_mw,0.05550784051785351,0.023332200944423676,False
CA1联络线负载率,未剥离,reserve_reg_up_mw,0.013370133412371255,0.0,True
CA1联络线负载率,未剥离,reserve_reg_down_mw,0.01079809653202568,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r1_mw,0.012623189095074538,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r2_mw,-0.015478031347482268,0.0,True
CA1联络线负载率,未剥离,reserve_spin_r3_mw,-0.014145327104467809,0.0,True
CA1联络线负载率,未剥离,gen_fuel_coal_mw,0.11388610008886091,0.013761242851614952,False
CA1联络线负载率,未剥离,gen_fuel_natural_gas_mw,0.007062198278243392,0.0,True
CA1联络线负载率,未剥离,gen_fuel_nuclear_mw,0.18918844410804536,0.0,True
CA1联络线负载率,未剥离,gen_fuel_hydro_mw,-0.01771367574865046,0.0,True
CA1联络线负载率,未剥离,gen_fuel_wind_mw,0.5712347916155553,0.0,True
CA1联络线负载率,未剥离,gen_fuel_solar_mw,0.3336960758024061,0.0,True
CA1联络线负载率,未剥离,area_1_fuel_coal_mw,0.1378070029990056,0.0,True
CA1联络线负载率,未剥离,area_1_fuel_natural_gas_mw,-0.014966027894412592,0.012578343972563744,False
CA1联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.18918844410804536,0.013248027302324772,False
CA1联络线负载率,未剥离,area_1_fuel_hydro_mw,-0.014140229248894576,0.006218576803803444,True
CA1联络线负载率,未剥离,area_1_fuel_wind_mw,0.4317141487306083,0.024057326838374138,False
CA1联络线负载率,未剥离,area_1_fuel_solar_mw,0.32355031783598176,0.0,True
CA1联络线负载率,未剥离,area_1_generation_mw,-0.014271097416090894,0.0,True
CA1联络线负载率,未剥离,area_2_fuel_coal_mw,0.04981375049017989,0.03440177068114281,False
CA1联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.10339420422479295,0.014955048449337482,False
CA1联络线负载率,未剥离,area_2_fuel_hydro_mw,-0.021351617074897966,0.0,True
CA1联络线负载率,未剥离,area_2_fuel_solar_mw,0.270601465715119,0.0,True
CA1联络线负载率,未剥离,area_2_generation_mw,-0.013829000429140148,0.0,True
CA1联络线负载率,未剥离,area_3_fuel_coal_mw,-0.0392853265716524,0.0,True
CA1联络线负载率,未剥离,area_3_fuel_natural_gas_mw,-0.05575996525519811,0.06529948115348816,False
CA1联络线负载率,未剥离,area_3_fuel_hydro_mw,-0.025509673682651002,0.0050726174376904964,True
CA1联络线负载率,未剥离,area_3_fuel_wind_mw,0.5833905461646949,0.01513615995645523,False
CA1联络线负载率,未剥离,area_3_fuel_solar_mw,0.33882351201684935,0.03451519086956978,False
CA1联络线负载率,未剥离,area_3_generation_mw,-0.017478881429386917,0.0,True
CA1联络线负载率,未剥离,hour_of_day,0.32037783039958423,0.0,True
CA1联络线负载率,未剥离,day_of_week,-0.025003545300334107,0.0,True
CA1联络线负载率,未剥离,month_of_year,-0.05224604305475844,0.0,True
CA1联络线负载率,未剥离,is_weekend,-0.020921752196491505,0.0,True
CA1联络线负载率,已剥离,area_1_load_actual_mw,-0.013402801536978703,0.0,True
CA1联络线负载率,已剥离,area_2_load_actual_mw,-0.015566312875185284,0.0,True
CA1联络线负载率,已剥离,area_3_load_actual_mw,-0.015843622465428808,0.0,True
CA1联络线负载率,已剥离,system_load_actual_mw,-0.007375864636630425,0.0,True
CA1联络线负载率,已剥离,area_1_load_day_ahead_mw,-0.013417904593180818,0.0,True
CA1联络线负载率,已剥离,area_2_load_day_ahead_mw,-0.015494340955671593,0.0,True
CA1联络线负载率,已剥离,area_3_load_day_ahead_mw,-0.01089654260101569,0.0,True
CA1联络线负载率,已剥离,system_load_day_ahead_mw,-0.007884915852302887,0.0,True
CA1联络线负载率,已剥离,system_generation_mw,-0.005895626738904092,0.0,True
CA1联络线负载率,已剥离,system_losses_mw,0.5411071657040691,0.04149031266570091,False
CA1联络线负载率,已剥离,reserve_reg_up_mw,0.013370133412371255,0.0,True
CA1联络线负载率,已剥离,reserve_reg_down_mw,0.01079809653202568,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r1_mw,0.012623189095074538,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r2_mw,-0.015478031347482268,0.0,True
CA1联络线负载率,已剥离,reserve_spin_r3_mw,-0.014145327104467809,0.0,True
CA1联络线负载率,已剥离,gen_fuel_coal_mw,0.11388610008886091,0.0,True
CA1联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.007062198278243392,0.0,True
CA1联络线负载率,已剥离,gen_fuel_nuclear_mw,0.18918844410804536,0.019472938030958176,False
CA1联络线负载率,已剥离,gen_fuel_hydro_mw,-0.01771367574865046,0.02015809528529644,False
CA1联络线负载率,已剥离,gen_fuel_wind_mw,0.5712347916155553,0.029478013515472412,False
CA1联络线负载率,已剥离,gen_fuel_solar_mw,0.3336960758024061,0.03618800640106201,False
CA1联络线负载率,已剥离,area_1_fuel_coal_mw,0.1378070029990056,0.0,True
CA1联络线负载率,已剥离,area_1_fuel_natural_gas_mw,-0.014966027894412592,0.021449074149131775,False
CA1联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.18918844410804536,0.0,True
CA1联络线负载率,已剥离,area_1_fuel_hydro_mw,-0.014140229248894576,0.010375937446951866,False
CA1联络线负载率,已剥离,area_1_fuel_wind_mw,0.4317141487306083,0.04302772507071495,False
CA1联络线负载率,已剥离,area_1_fuel_solar_mw,0.32355031783598176,0.0,True
CA1联络线负载率,已剥离,area_1_generation_mw,-0.014271097416090894,0.0,True
CA1联络线负载率,已剥离,area_2_fuel_coal_mw,0.04981375049017989,0.023468339815735817,False
CA1联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.10339420422479295,0.02916828542947769,False
CA1联络线负载率,已剥离,area_2_fuel_hydro_mw,-0.021351617074897966,0.0,True
CA1联络线负载率,已剥离,area_2_fuel_solar_mw,0.270601465715119,0.0,True
CA1联络线负载率,已剥离,area_2_generation_mw,-0.013829000429140148,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_coal_mw,-0.0392853265716524,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_natural_gas_mw,-0.05575996525519811,0.07964060455560684,False
CA1联络线负载率,已剥离,area_3_fuel_hydro_mw,-0.025509673682651002,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_wind_mw,0.5833905461646949,0.0,True
CA1联络线负载率,已剥离,area_3_fuel_solar_mw,0.33882351201684935,0.0,True
CA1联络线负载率,已剥离,area_3_generation_mw,-0.017478881429386917,0.0,True
CA1联络线负载率,已剥离,hour_of_day,0.32037783039958423,0.0,True
CA1联络线负载率,已剥离,day_of_week,-0.025003545300334107,0.0,True
CA1联络线负载率,已剥离,month_of_year,-0.05224604305475844,0.0,True
CA1联络线负载率,已剥离,is_weekend,-0.020921752196491505,0.0,True
CB1联络线负载率,未剥离,area_1_load_actual_mw,-0.01032757753523339,0.0,True
