wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.8079095,0.5997241,0.0,0.0,0.0,0.10649922,0.5923867,0.3228508,0.0,0.0,0.60363173,0.0,0.7858957,0.9283096,0.0,0.9373115,0.0,0.3895107,0.0,0.5768675,0.0,0.0,0.0,0.7367631,0.0,0.0,0.6324714,0.0,0.0,0.0,0.3962069,0.120737195,0.0,0.96470326,0.0,0.0,0.4868778,0.0,0.0,0.3514452,0.30484405,0.0,0.76312304,1.0,1.0,0.0,0.54920644,0.22752872
0.8142555,0.6164955,0.0,0.0,0.0,0.09036512,0.58018196,0.3323739,0.0,0.0,0.61355567,0.0,0.80996704,0.9456456,0.0,0.93926066,0.0,0.3778238,0.0,0.58123964,0.0,0.0,0.0,0.74266243,0.0,0.0,0.64970237,0.0,0.0,0.0,0.39628935,0.10893413,0.0,0.98211014,0.0,0.0,0.52082527,0.0,0.0,0.3484946,0.2974661,0.0,0.7619533,1.0,1.0,0.0,0.54429835,0.22313015
0.8578218,0.5992612,0.0,0.0,0.0,0.078109175,0.59657466,0.31302342,0.0,0.0,0.62897336,0.0,0.84812915,0.9711526,0.0,0.95390815,0.0,0.3633082,0.0,0.5806017,0.0,0.0,0.0,0.7437592,0.0,0.0,0.6547046,0.0,0.0,0.0,0.3754874,0.105309166,0.0,1.0,0.0,0.0,0.536229,0.0,0.0,0.3490974,0.2907708,0.0,0.77925384,1.0,1.0,0.0,0.56221944,0.2377201
0.8671041,0.6128868,0.0,0.0,0.0,0.059078295,0.5992133,0.3141849,0.0,0.0,0.6276945,0.0,0.8638101,0.9994728,0.0,0.9739167,0.0,0.35824263,0.0,0.60272616,0.0,0.0,0.0,0.76119035,0.0,0.0,0.6553808,0.0,0.0,0.0,0.3796863,0.11297138,0.0,1.0,0.0,0.0,0.5693692,0.0,0.0,0.3532326,0.30010116,0.0,0.78706014,1.0,1.0,0.0,0.55861336,0.24417372
0.8738669,0.62409705,0.0,0.0,0.0,0.03137987,0.6065581,0.31473103,0.0,0.0,0.65026575,0.0,0.8756648,1.0,0.0,0.96360654,0.0,0.36729103,0.0,0.6235843,0.0,0.0,0.0,0.7668958,0.0,0.0,0.648725,0.0,0.0,0.0,0.37336957,0.10941509,0.0,1.0,0.0,0.0,0.5889877,0.0,0.0,0.3404554,0.29002598,0.0,0.7978792,1.0,1.0,0.0,0.55050737,0.24442655
0.8939275,0.63211656,0.0,0.0,0.0,0.012325628,0.62047994,0.31029484,0.0,0.0,0.66803545,0.0,0.8944984,1.0,0.0,0.9900504,0.0,0.3603695,0.0,0.6541432,0.0,0.0,0.0,0.7827949,0.0,0.0,0.64464706,0.0,0.0,0.0,0.3566231,0.1243009,0.0,1.0,0.0,0.0,0.59595454,0.0,0.0,0.33144376,0.28573692,0.0,0.8093932,1.0,1.0,0.0,0.5654772,0.25827292
0.90348446,0.6611474,0.0,0.0,0.0,0.0,0.6268274,0.3077647,0.0,0.0,0.6732443,0.0,0.9113321,1.0,0.0,0.99324024,0.0,0.36530408,0.0,0.6686287,0.0,0.0,0.0,0.7946803,0.0,0.0,0.6397212,0.0,0.0,0.0,0.35219947,0.11742739,0.0,1.0,0.0,0.0,0.60695446,0.0,0.0,0.32096702,0.27954236,0.0,0.8191304,1.0,1.0,0.0,0.58544147,0.26956978
0.90983343,0.66924226,0.0,0.0,0.0,0.0,0.6345539,0.30333725,0.0,0.0,0.6869725,0.0,0.92932886,1.0,0.0,1.0,0.0,0.36496395,0.0,0.6765629,0.0,0.0,0.0,0.84225553,0.0,0.0,0.64335704,0.0,0.0,0.0,0.33653256,0.12799701,0.0,1.0,0.0,0.0,0.6335113,0.0,0.0,0.32169497,0.2848675,0.0,0.8199233,1.0,1.0,0.0,0.6029417,0.273197
0.930299,0.68392104,0.0,0.0,0.0,0.0,0.64822245,0.2904068,0.0,0.0,0.690236,0.0,0.94911975,1.0,0.0,1.0,0.0,0.36864987,0.0,0.66677517,0.0,0.0,0.0,0.83907753,0.0,0.0,0.65971214,0.0,0.0,0.0,0.32385185,0.12996705,0.0,1.0,0.0,0.0,0.6545327,0.0,0.0,0.32240248,0.2864018,0.0,0.8357368,1.0,1.0,0.0,0.6228973,0.27802166
0.9351512,0.69297665,0.0,0.0,0.0,0.0,0.65373373,0.28366214,0.0,0.0,0.7017761,0.0,0.97354317,1.0,0.0,1.0,0.0,0.3700079,0.0,0.67545265,0.0,0.0,0.0,0.8373663,0.0,0.0,0.6761212,0.0,0.0,0.0,0.31194854,0.13199666,0.0,1.0,0.0,0.0,0.6801418,0.0,0.0,0.32707718,0.27636963,0.0,0.83509064,1.0,1.0,0.0,0.62381417,0.27910608
0.9519707,0.7106994,0.0,0.0,0.0,0.0,0.65887064,0.27757606,0.0,0.0,0.6974811,0.0,0.99180174,1.0,0.0,1.0,0.0,0.36694086,0.0,0.68685013,0.0,0.0,0.0,0.8482613,0.0,0.0,0.6873563,0.0,0.0,0.0,0.29726508,0.14067751,0.0,1.0,0.0,0.0,0.7113181,0.0,0.0,0.33042258,0.26832706,0.0,0.84569186,1.0,1.0,0.0,0.6300718,0.2801285
0.96684074,0.7322726,0.0,0.0,0.0,0.0,0.6559592,0.26671726,0.0,0.0,0.70156604,0.0,1.0,1.0,0.0,1.0,0.0,0.36961564,0.0,0.6859123,0.0,0.0,0.0,0.86186606,0.0,0.0,0.69698703,0.0,0.0,0.0,0.2932661,0.12485592,0.0,1.0,0.0,0.0,0.73532736,0.0,0.0,0.31973794,0.2726367,0.0,0.86288196,1.0,1.0,0.0,0.63045913,0.26975077
0.98285776,0.7632038,0.0,0.0,0.0,0.0,0.65969926,0.2625096,0.0,0.0,0.69981176,0.0,1.0,1.0,0.0,1.0,0.0,0.37151632,0.0,0.6941561,0.0,0.0,0.0,0.87220645,0.0,0.0,0.70629174,0.0,0.0,0.0,0.30091077,0.10287598,0.0,1.0,0.0,0.0,0.77279156,0.0,0.0,0.31765676,0.28035596,0.0,0.8726792,1.0,1.0,0.0,0.6328544,0.26413095
0.99872303,0.78212935,0.0,0.0,0.0,0.0,0.6764572,0.27297962,0.0,0.0,0.7061455,0.0,1.0,1.0,0.0,1.0,0.0,0.38629973,0.0,0.6885622,0.0,0.0,0.0,0.88008577,0.0,0.0,0.7263433,0.0,0.0,0.0,0.2905668,0.09549586,0.0,1.0,0.0,0.0,0.7937165,0.0,0.0,0.31391212,0.27873704,0.0,0.8793791,1.0,1.0,0.0,0.6441067,0.27150455
1.0,0.7929219,0.0,0.0,0.0,0.0,0.6886925,0.27138644,0.0,0.0,0.71749765,0.0,1.0,1.0,0.0,1.0,0.0,0.3812763,0.0,0.7001088,0.0,0.0,0.0,0.8888369,0.0,0.0,0.7371458,0.0,0.0,0.0,0.30000204,0.098340556,0.0,1.0,0.0,0.0,0.80486214,0.0,0.0,0.30516437,0.28675792,0.0,0.8840252,1.0,1.0,0.0,0.6553964,0.2652447
1.0,0.8081641,0.0,0.0,0.0,0.0,0.69531393,0.27543187,0.0,0.0,0.7204693,0.0,1.0,1.0,0.0,1.0,0.0,0.38519296,0.0,0.7011471,0.0,0.0,0.0,0.8957695,0.0,0.0,0.73477876,0.0,0.0,0.0,0.29826736,0.090942286,0.0,1.0,0.0,0.0,0.82105696,0.0,0.0,0.2866303,0.2903681,0.0,0.89062905,1.0,1.0,0.0,0.6752154,0.2606825
1.0,0.81487495,0.0,0.0,0.0,0.0,0.6897754,0.26076365,0.0,0.0,0.7372967,0.0,1.0,1.0,0.0,1.0,0.0,0.361673,0.0,0.6965891,0.0,0.0,0.0,0.9129418,0.0,0.0,0.750143,0.0,0.0,0.0,0.30105877,0.08777533,0.0,1.0,0.0,0.0,0.82774794,0.0,0.0,0.27326584,0.30128753,0.0,0.890083,1.0,1.0,0.0,0.6669224,0.26169303
1.0,0.8482513,0.0,0.0,0.0,0.0,0.7081155,0.2599085,0.0,0.0,0.7394731,0.0,1.0,1.0,0.0,1.0,0.0,0.35829252,0.0,0.6961422,0.0,0.0,0.0,0.9302261,0.0,0.0,0.7506203,0.0,0.0,0.0,0.29482004,0.06733661,0.0,1.0,0.0,0.0,0.85579014,0.0,0.0,0.2464406,0.30949214,0.0,0.906931,1.0,1.0,0.0,0.68424714,0.2814527
1.0,0.8832781,0.0,0.0,0.0,0.0,0.7212858,0.2539806,0.0,0.0,0.7479908,0.0,1.0,1.0,0.0,1.0,0.0,0.36152393,0.0,0.6953484,0.0,0.0,0.0,0.92913324,0.0,0.0,0.74993455,0.0,0.0,0.0,0.287874,0.048414268,0.0,1.0,0.0,0.0,0.88017195,0.0,0.0,0.24647035,0.31351298,0.0,0.9317705,1.0,1.0,0.0,0.69265276,0.2813732
1.0,0.90013707,0.0,0.0,0.0,0.0,0.7319271,0.2504925,0.0,0.0,0.74865294,0.0,1.0,1.0,0.0,1.0,0.0,0.35305253,0.0,0.6960048,0.0,0.0,0.0,0.93788725,0.0,0.0,0.7432262,0.0,0.0,0.0,0.27933913,0.03937532,0.0,1.0,0.0,0.0,0.9138606,0.0,0.0,0.23456675,0.30552754,0.0,0.94564223,1.0,1.0,0.0,0.6994957,0.28298485
1.0,0.9173535,0.0,0.0,0.0,0.0,0.73992,0.2332354,0.0,0.0,0.76384246,0.0,1.0,1.0,0.0,1.0,0.0,0.3554874,0.0,0.6971263,0.0,0.0,0.0,0.94472545,0.0,0.0,0.75393236,0.0,0.0,0.0,0.2663727,0.043131698,0.0,1.0,0.0,0.0,0.9276318,0.0,0.0,0.23738606,0.3175792,0.0,0.967401,1.0,1.0,0.0,0.71793747,0.27714396
1.0,0.9234631,0.0,0.0,0.0,0.0,0.7438702,0.22149397,0.0,0.0,0.7662669,0.0,1.0,1.0,0.0,1.0,0.0,0.3624489,0.0,0.6859128,0.0,0.0,0.0,0.9628422,0.0,0.0,0.7873679,0.0,0.0,0.0,0.2547348,0.035442133,0.0,1.0,0.0,0.0,0.9489946,0.0,0.0,0.2302772,0.32248175,0.0,0.99268866,1.0,1.0,0.0,0.7260538,0.28127152
1.0,0.92734027,0.0,0.0,0.0,0.0,0.7687668,0.22503479,0.0,0.0,0.77035064,0.0,1.0,1.0,0.0,1.0,0.0,0.3630243,0.0,0.68064433,0.0,0.0,0.0,0.97919595,0.0,0.0,0.7949865,0.0,0.0,0.0,0.23556958,0.019204801,0.0,1.0,0.0,0.0,0.96978134,0.0,0.0,0.21374123,0.3300155,0.0,0.9989173,1.0,1.0,0.0,0.7338992,0.29141852
1.0,0.9384341,0.0,0.0,0.0,0.0,0.7812271,0.21265146,0.0,0.0,0.77441674,0.0,1.0,1.0,0.0,1.0,0.0,0.36014044,0.0,0.68765724,0.0,0.0,0.0,0.9895401,0.0,0.0,0.7984349,0.0,0.0,0.0,0.21706517,0.010322989,0.0,1.0,0.0,0.0,0.99754125,0.0,0.0,0.196172,0.32516256,0.0,1.0,1.0,1.0,0.0,0.7539366,0.2844333
1.0,0.96758926,0.0,0.0,0.0,0.0,0.80933857,0.20265888,0.0,0.0,0.786461,0.0,1.0,1.0,0.0,1.0,0.0,0.33925486,0.0,0.6992853,0.0,0.0,0.0,1.0,0.0,0.0,0.8105234,0.0,0.0,0.0,0.21525517,0.0010917283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19318183,0.32395285,0.0,1.0,1.0,1.0,0.0,0.76574796,0.286346
1.0,0.99111146,0.0,0.0,0.0,0.0,0.8272919,0.17737082,0.0,0.0,0.7892611,0.0,1.0,1.0,0.0,1.0,0.0,0.33654186,0.0,0.70392394,0.0,0.0,0.0,1.0,0.0,0.0,0.8201619,0.0,0.0,0.0,0.20798841,0.005037735,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17431551,0.33531904,0.0,1.0,1.0,1.0,0.0,0.77364993,0.30103236
1.0,1.0,0.0,0.0,0.0,0.0,0.84215164,0.16427468,0.0,0.0,0.816686,0.0,1.0,1.0,0.0,1.0,0.0,0.3379838,0.0,0.7078947,0.0,0.0,0.0,1.0,0.0,0.0,0.82564235,0.0,0.0,0.0,0.20923184,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16082285,0.3522322,0.0,1.0,1.0,1.0,0.0,0.7905942,0.29778704
1.0,1.0,0.0,0.0,0.0,0.0,0.8423259,0.16201612,0.0,0.0,0.8169613,0.0,1.0,1.0,0.0,1.0,0.0,0.34880137,0.0,0.7242179,0.0,0.0,0.0,1.0,0.0,0.0,0.8296672,0.0,0.0,0.0,0.18798393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15361825,0.3471564,0.0,1.0,1.0,1.0,0.0,0.8151242,0.28936332
1.0,1.0,0.0,0.0,0.0,0.0,0.8556421,0.14349727,0.0,0.0,0.8428004,0.0,1.0,1.0,0.0,1.0,0.0,0.34770933,0.0,0.728428,0.0,0.0,0.0,1.0,0.0,0.0,0.84051853,0.0,0.0,0.0,0.17976451,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12541226,0.33784342,0.0,1.0,1.0,1.0,0.0,0.85548776,0.2961217
1.0,1.0,0.0,0.0,0.0,0.0,0.8885618,0.12537357,0.0,0.0,0.8567295,0.0,1.0,1.0,0.0,1.0,0.0,0.35089192,0.0,0.7343632,0.0,0.0,0.0,1.0,0.0,0.0,0.84490764,0.0,0.0,0.0,0.16731113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11161113,0.32723302,0.0,1.0,1.0,1.0,0.0,0.8791972,0.28756517
1.0,1.0,0.0,0.0,0.0,0.0,0.89421195,0.10763965,0.0,0.0,0.847401,0.0,1.0,1.0,0.0,1.0,0.0,0.34211886,0.0,0.73086154,0.0,0.0,0.0,1.0,0.0,0.0,0.8615569,0.0,0.0,0.0,0.14629963,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1063888,0.33184198,0.0,1.0,1.0,1.0,0.0,0.89982486,0.28254193
1.0,1.0,0.0,0.0,0.0,0.0,0.9170399,0.1069623,0.0,0.0,0.8601998,0.0,1.0,1.0,0.0,1.0,0.0,0.3377467,0.0,0.7348004,0.0,0.0,0.0,1.0,0.0,0.0,0.8710061,0.0,0.0,0.0,0.12776063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09484139,0.34110963,0.0,1.0,1.0,1.0,0.0,0.91692895,0.2927794
1.0,1.0,0.0,0.0,0.0,0.0,0.94225854,0.097648,0.0,0.0,0.86329633,0.0,1.0,1.0,0.0,1.0,0.0,0.332651,0.0,0.7281173,0.0,0.0,0.0,1.0,0.0,0.0,0.8779425,0.0,0.0,0.0,0.10261322,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08962779,0.34925935,0.0,1.0,1.0,1.0,0.0,0.9366136,0.31226367
1.0,1.0,0.0,0.0,0.0,0.0,0.961523,0.09589169,0.0,0.0,0.8821549,0.0,1.0,1.0,0.0,1.0,0.0,0.3467774,0.0,0.72770035,0.0,0.0,0.0,1.0,0.0,0.0,0.88603234,0.0,0.0,0.0,0.07203474,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0723488,0.35067934,0.0,1.0,1.0,1.0,0.0,0.9490564,0.3037917
1.0,1.0,0.0,0.0,0.0,0.0,0.9700373,0.089917354,0.0,0.0,0.8810907,0.0,1.0,1.0,0.0,1.0,0.0,0.34657383,0.0,0.7305316,0.0,0.0,0.0,1.0,0.0,0.0,0.8905399,0.0,0.0,0.0,0.06779249,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.05672633,0.3365527,0.0,1.0,1.0,1.0,0.0,0.95913005,0.31106278
1.0,1.0,0.0,0.0,0.0,0.0,0.9705487,0.08742472,0.0,0.0,0.8897349,0.0,1.0,1.0,0.0,1.0,0.0,0.34937426,0.0,0.73098725,0.0,0.0,0.0,1.0,0.0,0.0,0.8974435,0.0,0.0,0.0,0.04395803,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.038252935,0.33517385,0.0,1.0,1.0,1.0,0.0,0.96180487,0.33056572
1.0,1.0,0.0,0.0,0.0,0.0,0.98231775,0.08231197,0.0,0.0,0.89381045,0.0,1.0,1.0,0.0,1.0,0.0,0.356153,0.0,0.74862564,0.0,0.0,0.0,1.0,0.0,0.0,0.9106429,0.0,0.0,0.0,0.007380337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.015175862,0.3393449,0.0,1.0,1.0,1.0,0.0,0.9765347,0.32397908
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07618053,0.0,0.0,0.898232,0.0,1.0,1.0,0.0,1.0,0.0,0.35586467,0.0,0.753933,0.0,0.0,0.0,1.0,0.0,0.0,0.9231085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33502114,0.0,1.0,1.0,1.0,0.0,0.99834406,0.31328833
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06363395,0.0,0.0,0.9124033,0.0,1.0,1.0,0.0,1.0,0.0,0.3445473,0.0,0.7604472,0.0,0.0,0.0,1.0,0.0,0.0,0.9497923,0.0,0.0,0.0,0.010999622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33057606,0.0,1.0,1.0,1.0,0.0,1.0,0.3178718
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0489121,0.0,0.0,0.9286175,0.0,1.0,1.0,0.0,1.0,0.0,0.35620552,0.0,0.7586764,0.0,0.0,0.0,1.0,0.0,0.0,0.962404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3314687,0.0,1.0,1.0,1.0,0.0,1.0,0.3136773
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03693085,0.0,0.0,0.94549,0.0,1.0,1.0,0.0,1.0,0.0,0.35506856,0.0,0.7632371,0.0,0.0,0.0,1.0,0.0,0.0,0.99376094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3292664,0.0,1.0,1.0,1.0,0.0,1.0,0.33151495
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.020291964,0.0,0.0,0.96014726,0.0,1.0,1.0,0.0,1.0,0.0,0.34859887,0.0,0.773489,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33160934,0.0,1.0,1.0,1.0,0.0,1.0,0.31916022
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.010142148,0.0,0.0,0.9773402,0.0,1.0,1.0,0.0,1.0,0.0,0.34152475,0.0,0.7674,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.351764,0.0,1.0,1.0,1.0,0.0,1.0,0.3236906
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9893601,0.0,1.0,1.0,0.0,1.0,0.0,0.35527426,0.0,0.76361734,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3485076,0.0,1.0,1.0,1.0,0.0,1.0,0.32624042
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.35924742,0.0,0.7687275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35933185,0.0,1.0,1.0,1.0,0.0,1.0,0.32378843
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34658244,0.0,0.7675962,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35678816,0.0,1.0,1.0,1.0,0.0,1.0,0.31138816
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.35187396,0.0,0.7673224,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37136397,0.0,1.0,1.0,1.0,0.0,1.0,0.3113243
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34272385,0.0,0.7623361,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37185168,0.0,1.0,1.0,1.0,0.0,1.0,0.2900865
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.329158,0.0,0.7640505,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38118672,0.0,1.0,1.0,1.0,0.0,1.0,0.2817507
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3436651,0.0,0.76780206,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38201573,0.0,1.0,1.0,1.0,0.0,1.0,0.27789968
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3382171,0.0,0.761105,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3943269,0.0,1.0,1.0,1.0,0.0,1.0,0.26065633
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.33768398,0.0,0.7750132,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38717517,0.0,1.0,1.0,1.0,0.0,1.0,0.26108295
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.34243053,0.0,0.7728876,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39622557,0.0,1.0,1.0,1.0,0.0,1.0,0.2751776
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.32475105,0.0,0.7705343,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39281076,0.0,1.0,1.0,1.0,0.0,1.0,0.26370013
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.31979686,0.0,0.7738983,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4036772,0.0,1.0,1.0,1.0,0.0,1.0,0.2776309
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.31524262,0.0,0.7770329,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40403506,0.0,1.0,1.0,1.0,0.0,1.0,0.27737486
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.32381728,0.0,0.77087283,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40892956,0.0,1.0,1.0,1.0,0.0,1.0,0.2825246
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.30829912,0.0,0.76292086,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4210339,0.0,1.0,1.0,1.0,0.0,1.0,0.28076383
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.30246085,0.0,0.7611564,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41735852,0.0,1.0,1.0,1.0,0.0,1.0,0.27510715
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.31279197,0.0,0.77812225,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.41680264,0.0,1.0,1.0,1.0,0.0,1.0,0.26801416
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.29267755,0.0,0.78006506,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4234397,0.0,1.0,1.0,1.0,0.0,1.0,0.26213557
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2974165,0.0,0.77821165,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43184915,0.0,1.0,1.0,1.0,0.0,1.0,0.2457862
