feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
13,system_energy_price_da,13,38,marginal_loss_price_rt,0.3767019960149508,0.7989170025733768,0.6609133678729656,0.6151125938281902,0.7529463788249885,0.0282037715171012,1,1,1,1,1,0,5,0.7989170025733768,0.5343615
14,total_lmp_da,14,39,marginal_loss_price_rt,0.29069540273546,0.7821305910512418,0.6439698464897449,0.5931679177092021,0.7430892266678393,0.0286589207723679,1,1,1,1,1,0,5,0.7821305910512418,0.38598955
15,prelim_load_avg_hourly,15,26,marginal_loss_price_rt,0.3028592148684136,0.6447544961966433,0.3962734128876352,0.4472282457603558,0.555749043826058,0.0303435046429423,1,1,1,1,1,0,5,0.6447544961966433,0.023103502
16,metered_load_mw,16,27,marginal_loss_price_rt,0.2398243282466953,0.6328774369437729,0.4362207771201964,0.4674923547400612,0.581846456280966,0.0288095071794271,1,1,1,1,1,0,5,0.6328774369437729,0.2124351
17,forecast_load_mw_latest_available,17,24,marginal_loss_price_rt,0.2590211861880018,0.6170619701212695,0.3750226088259958,0.4745440644981929,0.5921873418728351,0.0375136393570718,1,1,1,1,1,0,5,0.6170619701212695,0.027174786
18,gen_fuel_coal_mw,18,5,marginal_loss_price_rt,0.1891092700801178,0.5955437268124666,0.4531287542528875,0.4389185432304698,0.5463384417392994,0.0285358783559052,1,1,1,1,1,0,5,0.5955437268124666,0.20071697
19,gen_fuel_oil_mw,19,10,marginal_loss_price_rt,0.2965281123296908,0.491995893255079,0.579160830898031,0.3097553516819571,0.5530404360240055,0.0233837588468185,1,1,1,1,1,0,5,0.579160830898031,0.48652387
20,total_gen,20,1,marginal_loss_price_rt,0.2511614644810953,0.5773810755906237,0.4191518083555887,0.4108090075062552,0.539021003100706,0.0301291745767409,1,1,1,1,1,0,5,0.5773810755906237,0.025215063
21,total_losses,21,2,marginal_loss_price_rt,0.2093398675790622,0.5632621490331067,0.3872996257752042,0.3985904920767306,0.5085832305374514,0.0209727509987598,1,1,1,1,1,0,5,0.5632621490331067,0.8285936
22,forecast_load_mw_day_ahead,22,25,marginal_loss_price_rt,0.2089870495385518,0.528870734811959,0.4081010275998598,0.3768348623853211,0.5021395531406078,0.0360037030665179,1,1,1,1,1,0,5,0.528870734811959,0.10780808
23,gen_fuel_gas_mw,23,6,marginal_loss_price_rt,0.243989405393222,0.5270441154828919,0.336913729996518,0.3814220183486238,0.4941685417950964,0.0298784999223936,1,1,1,1,1,0,5,0.5270441154828919,0.25611004
24,da_as_mcp_primary_reserve,24,28,marginal_loss_price_rt,0.1154654080413371,0.2980937156747095,0.5055427338433067,0.1754392549346677,0.3788185996687002,0.0427202014271638,1,1,1,1,1,0,5,0.5055427338433067,0.66706115
25,gen_fuel_multiple_fuels_mw,25,8,marginal_loss_price_rt,0.204122727576189,0.4243383601679146,0.2898158160261437,0.2646121768140116,0.3673874598217744,0.0189146802534418,1,1,1,1,1,0,5,0.4243383601679146,0.076446965
26,gross_inadv_interchange_mw,26,50,marginal_loss_price_rt,0.0908849479107499,0.4177029691383365,0.3282007197093399,0.2986599944398109,0.3784513685578969,0.0375274440405112,1,1,1,1,1,0,5,0.4177029691383365,0.1699191
27,gross_actual_interchange_mw,27,48,marginal_loss_price_rt,0.1017272031268657,0.383487989296852,0.209002096039932,0.2802696691687517,0.3462695456723287,0.0273564566795818,1,1,1,1,1,0,5,0.383487989296852,0.3868994
28,gen_fuel_hydro_mw,28,7,marginal_loss_price_rt,0.0833814772439526,0.3026509328652418,0.2940225848151608,0.2330219627467334,0.3565774315364737,0.0262425390697671,1,1,1,1,1,0,5,0.3565774315364737,0.016301092
29,da_as_total_mw_thirty_minutes_reserve,29,35,marginal_loss_price_rt,0.0773789785223471,-0.2708910609519875,-0.3021673686477703,-0.1839115929941618,0.3072681339985141,0.0328734768734774,1,1,1,1,1,0,5,0.3072681339985141,0.39841878
30,gen_fuel_gas_pct,30,16,marginal_loss_price_rt,0.0754976177408581,0.2482621334015075,0.1799198428681916,0.1526160689463441,0.2163365242479088,0.0317163724289125,1,1,1,1,1,0,5,0.2482621334015075,0.11263526
31,gen_fuel_hydro_pct,31,17,marginal_loss_price_rt,0.0910672225002682,0.2277952446594859,0.1841502758444062,0.1278009452321379,0.217627386935829,0.0257058674238038,1,1,1,1,1,0,5,0.2277952446594859,0.78714156
32,gen_fuel_nuclear_mw,32,9,marginal_loss_price_rt,0.1166623034681966,0.1844386819579122,0.1023290627765101,0.1227661940505977,0.1754248658675819,0.0344984754665327,1,1,1,1,1,0,5,0.1844386819579122,0.26178947
33,gen_fuel_wind_pct,33,23,marginal_loss_price_rt,0.055380424432409,-0.1430015606602098,-0.1083909637333181,-0.1136933555740895,0.1740924533288115,0.024785100258669,1,1,1,1,1,0,5,0.1740924533288115,0.0057118633
34,net_actual_interchange_mw,34,45,marginal_loss_price_rt,0.0758720265774974,0.287454684245815,0.095552467982016,0.2037767584097859,0.2430965023575909,0.0283143706924879,1,1,0,1,1,0,4,0.287454684245815,0.20709468
35,net_sched_interchange_mw,35,46,marginal_loss_price_rt,0.0773335473579423,0.2855486495030866,0.0874583487897599,0.1438615512927439,0.1695888997736184,0.0356212663941692,1,1,0,1,1,0,4,0.2855486495030866,0.42186773
36,gross_sched_interchange_mw,36,49,marginal_loss_price_rt,0.1155776955162594,0.0676551071310723,0.0582234215124584,0.0452390881289963,0.1388274647403827,0.025922448602329,1,0,0,0,1,0,2,0.1388274647403827,0.35164496
37,gen_fuel_solar_pct,37,22,marginal_loss_price_rt,0.0765142903607379,-0.079106323813004,-0.0482715698858768,-0.020852098971365,0.121718642679982,0.0056866357670135,1,0,0,0,1,0,2,0.121718642679982,0.2874304
38,solar_generation_mw,38,4,marginal_loss_price_rt,0.0510338500358107,-0.0953803330748937,-0.0250502691136505,-0.0499040867389491,0.1143350772383758,0.0142188972377706,1,0,0,0,1,0,2,0.1143350772383758,0.014294258
39,da_as_ss_mw_primary_reserve,39,36,marginal_loss_price_rt,0.0601154715872171,0.1073625049155446,0.0198975759631642,0.0602585487906588,0.0994845181565557,0.0167318429085939,1,1,0,0,0,0,2,0.1073625049155446,0.39767587
40,net_inadv_interchange_mw,40,47,marginal_loss_price_rt,0.0348119090268126,0.1343082057951749,0.0726141024874128,0.0685738115095913,0.0990240695385281,0.0148897417684541,0,1,0,0,0,0,1,0.1343082057951749,0.3249585
41,gen_fuel_solar_mw,41,12,marginal_loss_price_rt,0.06592047283462,-0.0329207575749158,-0.0245204753907171,0.0087406171809841,0.0975004791573418,0.0132775846988296,1,0,0,0,0,0,1,0.0975004791573418,0.009074811
42,da_as_total_mw_synchronized_reserve,42,34,marginal_loss_price_rt,0.0647416998109844,-0.0589916844988415,0.0319826799865655,-0.0208117876007784,0.0896638851284405,0.0153805501887757,1,0,0,0,0,0,1,0.0896638851284405,0.15464619
43,gen_fuel_other_renewables_mw,43,11,marginal_loss_price_rt,0.0698685132088288,0.0238815013119738,0.0270307467484051,-0.0156630525437864,0.0887008970352916,0.0139868467979913,1,0,0,0,0,0,1,0.0887008970352916,0.36769834
44,da_as_as_req_mw_synchronized_reserve,44,31,marginal_loss_price_rt,0.0668243665402067,0.0676151861148405,0.0748021035334941,0.0281123158187378,0.0608069930494874,0.0054363881844409,1,0,0,0,0,0,1,0.0748021035334941,0.40425315
45,gen_fuel_wind_mw,45,14,marginal_loss_price_rt,0.0645491079670977,-0.0496441189296147,-0.0559228527861948,-0.047379760911871,0.0682648026460188,0.0363526056990517,1,0,0,0,0,0,1,0.0682648026460188,0.24325986
46,da_as_nsr_mw_primary_reserve,46,37,marginal_loss_price_rt,0.0575789004172048,0.033889927742942,0.0079897890633411,0.0194245204336947,0.061184120699691,0.0275199813587756,1,0,0,0,0,0,1,0.061184120699691,0.063877515
47,wind_generation_mw,47,3,marginal_loss_price_rt,0.0575082178385914,-0.0556367610164137,-0.0416795401790337,-0.0244773422296358,0.0604130632947921,0.0273978487234819,1,0,0,0,0,0,1,0.0604130632947921,0.26738197
