wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
1.0799279,1.4325416,1.627558,-1.0828115,1.93235,-1.095635,1.8606641,1.613483,-1.3229152,-0.81162465,1.7987537,1.5850139,1.8050778,1.8458644,-1.2178735,-0.8364327,-1.1101195,-0.69363546,1.609006,-1.384532,-1.1749058,-0.85107946,-1.0612503,1.3428737,-1.3420635,1.238474,-1.3047029,-1.0981586,-0.9240432,-0.76848286,1.7517797,-1.2721337,-1.0265751,1.7571694,-1.3577416,1.8274591,-1.1887097,-1.119876,1.5637931,1.9157231,1.6738638
1.116994,1.4557462,1.6502559,-1.1025572,1.9471924,-1.110326,1.8644764,1.6217117,-1.3389403,-0.84413046,1.8159776,1.6132269,1.8151017,1.8673898,-1.2335236,-0.8668474,-1.1369059,-0.73045546,1.6693608,-1.3984094,-1.1963187,-0.8794905,-1.0872241,1.3724474,-1.3565494,1.2601104,-1.3176092,-1.1166624,-0.9500065,-0.8075369,1.7622812,-1.2854147,-1.0463299,1.777468,-1.3722665,1.8411024,-1.2078576,-1.1425233,1.5743701,1.9167758,1.6857883
1.1584512,1.469897,1.6613082,-1.1215721,1.9657316,-1.1287377,1.873251,1.6375632,-1.3547193,-0.8719159,1.8215942,1.6387554,1.8317268,1.8777778,-1.2485045,-0.89832914,-1.1570674,-0.7670217,1.7072583,-1.4127923,-1.2166735,-0.9099457,-1.1069776,1.3986534,-1.3380857,1.2710177,-1.3305418,-1.1403216,-0.97719043,-0.8427535,1.7744238,-1.3001002,-1.0670956,1.7852389,-1.384864,1.8443031,-1.2246091,-1.1653738,1.5820849,1.9311464,1.7127362
1.1914954,1.4685323,1.6978855,-1.1421819,1.9682429,-1.1484197,1.8852977,1.6464722,-1.3783054,-0.8989924,1.8310841,1.6520728,1.8381752,1.9014463,-1.2639532,-0.93179196,-1.1687616,-0.8045758,1.7346214,-1.4270495,-1.2346935,-0.9323542,-1.130975,1.4121103,-1.3415941,1.2878499,-1.3441058,-1.1589615,-1.000151,-0.8782439,1.7897763,-1.3048445,-1.0945156,1.7961869,-1.3991235,1.8576887,-1.245662,-1.1774198,1.5920036,1.9460359,1.7360752
1.2321715,1.4898301,1.7164767,-1.1632602,2.004465,-1.1684642,1.884696,1.6651353,-1.392445,-0.92798233,1.8428675,1.6759892,1.8513737,1.9257964,-1.2792779,-0.9641927,-1.191395,-0.8375839,1.7564223,-1.436757,-1.255333,-0.9559109,-1.1615819,1.4226675,-1.3460209,1.3061658,-1.3570385,-1.179357,-1.019916,-0.9132905,1.7983832,-1.3193088,-1.1153437,1.8046517,-1.413353,1.8606024,-1.2606714,-1.1986408,1.6043118,1.9685564,1.7532593
1.2511334,1.5183706,1.7405438,-1.1862701,2.0162191,-1.1853641,1.9109706,1.6782594,-1.4064577,-0.9577536,1.8513063,1.6923466,1.8746057,1.9323157,-1.295643,-0.99125946,-1.2030538,-0.8697381,1.7747849,-1.4509127,-1.2609645,-0.97690487,-1.1792471,1.4390274,-1.3502436,1.3101821,-1.3699474,-1.1984056,-1.043144,-0.9386481,1.8135494,-1.3455336,-1.1362948,1.8097664,-1.4181391,1.8664713,-1.2880837,-1.2161113,1.614103,1.9856398,1.7577119
1.2852277,1.541355,1.7610781,-1.2070266,2.021593,-1.2019364,1.9155738,1.6968923,-1.4203503,-0.98684454,1.9024062,1.7218465,1.8731782,1.9503449,-1.3071113,-1.0156678,-1.2224681,-0.89686793,1.8245671,-1.4649023,-1.2751702,-0.97907066,-1.1964821,1.457227,-1.3541087,1.3258832,-1.3820945,-1.2170575,-1.0676705,-0.9705243,1.8244697,-1.3593407,-1.1583532,1.8111542,-1.4322078,1.8803554,-1.2905631,-1.2399116,1.6269944,1.9927323,1.7721463
1.3069848,1.5644144,1.762127,-1.2265084,2.040913,-1.2185048,1.9231712,1.7102388,-1.4366219,-1.0093995,1.9165306,1.7358148,1.8790683,1.9947664,-1.3189638,-1.0389941,-1.2457979,-0.926662,1.8622824,-1.4787296,-1.2924527,-0.98993933,-1.2149473,1.4712025,-1.3590121,1.3482147,-1.3949772,-1.2380646,-1.0909529,-0.99688804,1.8473836,-1.3674845,-1.178929,1.8249547,-1.4461323,1.8879768,-1.3051887,-1.25747,1.6410531,1.9979403,1.788817
1.3305494,1.5806273,1.7752473,-1.2396697,2.0639412,-1.2373811,1.9351952,1.7158991,-1.451474,-1.0315269,1.9427028,1.7494824,1.8864416,2.0088336,-1.3340137,-1.0648412,-1.2615873,-0.95250887,1.8968271,-1.4924002,-1.3111068,-1.0331948,-1.2380333,1.4837437,-1.3643895,1.358764,-1.4078821,-1.2556461,-1.1154901,-1.0297743,1.8551399,-1.3720772,-1.2006394,1.8325713,-1.4599147,1.8905098,-1.3204087,-1.2705212,1.6448438,2.0141273,1.8039023
1.3447534,1.6048257,1.7988279,-1.2518008,2.0632408,-1.2557942,1.9586084,1.7415413,-1.4646155,-1.055735,1.9589493,1.7694275,1.894551,2.0218687,-1.3453648,-1.0879458,-1.2754039,-0.97865164,1.9075037,-1.5059175,-1.3258846,-1.0564852,-1.2604682,1.5093839,-1.3699359,1.369724,-1.4246727,-1.2729117,-1.1416198,-1.0525188,1.860684,-1.3850676,-1.230664,1.853748,-1.4735576,1.9001762,-1.3425965,-1.2858354,1.6527551,2.0240185,1.8221853
1.3816144,1.6190183,1.8219161,-1.2666266,2.0632408,-1.270893,1.9665674,1.7686576,-1.4776684,-1.0829457,1.9627817,1.7896088,1.9179829,2.0378642,-1.360298,-1.1091248,-1.2892107,-1.0032538,1.9387448,-1.5192862,-1.3390955,-1.0725714,-1.2752173,1.5328504,-1.3723005,1.3806586,-1.4374127,-1.2898754,-1.165513,-1.07471,1.8754649,-1.3980355,-1.2465225,1.8568593,-1.4870632,1.9027841,-1.3495855,-1.3010465,1.6578976,2.0301278,1.8314673
1.4065194,1.6385587,1.8401936,-1.2803694,2.0761747,-1.2862662,1.9839413,1.77642,-1.4906317,-1.0967973,1.9837216,1.7937306,1.9273033,2.047881,-1.3750677,-1.1304826,-1.3030012,-1.0294106,1.9889095,-1.5227351,-1.3522902,-1.092884,-1.2898843,1.5486466,-1.3783144,1.3830385,-1.4498159,-1.3104477,-1.1831081,-1.099572,1.8872042,-1.4106919,-1.2617922,1.8695198,-1.5004342,1.9239557,-1.3575511,-1.313717,1.6732191,2.0338175,1.8396494
1.4197836,1.6741973,1.8700193,-1.293735,2.1043177,-1.2986518,1.9924889,1.795627,-1.5274992,-1.124104,1.9871104,1.8071957,1.9475306,2.0952804,-1.393174,-1.1542274,-1.3167647,-1.0522166,1.9915423,-1.5344933,-1.3654687,-1.1064959,-1.2985836,1.5601162,-1.3846122,1.3934127,-1.4621967,-1.325409,-1.200513,-1.1232172,1.904298,-1.4236101,-1.2769548,1.8811389,-1.5136726,1.9383962,-1.3716986,-1.3345097,1.6754285,2.037879,1.8521713
1.448912,1.6916898,1.8819699,-1.3084667,2.1264176,-1.3130119,2.0063658,1.811981,-1.5337591,-1.1445893,1.9969126,1.8100148,1.9604425,2.1188662,-1.4072467,-1.1768248,-1.3318368,-1.0743154,2.0230734,-1.5475044,-1.3786218,-1.1352316,-1.311796,1.5690485,-1.3911343,1.4037786,-1.4745499,-1.3411634,-1.2176849,-1.142095,1.9169024,-1.4364842,-1.294154,1.8991394,-1.5267818,1.9437212,-1.3857406,-1.3483833,1.6804235,2.058341,1.8665696
1.4652737,1.7110857,1.8895063,-1.3242269,2.1363518,-1.3273741,2.0059214,1.8352183,-1.5401152,-1.172717,2.0120788,1.8143167,1.9648612,2.122132,-1.4228883,-1.196037,-1.344016,-1.0960097,2.0284104,-1.5603838,-1.3917428,-1.1476582,-1.3264592,1.5865846,-1.3978789,1.4111379,-1.4889392,-1.3567216,-1.2264,-1.1622664,1.9176148,-1.4493083,-1.308723,1.9084071,-1.5397643,1.9561064,-1.3996756,-1.3488116,1.6896108,2.0606358,1.8765427
1.4897623,1.7264123,1.9273906,-1.3381246,2.1462865,-1.356641,2.0150006,1.8529683,-1.5466696,-1.1895275,2.0123217,1.8286994,1.966394,2.1286404,-1.4365782,-1.2229092,-1.3683764,-1.117316,2.038676,-1.5731344,-1.4181181,-1.1599412,-1.3410459,1.59654,-1.4048439,1.4202387,-1.5010442,-1.3720617,-1.2458414,-1.1803701,1.9293225,-1.4679273,-1.3232424,1.9120386,-1.5526222,1.9597561,-1.4135019,-1.3648151,1.6921159,2.0606382,1.8876418
1.511563,1.7321017,1.9330643,-1.3519561,2.1508393,-1.370033,2.0253143,1.864919,-1.553419,-1.2120004,2.0328233,1.8399224,1.9703639,2.1538062,-1.450133,-1.2398151,-1.3812107,-1.1387699,2.095651,-1.5857601,-1.4302803,-1.1723325,-1.3466102,1.6099421,-1.4127481,1.4213114,-1.5131183,-1.3871899,-1.2623416,-1.1974502,1.9444679,-1.4803131,-1.3297511,1.9361523,-1.5653582,1.9779435,-1.4146369,-1.3780416,1.6972201,2.0673592,1.904056
1.5174521,1.756319,1.945298,-1.364805,2.1679575,-1.3821005,2.0372646,1.8773657,-1.5603592,-1.227777,2.034769,1.8623799,1.9750953,2.1654928,-1.4700706,-1.2538741,-1.3918955,-1.1586027,2.0981145,-1.5982633,-1.4405966,-1.1909206,-1.3623317,1.6123638,-1.4201119,1.4451331,-1.5251567,-1.4021131,-1.2786262,-1.2152088,1.9633483,-1.4921126,-1.3442217,1.9454288,-1.5779752,1.9806335,-1.4281112,-1.3915824,1.7030067,2.0763357,1.9068954
1.5335084,1.7697909,1.9482887,-1.378563,2.1751246,-1.3942066,2.0539804,1.8839236,-1.5674865,-1.2460212,2.03985,1.8759458,1.9824942,2.1692812,-1.4796085,-1.282964,-1.409521,-1.1779794,2.0997307,-1.6106476,-1.4510542,-1.2030698,-1.3763709,1.6346476,-1.4276847,1.4608095,-1.5371566,-1.418041,-1.2946981,-1.2325102,1.969537,-1.5039122,-1.3585813,1.9605006,-1.5904754,1.9920114,-1.4455501,-1.4047605,1.7116088,2.089368,1.9293135
1.5578114,1.7736611,1.9618664,-1.3922428,2.1903253,-1.4063429,2.0816715,1.8932273,-1.5747957,-1.2667594,2.040887,1.8926268,1.9958097,2.1693518,-1.4876661,-1.2999997,-1.4199512,-1.1963271,2.115214,-1.6229161,-1.4616084,-1.2203782,-1.3903087,1.6373571,-1.4354615,1.4835062,-1.5491126,-1.436971,-1.3147658,-1.250329,1.9910254,-1.5157006,-1.3728282,1.9624114,-1.6028619,1.996757,-1.4611365,-1.4178276,1.7038997,2.1017323,1.9408746
1.5785288,1.8192513,1.9663787,-1.4058398,2.1903253,-1.4185003,2.0816715,1.9046912,-1.5822809,-1.2818115,2.0468853,1.9025533,2.0054832,2.1693518,-1.4975307,-1.3149127,-1.4254637,-1.2203113,2.1152368,-1.6350709,-1.4722501,-1.2375311,-1.4041443,1.6525381,-1.4467568,1.4899918,-1.5684073,-1.4507467,-1.3300849,-1.2669742,2.0054855,-1.5274738,-1.3933967,1.9777789,-1.6151361,1.9970089,-1.4735475,-1.433465,1.7135456,2.1094952,1.9499106
1.5929766,1.8323134,1.9786122,-1.419351,2.1923587,-1.4306697,2.0886853,1.9188972,-1.5899363,-1.3132504,2.047848,1.9060732,2.0142438,2.1764493,-1.507505,-1.3309978,-1.4362754,-1.2369215,2.1190856,-1.6471157,-1.4829702,-1.2491647,-1.417876,1.6550386,-1.4547253,1.5034467,-1.5833967,-1.464388,-1.3538504,-1.290989,2.0197146,-1.5392268,-1.4125965,1.9985569,-1.6273016,2.0094721,-1.4859209,-1.4461869,1.7178329,2.1115239,1.960153
1.6101326,1.8485421,1.9924202,-1.4331205,2.2013555,-1.442839,2.1013684,1.9248269,-1.5977561,-1.3235767,2.055328,1.9536004,2.0254998,2.1764493,-1.5175779,-1.3501259,-1.4476885,-1.2517706,2.1249483,-1.6590526,-1.4937586,-1.2567968,-1.4245583,1.6667955,-1.4628823,1.5064875,-1.5936335,-1.4778987,-1.3671099,-1.3060042,2.024019,-1.5509521,-1.4261398,2.0201209,-1.6393597,2.0108938,-1.4903425,-1.4588636,1.7277098,2.1172826,1.9605839
1.6305071,1.8680357,2.0058477,-1.4466329,2.2013555,-1.4550084,2.1056027,1.9465654,-1.6057329,-1.3343648,2.057124,1.957492,2.0370173,2.1764493,-1.5227804,-1.3640449,-1.4606879,-1.2705693,2.1442292,-1.6708846,-1.5046072,-1.2688749,-1.438256,1.6765645,-1.4712216,1.530118,-1.60392,-1.4912807,-1.3803372,-1.3208942,2.0267441,-1.5626479,-1.4382756,2.0215917,-1.6513134,2.015502,-1.502816,-1.4714923,1.7384534,2.119236,1.970512
1.6504059,1.8874738,2.0165472,-1.4598323,2.2269306,-1.4671726,2.1117215,1.9500765,-1.61386,-1.3450091,2.0639408,1.97616,2.039632,2.206594,-1.5329556,-1.3778816,-1.4715257,-1.2869201,2.1571014,-1.6826141,-1.515507,-1.2810689,-1.4518368,1.7004871,-1.4797362,1.5264571,-1.6142478,-1.5045356,-1.3935255,-1.3356577,2.0324147,-1.5743101,-1.4500204,2.024858,-1.663165,2.0218132,-1.5360032,-1.4840686,1.7563118,2.157466,1.984995
1.6695958,1.8902179,2.0494645,-1.4838554,2.2501364,-1.47932,2.1107607,1.951017,-1.6221303,-1.3624738,2.0654376,1.9854505,2.0457058,2.206594,-1.557701,-1.3960091,-1.48243,-1.3019158,2.1998715,-1.6942438,-1.5264499,-1.293353,-1.4785837,1.717396,-1.4884179,1.5256337,-1.6246108,-1.517666,-1.4137692,-1.3502922,2.0506265,-1.5859345,-1.462187,2.0248165,-1.6749166,2.038132,-1.5375773,-1.4965879,1.765096,2.1591868,1.9891688
1.6928304,1.9153262,2.0668907,-1.5018494,2.24828,-1.4914467,2.117836,1.9514921,-1.6305358,-1.3673421,2.0751755,1.985064,2.0393405,2.2066417,-1.5662811,-1.4159085,-1.4933933,-1.3203399,2.194891,-1.7057759,-1.5374285,-1.301023,-1.4894227,1.7311692,-1.497259,1.527232,-1.6350038,-1.530673,-1.4372362,-1.3699063,2.0638938,-1.5975173,-1.4743385,2.0335488,-1.6865706,2.042753,-1.5445248,-1.5090486,1.7781453,2.1581936,2.0009744
1.7145561,1.933375,2.076191,-1.512463,2.2708485,-1.5035456,2.1201894,1.9507202,-1.6390694,-1.3781682,2.078869,1.9910388,2.0646913,2.203565,-1.5749635,-1.4282291,-1.5044053,-1.3358696,2.2046185,-1.7172127,-1.559236,-1.313661,-1.500321,1.7353597,-1.506251,1.5485363,-1.6454182,-1.5435593,-1.4474905,-1.3870128,2.0629878,-1.6090564,-1.4879056,2.0335622,-1.6981286,2.0517097,-1.5494052,-1.5214461,1.7800018,2.1588178,2.0059319
1.7525935,1.9447652,2.0938618,-1.5231383,2.2777233,-1.5156133,2.1219919,1.9771006,-1.6477233,-1.3891059,2.0813632,1.9926238,2.0736313,2.2160108,-1.583779,-1.4405497,-1.5264672,-1.3511759,2.2202184,-1.7285562,-1.5694516,-1.3262677,-1.5112692,1.75036,-1.5153854,1.5636706,-1.6558496,-1.5563271,-1.4578533,-1.4001093,2.0670145,-1.5970486,-1.499899,2.0512264,-1.7095932,2.0677447,-1.5537343,-1.533779,1.7908479,2.1588178,2.0242286
1.765694,1.9596394,2.1123502,-1.5338665,2.2777233,-1.5276451,2.1431012,1.9917496,-1.6564898,-1.4078004,2.1220114,1.9914947,2.0792425,2.2159457,-1.5927192,-1.452859,-1.5361296,-1.3662922,2.224757,-1.739809,-1.5791304,-1.3389127,-1.5222602,1.7535342,-1.5246537,1.5758091,-1.6662877,-1.5689787,-1.4799494,-1.4131635,2.0701354,-1.605495,-1.5118716,2.0736516,-1.720966,2.0758736,-1.5613921,-1.5554291,1.7991493,2.182466,2.0360153
1.791634,1.9655254,2.114732,-1.5446404,2.2824,-1.5551397,2.147945,1.9950402,-1.6653612,-1.4181259,2.122599,1.9904205,2.0903544,2.2159457,-1.6017766,-1.4651517,-1.5458913,-1.3812226,2.2472646,-1.7509732,-1.5888959,-1.3515853,-1.533285,1.7605047,-1.5340466,1.5930016,-1.6767404,-1.5815161,-1.4891835,-1.4261696,2.0913584,-1.6147221,-1.5238152,2.0729795,-1.7322496,2.078375,-1.5692546,-1.568025,1.8129073,2.1824763,2.048122
1.8109506,1.9768616,2.1225412,-1.5554516,2.2824,-1.5607914,2.1557057,2.000679,-1.6743296,-1.4285659,2.122599,1.9879622,2.0930107,2.2224987,-1.6109425,-1.477419,-1.5654277,-1.3959718,2.2740612,-1.7620506,-1.5987391,-1.3642757,-1.5443372,1.7698766,-1.5435561,1.6113148,-1.6871953,-1.5939411,-1.4984497,-1.4391226,2.1033025,-1.6240454,-1.5357279,2.099195,-1.7434456,2.0759509,-1.5742593,-1.5787,1.8241074,2.1948771,2.0508556
1.8266581,1.9834627,2.1225412,-1.5787337,2.2824,-1.5674756,2.1646566,2.0104156,-1.6981195,-1.4391136,2.1350875,2.0088582,2.1059568,2.2263033,-1.6202091,-1.48353,-1.5743532,-1.4105437,2.282575,-1.7730433,-1.628088,-1.3823003,-1.5554093,1.7936602,-1.5531727,1.6112274,-1.697636,-1.6062567,-1.5078504,-1.452019,2.1032689,-1.6334573,-1.5382463,2.104342,-1.7545557,2.0782511,-1.5781881,-1.5894018,1.8375025,2.2073379,2.0622845
1.8488228,2.0011892,2.150033,-1.587807,2.2824,-1.5743494,2.1840281,2.0234742,-1.7253761,-1.4497592,2.1390634,2.0088224,2.117495,2.2277591,-1.6268909,-1.495936,-1.5833713,-1.4249426,2.2835915,-1.7839528,-1.6349682,-1.3934579,-1.5664953,1.8077654,-1.5581496,1.6240734,-1.7080741,-1.6184642,-1.5263221,-1.4826362,2.1040242,-1.64295,-1.550234,2.1117947,-1.7655818,2.0744758,-1.5866729,-1.6001277,1.8350956,2.2161257,2.0717
1.8575387,2.02633,2.1734564,-1.5969929,2.3154829,-1.5814085,2.1911852,2.0367465,-1.7328199,-1.4604924,2.1390634,2.0148256,2.1372638,2.2277591,-1.6364629,-1.5090767,-1.5925058,-1.4391729,2.2938335,-1.7947813,-1.6418879,-1.4047183,-1.5775889,1.8321705,-1.568117,1.629801,-1.7184988,-1.6305665,-1.5350516,-1.491841,2.1250286,-1.6525153,-1.562173,2.1148837,-1.7765254,2.0942624,-1.5952947,-1.6108683,1.8451844,2.2161257,2.0860624
1.8742226,2.0274537,2.1737442,-1.6062828,2.3154898,-1.5886477,2.1984348,2.050144,-1.7371842,-1.4713032,2.1390634,2.025315,2.1436105,2.252063,-1.6461062,-1.5216618,-1.6017486,-1.4532388,2.3012562,-1.8055308,-1.652661,-1.4421434,-1.5886825,1.8545029,-1.5781754,1.6398268,-1.7289096,-1.6425654,-1.5439235,-1.5011606,2.127115,-1.6621459,-1.5740601,2.1194274,-1.7873886,2.1066766,-1.604046,-1.6216221,1.8717337,2.2189865,2.09469
1.8812662,2.03715,2.1737442,-1.615669,2.3154898,-1.5960616,2.1997757,2.053882,-1.7417246,-1.4821833,2.1403906,2.025483,2.1458068,2.2599766,-1.6558131,-1.5338329,-1.6110908,-1.4671832,2.3018217,-1.8162028,-1.6608853,-1.4519806,-1.5997761,1.8584745,-1.5883003,1.6426638,-1.7393026,-1.654463,-1.5483257,-1.5108261,2.1365316,-1.671835,-1.5858918,2.1340032,-1.7981734,2.1106255,-1.6129189,-1.6323795,1.8828921,2.2175527,2.1004176
1.8810861,2.0410166,2.208122,-1.625143,2.3154898,-1.6250986,2.1998272,2.0585256,-1.7464427,-1.4952812,2.1403637,2.0461252,2.1515636,2.2712162,-1.6655757,-1.5459489,-1.6320213,-1.4778069,2.3018217,-1.8267987,-1.6679927,-1.460302,-1.6108543,1.8716195,-1.5984825,1.6512241,-1.7496736,-1.6662616,-1.557618,-1.5193787,2.1329625,-1.6815751,-1.5976669,2.1316426,-1.8088809,2.1200225,-1.6219053,-1.6581525,1.8913379,2.2175527,2.1134405
1.8914002,2.048768,2.208188,-1.634697,2.3154898,-1.6296841,2.203364,2.0617347,-1.7513378,-1.5083609,2.1431684,2.0824442,2.15419,2.2744112,-1.6753882,-1.5580084,-1.6673774,-1.4875149,2.3018217,-1.8373206,-1.6752617,-1.4688025,-1.6219215,1.8726665,-1.6087158,1.6719633,-1.7600201,-1.6779629,-1.5670273,-1.528969,2.1331885,-1.6913595,-1.6093833,2.1357467,-1.819513,2.123304,-1.630997,-1.6665771,1.8905576,2.2215424,2.1178477
1.8994879,2.0467644,2.2182658,-1.6443237,2.3154898,-1.6344556,2.2216887,2.0877485,-1.7564108,-1.5190079,2.1835878,2.0917165,2.1567645,2.2971554,-1.6852423,-1.5700084,-1.6722896,-1.5013171,2.3018217,-1.8477702,-1.6826864,-1.4774734,-1.6329713,1.89684,-1.6189913,1.6720804,-1.7703403,-1.6895689,-1.5765401,-1.5388052,2.1514652,-1.7183892,-1.6210395,2.150929,-1.8300707,2.1354089,-1.640186,-1.675113,1.8948487,2.221266,2.1214406
1.9035236,2.0593383,2.2278743,-1.654015,2.3154898,-1.6394157,2.2216887,2.0877504,-1.7616603,-1.5297112,2.1835985,2.0927565,2.155939,2.297966,-1.6951333,-1.5819474,-1.6739033,-1.5149482,2.3018217,-1.8581481,-1.6902608,-1.4863076,-1.6672447,1.8982756,-1.6293037,1.6742119,-1.780632,-1.7010815,-1.5861571,-1.5487342,2.1514754,-1.7252998,-1.6326333,2.1716733,-1.8405564,2.1402001,-1.6494648,-1.6837581,1.896902,2.2212462,2.1205509
1.9121052,2.0718443,2.2381372,-1.6637641,2.3154898,-1.6445647,2.2216887,2.0968206,-1.7670858,-1.5404637,2.2094896,2.0967152,2.1546445,2.2980285,-1.7050555,-1.5938231,-1.675616,-1.5284135,2.3399646,-1.8684564,-1.6979778,-1.4952961,-1.6728649,1.902217,-1.6396474,1.6865252,-1.7908926,-1.712503,-1.5958519,-1.5587479,2.1631875,-1.7323656,-1.6441647,2.1716466,-1.8509711,2.1457274,-1.6588259,-1.6925058,1.8964409,2.2243304,2.130855
1.9207197,2.0767975,2.240762,-1.6735641,2.3154898,-1.6499026,2.2216887,2.0895922,-1.7726849,-1.5512567,2.214208,2.1138866,2.1710029,2.2980285,-1.7385855,-1.6056339,-1.6774322,-1.5417191,2.3403199,-1.8786966,-1.7058314,-1.5044305,-1.6786436,1.9138734,-1.6500129,1.6943132,-1.8011198,-1.7238353,-1.6056255,-1.5688372,2.1946175,-1.7395809,-1.6556324,2.171728,-1.8613157,2.1460924,-1.6682608,-1.7013483,1.8945463,2.2236495,2.1451252
1.9344937,2.0836804,2.2558057,-1.6834085,2.3154898,-1.6554286,2.2216887,2.0956695,-1.7784556,-1.5620832,2.2217243,2.1221814,2.1763613,2.3084126,-1.741119,-1.617379,-1.6793568,-1.5548701,2.3403199,-1.8888699,-1.7138143,-1.5137025,-1.6846048,1.9203941,-1.6603973,1.7166127,-1.8113122,-1.7350798,-1.6154703,-1.5979,2.205241,-1.74694,-1.6670355,2.1741128,-1.8715923,2.1551297,-1.6777632,-1.7102782,1.9116113,2.223633,2.14685
1.9449704,2.0952399,2.2721865,-1.6932902,2.3154898,-1.6611418,2.2413557,2.1128113,-1.7843952,-1.5900848,2.2240226,2.1406555,2.1892016,2.314694,-1.743789,-1.6290573,-1.6813948,-1.5678722,2.3403199,-1.8989778,-1.7219198,-1.5231034,-1.6907454,1.9345955,-1.6707939,1.7219605,-1.8214685,-1.7462385,-1.6253786,-1.6058542,2.205241,-1.7544364,-1.678373,2.1740878,-1.881802,2.1647809,-1.6873249,-1.7192882,1.9225903,2.223633,2.1525064
1.9609472,2.1091468,2.2723248,-1.7032026,2.3404212,-1.6670403,2.2707324,2.1186783,-1.7905008,-1.5980831,2.2240226,2.142837,2.19311,2.3147433,-1.7465998,-1.6406679,-1.6835513,-1.5807297,2.3548343,-1.9090211,-1.7301404,-1.5326236,-1.6970628,1.9395918,-1.6811984,1.7272303,-1.8315877,-1.7593966,-1.6353426,-1.6139288,2.2092068,-1.7620637,-1.6896449,2.1935809,-1.8919458,2.1650367,-1.69694,-1.7283711,1.9221494,2.223633,2.1538596
1.95913,2.1298654,2.2854435,-1.6907828,2.3691275,-1.6731222,2.27466,2.1260903,-1.7967677,-1.6062186,2.2259097,2.1568725,2.2002063,2.3183968,-1.7495564,-1.6522104,-1.6858311,-1.5934479,2.3549285,-1.9190013,-1.7384696,-1.5422548,-1.7035533,1.9514232,-1.6916028,1.7359918,-1.841669,-1.7702063,-1.6453559,-1.6408685,2.2251067,-1.7698158,-1.7008507,2.2089782,-1.9020252,2.176032,-1.7066025,-1.7375207,1.922538,2.2336004,2.1801157
1.9627002,2.1376212,2.3046658,-1.6994101,2.3693962,-1.6793838,2.2747135,2.134817,-1.8031927,-1.6245505,2.23791,2.1602669,2.2002063,2.3312747,-1.7526624,-1.6636839,-1.6882392,-1.606031,2.3658557,-1.9289203,-1.7468998,-1.5519879,-1.7102123,1.9729911,-1.7020073,1.7418283,-1.8517094,-1.7809494,-1.6554105,-1.6465154,2.2251067,-1.7776855,-1.7119906,2.2107353,-1.9120414,2.1878057,-1.7163041,-1.7467288,1.9088442,2.2338316,2.1850486
1.9817011,2.144303,2.3103673,-1.7081399,2.3693962,-1.6858219,2.2747135,2.144754,-1.809771,-1.6568711,2.2555776,2.1695251,2.2058442,2.3312747,-1.7559218,-1.675088,-1.6907805,-1.6184831,2.3658578,-1.9387784,-1.7554245,-1.5618142,-1.7170354,1.9698242,-1.7124037,1.7420712,-1.8617101,-1.7916263,-1.6655011,-1.6523498,2.2251067,-1.7856668,-1.7230643,2.206521,-1.9219961,2.1878324,-1.7260404,-1.7559906,1.9074177,2.2421443,2.187695
1.9839817,2.1465929,2.289684,-1.7169602,2.3693962,-1.6924328,2.2747135,2.15351,-1.8164972,-1.6615026,2.2684689,2.1695251,2.2059758,2.3312747,-1.7593389,-1.6864228,-1.6934601,-1.6308092,2.3866072,-1.948577,-1.7640359,-1.5668057,-1.7240175,1.9684113,-1.7227913,1.7586764,-1.8716693,-1.802238,-1.6756209,-1.6583697,2.2251067,-1.7937521,-1.7340717,2.2232158,-1.9318893,2.2181218,-1.7358043,-1.7653,1.9264581,2.264692,2.1899488
1.9893951,2.1560752,2.2893872,-1.7258645,2.3693962,-1.6992121,2.2889168,2.1551626,-1.823367,-1.6662582,2.2727609,2.1806364,2.224342,2.3336747,-1.7629163,-1.6976881,-1.6962824,-1.6434484,2.3915164,-1.9583174,-1.7727275,-1.5844815,-1.7311531,1.977379,-1.7331622,1.7744585,-1.8815864,-1.8127848,-1.6857642,-1.6688092,2.2228887,-1.8019346,-1.7450134,2.2232158,-1.9417232,2.2192829,-1.7455925,-1.7746493,1.9356452,2.2916408,2.19646
