solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,0.0,0.0,0.0,0.045586348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009234796,0.0,0.034996524,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.044283707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10648928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009024099,0.0,0.035331327,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04489308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10507273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009644453,0.0,0.034770038,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04487077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104305975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009232131,0.0,0.034846164,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.043269336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102561735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008057553,0.0,0.034611497,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.043395422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10237162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008854855,0.0,0.034388058,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.042940997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008622387,0.0,0.034160085,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04360137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09943168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008650833,0.0,0.034157276,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.043170422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09910071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008755869,0.0,0.033504505,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04287914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09736348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008399301,0.0,0.033258483,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.042358123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09653471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008367516,0.0,0.03243773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04205342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008132943,0.0,0.03313673,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.041740824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094941065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084322905,0.0,0.032191552,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.041113034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09393047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008258337,0.0,0.033006087,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.040849112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09260365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007836025,0.0,0.032585442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.040628277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09185315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007993666,0.0,0.03268823,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.040426534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09063758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008211111,0.0,0.03240574,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.040673953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09095379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803236,0.0,0.03190348,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04054059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08953654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008253785,0.0,0.03128147,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.040516756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089014605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008000475,0.0,0.03138149,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03981561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08759284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007740545,0.0,0.030629821,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.039297044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077259354,0.0,0.030453874,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.038965777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08705586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008325604,0.0,0.030665379,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.038790535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08600873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008436881,0.0,0.030822683,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.038275417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007971626,0.0,0.030222232,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03805089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084180415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008053871,0.0,0.03034573,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03789422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083030656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077970778,0.0,0.02987626,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.037574332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083479315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007880017,0.0,0.030104479,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03742038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08170866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007869276,0.0,0.029522158,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03697223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08216049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007819128,0.0,0.029471023,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03619455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079170065,0.0,0.029432364,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03665022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080773786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007424275,0.0,0.029130878,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036242988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080468416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007928124,0.0,0.029286116,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.036095012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079326615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007431787,0.0,0.028703727,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.035870135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079066366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762674,0.0,0.028804634,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.035910636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074146176,0.0,0.028970862,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.035283037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07772202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007960406,0.0,0.028509494,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034596317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07697094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074901623,0.0,0.028756823,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03506123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07713889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075807055,0.0,0.028797358,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034466572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07634259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075158942,0.0,0.028741837,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.035059765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07539946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007260274,0.0,0.028377708,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034465425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07539965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074413144,0.0,0.028214628,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034222577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007344218,0.0,0.027987754,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.033894505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074569084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070671216,0.0,0.02821329,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.034187905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007502564,0.0,0.028236687,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03395837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07388356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075422064,0.0,0.028077018,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.033826113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073126376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072498424,0.0,0.02835466,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032758176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007215317,0.0,0.028182669,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.033392496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072468586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074654603,0.0,0.027872909,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032824498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07185824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00695314,0.0,0.027595999,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032658193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07132653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006874044,0.0,0.026886001,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032955866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070958612,0.0,0.026551802,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032478213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07125271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007299469,0.0,0.027368693,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032710433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070264705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007328851,0.0,0.026977023,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032896332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06982795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071794256,0.0,0.02728838,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032352705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06986371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007023201,0.0,0.027380388,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032395925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068996936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007341919,0.0,0.027125737,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032850895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068475276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072535677,0.0,0.026576318,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031849068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06816552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007151835,0.0,0.02628926,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.032153025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06836001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006888372,0.0,0.026631918,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03164652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06833022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007079103,0.0,0.026324522,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031488426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06770399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074057477,0.0,0.025941554,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031252075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067433365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006744216,0.0,0.026311407,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031747088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06742815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007049644,0.0,0.026481284,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03137748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0671368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006872168,0.0,0.026670368,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031568903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067002125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007272454,0.0,0.02640996,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031055465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066143095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006743732,0.0,0.02626522,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031394597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00638051,0.0,0.025987048,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03127574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006736549,0.0,0.025979886,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0314125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065529294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067388075,0.0,0.025634313,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031017665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06572914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066351923,0.0,0.025423778,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03114059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06538209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067133163,0.0,0.025872126,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03095341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064929955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006987298,0.0,0.025678191,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030771026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064893216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068900543,0.0,0.024761442,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030640714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006540272,0.0,0.025259055,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.031277828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066111186,0.0,0.025448129,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030393286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068501695,0.0,0.025596865,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030809155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063719645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006806995,0.0,0.025640726,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029959403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006817207,0.0,0.025190966,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030066816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063738875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063883015,0.0,0.025533956,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030211046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006739915,0.0,0.02484383,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03078634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007188537,0.0,0.024999332,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029891003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063044325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068508824,0.0,0.024735423,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06254774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065419707,0.0,0.025207274,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029942485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06290515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065237153,0.0,0.025505297,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029749565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062264964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00657452,0.0,0.024775118,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029973203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06200132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066867704,0.0,0.024870377,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029440884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061938237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006039477,0.0,0.024721527,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029797962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061417658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006504348,0.0,0.02472441,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029513195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06196731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065776794,0.0,0.024957076,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029392285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061240945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006459345,0.0,0.024640296,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029672923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06056985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006171735,0.0,0.025319884,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.028813088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06048794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061438293,0.0,0.024886224,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.028987953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060940642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063609863,0.0,0.0248948,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02935685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06046115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006168517,0.0,0.024573145,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029823497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060859974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067539467,0.0,0.025088957,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02945697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060136486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006608385,0.0,0.025164837,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.02971977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006351975,0.0,0.025102438,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029471189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059922244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006325082,0.0,0.0236808,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029249683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060106147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060845693,0.0,0.024350572,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029262118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05973102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060861395,0.0,0.024866773,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.029796414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059908528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006358949,0.0,0.024882697,0.0,0.0,0.0
