wind_generation_mw,solar_generation_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0028154405,2.5875444e-24,0.31720132,0.13645366,0.010205226,0.08737062,0.029328221,0.017484928,0.0,2.1670376e-28,0.019042728,0.23549365,0.11854271,0.059529327,0.045668144,0.0,1.6042025e-06,0.0,0.0,1.9689064e-36,0.0,0.0,0.0,1.8666796e-35,0.0,3.018e-41,1.390186e-39,3.9176996e-31,0.0,0.010086284,0.005563894,2.858948e-38,0.0,0.03770267,2.715907e-20,3.5512437e-09,0.0,0.0,1.60009245e-27
0.0027557006,3.3420237e-26,0.3144487,0.13513407,0.010071174,0.08504581,0.02876066,0.016424334,0.0,1.2116099e-30,0.018640844,0.2350485,0.11696906,0.05760124,0.043628998,0.0,6.1220476e-07,0.0,0.0,2.057308e-39,0.0,0.0,0.0,2.4322649e-38,0.0,1.1e-44,7.38e-43,1.0709154e-33,0.0,0.01026294,0.004929091,1.534e-41,0.0,0.037223447,7.462792e-22,6.8947686e-10,0.0,0.0,8.355811e-30
0.0026178462,3.0114996e-28,0.31258303,0.13379617,0.010029536,0.082798615,0.028246926,0.016992947,0.0,4.3537537e-33,0.018155525,0.2333315,0.11614151,0.055874974,0.041820046,0.0,2.173695e-07,0.0,0.0,1.15e-42,0.0,0.0,0.0,1.7406e-41,0.0,0.0,0.0,1.7459908e-36,0.0,0.010527378,0.004695867,4e-45,0.0,0.036644448,1.5340019e-23,1.1811468e-10,0.0,0.0,2.7850044e-32
0.002562177,1.8288776e-30,0.31011534,0.13186745,0.009731438,0.080055684,0.02746643,0.016158488,0.0,9.606944e-36,0.01829928,0.23213987,0.11501432,0.05436422,0.04124196,0.0,7.140956e-08,0.0,0.0,0.0,0.0,0.0,0.0,7e-45,0.0,0.0,0.0,1.603963e-39,0.0,0.010116128,0.0050585694,0.0,0.0,0.036335606,2.2974812e-25,1.767832e-11,0.0,0.0,5.655096e-35
0.002403137,7.198766e-33,0.30904794,0.1298977,0.009715959,0.07770617,0.027056176,0.015545513,0.0,1.235424e-38,0.018296741,0.23039764,0.11413106,0.052606836,0.039828487,0.0,2.15758e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76e-43,0.0,0.0103740655,0.0044852383,0.0,0.0,0.035456035,2.4346347e-27,2.2867914e-12,0.0,0.0,6.631124e-38
0.0022991167,1.7568509e-35,0.3064294,0.12789653,0.009765101,0.07528976,0.026657151,0.015549376,0.0,8.713e-42,0.016849162,0.22920732,0.11304496,0.051452503,0.038365517,0.0,5.9568137e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009486303,0.0053023766,0.0,0.0,0.03467681,1.766446e-29,2.5265453e-13,0.0,0.0,4.2194e-41
0.0022360634,2.5265958e-38,0.30469424,0.12629761,0.009372701,0.07447305,0.026257683,0.016136326,0.0,3e-45,0.01683827,0.22748601,0.11201145,0.04920157,0.03808208,0.0,1.4922743e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009564501,0.004855383,0.0,0.0,0.034246143,8.4564746e-32,2.353659e-14,0.0,0.0,1.4e-44
0.0023581814,2.0189e-41,0.30201632,0.12539886,0.009231949,0.07206572,0.025523102,0.015449349,0.0,0.0,0.016649593,0.22684875,0.11043208,0.048245046,0.036538593,0.0,3.366417e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095959725,0.005017553,0.0,0.0,0.033821445,2.5615452e-34,1.82288e-15,0.0,0.0,0.0
0.0022831813,8e-45,0.29934528,0.12439355,0.01017519,0.07000008,0.025564156,0.016063143,0.0,0.0,0.016028026,0.22601077,0.10924652,0.0464921,0.036342427,0.0,6.7825016e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009766732,0.005327999,0.0,0.0,0.03324589,4.680255e-37,1.1557751e-16,0.0,0.0,0.0
0.002210041,0.0,0.29824576,0.1227802,0.009757578,0.06735236,0.024950687,0.015202224,0.0,0.0,0.016564647,0.22382733,0.10892847,0.045991432,0.036386203,0.0,1.20956925e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010664733,0.004533636,0.0,0.0,0.03302643,4.88162e-40,5.8985575e-18,0.0,0.0,0.0
0.0021038156,0.0,0.29649013,0.12126094,0.009272416,0.06549008,0.02417604,0.015434723,0.0,0.0,0.015845263,0.22323939,0.107948765,0.0448095,0.035442565,0.0,1.8909002e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010065972,0.00457147,0.0,0.0,0.03255984,2.73e-43,2.3785193e-19,0.0,0.0,0.0
0.0020210354,0.0,0.29511946,0.120631486,0.008807883,0.06360113,0.023534235,0.014886591,0.0,0.0,0.015722381,0.2220117,0.1063892,0.043272696,0.034639392,0.0,2.5639785e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009560631,0.004185087,0.0,0.0,0.03268325,0.0,7.4244985e-21,0.0,0.0,0.0
0.0021565405,0.0,0.29326695,0.11981148,0.00931149,0.06298566,0.023370996,0.015042549,0.0,0.0,0.01509691,0.2209964,0.10513826,0.041550983,0.033266038,0.0,2.9810576e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094050225,0.0045529525,0.0,0.0,0.032980677,0.0,1.7539051e-22,0.0,0.0,0.0
0.0020715331,0.0,0.29208773,0.118351415,0.009245171,0.061082486,0.023258729,0.014443558,0.0,0.0,0.015518221,0.21995237,0.10402763,0.040888615,0.033040203,0.0,2.9348514e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00919403,0.004376423,0.0,0.0,0.032297835,0.0,3.0580335e-24,0.0,0.0,0.0
0.0025156136,0.0,0.2905719,0.11726374,0.008689908,0.059922103,0.022688521,0.014535641,0.0,0.0,0.015010525,0.21865179,0.10325172,0.039748687,0.032385733,0.0,2.4133057e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009218933,0.0044922046,0.0,0.0,0.03288728,0.0,3.8271118e-26,0.0,0.0,0.0
0.0024216608,0.0,0.28824326,0.11641912,0.008946212,0.057639267,0.022096388,0.014561392,0.0,0.0,0.01492177,0.21813785,0.10250448,0.039086305,0.031851187,0.0,1.6328332e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008897986,0.0042711375,0.0,0.0,0.032027464,0.0,3.3324922e-28,0.0,0.0,0.0
0.002480711,0.0,0.28684154,0.11480588,0.009102475,0.056179333,0.02227054,0.013816124,0.0,0.0,0.015161955,0.21676846,0.10188357,0.038443606,0.031686377,0.0,8.942206e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009372684,0.005080841,0.0,0.0,0.0320277,0.0,1.949649e-30,0.0,0.0,0.0
0.0023070446,0.0,0.284038,0.11363863,0.008595543,0.055320445,0.022008235,0.013982402,0.0,0.0,0.014608869,0.2165946,0.10110457,0.036750566,0.031170316,0.0,3.8930435e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009145649,0.0044983607,0.0,0.0,0.031638183,0.0,7.367034e-33,0.0,0.0,0.0
0.0024510259,0.0,0.2832449,0.112642825,0.00846009,0.053738285,0.022172617,0.013567873,0.0,0.0,0.014052428,0.21460229,0.10033658,0.036107007,0.030558353,0.0,1.3208662e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00872527,0.004717256,0.0,0.0,0.032144222,0.0,1.7190352e-35,0.0,0.0,0.0
0.0023612028,0.0,0.28099123,0.112519175,0.008505761,0.052633718,0.021252008,0.014500489,0.0,0.0,0.014256022,0.2141035,0.09887468,0.03488754,0.030127427,0.0,3.416964e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287564,0.004422891,0.0,0.0,0.03183315,0.0,2.3527782e-38,0.0,0.0,0.0
0.0025048417,0.0,0.2798578,0.11130248,0.008564508,0.051257443,0.021322967,0.014014676,0.0,0.0,0.014037447,0.21254677,0.0987389,0.033741377,0.029118372,0.0,6.578167e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00897223,0.004525483,0.0,0.0,0.03158957,0.0,1.7795e-41,0.0,0.0,0.0
0.0024531924,0.0,0.27812967,0.11052806,0.008541373,0.04997106,0.020851651,0.013390628,0.0,0.0,0.014416814,0.21147026,0.0980035,0.032657653,0.030092776,0.0,9.173894e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008766352,0.004158629,0.0,0.0,0.031321783,0.0,7e-45,0.0,0.0,0.0
0.0030020713,0.0,0.27684936,0.1095937,0.008442027,0.04834575,0.020678695,0.013300123,0.0,0.0,0.01390634,0.21036409,0.09694458,0.03214234,0.029048676,0.0,8.993726e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008844614,0.004283224,0.0,0.0,0.031712536,0.0,0.0,0.0,0.0,0.0
0.0025212546,0.0,0.2749767,0.108129896,0.008010818,0.047111243,0.020309744,0.013360057,0.0,0.0,0.014217298,0.20942007,0.09606874,0.031472523,0.02826645,0.0,5.9928982e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088458,0.003984841,0.0,0.0,0.03133489,0.0,0.0,0.0,0.0,0.0
0.002678254,0.0,0.27286023,0.107475355,0.008258228,0.04601695,0.019746939,0.01342905,0.0,0.0,0.013778573,0.20877022,0.09526091,0.030397527,0.028050039,0.0,2.6131462e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008553048,0.004153153,0.0,0.0,0.030876921,0.0,0.0,0.0,0.0,0.0
0.0027278627,0.0,0.27203467,0.106680036,0.008609051,0.04506115,0.019958237,0.013165171,0.0,0.0,0.014010156,0.20702219,0.09429781,0.029674405,0.027474148,0.0,7.1420444e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008518712,0.0042813676,0.0,0.0,0.031016313,0.0,0.0,0.0,0.0,0.0
0.002470995,0.0,0.26962602,0.105044,0.008398465,0.043695703,0.019208035,0.013390897,0.0,0.0,0.014062836,0.20639306,0.09377518,0.028846916,0.02766062,0.0,1.1647531e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008764005,0.004130619,0.0,0.0,0.030815367,0.0,0.0,0.0,0.0,0.0
0.0026759275,0.0,0.2676577,0.10397127,0.007924568,0.042499863,0.018820431,0.013180316,0.0,0.0,0.014243179,0.20567672,0.09307736,0.02788281,0.027417406,0.0,1.0709e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008165852,0.0042510764,0.0,0.0,0.030323982,0.0,0.0,0.0,0.0,0.0
0.0028670991,0.0,0.26666668,0.103738,0.007933519,0.04170273,0.019611642,0.01309767,0.0,0.0,0.013954425,0.20399119,0.09202976,0.026975805,0.02646557,0.0,6e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088481065,0.0042418614,0.0,0.0,0.03046714,0.0,0.0,0.0,0.0,0.0
0.002662231,0.0,0.2651062,0.10314593,0.00818303,0.040678658,0.019041734,0.0126169985,0.0,0.0,0.014108759,0.20330285,0.09175038,0.02625721,0.026609737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440963,0.004310336,0.0,0.0,0.030018311,0.0,0.0,0.0,0.0,0.0
0.0024745394,0.0,0.2629885,0.10240465,0.007706888,0.040095914,0.018779324,0.013946899,0.0,0.0,0.013921772,0.20243476,0.091029435,0.025308894,0.025986198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008505191,0.0039223516,0.0,0.0,0.029624678,0.0,0.0,0.0,0.0,0.0
0.0025576882,0.0,0.26157075,0.101216264,0.007651269,0.038553137,0.01838691,0.01318323,0.0,0.0,0.012812343,0.20111597,0.09049151,0.02476524,0.025516748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064888,0.004092538,0.0,0.0,0.029500715,0.0,0.0,0.0,0.0,0.0
0.002657061,0.0,0.26030204,0.100108355,0.007948613,0.037430406,0.01837668,0.012643163,0.0,0.0,0.012891444,0.19986455,0.08966216,0.023980232,0.025794223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008240338,0.0038760032,0.0,0.0,0.029536888,0.0,0.0,0.0,0.0,0.0
0.0027490624,0.0,0.25800544,0.09918415,0.007839481,0.036600415,0.018075546,0.01293706,0.0,0.0,0.013672387,0.19934897,0.089069605,0.022942888,0.025527157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008159161,0.0040895967,0.0,0.0,0.029593403,0.0,0.0,0.0,0.0,0.0
0.0027275484,0.0,0.2573084,0.09909866,0.007539189,0.03537691,0.018058414,0.0127630485,0.0,0.0,0.013149662,0.19728951,0.08761491,0.022542855,0.025153898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008337537,0.0039389413,0.0,0.0,0.029475871,0.0,0.0,0.0,0.0,0.0
0.0025768757,0.0,0.2551967,0.0979387,0.008188207,0.03479211,0.017587345,0.012806047,0.0,0.0,0.013306269,0.19732346,0.0873535,0.021594323,0.025343845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008643461,0.004023017,0.0,0.0,0.029802764,0.0,0.0,0.0,0.0,0.0
0.0030040245,0.0,0.2543316,0.09747639,0.007803919,0.03372954,0.018103719,0.012936198,0.0,0.0,0.013234854,0.19604343,0.0862042,0.020847505,0.024798276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008116606,0.0037960203,0.0,0.0,0.028875366,0.0,0.0,0.0,0.0,0.0
0.0030808232,0.0,0.25308236,0.09581341,0.0073968093,0.03254651,0.017204968,0.013116027,0.0,0.0,0.012913786,0.19453515,0.08604443,0.020293737,0.024602681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008585427,0.0039038137,0.0,0.0,0.029061263,0.0,0.0,0.0,0.0,0.0
0.002901305,0.0,0.2515,0.094898574,0.0076261666,0.03195337,0.017273858,0.013005653,0.0,0.0,0.01291698,0.19423896,0.08519215,0.019397043,0.02449978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008098639,0.003543615,0.0,0.0,0.02876124,0.0,0.0,0.0,0.0,0.0
0.0029922859,0.0,0.24959937,0.09469556,0.0074623805,0.030896557,0.017219357,0.012932712,0.0,0.0,0.013121866,0.19376527,0.08457829,0.01889972,0.023609266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008005359,0.0039215116,0.0,0.0,0.028549757,0.0,0.0,0.0,0.0,0.0
0.003071778,0.0,0.24897197,0.093755454,0.007370915,0.030098105,0.016767241,0.012678927,0.0,0.0,0.012886146,0.19211851,0.08371919,0.018157365,0.023260908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008047639,0.0036600058,0.0,0.0,0.028429503,0.0,0.0,0.0,0.0,0.0
0.0032404996,0.0,0.24734342,0.09258323,0.007266462,0.029136434,0.016777037,0.012725931,0.0,0.0,0.012942084,0.1915877,0.083475806,0.017662544,0.023111911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077492497,0.0036193058,0.0,0.0,0.028423084,0.0,0.0,0.0,0.0,0.0
0.0030589113,0.0,0.2458327,0.092336655,0.007456242,0.028494848,0.016556673,0.012744568,0.0,0.0,0.012555208,0.19048746,0.08282019,0.016872086,0.02346694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073189875,0.0039545805,0.0,0.0,0.027965572,0.0,0.0,0.0,0.0,0.0
0.0034740637,0.0,0.24449787,0.092053175,0.0073888865,0.027804043,0.017032916,0.012445205,0.0,0.0,0.013450045,0.189387,0.082455,0.01625432,0.023095006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076303096,0.0037073984,0.0,0.0,0.0282626,0.0,0.0,0.0,0.0,0.0
0.0030736488,0.0,0.2433241,0.09161134,0.0073941876,0.027107287,0.016788982,0.012727439,0.0,0.0,0.012850229,0.1886389,0.08170615,0.015779981,0.023203459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074664103,0.0036074875,0.0,0.0,0.028964227,0.0,0.0,0.0,0.0,0.0
0.0030434835,0.0,0.24161094,0.09057571,0.007566105,0.025598845,0.017025897,0.0125663895,0.0,0.0,0.012418733,0.188316,0.08161688,0.0157287,0.023017263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008040895,0.0037763983,0.0,0.0,0.028720278,0.0,0.0,0.0,0.0,0.0
0.0026132006,0.0,0.24098706,0.090770744,0.0073901024,0.025479237,0.016790863,0.012447111,0.0,0.0,0.012505198,0.18701212,0.0810408,0.014384995,0.022840444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007966279,0.0037948424,0.0,0.0,0.028021896,0.0,0.0,0.0,0.0,0.0
0.0029303043,0.0,0.24025227,0.090517156,0.007685391,0.024492562,0.016959585,0.0119258845,0.0,0.0,0.0128014125,0.18554889,0.080513865,0.013809281,0.02330564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008244943,0.0036648714,0.0,0.0,0.027732054,0.0,0.0,0.0,0.0,0.0
0.0031383818,0.0,0.23824972,0.08950111,0.0075721913,0.024016272,0.0167176,0.012380537,0.0,0.0,0.0125835575,0.1856297,0.08004404,0.01300779,0.022771442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008146726,0.0035972684,0.0,0.0,0.027370982,0.0,0.0,0.0,0.0,0.0
0.0033132061,0.0,0.2373515,0.088554464,0.0074449684,0.022903724,0.016722474,0.012662549,0.0,0.0,0.012182045,0.18464065,0.080134496,0.01269273,0.022448307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008084943,0.003802037,0.0,0.0,0.027788244,0.0,0.0,0.0,0.0,0.0
0.0033728734,0.0,0.23564424,0.08830418,0.007340849,0.022372812,0.016708966,0.012991551,0.0,0.0,0.01234311,0.18464139,0.07964803,0.012252498,0.02208158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007861863,0.0037411707,0.0,0.0,0.027199874,0.0,0.0,0.0,0.0,0.0
0.0033701085,0.0,0.23515947,0.088337064,0.0073187966,0.021530554,0.016472144,0.01168414,0.0,0.0,0.012282307,0.18301108,0.07858515,0.011742186,0.022224952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008383805,0.0038368036,0.0,0.0,0.027609626,0.0,0.0,0.0,0.0,0.0
0.0032262919,0.0,0.23387255,0.087550364,0.0069035413,0.021253277,0.015711403,0.011918698,0.0,0.0,0.011865093,0.18230781,0.07799281,0.010746926,0.021946365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007891626,0.003954688,0.0,0.0,0.027430618,0.0,0.0,0.0,0.0,0.0
0.0030175305,0.0,0.23248896,0.087182395,0.0069924537,0.020213135,0.016016923,0.01163503,0.0,0.0,0.011739741,0.18212354,0.07767504,0.01059181,0.02210146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008117024,0.0038739454,0.0,0.0,0.027471794,0.0,0.0,0.0,0.0,0.0
0.003395354,0.0,0.23166324,0.0869853,0.0070417556,0.01972111,0.015667384,0.011914745,0.0,0.0,0.01161936,0.18105403,0.07749825,0.0098954765,0.021766061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007920038,0.003547459,0.0,0.0,0.027118374,0.0,0.0,0.0,0.0,0.0
0.003286344,0.0,0.23025116,0.08620945,0.0069634146,0.019053033,0.015823338,0.012501053,0.0,0.0,0.011493474,0.18047386,0.07742365,0.009409369,0.022262793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008370773,0.003513384,0.0,0.0,0.027494773,0.0,0.0,0.0,0.0,0.0
0.003130655,0.0,0.22949824,0.085480675,0.0073930393,0.01864077,0.01613465,0.012223223,0.0,0.0,0.011867398,0.17939654,0.077017814,0.008694859,0.021521123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008251554,0.0035109029,0.0,0.0,0.026946697,0.0,0.0,0.0,0.0,0.0
0.003473834,0.0,0.22883858,0.085373014,0.0068035126,0.017892128,0.015915867,0.012235018,0.0,0.0,0.011331284,0.17826246,0.076805264,0.008377146,0.021661466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007969557,0.003737075,0.0,0.0,0.027209733,0.0,0.0,0.0,0.0,0.0
0.0035723683,0.0,0.2267582,0.08494012,0.007031249,0.017433297,0.015767202,0.0121640405,0.0,0.0,0.011657382,0.17872621,0.07683393,0.007643249,0.02158958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007250818,0.004119152,0.0,0.0,0.026729068,0.0,0.0,0.0,0.0,0.0
0.003522831,0.0,0.22623987,0.084574826,0.006875834,0.016816348,0.015989754,0.012284235,0.0,0.0,0.011280291,0.17748357,0.076036975,0.0070388177,0.020995112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007748854,0.0038845805,0.0,0.0,0.026397543,0.0,0.0,0.0,0.0,0.0
0.0032625755,0.0,0.22541437,0.084220275,0.006674955,0.016323311,0.015386059,0.011905277,0.0,0.0,0.011366859,0.17650804,0.07532617,0.0066264705,0.02112712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007834405,0.003940996,0.0,0.0,0.026445553,0.0,0.0,0.0,0.0,0.0
0.0035979745,0.0,0.22360043,0.08307162,0.006882933,0.015483745,0.015601433,0.011874684,0.0,0.0,0.011992186,0.17645207,0.075306565,0.006049561,0.021469975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008076159,0.0035683312,0.0,0.0,0.026574038,0.0,0.0,0.0,0.0,0.0
0.0037776527,0.0,0.22338024,0.08318712,0.0069114277,0.014966606,0.015331764,0.011186617,0.0,0.0,0.011869433,0.17544979,0.07474429,0.0054671234,0.021257674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077762036,0.003655156,0.0,0.0,0.02642352,0.0,0.0,0.0,0.0,0.0
0.0034984795,0.0,0.22208114,0.0827164,0.006760675,0.014110858,0.015432146,0.011291636,0.0,0.0,0.010943118,0.17525366,0.07446017,0.005080667,0.020718988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007620945,0.0036399765,0.0,0.0,0.02644425,0.0,0.0,0.0,0.0,0.0
0.0031562888,0.0,0.2215633,0.08244081,0.006689903,0.013805802,0.014777179,0.011214887,0.0,0.0,0.011057116,0.17416117,0.07358532,0.0043650153,0.020826722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079337675,0.0039693746,0.0,0.0,0.026540326,0.0,0.0,0.0,0.0,0.0
0.0032120752,0.0,0.2204773,0.08136257,0.006539465,0.013081486,0.014938155,0.011564196,0.0,0.0,0.010908129,0.17334892,0.073618844,0.0038735715,0.020060824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007332001,0.0037867595,0.0,0.0,0.026260676,0.0,0.0,0.0,0.0,0.0
0.0032761295,0.0,0.21907641,0.08071002,0.0067758514,0.012702071,0.0149825215,0.011603379,0.0,0.0,0.011196991,0.1731458,0.07356511,0.003298726,0.020570466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007659799,0.003720319,0.0,0.0,0.026342122,0.0,0.0,0.0,0.0,0.0
0.0032150021,0.0,0.21810676,0.08042363,0.0068154726,0.012417718,0.014984762,0.011204599,0.0,0.0,0.011813548,0.17243554,0.07275288,0.0028244383,0.020892454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007891926,0.003580832,0.0,0.0,0.026929272,0.0,0.0,0.0,0.0,0.0
0.00340118,0.0,0.21695784,0.08086344,0.0068551125,0.011613927,0.015195814,0.011341091,0.0,0.0,0.011147763,0.17190549,0.071745045,0.0023989128,0.020214753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074359225,0.003667313,0.0,0.0,0.026445616,0.0,0.0,0.0,0.0,0.0
