total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_oil_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
3.3759152e-27,0.1188021,0.100600235,0.026321823,0.046531577,3.2786645e-38,0.00073180936,9.3212404e-33,4.905527e-27,8.445228e-33,0.0,0.0,2.9333024e-34,0.08434147,0.021651419,0.0,8.796803e-21,1.3624396e-24,0.041805796,1.5376356e-19,0.0,0.015476204,0.053820677,0.0,3.885452e-08,0.04666268,0.37674555,0.0,0.0,1e-45,0.0,0.17867914,0.0,0.17374894,0.35423928,1.0794758e-16,0.08299764,0.038559504,2.3593783e-11,8.15597e-37,0.12694007,3.4725304e-33,0.01574965
2.179966e-29,0.11594782,0.09618867,0.02637161,0.04465497,1.7494e-41,0.00045051234,1.8486035e-35,3.3098545e-29,1.1467022e-35,0.0,0.0,4.231607e-37,0.08246745,0.020962013,0.0,2.1045238e-22,1.4742949e-26,0.039435294,4.7287327e-21,0.0,0.016207928,0.051631,0.0,9.663754e-09,0.04330539,0.3701924,0.0,0.0,0.0,0.0,0.17521156,0.0,0.17295097,0.34876198,5.756472e-18,0.08181387,0.037689824,3.2534437e-12,6.40112e-40,0.124701306,6.0189766e-36,0.015150638
9.17576e-32,0.11170468,0.09210939,0.027690854,0.044609927,4e-45,0.0002681113,2.1102585e-38,1.46209e-31,8.587035e-39,0.0,0.0,3.39018e-40,0.08102717,0.020237386,0.0,3.7184513e-24,1.0939762e-28,0.038286243,1.0986091e-22,0.0,0.016833868,0.05157479,0.0,2.1626347e-09,0.040690787,0.36268103,0.0,0.0,0.0,0.0,0.16766591,0.0,0.16930458,0.34163094,2.433748e-19,0.082069695,0.036066584,3.8510972e-13,2.59e-43,0.121813886,5.915552e-39,0.013812617
2.4102357e-34,0.11160657,0.09207143,0.027574692,0.04307465,0.0,0.0001526253,1.3024e-41,4.050771e-34,3.306e-42,0.0,0.0,1.4e-43,0.07860566,0.017977817,0.0,4.7194722e-26,5.3656813e-31,0.036485318,1.88016e-24,0.0,0.016221136,0.050363824,0.0,4.3186707e-10,0.03649675,0.3534462,0.0,0.0,0.0,0.0,0.1681067,0.0,0.16474578,0.3327985,7.995504e-21,0.08124674,0.034714997,3.8647782e-14,0.0,0.121875785,3.088e-42,0.0131867435
3.7589316e-37,0.10946627,0.08681636,0.028452296,0.041972123,0.0,8.33671e-05,4e-45,6.7016846e-37,0.0,0.0,0.0,0.0,0.08011443,0.018014528,0.0,4.171388e-28,1.6686339e-33,0.03604259,2.3046841e-26,0.0,0.016479623,0.050867748,0.0,7.626746e-11,0.03313468,0.34261408,0.0,0.0,0.0,0.0,0.16707484,0.0,0.16690268,0.3204578,1.9963329e-22,0.079085805,0.03424296,3.2439183e-15,0.0,0.1173639,1e-45,0.013180538
3.28586e-40,0.109214425,0.085372336,0.026417753,0.041922666,0.0,4.3329448e-05,0.0,6.25617e-40,0.0,0.0,0.0,0.0,0.07751224,0.01669774,0.0,2.4797413e-30,3.137545e-36,0.033744212,1.9609784e-28,0.0,0.014696206,0.049473234,0.0,1.179555e-11,0.030226566,0.33580318,0.0,0.0,0.0,0.0,0.16520636,0.0,0.16010384,0.319383,3.696283e-24,0.07877592,0.03266457,2.2437617e-16,0.0,0.11813077,0.0,0.012798934
1.5e-43,0.108522564,0.0837093,0.026805766,0.041427135,0.0,2.143154e-05,0.0,3.08e-43,0.0,0.0,0.0,0.0,0.07326608,0.01558143,0.0,9.532386e-33,3.37724e-39,0.032935604,1.1181068e-30,0.0,0.01553735,0.05038912,0.0,1.5808101e-12,0.02735635,0.3337034,0.0,0.0,0.0,0.0,0.1617099,0.0,0.15682739,0.306951,4.93835e-26,0.07964466,0.032852884,1.258298e-17,0.0,0.11284057,0.0,0.012149668
0.0,0.10671903,0.0823631,0.027722167,0.044664297,0.0,1.0098816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07563476,0.0147690885,0.0,2.2660142e-35,1.952e-42,0.03249196,4.1054596e-33,0.0,0.013374236,0.049544826,0.0,1.814639e-13,0.025327409,0.32431686,0.0,0.0,0.0,0.0,0.1594293,0.0,0.15284504,0.30085117,4.6178913e-28,0.082880594,0.032772217,5.620032e-19,0.0,0.11192581,0.0,0.012583214
0.0,0.10005131,0.07791074,0.027916843,0.042391084,0.0,4.4757585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07186669,0.014285624,0.0,3.1647858e-38,0.0,0.031718384,9.2777994e-36,0.0,0.01376277,0.048256543,0.0,1.7618304e-14,0.023918265,0.3169179,0.0,0.0,0.0,0.0,0.15889975,0.0,0.15263258,0.29230893,2.9207901e-30,0.07754216,0.031105949,1.9602518e-20,0.0,0.10999186,0.0,0.011901549
0.0,0.09868029,0.07664022,0.027831001,0.042218886,0.0,1.8704553e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07082316,0.012952227,0.0,2.4472e-41,0.0,0.030673992,1.2251059e-38,0.0,0.013127288,0.049751822,0.0,1.4269437e-15,0.022906903,0.31245804,0.0,0.0,0.0,0.0,0.15747309,0.0,0.15054281,0.284501,1.2022718e-32,0.075043224,0.03192194,5.2250405e-22,0.0,0.11111233,0.0,0.011383192
0.0,0.09952432,0.0760696,0.027755126,0.0415091,0.0,7.3247156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.06978836,0.011717118,0.0,1e-44,0.0,0.029621862,8.9e-42,0.0,0.012409358,0.04811682,0.0,9.496509e-17,0.021227254,0.3069046,0.0,0.0,0.0,0.0,0.15400434,0.0,0.14536646,0.28262836,3.0826963e-35,0.07183293,0.030362427,1.0390968e-23,0.0,0.106583774,0.0,0.010958185
0.0,0.09929741,0.0731368,0.026053203,0.04243747,0.0,2.6726318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.06906341,0.010868833,0.0,0.0,0.0,0.028663365,3e-45,0.0,0.011332557,0.049220696,0.0,5.107983e-18,0.018497422,0.30358195,0.0,0.0,0.0,0.0,0.15218356,0.0,0.14656565,0.27651393,4.6828435e-38,0.070712246,0.030227572,1.5012103e-25,0.0,0.105002806,0.0,0.010465968
0.0,0.09684756,0.07247631,0.02743458,0.04228009,0.0,9.0411625e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.070104145,0.010183645,0.0,0.0,0.0,0.027804462,0.0,0.0,0.011487703,0.049067367,0.0,2.180581e-19,0.015946837,0.29641116,0.0,0.0,0.0,0.0,0.15051994,0.0,0.13830781,0.26581147,3.9772e-41,0.06775196,0.03008731,1.5294942e-27,0.0,0.10642239,0.0,0.010055944
0.0,0.096410714,0.07093757,0.028486973,0.04196077,0.0,2.8188222e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.06940472,0.009025741,0.0,0.0,0.0,0.026952611,0.0,0.0,0.012115251,0.048983473,0.0,7.241759e-21,0.014323207,0.2884771,0.0,0.0,0.0,0.0,0.14820373,0.0,0.13630936,0.26274106,1.8e-44,0.06698589,0.02897093,1.0629867e-29,0.0,0.108105846,0.0,0.010098424
0.0,0.09271209,0.067839146,0.028025558,0.042123567,0.0,8.049901e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.065272436,0.008482652,0.0,0.0,0.0,0.02577377,0.0,0.0,0.011097862,0.048700657,0.0,1.8300965e-22,0.012926411,0.28606236,0.0,0.0,0.0,0.0,0.1449247,0.0,0.13505733,0.2562778,0.0,0.0672981,0.029550532,4.8540543e-32,0.0,0.10499168,0.0,0.00947411
0.0,0.09321522,0.06692403,0.029286815,0.041258942,0.0,2.0916955e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.06570478,0.0074411607,0.0,0.0,0.0,0.026040666,0.0,0.0,0.011530291,0.04915788,0.0,3.4343233e-24,0.011535058,0.27209,0.0,0.0,0.0,0.0,0.14662786,0.0,0.13526016,0.2541572,0.0,0.071066275,0.02880031,1.3958168e-34,0.0,0.10307853,0.0,0.009265258
0.0,0.09065143,0.064683184,0.028679295,0.04137611,0.0,4.9081894e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.06436083,0.0066251494,0.0,0.0,0.0,0.025327556,0.0,0.0,0.011513236,0.047536127,0.0,4.6574046e-26,0.010161208,0.27085936,0.0,0.0,0.0,0.0,0.1432779,0.0,0.13438576,0.24834126,0.0,0.0694377,0.028958138,2.4078088e-37,0.0,0.10446497,0.0,0.008446864
0.0,0.0913496,0.06457386,0.029210944,0.042360056,0.0,1.0318243e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.062836476,0.0055974657,0.0,0.0,0.0,0.02471304,0.0,0.0,0.009986707,0.049188435,0.0,4.4280254e-28,0.008884476,0.2667141,0.0,0.0,0.0,0.0,0.14074868,0.0,0.1315891,0.24208671,0.0,0.06779665,0.028022738,2.35602e-40,0.0,0.10407132,0.0,0.008684872
0.0,0.09040875,0.06263977,0.029283518,0.043399196,0.0,1.9265563e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.06355977,0.004682154,0.0,0.0,0.0,0.025036614,0.0,0.0,0.010134712,0.04989066,0.0,2.8528102e-30,0.008021633,0.2622556,0.0,0.0,0.0,0.0,0.14035894,0.0,0.13151704,0.23970427,0.0,0.065185346,0.028143397,1.22e-43,0.0,0.0996745,0.0,0.008712749
0.0,0.089856625,0.062110998,0.02792591,0.044244595,0.0,3.164864e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.06166395,0.0038164263,0.0,0.0,0.0,0.023727544,0.0,0.0,0.009181978,0.050111532,0.0,1.19861405e-32,0.0067840437,0.2568335,0.0,0.0,0.0,0.0,0.13901563,0.0,0.13044359,0.23251587,0.0,0.06510694,0.026686808,0.0,0.0,0.100578055,0.0,0.008871969
0.0,0.08787782,0.060862586,0.029469509,0.044808548,0.0,4.527685e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.062010106,0.0028642449,0.0,0.0,0.0,0.023736205,0.0,0.0,0.009378924,0.04903255,0.0,3.1443269e-35,0.005792271,0.25308093,0.0,0.0,0.0,0.0,0.13618454,0.0,0.12653285,0.23041162,0.0,0.06303014,0.025986245,0.0,0.0,0.099829175,0.0,0.009043698
0.0,0.085977845,0.058813337,0.029028974,0.042585764,0.0,5.5782808e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.05969245,0.002119218,0.0,0.0,0.0,0.02310048,0.0,0.0,0.010356918,0.050169665,0.0,4.8999125e-38,0.004682667,0.24346896,0.0,0.0,0.0,0.0,0.13566068,0.0,0.12752552,0.22524823,0.0,0.065430954,0.025400091,0.0,0.0,0.098485105,0.0,0.008528163
0.0,0.08582924,0.057556003,0.029512692,0.044029143,0.0,5.847235e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.05796123,0.0014621575,0.0,0.0,0.0,0.022231858,0.0,0.0,0.01029909,0.049094632,0.0,4.2822e-41,0.0037919618,0.23908395,0.0,0.0,0.0,0.0,0.13382003,0.0,0.12627977,0.22185196,0.0,0.06360656,0.025180196,0.0,0.0,0.09621396,0.0,0.007638083
0.0,0.08408409,0.056781627,0.029211191,0.039372567,0.0,5.1459893e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.05903546,0.0009541875,0.0,0.0,0.0,0.022286242,0.0,0.0,0.009691766,0.048674718,0.0,2e-44,0.0029395663,0.23519495,0.0,0.0,0.0,0.0,0.13559385,0.0,0.12126598,0.21603447,0.0,0.0666573,0.026392393,0.0,0.0,0.09950344,0.0,0.007587789
0.0,0.0844629,0.05732442,0.028825434,0.041592386,0.0,3.7476367e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.057507597,0.000585281,0.0,0.0,0.0,0.021708596,0.0,0.0,0.009319896,0.04771539,0.0,0.0,0.0022831736,0.23125869,0.0,0.0,0.0,0.0,0.13019304,0.0,0.11973287,0.2137583,0.0,0.062065143,0.025097564,0.0,0.0,0.09742257,0.0,0.007139971
0.0,0.081760794,0.055529926,0.029944528,0.039583094,0.0,2.22293e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.056153912,0.0003399676,0.0,0.0,0.0,0.021675028,0.0,0.0,0.00946742,0.04805262,0.0,0.0,0.0016349752,0.22569582,0.0,0.0,0.0,0.0,0.13077885,0.0,0.11633596,0.20890479,0.0,0.06289011,0.024361126,0.0,0.0,0.09580119,0.0,0.0069921385
0.0,0.08401965,0.05482942,0.028914496,0.039488092,0.0,1.055381e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.05560415,0.00018662393,0.0,0.0,0.0,0.020618023,0.0,0.0,0.010241637,0.04701493,0.0,0.0,0.0012129083,0.22199976,0.0,0.0,0.0,0.0,0.12803784,0.0,0.115304396,0.20493516,0.0,0.06353664,0.023152616,0.0,0.0,0.09618484,0.0,0.0068245903
0.0,0.0828937,0.05444846,0.02863164,0.03924321,0.0,3.9345165e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.055730734,9.6954864e-05,0.0,0.0,0.0,0.020683747,0.0,0.0,0.00945131,0.047808394,0.0,0.0,0.00088232785,0.21016592,0.0,0.0,0.0,0.0,0.1256665,0.0,0.11197858,0.2052675,0.0,0.06476738,0.022730809,0.0,0.0,0.097740985,0.0,0.0072064153
0.0,0.082193844,0.053216435,0.031126,0.038338307,0.0,1.1277261e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.054396544,4.7541904e-05,0.0,0.0,0.0,0.020562042,0.0,0.0,0.009866851,0.0476212,0.0,0.0,0.00057373237,0.21127395,0.0,0.0,0.0,0.0,0.1257852,0.0,0.11484885,0.19712211,0.0,0.06353457,0.021775926,0.0,0.0,0.09356763,0.0,0.0067093857
0.0,0.082761064,0.05207194,0.030369537,0.038111396,0.0,2.4277575e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.05482,2.1965448e-05,0.0,0.0,0.0,0.019661449,0.0,0.0,0.009653571,0.04755322,0.0,0.0,0.00036667573,0.20862697,0.0,0.0,0.0,0.0,0.1232291,0.0,0.11291844,0.19505605,0.0,0.06405877,0.022116186,0.0,0.0,0.092755005,0.0,0.0061742836
0.0,0.08274815,0.05199955,0.030416314,0.03749941,0.0,3.8251628e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.05426546,9.561953e-06,0.0,0.0,0.0,0.019002425,0.0,0.0,0.009395927,0.047608092,0.0,0.0,0.00022350535,0.20603181,0.0,0.0,0.0,0.0,0.121833816,0.0,0.11107294,0.19071154,0.0,0.0607335,0.021432342,0.0,0.0,0.095832005,0.0,0.006016197
0.0,0.08036697,0.0501104,0.03021906,0.036830112,0.0,4.285582e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.054773666,3.9045844e-06,0.0,0.0,0.0,0.019039681,0.0,0.0,0.0090308795,0.04701719,0.0,0.0,0.00013116346,0.20524654,0.0,0.0,0.0,0.0,0.11837692,0.0,0.1108093,0.18892993,0.0,0.062011212,0.022139257,0.0,0.0,0.091872916,0.0,0.006185124
0.0,0.079815574,0.050487775,0.030289523,0.03577706,0.0,3.305749e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.053150143,1.4902862e-06,0.0,0.0,0.0,0.018737508,0.0,0.0,0.009027651,0.048444152,0.0,0.0,7.380032e-05,0.20362927,0.0,0.0,0.0,0.0,0.11886961,0.0,0.10741584,0.18515801,0.0,0.06070259,0.02127181,0.0,0.0,0.091796905,0.0,0.0060550245
0.0,0.079585604,0.050335515,0.031480063,0.036518022,0.0,1.6930495e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.05211368,5.2909354e-07,0.0,0.0,0.0,0.018748062,0.0,0.0,0.008873349,0.047439214,0.0,0.0,3.972183e-05,0.20165174,0.0,0.0,0.0,0.0,0.11624992,0.0,0.10921602,0.1832722,0.0,0.061791547,0.022596221,0.0,0.0,0.09194061,0.0,0.006196839
0.0,0.07860727,0.048191376,0.030826624,0.037171055,0.0,5.5255535e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.054144125,1.7379512e-07,0.0,0.0,0.0,0.017392032,0.0,0.0,0.008631434,0.046484787,0.0,0.0,2.0412494e-05,0.19703728,0.0,0.0,0.0,0.0,0.11394892,0.0,0.105319396,0.18142577,0.0,0.061992876,0.021912336,0.0,0.0,0.09205724,0.0,0.0062995437
0.0,0.07735464,0.0475015,0.03026886,0.036244694,0.0,1.0966298e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.052663583,5.2503896e-08,0.0,0.0,0.0,0.017925678,0.0,0.0,0.008412523,0.04618099,0.0,0.0,9.923311e-06,0.19484304,0.0,0.0,0.0,0.0,0.11282243,0.0,0.101817794,0.17888404,0.0,0.059184916,0.020876504,0.0,0.0,0.090735115,0.0,0.0064615128
0.0,0.07796974,0.047530517,0.028680895,0.035808276,0.0,1.25412e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.052769095,1.449403e-08,0.0,0.0,0.0,0.017043386,0.0,0.0,0.007938995,0.046354603,0.0,0.0,4.5754937e-06,0.19128971,0.0,0.0,0.0,0.0,0.11346628,0.0,0.10240157,0.17560193,0.0,0.057898037,0.022138368,0.0,0.0,0.090212815,0.0,0.0059956075
0.0,0.077258766,0.046469815,0.030274237,0.037286974,0.0,7.7e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.053662032,3.6307182e-09,0.0,0.0,0.0,0.017020281,0.0,0.0,0.007423489,0.04580129,0.0,0.0,1.9883298e-06,0.18955441,0.0,0.0,0.0,0.0,0.11094157,0.0,0.10153464,0.17094524,0.0,0.055343315,0.022211513,0.0,0.0,0.08747982,0.0,0.0066011553
0.0,0.074731916,0.04589232,0.030533567,0.03695348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052534495,8.190235e-10,0.0,0.0,0.0,0.01665689,0.0,0.0,0.0076936535,0.045800906,0.0,0.0,8.1140007e-07,0.18830319,0.0,0.0,0.0,0.0,0.10934867,0.0,0.10161267,0.17051774,0.0,0.05766978,0.020684106,0.0,0.0,0.09041343,0.0,0.0064779497
0.0,0.07460469,0.044755876,0.029691633,0.03630528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052964073,1.6501382e-10,0.0,0.0,0.0,0.016171573,0.0,0.0,0.007874087,0.044248126,0.0,0.0,3.0949687e-07,0.18383078,0.0,0.0,0.0,0.0,0.10764672,0.0,0.100019366,0.16967112,0.0,0.059519883,0.020941636,0.0,0.0,0.08893146,0.0,0.006137357
0.0,0.07295752,0.044664904,0.0305717,0.037985828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533322,2.9429327e-11,0.0,0.0,0.0,0.016171245,0.0,0.0,0.0075701405,0.046230894,0.0,0.0,1.0980551e-07,0.1844488,0.0,0.0,0.0,0.0,0.10745435,0.0,0.096039794,0.16373298,0.0,0.056586795,0.02207332,0.0,0.0,0.08744933,0.0,0.0061447923
0.0,0.07109595,0.045485754,0.03191292,0.034464657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054238986,4.601025e-12,0.0,0.0,0.0,0.016605549,0.0,0.0,0.0076460075,0.045016322,0.0,0.0,3.604939e-08,0.17906213,0.0,0.0,0.0,0.0,0.10697065,0.0,0.09524688,0.1653097,0.0,0.057723083,0.021243647,0.0,0.0,0.08879327,0.0,0.006292211
0.0,0.07289429,0.04400588,0.030830448,0.03477323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052266605,6.239573e-13,0.0,0.0,0.0,0.016337888,0.0,0.0,0.00753391,0.044760533,0.0,0.0,1.0883697e-08,0.17932835,0.0,0.0,0.0,0.0,0.10846141,0.0,0.09652853,0.1597199,0.0,0.054695997,0.02132063,0.0,0.0,0.086169235,0.0,0.0060272245
0.0,0.07062408,0.04330669,0.03062451,0.033493124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052035667,7.255773e-14,0.0,0.0,0.0,0.016580641,0.0,0.0,0.007875558,0.04480414,0.0,0.0,3.0025131e-09,0.17672442,0.0,0.0,0.0,0.0,0.10847957,0.0,0.09689195,0.1566071,0.0,0.056892965,0.020483833,0.0,0.0,0.084396034,0.0,0.005650819
0.0,0.07144803,0.042712484,0.03116627,0.035070587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05256423,7.144825e-15,0.0,0.0,0.0,0.015527256,0.0,0.0,0.008045225,0.044570416,0.0,0.0,7.5156914e-10,0.17215393,0.0,0.0,0.0,0.0,0.10637862,0.0,0.095371366,0.15564226,0.0,0.056700055,0.02014535,0.0,0.0,0.086290315,0.0,0.005610307
0.0,0.07156606,0.042121205,0.030752575,0.033024646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994628,5.87667e-16,0.0,0.0,0.0,0.015597613,0.0,0.0,0.007853451,0.042821925,0.0,0.0,1.6940441e-10,0.16987714,0.0,0.0,0.0,0.0,0.10562392,0.0,0.093777396,0.15430723,0.0,0.056633245,0.020789647,0.0,0.0,0.08424315,0.0,0.0062225056
0.0,0.07060655,0.041400425,0.0313442,0.034399774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051665254,3.9773726e-17,0.0,0.0,0.0,0.015339849,0.0,0.0,0.0076985154,0.044231486,0.0,0.0,3.4101427e-11,0.16758199,0.0,0.0,0.0,0.0,0.10465378,0.0,0.0954607,0.15323222,0.0,0.05610421,0.021348717,0.0,0.0,0.08618709,0.0,0.0061765984
0.0,0.06964382,0.041047215,0.031753067,0.03518003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051480904,2.1789974e-18,0.0,0.0,0.0,0.015549562,0.0,0.0,0.00821689,0.04216877,0.0,0.0,6.0761366e-12,0.16426642,0.0,0.0,0.0,0.0,0.10302608,0.0,0.09399731,0.15028681,0.0,0.055942673,0.021544728,0.0,0.0,0.083683394,0.0,0.006045044
0.0,0.070549674,0.04087945,0.030280001,0.034959015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04936823,9.490368e-20,0.0,0.0,0.0,0.015046291,0.0,0.0,0.008124436,0.042146593,0.0,0.0,9.490001e-13,0.16209044,0.0,0.0,0.0,0.0,0.10466209,0.0,0.0941205,0.14871787,0.0,0.053767536,0.019703807,0.0,0.0,0.08455767,0.0,0.0066266786
0.0,0.06733022,0.039851733,0.030541044,0.03576024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050334327,3.2215011e-21,0.0,0.0,0.0,0.015045278,0.0,0.0,0.007735114,0.04187862,0.0,0.0,1.2855626e-13,0.16438863,0.0,0.0,0.0,0.0,0.10145043,0.0,0.090632446,0.14382672,0.0,0.055888083,0.0211288,0.0,0.0,0.083294116,0.0,0.0059023537
0.0,0.0686105,0.040369425,0.031051861,0.035646535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049181536,8.3382654e-23,0.0,0.0,0.0,0.015109573,0.0,0.0,0.007775196,0.041772384,0.0,0.0,1.4931751e-14,0.15800598,0.0,0.0,0.0,0.0,0.102470905,0.0,0.090877324,0.14578752,0.0,0.053694792,0.021233706,0.0,0.0,0.0836098,0.0,0.005935851
0.0,0.06736324,0.039554723,0.030601852,0.03683424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049770135,1.6062242e-24,0.0,0.0,0.0,0.014565346,0.0,0.0,0.0074048457,0.04207159,0.0,0.0,1.468477e-15,0.15586448,0.0,0.0,0.0,0.0,0.1012435,0.0,0.09076933,0.14349587,0.0,0.054806016,0.020356413,0.0,0.0,0.081245326,0.0,0.0058447123
0.0,0.06739948,0.03947814,0.030886654,0.03478171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049930375,2.2415811e-26,0.0,0.0,0.0,0.014744195,0.0,0.0,0.007878355,0.04182511,0.0,0.0,1.2061728e-16,0.15423883,0.0,0.0,0.0,0.0,0.09975138,0.0,0.08875834,0.14418839,0.0,0.056807056,0.020272,0.0,0.0,0.08189055,0.0,0.006267223
0.0,0.06631341,0.03786106,0.03274202,0.034851603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047658734,2.1992553e-28,0.0,0.0,0.0,0.014172378,0.0,0.0,0.0076181707,0.04168997,0.0,0.0,8.151291e-18,0.15147136,0.0,0.0,0.0,0.0,0.099647015,0.0,0.08990595,0.14218219,0.0,0.05318498,0.019358078,0.0,0.0,0.07945117,0.0,0.0057162833
0.0,0.066990055,0.038832292,0.032061823,0.035994314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04828317,1.4667269e-30,0.0,0.0,0.0,0.014331682,0.0,0.0,0.007522721,0.042351212,0.0,0.0,4.4584513e-19,0.14864598,0.0,0.0,0.0,0.0,0.09993039,0.0,0.08583573,0.13901593,0.0,0.056013297,0.019039873,0.0,0.0,0.08007792,0.0,0.0059927967
0.0,0.066194504,0.038629845,0.03211331,0.035697952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046408884,6.4017275e-33,0.0,0.0,0.0,0.014483342,0.0,0.0,0.0074037476,0.042117678,0.0,0.0,1.9384217e-20,0.15198019,0.0,0.0,0.0,0.0,0.1002742,0.0,0.08663884,0.1358525,0.0,0.057932325,0.021097887,0.0,0.0,0.078154124,0.0,0.0055711507
0.0,0.065746866,0.03836755,0.030919744,0.033988353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04760358,1.7515701e-35,0.0,0.0,0.0,0.014404908,0.0,0.0,0.006664857,0.04184353,0.0,0.0,6.5674324e-22,0.14712434,0.0,0.0,0.0,0.0,0.09898813,0.0,0.08512246,0.13514118,0.0,0.04919926,0.020767748,0.0,0.0,0.081208,0.0,0.0054285508
0.0,0.06554034,0.03830255,0.031076873,0.03422874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750565,2.8600163e-38,0.0,0.0,0.0,0.014212135,0.0,0.0,0.007398619,0.041478388,0.0,0.0,1.6963308e-23,0.14563903,0.0,0.0,0.0,0.0,0.09989462,0.0,0.08667578,0.13540308,0.0,0.050275974,0.020259058,0.0,0.0,0.0798456,0.0,0.005186067
0.0,0.065364614,0.03728362,0.031246409,0.034626115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761506,2.6329e-41,0.0,0.0,0.0,0.0136039,0.0,0.0,0.0076123876,0.04193142,0.0,0.0,3.2602995e-25,0.1454433,0.0,0.0,0.0,0.0,0.09796454,0.0,0.084198296,0.1333227,0.0,0.051170677,0.02112015,0.0,0.0,0.081197105,0.0,0.0053553726
0.0,0.06471118,0.03717403,0.03084209,0.034750957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048618138,1.3e-44,0.0,0.0,0.0,0.01320546,0.0,0.0,0.007124623,0.04227627,0.0,0.0,4.5387124e-27,0.14399518,0.0,0.0,0.0,0.0,0.0967508,0.0,0.08527981,0.13102925,0.0,0.05110048,0.020403717,0.0,0.0,0.08214836,0.0,0.0056763072
