total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,0.31421253,0.09051526,0.0,0.31397069,0.114497386,0.18696463,0.0,0.16202372,0.0,0.0,0.16473658,0.0,0.0,0.08341552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12788509,0.058544178,0.0,0.0,0.21398579,0.0,0.0,0.42414176,0.23588748,0.015392274,1.1e-44,0.08253251,0.05215996,0.1467409,0.0,0.09116184,0.045772206
0.0,0.30338532,0.08876167,0.0,0.3109578,0.11514722,0.1877493,0.0,0.16252871,0.0,0.0,0.16169262,0.0,0.0,0.08393335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1297146,0.0593529,0.0,0.0,0.20797186,0.0,0.0,0.422879,0.23744792,0.0137054995,0.0,0.08024206,0.049922876,0.14525369,0.0,0.09360728,0.047178976
0.0,0.30225825,0.09105818,0.0,0.31255388,0.114857666,0.18753034,0.0,0.16384795,0.0,0.0,0.16474217,0.0,0.0,0.085696265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12658386,0.056777664,0.0,0.0,0.20788631,0.0,0.0,0.4188569,0.2297546,0.012287596,0.0,0.07751864,0.04438475,0.14679259,0.0,0.09121582,0.047499962
0.0,0.30745327,0.08982354,0.0,0.308766,0.11519931,0.18891367,0.0,0.15916988,0.0,0.0,0.16775542,0.0,0.0,0.07921673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12454735,0.05779706,0.0,0.0,0.20891683,0.0,0.0,0.41527152,0.23184197,0.011595085,0.0,0.07892321,0.04633743,0.14771757,0.0,0.09118118,0.04696743
0.0,0.3024234,0.09086782,0.0,0.3077609,0.112534076,0.18912187,0.0,0.16266379,0.0,0.0,0.16100281,0.0,0.0,0.08018484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11884797,0.053180844,0.0,0.0,0.21026543,0.0,0.0,0.40805957,0.23013528,0.011037322,0.0,0.07929931,0.050475977,0.144571,0.0,0.09080068,0.046877798
0.0,0.2979465,0.09734688,0.0,0.30590466,0.11326634,0.18872347,0.0,0.16169055,0.0,0.0,0.16631281,0.0,0.0,0.078840576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11923948,0.05391057,0.0,0.0,0.20949435,0.0,0.0,0.40954533,0.22414489,0.010592855,0.0,0.079148926,0.049259324,0.14215457,0.0,0.092283204,0.04802643
0.0,0.29305342,0.09441111,0.0,0.30090225,0.11197568,0.1886569,0.0,0.15887658,0.0,0.0,0.16002399,0.0,0.0,0.07494379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12127634,0.054285593,0.0,0.0,0.20553015,0.0,0.0,0.4055966,0.23411904,0.0098110065,0.0,0.0759616,0.04543917,0.14009604,0.0,0.089346275,0.04744526
0.0,0.29702243,0.09192823,0.0,0.30303192,0.111827336,0.18907899,0.0,0.16000812,0.0,0.0,0.15965438,0.0,0.0,0.07479556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11895735,0.052464943,0.0,0.0,0.2058792,0.0,0.0,0.39915487,0.22577913,0.009386845,0.0,0.073032595,0.0439509,0.14418471,0.0,0.094763346,0.049160242
0.0,0.2854578,0.091360174,0.0,0.30210721,0.114113495,0.18254662,0.0,0.15785384,0.0,0.0,0.15902472,0.0,0.0,0.07466582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118073724,0.051170517,0.0,0.0,0.20562057,0.0,0.0,0.39778674,0.22826742,0.008637168,0.0,0.07482671,0.045894064,0.1453941,0.0,0.09057274,0.05068271
0.0,0.29381096,0.09039936,0.0,0.30117562,0.11498493,0.18152629,0.0,0.15591922,0.0,0.0,0.15719351,0.0,0.0,0.070180826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11839179,0.05070537,0.0,0.0,0.20144525,0.0,0.0,0.39018366,0.22060685,0.007441372,0.0,0.07308738,0.045277264,0.14062545,0.0,0.09206649,0.047861274
0.0,0.28863445,0.094582014,0.0,0.29123235,0.11027266,0.18315251,0.0,0.15711275,0.0,0.0,0.15862787,0.0,0.0,0.07047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11271996,0.047657963,0.0,0.0,0.19881533,0.0,0.0,0.39072368,0.22331537,0.00631028,0.0,0.0746688,0.047770046,0.13895744,0.0,0.088684976,0.04766552
0.0,0.2871778,0.08734564,0.0,0.28916934,0.11136364,0.18327971,0.0,0.15955399,0.0,0.0,0.15397766,0.0,0.0,0.06952093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112141885,0.0477581,0.0,0.0,0.19666363,0.0,0.0,0.38811418,0.2207944,0.005923331,0.0,0.07117266,0.047983833,0.13963754,0.0,0.09160529,0.04815848
0.0,0.27634472,0.09346055,0.0,0.29074097,0.110449895,0.17965917,0.0,0.1558797,0.0,0.0,0.15626203,0.0,0.0,0.06722402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11426168,0.047643993,0.0,0.0,0.19627488,0.0,0.0,0.38437778,0.21849233,0.005051578,0.0,0.074194565,0.04604876,0.14184995,0.0,0.09057582,0.04858417
0.0,0.2801831,0.09170761,0.0,0.29234287,0.10715297,0.18420015,0.0,0.16109999,0.0,0.0,0.15830222,0.0,0.0,0.06877631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111595854,0.04312268,0.0,0.0,0.20061311,0.0,0.0,0.37923402,0.20999451,0.0043622204,0.0,0.077794224,0.04801215,0.1359285,0.0,0.08982974,0.048785143
0.0,0.28354362,0.09299126,0.0,0.2894015,0.10859487,0.18066317,0.0,0.15724695,0.0,0.0,0.1572318,0.0,0.0,0.06314112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11027015,0.0425556,0.0,0.0,0.19777781,0.0,0.0,0.3801288,0.20707528,0.003786338,0.0,0.0744543,0.046463363,0.13683303,0.0,0.09024316,0.049394675
0.0,0.2765817,0.089827485,0.0,0.2879262,0.11268686,0.1749661,0.0,0.15486035,0.0,0.0,0.14727703,0.0,0.0,0.06253805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859363,0.04194822,0.0,0.0,0.19709082,0.0,0.0,0.37735882,0.21550141,0.0032825104,0.0,0.07296439,0.04410629,0.13737722,0.0,0.09277861,0.049051862
0.0,0.27976274,0.09768406,0.0,0.28374928,0.10845279,0.17865497,0.0,0.15546423,0.0,0.0,0.15429252,0.0,0.0,0.061384343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11011245,0.041860033,0.0,0.0,0.19264331,0.0,0.0,0.36613426,0.20967557,0.0027384365,0.0,0.07780734,0.042762443,0.1343261,0.0,0.09120982,0.049286596
0.0,0.27119252,0.098089196,0.0,0.28190318,0.10956188,0.17416507,0.0,0.15698901,0.0,0.0,0.15541539,0.0,0.0,0.06044546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887063,0.043108456,0.0,0.0,0.19291955,0.0,0.0,0.3647566,0.20645232,0.0022125526,0.0,0.06931381,0.039104443,0.13670088,0.0,0.08841952,0.04805939
0.0,0.27824467,0.09319948,0.0,0.2792751,0.10820214,0.17384326,0.0,0.15629016,0.0,0.0,0.15560278,0.0,0.0,0.05960942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105099484,0.0387919,0.0,0.0,0.19842502,0.0,0.0,0.3635645,0.21173836,0.0017690259,0.0,0.071619935,0.041678406,0.13576415,0.0,0.09199585,0.04866901
0.0,0.27675527,0.09511783,0.0,0.27697715,0.10808492,0.17549738,0.0,0.15619746,0.0,0.0,0.15385467,0.0,0.0,0.060236737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543706,0.038367987,0.0,0.0,0.19240728,0.0,0.0,0.36027265,0.20568332,0.0014111488,0.0,0.07116806,0.040590182,0.13462573,0.0,0.09025747,0.04849873
0.0,0.27167708,0.09389838,0.0,0.27686408,0.10667659,0.17521632,0.0,0.15829082,0.0,0.0,0.14581263,0.0,0.0,0.060899656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107278846,0.039100807,0.0,0.0,0.19376694,0.0,0.0,0.35666746,0.2054766,0.0011092599,0.0,0.07221867,0.040818486,0.13322505,0.0,0.09112479,0.051111262
0.0,0.26835603,0.0922309,0.0,0.27386436,0.10899842,0.17015605,0.0,0.15648386,0.0,0.0,0.15443012,0.0,0.0,0.057070754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10552868,0.038276464,0.0,0.0,0.19515741,0.0,0.0,0.3585404,0.200352,0.0008302249,0.0,0.07079832,0.041906875,0.13241258,0.0,0.09028678,0.046650734
0.0,0.27056527,0.09710978,0.0,0.27226564,0.10712653,0.17116387,0.0,0.1550042,0.0,0.0,0.14926927,0.0,0.0,0.053729065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10564942,0.037442952,0.0,0.0,0.19071649,0.0,0.0,0.35445747,0.20278366,0.00059541716,0.0,0.07048579,0.035236295,0.13320811,0.0,0.09259441,0.048756268
0.0,0.27065086,0.09099066,0.0,0.27200118,0.10561414,0.1707232,0.0,0.15558845,0.0,0.0,0.14730889,0.0,0.0,0.052354496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105341956,0.035798322,0.0,0.0,0.19104727,0.0,0.0,0.34534013,0.20886959,0.00042957667,0.0,0.07241575,0.03166695,0.1324124,0.0,0.088179715,0.047569007
0.0,0.2724051,0.08780753,0.0,0.26776764,0.10041262,0.17219274,0.0,0.15559922,0.0,0.0,0.1459437,0.0,0.0,0.050048027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102617495,0.034451954,0.0,0.0,0.19294715,0.0,0.0,0.3424774,0.21639384,0.00030321305,0.0,0.06732936,0.031262495,0.12973976,0.0,0.09230003,0.047836963
0.0,0.26781577,0.09384802,0.0,0.26821426,0.10210634,0.16908915,0.0,0.15646958,0.0,0.0,0.15048933,0.0,0.0,0.05150363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097765535,0.030253163,0.0,0.0,0.19309801,0.0,0.0,0.3409906,0.1999044,0.00020227798,0.0,0.07059858,0.03060991,0.13104476,0.0,0.08807757,0.048147902
0.0,0.26036546,0.09411106,0.0,0.262818,0.10331977,0.16995351,0.0,0.1570739,0.0,0.0,0.14266211,0.0,0.0,0.050625175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890034,0.030019287,0.0,0.0,0.1938345,0.0,0.0,0.3391914,0.20116591,0.00013359936,0.0,0.07086629,0.03112755,0.13144171,0.0,0.09040623,0.047704894
0.0,0.26987043,0.09429583,0.0,0.2615474,0.1033878,0.17046943,0.0,0.15682235,0.0,0.0,0.14575963,0.0,0.0,0.049212396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09580583,0.02959566,0.0,0.0,0.19003141,0.0,0.0,0.3375332,0.20064154,8.518569e-05,0.0,0.071614034,0.030852417,0.13084221,0.0,0.09254608,0.04946973
0.0,0.25915867,0.090626284,0.0,0.26333216,0.10466595,0.1660672,0.0,0.15738608,0.0,0.0,0.14162086,0.0,0.0,0.0486767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09995323,0.030126039,0.0,0.0,0.18796499,0.0,0.0,0.33748576,0.19651563,5.2528343e-05,0.0,0.07177413,0.032431357,0.13179938,0.0,0.09225212,0.04835653
0.0,0.26183555,0.09200383,0.0,0.26188472,0.1040108,0.16787843,0.0,0.15655017,0.0,0.0,0.14537764,0.0,0.0,0.047490127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794195,0.02898236,0.0,0.0,0.18661438,0.0,0.0,0.3341758,0.19956574,3.0922085e-05,0.0,0.06888169,0.031937707,0.13329339,0.0,0.09202314,0.04800823
0.0,0.25454825,0.09425,0.0,0.26154685,0.10228261,0.16642544,0.0,0.15645868,0.0,0.0,0.14422797,0.0,0.0,0.045213312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10090706,0.028797068,0.0,0.0,0.18398723,0.0,0.0,0.32967734,0.19743063,1.7589107e-05,0.0,0.069284156,0.03268379,0.13134745,0.0,0.09370053,0.04742556
0.0,0.26002935,0.093633875,0.0,0.25895935,0.10076918,0.16748905,0.0,0.1552566,0.0,0.0,0.14281599,0.0,0.0,0.042566426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09492847,0.026890388,0.0,0.0,0.18975511,0.0,0.0,0.3307671,0.20051624,9.613795e-06,0.0,0.06718997,0.035791248,0.13070288,0.0,0.09116013,0.04730807
0.0,0.2536012,0.09112831,0.0,0.25179645,0.099548355,0.16857922,0.0,0.15610035,0.0,0.0,0.14216445,0.0,0.0,0.042010132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09674417,0.028336545,0.0,0.0,0.18252155,0.0,0.0,0.3276707,0.19910511,4.999393e-06,0.0,0.0690542,0.033461872,0.12927371,0.0,0.090908244,0.046679795
0.0,0.24831463,0.09484946,0.0,0.25813466,0.1051144,0.16528481,0.0,0.1543615,0.0,0.0,0.13822886,0.0,0.0,0.04181537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09616146,0.026314879,0.0,0.0,0.18230869,0.0,0.0,0.32498014,0.18935552,2.476609e-06,0.0,0.07148817,0.035185628,0.12879178,0.0,0.09169337,0.04666163
0.0,0.24816631,0.09279948,0.0,0.25631243,0.10141953,0.16310884,0.0,0.15826079,0.0,0.0,0.13632314,0.0,0.0,0.040794723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09558634,0.026247803,0.0,0.0,0.18203603,0.0,0.0,0.32387087,0.18699908,1.1652471e-06,0.0,0.07088782,0.0355264,0.12941772,0.0,0.09034421,0.045253973
0.0,0.24746844,0.09141205,0.0,0.25498518,0.099598385,0.16191816,0.0,0.15202504,0.0,0.0,0.14671975,0.0,0.0,0.037843212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584896,0.024888374,0.0,0.0,0.18344368,0.0,0.0,0.3201513,0.18804699,5.18364e-07,0.0,0.07153996,0.035881888,0.12710737,0.0,0.09341633,0.046643976
0.0,0.24366826,0.09337362,0.0,0.25510514,0.098422736,0.16272075,0.0,0.1567913,0.0,0.0,0.14297561,0.0,0.0,0.03867131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09384196,0.02459068,0.0,0.0,0.18285453,0.0,0.0,0.32030773,0.18482706,2.1696661e-07,0.0,0.06686682,0.034426473,0.12711987,0.0,0.09013027,0.04744707
0.0,0.24463093,0.09792736,0.0,0.25136498,0.09847511,0.16362895,0.0,0.15780632,0.0,0.0,0.13965386,0.0,0.0,0.037613392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09554242,0.025572319,0.0,0.0,0.17620327,0.0,0.0,0.31514293,0.18964316,8.5107764e-08,0.0,0.068648376,0.036202535,0.12689433,0.0,0.092489555,0.047787648
0.0,0.24981938,0.094552785,0.0,0.24477589,0.0979003,0.1609209,0.0,0.15848377,0.0,0.0,0.13978039,0.0,0.0,0.035670925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09515921,0.02425392,0.0,0.0,0.17710848,0.0,0.0,0.31606805,0.18525459,3.1129865e-08,0.0,0.06559857,0.03351246,0.1282253,0.0,0.093370445,0.045307167
0.0,0.24327253,0.08920007,0.0,0.25205594,0.09791118,0.16215573,0.0,0.15737222,0.0,0.0,0.14070277,0.0,0.0,0.033797935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096520886,0.023552537,0.0,0.0,0.17945325,0.0,0.0,0.31112447,0.17901243,1.0559282e-08,0.0,0.07126092,0.03614179,0.12520324,0.0,0.09036106,0.045000035
0.0,0.24438329,0.09310689,0.0,0.24872388,0.09954459,0.16265856,0.0,0.1545596,0.0,0.0,0.13460015,0.0,0.0,0.032385904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09503285,0.02242985,0.0,0.0,0.17836897,0.0,0.0,0.30994812,0.17930731,3.3023495e-09,0.0,0.06983615,0.031846408,0.12464039,0.0,0.09138344,0.0452807
0.0,0.23966473,0.0908792,0.0,0.24845736,0.09722324,0.1610784,0.0,0.15816031,0.0,0.0,0.14068633,0.0,0.0,0.032417446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09501844,0.022632025,0.0,0.0,0.17521961,0.0,0.0,0.30685267,0.18201247,9.463119e-10,0.0,0.067019045,0.03285584,0.12601481,0.0,0.09134403,0.04714334
0.0,0.24418184,0.0945645,0.0,0.24567436,0.097524256,0.15797316,0.0,0.15478863,0.0,0.0,0.13703942,0.0,0.0,0.029198296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094057925,0.021439144,0.0,0.0,0.17556979,0.0,0.0,0.30422854,0.180701,2.4677937e-10,0.0,0.068862975,0.03369457,0.12299286,0.0,0.0903544,0.048087813
0.0,0.2446876,0.095139794,0.0,0.24552457,0.098486304,0.15932506,0.0,0.1592027,0.0,0.0,0.13590018,0.0,0.0,0.028896358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095872186,0.02242176,0.0,0.0,0.17501198,0.0,0.0,0.30320165,0.17821325,5.8137464e-11,0.0,0.06715723,0.032932222,0.12206403,0.0,0.0898977,0.047158346
0.0,0.24128349,0.093140624,0.0,0.24522826,0.096882515,0.15384081,0.0,0.15567149,0.0,0.0,0.13504812,0.0,0.0,0.02737578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09482932,0.02003849,0.0,0.0,0.1706156,0.0,0.0,0.300323,0.17849234,1.2274681e-11,0.0,0.06885996,0.033068594,0.12334278,0.0,0.09390881,0.04473419
0.0,0.23501274,0.09672989,0.0,0.24243115,0.09181423,0.16199887,0.0,0.15678672,0.0,0.0,0.13979922,0.0,0.0,0.026720677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097671874,0.020181948,0.0,0.0,0.17757417,0.0,0.0,0.30017695,0.17531723,2.3025661e-12,0.0,0.072123274,0.031664763,0.12287566,0.0,0.08868986,0.04501125
0.0,0.24034053,0.091898434,0.0,0.24503228,0.09650827,0.15336913,0.0,0.15505978,0.0,0.0,0.13760738,0.0,0.0,0.02487031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09131808,0.020272091,0.0,0.0,0.17489311,0.0,0.0,0.29562393,0.17174476,3.801739e-13,0.0,0.0648897,0.02719101,0.12466408,0.0,0.09040534,0.045492377
0.0,0.23702933,0.08958353,0.0,0.2446869,0.09639788,0.16036716,0.0,0.15431564,0.0,0.0,0.14101729,0.0,0.0,0.02324135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093575865,0.019320568,0.0,0.0,0.17400758,0.0,0.0,0.29126602,0.17831898,5.468698e-14,0.0,0.06535685,0.027192593,0.12088336,0.0,0.092840604,0.04984991
0.0,0.2337953,0.09197634,0.0,0.24141221,0.096585535,0.15698022,0.0,0.15605067,0.0,0.0,0.1406019,0.0,0.0,0.022697818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089605264,0.018630859,0.0,0.0,0.171621,0.0,0.0,0.29237458,0.17749368,6.777819e-15,0.0,0.0652752,0.026173057,0.11974679,0.0,0.089301914,0.046914108
0.0,0.23821288,0.088180974,0.0,0.23965217,0.09496641,0.15802756,0.0,0.15581316,0.0,0.0,0.14125834,0.0,0.0,0.021304928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09239822,0.017085431,0.0,0.0,0.17149527,0.0,0.0,0.28994378,0.1762268,7.150581e-16,0.0,0.07111895,0.028564796,0.11851503,0.0,0.08940894,0.0484053
0.0,0.23740394,0.09240027,0.0,0.23943795,0.09551942,0.16202585,0.0,0.15580566,0.0,0.0,0.13803573,0.0,0.0,0.019468343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08718146,0.017585235,0.0,0.0,0.172071,0.0,0.0,0.28578308,0.17592014,6.337194e-17,0.0,0.07041504,0.029877009,0.11994052,0.0,0.08982936,0.048223555
0.0,0.23754995,0.09209915,0.0,0.23849246,0.097133696,0.1578401,0.0,0.15539868,0.0,0.0,0.13757174,0.0,0.0,0.018954923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09013876,0.017435672,0.0,0.0,0.1728645,0.0,0.0,0.28704643,0.17434596,4.6503374e-18,0.0,0.06775849,0.027471922,0.11769407,0.0,0.08966086,0.04835969
0.0,0.23512152,0.09315818,0.0,0.23742698,0.097875476,0.15281722,0.0,0.15651569,0.0,0.0,0.13772705,0.0,0.0,0.016968701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09310491,0.016847888,0.0,0.0,0.16997255,0.0,0.0,0.27961573,0.17200631,2.7812294e-19,0.0,0.0631532,0.024017274,0.11941516,0.0,0.09024322,0.047503684
0.0,0.23098132,0.09297807,0.0,0.23505308,0.09777823,0.15853718,0.0,0.15554598,0.0,0.0,0.1375037,0.0,0.0,0.01612959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09042645,0.015170901,0.0,0.0,0.17077076,0.0,0.0,0.27822092,0.17052767,1.33234216e-20,0.0,0.06826513,0.029310102,0.11806266,0.0,0.09029162,0.049047884
0.0,0.22885022,0.0921845,0.0,0.23584111,0.09489026,0.1554753,0.0,0.1529453,0.0,0.0,0.13731895,0.0,0.0,0.015067986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09020657,0.014063232,0.0,0.0,0.16782567,0.0,0.0,0.27847853,0.1678043,5.015766e-22,0.0,0.06592541,0.027141336,0.1177817,0.0,0.09107801,0.04758398
0.0,0.22847784,0.091889925,0.0,0.23064402,0.096381165,0.15445317,0.0,0.15424232,0.0,0.0,0.13684224,0.0,0.0,0.0140507445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08837683,0.012968118,0.0,0.0,0.16984078,0.0,0.0,0.27687085,0.17680217,1.4529963e-23,0.0,0.06814513,0.02819355,0.11752929,0.0,0.089196965,0.047586076
0.0,0.2264425,0.093706585,0.0,0.23030175,0.09502603,0.15478157,0.0,0.15264526,0.0,0.0,0.135812,0.0,0.0,0.012544588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08706255,0.012503253,0.0,0.0,0.17286672,0.0,0.0,0.27719548,0.16797821,3.16448e-25,0.0,0.06907339,0.02897954,0.11841313,0.0,0.08659704,0.045751948
0.0,0.2294881,0.08963182,0.0,0.23213509,0.0932498,0.15369536,0.0,0.15693729,0.0,0.0,0.13191134,0.0,0.0,0.012221546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08706601,0.012662638,0.0,0.0,0.16807887,0.0,0.0,0.2751683,0.16510618,5.0494983e-27,0.0,0.06446263,0.027765436,0.1213793,0.0,0.08979887,0.04720814
0.0,0.23200981,0.090915896,0.0,0.23186226,0.09393897,0.1586241,0.0,0.15618092,0.0,0.0,0.12971587,0.0,0.0,0.010751026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08657192,0.012274261,0.0,0.0,0.16692692,0.0,0.0,0.2727583,0.16707218,5.736231e-29,0.0,0.06813548,0.02749205,0.11740909,0.0,0.087855056,0.047557697
0.0,0.22864696,0.09443436,0.0,0.22898343,0.094838895,0.15247698,0.0,0.15467194,0.0,0.0,0.13118565,0.0,0.0,0.009481918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09057838,0.011773042,0.0,0.0,0.1681121,0.0,0.0,0.2703522,0.17003147,4.4924775e-31,0.0,0.064996034,0.025511429,0.11438562,0.0,0.09030863,0.048146363
0.0,0.228149,0.08825229,0.0,0.23487495,0.095060706,0.15384646,0.0,0.15539467,0.0,0.0,0.13470066,0.0,0.0,0.008045189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691205,0.010040646,0.0,0.0,0.1753983,0.0,0.0,0.25553396,0.1661236,2.3395897e-33,0.0,0.060440704,0.026003229,0.11787343,0.0,0.08846312,0.048085615
0.0,0.22850123,0.08926191,0.0,0.23062949,0.09182493,0.14910357,0.0,0.15535307,0.0,0.0,0.13557921,0.0,0.0,0.0076751593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08532695,0.009786129,0.0,0.0,0.16901602,0.0,0.0,0.2579406,0.15472016,7.77753e-36,0.0,0.067417346,0.023122327,0.11729147,0.0,0.0849597,0.048709586
0.0,0.2257643,0.09225925,0.0,0.2273399,0.09030608,0.15058592,0.0,0.15381396,0.0,0.0,0.13088718,0.0,0.0,0.0067049335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873835,0.00926623,0.0,0.0,0.16336827,0.0,0.0,0.2590363,0.16366644,1.5753238e-38,0.0,0.067898184,0.023305126,0.11658417,0.0,0.08700403,0.047202107
0.0,0.2253396,0.09131073,0.0,0.22713754,0.09104141,0.15222298,0.0,0.15453175,0.0,0.0,0.1282193,0.0,0.0,0.005989535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08689319,0.008886068,0.0,0.0,0.16791955,0.0,0.0,0.2603874,0.16156574,1.8428e-41,0.0,0.06776963,0.022916732,0.11643659,0.0,0.084165715,0.04865559
