solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,gross_inadv_interchange_mw
0.12779754,-0.5293213,-0.9710295,0.30707958,0.84841764,0.59627414,-0.14296621,0.17542103,1.421569,1.0853381,1.4779917,-0.19297248,1.3458978,-1.3282967,1.1493933,0.6295846,-0.90172035,-0.84066314,-0.79051393,1.3906705,0.51187503,-0.49975055,-0.92392874,1.178942,1.0119531,0.8031192,0.74906623,0.19475825,0.4913993,-1.0105597,0.6183533,-0.52029574,1.7666215,0.197017
0.14862923,-0.54901695,-0.96071124,0.31524673,0.83111995,0.61361414,-0.1491421,0.19295703,1.4384874,1.0996197,1.4893467,-0.21628915,1.3475755,-1.3403207,1.1889567,0.6321353,-0.9123854,-0.84941113,-0.8005521,1.4145479,0.52130103,-0.5048408,-0.95463854,1.187847,1.0263891,0.80748117,0.7482498,0.20306708,0.49952388,-1.0173784,0.6367636,-0.5360703,1.7759336,0.19390592
0.13872118,-0.5557027,-0.9725396,0.31300533,0.83325744,0.6245741,-0.15702185,0.1908472,1.4483715,1.1261736,1.5070337,-0.22751455,1.3562695,-1.3524113,1.187701,0.64269847,-0.95148414,-0.87047577,-0.81751627,1.4234504,0.5230379,-0.5322187,-0.9532535,1.1907734,1.0576992,0.821379,0.763318,0.19584188,0.5019498,-1.0358264,0.6289846,-0.54805654,1.7887312,0.17546965
0.15671174,-0.5710828,-1.0042237,0.3230603,0.8309957,0.6404568,-0.1766029,0.1937738,1.4619057,1.137613,1.5030519,-0.2330084,1.3681626,-1.3645563,1.189172,0.65731686,-0.95492893,-0.8582396,-0.8302103,1.4312814,0.5294624,-0.55531746,-0.949961,1.1923715,1.0625721,0.8339954,0.7733084,0.195097,0.5246287,-1.0367132,0.64561105,-0.5749372,1.7931744,0.16454346
0.16432592,-0.6027612,-1.0120865,0.33259675,0.84856105,0.6463289,-0.19965845,0.20301776,1.4621218,1.1465333,1.532666,-0.23548263,1.3826557,-1.3767453,1.203072,0.6857307,-0.9593381,-0.8641461,-0.83833814,1.4373053,0.51718336,-0.57970834,-0.9537487,1.2198219,1.0633935,0.8337494,0.7876228,0.1879251,0.5257536,-1.048216,0.65233237,-0.588755,1.8041354,0.15982355
0.15683588,-0.6047666,-1.0227754,0.33159116,0.8650651,0.66783506,-0.20409024,0.20341577,1.4746983,1.1747495,1.5488265,-0.23685843,1.3920287,-1.38897,1.2110327,0.69442105,-0.97071373,-0.8842926,-0.8439234,1.4448222,0.52731943,-0.595431,-0.96387744,1.2318559,1.0723493,0.8484122,0.78701216,0.18186301,0.50935066,-1.0425986,0.6599008,-0.58340615,1.8099297,0.16583356
0.17364758,-0.6076764,-1.0340068,0.34197173,0.878884,0.666612,-0.22270077,0.19846635,1.49198,1.1858882,1.5754719,-0.24319611,1.4035195,-1.3905,1.2115417,0.6977524,-0.97321343,-0.89364725,-0.85304433,1.4543872,0.5159274,-0.60137486,-0.99000686,1.2417152,1.08694,0.8509581,0.7950785,0.18634832,0.51408744,-1.0562577,0.66456896,-0.6033115,1.8336226,0.16315536
0.17051792,-0.65203464,-1.0484693,0.34754732,0.8776245,0.6781885,-0.24275173,0.18572433,1.5011098,1.2118921,1.589725,-0.25579774,1.4182206,-1.4003954,1.2310547,0.7051751,-0.98176503,-0.91539913,-0.862632,1.4807218,0.5083825,-0.61940724,-1.00181,1.2534477,1.0875704,0.8521236,0.8049108,0.17622432,0.5128963,-1.0689507,0.6675689,-0.6159787,1.8516121,0.1622101
0.18540896,-0.65586597,-1.0460176,0.35226777,0.8891769,0.69542706,-0.25697595,0.18662524,1.507488,1.2283282,1.5903842,-0.27588525,1.456838,-1.4124743,1.2507918,0.7243239,-0.99044657,-0.93628246,-0.86823726,1.4851979,0.5057779,-0.63698137,-1.0067315,1.2622901,1.0923617,0.86447155,0.81751615,0.15963343,0.51212496,-1.0814898,0.6809414,-0.63970655,1.8596954,0.16670375
0.18156192,-0.6670552,-1.0447534,0.3448754,0.9050135,0.70132846,-0.3007901,0.20437612,1.5105661,1.2402483,1.5927563,-0.2967683,1.4739479,-1.4245747,1.2583798,0.7396306,-0.9981211,-0.9443105,-0.88422394,1.5156746,0.49752313,-0.6507245,-1.0164313,1.2692604,1.110229,0.8731586,0.825052,0.15033141,0.51676947,-1.1025815,0.68173957,-0.64209694,1.8633957,0.16202495
0.18594497,-0.68669295,-1.061145,0.35022342,0.91544807,0.72057104,-0.3037197,0.20278466,1.5099816,1.2654853,1.6060675,-0.29900602,1.481299,-1.4366912,1.2804233,0.7524176,-1.0064338,-0.95186114,-0.89142555,1.5286719,0.5042451,-0.660861,-1.0271945,1.2768923,1.1053805,0.8852514,0.8533054,0.14733708,0.5200573,-1.085203,0.6863829,-0.66081434,1.8612921,0.16439195
0.16328414,-0.6995099,-1.0462126,0.3421931,0.9263768,0.73794955,-0.3199481,0.19750941,1.5266368,1.2803167,1.6040442,-0.3162039,1.5140483,-1.451926,1.2871848,0.7521449,-0.98207724,-0.95771694,-0.9022509,1.5397646,0.50750434,-0.6813728,-1.0244853,1.2778964,1.1096123,0.88633895,0.8551071,0.1389449,0.53050625,-1.0910724,0.6922372,-0.6525376,1.8693926,0.14686255
0.1608108,-0.71140754,-1.0287935,0.36130506,0.91661876,0.7512005,-0.34952006,0.21592382,1.541979,1.3124236,1.6176969,-0.33254912,1.5220548,-1.4642804,1.2986068,0.75973636,-0.9954291,-0.9623739,-0.9139616,1.5326586,0.51242363,-0.68265647,-1.0191107,1.3015143,1.1151057,0.8925255,0.88125825,0.11817164,0.5415416,-1.0900528,0.70307714,-0.65764487,1.8940047,0.1521852
0.16605939,-0.7227639,-1.0324664,0.372315,0.9144335,0.76537865,-0.37614855,0.22581203,1.5610721,1.3178085,1.6289724,-0.33452427,1.526763,-1.47608,1.3155842,0.7710988,-1.0209541,-0.9691684,-0.91702646,1.5299301,0.5079201,-0.6748994,-1.0149002,1.3077343,1.11754,0.89795345,0.90260077,0.113625325,0.5495169,-1.0968369,0.71111894,-0.67843956,1.8901201,0.14305632
0.17587742,-0.727619,-1.0409249,0.38308603,0.9275999,0.7818366,-0.39400983,0.23055421,1.5693002,1.3202083,1.6209905,-0.33808777,1.5301872,-1.4878795,1.3183856,0.79215133,-1.0220852,-0.9719941,-0.9261738,1.5359411,0.51444656,-0.6889814,-1.0268219,1.3373083,1.1270592,0.91635185,0.9077634,0.10741748,0.5609243,-1.1062932,0.71944875,-0.6908511,1.8894866,0.14790623
0.1813256,-0.7504103,-1.044757,0.3855219,0.94314533,0.80206645,-0.41811854,0.23045038,1.5740227,1.3452972,1.6265709,-0.3445625,1.5295976,-1.4996791,1.3177084,0.79593086,-1.0280212,-0.9805767,-0.9341025,1.5356913,0.5103352,-0.6996175,-1.0422482,1.351502,1.1316166,0.9364985,0.9316163,0.10433295,0.57376516,-1.1152953,0.7334007,-0.71829516,1.8911914,0.14499034
0.17942281,-0.76469,-1.0347314,0.39526197,0.94726163,0.8186826,-0.4338046,0.2220091,1.5968263,1.3500484,1.6645739,-0.35062933,1.5308675,-1.5114723,1.3372724,0.80900437,-1.035861,-0.9934576,-0.94707626,1.5438794,0.5225184,-0.7193493,-1.0449425,1.3716534,1.1474185,0.94523937,0.9478399,0.07924081,0.57747734,-1.1290119,0.74304456,-0.736155,1.8846374,0.14048578
0.18032013,-0.77766824,-1.055443,0.39535782,0.95336586,0.8562407,-0.45827124,0.22172698,1.6087388,1.3533694,1.6768377,-0.35686994,1.538888,-1.5232509,1.3484347,0.83802336,-1.0439996,-1.0086188,-0.9572354,1.5512168,0.53335214,-0.73980755,-1.0397009,1.3865322,1.1529169,0.9457357,0.95397913,0.062910005,0.5866508,-1.1427395,0.7648118,-0.7366313,1.8922951,0.13595042
0.18313329,-0.78477746,-1.0550648,0.4093183,0.95823634,0.86957943,-0.4758569,0.22787407,1.6135678,1.3894626,1.6792034,-0.37219846,1.5686964,-1.53501,1.3713784,0.85249543,-1.0402756,-1.0236562,-0.96694005,1.5625134,0.5395223,-0.75886333,-1.050636,1.4075886,1.1757184,0.95819765,0.97574615,0.040408954,0.59484595,-1.1482875,0.7729314,-0.74859715,1.8933696,0.14147778
0.16648398,-0.80394423,-1.0577031,0.39879292,0.96721375,0.8779555,-0.49467927,0.22986877,1.6155416,1.4037012,1.6757408,-0.39699736,1.5814683,-1.5467458,1.4112296,0.8726082,-1.0537446,-1.0391943,-0.9813724,1.5751971,0.5141876,-0.77538157,-1.0620437,1.4212326,1.1805528,0.98209643,0.99866563,0.034487516,0.6093281,-1.1479256,0.7754599,-0.75566894,1.9129417,0.13951313
0.14993155,-0.8223055,-1.0842377,0.4061167,0.9771721,0.90455663,-0.52257395,0.23323952,1.625689,1.4170172,1.721039,-0.40873048,1.5886595,-1.5584527,1.4244988,0.89791703,-1.0675405,-1.0407586,-0.9818986,1.5829806,0.5242576,-0.7819579,-1.1014899,1.4288772,1.1926104,1.0016829,1.0145438,0.016345289,0.6215743,-1.1531452,0.7947142,-0.76213783,1.9160436,0.14931922
0.14810629,-0.8343093,-1.0895919,0.4001267,0.9897704,0.928684,-0.53655404,0.25230172,1.6436329,1.4302292,1.7376027,-0.42264166,1.5921566,-1.5701264,1.4460406,0.92595947,-1.0913485,-1.0656295,-0.99518406,1.5996825,0.5366514,-0.79010236,-1.1060898,1.4469094,1.1824968,1.0086138,1.0172169,0.021351648,0.6292538,-1.1626706,0.8093598,-0.7812079,1.927592,0.14394763
0.15905014,-0.83068883,-1.0860934,0.40723354,1.0044467,0.94500524,-0.5415872,0.26892507,1.6736965,1.4379832,1.7399203,-0.44350895,1.5891176,-1.5817631,1.4754325,0.9399883,-1.1038778,-1.0758327,-1.0116448,1.6026615,0.53692853,-0.802088,-1.1136385,1.4515758,1.1759107,1.0078425,1.037037,-0.008776121,0.64285743,-1.1823063,0.79590064,-0.8025407,1.9355545,0.15910278
0.17134522,-0.82894665,-1.0877295,0.42427242,1.0139567,0.9661226,-0.5567425,0.2658726,1.6936179,1.4549227,1.750137,-0.44787273,1.5864797,-1.5501062,1.4779253,0.9784336,-1.0880272,-1.0775357,-1.0211593,1.6332628,0.540897,-0.8050409,-1.1190748,1.4781946,1.1861185,1.0285445,1.0343767,-0.026847286,0.64905906,-1.198924,0.8132897,-0.8175635,1.945163,0.1550263
0.19465184,-0.84166527,-1.0780014,0.44846517,1.0300677,0.98492783,-0.5821587,0.27499768,1.7002622,1.4765011,1.7399457,-0.47723833,1.6026795,-1.5551087,1.4818918,1.0007985,-1.0946671,-1.0826253,-1.0212623,1.6465116,0.538574,-0.80660194,-1.1299895,1.4886391,1.1921659,1.0533916,1.0418326,-0.055545956,0.63743645,-1.1828108,0.82822084,-0.8414924,1.951153,0.16846192
0.17842472,-0.8435105,-1.066794,0.45409822,1.032507,0.99537176,-0.5905967,0.27199683,1.7103969,1.4852669,1.7585927,-0.48826906,1.6023777,-1.5603089,1.4935555,1.0178312,-1.1000115,-1.0886426,-1.0216521,1.6631916,0.53898704,-0.81315905,-1.1373994,1.510085,1.2017038,1.064898,1.0466591,-0.066500366,0.6477448,-1.1885705,0.8394023,-0.8542522,1.9510555,0.16507047
0.17209312,-0.88184863,-1.0713835,0.44394997,1.0463468,1.0136812,-0.5925451,0.27894923,1.6968211,1.5079869,1.7723542,-0.49915794,1.6057585,-1.5657077,1.4865793,1.0319428,-1.1253241,-1.0958267,-1.0286865,1.6710641,0.52929866,-0.8324132,-1.1470088,1.5184947,1.215504,1.0872978,1.0700381,-0.087421924,0.6502565,-1.1891829,0.84634256,-0.8609791,1.9529068,0.16228886
0.17788807,-0.8918511,-1.0729431,0.44578788,1.069037,1.0247419,-0.6025988,0.27796575,1.7277994,1.5078114,1.783174,-0.5119823,1.613632,-1.5713042,1.4944866,1.0329413,-1.1307062,-1.1200833,-1.0208375,1.6715264,0.52735245,-0.8461615,-1.1539127,1.5311221,1.2241246,1.1061348,1.0709721,-0.09975767,0.6629389,-1.1971043,0.86877084,-0.8529497,1.961151,0.15873004
0.18598588,-0.8938078,-1.0779628,0.4332857,1.0837189,1.034813,-0.61430424,0.27986574,1.7490157,1.5218697,1.8069471,-0.5187118,1.615705,-1.5770986,1.4971403,1.0473167,-1.1391156,-1.1377429,-1.033779,1.6705974,0.5303247,-0.8567772,-1.1458156,1.5481912,1.2281666,1.1165329,1.0727493,-0.101928644,0.6639551,-1.2071077,0.8948454,-0.8516645,1.9613783,0.18094724
0.18894713,-0.8996133,-1.1061099,0.44156575,1.0905836,1.0625952,-0.6119628,0.28039035,1.7445843,1.5344493,1.8105069,-0.5125719,1.612788,-1.5830897,1.5229381,1.0576243,-1.1435301,-1.1434513,-1.0539908,1.6781256,0.54964125,-0.86710125,-1.1564649,1.5643073,1.2448454,1.133077,1.0731882,-0.10515693,0.6768899,-1.2209662,0.9043803,-0.86017096,1.9712256,0.1882911
0.19052204,-0.9133434,-1.1094283,0.45083708,1.097948,1.0709841,-0.61541307,0.2858033,1.7607002,1.5399394,1.8110467,-0.5181436,1.6374991,-1.6041826,1.5437107,1.0754061,-1.1466073,-1.1143689,-1.0511785,1.6880795,0.5532213,-0.87846893,-1.1666597,1.5915563,1.2450049,1.1493272,1.0886269,-0.124779485,0.7048139,-1.2272418,0.9123255,-0.8686416,1.9812981,0.18769883
0.15993501,-0.9138845,-1.1123017,0.46162206,1.1105134,1.0906869,-0.62999547,0.28802714,1.7687013,1.5673335,1.8426088,-0.52714807,1.6502806,-1.6093786,1.5626893,1.0880475,-1.1475636,-1.1183378,-1.0619012,1.6996735,0.55236745,-0.8872417,-1.172484,1.6053834,1.2496121,1.1823245,1.1027225,-0.1338737,0.71912706,-1.2318678,0.915117,-0.86281013,1.9765619,0.17447872
0.15659083,-0.9185946,-1.117846,0.45896128,1.1135395,1.115326,-0.6322365,0.29825583,1.7700773,1.5727875,1.8461574,-0.5456616,1.6576303,-1.6146541,1.5609577,1.107802,-1.1563073,-1.1311424,-1.0676169,1.6906862,0.55793184,-0.92744493,-1.168681,1.6077721,1.2448789,1.1889768,1.1157281,-0.15327011,0.7288408,-1.2367175,0.92524576,-0.86838835,1.9959533,0.1763929
0.16474056,-0.92243594,-1.1211168,0.4713574,1.124789,1.1497842,-0.66023624,0.3172899,1.7850648,1.5740839,1.8588696,-0.56329495,1.665172,-1.6201223,1.5663569,1.1282828,-1.1615843,-1.1385628,-1.0640016,1.6945201,0.55569804,-0.9431069,-1.1723869,1.6320494,1.2695676,1.1978071,1.1186365,-0.17243771,0.75756156,-1.2417953,0.93573725,-0.87426376,2.015012,0.19102313
0.15932767,-0.9352699,-1.1279621,0.47661,1.1313034,1.1619694,-0.6776354,0.30999866,1.7796433,1.5855129,1.8698343,-0.5800207,1.6759875,-1.6257819,1.6079121,1.1346147,-1.1523488,-1.1447928,-1.0731329,1.7071421,0.55338085,-0.9340567,-1.1792357,1.646862,1.2592033,1.2015349,1.1460979,-0.18241356,0.7710894,-1.2459688,0.95546204,-0.88025415,2.0203376,0.1783092
0.16225009,-0.96341676,-1.134124,0.47374183,1.1408322,1.1812278,-0.69220656,0.31995866,1.800582,1.6087375,1.8711039,-0.5848026,1.6828761,-1.631632,1.5960183,1.1433585,-1.1569347,-1.1542832,-1.08225,1.7143075,0.5704584,-0.9390811,-1.1879818,1.6551534,1.2646784,1.2168528,1.1485391,-0.20283301,0.76796323,-1.2452468,0.9690307,-0.8840841,2.024696,0.190941
0.14853044,-0.96540004,-1.1334791,0.47849345,1.1651887,1.2008765,-0.70301783,0.32423648,1.8163782,1.6203719,1.8860095,-0.5934006,1.6950698,-1.6376705,1.6035479,1.155603,-1.1637403,-1.1587614,-1.0733368,1.7277455,0.5701645,-0.96024275,-1.1982148,1.6613426,1.2769164,1.2213507,1.1661373,-0.21054031,0.80601406,-1.2495103,0.9869207,-0.88791275,2.027026,0.1772817
0.1519257,-0.96301866,-1.1104829,0.48442945,1.1579752,1.224598,-0.717516,0.33256742,1.8210036,1.6154554,1.8840594,-0.6020125,1.7092792,-1.6438949,1.6178137,1.1750783,-1.1736635,-1.1674383,-1.0751477,1.7334385,0.5685734,-0.9697421,-1.2026623,1.6643766,1.2823298,1.2036479,1.1936526,-0.23251332,0.8262312,-1.2556484,0.998976,-0.8948398,2.0247662,0.16533813
0.1329367,-0.97857606,-1.1142663,0.48924026,1.1664877,1.2214054,-0.7296408,0.33868515,1.8228865,1.6301138,1.8910809,-0.61295086,1.7182833,-1.650302,1.6463532,1.1833444,-1.1670498,-1.1722809,-1.0990121,1.7487358,0.55148786,-0.9930012,-1.2089014,1.6768453,1.2891321,1.2303395,1.2082253,-0.25894034,0.8422666,-1.2538215,1.0176278,-0.90089655,2.0209305,0.1744041
0.124209285,-0.9875926,-1.1147685,0.5107738,1.202397,1.2471901,-0.7400058,0.33599663,1.8214605,1.64073,1.9057719,-0.62953764,1.7378005,-1.6568885,1.6498107,1.2129441,-1.197944,-1.1773243,-1.1146934,1.746065,0.55539435,-0.9993353,-1.2204055,1.6856397,1.3063048,1.2374468,1.208301,-0.26338354,0.8642791,-1.2602984,1.0332221,-0.91492337,2.029424,0.17535028
0.11427513,-0.9924086,-1.1149058,0.5243179,1.2050285,1.2700306,-0.7546958,0.34931505,1.8407458,1.6524885,1.904509,-0.6589463,1.7539363,-1.6636498,1.6669072,1.2338399,-1.2071177,-1.1948348,-1.1038629,1.7391828,0.56044066,-1.0057032,-1.2534292,1.7050909,1.3127159,1.2452681,1.2390866,-0.28063402,0.8750053,-1.3086059,1.0478674,-0.9270887,2.0314267,0.18458574
0.1086222,-0.9954216,-1.1455182,0.5254701,1.2215815,1.284616,-0.77066696,0.36965442,1.8509645,1.660372,1.9165071,-0.6803602,1.7675921,-1.6705813,1.6665356,1.2363359,-1.2124878,-1.1996263,-1.1029257,1.7445023,0.54953957,-1.0212992,-1.2592326,1.7061001,1.3197287,1.259588,1.242609,-0.29632354,0.90199375,-1.3197322,1.0616144,-0.94032055,2.0426848,0.17996068
0.09465264,-0.9966955,-1.1444368,0.5231949,1.2272445,1.3072087,-0.79000926,0.36473134,1.8776983,1.6834186,1.9325293,-0.6995246,1.7791988,-1.6776786,1.6749082,1.2620289,-1.2240528,-1.2046455,-1.1058124,1.7556533,0.54292303,-1.02793,-1.2406827,1.7167321,1.3298073,1.2713379,1.254327,-0.3035822,0.91429824,-1.3203062,1.0814288,-0.95059496,2.0532625,0.19163036
0.09896684,-1.0003648,-1.1549996,0.51912075,1.2523298,1.3178182,-0.8042493,0.38013518,1.8755535,1.7053946,1.9336061,-0.7180803,1.7869139,-1.6849351,1.6928912,1.2880551,-1.2266111,-1.2098995,-1.1141177,1.7627581,0.54807585,-1.0400913,-1.243233,1.7216336,1.340104,1.2723477,1.2668169,-0.3210559,0.9256573,-1.3261907,1.0822374,-0.9673724,2.0701444,0.17281193
0.092824236,-1.0047277,-1.1669236,0.51900315,1.2533096,1.3406171,-0.82439095,0.38956693,1.8802874,1.7031844,1.9315386,-0.72679126,1.7885321,-1.692346,1.6939902,1.3005483,-1.2399803,-1.215393,-1.1279298,1.7611842,0.5467755,-1.0474268,-1.2482606,1.7553363,1.3496256,1.2844157,1.274929,-0.34800708,0.9454212,-1.3290902,1.1078173,-0.98139495,2.0698094,0.1538155
0.08879651,-1.0069488,-1.1722031,0.5326681,1.2679558,1.3589302,-0.84650195,0.40127823,1.8808806,1.7044778,1.9374472,-0.7352434,1.807278,-1.6999047,1.7049468,1.3205833,-1.2457812,-1.2211287,-1.1431757,1.7765043,0.5416456,-1.0547453,-1.2532614,1.7592355,1.3682786,1.2986233,1.278538,-0.37559405,0.97851604,-1.3386061,1.1171156,-0.9828004,2.0787263,0.14983024
0.08769154,-1.0136307,-1.1721401,0.53692436,1.2678212,1.3868926,-0.8471614,0.40455917,1.8859155,1.7308488,1.9444755,-0.75434524,1.8101664,-1.7076046,1.7144212,1.3331414,-1.2398181,-1.2202197,-1.147839,1.7862159,0.54036975,-1.0624994,-1.2584196,1.7493505,1.37823,1.3169086,1.2952036,-0.39236042,1.0015855,-1.3413903,1.1242718,-0.9908035,2.0916836,0.15048984
0.07256586,-1.0171597,-1.1734829,0.5350316,1.30111,1.403245,-0.8606993,0.4008287,1.8875824,1.745646,1.947725,-0.7847696,1.8294342,-1.7154393,1.721423,1.3577424,-1.24599,-1.2265074,-1.169535,1.8167704,0.5341162,-1.0407897,-1.2628468,1.7543962,1.3814981,1.3293828,1.3109816,-0.40868193,1.0234096,-1.3443325,1.1363331,-0.99625796,2.0919507,0.16896848
0.079318315,-1.0298232,-1.177279,0.5421804,1.3203393,1.4322326,-0.87621945,0.41376016,1.915766,1.7430958,1.9498085,-0.80375564,1.829916,-1.7234017,1.7226516,1.3710054,-1.2384964,-1.2330477,-1.1742256,1.8165519,0.54005986,-1.05637,-1.269234,1.7614548,1.3921764,1.3371978,1.3300915,-0.4267995,1.0524663,-1.3474386,1.1416757,-1.0008217,2.09272,0.1613098
0.09260606,-1.0378014,-1.1808227,0.53426313,1.336072,1.4468449,-0.8923234,0.43293792,1.9419023,1.739255,1.9543058,-0.81028897,1.8330231,-1.731485,1.724558,1.390423,-1.2414597,-1.2417085,-1.1770753,1.8284655,0.52628917,-1.065055,-1.2750973,1.7696555,1.40182,1.3399942,1.3365585,-0.44092262,1.05235,-1.3507149,1.1545571,-1.0116698,2.0921092,0.15916991
0.09499313,-1.0406591,-1.1818063,0.5404004,1.338951,1.449116,-0.90951145,0.45419982,1.9563272,1.7549673,1.9858457,-0.79568523,1.8375332,-1.7396822,1.739737,1.4055527,-1.2506528,-1.2479941,-1.2006859,1.8406448,0.52771413,-1.0795239,-1.2649707,1.7855269,1.3956485,1.3567094,1.3565754,-0.45791012,1.0771352,-1.3541676,1.1713687,-1.0197988,2.1058137,0.15089379
0.08165758,-1.0676991,-1.1796951,0.55137783,1.3506838,1.473775,-0.9197618,0.44896647,1.9515375,1.7696409,2.0003479,-0.8102868,1.8379623,-1.7479861,1.7534124,1.456094,-1.2652143,-1.2692825,-1.1949967,1.8533785,0.5174981,-1.0858918,-1.2703465,1.779953,1.4052738,1.3962057,1.3580878,-0.46974054,1.0934545,-1.3578022,1.1739514,-1.0295389,2.1075835,0.14371218
0.05467354,-1.073815,-1.1831722,0.5614106,1.356852,1.4858985,-0.94479537,0.46010903,1.9524271,1.77947,2.0153873,-0.81891745,1.8443755,-1.7563897,1.7696059,1.4632853,-1.2909946,-1.2855008,-1.1861132,1.8677263,0.52103156,-1.1053061,-1.2693418,1.8063143,1.4224455,1.4107383,1.3817409,-0.47199112,1.1190028,-1.3709416,1.1969092,-1.0374856,2.1126592,0.14688261
0.038303174,-1.0831403,-1.2165666,0.5865872,1.374685,1.5136493,-0.95330876,0.45082387,1.9524816,1.7949249,2.0189068,-0.8372276,1.8500495,-1.764886,1.7798206,1.4780159,-1.2929746,-1.3019518,-1.1929474,1.8830037,0.50751996,-1.1091183,-1.295505,1.8276507,1.4298903,1.4256461,1.4044081,-0.49297047,1.1298387,-1.374579,1.2105411,-1.0472277,2.1168203,0.14064929
0.026074212,-1.0904009,-1.2400738,0.6039393,1.3904788,1.5368102,-0.9606922,0.45721465,1.9738902,1.8037255,2.0197046,-0.84778404,1.8526604,-1.7734681,1.8073534,1.4971168,-1.2950771,-1.3075516,-1.1895988,1.8846304,0.507897,-1.1145532,-1.3114158,1.8349414,1.4398397,1.427027,1.4284033,-0.50048757,1.1474358,-1.3784026,1.2133973,-1.0789356,2.1308815,0.11320132
0.0063384706,-1.0951487,-1.2437164,0.6053485,1.4016775,1.546903,-0.96798944,0.4670584,1.9788564,1.8050475,2.027764,-0.8725296,1.8519518,-1.7821287,1.806383,1.5256026,-1.297308,-1.3118519,-1.1962717,1.8763446,0.49394432,-1.1226077,-1.3161253,1.839755,1.4630723,1.4383068,1.4439117,-0.5192618,1.1864127,-1.382418,1.2273039,-1.0910658,2.1309426,0.10408302
-0.01376923,-1.1082473,-1.2465171,0.6169433,1.4134153,1.5647917,-0.9851008,0.4793397,1.9873462,1.8079094,2.0365462,-0.88427293,1.8808908,-1.7908623,1.814087,1.5426317,-1.3016884,-1.3357214,-1.2174058,1.8779169,0.46961766,-1.1280646,-1.321052,1.8313422,1.4796703,1.4428791,1.4526522,-0.5415366,1.2121546,-1.3866298,1.2610873,-1.1022452,2.1295645,0.08714726
-0.02491403,-1.1038384,-1.2623246,0.6441963,1.4348555,1.5697405,-0.9888625,0.49686462,1.9910432,1.8175278,2.0551405,-0.8999144,1.8883828,-1.7996615,1.8237957,1.5560651,-1.3019762,-1.3382922,-1.2144728,1.8796071,0.46617773,-1.1345091,-1.2971524,1.8186281,1.497464,1.4565316,1.4693204,-0.5536083,1.2295458,-1.391043,1.2716498,-1.1124009,2.1290581,0.059574645
-0.03392714,-1.10945,-1.2618973,0.6525379,1.4489232,1.5717493,-0.9995024,0.5308166,2.001953,1.8126848,2.0571127,-0.9047003,1.9149852,-1.8085201,1.8245066,1.5742038,-1.3033721,-1.3323141,-1.2173144,1.9095149,0.44862348,-1.141673,-1.3020171,1.8354673,1.5073419,1.4736906,1.4750953,-0.5713465,1.2411332,-1.3956612,1.2767638,-1.1240416,2.1300201,0.060871817
-0.052928925,-1.1139374,-1.2586373,0.67451876,1.4448205,1.5811977,-1.0075545,0.54507965,2.018685,1.8223591,2.058125,-0.9187782,1.9330645,-1.8174322,1.8224643,1.5891387,-1.3061376,-1.3493472,-1.2259102,1.9164411,0.44196576,-1.1482276,-1.3051531,1.8504268,1.5123951,1.511748,1.4948663,-0.57285196,1.2655766,-1.4004878,1.3089122,-1.1305925,2.1300201,0.048243474
-0.050305076,-1.1192672,-1.262157,0.69952273,1.4638126,1.5840664,-1.013851,0.57746255,2.022572,1.8295403,2.0658672,-0.9210331,1.9379574,-1.8263918,1.8435317,1.6204003,-1.3090614,-1.35194,-1.2328777,1.9143544,0.41042653,-1.1500571,-1.3105097,1.8609242,1.5103923,1.5292038,1.5095167,-0.58885074,1.2867675,-1.4055263,1.3213992,-1.1401482,2.148025,0.047847427
-0.051400594,-1.1248522,-1.2649955,0.69776887,1.4635537,1.5913343,-1.0007964,0.5813234,2.0317469,1.8412653,2.066564,-0.92578274,1.9417949,-1.8353935,1.8637758,1.634345,-1.3121502,-1.3546783,-1.2584792,1.922834,0.3807684,-1.1792568,-1.3341107,1.8737069,1.4920641,1.54741,1.5095123,-0.6063753,1.3048989,-1.4107782,1.3177254,-1.1539729,2.1514494,0.0461568
-0.06610475,-1.1307443,-1.2671487,0.7238572,1.4694779,1.5887791,-0.99131286,0.5998411,2.0288901,1.8569776,2.0769749,-0.9478503,1.9511211,-1.8444318,1.8654408,1.6442745,-1.289478,-1.3575724,-1.2646714,1.9187447,0.37019703,-1.1853517,-1.3395288,1.8770821,1.49924,1.5499256,1.5215608,-0.6189233,1.3222146,-1.4139961,1.3213245,-1.1633573,2.152504,0.040152814
