area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw
0.30072665,0.0,0.0,0.0,0.0,0.110016,0.2170941,0.1518473,0.15104291,0.0,0.027039668,0.0,1.0963628e-19,0.0,0.0,0.3578574,0.21509056,0.04434694,3.4568663e-20
0.29709494,0.0,0.0,0.0,0.0,0.10848477,0.21911904,0.15084602,0.15003073,0.0,0.02815143,0.0,4.6787367e-21,0.0,0.0,0.355638,0.21513762,0.045442853,1.2687241e-21
0.296406,0.0,0.0,0.0,0.0,0.10475759,0.21758805,0.15003204,0.14910643,0.0,0.02812177,0.0,1.5533879e-22,0.0,0.0,0.35347298,0.21316993,0.043446492,3.5750826e-23
0.29515246,0.0,0.0,0.0,0.0,0.10736637,0.21347715,0.14829168,0.14709368,0.0,0.0278254,0.0,3.9247984e-24,0.0,0.0,0.350936,0.21063197,0.045504346,7.5550368e-25
0.29447013,0.0,0.0,0.0,0.0,0.103544794,0.20924039,0.14812186,0.14615951,0.0,0.029214472,0.0,7.364106e-26,0.0,0.0,0.35207322,0.21166992,0.04308143,1.16652976e-26
0.29027814,0.0,0.0,0.0,0.0,0.10364233,0.21105951,0.14803717,0.1456566,0.0,0.028667158,0.0,9.98584e-28,0.0,0.0,0.34797072,0.20813042,0.044138238,1.2783553e-28
0.29057056,0.0,0.0,0.0,0.0,0.106053405,0.21001577,0.14331374,0.14496304,0.0,0.029817421,0.0,9.493812e-30,0.0,0.0,0.34370884,0.20657231,0.043573152,9.624713e-31
0.288631,0.0,0.0,0.0,0.0,0.10229382,0.20989533,0.14328973,0.14284326,0.0,0.0302777,0.0,6.116753e-32,0.0,0.0,0.34533465,0.20461467,0.041631676,4.7998314e-33
0.28791282,0.0,0.0,0.0,0.0,0.100923374,0.20701243,0.14366508,0.14187525,0.0,0.029380128,0.0,2.5702517e-34,0.0,0.0,0.34150586,0.20264073,0.042082015,1.5212138e-35
0.2873184,0.0,0.0,0.0,0.0,0.10284379,0.20650479,0.14176655,0.14041568,0.0,0.029085526,0.0,6.7437935e-37,0.0,0.0,0.33960146,0.20126513,0.040572077,2.922679e-38
0.28603253,0.0,0.0,0.0,0.0,0.10067303,0.20625003,0.14071201,0.13957618,0.0,0.029827962,0.0,1.051181e-39,0.0,0.0,0.33632416,0.20098123,0.042697623,3.2241e-41
0.28380665,0.0,0.0,0.0,0.0,0.10076318,0.20382224,0.13889901,0.13938335,0.0,0.030147564,0.0,9.19e-43,0.0,0.0,0.33361337,0.1998012,0.04342058,2e-44
0.28313184,0.0,0.0,0.0,0.0,0.10127616,0.20424211,0.1405985,0.13750394,0.0,0.029418238,0.0,0.0,0.0,0.0,0.33221075,0.19523217,0.04153006,0.0
0.28256193,0.0,0.0,0.0,0.0,0.101100475,0.2008596,0.13671258,0.13885169,0.0,0.029027753,0.0,0.0,0.0,0.0,0.33081585,0.19631755,0.042607427,0.0
0.28248963,0.0,0.0,0.0,0.0,0.102650754,0.1979989,0.13451548,0.13699937,0.0,0.029800883,0.0,0.0,0.0,0.0,0.32799026,0.19336005,0.042396303,0.0
0.2808331,0.0,0.0,0.0,0.0,0.0999799,0.20042224,0.13543642,0.13459,0.0,0.029449834,0.0,0.0,0.0,0.0,0.3258857,0.19195119,0.042087253,0.0
0.2778682,0.0,0.0,0.0,0.0,0.10123438,0.19711189,0.13337824,0.13470615,0.0,0.031233037,0.0,0.0,0.0,0.0,0.32404834,0.1907988,0.040262535,0.0
0.276975,0.0,0.0,0.0,0.0,0.09864192,0.19542392,0.13598627,0.13180831,0.0,0.032184243,0.0,0.0,0.0,0.0,0.32250705,0.18834484,0.03839146,0.0
0.2770155,0.0,0.0,0.0,0.0,0.100568645,0.19390164,0.13331719,0.13405065,0.0,0.032528277,0.0,0.0,0.0,0.0,0.31965825,0.18882355,0.041123815,0.0
0.27280083,0.0,0.0,0.0,0.0,0.09932596,0.1965273,0.13517673,0.12969472,0.0,0.032134,0.0,0.0,0.0,0.0,0.31937945,0.18657742,0.03771119,0.0
0.27364966,0.0,0.0,0.0,0.0,0.09744399,0.19503656,0.13194714,0.13131247,0.0,0.03262361,0.0,0.0,0.0,0.0,0.31770048,0.1862033,0.039224803,0.0
0.27214292,0.0,0.0,0.0,0.0,0.09705188,0.19477719,0.12998793,0.13162963,0.0,0.03302645,0.0,0.0,0.0,0.0,0.31620035,0.18600981,0.039320443,0.0
0.27135348,0.0,0.0,0.0,0.0,0.097307384,0.1935541,0.13094062,0.12865159,0.0,0.033958886,0.0,0.0,0.0,0.0,0.3127765,0.18363741,0.040478945,0.0
0.27218986,0.0,0.0,0.0,0.0,0.09603094,0.19004132,0.12969811,0.12890969,0.0,0.03379426,0.0,0.0,0.0,0.0,0.31184936,0.18182163,0.040836714,0.0
0.26719353,0.0,0.0,0.0,0.0,0.09550153,0.18959554,0.12906495,0.12905338,0.0,0.034148656,0.0,0.0,0.0,0.0,0.310153,0.18096615,0.04299383,0.0
0.26776668,0.0,0.0,0.0,0.0,0.09434254,0.19007999,0.13049902,0.12681387,0.0,0.03558099,0.0,0.0,0.0,0.0,0.30840197,0.18002601,0.039209183,0.0
0.26953617,0.0,0.0,0.0,0.0,0.09576409,0.18863694,0.12701023,0.12824818,0.0,0.03468539,0.0,0.0,0.0,0.0,0.30602446,0.17804416,0.039781336,0.0
0.26702175,0.0,0.0,0.0,0.0,0.09408518,0.18585517,0.1265735,0.12724812,0.0,0.033547163,0.0,0.0,0.0,0.0,0.30410737,0.17682512,0.040248286,0.0
0.26684353,0.0,0.0,0.0,0.0,0.09473607,0.18756983,0.12502436,0.12647259,0.0,0.03483312,0.0,0.0,0.0,0.0,0.30219397,0.17494576,0.0413903,0.0
0.26446733,0.0,0.0,0.0,0.0,0.094437174,0.18529868,0.1261221,0.12639548,0.0,0.035768643,0.0,0.0,0.0,0.0,0.30110523,0.17488301,0.041845553,0.0
0.26333642,0.0,0.0,0.0,0.0,0.09552245,0.1842471,0.124120474,0.123603396,0.0,0.035841275,0.0,0.0,0.0,0.0,0.29916605,0.17287633,0.04075568,0.0
0.26016754,0.0,0.0,0.0,0.0,0.09484883,0.18527521,0.12257835,0.12356351,0.0,0.035684083,0.0,0.0,0.0,0.0,0.2990896,0.17163885,0.041189663,0.0
0.2596676,0.0,0.0,0.0,0.0,0.09375223,0.18270007,0.12264086,0.12514825,0.0,0.037795443,0.0,0.0,0.0,0.0,0.29588744,0.1701902,0.041096,0.0
0.2607268,0.0,0.0,0.0,0.0,0.09462428,0.18089579,0.123770155,0.122802,0.0,0.037845347,0.0,0.0,0.0,0.0,0.29542145,0.16839164,0.039834578,0.0
0.25920615,0.0,0.0,0.0,0.0,0.09340399,0.18065488,0.12266166,0.122690395,0.0,0.037344612,0.0,0.0,0.0,0.0,0.2936515,0.16863108,0.037661724,0.0
0.26076207,0.0,0.0,0.0,0.0,0.09124477,0.18066855,0.120361455,0.12316692,0.0,0.038245063,0.0,0.0,0.0,0.0,0.29154828,0.166798,0.039540228,0.0
0.25620133,0.0,0.0,0.0,0.0,0.09024796,0.18075125,0.12064467,0.12219549,0.0,0.037917815,0.0,0.0,0.0,0.0,0.2902749,0.16696408,0.039306745,0.0
0.25551036,0.0,0.0,0.0,0.0,0.091384515,0.17933768,0.12017943,0.12016691,0.0,0.037419323,0.0,0.0,0.0,0.0,0.288927,0.16652134,0.04032494,0.0
0.25493053,0.0,0.0,0.0,0.0,0.08979614,0.17938283,0.11769016,0.12167174,0.0,0.039032806,0.0,0.0,0.0,0.0,0.28571388,0.16347821,0.039744567,0.0
0.25361782,0.0,0.0,0.0,0.0,0.08882883,0.1805209,0.11921672,0.11807408,0.0,0.040363662,0.0,0.0,0.0,0.0,0.28536442,0.16370788,0.03971161,0.0
0.25309888,0.0,0.0,0.0,0.0,0.0914242,0.17777956,0.117345385,0.11729163,0.0,0.04011875,0.0,0.0,0.0,0.0,0.28449586,0.16125195,0.037647862,0.0
0.25327715,0.0,0.0,0.0,0.0,0.09107161,0.17728882,0.11697936,0.117487244,0.0,0.03950622,0.0,0.0,0.0,0.0,0.28189746,0.16010389,0.038645536,0.0
0.2510548,0.0,0.0,0.0,0.0,0.09031344,0.17869303,0.117105305,0.11757063,0.0,0.039810613,0.0,0.0,0.0,0.0,0.2798147,0.16107924,0.039367408,0.0
0.25228298,0.0,0.0,0.0,0.0,0.0879036,0.17683443,0.1157318,0.11761893,0.0,0.040721174,0.0,0.0,0.0,0.0,0.27676433,0.15865023,0.03874749,0.0
0.25160593,0.0,0.0,0.0,0.0,0.090535775,0.17604819,0.11787579,0.11560856,0.0,0.043010753,0.0,0.0,0.0,0.0,0.2773539,0.15986578,0.03872977,0.0
0.25155374,0.0,0.0,0.0,0.0,0.091652095,0.17563103,0.115614526,0.11630343,0.0,0.04159542,0.0,0.0,0.0,0.0,0.2747938,0.15989707,0.03742198,0.0
0.25024548,0.0,0.0,0.0,0.0,0.09017067,0.17391452,0.114165604,0.11650654,0.0,0.041851982,0.0,0.0,0.0,0.0,0.27251273,0.15946986,0.038782194,0.0
0.24930063,0.0,0.0,0.0,0.0,0.089188166,0.17575118,0.11379181,0.11545204,0.0,0.04190754,0.0,0.0,0.0,0.0,0.27243164,0.15776725,0.03932792,0.0
0.24829528,0.0,0.0,0.0,0.0,0.089413375,0.17245829,0.11317333,0.116453804,0.0,0.043357585,0.0,0.0,0.0,0.0,0.2711534,0.1556927,0.038106088,0.0
0.2483941,0.0,0.0,0.0,0.0,0.09175312,0.17314132,0.112168394,0.115362756,0.0,0.042648006,0.0,0.0,0.0,0.0,0.26884052,0.1542136,0.03761115,0.0
0.24556041,0.0,0.0,0.0,0.0,0.08976927,0.17217574,0.11222565,0.11304155,0.0,0.043032248,0.0,0.0,0.0,0.0,0.2677317,0.15281211,0.03764618,0.0
0.24616659,0.0,0.0,0.0,0.0,0.08714438,0.17311864,0.11009395,0.1125798,0.0,0.042801034,0.0,0.0,0.0,0.0,0.26661372,0.15276413,0.03720682,0.0
0.2441078,0.0,0.0,0.0,0.0,0.08939021,0.16930923,0.110210955,0.11326735,0.0,0.043896046,0.0,0.0,0.0,0.0,0.26524428,0.15173571,0.035643093,0.0
0.24229603,0.0,0.0,0.0,0.0,0.08942956,0.1697461,0.11101839,0.111444764,0.0,0.044001024,0.0,0.0,0.0,0.0,0.26345503,0.15049699,0.037109543,0.0
0.24214283,0.0,0.0,0.0,0.0,0.08713438,0.16789009,0.110134885,0.11195946,0.0,0.04454616,0.0,0.0,0.0,0.0,0.26387772,0.15100238,0.036573313,0.0
0.23991755,0.0,0.0,0.0,0.0,0.08779685,0.16787599,0.10953336,0.11145228,0.0,0.0437236,0.0,0.0,0.0,0.0,0.2606765,0.14860548,0.036984432,0.0
0.23859048,0.0,0.0,0.0,0.0,0.086396,0.16873653,0.10878913,0.108769454,0.0,0.04292111,0.0,0.0,0.0,0.0,0.25996983,0.14755376,0.036389913,0.0
0.23988469,0.0,0.0,0.0,0.0,0.086094014,0.16621932,0.10950015,0.10918965,0.0,0.044599503,0.0,0.0,0.0,0.0,0.25789055,0.14871915,0.0368351,0.0
0.24084826,0.0,0.0,0.0,0.0,0.08804731,0.16542874,0.10878585,0.108197264,0.0,0.04244444,0.0,0.0,0.0,0.0,0.25701505,0.14590533,0.038629252,0.0
0.23766875,0.0,0.0,0.0,0.0,0.08574422,0.16700369,0.10672981,0.10867463,0.0,0.042592306,0.0,0.0,0.0,0.0,0.2561223,0.14530462,0.037216313,0.0
0.2379507,0.0,0.0,0.0,0.0,0.08475035,0.16614744,0.106841445,0.108859256,0.0,0.042213164,0.0,0.0,0.0,0.0,0.25420153,0.14411835,0.036813546,0.0
0.23720066,0.0,0.0,0.0,0.0,0.086785495,0.1637548,0.106059745,0.10880116,0.0,0.0426999,0.0,0.0,0.0,0.0,0.25289446,0.1439914,0.037970413,0.0
0.23608065,0.0,0.0,0.0,0.0,0.086605966,0.16339707,0.10590196,0.10699746,0.0,0.04409797,0.0,0.0,0.0,0.0,0.25242725,0.14441122,0.037083194,0.0
0.23408405,0.0,0.0,0.0,0.0,0.08847646,0.16216232,0.10807026,0.10579729,0.0,0.04217162,0.0,0.0,0.0,0.0,0.25141898,0.14435491,0.03870949,0.0
0.23533411,0.0,0.0,0.0,0.0,0.08677444,0.16422185,0.10718589,0.10565068,0.0,0.043682672,0.0,0.0,0.0,0.0,0.24847737,0.14401232,0.03770552,0.0
0.23486434,0.0,0.0,0.0,0.0,0.08457126,0.16385159,0.10574094,0.10616174,0.0,0.04330724,0.0,0.0,0.0,0.0,0.24875155,0.1436633,0.035455454,0.0
0.23330332,0.0,0.0,0.0,0.0,0.086114496,0.16407856,0.104118325,0.10619636,0.0,0.042684656,0.0,0.0,0.0,0.0,0.24726433,0.14118335,0.036539093,0.0
0.23429927,0.0,0.0,0.0,0.0,0.08473387,0.1624144,0.1050189,0.10512557,0.0,0.044771835,0.0,0.0,0.0,0.0,0.24703807,0.14226618,0.036678772,0.0
0.23478845,0.0,0.0,0.0,0.0,0.08520074,0.16024564,0.1035076,0.10577979,0.0,0.04422804,0.0,0.0,0.0,0.0,0.24369918,0.1400935,0.035973545,0.0
0.23343989,0.0,0.0,0.0,0.0,0.08385691,0.15837523,0.1044736,0.103217244,0.0,0.045292184,0.0,0.0,0.0,0.0,0.24401118,0.1391543,0.035555046,0.0
0.23191692,0.0,0.0,0.0,0.0,0.08237134,0.15980087,0.10371704,0.10426199,0.0,0.04485997,0.0,0.0,0.0,0.0,0.2421011,0.1386752,0.03529994,0.0
0.2295896,0.0,0.0,0.0,0.0,0.08521625,0.1579821,0.103377365,0.10385788,0.0,0.04441448,0.0,0.0,0.0,0.0,0.24082665,0.13922767,0.03586655,0.0
0.22815548,0.0,0.0,0.0,0.0,0.08168706,0.15993106,0.10204853,0.103706025,0.0,0.04525541,0.0,0.0,0.0,0.0,0.23926522,0.1383496,0.03591606,0.0
0.2287791,0.0,0.0,0.0,0.0,0.0840334,0.15688986,0.10178684,0.10205552,0.0,0.043764763,0.0,0.0,0.0,0.0,0.2384356,0.13632032,0.035174437,0.0
0.22948389,0.0,0.0,0.0,0.0,0.08258581,0.15606275,0.10139855,0.100567885,0.0,0.044936683,0.0,0.0,0.0,0.0,0.23781142,0.13678035,0.03659129,0.0
0.22858211,0.0,0.0,0.0,0.0,0.08425332,0.1583891,0.100110285,0.10041039,0.0,0.045389805,0.0,0.0,0.0,0.0,0.23543549,0.13514057,0.035861194,0.0
0.22752392,0.0,0.0,0.0,0.0,0.081825994,0.15739541,0.09990478,0.099687956,0.0,0.045597665,0.0,0.0,0.0,0.0,0.23572989,0.13535833,0.034985747,0.0
0.22483681,0.0,0.0,0.0,0.0,0.08075697,0.15640335,0.09984734,0.09988206,0.0,0.045969654,0.0,0.0,0.0,0.0,0.23345987,0.13466659,0.032555774,0.0
0.22367826,0.0,0.0,0.0,0.0,0.08259614,0.15568593,0.097585976,0.10002613,0.0,0.045230027,0.0,0.0,0.0,0.0,0.23264888,0.1341329,0.03343855,0.0
0.22379892,0.0,0.0,0.0,0.0,0.08060476,0.15569738,0.097952686,0.10019628,0.0,0.04629646,0.0,0.0,0.0,0.0,0.23225044,0.13235912,0.033861663,0.0
0.2236193,0.0,0.0,0.0,0.0,0.08126341,0.1563386,0.09900508,0.09864694,0.0,0.046595674,0.0,0.0,0.0,0.0,0.23049966,0.13247243,0.03218267,0.0
0.2232222,0.0,0.0,0.0,0.0,0.08166413,0.15574032,0.098010436,0.09795795,0.0,0.04676128,0.0,0.0,0.0,0.0,0.22987807,0.13148904,0.032895636,0.0
