area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
-1.7650437,-1.9836199,-1.9529126,-1.830783,-1.734277,-1.9123274,-1.940841,-1.8698591,-1.8718003,2.2332916,-1.6903057,-1.72836,2.0921304,-1.9060119,-1.7609618,-1.7931087,-1.8961053,-1.9397805,-1.7276685,-1.825234,2.2387004,-1.943779,-1.6936885,-1.7625642,2.407125,2.2039802,1.4751476,2.309601,2.407969,2.1859925,-1.7571357,-1.8661498,-1.7894375,-1.96627,-1.8810767,-1.8917079,-1.8024169,-1.9204412,-1.915225,-1.8746055,-1.922608,-1.9853846
-1.7732006,-1.9929339,-1.9588685,-1.8389813,-1.7388484,-1.922182,-1.9495327,-1.8799276,-1.8812536,2.2332916,-1.7020693,-1.7373247,2.1023376,-1.9155841,-1.7694124,-1.79901,-1.9051429,-1.9490471,-1.7484251,-1.8345628,2.2566614,-1.953361,-1.7052289,-1.7680087,2.4072852,2.2086325,1.4797581,2.3132815,2.407969,2.1859055,-1.7660918,-1.8764385,-1.7975733,-1.975805,-1.891164,-1.9014217,-1.8116052,-1.9298077,-1.9251015,-1.8846982,-1.9324613,-2.019161
-1.7814574,-2.0022137,-1.9649649,-1.8472599,-1.7435975,-1.9319838,-1.9582455,-1.889942,-1.8907,2.2406032,-1.7137192,-1.7454001,2.109162,-1.9251263,-1.77795,-1.8050753,-1.9141908,-1.9582962,-1.756622,-1.8439083,2.2671282,-1.9629004,-1.7166735,-1.7736266,2.4072852,2.2178295,1.4860997,2.313294,2.407969,2.1886644,-1.7751093,-1.8866575,-1.8058032,-1.9852929,-1.9011911,-1.9111011,-1.8208256,-1.939156,-1.9349227,-1.8947335,-1.9422567,-2.0217934
-1.7898066,-2.0114536,-1.9711969,-1.8556124,-1.7485245,-1.9417329,-1.9669749,-1.8999033,-1.9001336,2.2645335,-1.7252604,-1.7459481,2.1142015,-1.934639,-1.7865678,-1.8113012,-1.9232506,-1.9675252,-1.7649206,-1.8532677,2.2780182,-1.9723967,-1.7280252,-1.779416,2.4099903,2.2178295,1.4690459,2.313294,2.407969,2.1886308,-1.7841815,-1.8968081,-1.8141208,-1.9947339,-1.9111601,-1.9207453,-1.8300753,-1.9484819,-1.9446886,-1.9047117,-1.9519969,-2.0245564
-1.798242,-2.0206568,-1.9775598,-1.8640325,-1.7536296,-1.9514297,-1.9757153,-1.9098117,-1.909555,2.2651458,-1.736695,-1.7552768,2.1350253,-1.9441205,-1.7952588,-1.8176833,-1.9323103,-1.9767314,-1.7733148,-1.86263,2.2780182,-1.9818494,-1.7392852,-1.7853739,2.411062,2.241865,1.4843676,2.3161163,2.407969,2.1962447,-1.7933027,-1.9068921,-1.8225195,-2.004127,-1.9210707,-1.9303535,-1.8393466,-1.9577863,-1.9543996,-1.9146342,-1.9616826,-2.0274541
-1.8067569,-2.029823,-1.9840486,-1.8725142,-1.7589113,-1.9610754,-1.9844718,-1.9196677,-1.9189605,2.2663832,-1.7480273,-1.7646487,2.1315272,-1.9535699,-1.8040165,-1.8242173,-1.9413701,-1.9859163,-1.7817973,-1.8719923,2.2780182,-1.9912598,-1.750456,-1.791497,2.411062,2.2427447,1.4997278,2.3272622,2.407969,2.210349,-1.7971307,-1.9169105,-1.8309923,-1.9784919,-1.9309251,-1.9399236,-1.8486366,-1.9670681,-1.9640574,-1.9245011,-1.9713136,-2.0304897
-1.8153446,-2.0389524,-1.9906584,-1.8810517,-1.7643691,-1.9706702,-1.993229,-1.9294715,-1.9283481,2.27168,-1.7592603,-1.774058,2.129825,-1.9629861,-1.8128345,-1.8308982,-1.9504299,-1.9950762,-1.7903614,-1.8813565,2.2780182,-2.000626,-1.7615399,-1.7977813,2.4316416,2.2427447,1.4965802,2.3272614,2.407969,2.220861,-1.8015511,-1.9268651,-1.8395336,-1.9807215,-1.9407225,-1.9494567,-1.8579408,-1.9763229,-1.9736626,-1.9343127,-1.980891,-2.0336661
-1.8239986,-2.0480447,-1.9973837,-1.8896402,-1.7700007,-1.9802148,-2.00199,-1.9392236,-1.9377164,2.27168,-1.7703964,-1.7834978,2.129758,-1.9723685,-1.821707,-1.8377209,-1.9594897,-2.0042117,-1.7990007,-1.8907188,2.28575,-2.0099509,-1.7725387,-1.8042231,2.4316504,2.2432516,1.4964536,2.335384,2.410899,2.2208316,-1.8109586,-1.9367567,-1.8481364,-1.9830881,-1.9504646,-1.9589522,-1.8672527,-1.9855528,-1.9832156,-1.9440706,-1.9904162,-2.0369866
-1.8327131,-2.0570998,-2.0042193,-1.8982737,-1.7758038,-1.9897099,-2.0107641,-1.9489245,-1.9470627,2.27168,-1.781439,-1.7929665,2.1296906,-1.9817163,-1.8306285,-1.8446798,-1.9685436,-2.0133219,-1.8077084,-1.9000812,2.28575,-2.0192335,-1.7834544,-1.8108174,2.4316504,2.2469738,1.5019727,2.335384,2.4142427,2.240076,-1.8203858,-1.9465868,-1.8567961,-1.9855797,-1.9601525,-1.9684097,-1.8765721,-1.994755,-1.9927171,-1.953775,-1.9998895,-2.0404518
-1.8414819,-2.066118,-2.0111592,-1.9069467,-1.7817758,-1.9991559,-2.0195382,-1.9585745,-1.9563849,2.27168,-1.7923905,-1.8024554,2.1384406,-1.9910291,-1.8395919,-1.8517692,-1.9775866,-2.0223997,-1.8164777,-1.9094362,2.28575,-2.0284696,-1.7942889,-1.8175592,2.4316504,2.2472224,1.5040729,2.335384,2.4245486,2.2632654,-1.829829,-1.9563576,-1.8655055,-1.9881996,-1.9697868,-1.977827,-1.8859009,-2.0039315,-2.0021691,-1.9634267,-2.0093143,-2.0440645
-1.8502995,-2.075099,-2.0181983,-1.9156544,-1.7879133,-2.0085528,-2.028284,-1.9681742,-1.9656843,2.27168,-1.8032539,-1.8119614,2.1777217,-2.000306,-1.8485936,-1.8589838,-1.9866179,-2.0314505,-1.8253038,-1.9187818,2.299249,-2.0376654,-1.8050442,-1.8244438,2.4316504,2.2472224,1.5129523,2.335384,2.427245,2.2552512,-1.8392787,-1.966068,-1.8742605,-1.9909515,-1.9793676,-1.987206,-1.8952246,-2.0130754,-2.0115683,-1.9730263,-2.018684,-2.0478265
-1.8591596,-2.084041,-2.0253296,-1.9243915,-1.7942125,-2.0179033,-2.0370245,-1.9777241,-1.9749558,2.27168,-1.8140315,-1.8214766,2.1799254,-2.0095463,-1.857628,-1.8663168,-1.9956368,-2.040473,-1.8341796,-1.9281106,2.3006845,-2.0468206,-1.815721,-1.831465,2.4335134,2.2472224,1.5319583,2.335384,2.427245,2.2575645,-1.8487419,-1.9757217,-1.8830544,-1.9938391,-1.988896,-1.9965465,-1.9045365,-2.0221877,-2.020922,-1.9825743,-2.0280085,-2.0517378
-1.8680575,-2.0929444,-2.0325518,-1.9331555,-1.8006694,-2.027203,-2.045765,-1.9872247,-1.9842011,2.2793634,-1.8247252,-1.831007,2.1854608,-2.0187507,-1.8401817,-1.8737624,-2.004646,-2.0494661,-1.8431009,-1.937425,2.3006845,-2.055934,-1.8263226,-1.8386174,2.4503632,2.2673373,1.550894,2.335384,2.427245,2.2632704,-1.8582051,-1.9853182,-1.8918831,-1.9968656,-1.998373,-2.0058458,-1.9138484,-2.03127,-2.0302224,-1.9920715,-2.0372808,-2.055801
-1.8769889,-2.1018107,-2.0398533,-1.94194,-1.807279,-2.0364597,-2.054505,-1.9966768,-1.9934192,2.296614,-1.8353375,-1.8405374,2.196712,-2.0279186,-1.846865,-1.8813143,-2.013626,-2.058429,-1.8520606,-1.9467225,2.2991502,-2.0650024,-1.8368489,-1.8458949,2.4503632,2.2673523,1.5695318,2.3437197,2.4487545,2.2632704,-1.8676683,-1.994859,-1.9007413,-2.0000339,-2.0078003,-2.0151064,-1.9231482,-2.040321,-2.0394793,-2.001516,-2.0465071,-2.060014
-1.8859476,-2.1106403,-2.0472329,-1.9507421,-1.8140366,-2.0456672,-2.063212,-2.0060804,-2.0026062,2.2967074,-1.845871,-1.8500679,2.1938696,-2.03705,-1.8537341,-1.8889664,-2.0225995,-2.067361,-1.8610543,-1.9559991,2.3235192,-2.074031,-1.8473028,-1.8532915,2.4503632,2.2843485,1.5659733,2.3439124,2.4572694,2.2812436,-1.877125,-2.004347,-1.9096248,-2.0033472,-2.0171757,-2.0243285,-1.9324381,-2.0493405,-2.0486853,-2.0109131,-2.055686,-2.064379
-1.8949302,-2.119433,-2.054684,-1.9595574,-1.8209368,-2.0548294,-2.0719187,-2.0154383,-2.0117636,2.2967074,-1.8563268,-1.8595983,2.1993532,-2.0461447,-1.8607348,-1.8967122,-2.0315416,-2.0762618,-1.8700757,-1.9652547,2.3235192,-2.08302,-1.8576856,-1.8608013,2.4503632,2.2843485,1.5637133,2.3439124,2.4577074,2.284993,-1.8865714,-2.0137787,-1.9185286,-2.0068073,-2.026503,-2.0335116,-1.9417138,-2.0583277,-2.057846,-2.0202632,-2.0648165,-2.068893
-1.9039315,-2.128189,-2.0622,-1.9683819,-1.8279738,-2.0639493,-2.080602,-2.024746,-2.0208905,2.2967074,-1.8667077,-1.8691196,2.2015102,-2.0552025,-1.8678616,-1.904546,-2.0404677,-2.0851305,-1.8791237,-1.974489,2.326423,-2.0919695,-1.8679984,-1.8684176,2.4503632,2.2870774,1.5815783,2.3439124,2.4577074,2.284993,-1.8960105,-2.0231593,-1.92745,-2.0104158,-2.0357816,-2.042652,-1.9509726,-2.067282,-2.0669632,-2.0295622,-2.0739043,-2.0735576
-1.9129472,-2.1369085,-2.0697792,-1.9772122,-1.8351424,-2.0730207,-2.0892751,-2.034008,-2.0299861,2.3101368,-1.8770148,-1.8786333,2.2114947,-2.0642235,-1.8751086,-1.9124616,-2.0493758,-2.093967,-1.8881905,-1.9836978,2.3342729,-2.1008759,-1.8782425,-1.8761342,2.4503632,2.2980742,1.6178685,2.3718815,2.4577074,2.291105,-1.905438,-2.0324879,-1.9363838,-2.0141764,-2.0450113,-2.0517528,-1.9602128,-2.076203,-2.0760303,-2.0388176,-2.0829434,-2.0783691
-1.9219733,-2.1455917,-2.0774138,-1.9860535,-1.8622758,-2.0820491,-2.0979214,-2.0693498,-2.03905,2.3235605,-1.8872504,-1.8881332,2.212341,-2.0732076,-1.8824698,-1.9204524,-2.0582507,-2.102771,-1.8972722,-1.9928825,2.3342729,-2.1097417,-1.8884199,-1.8839444,2.4503632,2.3037982,1.6307285,2.3718815,2.4577074,2.2899423,-1.9148498,-2.0417655,-1.945326,-2.0180876,-2.0541973,-2.060815,-1.9694334,-2.0850909,-2.0850554,-2.0480218,-2.0919385,-2.0833268
-1.9310086,-2.1542387,-2.0850978,-1.9948947,-1.8697569,-2.091036,-2.1065571,-2.0706966,-2.0480814,2.3482547,-1.8974161,-1.8976202,2.2211313,-2.082155,-1.8899387,-1.9285129,-2.0671043,-2.1115422,-1.9063656,-2.0020394,2.3342729,-2.1185687,-1.8985313,-1.8918426,2.4503632,2.3073728,1.6391916,2.3746998,2.4615698,2.2898905,-1.9242438,-2.0509934,-1.9542689,-2.0221527,-2.0633314,-2.0698388,-1.9786336,-2.093945,-2.0940385,-2.0571818,-2.1008918,-2.088429
-1.9400516,-2.1628497,-2.0928285,-2.003734,-1.8741872,-2.0999787,-2.115163,-2.0721245,-2.0570798,2.369067,-1.9075134,-1.907091,2.221103,-2.0910642,-1.8975097,-1.9366381,-2.0759346,-2.1202805,-1.9154683,-2.01117,2.342525,-2.1273572,-1.9085782,-1.8998226,2.4503632,2.3073728,1.65158,2.374695,2.4615824,2.2898905,-1.9336187,-2.060173,-1.9632279,-2.026371,-2.072423,-2.078824,-1.9878095,-2.1027656,-2.102973,-2.066298,-2.1098,-2.0936718
-1.9490945,-2.1714246,-2.100603,-2.012572,-1.8787833,-2.108877,-2.1237502,-2.073638,-2.0660448,2.3695118,-1.917544,-1.9165436,2.2210693,-2.0999348,-1.9051764,-1.9448208,-2.0847402,-2.128986,-1.9245785,-2.0202725,2.3449914,-2.1361074,-1.9185622,-1.9078777,2.4503632,2.3073728,1.6521513,2.374695,2.4866583,2.3061817,-1.9429734,-2.0693028,-1.9721774,-2.0307422,-2.08147,-2.087771,-1.9969617,-2.111552,-2.1118665,-2.0753648,-2.118664,-2.0990527
-1.9581375,-2.1799629,-2.1084142,-2.0213797,-1.8835449,-2.117735,-2.1323195,-2.075242,-2.0749762,2.379867,-1.9275092,-1.9259764,2.243238,-2.1087687,-1.9129323,-1.9530568,-2.0935142,-2.1376579,-1.9336888,-2.0293462,2.3449914,-2.1448195,-1.9284848,-1.9160028,2.4503632,2.3073728,1.6785027,2.374695,2.4866583,2.3126423,-1.9523071,-2.078389,-1.9811195,-2.0352666,-2.090469,-2.0966754,-2.0060854,-2.1203043,-2.1207194,-2.0843897,-2.1274874,-2.104568
-1.9671637,-2.188465,-2.1162581,-2.0301874,-1.8884714,-2.126553,-2.1408582,-2.0769393,-2.0838737,2.379867,-1.9374107,-1.9353845,2.2599108,-2.1175659,-1.9207716,-1.9613413,-2.10226,-2.1462967,-1.942799,-2.0383892,2.3449914,-2.153491,-1.9383457,-1.9241917,2.4503632,2.3073728,1.6788545,2.3790817,2.4866583,2.3126423,-1.9616143,-2.087423,-1.9900616,-2.039943,-2.0994263,-2.1055417,-2.015187,-2.1290226,-2.1295307,-2.093373,-2.1362705,-2.1102145
-1.9761899,-2.1969323,-2.1241295,-2.038995,-1.8935612,-2.13533,-2.1493733,-2.0787342,-2.0927374,2.379867,-1.9472502,-1.9447708,2.2599032,-2.1263266,-1.9286884,-1.9696673,-2.1109788,-2.1549025,-1.9518965,-2.0473995,2.3449914,-2.162124,-1.9481478,-1.9324384,2.4503632,2.3073728,1.6862409,2.40324,2.4866583,2.3192892,-1.9708987,-2.0964143,-1.9989957,-2.044771,-2.1083424,-2.1143703,-2.0242622,-2.1377068,-2.138297,-2.1023078,-2.1450107,-2.1159875
-1.9852035,-2.2053645,-2.1320295,-2.0477765,-1.8988134,-2.1440632,-2.1578665,-2.0806313,-2.1015668,2.379867,-1.9570277,-1.9541305,2.2598696,-2.135051,-1.9366765,-1.9780324,-2.1446178,-2.1634748,-1.96099,-2.056379,2.347851,-2.1707199,-1.9578906,-1.940738,2.4503632,2.3073728,1.7007573,2.418833,2.512273,2.316848,-1.9801542,-2.105362,-2.0079138,-2.0497477,-2.1172106,-2.1231613,-2.0333052,-2.1463568,-2.1470242,-2.1112018,-2.1537087,-2.1218846
-1.9942076,-2.213762,-2.139954,-2.0565505,-1.9042255,-2.1527576,-2.1663363,-2.082634,-2.1103618,2.379867,-1.9667461,-1.9634653,2.2654252,-2.1437392,-1.9447306,-1.9864297,-2.1450212,-2.1720135,-1.970073,-2.0653272,2.347851,-2.1792789,-1.9675771,-1.949085,2.4503632,2.3073728,1.7104788,2.4215505,2.5123742,2.3126426,-1.9893833,-2.1142612,-2.0168223,-2.0548706,-2.1260383,-2.1319149,-2.0423186,-2.1549728,-2.155712,-2.1200552,-2.1623676,-2.1278987
-2.003194,-2.2221253,-2.1478877,-2.065305,-1.9097952,-2.1614134,-2.1747742,-2.084746,-2.1191225,2.379867,-1.9764053,-1.9727703,2.2653923,-2.1523914,-1.9528443,-1.9948577,-2.1454494,-2.180519,-1.979146,-2.0742433,2.347851,-2.1878014,-1.9772063,-1.9574741,2.4503632,2.3073728,1.7086575,2.4215505,2.5123742,2.3256013,-1.9985845,-2.1231189,-2.0257256,-2.060139,-2.1348257,-2.1406312,-2.051303,-2.1635547,-2.1643608,-2.1288676,-2.1709878,-2.1340277
-2.0121698,-2.2304544,-2.155851,-2.0740454,-1.9155192,-2.170031,-2.183186,-2.086974,-2.1278489,2.379867,-1.9860077,-1.9820472,2.2748525,-2.1610076,-1.9610131,-2.003314,-2.145906,-2.1889915,-1.9882048,-2.0831273,2.3893707,-2.1962876,-1.9867805,-1.9659008,2.4809902,2.329863,1.7232513,2.4186814,2.5123742,2.3227386,-2.007756,-2.1319356,-2.0346005,-2.0655484,-2.1435733,-2.1493104,-2.0602572,-2.1721025,-2.1729708,-2.1376348,-2.1795697,-2.1402652
-2.0211244,-2.2387497,-2.1638181,-2.0827608,-1.9213942,-2.1786106,-2.1915727,-2.0893173,-2.136541,2.379867,-1.9955531,-1.9912946,2.275022,-2.169588,-1.9692318,-2.0117855,-2.1463938,-2.1974308,-1.997247,-2.0919783,2.3893893,-2.2047377,-1.9963006,-1.974361,2.4812646,2.3323462,1.7448292,2.4186814,2.5123742,2.333496,-2.0168972,-2.1407068,-2.0434685,-2.071096,-2.152277,-2.157952,-2.0691807,-2.1806164,-2.1815386,-2.1463625,-2.1881135,-2.1466064
-2.0300665,-2.2470112,-2.1717854,-2.0914643,-1.9274166,-2.1871517,-2.1999333,-2.0917838,-2.1451986,2.407721,-2.005045,-2.0005124,2.2749884,-2.178133,-1.977495,-2.0202775,-2.146915,-2.205837,-2.0062654,-2.1007965,2.3893893,-2.213152,-2.005767,-1.9828491,2.4812646,2.3323462,1.7499038,2.4186814,2.5123742,2.333496,-2.0260072,-2.1494358,-2.0523098,-2.0767777,-2.1609404,-2.166555,-2.078073,-2.1890965,-2.1900687,-2.1550512,-2.1966166,-2.1530468
-2.038979,-2.2552392,-2.179777,-2.1001375,-1.9335822,-2.1956525,-2.2082675,-2.0943744,-2.1538217,2.4078069,-2.0144787,-2.0096967,2.2823057,-2.1866426,-1.9857978,-2.0287826,-2.1474714,-2.2142103,-2.0152748,-2.1095815,2.401379,-2.2215307,-2.0151813,-1.9913621,2.4812646,2.3323462,1.7662104,2.4158652,2.5123742,2.34133,-2.0350838,-2.1581252,-2.0611339,-2.0825899,-2.1695652,-2.1751213,-2.0869336,-2.197543,-2.1985614,-2.1637013,-2.2050817,-2.1595807
-2.047877,-2.2634342,-2.1877778,-2.108791,-1.9398863,-2.2041166,-2.2165709,-2.097093,-2.1624107,2.4078069,-2.0238633,-2.0188491,2.2839787,-2.195117,-1.9941354,-2.0372877,-2.148065,-2.2225509,-2.0242555,-2.118333,2.4048812,-2.2298744,-2.0245438,-1.999895,2.4812646,2.3323462,1.7645363,2.4156444,2.5123742,2.34133,-2.0441284,-2.166775,-2.0699415,-2.0885277,-2.1781518,-2.1836517,-2.0957623,-2.2059557,-2.2070172,-2.1723127,-2.21351,-2.166204
-2.056752,-2.2715962,-2.1957786,-2.1174257,-1.9463243,-2.2125442,-2.2248445,-2.099943,-2.1709654,2.4078069,-2.0331936,-2.0279691,2.283945,-2.2035563,-2.0025012,-2.0458083,-2.1486974,-2.2308588,-2.0332208,-2.1270514,2.4143522,-2.238183,-2.0338554,-2.0084379,2.4812646,2.3323462,1.7472676,2.4220989,2.5123742,2.3560295,-2.0531406,-2.1753852,-2.0787165,-2.0945895,-2.1867003,-2.1921463,-2.1045582,-2.2143352,-2.2154362,-2.1808827,-2.221902,-2.1729112
-2.065598,-2.2797256,-2.2037795,-2.1260316,-1.9528911,-2.2209356,-2.2330906,-2.1029274,-2.179486,2.4078069,-2.0424743,-2.037056,2.2879913,-2.2119606,-2.0108988,-2.054347,-2.1493773,-2.239134,-2.042163,-2.135736,2.4143522,-2.246457,-2.043117,-2.0170102,2.4812646,2.3323462,1.745914,2.4220989,2.5123742,2.3561895,-2.0621197,-2.1839523,-2.0874724,-2.1007662,-2.1952112,-2.2006054,-2.1133215,-2.2226813,-2.223819,-2.1894143,-2.2302575,-2.1796978
-2.0744226,-2.2878225,-2.2117803,-2.1346114,-1.9595815,-2.2292912,-2.2413094,-2.106049,-2.1879728,2.4271057,-2.0517035,-2.0461094,2.2877421,-2.22033,-2.019314,-2.0628858,-2.1500998,-2.2473772,-2.0510752,-2.144387,2.4143522,-2.2546968,-2.0523305,-2.0255826,2.4812646,2.3323462,1.7443342,2.4220989,2.5123742,2.3561895,-2.0710657,-2.1924813,-2.0962071,-2.107057,-2.2036831,-2.2090292,-2.1220522,-2.2309942,-2.2321658,-2.1979084,-2.2385774,-2.1865575
-2.0832238,-2.2958872,-2.2197478,-2.1431682,-1.9663901,-2.2376113,-2.2495003,-2.1093097,-2.1964257,2.42714,-2.060885,-2.055129,2.2877085,-2.2286654,-2.027752,-2.0714245,-2.150869,-2.255588,-2.0599656,-2.1530044,2.4143522,-2.2629025,-2.0614939,-2.034155,2.4812646,2.3451023,1.7523127,2.4260705,2.5123742,2.3561895,-2.079978,-2.2009723,-2.104914,-2.1134548,-2.2121165,-2.217418,-2.1307497,-2.2392743,-2.2404768,-2.2063656,-2.246862,-2.1934865
-2.0919979,-2.30392,-2.227715,-2.151701,-1.973312,-2.245896,-2.257663,-2.1127114,-2.2048447,2.42714,-2.0700154,-2.0641143,2.287675,-2.2369668,-2.036198,-2.0799315,-2.1516907,-2.2637668,-2.068832,-2.1615882,2.4143522,-2.2710743,-2.0706139,-2.0427272,2.4812646,2.3723657,1.751446,2.4290905,2.5123742,2.3954606,-2.0888565,-2.209426,-2.1135917,-2.1199548,-2.2205133,-2.225772,-2.139414,-2.2475216,-2.2487524,-2.2147863,-2.2551112,-2.2004793
-2.1007407,-2.311921,-2.2356822,-2.160206,-1.9803405,-2.2541459,-2.2657979,-2.1162562,-2.2132301,2.42714,-2.0791023,-2.0730653,2.2876413,-2.2452347,-2.0446694,-2.0884366,-2.1525652,-2.2719138,-2.0776725,-2.1701386,2.4143522,-2.2792127,-2.0796816,-2.0512996,2.4812646,2.3723657,1.765053,2.4290905,2.5123742,2.3973715,-2.0977008,-2.2178423,-2.1459022,-2.1265514,-2.228874,-2.2340915,-2.1480453,-2.2557364,-2.2569928,-2.2231708,-2.2633257,-2.20753
-2.1094573,-2.3198884,-2.2436495,-2.16868,-1.9874704,-2.262361,-2.2738996,-2.1199462,-2.2215822,2.4185226,-2.088137,-2.0819817,2.2876077,-2.2534692,-2.0531409,-2.0969417,-2.1534948,-2.280029,-2.0864801,-2.1786554,2.4143522,-2.2873178,-2.0887065,-2.059872,2.4812646,2.3805494,1.7650983,2.4290905,2.5123742,2.3973715,-2.106511,-2.226222,-2.1461039,-2.1332407,-2.2371988,-2.2671707,-2.1566434,-2.2639186,-2.2651985,-2.2315192,-2.2715056,-2.2146382
-2.1181467,-2.3278244,-2.2515993,-2.1771278,-1.9946958,-2.2705421,-2.2819724,-2.123781,-2.229901,2.4185226,-2.0971284,-2.0908632,2.287574,-2.2616706,-2.0616124,-2.1054468,-2.154486,-2.2881129,-2.0952604,-2.1871386,2.4364967,-2.29539,-2.0976872,-2.0684443,2.5022967,2.3805494,1.7835056,2.4290905,2.5123742,2.3973715,-2.115287,-2.2345653,-2.1463242,-2.1400173,-2.2454884,-2.267627,-2.1652083,-2.272069,-2.2733698,-2.239832,-2.2796514,-2.2217941
-2.1268082,-2.3357294,-2.259533,-2.185549,-2.0020115,-2.2786891,-2.290017,-2.1277614,-2.238187,2.4185226,-2.106076,-2.09971,2.312164,-2.269839,-2.0700839,-2.113934,-2.1555402,-2.2961655,-2.069557,-2.1955886,2.455539,-2.3034294,-2.1066196,-2.0770166,2.5023494,2.3805494,1.7852546,2.437803,2.5123742,2.3973715,-2.1240287,-2.2428725,-2.1465595,-2.1468754,-2.253743,-2.2681143,-2.1737401,-2.2801874,-2.281507,-2.2481093,-2.2877634,-2.2289991
-2.135441,-2.3436031,-2.2674665,-2.193943,-2.0094109,-2.2868025,-2.2980332,-2.1318886,-2.2464402,2.4440417,-2.114975,-2.1085217,2.3138657,-2.2779744,-2.0785553,-2.1224055,-2.1566606,-2.3041868,-2.0700312,-2.2040052,2.4555638,-2.3114364,-2.1155105,-2.085589,2.5023494,2.3805494,1.7961323,2.437871,2.5310223,2.3973715,-2.1327357,-2.2511437,-2.1468105,-2.153809,-2.2619627,-2.268635,-2.1822388,-2.2882738,-2.2896104,-2.2563517,-2.2958417,-2.2362442
-2.1440449,-2.3514462,-2.275371,-2.2023094,-2.0168886,-2.2948825,-2.3060212,-2.1361609,-2.2546606,2.4440417,-2.1238325,-2.1172986,2.3143904,-2.2860765,-2.0870268,-2.1308742,-2.15785,-2.3121774,-2.0707178,-2.2123888,2.4555638,-2.3194115,-2.12436,-2.094145,2.5156953,2.3805494,1.806863,2.441767,2.5313756,2.407549,-2.141408,-2.2593782,-2.1470795,-2.1608148,-2.2701478,-2.2691908,-2.1907043,-2.2963288,-2.2976804,-2.2645593,-2.303887,-2.243527
-2.1526172,-2.3592587,-2.283271,-2.2106464,-2.0244408,-2.3029294,-2.3139808,-2.1405778,-2.2628486,2.4440417,-2.1326487,-2.1260405,2.314357,-2.2941465,-2.0954983,-2.139312,-2.1591153,-2.3201373,-2.071447,-2.2207394,2.4555638,-2.3273547,-2.1331627,-2.1026838,2.5156953,2.3805494,1.8030382,2.4417684,2.5313756,2.40766,-2.1500459,-2.267578,-2.1473696,-2.1678882,-2.2782989,-2.2697835,-2.199137,-2.3043525,-2.3057172,-2.2727325,-2.3118992,-2.2508442
-2.1611578,-2.3670409,-2.291148,-2.218951,-2.0320597,-2.3109436,-2.321912,-2.1451397,-2.2710042,2.4440417,-2.1414187,-2.134746,2.3270226,-2.3021843,-2.1039698,-2.147747,-2.160457,-2.3280666,-2.0722296,-2.229057,2.4752939,-2.3352664,-2.1419241,-2.1112225,2.5156953,2.3805494,1.8038687,2.4417684,2.5412087,2.40766,-2.1586494,-2.2757432,-2.1476722,-2.1750236,-2.286416,-2.2704148,-2.2075367,-2.312345,-2.3137212,-2.2808716,-2.3198788,-2.258192
-2.1696687,-2.3747928,-2.2990143,-2.2272274,-2.0397413,-2.3189254,-2.329812,-2.1498435,-2.2791278,2.4440417,-2.150147,-2.143417,2.321952,-2.3101902,-2.112439,-2.1561513,-2.1618779,-2.3359654,-2.073059,-2.2373421,2.4752939,-2.3431466,-2.1506457,-2.1197302,2.5156953,2.3805494,1.7915983,2.4417684,2.5412166,2.40766,-2.1672187,-2.2838745,-2.148008,-2.1822147,-2.2944996,-2.2710924,-2.2159035,-2.3203065,-2.3216925,-2.2889771,-2.3278263,-2.2655644
-2.1781495,-2.3825145,-2.3068554,-2.2354753,-2.0474815,-2.326875,-2.3376813,-2.1546876,-2.2872198,2.4440417,-2.1588354,-2.1520529,2.3218813,-2.3181646,-2.1208768,-2.1645453,-2.163386,-2.3438318,-2.073947,-2.2455945,2.4752939,-2.3509958,-2.1593277,-2.1282353,2.5156953,2.3805494,1.8020724,2.4417684,2.5412166,2.40766,-2.175754,-2.291972,-2.1483617,-2.189459,-2.30255,-2.2718134,-2.224238,-2.3282375,-2.3296316,-2.2970493,-2.3357415,-2.2729602
