wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.10762867,0.14356773,0.122772865,0.0,0.16033916,0.0,0.14981824,0.03362176,0.0,0.11736292,0.10325197,0.15308562,0.0,0.0,0.0,0.0,0.0,0.048712466,0.0,0.04192531,0.040672824,0.0,0.0,0.13116077,0.0,0.0,0.10528134,0.0,0.17551783,0.110611126,0.0,0.15113325,0.14430276
0.105400056,0.14174639,0.1222157,0.0,0.16130926,0.0,0.14926855,0.03245372,0.0,0.11695182,0.10252006,0.14920984,0.0,0.0,0.0,0.0,0.0,0.049945276,0.0,0.039769296,0.040359106,0.0,0.0,0.1269034,0.0,0.0,0.10386043,0.0,0.17687014,0.11076938,0.0,0.15165582,0.14303285
0.10231236,0.14157489,0.12148184,0.0,0.15889657,0.0,0.14798816,0.03272793,0.0,0.11312194,0.10434941,0.15101716,0.0,0.0,0.0,0.0,0.0,0.0493819,0.0,0.040847257,0.040225487,0.0,0.0,0.12610078,0.0,0.0,0.104773566,0.0,0.1773913,0.10857337,0.0,0.15132567,0.14357747
0.09960196,0.14133582,0.1210952,0.0,0.16098318,0.0,0.1448508,0.033270653,0.0,0.12041907,0.10594644,0.15148441,0.0,0.0,0.0,0.0,0.0,0.04788832,0.0,0.04092702,0.0422088,0.0,0.0,0.1229948,0.0,0.0,0.10666085,0.0,0.17480884,0.10858865,0.0,0.15007916,0.14102356
0.1046732,0.14074816,0.12229611,0.0,0.15968704,0.0,0.14889249,0.03218893,0.0,0.11729514,0.10366668,0.14701417,0.0,0.0,0.0,0.0,0.0,0.050632298,0.0,0.040148534,0.041322824,0.0,0.0,0.12340349,0.0,0.0,0.10596299,0.0,0.17593741,0.10948556,0.0,0.14908768,0.1416239
0.1034406,0.14108144,0.11935418,0.0,0.15688533,0.0,0.14772305,0.0329797,0.0,0.1185265,0.10444811,0.15215547,0.0,0.0,0.0,0.0,0.0,0.051184725,0.0,0.04105376,0.040722042,0.0,0.0,0.11970935,0.0,0.0,0.10385215,0.0,0.17496392,0.10793723,0.0,0.15039848,0.13925152
0.10162508,0.14024301,0.1193314,0.0,0.15367083,0.0,0.14544435,0.031417087,0.0,0.11408346,0.1041717,0.15270154,0.0,0.0,0.0,0.0,0.0,0.04819293,0.0,0.039832886,0.04036991,0.0,0.0,0.12541078,0.0,0.0,0.10084862,0.0,0.17209712,0.10982019,0.0,0.14736317,0.14000666
0.101852186,0.13822351,0.119425,0.0,0.15753634,0.0,0.14559834,0.033982057,0.0,0.11308017,0.102237046,0.15075758,0.0,0.0,0.0,0.0,0.0,0.0492423,0.0,0.04064746,0.041192025,0.0,0.0,0.12359776,0.0,0.0,0.10385586,0.0,0.17165545,0.107775345,0.0,0.14736246,0.13850304
0.100963786,0.13906261,0.11845442,0.0,0.15678033,0.0,0.14496048,0.0340456,0.0,0.11597215,0.10376321,0.14854166,0.0,0.0,0.0,0.0,0.0,0.048296664,0.0,0.040257584,0.041634224,0.0,0.0,0.120203115,0.0,0.0,0.1015376,0.0,0.17030443,0.10462323,0.0,0.14611672,0.14016804
0.10123815,0.1378855,0.1170688,0.0,0.1514362,0.0,0.14544682,0.03214658,0.0,0.11721114,0.10053129,0.15071067,0.0,0.0,0.0,0.0,0.0,0.04926576,0.0,0.03997272,0.040018383,0.0,0.0,0.12153815,0.0,0.0,0.101964004,0.0,0.17164561,0.10421482,0.0,0.14632693,0.14094046
0.10485164,0.13753843,0.117431685,0.0,0.15527779,0.0,0.14438501,0.03291861,0.0,0.11570757,0.10208937,0.14720492,0.0,0.0,0.0,0.0,0.0,0.049429026,0.0,0.040791303,0.03954948,0.0,0.0,0.120461546,0.0,0.0,0.10281231,0.0,0.17183578,0.10421438,0.0,0.14613155,0.13792308
0.09764076,0.1361507,0.117520854,0.0,0.15510736,0.0,0.14954345,0.032470122,0.0,0.11430201,0.10115008,0.14959922,0.0,0.0,0.0,0.0,0.0,0.048115797,0.0,0.039737035,0.040373877,0.0,0.0,0.1232604,0.0,0.0,0.100612886,0.0,0.16837695,0.10250468,0.0,0.143906,0.13588533
0.10235271,0.13283847,0.114428274,0.0,0.15540324,0.0,0.14630078,0.03127473,0.0,0.11485198,0.101283565,0.14943567,0.0,0.0,0.0,0.0,0.0,0.049730595,0.0,0.040754244,0.0402452,0.0,0.0,0.122815914,0.0,0.0,0.10229009,0.0,0.1719887,0.10278608,0.0,0.14265467,0.13805854
0.10272757,0.13660067,0.11483565,0.0,0.15198344,0.0,0.14093891,0.032870486,0.0,0.11547952,0.10015073,0.14645712,0.0,0.0,0.0,0.0,0.0,0.04734169,0.0,0.03910296,0.041327685,0.0,0.0,0.12133545,0.0,0.0,0.10254101,0.0,0.16920419,0.10321994,0.0,0.1398895,0.13787244
0.097618505,0.13438334,0.11577847,0.0,0.15196511,0.0,0.14327818,0.03158969,0.0,0.1139705,0.103241466,0.14763607,0.0,0.0,0.0,0.0,0.0,0.047988005,0.0,0.038397897,0.040485177,0.0,0.0,0.12368899,0.0,0.0,0.10181986,0.0,0.16675404,0.10091605,0.0,0.1420438,0.13581936
0.10132821,0.13186297,0.11519112,0.0,0.14990562,0.0,0.14156897,0.032768447,0.0,0.11365112,0.1020098,0.14781557,0.0,0.0,0.0,0.0,0.0,0.047851153,0.0,0.03735871,0.037783936,0.0,0.0,0.12046223,0.0,0.0,0.1000816,0.0,0.16735658,0.10283957,0.0,0.13909641,0.13641776
0.10109053,0.1306486,0.11453588,0.0,0.1518667,0.0,0.14805654,0.032879505,0.0,0.11313957,0.10106482,0.14717747,0.0,0.0,0.0,0.0,0.0,0.04504518,0.0,0.038640514,0.0402213,0.0,0.0,0.11643532,0.0,0.0,0.09587455,0.0,0.16621615,0.10264646,0.0,0.14189129,0.13555297
0.09996933,0.13067944,0.113150656,0.0,0.1509586,0.0,0.14312641,0.035522066,0.0,0.11454484,0.103202745,0.14354788,0.0,0.0,0.0,0.0,0.0,0.046494935,0.0,0.041472666,0.04056216,0.0,0.0,0.11799709,0.0,0.0,0.1010402,0.0,0.1655455,0.10435906,0.0,0.13953081,0.1345028
0.09692062,0.13259287,0.11187269,0.0,0.15067655,0.0,0.14271817,0.030203925,0.0,0.11494703,0.1002219,0.14626001,0.0,0.0,0.0,0.0,0.0,0.047812913,0.0,0.040994335,0.039421715,0.0,0.0,0.11868926,0.0,0.0,0.10017021,0.0,0.16687705,0.10455779,0.0,0.14179116,0.13213497
0.09875498,0.13209453,0.11177676,0.0,0.15235412,0.0,0.14390978,0.03282944,0.0,0.112230726,0.10187668,0.14252178,0.0,0.0,0.0,0.0,0.0,0.047739975,0.0,0.03909817,0.039334323,0.0,0.0,0.11664891,0.0,0.0,0.10096675,0.0,0.16518353,0.10139587,0.0,0.14194544,0.13508116
0.09945939,0.13062774,0.11122731,0.0,0.1487302,0.0,0.14143123,0.0308858,0.0,0.11407992,0.104453586,0.14454752,0.0,0.0,0.0,0.0,0.0,0.049487345,0.0,0.037079595,0.039638285,0.0,0.0,0.11587488,0.0,0.0,0.10323908,0.0,0.16750303,0.102123566,0.0,0.13928838,0.1344344
0.09816853,0.12944739,0.111063145,0.0,0.15145296,0.0,0.1372021,0.032869242,0.0,0.112950735,0.097890005,0.13973984,0.0,0.0,0.0,0.0,0.0,0.047655977,0.0,0.037100617,0.04084344,0.0,0.0,0.11887203,0.0,0.0,0.100328766,0.0,0.16442151,0.10213267,0.0,0.13813002,0.1368328
0.10030278,0.12530889,0.11210453,0.0,0.15453498,0.0,0.14162742,0.032874405,0.0,0.11239677,0.098084114,0.13834448,0.0,0.0,0.0,0.0,0.0,0.047998168,0.0,0.039646134,0.03963689,0.0,0.0,0.11760451,0.0,0.0,0.10067715,0.0,0.16606678,0.09960869,0.0,0.13838157,0.13399185
0.0996819,0.12706448,0.11256627,0.0,0.15005386,0.0,0.14118415,0.03129632,0.0,0.11145433,0.09947893,0.141062,0.0,0.0,0.0,0.0,0.0,0.050504338,0.0,0.037341285,0.037332278,0.0,0.0,0.11741636,0.0,0.0,0.09962774,0.0,0.16294336,0.09968803,0.0,0.13748947,0.13405873
0.09705753,0.1308698,0.112670586,0.0,0.14827168,0.0,0.14462176,0.031052744,0.0,0.11263874,0.09845902,0.14154454,0.0,0.0,0.0,0.0,0.0,0.048025288,0.0,0.038560312,0.03929722,0.0,0.0,0.11820451,0.0,0.0,0.09946236,0.0,0.16301833,0.1024214,0.0,0.1351604,0.13386662
0.09918316,0.12627897,0.11114465,0.0,0.1484175,0.0,0.14281385,0.031189501,0.0,0.111881,0.099289,0.14094245,0.0,0.0,0.0,0.0,0.0,0.0469409,0.0,0.037612107,0.03893922,0.0,0.0,0.11575314,0.0,0.0,0.099589474,0.0,0.16426498,0.09990388,0.0,0.13766101,0.13400972
0.09938724,0.1271091,0.11011586,0.0,0.14908798,0.0,0.13859446,0.031227265,0.0,0.111415945,0.099175364,0.13849027,0.0,0.0,0.0,0.0,0.0,0.045702487,0.0,0.036546137,0.039730433,0.0,0.0,0.11549326,0.0,0.0,0.099630706,0.0,0.1625804,0.09999176,0.0,0.13518429,0.13350481
0.098402105,0.1285534,0.11001654,0.0,0.14622563,0.0,0.1403527,0.032781933,0.0,0.112128,0.10092657,0.14021704,0.0,0.0,0.0,0.0,0.0,0.04822881,0.0,0.04021176,0.040157046,0.0,0.0,0.1184792,0.0,0.0,0.09790854,0.0,0.16165343,0.09913249,0.0,0.13780312,0.13479541
0.09874131,0.1257133,0.10874482,0.0,0.1478866,0.0,0.14322962,0.03250212,0.0,0.10915787,0.098172754,0.14290005,0.0,0.0,0.0,0.0,0.0,0.04641424,0.0,0.038529746,0.03859272,0.0,0.0,0.116900325,0.0,0.0,0.09948833,0.0,0.16399331,0.09843617,0.0,0.13625854,0.13270508
0.096450314,0.12538897,0.10911025,0.0,0.14806801,0.0,0.14046688,0.031365633,0.0,0.10992721,0.09830602,0.14112544,0.0,0.0,0.0,0.0,0.0,0.044844557,0.0,0.03689868,0.03937121,0.0,0.0,0.11424747,0.0,0.0,0.10029501,0.0,0.16282316,0.09949185,0.0,0.13845108,0.13128488
0.09645321,0.12594967,0.10868139,0.0,0.14735538,0.0,0.14100203,0.030416436,0.0,0.111617036,0.09797028,0.14008749,0.0,0.0,0.0,0.0,0.0,0.04726028,0.0,0.038192183,0.039095346,0.0,0.0,0.11760093,0.0,0.0,0.09783714,0.0,0.16551936,0.10006447,0.0,0.13734552,0.13079901
0.09714732,0.12469973,0.10892107,0.0,0.14823167,0.0,0.1354799,0.031482134,0.0,0.110955365,0.09743082,0.13863014,0.0,0.0,0.0,0.0,0.0,0.045431115,0.0,0.036946427,0.039055042,0.0,0.0,0.11400697,0.0,0.0,0.09971708,0.0,0.16507524,0.098337844,0.0,0.1345398,0.13373162
0.09324268,0.123807795,0.10852755,0.0,0.1477304,0.0,0.13870218,0.030323418,0.0,0.109671295,0.09695173,0.14017545,0.0,0.0,0.0,0.0,0.0,0.043207634,0.0,0.03872051,0.03810506,0.0,0.0,0.117847726,0.0,0.0,0.0976744,0.0,0.16171892,0.09883804,0.0,0.1365435,0.13103183
0.095098495,0.12415718,0.108928025,0.0,0.14579912,0.0,0.13991264,0.03131202,0.0,0.11175144,0.09749434,0.1380847,0.0,0.0,0.0,0.0,0.0,0.044578128,0.0,0.03923304,0.03854115,0.0,0.0,0.11561724,0.0,0.0,0.098340996,0.0,0.159467,0.09875599,0.0,0.13602586,0.13330622
0.09825754,0.124690905,0.10842534,0.0,0.14406958,0.0,0.13884483,0.030747607,0.0,0.10910084,0.09875693,0.14008543,0.0,0.0,0.0,0.0,0.0,0.041260757,0.0,0.03787296,0.038761098,0.0,0.0,0.11547418,0.0,0.0,0.09649823,0.0,0.1620511,0.10037271,0.0,0.13367173,0.13170986
0.09925719,0.12339609,0.1084177,0.0,0.14237839,0.0,0.1373637,0.030685391,0.0,0.10896633,0.097768,0.1428069,0.0,0.0,0.0,0.0,0.0,0.044151496,0.0,0.037816953,0.03761078,0.0,0.0,0.11572684,0.0,0.0,0.098676056,0.0,0.16011955,0.09835009,0.0,0.1356774,0.13001384
0.09883133,0.122204736,0.10749966,0.0,0.14395507,0.0,0.13798104,0.030038668,0.0,0.1091322,0.097420655,0.14074366,0.0,0.0,0.0,0.0,0.0,0.043305036,0.0,0.037449356,0.039428063,0.0,0.0,0.11496514,0.0,0.0,0.097740605,0.0,0.15843098,0.09553131,0.0,0.13369596,0.13338266
0.09764195,0.12049435,0.107082054,0.0,0.14320324,0.0,0.13561201,0.03169853,0.0,0.10884411,0.097122766,0.1388328,0.0,0.0,0.0,0.0,0.0,0.046773113,0.0,0.038012296,0.038912654,0.0,0.0,0.11568863,0.0,0.0,0.099888556,0.0,0.15720537,0.09671821,0.0,0.13513921,0.13131295
0.09671493,0.123960055,0.107025005,0.0,0.14053755,0.0,0.13589871,0.030536512,0.0,0.11076698,0.0980248,0.13555528,0.0,0.0,0.0,0.0,0.0,0.043148763,0.0,0.03776058,0.038785025,0.0,0.0,0.11565057,0.0,0.0,0.09696484,0.0,0.15782098,0.09738859,0.0,0.13342516,0.13024858
0.096785605,0.12086843,0.105425574,0.0,0.14452256,0.0,0.13784187,0.032692526,0.0,0.10754349,0.09619302,0.13530046,0.0,0.0,0.0,0.0,0.0,0.043159995,0.0,0.03848329,0.0379862,0.0,0.0,0.113717146,0.0,0.0,0.09870597,0.0,0.15854688,0.096627116,0.0,0.13555562,0.12975582
0.0956934,0.12156938,0.10719868,0.0,0.14405675,0.0,0.1349913,0.0298951,0.0,0.107879564,0.096842915,0.13525622,0.0,0.0,0.0,0.0,0.0,0.045606703,0.0,0.038457233,0.038002156,0.0,0.0,0.11285093,0.0,0.0,0.098938696,0.0,0.15645306,0.09571933,0.0,0.13341917,0.12813193
0.09794146,0.12152775,0.10603588,0.0,0.14486729,0.0,0.13417898,0.031776447,0.0,0.10585892,0.093963064,0.13505511,0.0,0.0,0.0,0.0,0.0,0.04509094,0.0,0.037103318,0.03750092,0.0,0.0,0.11375232,0.0,0.0,0.0987448,0.0,0.1553595,0.09623303,0.0,0.13382143,0.13084859
0.09392851,0.12063996,0.10605671,0.0,0.14296569,0.0,0.13245086,0.031036787,0.0,0.10682707,0.09507346,0.13847679,0.0,0.0,0.0,0.0,0.0,0.04425765,0.0,0.03757662,0.038272157,0.0,0.0,0.11204868,0.0,0.0,0.09600519,0.0,0.15663007,0.097677164,0.0,0.13159512,0.12689029
0.09761599,0.11914074,0.104641944,0.0,0.1440117,0.0,0.13680473,0.0326774,0.0,0.107903674,0.096811734,0.1381489,0.0,0.0,0.0,0.0,0.0,0.04402397,0.0,0.03771892,0.036192372,0.0,0.0,0.1124491,0.0,0.0,0.09489544,0.0,0.15503842,0.09531703,0.0,0.1322468,0.12751178
0.09726952,0.11938034,0.1051368,0.0,0.14455003,0.0,0.136253,0.032260872,0.0,0.106111795,0.09623968,0.1315115,0.0,0.0,0.0,0.0,0.0,0.044131707,0.0,0.038057383,0.0363782,0.0,0.0,0.1130921,0.0,0.0,0.096889496,0.0,0.15476993,0.09513359,0.0,0.13004978,0.12850153
0.09535026,0.11907786,0.10330536,0.0,0.14323431,0.0,0.13353331,0.028464103,0.0,0.10736756,0.095284015,0.13401107,0.0,0.0,0.0,0.0,0.0,0.04379514,0.0,0.03816632,0.03640708,0.0,0.0,0.11056336,0.0,0.0,0.099133685,0.0,0.15692392,0.094666675,0.0,0.12940836,0.12704292
0.09492838,0.11847135,0.103649616,0.0,0.1408294,0.0,0.13734233,0.03032208,0.0,0.10435594,0.096725576,0.13401487,0.0,0.0,0.0,0.0,0.0,0.045782547,0.0,0.03781117,0.03703353,0.0,0.0,0.11080857,0.0,0.0,0.09961267,0.0,0.15815209,0.0949516,0.0,0.13204233,0.1266463
0.09777319,0.11657872,0.10441266,0.0,0.14304966,0.0,0.13768943,0.03024832,0.0,0.10552902,0.09632863,0.13299769,0.0,0.0,0.0,0.0,0.0,0.042285603,0.0,0.037644785,0.034733515,0.0,0.0,0.11055195,0.0,0.0,0.094558634,0.0,0.15570341,0.0940505,0.0,0.129713,0.12843305
0.09596631,0.11799937,0.10189578,0.0,0.14441487,0.0,0.13601896,0.031843703,0.0,0.10655268,0.09701029,0.1330167,0.0,0.0,0.0,0.0,0.0,0.043933127,0.0,0.038611285,0.03485411,0.0,0.0,0.112869926,0.0,0.0,0.09710723,0.0,0.15598357,0.0958652,0.0,0.12878579,0.1277003
0.09827784,0.11713518,0.10254263,0.0,0.14109427,0.0,0.13497743,0.030363942,0.0,0.10737605,0.096673004,0.13212812,0.0,0.0,0.0,0.0,0.0,0.043176375,0.0,0.038599398,0.035500973,0.0,0.0,0.11181092,0.0,0.0,0.09708676,0.0,0.15548182,0.09413465,0.0,0.12919492,0.12625808
0.09410453,0.11700774,0.10346438,0.0,0.1384933,0.0,0.13610107,0.028755357,0.0,0.1048221,0.09586709,0.13626076,0.0,0.0,0.0,0.0,0.0,0.042478938,0.0,0.035925593,0.03567484,0.0,0.0,0.11318973,0.0,0.0,0.09808729,0.0,0.15178828,0.092141725,0.0,0.13035852,0.12617745
0.09927692,0.11830025,0.1038755,0.0,0.14523154,0.0,0.13328238,0.028305147,0.0,0.10740871,0.09529315,0.13518055,0.0,0.0,0.0,0.0,0.0,0.043280862,0.0,0.036256112,0.034984045,0.0,0.0,0.108951524,0.0,0.0,0.095479175,0.0,0.15617204,0.09419958,0.0,0.12861952,0.12540042
0.09652278,0.1166048,0.10228876,0.0,0.1417488,0.0,0.13151163,0.029070375,0.0,0.10819771,0.09534897,0.13135348,0.0,0.0,0.0,0.0,0.0,0.040987935,0.0,0.035839234,0.034748077,0.0,0.0,0.11105375,0.0,0.0,0.09384444,0.0,0.1529496,0.09383473,0.0,0.1281482,0.12649368
0.09333851,0.1158358,0.10243081,0.0,0.14068048,0.0,0.13616888,0.030466348,0.0,0.10712982,0.096986055,0.1331357,0.0,0.0,0.0,0.0,0.0,0.040090844,0.0,0.03561146,0.03335653,0.0,0.0,0.11173561,0.0,0.0,0.09908118,0.0,0.15343878,0.09332129,0.0,0.1282016,0.12443837
0.09645046,0.11440224,0.10311606,0.0,0.14287484,0.0,0.13401496,0.030305712,0.0,0.10447859,0.09554749,0.13112333,0.0,0.0,0.0,0.0,0.0,0.0414718,0.0,0.034216203,0.034559924,0.0,0.0,0.1106259,0.0,0.0,0.09581582,0.0,0.15133385,0.0926944,0.0,0.1278132,0.12532946
0.09521908,0.114613645,0.10279308,0.0,0.1416609,0.0,0.13540365,0.02976014,0.0,0.10400622,0.09430285,0.13079214,0.0,0.0,0.0,0.0,0.0,0.04105807,0.0,0.03636522,0.033796906,0.0,0.0,0.11134739,0.0,0.0,0.09601096,0.0,0.15195248,0.09363779,0.0,0.1286048,0.12530144
0.093967974,0.1140426,0.10264507,0.0,0.14214444,0.0,0.13342963,0.030267237,0.0,0.105943754,0.09379064,0.13415883,0.0,0.0,0.0,0.0,0.0,0.043475095,0.0,0.037183315,0.034440663,0.0,0.0,0.10959188,0.0,0.0,0.095167264,0.0,0.14958674,0.092994966,0.0,0.12763149,0.12465789
0.09206867,0.11466671,0.102914535,0.0,0.1385708,0.0,0.13333608,0.030563736,0.0,0.10657264,0.09145287,0.1334904,0.0,0.0,0.0,0.0,0.0,0.04337705,0.0,0.03731643,0.03329825,0.0,0.0,0.10973614,0.0,0.0,0.0978492,0.0,0.15356185,0.09122778,0.0,0.12782559,0.12408061
0.09239071,0.11562804,0.10132941,0.0,0.14102863,0.0,0.13116848,0.031739138,0.0,0.10796865,0.09187996,0.13173209,0.0,0.0,0.0,0.0,0.0,0.043466948,0.0,0.036387626,0.033787373,0.0,0.0,0.109070204,0.0,0.0,0.09337282,0.0,0.1516156,0.09102676,0.0,0.12781955,0.12482213
0.09290476,0.11326035,0.10234526,0.0,0.13938555,0.0,0.13263276,0.02991382,0.0,0.10468142,0.09539845,0.1315865,0.0,0.0,0.0,0.0,0.0,0.041368816,0.0,0.03683609,0.034366805,0.0,0.0,0.10896251,0.0,0.0,0.0963207,0.0,0.14990804,0.091622554,0.0,0.12833515,0.12555611
0.096444406,0.11305188,0.101944424,0.0,0.1407754,0.0,0.13315417,0.030401053,0.0,0.1058605,0.09381575,0.13147551,0.0,0.0,0.0,0.0,0.0,0.042019956,0.0,0.036539294,0.034408238,0.0,0.0,0.10566151,0.0,0.0,0.09581216,0.0,0.15115091,0.09097869,0.0,0.12695853,0.12306974
0.09187183,0.11402309,0.10063772,0.0,0.14059362,0.0,0.12904064,0.02979895,0.0,0.10820134,0.092364095,0.13011576,0.0,0.0,0.0,0.0,0.0,0.041546486,0.0,0.03837655,0.034765836,0.0,0.0,0.107586205,0.0,0.0,0.09461038,0.0,0.15189078,0.09227024,0.0,0.12566853,0.12490481
0.09325463,0.11202601,0.10016421,0.0,0.13861486,0.0,0.13059525,0.029963672,0.0,0.10683466,0.093410045,0.13256077,0.0,0.0,0.0,0.0,0.0,0.0399056,0.0,0.0362985,0.033779066,0.0,0.0,0.10617589,0.0,0.0,0.09840823,0.0,0.15050162,0.08930785,0.0,0.12545434,0.123974286
0.09671979,0.11170013,0.10041104,0.0,0.14105193,0.0,0.1286565,0.029228197,0.0,0.10563116,0.09235072,0.13246462,0.0,0.0,0.0,0.0,0.0,0.043919757,0.0,0.03564064,0.033027425,0.0,0.0,0.109698564,0.0,0.0,0.09586783,0.0,0.15098996,0.090008944,0.0,0.124027856,0.124309495
