目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段
congestion_price_da,日前阻塞价,STG,门控值 ≥ 0.0,19,0.3958333333333333,0.6646976678116501,0.6068815557434635,48,wind_generation_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|gen_fuel_solar_pct|prelim_load_avg_hourly|total_pjm_loc_credit|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_da,日前阻塞价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,48,1.0,0.6068815557434635,0.6068815557434635,48,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_da,日前阻塞价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,1,0.020833333333333332,0.004822737842460678,0.6068815557434635,48,wind_generation_mw
congestion_price_da,日前阻塞价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,47,0.9791666666666666,0.6225397159946546,0.6068815557434635,48,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_da,日前阻塞价,Pearson,固定阈值 τ=0.3（12 个目标共用）,32,0.6666666666666666,0.6068168646726843,0.6068815557434635,48,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,20,0.43478260869565216,0.41326389567370825,0.4268330744676838,46,wind_generation_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_solar_pct|rmccp|total_pjm_loc_credit|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|system_energy_price_da|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,STG,门控值 ≥ 0.0,17,0.3695652173913043,0.446459851393075,0.4268330744676838,46,wind_generation_mw|gen_fuel_multiple_fuels_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|rmccp|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,46,1.0,0.4268330744676838,0.4268330744676838,46,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,4,0.08695652173913043,0.30130116258552586,0.4268330744676838,46,gen_fuel_multiple_fuels_mw|gen_fuel_oil_pct|rmccp|system_energy_price_da
congestion_price_rt,实时阻塞价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,45,0.9782608695652174,0.47176840201284653,0.4268330744676838,46,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,Pearson,固定阈值 τ=0.3（12 个目标共用）,24,0.5217391304347826,0.39172242889530084,0.4268330744676838,46,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|gross_inadv_interchange_mw
marginal_loss_price_da,日前边际损耗价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,14,0.2916666666666667,0.8595965623565013,0.8729509412253051,48,wind_generation_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|forecast_load_mw_latest_available|total_pjm_loc_credit|da_as_mcp_synchronized_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_rt|gross_sched_interchange_mw
marginal_loss_price_da,日前边际损耗价,STG,门控值 ≥ 0.0,15,0.3125,0.8832710187192355,0.8729509412253051,48,wind_generation_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_gas_pct|gen_fuel_oil_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
marginal_loss_price_da,日前边际损耗价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,48,1.0,0.8729509412253051,0.8729509412253051,48,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
marginal_loss_price_da,日前边际损耗价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,8,0.16666666666666666,0.8039535252248092,0.8729509412253051,48,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|forecast_load_mw_latest_available|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|marginal_loss_price_rt
marginal_loss_price_da,日前边际损耗价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,16,0.3333333333333333,0.8585770171911001,0.8729509412253051,48,gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_rt
marginal_loss_price_da,日前边际损耗价,Pearson,固定阈值 τ=0.3（12 个目标共用）,26,0.5416666666666666,0.8358129540284089,0.8729509412253051,48,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_inadv_interchange_mw
total_lmp_da,日前总电价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,13,0.2708333333333333,0.952232144082574,0.9609024015116058,48,wind_generation_mw|gen_fuel_gas_mw|gen_fuel_coal_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|total_pjm_reg_purchases|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|total_lmp_rt|marginal_loss_price_rt|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_lmp_da,日前总电价,STG,门控值 ≥ 0.0,11,0.22916666666666666,0.9332156132030078,0.9609024015116058,48,wind_generation_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_oil_pct|prelim_load_avg_hourly|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_rt|gross_inadv_interchange_mw
total_lmp_da,日前总电价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,48,1.0,0.9609024015116058,0.9609024015116058,48,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|rmpcp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_lmp_da,日前总电价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,9,0.1875,0.931068443690491,0.9609024015116058,48,gen_fuel_coal_mw|gen_fuel_oil_mw|forecast_load_mw_latest_available|total_pjm_reg_purchases|total_pjm_assigned_reg|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_rt|gross_inadv_interchange_mw
total_lmp_da,日前总电价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,13,0.2708333333333333,0.9509908885251009,0.9609024015116058,48,gen_fuel_coal_mw|gen_fuel_oil_mw|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_reg_purchases|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_inadv_interchange_mw
total_lmp_da,日前总电价,Pearson,固定阈值 τ=0.3（12 个目标共用）,27,0.5625,0.9534989978697627,0.9609024015116058,48,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_inadv_interchange_mw
da_as_total_mw_primary_reserve,日前主用备用总量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,10,0.2127659574468085,0.8628939109019846,0.8588289163840803,47,gen_fuel_coal_mw|gen_fuel_wind_mw|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|forecast_load_mw_latest_available|total_pjm_self_sched_reg|total_pjm_assigned_reg|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve
da_as_total_mw_primary_reserve,日前主用备用总量,STG,门控值 ≥ 0.0,10,0.2127659574468085,0.8425327381207843,0.8588289163840803,47,gen_fuel_hydro_mw|gen_fuel_hydro_pct|prelim_load_avg_hourly|total_pjm_self_sched_reg|da_as_mcp_primary_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve
da_as_total_mw_primary_reserve,日前主用备用总量,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,24,0.5106382978723404,0.8600579588858625,0.8588289163840803,47,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_self_sched_reg|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_rt|marginal_loss_price_rt
da_as_total_mw_primary_reserve,日前主用备用总量,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,8,0.1702127659574468,0.8651401944352101,0.8588289163840803,47,gen_fuel_nuclear_mw|gen_fuel_hydro_pct|prelim_load_avg_hourly|total_pjm_self_sched_reg|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve
da_as_total_mw_primary_reserve,日前主用备用总量,XGBoost,固定阈值 τ=0.02（12 个目标共用）,9,0.19148936170212766,0.8647762340428881,0.8588289163840803,47,gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|da_as_mcp_primary_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve
da_as_total_mw_primary_reserve,日前主用备用总量,Pearson,固定阈值 τ=0.3（12 个目标共用）,13,0.2765957446808511,0.8715404799936377,0.8588289163840803,47,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_gas_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|gross_sched_interchange_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,16,0.3333333333333333,0.8921718549685229,0.8949160072394289,48,gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|system_energy_price_da|gross_sched_interchange_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,STG,门控值 ≥ 0.0,16,0.3333333333333333,0.8965893204788832,0.8949160072394289,48,gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|system_energy_price_da
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,47,0.9791666666666666,0.8918047128175957,0.8949160072394289,48,wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|net_inadv_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,11,0.22916666666666666,0.8426789086837234,0.8949160072394289,48,gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_da
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,XGBoost,固定阈值 τ=0.02（12 个目标共用）,34,0.7083333333333334,0.898433848371794,0.8949160072394289,48,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_reg_purchases|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_ss_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|gross_sched_interchange_mw|gross_inadv_interchange_mw
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,Pearson,固定阈值 τ=0.3（12 个目标共用）,28,0.5833333333333334,0.8693560053040892,0.8949160072394289,48,gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|rmccp|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt|gross_sched_interchange_mw
