total_losses,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.007204081,0.18605988,0.0053217844,0.022072257,0.045116656,0.012921295,0.0,0.008965474,0.15602295,0.03368625,0.018012494,0.021044433,0.0,0.0,0.0,0.0,0.0,0.007228218,0.0030735137,0.0,0.035902947,0.0,0.0,0.0,0.0,0.0,0.008559273,0.0,0.0,0.0
0.0073892185,0.18585545,0.005554298,0.022010744,0.045044813,0.012949917,0.0,0.009306808,0.15532438,0.033508565,0.018068932,0.021054365,0.0,0.0,0.0,0.0,0.0,0.006479699,0.0030907772,0.0,0.036200207,0.0,0.0,0.0,0.0,0.0,0.008305484,0.0,0.0,0.0
0.0072354167,0.18513106,0.0052621504,0.021048354,0.044520434,0.013358059,0.0,0.009108327,0.15484595,0.03342771,0.017891314,0.020007713,0.0,0.0,0.0,0.0,0.0,0.006555082,0.0027684965,0.0,0.03580041,0.0,0.0,0.0,0.0,0.0,0.008589141,0.0,0.0,0.0
0.0075082225,0.18408291,0.0053660683,0.021091903,0.044514604,0.012925844,0.0,0.00932137,0.15465072,0.03297857,0.018043168,0.019871417,0.0,0.0,0.0,0.0,0.0,0.0064948257,0.002764864,0.0,0.036058046,0.0,0.0,0.0,0.0,0.0,0.0079071615,0.0,0.0,0.0
0.00733432,0.18395656,0.005506326,0.021324446,0.044066977,0.012554643,0.0,0.009235693,0.15351139,0.033243135,0.017728077,0.019873876,0.0,0.0,0.0,0.0,0.0,0.006775125,0.0028233489,0.0,0.036183085,0.0,0.0,0.0,0.0,0.0,0.008189871,0.0,0.0,0.0
0.0073759127,0.18276583,0.0052130576,0.021698592,0.04408522,0.012567597,0.0,0.009262849,0.15329018,0.032950774,0.018130906,0.0201933,0.0,0.0,0.0,0.0,0.0,0.0064863204,0.0030473813,0.0,0.03645568,0.0,0.0,0.0,0.0,0.0,0.008341171,0.0,0.0,0.0
0.0072339936,0.18206938,0.0055379933,0.021388236,0.043594558,0.012650829,0.0,0.009193771,0.15231755,0.032845203,0.017662585,0.01952146,0.0,0.0,0.0,0.0,0.0,0.006667888,0.002805649,0.0,0.03605095,0.0,0.0,0.0,0.0,0.0,0.007895007,0.0,0.0,0.0
0.00725235,0.18140265,0.0051833927,0.021597147,0.043562803,0.012610512,0.0,0.009341645,0.15165205,0.033090595,0.017711092,0.01974206,0.0,0.0,0.0,0.0,0.0,0.006444667,0.002967852,0.0,0.036067057,0.0,0.0,0.0,0.0,0.0,0.00832301,0.0,0.0,0.0
0.0071723717,0.18063009,0.005356236,0.022416435,0.043756112,0.013184219,0.0,0.009328028,0.15137818,0.032376956,0.017783517,0.020940635,0.0,0.0,0.0,0.0,0.0,0.006724084,0.0028424878,0.0,0.03537618,0.0,0.0,0.0,0.0,0.0,0.008840336,0.0,0.0,0.0
0.007535087,0.18032324,0.0050020744,0.02155663,0.043525267,0.01242612,0.0,0.009275342,0.15068065,0.032378286,0.017712494,0.019748997,0.0,0.0,0.0,0.0,0.0,0.0062264414,0.0028123497,0.0,0.035224576,0.0,0.0,0.0,0.0,0.0,0.0082883015,0.0,0.0,0.0
0.007463632,0.17924125,0.005580221,0.02173877,0.043388367,0.012604363,0.0,0.009538275,0.15029632,0.03247127,0.017647037,0.019726222,0.0,0.0,0.0,0.0,0.0,0.0066065732,0.0033402063,0.0,0.034904912,0.0,0.0,0.0,0.0,0.0,0.0081801815,0.0,0.0,0.0
0.007193759,0.17877972,0.0057648127,0.021165878,0.043201733,0.012502278,0.0,0.009272836,0.14944352,0.03257625,0.018123988,0.020092202,0.0,0.0,0.0,0.0,0.0,0.0068098903,0.0029361963,0.0,0.03535883,0.0,0.0,0.0,0.0,0.0,0.008624018,0.0,0.0,0.0
0.0072150417,0.1778634,0.0053149424,0.021029519,0.042986203,0.012480782,0.0,0.009179769,0.14927912,0.032204494,0.0176164,0.019775609,0.0,0.0,0.0,0.0,0.0,0.00641142,0.003133792,0.0,0.03489515,0.0,0.0,0.0,0.0,0.0,0.008377441,0.0,0.0,0.0
0.007021489,0.1772351,0.0054914616,0.02094287,0.04264915,0.0126294345,0.0,0.008874604,0.1485577,0.03250526,0.017380266,0.020118611,0.0,0.0,0.0,0.0,0.0,0.0069403606,0.0032062482,0.0,0.03487219,0.0,0.0,0.0,0.0,0.0,0.007910407,0.0,0.0,0.0
0.007588569,0.17731772,0.005418164,0.019333953,0.042519495,0.012432359,0.0,0.009441784,0.14792831,0.03261194,0.018159674,0.01945635,0.0,0.0,0.0,0.0,0.0,0.0066290223,0.0032777775,0.0,0.035130497,0.0,0.0,0.0,0.0,0.0,0.008383954,0.0,0.0,0.0
0.007236554,0.17644307,0.0055126203,0.019417007,0.042700537,0.012465015,0.0,0.00904799,0.14776443,0.031957816,0.017649576,0.019505706,0.0,0.0,0.0,0.0,0.0,0.006424273,0.0029396405,0.0,0.034804698,0.0,0.0,0.0,0.0,0.0,0.008210548,0.0,0.0,0.0
0.0072311517,0.17587857,0.0051806215,0.019805934,0.042675003,0.012146337,0.0,0.009367961,0.14723814,0.031461306,0.01702634,0.019228438,0.0,0.0,0.0,0.0,0.0,0.0061423657,0.0029806113,0.0,0.035277877,0.0,0.0,0.0,0.0,0.0,0.0075837094,0.0,0.0,0.0
0.0070646424,0.17544632,0.0053852573,0.020817487,0.04207796,0.012434535,0.0,0.009114661,0.14692882,0.031976916,0.01769988,0.019731313,0.0,0.0,0.0,0.0,0.0,0.0063385554,0.0028608101,0.0,0.034936387,0.0,0.0,0.0,0.0,0.0,0.0079223085,0.0,0.0,0.0
0.007027018,0.17495155,0.0050597396,0.020795511,0.0422233,0.012585589,0.0,0.00917992,0.14660433,0.031549867,0.018224753,0.020002965,0.0,0.0,0.0,0.0,0.0,0.0062593855,0.0029146268,0.0,0.034369998,0.0,0.0,0.0,0.0,0.0,0.007890497,0.0,0.0,0.0
0.0072423457,0.17409681,0.0051769176,0.021650115,0.042213902,0.01276992,0.0,0.009585289,0.1462985,0.031262703,0.017791523,0.019646266,0.0,0.0,0.0,0.0,0.0,0.006745683,0.0029645488,0.0,0.034571487,0.0,0.0,0.0,0.0,0.0,0.00830713,0.0,0.0,0.0
0.0071388404,0.17358825,0.004749057,0.020808352,0.041326202,0.012282245,0.0,0.0090879155,0.14565022,0.03187054,0.017010316,0.019482575,0.0,0.0,0.0,0.0,0.0,0.0064610937,0.0031080442,0.0,0.034307223,0.0,0.0,0.0,0.0,0.0,0.0079680905,0.0,0.0,0.0
0.007175663,0.17359588,0.0052889893,0.02113534,0.041623004,0.012772812,0.0,0.009060016,0.14499523,0.031230908,0.017796056,0.019452998,0.0,0.0,0.0,0.0,0.0,0.0067341104,0.0031880187,0.0,0.034550637,0.0,0.0,0.0,0.0,0.0,0.00793365,0.0,0.0,0.0
0.0074105416,0.17266902,0.0051261256,0.020686192,0.041382503,0.012343014,0.0,0.0095623415,0.145158,0.03117702,0.017938063,0.019616356,0.0,0.0,0.0,0.0,0.0,0.0066088843,0.003018155,0.0,0.03449809,0.0,0.0,0.0,0.0,0.0,0.007978419,0.0,0.0,0.0
0.0070984922,0.17232148,0.0051250015,0.021145498,0.04129728,0.011973373,0.0,0.0090126,0.14446203,0.030821659,0.017001411,0.019789552,0.0,0.0,0.0,0.0,0.0,0.006316857,0.0029081262,0.0,0.034195885,0.0,0.0,0.0,0.0,0.0,0.0077543203,0.0,0.0,0.0
0.007137606,0.17199267,0.0052119633,0.021188194,0.040756498,0.012037094,0.0,0.008715025,0.14374922,0.03116512,0.017055789,0.019974148,0.0,0.0,0.0,0.0,0.0,0.0069049043,0.003017919,0.0,0.033887953,0.0,0.0,0.0,0.0,0.0,0.0078489855,0.0,0.0,0.0
0.007175108,0.17122205,0.0053051123,0.020402282,0.04068255,0.012251265,0.0,0.009494668,0.14360803,0.031013746,0.017136626,0.01907823,0.0,0.0,0.0,0.0,0.0,0.0065016937,0.0033060133,0.0,0.03403282,0.0,0.0,0.0,0.0,0.0,0.007984648,0.0,0.0,0.0
0.0071532694,0.17030615,0.005311925,0.020464942,0.0409672,0.012589274,0.0,0.009138636,0.1436563,0.03035372,0.017207334,0.019843716,0.0,0.0,0.0,0.0,0.0,0.006759486,0.0032493868,0.0,0.03393655,0.0,0.0,0.0,0.0,0.0,0.008278121,0.0,0.0,0.0
0.0070860963,0.16973272,0.0048777326,0.019834438,0.040030707,0.0119387135,0.0,0.009070938,0.14304881,0.03089212,0.016785974,0.019369379,0.0,0.0,0.0,0.0,0.0,0.006605986,0.003150372,0.0,0.033522118,0.0,0.0,0.0,0.0,0.0,0.008194672,0.0,0.0,0.0
0.007108583,0.16944915,0.0052068657,0.020975256,0.040650874,0.012376403,0.0,0.009476103,0.1430952,0.030290445,0.01773232,0.019542594,0.0,0.0,0.0,0.0,0.0,0.006829754,0.0030401445,0.0,0.034233216,0.0,0.0,0.0,0.0,0.0,0.008043924,0.0,0.0,0.0
0.0070749223,0.16938925,0.00489186,0.019262156,0.040315352,0.011740608,0.0,0.0091075925,0.14224435,0.030215558,0.016972184,0.019722722,0.0,0.0,0.0,0.0,0.0,0.0069069825,0.0031613936,0.0,0.0335496,0.0,0.0,0.0,0.0,0.0,0.007834156,0.0,0.0,0.0
0.0067703947,0.16871627,0.005500178,0.01898057,0.040129114,0.012305619,0.0,0.009311229,0.14196861,0.030322235,0.017112942,0.019196052,0.0,0.0,0.0,0.0,0.0,0.0066139186,0.0029724343,0.0,0.033872735,0.0,0.0,0.0,0.0,0.0,0.008052309,0.0,0.0,0.0
0.006754598,0.16824427,0.005151299,0.019261692,0.04004026,0.012203389,0.0,0.009064066,0.14145748,0.030251158,0.017002694,0.019889565,0.0,0.0,0.0,0.0,0.0,0.0068602613,0.003192223,0.0,0.033625554,0.0,0.0,0.0,0.0,0.0,0.007954735,0.0,0.0,0.0
0.0067678876,0.16746157,0.005402112,0.020272743,0.03994316,0.012431829,0.0,0.0095834425,0.14129025,0.030418918,0.017529557,0.019326497,0.0,0.0,0.0,0.0,0.0,0.0069828364,0.0031308855,0.0,0.033612832,0.0,0.0,0.0,0.0,0.0,0.008097472,0.0,0.0,0.0
0.0068098274,0.16728306,0.005228393,0.019538403,0.040222537,0.011830061,0.0,0.009088828,0.14076209,0.029805137,0.016972985,0.019324604,0.0,0.0,0.0,0.0,0.0,0.0063822223,0.0031695785,0.0,0.033937782,0.0,0.0,0.0,0.0,0.0,0.007981488,0.0,0.0,0.0
0.006914132,0.16682535,0.00530622,0.019650212,0.039539136,0.011832599,0.0,0.009078751,0.14049637,0.030016826,0.016912838,0.019871233,0.0,0.0,0.0,0.0,0.0,0.006768595,0.0028519277,0.0,0.03328965,0.0,0.0,0.0,0.0,0.0,0.0076948665,0.0,0.0,0.0
0.0070098345,0.16653208,0.005628689,0.019539692,0.039796658,0.011728095,0.0,0.008806659,0.13988869,0.030209996,0.016966056,0.01955697,0.0,0.0,0.0,0.0,0.0,0.006657971,0.0030443305,0.0,0.03335647,0.0,0.0,0.0,0.0,0.0,0.008245609,0.0,0.0,0.0
0.007088975,0.16548717,0.0055453423,0.019308744,0.03912356,0.012184933,0.0,0.008907834,0.13988863,0.030236343,0.017066136,0.019975683,0.0,0.0,0.0,0.0,0.0,0.0069710584,0.003007013,0.0,0.033560842,0.0,0.0,0.0,0.0,0.0,0.0077442476,0.0,0.0,0.0
0.0071313465,0.16541982,0.0055588684,0.01972419,0.039579246,0.0120989345,0.0,0.0092730215,0.13940512,0.029762749,0.017522063,0.019108115,0.0,0.0,0.0,0.0,0.0,0.006978516,0.002868829,0.0,0.03312895,0.0,0.0,0.0,0.0,0.0,0.008274021,0.0,0.0,0.0
0.007266819,0.16509968,0.0051319953,0.020043785,0.039425682,0.012055906,0.0,0.009157251,0.13876972,0.029634753,0.01697813,0.01946424,0.0,0.0,0.0,0.0,0.0,0.0067814183,0.0029697327,0.0,0.03358336,0.0,0.0,0.0,0.0,0.0,0.0077330857,0.0,0.0,0.0
0.006864393,0.1642779,0.004801232,0.019891856,0.039320778,0.011575669,0.0,0.009384561,0.13837583,0.029595122,0.016804632,0.01937619,0.0,0.0,0.0,0.0,0.0,0.006288258,0.0027282091,0.0,0.03378939,0.0,0.0,0.0,0.0,0.0,0.007850014,0.0,0.0,0.0
0.006761968,0.16362815,0.0049846773,0.021783317,0.039359488,0.011717504,0.0,0.008717424,0.13797428,0.029293254,0.016341774,0.01887902,0.0,0.0,0.0,0.0,0.0,0.0064391927,0.0029960729,0.0,0.033481177,0.0,0.0,0.0,0.0,0.0,0.0074094427,0.0,0.0,0.0
0.0067552826,0.1635197,0.005277231,0.020572746,0.0391521,0.011399467,0.0,0.008836524,0.13759248,0.029398162,0.016885132,0.018699948,0.0,0.0,0.0,0.0,0.0,0.0065630907,0.0030032678,0.0,0.03342528,0.0,0.0,0.0,0.0,0.0,0.0074567427,0.0,0.0,0.0
