area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day
0.0,0.04310885,0.0,0.1155165,0.0,0.0,0.0,0.0071062786,0.0,8.026351e-20,0.0,0.0,0.09878459,0.0,0.0,0.0,0.10898142,0.08217894,0.0,0.0037240887,0.060229484,0.0,0.025829557,0.0,0.0,0.0,0.0,0.035436004,0.0
0.0,0.04319604,0.0,0.11368436,0.0,0.0,0.0,0.006708029,0.0,3.1990318e-21,0.0,0.0,0.097647205,0.0,0.0,0.0,0.10766148,0.08120054,0.0,0.003573663,0.05986733,0.0,0.02466747,0.0,0.0,0.0,0.0,0.035138603,0.0
0.0,0.043396592,0.0,0.11318509,0.0,0.0,0.0,0.006797197,0.0,9.8604786e-23,0.0,0.0,0.09617694,0.0,0.0,0.0,0.105484664,0.08007617,0.0,0.0033948398,0.059206225,0.0,0.024724858,0.0,0.0,0.0,0.0,0.034511812,0.0
0.0,0.042788018,0.0,0.11173196,0.0,0.0,0.0,0.0064713666,0.0,2.2976763e-24,0.0,0.0,0.096467756,0.0,0.0,0.0,0.105471686,0.07943789,0.0,0.0033307238,0.05764854,0.0,0.024958625,0.0,0.0,0.0,0.0,0.033679344,0.0
0.0,0.04327942,0.0,0.11050179,0.0,0.0,0.0,0.0067364667,0.0,3.9469e-26,0.0,0.0,0.0953998,0.0,0.0,0.0,0.10410247,0.0796106,0.0,0.0034520424,0.0576416,0.0,0.02339105,0.0,0.0,0.0,0.0,0.03371242,0.0
0.0,0.04251133,0.0,0.1094038,0.0,0.0,0.0,0.0061031943,0.0,4.8599643e-28,0.0,0.0,0.09405347,0.0,0.0,0.0,0.10269555,0.07837388,0.0,0.003263799,0.057097636,0.0,0.023985408,0.0,0.0,0.0,0.0,0.03326317,0.0
0.0,0.042823553,0.0,0.107842125,0.0,0.0,0.0,0.006415627,0.0,4.157457e-30,0.0,0.0,0.093847334,0.0,0.0,0.0,0.10269914,0.078656726,0.0,0.0033798248,0.056444105,0.0,0.0232431,0.0,0.0,0.0,0.0,0.033279296,0.0
0.0,0.042691544,0.0,0.10664864,0.0,0.0,0.0,0.0065764543,0.0,2.3854746e-32,0.0,0.0,0.09222619,0.0,0.0,0.0,0.1014018,0.07750205,0.0,0.0035031277,0.056499135,0.0,0.022870895,0.0,0.0,0.0,0.0,0.032679103,0.0
0.0,0.042146634,0.0,0.10532377,0.0,0.0,0.0,0.0062074955,0.0,8.8233364e-35,0.0,0.0,0.09242136,0.0,0.0,0.0,0.09997036,0.07652057,0.0,0.0034636608,0.055404484,0.0,0.023435421,0.0,0.0,0.0,0.0,0.03242204,0.0
0.0,0.042414315,0.0,0.104406066,0.0,0.0,0.0,0.0064186477,0.0,2.0109007e-37,0.0,0.0,0.090922296,0.0,0.0,0.0,0.09918243,0.076427594,0.0,0.0034969384,0.056116007,0.0,0.023395978,0.0,0.0,0.0,0.0,0.032207154,0.0
0.0,0.042785328,0.0,0.104049124,0.0,0.0,0.0,0.0064521753,0.0,2.68131e-40,0.0,0.0,0.09034555,0.0,0.0,0.0,0.09816828,0.074889734,0.0,0.0034291127,0.054894917,0.0,0.023149023,0.0,0.0,0.0,0.0,0.0320461,0.0
0.0,0.04262867,0.0,0.10291964,0.0,0.0,0.0,0.0061499258,0.0,1.98e-43,0.0,0.0,0.0908293,0.0,0.0,0.0,0.09735526,0.07408806,0.0,0.003363613,0.054227713,0.0,0.022905802,0.0,0.0,0.0,0.0,0.031278778,0.0
0.0,0.042252686,0.0,0.10157462,0.0,0.0,0.0,0.0059605297,0.0,0.0,0.0,0.0,0.089687005,0.0,0.0,0.0,0.09680785,0.07384297,0.0,0.0034391275,0.054425046,0.0,0.022683512,0.0,0.0,0.0,0.0,0.031478655,0.0
0.0,0.04230017,0.0,0.10096237,0.0,0.0,0.0,0.0065051126,0.0,0.0,0.0,0.0,0.08902359,0.0,0.0,0.0,0.09580633,0.07369156,0.0,0.0035567088,0.054014478,0.0,0.021967502,0.0,0.0,0.0,0.0,0.030909235,0.0
0.0,0.04175633,0.0,0.09913087,0.0,0.0,0.0,0.0056505105,0.0,0.0,0.0,0.0,0.089143485,0.0,0.0,0.0,0.095369056,0.0728338,0.0,0.003349895,0.052678257,0.0,0.022359606,0.0,0.0,0.0,0.0,0.030358538,0.0
0.0,0.041903894,0.0,0.098138124,0.0,0.0,0.0,0.006111324,0.0,0.0,0.0,0.0,0.08966643,0.0,0.0,0.0,0.09398034,0.0734376,0.0,0.003418934,0.05283193,0.0,0.021765837,0.0,0.0,0.0,0.0,0.030148076,0.0
0.0,0.04199996,0.0,0.0965916,0.0,0.0,0.0,0.0056947707,0.0,0.0,0.0,0.0,0.08843203,0.0,0.0,0.0,0.09348276,0.07212418,0.0,0.0035405895,0.052277982,0.0,0.022407863,0.0,0.0,0.0,0.0,0.02996876,0.0
0.0,0.041840807,0.0,0.09581339,0.0,0.0,0.0,0.005889284,0.0,0.0,0.0,0.0,0.08590399,0.0,0.0,0.0,0.092038,0.07177776,0.0,0.0034128272,0.052057467,0.0,0.021924898,0.0,0.0,0.0,0.0,0.02982712,0.0
0.0,0.040874314,0.0,0.09445243,0.0,0.0,0.0,0.0055657704,0.0,0.0,0.0,0.0,0.08851235,0.0,0.0,0.0,0.09146488,0.07192055,0.0,0.0034118597,0.05201264,0.0,0.021138689,0.0,0.0,0.0,0.0,0.029725723,0.0
0.0,0.041554198,0.0,0.093884766,0.0,0.0,0.0,0.005609346,0.0,0.0,0.0,0.0,0.08609651,0.0,0.0,0.0,0.09064259,0.07078055,0.0,0.0033092038,0.05098897,0.0,0.021503087,0.0,0.0,0.0,0.0,0.029005777,0.0
0.0,0.041310504,0.0,0.09289803,0.0,0.0,0.0,0.005458787,0.0,0.0,0.0,0.0,0.08664365,0.0,0.0,0.0,0.089940526,0.07141409,0.0,0.003321686,0.050731815,0.0,0.02158577,0.0,0.0,0.0,0.0,0.028855544,0.0
0.0,0.04077484,0.0,0.09156284,0.0,0.0,0.0,0.0052828616,0.0,0.0,0.0,0.0,0.085789956,0.0,0.0,0.0,0.0892317,0.07030621,0.0,0.0033226744,0.050637532,0.0,0.021090686,0.0,0.0,0.0,0.0,0.028770288,0.0
0.0,0.04113227,0.0,0.09151061,0.0,0.0,0.0,0.0055690664,0.0,0.0,0.0,0.0,0.08487616,0.0,0.0,0.0,0.0888627,0.07029658,0.0,0.0035398344,0.050053492,0.0,0.021319276,0.0,0.0,0.0,0.0,0.028398018,0.0
0.0,0.041044187,0.0,0.0902895,0.0,0.0,0.0,0.005486903,0.0,0.0,0.0,0.0,0.08621778,0.0,0.0,0.0,0.08803484,0.06946135,0.0,0.0035225984,0.049438994,0.0,0.020919187,0.0,0.0,0.0,0.0,0.028053267,0.0
0.0,0.04089948,0.0,0.08972662,0.0,0.0,0.0,0.0054560006,0.0,0.0,0.0,0.0,0.08333819,0.0,0.0,0.0,0.08734666,0.068769224,0.0,0.0035220156,0.049057122,0.0,0.021196801,0.0,0.0,0.0,0.0,0.027630523,0.0
0.0,0.0405709,0.0,0.089211084,0.0,0.0,0.0,0.005369933,0.0,0.0,0.0,0.0,0.084709086,0.0,0.0,0.0,0.086487494,0.067939855,0.0,0.0035462726,0.048719764,0.0,0.020860102,0.0,0.0,0.0,0.0,0.027539788,0.0
0.0,0.040583156,0.0,0.088691056,0.0,0.0,0.0,0.005309659,0.0,0.0,0.0,0.0,0.08437725,0.0,0.0,0.0,0.086209916,0.06932545,0.0,0.00355786,0.0487677,0.0,0.020650117,0.0,0.0,0.0,0.0,0.027753986,0.0
0.0,0.04037711,0.0,0.08747709,0.0,0.0,0.0,0.0052471836,0.0,0.0,0.0,0.0,0.08267474,0.0,0.0,0.0,0.08535143,0.06774287,0.0,0.0034973638,0.048454087,0.0,0.02093644,0.0,0.0,0.0,0.0,0.027559336,0.0
0.0,0.04073888,0.0,0.08714793,0.0,0.0,0.0,0.005414308,0.0,0.0,0.0,0.0,0.08247177,0.0,0.0,0.0,0.08460044,0.06666309,0.0,0.0036394633,0.04860114,0.0,0.020286381,0.0,0.0,0.0,0.0,0.027130747,0.0
0.0,0.04030439,0.0,0.08614676,0.0,0.0,0.0,0.0050875163,0.0,0.0,0.0,0.0,0.0834629,0.0,0.0,0.0,0.083712205,0.067874186,0.0,0.0036148997,0.047936462,0.0,0.02023431,0.0,0.0,0.0,0.0,0.026888736,0.0
0.0,0.04003254,0.0,0.085674636,0.0,0.0,0.0,0.0051451633,0.0,0.0,0.0,0.0,0.0805498,0.0,0.0,0.0,0.08311551,0.06754677,0.0,0.0036284616,0.047639765,0.0,0.020500751,0.0,0.0,0.0,0.0,0.026860507,0.0
0.0,0.039807945,0.0,0.08444752,0.0,0.0,0.0,0.005127542,0.0,0.0,0.0,0.0,0.08108059,0.0,0.0,0.0,0.08251579,0.0677367,0.0,0.003817423,0.04778642,0.0,0.020416344,0.0,0.0,0.0,0.0,0.02704219,0.0
0.0,0.03981589,0.0,0.08403575,0.0,0.0,0.0,0.005100979,0.0,0.0,0.0,0.0,0.08134974,0.0,0.0,0.0,0.08204392,0.0664545,0.0,0.0037555292,0.047048993,0.0,0.020549765,0.0,0.0,0.0,0.0,0.026286429,0.0
0.0,0.039825752,0.0,0.083524056,0.0,0.0,0.0,0.004893112,0.0,0.0,0.0,0.0,0.079462886,0.0,0.0,0.0,0.082061075,0.06739678,0.0,0.0037880826,0.04710842,0.0,0.020303596,0.0,0.0,0.0,0.0,0.026100619,0.0
0.0,0.04000599,0.0,0.08306289,0.0,0.0,0.0,0.0050152102,0.0,0.0,0.0,0.0,0.08055735,0.0,0.0,0.0,0.08118611,0.06574558,0.0,0.003924943,0.046731893,0.0,0.019589925,0.0,0.0,0.0,0.0,0.026063466,0.0
0.0,0.03958161,0.0,0.08187877,0.0,0.0,0.0,0.0048833713,0.0,0.0,0.0,0.0,0.079636335,0.0,0.0,0.0,0.08097292,0.066376306,0.0,0.0037892698,0.046486087,0.0,0.019903842,0.0,0.0,0.0,0.0,0.025865518,0.0
0.0,0.039994717,0.0,0.08139737,0.0,0.0,0.0,0.0046710502,0.0,0.0,0.0,0.0,0.07941931,0.0,0.0,0.0,0.080033414,0.06584177,0.0,0.0037699451,0.04620667,0.0,0.01924328,0.0,0.0,0.0,0.0,0.025668403,0.0
0.0,0.039491877,0.0,0.08093314,0.0,0.0,0.0,0.004479858,0.0,0.0,0.0,0.0,0.08081678,0.0,0.0,0.0,0.079497494,0.066804685,0.0,0.0039832145,0.04577282,0.0,0.019709483,0.0,0.0,0.0,0.0,0.025426367,0.0
0.0,0.03967742,0.0,0.07968329,0.0,0.0,0.0,0.004576816,0.0,0.0,0.0,0.0,0.07831881,0.0,0.0,0.0,0.07904749,0.064740054,0.0,0.003994045,0.045588203,0.0,0.020102743,0.0,0.0,0.0,0.0,0.025464514,0.0
0.0,0.03945531,0.0,0.07934299,0.0,0.0,0.0,0.0046633612,0.0,0.0,0.0,0.0,0.07837783,0.0,0.0,0.0,0.07847617,0.06507736,0.0,0.0041068387,0.045335073,0.0,0.019995745,0.0,0.0,0.0,0.0,0.025399882,0.0
0.0,0.039763153,0.0,0.07883511,0.0,0.0,0.0,0.0046086162,0.0,0.0,0.0,0.0,0.07748356,0.0,0.0,0.0,0.07784376,0.0657575,0.0,0.0040790434,0.044907678,0.0,0.019630477,0.0,0.0,0.0,0.0,0.025178913,0.0
0.0,0.04016439,0.0,0.078641675,0.0,0.0,0.0,0.0047760564,0.0,0.0,0.0,0.0,0.0770557,0.0,0.0,0.0,0.07703885,0.06488131,0.0,0.0042811963,0.045335926,0.0,0.019107234,0.0,0.0,0.0,0.0,0.02497051,0.0
0.0,0.039620306,0.0,0.07763375,0.0,0.0,0.0,0.004637922,0.0,0.0,0.0,0.0,0.07612679,0.0,0.0,0.0,0.076941356,0.06457092,0.0,0.004446106,0.044841673,0.0,0.019454744,0.0,0.0,0.0,0.0,0.025154943,0.0
0.0,0.03951011,0.0,0.07785389,0.0,0.0,0.0,0.004419886,0.0,0.0,0.0,0.0,0.07739165,0.0,0.0,0.0,0.07605692,0.06419957,0.0,0.004273892,0.04448948,0.0,0.01946769,0.0,0.0,0.0,0.0,0.024727885,0.0
0.0,0.039264377,0.0,0.07632566,0.0,0.0,0.0,0.0044241655,0.0,0.0,0.0,0.0,0.077750355,0.0,0.0,0.0,0.07568761,0.06375913,0.0,0.004112033,0.04464375,0.0,0.019353462,0.0,0.0,0.0,0.0,0.024835497,0.0
0.0,0.03930327,0.0,0.07618443,0.0,0.0,0.0,0.004296203,0.0,0.0,0.0,0.0,0.07595042,0.0,0.0,0.0,0.075307734,0.06329284,0.0,0.004140953,0.044280875,0.0,0.01933753,0.0,0.0,0.0,0.0,0.024586165,0.0
0.0,0.039494935,0.0,0.07553702,0.0,0.0,0.0,0.0044986545,0.0,0.0,0.0,0.0,0.07669062,0.0,0.0,0.0,0.07480079,0.06379179,0.0,0.004268721,0.04386753,0.0,0.019093178,0.0,0.0,0.0,0.0,0.024090698,0.0
0.0,0.038578387,0.0,0.075097956,0.0,0.0,0.0,0.0043018125,0.0,0.0,0.0,0.0,0.077208444,0.0,0.0,0.0,0.07450976,0.06289453,0.0,0.004310587,0.04347379,0.0,0.01927304,0.0,0.0,0.0,0.0,0.024386553,0.0
0.0,0.038988613,0.0,0.07471598,0.0,0.0,0.0,0.004386064,0.0,0.0,0.0,0.0,0.07633323,0.0,0.0,0.0,0.074156776,0.06254803,0.0,0.0042763627,0.043496545,0.0,0.019282483,0.0,0.0,0.0,0.0,0.024128774,0.0
0.0,0.03855478,0.0,0.07418387,0.0,0.0,0.0,0.004232087,0.0,0.0,0.0,0.0,0.07624047,0.0,0.0,0.0,0.073997624,0.0628679,0.0,0.004179671,0.042822193,0.0,0.01896206,0.0,0.0,0.0,0.0,0.023600033,0.0
0.0,0.03890601,0.0,0.07366059,0.0,0.0,0.0,0.0047602514,0.0,0.0,0.0,0.0,0.07533066,0.0,0.0,0.0,0.07300935,0.062188305,0.0,0.0045323665,0.043360904,0.0,0.01867685,0.0,0.0,0.0,0.0,0.024007633,0.0
0.0,0.038283613,0.0,0.07317301,0.0,0.0,0.0,0.0044816704,0.0,0.0,0.0,0.0,0.07497168,0.0,0.0,0.0,0.07321769,0.06197935,0.0,0.0044177496,0.042937808,0.0,0.018714989,0.0,0.0,0.0,0.0,0.023667794,0.0
0.0,0.03874359,0.0,0.072271034,0.0,0.0,0.0,0.004455645,0.0,0.0,0.0,0.0,0.07460404,0.0,0.0,0.0,0.07262377,0.062330198,0.0,0.004420363,0.042942137,0.0,0.018368557,0.0,0.0,0.0,0.0,0.02394236,0.0
0.0,0.039124552,0.0,0.07243692,0.0,0.0,0.0,0.004355679,0.0,0.0,0.0,0.0,0.074846976,0.0,0.0,0.0,0.07214814,0.06241115,0.0,0.0043690163,0.042456727,0.0,0.018331995,0.0,0.0,0.0,0.0,0.023476603,0.0
0.0,0.039242413,0.0,0.07188957,0.0,0.0,0.0,0.0044048126,0.0,0.0,0.0,0.0,0.07477411,0.0,0.0,0.0,0.07200708,0.0614751,0.0,0.0045194607,0.042222768,0.0,0.018397698,0.0,0.0,0.0,0.0,0.023201853,0.0
0.0,0.039423186,0.0,0.071413994,0.0,0.0,0.0,0.0043052165,0.0,0.0,0.0,0.0,0.073028326,0.0,0.0,0.0,0.07108739,0.061948903,0.0,0.0045023784,0.042209543,0.0,0.018381981,0.0,0.0,0.0,0.0,0.023569424,0.0
0.0,0.03916138,0.0,0.070627496,0.0,0.0,0.0,0.0041677756,0.0,0.0,0.0,0.0,0.073168054,0.0,0.0,0.0,0.070727006,0.062402144,0.0,0.0045072315,0.042187274,0.0,0.01825585,0.0,0.0,0.0,0.0,0.02338498,0.0
0.0,0.038921453,0.0,0.070454314,0.0,0.0,0.0,0.0041648378,0.0,0.0,0.0,0.0,0.07359822,0.0,0.0,0.0,0.069876604,0.06189973,0.0,0.004397846,0.041415792,0.0,0.01820967,0.0,0.0,0.0,0.0,0.023115763,0.0
0.0,0.03848592,0.0,0.06979583,0.0,0.0,0.0,0.004285138,0.0,0.0,0.0,0.0,0.07371652,0.0,0.0,0.0,0.0698496,0.0600338,0.0,0.004413022,0.041516915,0.0,0.017928442,0.0,0.0,0.0,0.0,0.02293696,0.0
0.0,0.038296685,0.0,0.06953349,0.0,0.0,0.0,0.004105039,0.0,0.0,0.0,0.0,0.07356455,0.0,0.0,0.0,0.06964939,0.061108578,0.0,0.0045462297,0.041409593,0.0,0.01850156,0.0,0.0,0.0,0.0,0.02323273,0.0
0.0,0.0386983,0.0,0.06931244,0.0,0.0,0.0,0.0045316685,0.0,0.0,0.0,0.0,0.072836585,0.0,0.0,0.0,0.06916669,0.059657868,0.0,0.0046514585,0.041106485,0.0,0.01779824,0.0,0.0,0.0,0.0,0.022786513,0.0
0.0,0.038244396,0.0,0.06851484,0.0,0.0,0.0,0.004446343,0.0,0.0,0.0,0.0,0.072059184,0.0,0.0,0.0,0.06853268,0.05973829,0.0,0.00433063,0.04168168,0.0,0.018051999,0.0,0.0,0.0,0.0,0.022900308,0.0
0.0,0.038488097,0.0,0.06823144,0.0,0.0,0.0,0.004315003,0.0,0.0,0.0,0.0,0.07142763,0.0,0.0,0.0,0.068995364,0.059775352,0.0,0.004399412,0.040944394,0.0,0.017995758,0.0,0.0,0.0,0.0,0.022769617,0.0
0.0,0.038033817,0.0,0.06784432,0.0,0.0,0.0,0.004173827,0.0,0.0,0.0,0.0,0.07246646,0.0,0.0,0.0,0.067961685,0.059658535,0.0,0.0042311843,0.04083893,0.0,0.018232567,0.0,0.0,0.0,0.0,0.022465296,0.0
0.0,0.038086127,0.0,0.06719583,0.0,0.0,0.0,0.004232808,0.0,0.0,0.0,0.0,0.07238593,0.0,0.0,0.0,0.068295486,0.05967407,0.0,0.0044036563,0.0410677,0.0,0.01806964,0.0,0.0,0.0,0.0,0.022789741,0.0
0.0,0.038112417,0.0,0.06757498,0.0,0.0,0.0,0.004447697,0.0,0.0,0.0,0.0,0.07225712,0.0,0.0,0.0,0.06787959,0.058883596,0.0,0.0042917742,0.040847957,0.0,0.01798137,0.0,0.0,0.0,0.0,0.02252338,0.0
0.0,0.038310867,0.0,0.06692919,0.0,0.0,0.0,0.004450955,0.0,0.0,0.0,0.0,0.071285635,0.0,0.0,0.0,0.06773924,0.059666,0.0,0.0044632233,0.040608976,0.0,0.017663004,0.0,0.0,0.0,0.0,0.022396611,0.0
0.0,0.037935942,0.0,0.06671938,0.0,0.0,0.0,0.004515658,0.0,0.0,0.0,0.0,0.07181206,0.0,0.0,0.0,0.06701542,0.059453424,0.0,0.004279722,0.040431786,0.0,0.017568342,0.0,0.0,0.0,0.0,0.022361258,0.0
0.0,0.036889013,0.0,0.06584102,0.0,0.0,0.0,0.0042578112,0.0,0.0,0.0,0.0,0.07071198,0.0,0.0,0.0,0.06662529,0.05845417,0.0,0.0043761623,0.0407713,0.0,0.017515514,0.0,0.0,0.0,0.0,0.022703558,0.0
0.0,0.038143553,0.0,0.065894805,0.0,0.0,0.0,0.0043495833,0.0,0.0,0.0,0.0,0.070578165,0.0,0.0,0.0,0.06609849,0.058254614,0.0,0.004344569,0.0400129,0.0,0.017510962,0.0,0.0,0.0,0.0,0.02190661,0.0
0.0,0.03803568,0.0,0.06541492,0.0,0.0,0.0,0.004376747,0.0,0.0,0.0,0.0,0.07142224,0.0,0.0,0.0,0.06596826,0.05865844,0.0,0.0042889165,0.039840393,0.0,0.017271163,0.0,0.0,0.0,0.0,0.022125809,0.0
0.0,0.038341813,0.0,0.065233216,0.0,0.0,0.0,0.0047079963,0.0,0.0,0.0,0.0,0.07015413,0.0,0.0,0.0,0.06641921,0.05808987,0.0,0.0045781746,0.039973035,0.0,0.017737135,0.0,0.0,0.0,0.0,0.022225596,0.0
0.0,0.038482197,0.0,0.06467345,0.0,0.0,0.0,0.004268934,0.0,0.0,0.0,0.0,0.06988646,0.0,0.0,0.0,0.065597594,0.058169503,0.0,0.004254416,0.04012771,0.0,0.017813554,0.0,0.0,0.0,0.0,0.022265607,0.0
0.0,0.038108267,0.0,0.06425886,0.0,0.0,0.0,0.004264516,0.0,0.0,0.0,0.0,0.069646135,0.0,0.0,0.0,0.065393634,0.057857018,0.0,0.0043765544,0.03952133,0.0,0.017466156,0.0,0.0,0.0,0.0,0.021705717,0.0
0.0,0.037418153,0.0,0.06372763,0.0,0.0,0.0,0.004181395,0.0,0.0,0.0,0.0,0.06995878,0.0,0.0,0.0,0.065299116,0.05726813,0.0,0.0044228197,0.039547104,0.0,0.017540483,0.0,0.0,0.0,0.0,0.02222819,0.0
0.0,0.03801767,0.0,0.0638899,0.0,0.0,0.0,0.004393531,0.0,0.0,0.0,0.0,0.06982814,0.0,0.0,0.0,0.06483816,0.05758099,0.0,0.0042689387,0.038865045,0.0,0.017367773,0.0,0.0,0.0,0.0,0.02183226,0.0
0.0,0.038191035,0.0,0.06365912,0.0,0.0,0.0,0.00425937,0.0,0.0,0.0,0.0,0.06907321,0.0,0.0,0.0,0.06460806,0.056883246,0.0,0.0044500707,0.03896623,0.0,0.017454091,0.0,0.0,0.0,0.0,0.02186006,0.0
0.0,0.03821129,0.0,0.06339892,0.0,0.0,0.0,0.004316873,0.0,0.0,0.0,0.0,0.06965256,0.0,0.0,0.0,0.06419884,0.057794493,0.0,0.0043959417,0.03862865,0.0,0.01715688,0.0,0.0,0.0,0.0,0.02183135,0.0
0.0,0.03782694,0.0,0.06300642,0.0,0.0,0.0,0.0046289344,0.0,0.0,0.0,0.0,0.06963133,0.0,0.0,0.0,0.064299196,0.057325058,0.0,0.004509155,0.038661946,0.0,0.01713236,0.0,0.0,0.0,0.0,0.021729114,0.0
0.0,0.038136017,0.0,0.06252875,0.0,0.0,0.0,0.0044939076,0.0,0.0,0.0,0.0,0.06773559,0.0,0.0,0.0,0.06372919,0.057878625,0.0,0.004406686,0.038463857,0.0,0.017086346,0.0,0.0,0.0,0.0,0.021429196,0.0
0.0,0.037557144,0.0,0.06251782,0.0,0.0,0.0,0.0044695046,0.0,0.0,0.0,0.0,0.06855721,0.0,0.0,0.0,0.063016474,0.05671618,0.0,0.004379203,0.038539067,0.0,0.017286971,0.0,0.0,0.0,0.0,0.021670498,0.0
0.0,0.037171323,0.0,0.061850842,0.0,0.0,0.0,0.004495532,0.0,0.0,0.0,0.0,0.06895778,0.0,0.0,0.0,0.0628527,0.05655866,0.0,0.004410952,0.038420755,0.0,0.016854,0.0,0.0,0.0,0.0,0.021728132,0.0
0.0,0.037492286,0.0,0.06166067,0.0,0.0,0.0,0.0044088755,0.0,0.0,0.0,0.0,0.06832381,0.0,0.0,0.0,0.0628363,0.056392826,0.0,0.0043597184,0.03831556,0.0,0.01760569,0.0,0.0,0.0,0.0,0.021493273,0.0
0.0,0.037623037,0.0,0.061479364,0.0,0.0,0.0,0.0044702175,0.0,0.0,0.0,0.0,0.06765649,0.0,0.0,0.0,0.06243218,0.057856154,0.0,0.0043350533,0.03839041,0.0,0.017198743,0.0,0.0,0.0,0.0,0.02169892,0.0
0.0,0.036950067,0.0,0.060879476,0.0,0.0,0.0,0.004306688,0.0,0.0,0.0,0.0,0.06695753,0.0,0.0,0.0,0.061883286,0.05557321,0.0,0.0041896882,0.037692416,0.0,0.016918702,0.0,0.0,0.0,0.0,0.021050874,0.0
0.0,0.037529584,0.0,0.060802527,0.0,0.0,0.0,0.0041750437,0.0,0.0,0.0,0.0,0.06817216,0.0,0.0,0.0,0.06183085,0.056471013,0.0,0.0043235095,0.037969787,0.0,0.016755173,0.0,0.0,0.0,0.0,0.021391481,0.0
0.0,0.037227005,0.0,0.060945243,0.0,0.0,0.0,0.0041906307,0.0,0.0,0.0,0.0,0.067683585,0.0,0.0,0.0,0.061623577,0.055379927,0.0,0.004380361,0.03778338,0.0,0.01728184,0.0,0.0,0.0,0.0,0.021056853,0.0
0.0,0.037276946,0.0,0.060365323,0.0,0.0,0.0,0.004285245,0.0,0.0,0.0,0.0,0.06751722,0.0,0.0,0.0,0.06151205,0.056502875,0.0,0.0045029414,0.037842356,0.0,0.017252518,0.0,0.0,0.0,0.0,0.021444485,0.0
0.0,0.037569117,0.0,0.06021083,0.0,0.0,0.0,0.004058512,0.0,0.0,0.0,0.0,0.06690014,0.0,0.0,0.0,0.061262872,0.055895805,0.0,0.004456984,0.038164355,0.0,0.0166648,0.0,0.0,0.0,0.0,0.021366496,0.0
0.0,0.03755294,0.0,0.05973792,0.0,0.0,0.0,0.003922869,0.0,0.0,0.0,0.0,0.066502556,0.0,0.0,0.0,0.06056876,0.05533758,0.0,0.004354661,0.037585966,0.0,0.016940983,0.0,0.0,0.0,0.0,0.020938054,0.0
0.0,0.036667507,0.0,0.059444476,0.0,0.0,0.0,0.003992662,0.0,0.0,0.0,0.0,0.067533396,0.0,0.0,0.0,0.06038393,0.05601038,0.0,0.004298239,0.03767477,0.0,0.016742572,0.0,0.0,0.0,0.0,0.021096952,0.0
0.0,0.03695197,0.0,0.059231255,0.0,0.0,0.0,0.0039629787,0.0,0.0,0.0,0.0,0.06646043,0.0,0.0,0.0,0.060380254,0.055491574,0.0,0.004388997,0.037560955,0.0,0.01692064,0.0,0.0,0.0,0.0,0.021076037,0.0
0.0,0.03749374,0.0,0.059708577,0.0,0.0,0.0,0.004243588,0.0,0.0,0.0,0.0,0.06593136,0.0,0.0,0.0,0.05961807,0.054817073,0.0,0.004450148,0.036917195,0.0,0.016782468,0.0,0.0,0.0,0.0,0.020557253,0.0
0.0,0.03763433,0.0,0.05884385,0.0,0.0,0.0,0.00416467,0.0,0.0,0.0,0.0,0.06593335,0.0,0.0,0.0,0.05989444,0.055422194,0.0,0.004370087,0.03678458,0.0,0.016654123,0.0,0.0,0.0,0.0,0.020441217,0.0
0.0,0.037353843,0.0,0.0586758,0.0,0.0,0.0,0.0039653447,0.0,0.0,0.0,0.0,0.066593096,0.0,0.0,0.0,0.059478708,0.055368498,0.0,0.004419271,0.036888774,0.0,0.016985131,0.0,0.0,0.0,0.0,0.02080203,0.0
0.0,0.03674947,0.0,0.058992855,0.0,0.0,0.0,0.0041714725,0.0,0.0,0.0,0.0,0.06693248,0.0,0.0,0.0,0.0594826,0.053823367,0.0,0.004323226,0.03653954,0.0,0.01640376,0.0,0.0,0.0,0.0,0.020249259,0.0
0.0,0.03657319,0.0,0.058395397,0.0,0.0,0.0,0.004410395,0.0,0.0,0.0,0.0,0.06549437,0.0,0.0,0.0,0.05945201,0.05420863,0.0,0.004457265,0.036594342,0.0,0.016624132,0.0,0.0,0.0,0.0,0.020905193,0.0
0.0,0.036231045,0.0,0.057801932,0.0,0.0,0.0,0.0040562963,0.0,0.0,0.0,0.0,0.06703273,0.0,0.0,0.0,0.059051704,0.055037584,0.0,0.004260918,0.03667457,0.0,0.016973803,0.0,0.0,0.0,0.0,0.020403825,0.0
0.0,0.03631068,0.0,0.057668515,0.0,0.0,0.0,0.004206403,0.0,0.0,0.0,0.0,0.067245245,0.0,0.0,0.0,0.059152603,0.054621883,0.0,0.004330556,0.036617793,0.0,0.016788315,0.0,0.0,0.0,0.0,0.020671079,0.0
