system_losses_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day
0.15849546,0.05369032,2.67316e-39,1.155e-42,0.14471094,0.0,0.17297208,0.0,9.64e-43,1.6092317e-05,0.21152265,0.15357426,0.0
0.1577906,0.054038335,1.642e-42,0.0,0.14436388,0.0,0.17147918,0.0,0.0,6.522955e-06,0.20745353,0.1516519,0.0
0.15749656,0.054167956,0.0,0.0,0.14038433,0.0,0.17022052,0.0,0.0,2.4674312e-06,0.21024396,0.15031148,0.0
0.15584992,0.051693562,0.0,0.0,0.14216301,0.0,0.1678366,0.0,0.0,8.668457e-07,0.2046986,0.14778322,0.0
0.1532059,0.051780038,0.0,0.0,0.14159526,0.0,0.16466682,0.0,0.0,2.8131024e-07,0.2040725,0.14738855,0.0
0.15002811,0.051520966,0.0,0.0,0.13975409,0.0,0.16118748,0.0,0.0,8.385391e-08,0.20238702,0.14589325,0.0
0.15163924,0.04988328,0.0,0.0,0.13781543,0.0,0.16004519,0.0,0.0,2.2811392e-08,0.19972976,0.14355734,0.0
0.14907809,0.050876852,0.0,0.0,0.13754643,0.0,0.15583959,0.0,0.0,5.624312e-09,0.19915153,0.14141661,0.0
0.14909543,0.048305687,0.0,0.0,0.13704519,0.0,0.15702868,0.0,0.0,1.2471391e-09,0.19576347,0.14087245,0.0
0.14678732,0.0492465,0.0,0.0,0.13573901,0.0,0.15334588,0.0,0.0,2.4664293e-10,0.19756255,0.13808231,0.0
0.1472311,0.04895867,0.0,0.0,0.13490644,0.0,0.1498073,0.0,0.0,4.311253e-11,0.1964881,0.13854685,0.0
0.14306682,0.047781624,0.0,0.0,0.13450563,0.0,0.14951284,0.0,0.0,6.595457e-12,0.19265771,0.13774508,0.0
0.14329883,0.04708032,0.0,0.0,0.12990357,0.0,0.14933047,0.0,0.0,8.736595e-13,0.19176677,0.13620296,0.0
0.14351274,0.047090046,0.0,0.0,0.13107875,0.0,0.14720784,0.0,0.0,9.904431e-14,0.19105652,0.13280556,0.0
0.14176783,0.046394706,0.0,0.0,0.13098766,0.0,0.1448682,0.0,0.0,9.4881836e-15,0.1910891,0.13263528,0.0
0.14031938,0.045201465,0.0,0.0,0.12983905,0.0,0.14353177,0.0,0.0,7.574777e-16,0.18928625,0.13096732,0.0
0.13984214,0.044759408,0.0,0.0,0.12901312,0.0,0.14057153,0.0,0.0,4.963501e-17,0.18666837,0.13009463,0.0
0.13625433,0.04475818,0.0,0.0,0.12894177,0.0,0.14228168,0.0,0.0,2.625446e-18,0.18636225,0.12956583,0.0
0.1366685,0.04475532,0.0,0.0,0.1295841,0.0,0.13829459,0.0,0.0,1.1006989e-19,0.1820792,0.12775123,0.0
0.13732329,0.044837568,0.0,0.0,0.12710345,0.0,0.13793793,0.0,0.0,3.584533e-21,0.18157555,0.12842433,0.0
0.13444367,0.044114254,0.0,0.0,0.1275872,0.0,0.1352856,0.0,0.0,8.868145e-23,0.18382783,0.12594534,0.0
0.13576964,0.04447997,0.0,0.0,0.12652217,0.0,0.13409609,0.0,0.0,1.6261683e-24,0.17852327,0.12512638,0.0
0.13647717,0.042371597,0.0,0.0,0.12459629,0.0,0.13567507,0.0,0.0,2.1504752e-26,0.18421651,0.12604368,0.0
0.13329779,0.044173524,0.0,0.0,0.12488267,0.0,0.13364704,0.0,0.0,1.9891147e-28,0.17892952,0.1238958,0.0
0.13426524,0.043026328,0.0,0.0,0.12709333,0.0,0.13198626,0.0,0.0,1.2435009e-30,0.17548499,0.12397879,0.0
0.13163902,0.043201447,0.0,0.0,0.123282775,0.0,0.12896103,0.0,0.0,5.0546492e-33,0.17827407,0.12168417,0.0
0.13170177,0.043222994,0.0,0.0,0.12299649,0.0,0.1279443,0.0,0.0,1.278526e-35,0.17467074,0.123499535,0.0
0.1294713,0.04210406,0.0,0.0,0.12307464,0.0,0.12754655,0.0,0.0,1.9135896e-38,0.17386343,0.1214989,0.0
0.13066402,0.04207517,0.0,0.0,0.12242296,0.0,0.124747805,0.0,0.0,1.599e-41,0.17179589,0.12180132,0.0
0.13213637,0.04120673,0.0,0.0,0.119673975,0.0,0.12442696,0.0,0.0,7e-45,0.17174266,0.11992854,0.0
0.13005447,0.04111476,0.0,0.0,0.12212582,0.0,0.12357412,0.0,0.0,0.0,0.17025572,0.11844445,0.0
0.12841277,0.042208243,0.0,0.0,0.12119511,0.0,0.12341956,0.0,0.0,0.0,0.16824417,0.11820223,0.0
0.12647206,0.04136493,0.0,0.0,0.11964069,0.0,0.122070566,0.0,0.0,0.0,0.1684209,0.11512478,0.0
0.12768997,0.041504737,0.0,0.0,0.11827143,0.0,0.12108566,0.0,0.0,0.0,0.1698182,0.115468286,0.0
0.12487552,0.039956104,0.0,0.0,0.118513405,0.0,0.12166832,0.0,0.0,0.0,0.16520114,0.11484997,0.0
0.12757179,0.039699316,0.0,0.0,0.11796664,0.0,0.11919744,0.0,0.0,0.0,0.16760921,0.11328637,0.0
0.124618776,0.04021032,0.0,0.0,0.11718262,0.0,0.11676208,0.0,0.0,0.0,0.16392212,0.1156496,0.0
0.12542804,0.040099587,0.0,0.0,0.11830659,0.0,0.11730159,0.0,0.0,0.0,0.16429023,0.11262613,0.0
0.124766216,0.039623484,0.0,0.0,0.11858938,0.0,0.114959754,0.0,0.0,0.0,0.16235791,0.111883,0.0
0.123638034,0.04096225,0.0,0.0,0.11587542,0.0,0.116359204,0.0,0.0,0.0,0.16342637,0.11223587,0.0
0.123278834,0.038626406,0.0,0.0,0.11378295,0.0,0.11381537,0.0,0.0,0.0,0.16592254,0.11314982,0.0
0.123200804,0.03921572,0.0,0.0,0.11508699,0.0,0.11489612,0.0,0.0,0.0,0.16180076,0.109728314,0.0
0.12235813,0.037996445,0.0,0.0,0.114359416,0.0,0.113889314,0.0,0.0,0.0,0.16082646,0.10911248,0.0
0.12083735,0.037015516,0.0,0.0,0.11325962,0.0,0.11376699,0.0,0.0,0.0,0.158774,0.1109801,0.0
0.120423935,0.03839232,0.0,0.0,0.115044326,0.0,0.11150068,0.0,0.0,0.0,0.15876755,0.10968318,0.0
0.11888024,0.03874484,0.0,0.0,0.11570946,0.0,0.113096595,0.0,0.0,0.0,0.15858506,0.10906031,0.0
0.11831812,0.038915712,0.0,0.0,0.11353018,0.0,0.11179028,0.0,0.0,0.0,0.15805212,0.10723642,0.0
0.119125545,0.037227195,0.0,0.0,0.11282213,0.0,0.108479425,0.0,0.0,0.0,0.15659598,0.10859408,0.0
0.120537564,0.03732258,0.0,0.0,0.11256627,0.0,0.10635667,0.0,0.0,0.0,0.15551955,0.10723431,0.0
0.120445,0.037156247,0.0,0.0,0.1133793,0.0,0.11030218,0.0,0.0,0.0,0.15513106,0.10707543,0.0
0.11921958,0.037715245,0.0,0.0,0.110413365,0.0,0.10758162,0.0,0.0,0.0,0.15804134,0.10726845,0.0
0.11871489,0.037768383,0.0,0.0,0.110428326,0.0,0.10690465,0.0,0.0,0.0,0.15470913,0.106808394,0.0
0.11593388,0.036747206,0.0,0.0,0.11136426,0.0,0.10513635,0.0,0.0,0.0,0.15334964,0.10805232,0.0
0.11537945,0.036163773,0.0,0.0,0.11109505,0.0,0.10558223,0.0,0.0,0.0,0.15607744,0.10563922,0.0
0.1154464,0.03694381,0.0,0.0,0.11003331,0.0,0.10517774,0.0,0.0,0.0,0.15237632,0.10653662,0.0
0.11760968,0.03768128,0.0,0.0,0.10996886,0.0,0.10683364,0.0,0.0,0.0,0.15417828,0.105427675,0.0
0.11509268,0.037187856,0.0,0.0,0.10743194,0.0,0.10782996,0.0,0.0,0.0,0.15390089,0.104651526,0.0
0.11662968,0.036310513,0.0,0.0,0.10998095,0.0,0.103865236,0.0,0.0,0.0,0.15227458,0.104823105,0.0
0.11597289,0.03698246,0.0,0.0,0.10910396,0.0,0.104726054,0.0,0.0,0.0,0.1501215,0.103024766,0.0
0.11493139,0.03717224,0.0,0.0,0.109486386,0.0,0.103800334,0.0,0.0,0.0,0.15012267,0.10258133,0.0
0.11633649,0.036378358,0.0,0.0,0.10675138,0.0,0.104193516,0.0,0.0,0.0,0.15094467,0.102184474,0.0
0.11322018,0.03782727,0.0,0.0,0.10900458,0.0,0.10284393,0.0,0.0,0.0,0.15160336,0.10206862,0.0
0.1142304,0.036614817,0.0,0.0,0.10747929,0.0,0.10301416,0.0,0.0,0.0,0.14907338,0.10256756,0.0
0.11315206,0.03597186,0.0,0.0,0.10637011,0.0,0.10420396,0.0,0.0,0.0,0.14983363,0.10319594,0.0
0.11571425,0.036285862,0.0,0.0,0.10534927,0.0,0.09867418,0.0,0.0,0.0,0.14829093,0.103383385,0.0
0.113663174,0.037000597,0.0,0.0,0.10634324,0.0,0.10207512,0.0,0.0,0.0,0.14842579,0.10189532,0.0
0.11425745,0.036561873,0.0,0.0,0.10745172,0.0,0.10045218,0.0,0.0,0.0,0.14585742,0.10228988,0.0
0.114912726,0.03733935,0.0,0.0,0.10667955,0.0,0.100196674,0.0,0.0,0.0,0.14637908,0.100377485,0.0
0.111404106,0.035943,0.0,0.0,0.10631518,0.0,0.09884988,0.0,0.0,0.0,0.1473456,0.100040175,0.0
0.1092333,0.036142953,0.0,0.0,0.10557191,0.0,0.09935957,0.0,0.0,0.0,0.14759506,0.10144436,0.0
0.110713266,0.035725128,0.0,0.0,0.106032975,0.0,0.09960136,0.0,0.0,0.0,0.14631423,0.10142535,0.0
0.11120172,0.035651077,0.0,0.0,0.10344247,0.0,0.09892086,0.0,0.0,0.0,0.1468098,0.098463014,0.0
0.109444484,0.035977464,0.0,0.0,0.10452193,0.0,0.096571594,0.0,0.0,0.0,0.14883117,0.10047554,0.0
0.10973262,0.03456393,0.0,0.0,0.10518152,0.0,0.09865424,0.0,0.0,0.0,0.1466547,0.09937796,0.0
0.10975663,0.035906684,0.0,0.0,0.105483904,0.0,0.09805876,0.0,0.0,0.0,0.14591521,0.098835304,0.0
0.11014191,0.034441635,0.0,0.0,0.105219916,0.0,0.0960415,0.0,0.0,0.0,0.1457948,0.09858562,0.0
0.10969278,0.035156507,0.0,0.0,0.104623504,0.0,0.09581551,0.0,0.0,0.0,0.14388439,0.098047845,0.0
0.10904604,0.0348159,0.0,0.0,0.103298336,0.0,0.0973131,0.0,0.0,0.0,0.14509147,0.09660558,0.0
0.1121668,0.03492863,0.0,0.0,0.103113525,0.0,0.097127564,0.0,0.0,0.0,0.14520848,0.09823226,0.0
0.10867862,0.03539191,0.0,0.0,0.10263198,0.0,0.09757066,0.0,0.0,0.0,0.14453126,0.097123586,0.0
0.110660605,0.036052756,0.0,0.0,0.10371068,0.0,0.09775344,0.0,0.0,0.0,0.14348817,0.09829906,0.0
0.1098273,0.036033537,0.0,0.0,0.1048627,0.0,0.09587025,0.0,0.0,0.0,0.14310385,0.098929636,0.0
0.110515274,0.03499311,0.0,0.0,0.10214203,0.0,0.09733166,0.0,0.0,0.0,0.14169592,0.097713135,0.0
0.10959818,0.034574203,0.0,0.0,0.10342519,0.0,0.097565055,0.0,0.0,0.0,0.14164616,0.09754689,0.0
0.10883497,0.034515653,0.0,0.0,0.104581006,0.0,0.09479936,0.0,0.0,0.0,0.14198044,0.0975601,0.0
0.107824944,0.033912674,0.0,0.0,0.1046314,0.0,0.09411517,0.0,0.0,0.0,0.14159618,0.09750092,0.0
0.10804727,0.03479276,0.0,0.0,0.102711275,0.0,0.09551079,0.0,0.0,0.0,0.141539,0.0966104,0.0
0.107793696,0.034961812,0.0,0.0,0.101985976,0.0,0.0939581,0.0,0.0,0.0,0.14237031,0.09638072,0.0
0.10792815,0.03516331,0.0,0.0,0.10103896,0.0,0.09413662,0.0,0.0,0.0,0.14291045,0.09853432,0.0
0.10903288,0.034269508,0.0,0.0,0.100485295,0.0,0.09386358,0.0,0.0,0.0,0.1436468,0.09703368,0.0
0.1086963,0.035846453,0.0,0.0,0.100400366,0.0,0.09223391,0.0,0.0,0.0,0.13972661,0.09797254,0.0
0.11084112,0.03463029,0.0,0.0,0.1010128,0.0,0.09502167,0.0,0.0,0.0,0.14135437,0.09798785,0.0
0.10890044,0.034357764,0.0,0.0,0.10152505,0.0,0.09456882,0.0,0.0,0.0,0.14257425,0.09485368,0.0
0.107561044,0.03346866,0.0,0.0,0.10067819,0.0,0.09323828,0.0,0.0,0.0,0.13977912,0.09693507,0.0
0.10790793,0.034761354,0.0,0.0,0.101600096,0.0,0.094522946,0.0,0.0,0.0,0.13939314,0.096468344,0.0
0.106826164,0.033477224,0.0,0.0,0.10041068,0.0,0.09255512,0.0,0.0,0.0,0.14212574,0.09709018,0.0
0.108189166,0.034230746,0.0,0.0,0.10236461,0.0,0.090866566,0.0,0.0,0.0,0.14103796,0.09448977,0.0
0.10745997,0.033861097,0.0,0.0,0.10233327,0.0,0.09444597,0.0,0.0,0.0,0.14065908,0.0934253,0.0
0.10622092,0.0340275,0.0,0.0,0.10134418,0.0,0.09261335,0.0,0.0,0.0,0.13966285,0.0941328,0.0
0.1085427,0.034191698,0.0,0.0,0.10045639,0.0,0.091786385,0.0,0.0,0.0,0.13773915,0.094380915,0.0
0.10819369,0.03398278,0.0,0.0,0.09910745,0.0,0.09231998,0.0,0.0,0.0,0.13869174,0.09310224,0.0
0.10741637,0.03451428,0.0,0.0,0.10021937,0.0,0.09181167,0.0,0.0,0.0,0.13818388,0.094624564,0.0
0.10738867,0.034234986,0.0,0.0,0.100701086,0.0,0.09184725,0.0,0.0,0.0,0.13854326,0.09493446,0.0
0.10620264,0.034668643,0.0,0.0,0.10127319,0.0,0.093056805,0.0,0.0,0.0,0.13851406,0.09340336,0.0
0.10598493,0.033780012,0.0,0.0,0.101896144,0.0,0.09277353,0.0,0.0,0.0,0.13697964,0.09443174,0.0
0.10623344,0.03432867,0.0,0.0,0.10165103,0.0,0.092770875,0.0,0.0,0.0,0.13692771,0.09546445,0.0
0.1069154,0.03382454,0.0,0.0,0.101586446,0.0,0.09033176,0.0,0.0,0.0,0.13771807,0.09538576,0.0
0.10824987,0.034314696,0.0,0.0,0.10024827,0.0,0.09160985,0.0,0.0,0.0,0.13678035,0.096002,0.0
0.105133876,0.032665074,0.0,0.0,0.101808965,0.0,0.09034509,0.0,0.0,0.0,0.13932396,0.09514272,0.0
0.108343616,0.031768005,0.0,0.0,0.09999739,0.0,0.091691,0.0,0.0,0.0,0.13371174,0.09479876,0.0
0.10735734,0.0339401,0.0,0.0,0.10095999,0.0,0.091005646,0.0,0.0,0.0,0.13585356,0.095672585,0.0
0.10548342,0.033656146,0.0,0.0,0.09951586,0.0,0.09179657,0.0,0.0,0.0,0.13744448,0.09324544,0.0
0.10703488,0.033595845,0.0,0.0,0.099271916,0.0,0.09042582,0.0,0.0,0.0,0.1344895,0.09338762,0.0
0.10649691,0.03407489,0.0,0.0,0.09857891,0.0,0.091852605,0.0,0.0,0.0,0.13531086,0.09315467,0.0
0.104974486,0.03174425,0.0,0.0,0.10046529,0.0,0.09129478,0.0,0.0,0.0,0.13406676,0.09290735,0.0
0.10522012,0.033657257,0.0,0.0,0.09890116,0.0,0.08995343,0.0,0.0,0.0,0.13542674,0.0933552,0.0
0.104572326,0.03372689,0.0,0.0,0.09778521,0.0,0.09013901,0.0,0.0,0.0,0.13765685,0.09206641,0.0
0.10628962,0.033432562,0.0,0.0,0.09888955,0.0,0.090376794,0.0,0.0,0.0,0.13429171,0.09207646,0.0
0.10662947,0.033393774,0.0,0.0,0.096685514,0.0,0.087833606,0.0,0.0,0.0,0.13769834,0.09481058,0.0
0.10475684,0.032673642,0.0,0.0,0.09804027,0.0,0.08847954,0.0,0.0,0.0,0.135381,0.09222954,0.0
0.104533754,0.033185575,0.0,0.0,0.09735846,0.0,0.08862985,0.0,0.0,0.0,0.13624233,0.0916503,0.0
0.10458177,0.033228405,0.0,0.0,0.09864828,0.0,0.0896414,0.0,0.0,0.0,0.13648662,0.09285276,0.0
0.10632971,0.03435651,0.0,0.0,0.09676527,0.0,0.08994155,0.0,0.0,0.0,0.13648881,0.091390304,0.0
0.104913995,0.033497714,0.0,0.0,0.09782169,0.0,0.08946668,0.0,0.0,0.0,0.13790956,0.09086841,0.0
0.10644708,0.033136994,0.0,0.0,0.096621014,0.0,0.08898329,0.0,0.0,0.0,0.13565189,0.09353436,0.0
0.10729806,0.0325567,0.0,0.0,0.09880316,0.0,0.086919285,0.0,0.0,0.0,0.1364255,0.09153799,0.0
0.10581629,0.033053864,0.0,0.0,0.09701508,0.0,0.08772221,0.0,0.0,0.0,0.13446525,0.09116285,0.0
0.1039842,0.033886023,0.0,0.0,0.09694069,0.0,0.08818794,0.0,0.0,0.0,0.13573481,0.09037444,0.0
0.10612152,0.03371821,0.0,0.0,0.097685054,0.0,0.08825121,0.0,0.0,0.0,0.13283749,0.09149038,0.0
0.10474947,0.0341472,0.0,0.0,0.09757109,0.0,0.088706054,0.0,0.0,0.0,0.13224283,0.092932165,0.0
0.10522677,0.03314705,0.0,0.0,0.09704542,0.0,0.08974024,0.0,0.0,0.0,0.13614607,0.09113605,0.0
0.103873745,0.033132732,0.0,0.0,0.09702298,0.0,0.08688424,0.0,0.0,0.0,0.13614602,0.09150554,0.0
0.10565975,0.033519432,0.0,0.0,0.09814384,0.0,0.088333644,0.0,0.0,0.0,0.13619116,0.09091174,0.0
0.106584035,0.033045065,0.0,0.0,0.096930556,0.0,0.08744747,0.0,0.0,0.0,0.13440287,0.0909253,0.0
0.10565072,0.033270627,0.0,0.0,0.09745442,0.0,0.08854571,0.0,0.0,0.0,0.13571128,0.09036957,0.0
0.10302024,0.033267617,0.0,0.0,0.09655881,0.0,0.086973436,0.0,0.0,0.0,0.13285655,0.09260812,0.0
0.10444516,0.033370964,0.0,0.0,0.09689306,0.0,0.087434,0.0,0.0,0.0,0.13426921,0.09003169,0.0
0.1030636,0.032162104,0.0,0.0,0.09732734,0.0,0.08685218,0.0,0.0,0.0,0.13440031,0.09122803,0.0
0.10268902,0.033906184,0.0,0.0,0.0957334,0.0,0.08816069,0.0,0.0,0.0,0.13599685,0.09057982,0.0
0.10402866,0.033633,0.0,0.0,0.09620761,0.0,0.08650042,0.0,0.0,0.0,0.13529582,0.09151869,0.0
0.106053375,0.033431765,0.0,0.0,0.09649676,0.0,0.08718044,0.0,0.0,0.0,0.13594407,0.08891655,0.0
