area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
0.0,0.0,0.0,0.11090272,0.0,0.0,0.0,0.0,0.02336081,0.0,0.0,0.0,0.00023977073,0.0,0.0,6.2e-44,0.0,0.048706908,0.043534894,0.13263704,0.0,0.0,0.0,0.04525196,0.0,0.029629102,0.0,1.0369513e-18,0.03246901,0.02929648,0.0,1.5973943e-18,0.0,0.0
0.0,0.0,0.0,0.109545,0.0,0.0,0.0,0.0,0.022363879,0.0,0.0,0.0,0.0001533438,0.0,0.0,0.0,0.0,0.048270702,0.043293282,0.12985457,0.0,0.0,0.0,0.0446857,0.0,0.029066438,0.0,3.867247e-20,0.032491304,0.02879148,0.0,7.364645e-20,0.0,0.0
0.0,0.0,0.0,0.10789396,0.0,0.0,0.0,0.0,0.022459537,0.0,0.0,0.0,9.486038e-05,0.0,0.0,0.0,0.0,0.047380563,0.04263273,0.12855154,0.0,0.0,0.0,0.043605745,0.0,0.029136613,0.0,1.1088279e-21,0.031678285,0.028895875,0.0,2.6592661e-21,0.0,0.0
0.0,0.0,0.0,0.10606799,0.0,0.0,0.0,0.0,0.022298422,0.0,0.0,0.0,5.6643006e-05,0.0,0.0,0.0,0.0,0.04720743,0.042899337,0.1258774,0.0,0.0,0.0,0.043593384,0.0,0.028331894,0.0,2.3878474e-23,0.031496406,0.029151719,0.0,7.3613666e-23,0.0,0.0
0.0,0.0,0.0,0.10600241,0.0,0.0,0.0,0.0,0.022391075,0.0,0.0,0.0,3.255712e-05,0.0,0.0,0.0,0.0,0.04754091,0.04172327,0.12549166,0.0,0.0,0.0,0.042388104,0.0,0.028223423,0.0,3.7634089e-25,0.031465415,0.029049555,0.0,1.5257006e-24,0.0,0.0
0.0,0.0,0.0,0.104233176,0.0,0.0,0.0,0.0,0.021108689,0.0,0.0,0.0,1.7957398e-05,0.0,0.0,0.0,0.0,0.047248174,0.042056665,0.1235472,0.0,0.0,0.0,0.042339753,0.0,0.027585138,0.0,4.2175555e-27,0.031100314,0.028467014,0.0,2.3061811e-26,0.0,0.0
0.0,0.0,0.0,0.10300805,0.0,0.0,0.0,0.0,0.021156712,0.0,0.0,0.0,9.477611e-06,0.0,0.0,0.0,0.0,0.04703981,0.041684672,0.121245585,0.0,0.0,0.0,0.042134628,0.0,0.027378289,0.0,3.254092e-29,0.030861868,0.028206758,0.0,2.4690309e-28,0.0,0.0
0.0,0.0,0.0,0.101471335,0.0,0.0,0.0,0.0,0.02162966,0.0,0.0,0.0,4.7704884e-06,0.0,0.0,0.0,0.0,0.046630494,0.040504273,0.11964762,0.0,0.0,0.0,0.040953252,0.0,0.02746385,0.0,1.6669738e-31,0.030560486,0.027606383,0.0,1.8119555e-30,0.0,0.0
0.0,0.0,0.0,0.101215035,0.0,0.0,0.0,0.0,0.02094118,0.0,0.0,0.0,2.2818017e-06,0.0,0.0,0.0,0.0,0.046884898,0.04077719,0.11885115,0.0,0.0,0.0,0.04093353,0.0,0.027621476,0.0,5.441547e-34,0.030437209,0.02793163,0.0,8.7851805e-33,0.0,0.0
0.0,0.0,0.0,0.0995788,0.0,0.0,0.0,0.0,0.02141391,0.0,0.0,0.0,1.0331162e-06,0.0,0.0,0.0,0.0,0.047057208,0.040162142,0.11643525,0.0,0.0,0.0,0.040001348,0.0,0.02737354,0.0,1.0801439e-36,0.029607698,0.02727751,0.0,2.6990472e-35,0.0,0.0
0.0,0.0,0.0,0.09902527,0.0,0.0,0.0,0.0,0.02208246,0.0,0.0,0.0,4.4094165e-07,0.0,0.0,0.0,0.0,0.046585675,0.039475612,0.11500417,0.0,0.0,0.0,0.039395303,0.0,0.027058471,0.0,1.235449e-39,0.029340891,0.02784104,0.0,5.010051e-38,0.0,0.0
0.0,0.0,0.0,0.09813691,0.0,0.0,0.0,0.0,0.021015367,0.0,0.0,0.0,1.766093e-07,0.0,0.0,0.0,0.0,0.046344023,0.03964639,0.11449047,0.0,0.0,0.0,0.039469022,0.0,0.026538601,0.0,7.65e-43,0.029265948,0.027552743,0.0,5.3189e-41,0.0,0.0
0.0,0.0,0.0,0.09731172,0.0,0.0,0.0,0.0,0.021257434,0.0,0.0,0.0,6.6060736e-08,0.0,0.0,0.0,0.0,0.046172258,0.038954712,0.11270922,0.0,0.0,0.0,0.03886866,0.0,0.026704097,0.0,0.0,0.029334096,0.027206711,0.0,3.1e-44,0.0,0.0
0.0,0.0,0.0,0.09462269,0.0,0.0,0.0,0.0,0.02078573,0.0,0.0,0.0,2.2955636e-08,0.0,0.0,0.0,0.0,0.04627805,0.039135065,0.11186031,0.0,0.0,0.0,0.039179217,0.0,0.025762398,0.0,0.0,0.028741604,0.02707479,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.094652504,0.0,0.0,0.0,0.0,0.020182645,0.0,0.0,0.0,7.368728e-09,0.0,0.0,0.0,0.0,0.045793507,0.03832431,0.11052265,0.0,0.0,0.0,0.03816909,0.0,0.025825595,0.0,0.0,0.02878556,0.02671309,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09369666,0.0,0.0,0.0,0.0,0.020574318,0.0,0.0,0.0,2.1716453e-09,0.0,0.0,0.0,0.0,0.045393992,0.038454454,0.10904986,0.0,0.0,0.0,0.038085874,0.0,0.025388265,0.0,0.0,0.02858648,0.02633103,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.091520414,0.0,0.0,0.0,0.0,0.020050956,0.0,0.0,0.0,5.8371336e-10,0.0,0.0,0.0,0.0,0.044830255,0.03794649,0.10844423,0.0,0.0,0.0,0.037769813,0.0,0.02490968,0.0,0.0,0.028454706,0.026344057,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09118566,0.0,0.0,0.0,0.0,0.020133436,0.0,0.0,0.0,1.4207133e-10,0.0,0.0,0.0,0.0,0.04563659,0.037821215,0.10659706,0.0,0.0,0.0,0.037618,0.0,0.025060985,0.0,0.0,0.028011916,0.026111146,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.09045291,0.0,0.0,0.0,0.0,0.019925073,0.0,0.0,0.0,3.1069456e-11,0.0,0.0,0.0,0.0,0.046033964,0.037496824,0.10561892,0.0,0.0,0.0,0.03739788,0.0,0.024751244,0.0,0.0,0.02777865,0.02591651,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.089947045,0.0,0.0,0.0,0.0,0.019746201,0.0,0.0,0.0,6.053637e-12,0.0,0.0,0.0,0.0,0.045939427,0.036846712,0.10412578,0.0,0.0,0.0,0.03677537,0.0,0.02570205,0.0,0.0,0.027854888,0.025973255,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.088881955,0.0,0.0,0.0,0.0,0.0197794,0.0,0.0,0.0,1.0413033e-12,0.0,0.0,0.0,0.0,0.045227066,0.036738887,0.10386454,0.0,0.0,0.0,0.036304887,0.0,0.024897886,0.0,0.0,0.027702602,0.025811309,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0883537,0.0,0.0,0.0,0.0,0.01999685,0.0,0.0,0.0,1.5656561e-13,0.0,0.0,0.0,0.0,0.044092685,0.03695577,0.10294446,0.0,0.0,0.0,0.036409732,0.0,0.024446284,0.0,0.0,0.027459027,0.026191719,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08740794,0.0,0.0,0.0,0.0,0.019306583,0.0,0.0,0.0,2.0355057e-14,0.0,0.0,0.0,0.0,0.04595694,0.03688835,0.10182033,0.0,0.0,0.0,0.036687322,0.0,0.024662621,0.0,0.0,0.026923627,0.025233466,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.086553685,0.0,0.0,0.0,0.0,0.019463774,0.0,0.0,0.0,2.26144e-15,0.0,0.0,0.0,0.0,0.04568463,0.036611386,0.100519694,0.0,0.0,0.0,0.036038116,0.0,0.024597138,0.0,0.0,0.026536724,0.025402082,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0863066,0.0,0.0,0.0,0.0,0.01945208,0.0,0.0,0.0,2.1195832e-16,0.0,0.0,0.0,0.0,0.04489362,0.036371272,0.09976375,0.0,0.0,0.0,0.036248647,0.0,0.024581548,0.0,0.0,0.027017383,0.025903843,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08511288,0.0,0.0,0.0,0.0,0.01978849,0.0,0.0,0.0,1.6526003e-17,0.0,0.0,0.0,0.0,0.045151837,0.035781458,0.099274665,0.0,0.0,0.0,0.03537695,0.0,0.02433762,0.0,0.0,0.02646469,0.025765289,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08400544,0.0,0.0,0.0,0.0,0.019067284,0.0,0.0,0.0,1.0555104e-18,0.0,0.0,0.0,0.0,0.045462668,0.035765626,0.09893371,0.0,0.0,0.0,0.035162594,0.0,0.023579272,0.0,0.0,0.026852503,0.026018282,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08436451,0.0,0.0,0.0,0.0,0.01878271,0.0,0.0,0.0,5.430187e-20,0.0,0.0,0.0,0.0,0.045194697,0.03585988,0.09766645,0.0,0.0,0.0,0.035625853,0.0,0.024015566,0.0,0.0,0.026736543,0.025411168,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.083320916,0.0,0.0,0.0,0.0,0.018656518,0.0,0.0,0.0,2.2089388e-21,0.0,0.0,0.0,0.0,0.044790227,0.03535803,0.09716837,0.0,0.0,0.0,0.034925766,0.0,0.023600562,0.0,0.0,0.026726639,0.025142554,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.082700856,0.0,0.0,0.0,0.0,0.018869571,0.0,0.0,0.0,6.9616255e-23,0.0,0.0,0.0,0.0,0.045533802,0.035237283,0.09630651,0.0,0.0,0.0,0.0344276,0.0,0.023535395,0.0,0.0,0.026581919,0.025314178,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08142597,0.0,0.0,0.0,0.0,0.01900695,0.0,0.0,0.0,1.6619296e-24,0.0,0.0,0.0,0.0,0.045719087,0.035033666,0.095337085,0.0,0.0,0.0,0.034515917,0.0,0.024028687,0.0,0.0,0.026338607,0.024950447,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08164758,0.0,0.0,0.0,0.0,0.018483432,0.0,0.0,0.0,2.93122e-26,0.0,0.0,0.0,0.0,0.044602714,0.034728367,0.094997585,0.0,0.0,0.0,0.034341957,0.0,0.023436636,0.0,0.0,0.026674937,0.02486371,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.08075926,0.0,0.0,0.0,0.0,0.018989554,0.0,0.0,0.0,3.715016e-28,0.0,0.0,0.0,0.0,0.045620352,0.034358416,0.09391364,0.0,0.0,0.0,0.034097556,0.0,0.023235628,0.0,0.0,0.026382137,0.02455245,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0797802,0.0,0.0,0.0,0.0,0.018893028,0.0,0.0,0.0,3.2800772e-30,0.0,0.0,0.0,0.0,0.044928204,0.034265097,0.09332128,0.0,0.0,0.0,0.03377917,0.0,0.023304341,0.0,0.0,0.0256728,0.024755016,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07963852,0.0,0.0,0.0,0.0,0.018086655,0.0,0.0,0.0,1.9485202e-32,0.0,0.0,0.0,0.0,0.044637293,0.0342964,0.092382304,0.0,0.0,0.0,0.03410941,0.0,0.022859538,0.0,0.0,0.02613266,0.024566613,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0785186,0.0,0.0,0.0,0.0,0.018246228,0.0,0.0,0.0,7.4878835e-35,0.0,0.0,0.0,0.0,0.04501989,0.03352908,0.092364185,0.0,0.0,0.0,0.032927632,0.0,0.022948664,0.0,0.0,0.025907094,0.024387445,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07844377,0.0,0.0,0.0,0.0,0.018635068,0.0,0.0,0.0,1.7801219e-37,0.0,0.0,0.0,0.0,0.04468487,0.033618324,0.09069279,0.0,0.0,0.0,0.033365745,0.0,0.023293868,0.0,0.0,0.02572175,0.024596166,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07870589,0.0,0.0,0.0,0.0,0.018104946,0.0,0.0,0.0,2.48737e-40,0.0,0.0,0.0,0.0,0.04427584,0.033802524,0.09085193,0.0,0.0,0.0,0.033621274,0.0,0.022651777,0.0,0.0,0.026049888,0.02471607,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07846352,0.0,0.0,0.0,0.0,0.018144557,0.0,0.0,0.0,1.92e-43,0.0,0.0,0.0,0.0,0.045183472,0.03425803,0.09032063,0.0,0.0,0.0,0.033219,0.0,0.022917775,0.0,0.0,0.025687858,0.024782928,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07719297,0.0,0.0,0.0,0.0,0.018116662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04382808,0.03369109,0.090339765,0.0,0.0,0.0,0.03300044,0.0,0.022468278,0.0,0.0,0.0258095,0.024382072,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07641145,0.0,0.0,0.0,0.0,0.017996496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04530074,0.03347299,0.08952972,0.0,0.0,0.0,0.032672692,0.0,0.022335162,0.0,0.0,0.025397234,0.024343735,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07572693,0.0,0.0,0.0,0.0,0.017890047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045294277,0.032731693,0.08884129,0.0,0.0,0.0,0.03252737,0.0,0.02247265,0.0,0.0,0.02537324,0.024013733,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07525183,0.0,0.0,0.0,0.0,0.018096201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044834692,0.03296321,0.08799347,0.0,0.0,0.0,0.03260773,0.0,0.022589047,0.0,0.0,0.025088415,0.023527179,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07484185,0.0,0.0,0.0,0.0,0.01749147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04533056,0.03250292,0.08752939,0.0,0.0,0.0,0.032053307,0.0,0.022421263,0.0,0.0,0.025376668,0.023873588,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0742558,0.0,0.0,0.0,0.0,0.017905336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045601625,0.032094643,0.08647412,0.0,0.0,0.0,0.03174052,0.0,0.021960363,0.0,0.0,0.024966577,0.023606852,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07383051,0.0,0.0,0.0,0.0,0.017530557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045405578,0.032661654,0.08527037,0.0,0.0,0.0,0.032204684,0.0,0.021907758,0.0,0.0,0.024444388,0.023608794,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07309486,0.0,0.0,0.0,0.0,0.017560795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04301161,0.032044627,0.08485939,0.0,0.0,0.0,0.031905774,0.0,0.021432998,0.0,0.0,0.024446437,0.022716744,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07244293,0.0,0.0,0.0,0.0,0.017494747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043884423,0.03205431,0.08379098,0.0,0.0,0.0,0.031526566,0.0,0.02195106,0.0,0.0,0.024251979,0.0227829,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07261163,0.0,0.0,0.0,0.0,0.01750667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04439703,0.031727318,0.0836113,0.0,0.0,0.0,0.031411026,0.0,0.021235343,0.0,0.0,0.024240946,0.022698188,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07191672,0.0,0.0,0.0,0.0,0.017422443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043663956,0.03138683,0.08314305,0.0,0.0,0.0,0.031108292,0.0,0.021294868,0.0,0.0,0.024214301,0.022339165,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07148452,0.0,0.0,0.0,0.0,0.017519258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044543024,0.031220207,0.08284018,0.0,0.0,0.0,0.03081634,0.0,0.021395924,0.0,0.0,0.02378586,0.021882327,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07080533,0.0,0.0,0.0,0.0,0.017386649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043277368,0.031374183,0.082427226,0.0,0.0,0.0,0.031086355,0.0,0.021278264,0.0,0.0,0.024167031,0.021933401,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07035961,0.0,0.0,0.0,0.0,0.017001895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043219335,0.030889357,0.08232527,0.0,0.0,0.0,0.030682612,0.0,0.021115368,0.0,0.0,0.023909267,0.022016155,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.069977075,0.0,0.0,0.0,0.0,0.017270554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044261787,0.030603355,0.081432424,0.0,0.0,0.0,0.03055485,0.0,0.02137112,0.0,0.0,0.0237377,0.022274906,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06933628,0.0,0.0,0.0,0.0,0.017150113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427212,0.031017344,0.08131344,0.0,0.0,0.0,0.030781474,0.0,0.020882016,0.0,0.0,0.024026616,0.022199497,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.069626175,0.0,0.0,0.0,0.0,0.01725042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044856135,0.030680457,0.080929294,0.0,0.0,0.0,0.03057085,0.0,0.021244092,0.0,0.0,0.023584872,0.022332989,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06880176,0.0,0.0,0.0,0.0,0.017217092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043371037,0.03060465,0.080674276,0.0,0.0,0.0,0.030472783,0.0,0.021059703,0.0,0.0,0.023529505,0.022120133,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.068382375,0.0,0.0,0.0,0.0,0.016744299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043480057,0.030536642,0.07998587,0.0,0.0,0.0,0.030356511,0.0,0.020531071,0.0,0.0,0.02346792,0.022602001,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06802151,0.0,0.0,0.0,0.0,0.01649592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043544244,0.030297942,0.079383,0.0,0.0,0.0,0.030247808,0.0,0.020364067,0.0,0.0,0.023162063,0.022164091,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06786728,0.0,0.0,0.0,0.0,0.016837426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04353057,0.02965816,0.07890286,0.0,0.0,0.0,0.029412735,0.0,0.020654019,0.0,0.0,0.023757938,0.021951731,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06716815,0.0,0.0,0.0,0.0,0.017066123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04354639,0.02981209,0.07860137,0.0,0.0,0.0,0.02960543,0.0,0.020453105,0.0,0.0,0.023439026,0.022023425,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06690588,0.0,0.0,0.0,0.0,0.017112864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04398099,0.029665964,0.07776645,0.0,0.0,0.0,0.029754087,0.0,0.020506432,0.0,0.0,0.023446051,0.02150278,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0669639,0.0,0.0,0.0,0.0,0.017004313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043679554,0.029689832,0.077507466,0.0,0.0,0.0,0.029450567,0.0,0.02047212,0.0,0.0,0.023389341,0.021330351,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.066959865,0.0,0.0,0.0,0.0,0.016790112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044152733,0.029632108,0.0768436,0.0,0.0,0.0,0.029318638,0.0,0.020124398,0.0,0.0,0.023105476,0.021450764,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06605184,0.0,0.0,0.0,0.0,0.016815128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04387511,0.029246034,0.07723808,0.0,0.0,0.0,0.029377794,0.0,0.020490011,0.0,0.0,0.022748785,0.021400396,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06571122,0.0,0.0,0.0,0.0,0.016359083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042916358,0.029195955,0.077115506,0.0,0.0,0.0,0.029474301,0.0,0.020249274,0.0,0.0,0.022853414,0.021044396,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0657097,0.0,0.0,0.0,0.0,0.016700437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043263603,0.029345,0.077087656,0.0,0.0,0.0,0.029379804,0.0,0.019931693,0.0,0.0,0.022567619,0.021240119,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06553213,0.0,0.0,0.0,0.0,0.016742999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043879904,0.028874079,0.07634243,0.0,0.0,0.0,0.02885563,0.0,0.02022587,0.0,0.0,0.022846242,0.021194417,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06515579,0.0,0.0,0.0,0.0,0.016330672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04265209,0.028791055,0.075696506,0.0,0.0,0.0,0.029059608,0.0,0.020266375,0.0,0.0,0.022899073,0.02092368,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.064724885,0.0,0.0,0.0,0.0,0.016495787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04297539,0.028642511,0.07536221,0.0,0.0,0.0,0.028892256,0.0,0.019592896,0.0,0.0,0.022585422,0.02102691,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06412043,0.0,0.0,0.0,0.0,0.01659277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042212386,0.028968275,0.07508522,0.0,0.0,0.0,0.029007751,0.0,0.019577708,0.0,0.0,0.022852464,0.02109928,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.064530335,0.0,0.0,0.0,0.0,0.016488725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042554,0.028817821,0.07512622,0.0,0.0,0.0,0.02865321,0.0,0.020151002,0.0,0.0,0.02259426,0.02105497,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.064268686,0.0,0.0,0.0,0.0,0.016320257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041544374,0.028607305,0.07484864,0.0,0.0,0.0,0.028968342,0.0,0.0197884,0.0,0.0,0.0228787,0.020630402,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06380273,0.0,0.0,0.0,0.0,0.01606756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042671572,0.028523874,0.07461734,0.0,0.0,0.0,0.02862637,0.0,0.020255936,0.0,0.0,0.022287024,0.021051276,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06308964,0.0,0.0,0.0,0.0,0.016069053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042392734,0.028714534,0.07426308,0.0,0.0,0.0,0.028873658,0.0,0.020193908,0.0,0.0,0.02242917,0.020911196,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06375791,0.0,0.0,0.0,0.0,0.016221125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042761456,0.028340794,0.07341858,0.0,0.0,0.0,0.02849906,0.0,0.019380556,0.0,0.0,0.022767974,0.020626005,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06316207,0.0,0.0,0.0,0.0,0.016428042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04345559,0.028270025,0.0736463,0.0,0.0,0.0,0.028444856,0.0,0.020023506,0.0,0.0,0.02230502,0.020981682,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06272772,0.0,0.0,0.0,0.0,0.01615847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042954504,0.028189117,0.07305221,0.0,0.0,0.0,0.028116066,0.0,0.019669767,0.0,0.0,0.022441026,0.020870412,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.062236775,0.0,0.0,0.0,0.0,0.016310496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043053254,0.02838839,0.07268462,0.0,0.0,0.0,0.02829207,0.0,0.01946221,0.0,0.0,0.02247281,0.021073252,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.061951965,0.0,0.0,0.0,0.0,0.016602632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042061314,0.028171862,0.07275225,0.0,0.0,0.0,0.02841683,0.0,0.019621018,0.0,0.0,0.022005914,0.02103026,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.062017433,0.0,0.0,0.0,0.0,0.01619917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042553846,0.028173162,0.072034895,0.0,0.0,0.0,0.028278159,0.0,0.019236403,0.0,0.0,0.021929855,0.020407634,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06154581,0.0,0.0,0.0,0.0,0.01663464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221054,0.028057741,0.07204324,0.0,0.0,0.0,0.028610801,0.0,0.01941841,0.0,0.0,0.022078367,0.020145334,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.061749578,0.0,0.0,0.0,0.0,0.015871834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041917466,0.027960382,0.07141334,0.0,0.0,0.0,0.028526196,0.0,0.019141765,0.0,0.0,0.022270013,0.020528333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.061510056,0.0,0.0,0.0,0.0,0.015860712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04284295,0.027777,0.07097574,0.0,0.0,0.0,0.028125599,0.0,0.0197812,0.0,0.0,0.022232482,0.02039521,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.061372865,0.0,0.0,0.0,0.0,0.016348386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042289913,0.027586306,0.07046038,0.0,0.0,0.0,0.028029246,0.0,0.019248202,0.0,0.0,0.022249784,0.020369347,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.060389515,0.0,0.0,0.0,0.0,0.015873438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042052966,0.02792532,0.07023368,0.0,0.0,0.0,0.02845788,0.0,0.01905147,0.0,0.0,0.022022404,0.019980853,0.0,0.0,0.0,0.0
