area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,month_of_year
0.0,0.0,2.3957748e-19,0.0,0.0,0.0,0.0,0.0,0.009749314,0.064192116,0.077294156,0.10458658,0.0,0.026359389,0.0,0.0,0.08671779,0.0,1.6273e-41,6.554e-42,6.6e-44,1.3433326e-05,0.0,0.0,0.0,0.0,0.066758394,7.343418e-20,0.0,0.0,3.7835854e-08,7.7031e-41,0.0,0.0,0.019465975,0.15327078,0.027714765,0.14492752,0.056146305,0.0
0.0,0.0,8.6330385e-21,0.0,0.0,0.0,0.0,0.0,0.009719395,0.06573936,0.07735832,0.10370267,0.0,0.024672281,0.0,0.0,0.08430125,0.0,6e-45,1e-45,0.0,6.3868724e-06,0.0,0.0,0.0,0.0,0.0668548,2.2021283e-21,0.0,0.0,8.659788e-09,2.4e-44,0.0,0.0,0.019928368,0.15145445,0.029063562,0.14106646,0.05517135,0.0
0.0,0.0,2.3838253e-22,0.0,0.0,0.0,0.0,0.0,0.009096305,0.06744013,0.07954096,0.10379188,0.0,0.024449088,0.0,0.0,0.08378685,0.0,0.0,0.0,0.0,2.8736717e-06,0.0,0.0,0.0,0.0,0.0635217,4.9784245e-23,0.0,0.0,1.7720305e-09,0.0,0.0,0.0,0.018984612,0.14812744,0.025932418,0.14018655,0.055068426,0.0
0.0,0.0,4.926011e-24,0.0,0.0,0.0,0.0,0.0,0.009957962,0.069238804,0.079717934,0.102828614,0.0,0.02610154,0.0,0.0,0.08260139,0.0,0.0,0.0,0.0,1.2180565e-06,0.0,0.0,0.0,0.0,0.063436955,8.271532e-25,0.0,0.0,3.2133035e-10,0.0,0.0,0.0,0.018637162,0.1463146,0.027577965,0.13620731,0.05293056,0.0
0.0,0.0,7.4201113e-26,0.0,0.0,0.0,0.0,0.0,0.010366353,0.07001159,0.0789677,0.10164534,0.0,0.025777007,0.0,0.0,0.07992565,0.0,0.0,0.0,0.0,4.8422226e-07,0.0,0.0,0.0,0.0,0.060316376,9.817828e-27,0.0,0.0,5.1141452e-11,0.0,0.0,0.0,0.01845443,0.14353682,0.02743544,0.13428546,0.052446187,0.0
0.0,0.0,7.9121795e-28,0.0,0.0,0.0,0.0,0.0,0.011335908,0.07151597,0.07923176,0.10285278,0.0,0.025244556,0.0,0.0,0.078624964,0.0,0.0,0.0,0.0,1.796609e-07,0.0,0.0,0.0,0.0,0.059924692,8.0652445e-29,0.0,0.0,7.069633e-12,0.0,0.0,0.0,0.017595917,0.14015196,0.026006024,0.13137284,0.05201144,0.0
0.0,0.0,5.7797594e-30,0.0,0.0,0.0,0.0,0.0,0.011062662,0.07296091,0.07820185,0.10318532,0.0,0.02728576,0.0,0.0,0.07784753,0.0,0.0,0.0,0.0,6.1886965e-08,0.0,0.0,0.0,0.0,0.060291264,4.4251776e-31,0.0,0.0,8.3922653e-13,0.0,0.0,0.0,0.017105969,0.1374289,0.026466522,0.12881662,0.053096376,0.0
0.0,0.0,2.7875344e-32,0.0,0.0,0.0,0.0,0.0,0.010920067,0.073293485,0.07947702,0.10128026,0.0,0.026215237,0.0,0.0,0.07656197,0.0,0.0,0.0,0.0,1.9678179e-08,0.0,0.0,0.0,0.0,0.06009626,1.5576744e-33,0.0,0.0,8.449532e-14,0.0,0.0,0.0,0.017270809,0.13756351,0.026435656,0.12683538,0.053280335,0.0
0.0,0.0,8.512733e-35,0.0,0.0,0.0,0.0,0.0,0.011545096,0.07338575,0.07979995,0.10333027,0.0,0.025781477,0.0,0.0,0.07593653,0.0,0.0,0.0,0.0,5.7401968e-09,0.0,0.0,0.0,0.0,0.0594391,3.360131e-36,0.0,0.0,7.118259e-15,0.0,0.0,0.0,0.016647004,0.13408408,0.024512747,0.12484639,0.04994657,0.0
0.0,0.0,1.5693918e-37,0.0,0.0,0.0,0.0,0.0,0.011780132,0.075623594,0.07976739,0.1013241,0.0,0.024844173,0.0,0.0,0.07404947,0.0,0.0,0.0,0.0,1.5258854e-09,0.0,0.0,0.0,0.0,0.057091314,4.214194e-39,0.0,0.0,4.94394e-16,0.0,0.0,0.0,0.016731119,0.13291046,0.02591095,0.123620786,0.051083677,0.0
0.0,0.0,1.65324e-40,0.0,0.0,0.0,0.0,0.0,0.014046777,0.07672691,0.07956137,0.10103041,0.0,0.025676465,0.0,0.0,0.072466046,0.0,0.0,0.0,0.0,3.6696282e-10,0.0,0.0,0.0,0.0,0.056002814,2.891e-42,0.0,0.0,2.785369e-17,0.0,0.0,0.0,0.016467966,0.13141026,0.024838392,0.12147894,0.050199654,0.0
0.0,0.0,9.4e-44,0.0,0.0,0.0,0.0,0.0,0.014347701,0.07717365,0.07954966,0.1019258,0.0,0.025822064,0.0,0.0,0.07248683,0.0,0.0,0.0,0.0,7.921679e-11,0.0,0.0,0.0,0.0,0.055867486,1e-45,0.0,0.0,1.250452e-18,0.0,0.0,0.0,0.01614226,0.12891887,0.024009487,0.11896562,0.050391413,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014731442,0.0789508,0.0794773,0.10156638,0.0,0.024562657,0.0,0.0,0.07032224,0.0,0.0,0.0,0.0,1.5219812e-11,0.0,0.0,0.0,0.0,0.05476989,0.0,0.0,0.0,4.3864622e-20,0.0,0.0,0.0,0.015864167,0.12872654,0.024009325,0.11756696,0.048639383,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016294748,0.08037391,0.08074897,0.100664765,0.0,0.024462737,0.0,0.0,0.070837155,0.0,0.0,0.0,0.0,2.5785897e-12,0.0,0.0,0.0,0.0,0.053254403,0.0,0.0,0.0,1.1766179e-21,0.0,0.0,0.0,0.015332238,0.12541743,0.023534494,0.11509925,0.047171317,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017130392,0.08081891,0.08145621,0.10102273,0.0,0.024402935,0.0,0.0,0.06823921,0.0,0.0,0.0,0.0,3.8139408e-13,0.0,0.0,0.0,0.0,0.051472403,0.0,0.0,0.0,2.3563348e-23,0.0,0.0,0.0,0.015038863,0.12316166,0.023747286,0.1133837,0.04783541,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017325511,0.08218122,0.08118753,0.101417735,0.0,0.023938956,0.0,0.0,0.06808246,0.0,0.0,0.0,0.0,4.871189e-14,0.0,0.0,0.0,0.0,0.051140737,0.0,0.0,0.0,3.4306732e-25,0.0,0.0,0.0,0.014858193,0.11969201,0.023732884,0.11052487,0.04775234,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018917436,0.0832122,0.08274587,0.1005598,0.0,0.025061704,0.0,0.0,0.06488767,0.0,0.0,0.0,0.0,5.308778e-15,0.0,0.0,0.0,0.0,0.050150454,0.0,0.0,0.0,3.5253266e-27,0.0,0.0,0.0,0.014489717,0.119429305,0.02342898,0.108032234,0.046330757,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017516255,0.08460337,0.08377674,0.10026816,0.0,0.024083287,0.0,0.0,0.06433452,0.0,0.0,0.0,0.0,4.8731457e-16,0.0,0.0,0.0,0.0,0.050113197,0.0,0.0,0.0,2.4733653e-29,0.0,0.0,0.0,0.014535003,0.11853851,0.02185178,0.1065437,0.046936255,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017929688,0.085581705,0.082709715,0.100114755,0.0,0.023624426,0.0,0.0,0.062816866,0.0,0.0,0.0,0.0,3.7146276e-17,0.0,0.0,0.0,0.0,0.048784956,0.0,0.0,0.0,1.1413513e-31,0.0,0.0,0.0,0.013881341,0.11580688,0.021461269,0.1054645,0.047111884,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018404879,0.086510636,0.08429071,0.10060679,0.0,0.023454946,0.0,0.0,0.06270392,0.0,0.0,0.0,0.0,2.3150775e-18,0.0,0.0,0.0,0.0,0.0487577,0.0,0.0,0.0,3.320473e-34,0.0,0.0,0.0,0.013848312,0.1134374,0.020817501,0.104855135,0.046833735,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019859795,0.087779805,0.083990455,0.10126233,0.0,0.022863995,0.0,0.0,0.06380321,0.0,0.0,0.0,0.0,1.1597359e-19,0.0,0.0,0.0,0.0,0.047221698,0.0,0.0,0.0,5.8026074e-37,0.0,0.0,0.0,0.013266593,0.111895345,0.019548401,0.101453565,0.047426607,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607227,0.088453114,0.08462689,0.10170909,0.0,0.023807527,0.0,0.0,0.06234621,0.0,0.0,0.0,0.0,4.583146e-21,0.0,0.0,0.0,0.0,0.04830327,0.0,0.0,0.0,5.76063e-40,0.0,0.0,0.0,0.013949578,0.111775,0.020440325,0.1022288,0.046550862,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02140583,0.08959332,0.08577842,0.10154126,0.0,0.024111878,0.0,0.0,0.062057436,0.0,0.0,0.0,0.0,1.399651e-22,0.0,0.0,0.0,0.0,0.047608223,0.0,0.0,0.0,3.04e-43,0.0,0.0,0.0,0.014254729,0.1105432,0.022135995,0.100618325,0.046903387,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02209082,0.0904925,0.086041205,0.10107562,0.0,0.024166502,0.0,0.0,0.060400497,0.0,0.0,0.0,0.0,3.2286793e-24,0.0,0.0,0.0,0.0,0.045610376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013540372,0.10970573,0.01959163,0.09905827,0.047306754,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02236169,0.09124874,0.08667793,0.10146219,0.0,0.023118382,0.0,0.0,0.059181876,0.0,0.0,0.0,0.0,5.4853486e-26,0.0,0.0,0.0,0.0,0.04479821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013838872,0.10833326,0.019728538,0.09738058,0.04480458,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227766,0.09212547,0.08748121,0.10156714,0.0,0.025696825,0.0,0.0,0.059806544,0.0,0.0,0.0,0.0,6.6733583e-28,0.0,0.0,0.0,0.0,0.04432349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013182179,0.10588729,0.019419307,0.09595014,0.04476232,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022899333,0.092808366,0.08792815,0.10206643,0.0,0.023874026,0.0,0.0,0.058712326,0.0,0.0,0.0,0.0,5.633767e-30,0.0,0.0,0.0,0.0,0.04461025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012802835,0.10527847,0.019678298,0.093008496,0.044231135,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375046,0.093829244,0.088350706,0.10225321,0.0,0.023009783,0.0,0.0,0.057622615,0.0,0.0,0.0,0.0,3.1859614e-32,0.0,0.0,0.0,0.0,0.044300616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127773415,0.10428782,0.019213729,0.09197184,0.04440805,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023346536,0.09478794,0.0882329,0.10170128,0.0,0.02278862,0.0,0.0,0.05543454,0.0,0.0,0.0,0.0,1.1597206e-34,0.0,0.0,0.0,0.0,0.04493855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013066939,0.10395708,0.017617468,0.09110897,0.044338692,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023777293,0.09567203,0.08883949,0.10110323,0.0,0.022773007,0.0,0.0,0.056559335,0.0,0.0,0.0,0.0,2.5967787e-37,0.0,0.0,0.0,0.0,0.043498736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012947558,0.10240052,0.017830718,0.08906957,0.04440044,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022641728,0.09599894,0.08844124,0.10172272,0.0,0.021019774,0.0,0.0,0.056758054,0.0,0.0,0.0,0.0,3.39525e-40,0.0,0.0,0.0,0.0,0.04318408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012879237,0.10207285,0.017020434,0.089203216,0.04532275,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023769915,0.09742885,0.08940501,0.10073699,0.0,0.022916,0.0,0.0,0.056219358,0.0,0.0,0.0,0.0,2.44e-43,0.0,0.0,0.0,0.0,0.043453697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012515908,0.10087861,0.017542101,0.08755548,0.04391838,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025288582,0.09665536,0.090012446,0.10163569,0.0,0.022712184,0.0,0.0,0.054210346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041623592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01247012,0.100269936,0.017958956,0.085591584,0.044178113,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024644885,0.09833604,0.08975755,0.10099774,0.0,0.022359816,0.0,0.0,0.054350123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040821355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011908213,0.098434344,0.017012067,0.08493568,0.043650497,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02562706,0.09886205,0.09023544,0.10103045,0.0,0.021314595,0.0,0.0,0.053725276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04111233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011954473,0.09751562,0.017628808,0.08362827,0.043607328,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024914183,0.09876728,0.09117118,0.10096572,0.0,0.020645149,0.0,0.0,0.053103264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0419339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011611115,0.097027555,0.016805025,0.08266145,0.043331582,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025746584,0.09974378,0.09103551,0.10117236,0.0,0.020740557,0.0,0.0,0.052732237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012162667,0.09672534,0.016617648,0.08132742,0.04357446,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025931424,0.099971116,0.09110369,0.101509646,0.0,0.021617364,0.0,0.0,0.051398225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040876415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011743655,0.09433797,0.016365716,0.08044654,0.04346338,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026076939,0.099916145,0.09215814,0.10169093,0.0,0.021288158,0.0,0.0,0.05236626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040173236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011470662,0.09354024,0.015979009,0.078930505,0.043222003,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026383294,0.10161203,0.09144176,0.10035433,0.0,0.020990742,0.0,0.0,0.052029844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040556923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011086425,0.09128331,0.016595395,0.07920846,0.042920794,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026937658,0.10158803,0.09160391,0.101866156,0.0,0.019555148,0.0,0.0,0.05215786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040171675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010906203,0.09147988,0.015773144,0.07847321,0.041381072,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026352245,0.1021012,0.0925066,0.10094275,0.0,0.020205598,0.0,0.0,0.05128961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039854567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011077232,0.09098917,0.016533114,0.07652207,0.04258715,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026990984,0.102599844,0.09176494,0.10114055,0.0,0.020050911,0.0,0.0,0.05087031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039612085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011013631,0.090511106,0.016013578,0.077082716,0.040967986,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027053177,0.10245195,0.092619926,0.1014721,0.0,0.02021464,0.0,0.0,0.050212648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04046906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010984164,0.0892471,0.016450888,0.07493506,0.041594103,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026954735,0.10333131,0.09235112,0.101004675,0.0,0.01985617,0.0,0.0,0.050556686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038738053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010636595,0.08750818,0.016046163,0.07436571,0.04083731,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027634902,0.10333777,0.09279165,0.1008825,0.0,0.01937089,0.0,0.0,0.048518687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039509807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011011564,0.08752647,0.016712988,0.07264042,0.041327324,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026455147,0.10443505,0.09196156,0.10039946,0.0,0.01838475,0.0,0.0,0.049104847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037770215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010343436,0.08577271,0.016928762,0.07371565,0.041550778,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027572384,0.10384607,0.09281822,0.10113723,0.0,0.019540697,0.0,0.0,0.048368044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038501143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010822447,0.085765496,0.01648333,0.07207031,0.04204005,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027700333,0.104588665,0.09258386,0.1017748,0.0,0.019371709,0.0,0.0,0.04887086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038020663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010700491,0.08629828,0.016273502,0.071835525,0.040811222,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027647939,0.10500155,0.09258494,0.101252966,0.0,0.019463088,0.0,0.0,0.048696607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037992176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105555635,0.0856929,0.016037371,0.07125524,0.04114628,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026771659,0.10541402,0.09324347,0.100270174,0.0,0.01861572,0.0,0.0,0.04787481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010271732,0.084120125,0.01576942,0.069856845,0.04189876,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028127037,0.10580273,0.09245357,0.10035344,0.0,0.019770501,0.0,0.0,0.047065575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037485026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010162965,0.08379162,0.016341403,0.069528185,0.040901627,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028144926,0.10509897,0.093188785,0.10058612,0.0,0.018148342,0.0,0.0,0.046395123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010005731,0.08440927,0.016089838,0.06797595,0.04032333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027923672,0.1058535,0.092557415,0.10105762,0.0,0.018505255,0.0,0.0,0.04673249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038102478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010022902,0.08409942,0.016316485,0.06871824,0.041560613,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02758745,0.106242366,0.092324965,0.10071215,0.0,0.018947635,0.0,0.0,0.0458533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010573152,0.085375816,0.015861573,0.06875774,0.041671365,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028641239,0.10669856,0.092865355,0.10033813,0.0,0.019256398,0.0,0.0,0.046258427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03709807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010470365,0.083746195,0.015563869,0.06841104,0.04153974,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02930391,0.10620677,0.09318596,0.10074008,0.0,0.019162977,0.0,0.0,0.045260396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03660816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010323209,0.08220613,0.015517973,0.06706393,0.040868808,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029203985,0.10693611,0.09254258,0.10042669,0.0,0.018922387,0.0,0.0,0.045565926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037258323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009667523,0.08193619,0.0154795945,0.06606044,0.039926946,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028818173,0.107071705,0.09322347,0.10011054,0.0,0.01992339,0.0,0.0,0.045908984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037177596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010200352,0.08255957,0.015729647,0.067347474,0.039748542,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029371079,0.10690817,0.09300099,0.10006158,0.0,0.021156875,0.0,0.0,0.045561854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036899675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009810111,0.082436904,0.016383298,0.06649236,0.040066257,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028864335,0.106507845,0.09303333,0.100601315,0.0,0.020632664,0.0,0.0,0.046111032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03733923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015163,0.08057115,0.016587641,0.06522091,0.04134464,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029655753,0.10731684,0.0930251,0.09950149,0.0,0.018978948,0.0,0.0,0.045062948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009954943,0.08006228,0.016879387,0.06439419,0.040907253,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028800571,0.107490994,0.09392782,0.099232875,0.0,0.020243222,0.0,0.0,0.044384412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036346566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009759205,0.07977376,0.01631753,0.06514876,0.03970835,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029219579,0.10707546,0.09326997,0.100074545,0.0,0.018461496,0.0,0.0,0.045368478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03615433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010024848,0.07989835,0.016566876,0.06380515,0.04021393,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029655898,0.10733889,0.09265605,0.10053096,0.0,0.01792703,0.0,0.0,0.04349241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035899222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009851322,0.07801014,0.01550332,0.0636574,0.03951273,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028401006,0.10756743,0.09256985,0.10000147,0.0,0.01816474,0.0,0.0,0.043710057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036478445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009945043,0.07836678,0.0155968405,0.06294633,0.03916709,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030172687,0.10804408,0.09303631,0.09877414,0.0,0.018670421,0.0,0.0,0.043140482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03650571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009646575,0.07703694,0.015442193,0.0631956,0.03903364,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029221352,0.10766704,0.092604935,0.09950455,0.0,0.01850501,0.0,0.0,0.04383366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036602397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009736455,0.0790266,0.015877249,0.06245962,0.04063668,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029550387,0.10834776,0.092673175,0.09859762,0.0,0.0197534,0.0,0.0,0.04303979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036717776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095926905,0.07778794,0.015075736,0.063072085,0.040157612,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029681545,0.10757049,0.09374893,0.09941022,0.0,0.020162094,0.0,0.0,0.042992536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036667813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009521944,0.077007726,0.015369992,0.06098003,0.039481252,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029378645,0.10783659,0.09340704,0.09916833,0.0,0.01964987,0.0,0.0,0.04277079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036464486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009520818,0.077297814,0.015463399,0.06200467,0.039684825,0.0
