area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw
0.0,0.0,0.0,0.0,0.0,0.21068935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08976069,0.09743904
0.0,0.0,0.0,0.0,0.0,0.2078803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08931125,0.09978701
0.0,0.0,0.0,0.0,0.0,0.20797148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08786975,0.09797836
0.0,0.0,0.0,0.0,0.0,0.20756859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08728653,0.09868689
0.0,0.0,0.0,0.0,0.0,0.20599987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08681298,0.09846412
0.0,0.0,0.0,0.0,0.0,0.20483184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08721291,0.09716781
0.0,0.0,0.0,0.0,0.0,0.205327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08703427,0.099414796
0.0,0.0,0.0,0.0,0.0,0.20636633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086773165,0.096746475
0.0,0.0,0.0,0.0,0.0,0.20476659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08714191,0.0954359
0.0,0.0,0.0,0.0,0.0,0.20477547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088901974,0.09614754
0.0,0.0,0.0,0.0,0.0,0.20463641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083728656,0.099110186
0.0,0.0,0.0,0.0,0.0,0.20282915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08658954,0.096197024
0.0,0.0,0.0,0.0,0.0,0.20286453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086091235,0.095770024
0.0,0.0,0.0,0.0,0.0,0.20222424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08410264,0.09652182
0.0,0.0,0.0,0.0,0.0,0.20081931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850132,0.09697579
0.0,0.0,0.0,0.0,0.0,0.1996549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084622554,0.09712688
0.0,0.0,0.0,0.0,0.0,0.19916609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085542865,0.095920295
0.0,0.0,0.0,0.0,0.0,0.19856879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084812194,0.096162915
0.0,0.0,0.0,0.0,0.0,0.19803795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08344169,0.09712544
0.0,0.0,0.0,0.0,0.0,0.19641992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858231,0.095315225
0.0,0.0,0.0,0.0,0.0,0.19580871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08397522,0.0945403
0.0,0.0,0.0,0.0,0.0,0.194802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085556306,0.09556589
0.0,0.0,0.0,0.0,0.0,0.19664186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082865775,0.09540137
0.0,0.0,0.0,0.0,0.0,0.19554469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08417166,0.095959686
0.0,0.0,0.0,0.0,0.0,0.19606088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082741916,0.094042294
0.0,0.0,0.0,0.0,0.0,0.19616076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08252931,0.095429376
0.0,0.0,0.0,0.0,0.0,0.19288701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314146,0.095798254
0.0,0.0,0.0,0.0,0.0,0.19467577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082488194,0.09684732
0.0,0.0,0.0,0.0,0.0,0.19434322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839561,0.09441004
0.0,0.0,0.0,0.0,0.0,0.19441858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08476084,0.0934933
0.0,0.0,0.0,0.0,0.0,0.19389522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082727276,0.095654204
0.0,0.0,0.0,0.0,0.0,0.19203755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375242,0.09619738
0.0,0.0,0.0,0.0,0.0,0.19352059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797428,0.09623943
0.0,0.0,0.0,0.0,0.0,0.19151105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190652,0.09521757
0.0,0.0,0.0,0.0,0.0,0.19138792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080701925,0.09314936
0.0,0.0,0.0,0.0,0.0,0.19013922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813605,0.095475696
0.0,0.0,0.0,0.0,0.0,0.1897208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08445714,0.09560113
0.0,0.0,0.0,0.0,0.0,0.19275093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08165368,0.093524225
0.0,0.0,0.0,0.0,0.0,0.19115523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08102325,0.094448894
0.0,0.0,0.0,0.0,0.0,0.191211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080673315,0.094932914
0.0,0.0,0.0,0.0,0.0,0.18878485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08124986,0.09344966
0.0,0.0,0.0,0.0,0.0,0.18963131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806364,0.091627076
0.0,0.0,0.0,0.0,0.0,0.18927957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081808105,0.091514766
0.0,0.0,0.0,0.0,0.0,0.18928736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092997,0.093730256
0.0,0.0,0.0,0.0,0.0,0.18706837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08074397,0.09338683
0.0,0.0,0.0,0.0,0.0,0.18749782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081213675,0.093308546
0.0,0.0,0.0,0.0,0.0,0.18765955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08157686,0.09384005
0.0,0.0,0.0,0.0,0.0,0.18661779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819242,0.0920362
0.0,0.0,0.0,0.0,0.0,0.18550217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886869,0.094807036
0.0,0.0,0.0,0.0,0.0,0.1859424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08053422,0.09160587
0.0,0.0,0.0,0.0,0.0,0.18713664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080391265,0.09207289
0.0,0.0,0.0,0.0,0.0,0.18627393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08138852,0.0922546
0.0,0.0,0.0,0.0,0.0,0.18551457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08127513,0.091025546
0.0,0.0,0.0,0.0,0.0,0.18549962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079802684,0.093905926
0.0,0.0,0.0,0.0,0.0,0.18596967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780287,0.09314088
0.0,0.0,0.0,0.0,0.0,0.18563902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08100449,0.09276655
0.0,0.0,0.0,0.0,0.0,0.18545687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079904556,0.09248926
0.0,0.0,0.0,0.0,0.0,0.18447788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078321636,0.09253708
0.0,0.0,0.0,0.0,0.0,0.18292171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07930408,0.09411564
0.0,0.0,0.0,0.0,0.0,0.18345226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07939888,0.09291546
0.0,0.0,0.0,0.0,0.0,0.18346341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721526,0.093735
0.0,0.0,0.0,0.0,0.0,0.18328407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077792905,0.09360737
0.0,0.0,0.0,0.0,0.0,0.18232597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07982841,0.09123199
0.0,0.0,0.0,0.0,0.0,0.1818079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07914537,0.090641804
0.0,0.0,0.0,0.0,0.0,0.18353629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07784359,0.09030668
0.0,0.0,0.0,0.0,0.0,0.1810616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900833,0.09017378
0.0,0.0,0.0,0.0,0.0,0.18023698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738833,0.09267493
0.0,0.0,0.0,0.0,0.0,0.18005542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077167735,0.09201256
0.0,0.0,0.0,0.0,0.0,0.17945018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07863522,0.09100719
0.0,0.0,0.0,0.0,0.0,0.17929184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07838237,0.09162302
0.0,0.0,0.0,0.0,0.0,0.17911418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07901204,0.090288356
0.0,0.0,0.0,0.0,0.0,0.17960103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793952,0.088637896
0.0,0.0,0.0,0.0,0.0,0.17849456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07886031,0.091754235
0.0,0.0,0.0,0.0,0.0,0.17908293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07888154,0.089379355
0.0,0.0,0.0,0.0,0.0,0.17730208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07690376,0.09141388
0.0,0.0,0.0,0.0,0.0,0.17900817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647073,0.09030537
0.0,0.0,0.0,0.0,0.0,0.17710166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07711089,0.08875766
0.0,0.0,0.0,0.0,0.0,0.17643774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07803922,0.08973195
0.0,0.0,0.0,0.0,0.0,0.17839447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076929815,0.088401206
